b4334de78565ea1458cd176cacd1469d489f7066e2cf797904d5bb30e7c1fa30,97ed277dd44ce950df19c5da190b601a4940c2aa713c79daf0840da9145c96e0,a176e7842f5744e831f522e9036bbcdb9d0f699d883cbcf48e672e5837cd6c1c,d7234051f4f9a0183e565caaad02fc786395fb2c4b670327cf6f1f5093d49a99,03e37db56815c771918da9ba4758938084f463a2cad4ffe4277f3e4e781f20e3,6e1680d8bae5dfba6395ed683cc9221cc58bc9390cf53c2d2d9abeec55197c7e,2469d364b0546ec2f3e9b039c9ba31bf9618e567ad98e6b4034105837808eb39,8b73de67d3d02353f704a91e7ee0214754ac49e8fd0f994ae0be2bcbca8324fe,e6033a7557cb645a31d48ea567572b11697c13b5d663e0e79befb5b34adcd56b,46c59a800bddee7204ac9a0f62dfecd318971a047474ae3ad0d2aa5f43fc9eeb,774db97149792bdd2d4b3b6a108de3d9eb92320b33bcb28ac6a52edf5f743b1a,73e1cb8c8658fdc585fdec8e5c99f7be8f29a173e30d1b7671caced59a9b7281,c347d68123f7262fb58354058240bca90e92177e72ada7922f6d5341f2a62702,d160bb07b364e915ff9d4d888de786c13f0ba007b7e3d5a7bea32139ed79d40f,80cdcd1089a4d33309fb97b71d0d9aad086b06b6027dac7df84ee6a8b921184d,07078984e8947c3742b1042a395172ef425c8775fdbe41b0bd7cf74a4cedd6f0,5f7daaeeb33cb5c37e3fbefa4877f25fbd58cd81f3f8bf7609961dc0272903bf,88c8e9491e7239b1434acd6e0772b5455d5d653bcf1a8ad3427f8a67cd8919be,1b87a993d163aa3d926cf26c9e41f0900474b097df3ea522aefe83ea157b9455,297e12ab9f7a13faf47c8d33a54bb0ddc552f883ec8819c9b94fe14a55a498ff,28f45009950de77a2537e3608f2cd868feb2a20a86b9f7a6a35031e7df170542,2adc318833cde1f555171b77f262c54ee0a13d65b172a7c08cdb429bf851693c,cc7955568c755a31539f2af7a6140d87c38c24bed738df21c0954bac70e8ad03,41df8d04fe7edc9ed241e4366eb81c3c9a342c382ea430844a050ad7280af267,50b4f23de9202d547771570054019f6e274ea1ce6330362ef2a074c06f769b79,634f2a8a2d863535d2cda0dca466478230745df5811a0e7f742222b81bc60e91
"0","bgm_MC022","90","105660503","105660504","105660505","0","103171","150660051","","0","0","","105660501","0","","0","0","0","0","1","bgm_MC022","","105660502","15066005","0"
"0","bgm_MC022","90","105660603","105660604","105660605","0","103171","150660061","","0","0","","105660601","0","","0","0","0","0","1","bgm_MC022","","105660602","15066006","0"
"0","bgm_MC022","90","105660703","0","0","0","103201","150660071","","0","0","","105660701","0","","0","0","0","0","1","bgm_MC022","","105660702","15066007","0"
"0","bgm_MC086","90","105670103","105670104","105670105","0","103331","150670011","","0","0","","105670101","0","","0","0","0","0","1","bgm_MC086","","105670102","15067001","0"
"0","bgm_MC086","90","105670203","105670204","105670205","0","103331","150670021","","0","0","","105670201","0","","0","0","0","0","1","bgm_MC086","","105670202","15067002","0"
"0","bgm_MC081","90","0","0","0","0","103361","150670031","","0","0","","105670301","0","","0","9067158","9067157","0","1","bgm_MC081_Wakana","","0","15067003","0"
"0","bgm_MC086","90","105670403","105670404","105670405","0","103331","150670041","","0","0","","105670401","0","","0","0","0","0","1","bgm_MC086","","105670402","15067004","0"
"0","bgm_MC086","90","105670503","105670504","105670505","0","103331","150670051","","0","0","","105670501","0","","0","0","0","0","1","bgm_MC086","","105670502","15067005","0"
"0","bgm_MC086","90","0","0","0","0","103331","150670061","","0","0","","105670602","0","","0","0","0","0","1","bgm_MC086","","105670601","15067006","0"
"0","bgm_MC086","90","105680103","105680104","105680105","0","103331","150680011","","0","0","","105680101","0","","0","0","0","0","1","bgm_MC086","","105680102","15068001","0"
"0","bgm_MC086","90","105680203","105680204","105680205","0","103331","150680021","","0","0","","105680201","0","","0","0","0","0","1","bgm_MC086","","105680202","15068002","0"
"0","bgm_MC081","90","0","0","0","0","103361","150680031","","0","0","","105680301","0","","0","9068158","9068157","0","1","bgm_MC081_Yamato","","0","15068003","0"
"0","bgm_MC086","90","105680403","105680404","105680405","0","103331","150680041","","0","0","","105680401","0","","0","0","0","0","1","bgm_MC086","","105680402","15068004","0"
"0","bgm_MC086","90","105680503","105680504","105680505","0","103361","150680051","","0","0","","105680501","0","","0","0","0","0","1","bgm_MC086","","105680502","15068005","0"
"0","bgm_MC086","90","105680603","105680604","0","0","103361","150680061","","0","0","","105680601","0","","0","0","0","0","1","bgm_MC086","","105680602","15068006","0"
"0","bgm_MC086","90","105690103","105690104","105690105","0","103331","150690011","","0","0","","105690101","0","","0","0","0","0","1","bgm_MC086","","105690102","15069001","0"
"0","bgm_MC086","90","105690203","105690204","105690205","0","103361","150690021","","0","0","","105690201","0","","0","0","0","0","1","bgm_MC086","","105690202","15069002","0"
"0","bgm_MC086","90","105690303","0","0","0","103361","150690031","","0","0","","105690301","0","","0","0","0","0","1","bgm_MC086","","105690302","15069003","0"
"0","bgm_MC086","90","105690403","105690404","105690405","0","103361","150690041","","0","0","","105690401","0","","0","0","0","0","1","bgm_MC086","","105690402","15069004","0"
"0","bgm_MC086","90","105690503","105690504","105690505","0","103331","150690051","","0","0","","105690501","0","","0","0","0","0","1","bgm_MC086","","105690502","15069005","0"
"0","bgm_MC086","90","105690603","105690604","0","0","103331","150690061","","0","0","","105690601","0","","0","0","0","0","1","bgm_MC086","","105690602","15069006","0"
"0","bgm_MC086","90","105700103","105700104","105700105","0","103361","150700011","","0","0","","105700101","0","","0","0","0","0","1","bgm_MC086","","105700102","15070001","0"
"0","bgm_MC086","90","105700203","105700204","105700205","0","103361","150700021","","0","0","","105700201","0","","0","0","0","0","1","bgm_MC086","","105700202","15070002","0"
"0","bgm_MC086","90","105700303","0","0","0","103331","150700031","","0","0","","105700301","0","","0","0","0","0","1","bgm_MC086","","105700302","15070003","0"
"0","bgm_MC086","90","105700403","105700404","105700405","0","103331","150700041","","0","0","","105700401","0","","0","0","0","0","1","bgm_MC086","","105700402","15070004","0"
"0","bgm_MC086","90","105700503","105700504","105700505","0","103331","150700051","","0","0","","105700501","0","","0","0","0","0","1","bgm_MC086","","105700502","15070005","0"
"0","bgm_MC086","90","105700603","105700604","0","0","103331","150700061","","0","0","","105700601","0","","0","0","0","0","1","bgm_MC086","","105700602","15070006","0"
"0","bgm_MC086","90","105710103","105710104","105710105","0","103331","150710011","","0","0","","105710101","0","","0","0","0","0","1","bgm_MC086","","105710102","15071001","0"
"0","bgm_MC086","90","105710203","105710204","105710205","0","103361","150710021","","0","0","","105710201","0","","0","0","0","0","1","bgm_MC086","","105710202","15071002","0"
"0","bgm_MC086","90","105710303","0","0","0","103361","150710031","","0","0","","105710301","0","","0","0","0","0","1","bgm_MC086","","105710302","15071003","0"
"0","bgm_MC086","90","105710403","105710404","105710405","0","103361","150710041","","0","0","","105710401","0","","0","0","0","0","1","bgm_MC086","","105710402","15071004","0"
"0","bgm_MC086","90","105710503","105710504","105710505","0","103361","150710051","","0","0","","105710501","0","","0","0","0","0","1","bgm_MC086","","105710502","15071005","0"
"0","bgm_MC086","90","105710603","105710604","0","0","103361","150710061","","0","0","","105710601","0","","0","0","0","0","1","bgm_MC086","","105710602","15071006","0"
"0","bgm_MC086","90","105720103","105720104","105720105","0","103331","150720011","","0","0","","105720101","0","","0","0","0","0","1","bgm_MC086","","105720102","15072001","0"
"0","bgm_MC086","90","105720203","105720204","105720205","0","103361","150720021","","0","0","","105720201","0","","0","0","0","0","1","bgm_MC086","","105720202","15072002","0"
"0","bgm_MC086","90","105720303","105720304","0","0","103331","150720031","","0","0","","105720301","0","","0","0","0","0","1","bgm_MC086","","105720302","15072003","0"
"0","bgm_MC086","90","105720403","105720404","105720405","0","103361","150720041","","0","0","","105720401","0","","0","0","0","0","1","bgm_MC086","","105720402","15072004","0"
"0","bgm_MC086","90","105720503","105720504","105720505","0","103361","150720051","","0","0","","105720501","0","","0","0","0","0","1","bgm_MC086","","105720502","15072005","0"
"0","bgm_MC086","90","105720603","105720604","0","0","103331","150720061","","0","0","","105720601","0","","0","0","0","0","1","bgm_MC086","","105720602","15072006","0"
"0","bgm_MC202","90","105730103","105730104","105730105","0","103581","150730011","","0","0","","105730101","0","","0","0","0","0","1","bgm_MC202","","105730102","15073001","0"
"0","bgm_MC202","90","105730203","105730204","105730205","0","103601","150730021","","0","0","","105730201","0","","0","0","0","0","1","bgm_MC202","","105730202","15073002","0"
"0","bgm_MC202","90","105730303","0","0","0","103581","150730031","","0","0","","105730301","0","","0","0","0","0","1","bgm_MC202","","105730302","15073003","0"
"0","bgm_MC202","90","105730403","105730404","105730405","0","103581","150730041","","0","0","","105730401","0","","0","0","0","0","1","bgm_MC202","","105730402","15073004","0"
"0","bgm_MC202","90","105730503","105730504","105730505","0","103602","150730051","","0","0","","105730501","0","","0","0","0","0","1","bgm_MC202","","105730502","15073005","0"
"0","bgm_MC202","90","105740103","105740104","105740105","0","103601","150740011","","0","0","","105740101","0","","0","0","0","0","1","bgm_MC202","","105740102","15074001","0"
"0","bgm_MC202","90","105740203","105740204","105740205","0","103601","150740021","","0","0","","105740201","0","","0","0","0","0","1","bgm_MC202","","105740202","15074002","0"
"0","bgm_MC202","90","105740303","0","0","0","103581","150740031","","0","0","","105740301","0","","0","0","0","0","1","bgm_MC202","","105740302","15074003","0"
"0","bgm_MC202","90","105740403","105740404","105740405","0","103601","150740041","","0","0","","105740401","0","","0","0","0","0","1","bgm_MC202","","105740402","15074004","0"
"0","bgm_MC202","90","105740503","105740504","105740505","0","103581","150740051","","0","0","","105740501","0","","0","0","0","0","1","bgm_MC202","","105740502","15074005","0"
"0","bgm_MC202","90","105750103","105750104","105750105","0","103581","150750011","","0","0","","105750101","0","","0","0","0","0","1","bgm_MC202","","105750102","15075001","0"
"0","bgm_MC202","90","105750203","0","0","0","103601","150750021","","0","0","","105750201","0","","0","0","0","0","1","bgm_MC202","","105750202","15075002","0"
"0","bgm_MC202","90","105750303","105750304","105750305","0","103601","150750031","","0","0","","105750301","0","","0","0","0","0","1","bgm_MC202","","105750302","15075003","0"
"0","bgm_MC202","90","105750403","0","0","0","103581","150750041","","0","0","","105750402","0","","0","0","0","0","1","bgm_MC202","","105750401","15075004","0"
"0","bgm_MC202","90","105760103","105760104","105760105","0","103601","150760011","","0","0","","105760101","0","","0","0","0","0","1","bgm_MC202","","105760102","15076001","0"
"0","bgm_MC202","90","105760203","105760204","105760205","0","103581","150760021","","0","0","","105760201","0","","0","0","0","0","1","bgm_MC202","","105760202","15076002","0"
"0","bgm_MC202","90","105760303","0","0","0","103581","150760031","","0","0","","105760301","0","","0","0","0","0","1","bgm_MC202","","105760302","15076003","0"
"0","bgm_MC202","90","105760403","105760404","105760405","0","103601","150760041","","0","0","","105760401","0","","0","0","0","0","1","bgm_MC202","","105760402","15076004","0"
"0","bgm_MC202","90","105760503","105760504","105760505","0","103601","150760051","","0","0","","105760501","0","","0","0","0","0","1","bgm_MC202","","105760502","15076005","0"
"0","bgm_MC202","90","105770103","105770104","105770105","0","103581","150770011","","0","0","","105770101","0","","0","0","0","0","1","bgm_MC202","","105770102","15077001","0"
"0","bgm_MC202","90","105770203","0","0","0","103581","150770021","","0","0","","105770201","0","","0","0","0","0","1","bgm_MC202","","105770202","15077002","0"
"0","bgm_MC202","90","105770303","105770304","105770305","0","103581","150770031","","0","0","","105770301","0","","0","0","0","0","1","bgm_MC202","","105770302","15077003","0"
"0","bgm_MC202","90","105770403","105770404","105770405","0","103581","150770041","","0","0","","105770401","0","","0","0","0","0","1","bgm_MC202","","105770402","15077004","0"
"0","bgm_MC202","90","105770503","0","0","0","103581","150770051","","0","0","","105770501","0","","0","0","0","0","1","bgm_MC202","","105770502","15077005","0"
"0","bgm_MC202","90","105780103","105780104","105780105","0","103581","150780011","","0","0","","105780101","0","","0","0","0","0","1","bgm_MC202","","105780102","15078001","0"
"0","bgm_MC202","90","0","0","0","0","103581","150780021","","0","0","","105780201","0","","0","0","0","0","1","bgm_MC202","","0","15078002","0"
"0","bgm_MC202","90","105780303","105780304","105780305","0","103581","150780031","","0","0","","105780301","0","","0","0","0","0","1","bgm_MC202","","105780302","15078003","0"
"0","bgm_MC202","90","0","0","0","0","103581","150780041","","0","0","","105780401","0","","0","0","0","0","1","bgm_MC202","","0","15078004","0"
"0","bgm_MC202","90","105780503","105780504","105780505","0","103581","150780051","","0","0","","105780501","0","","0","0","0","0","1","bgm_MC202","","105780502","15078005","0"
"0","bgm_MC202","90","0","0","0","0","103581","150780061","","0","0","","105780601","0","","0","0","0","0","1","bgm_MC202","","0","15078006","0"
"0","bgm_MC202","90","105790103","105790104","105790105","0","103581","150790011","","0","0","","105790101","0","","0","0","0","0","1","bgm_MC202","","105790102","15079001","0"
"0","bgm_MC202","90","0","0","0","0","103581","150790021","","0","0","","105790201","0","","0","0","0","0","1","bgm_MC202","","0","15079002","0"
"0","bgm_MC202","90","0","0","0","0","103581","0","","0","0","","0","0","","0","0","0","0","1","bgm_MC202","","0","15079003","0"
"0","bgm_MC202","90","0","0","0","0","103581","0","","0","0","","0","0","","0","0","0","0","1","bgm_MC202","","0","15079004","0"
"0","bgm_MC202","90","0","0","0","0","103581","0","","0","0","","0","0","","0","0","0","0","1","bgm_MC202","","0","15079005","0"
"0","bgm_MC202","90","0","0","0","0","103581","0","","0","0","","0","0","","0","0","0","0","1","bgm_MC202","","0","15079006","0"
