5d0fd1179470c152e8c811cba8ad8ae2e575333ec7a69b6c520d64ed2df191a1,a4ac8c1a7b7cc57ae2676f76da1a6724a41c34d2509ee309b98e33c0f90aaa80,d31024687d5b9a4a27962ebb206d5dc75b159c13d872b8d14e0a528e8d3cb7ed,c8406266df815ab51ffb002c768d8ea709fdaf48e7ac43aa959d1edac50bc22f,9c2e39f51f836610a2306327500f1668d386e82bf71fe38d12b68f263237d703,b8fe86a6ec5c4374bc179c7cc04d14cae1f30e26ed1ad1a1b8c58043f889e0cc,f9471545d9d4566c8ea3266d7f88305ea4922d51cc00d29e1fce56681e3697d7,e9131d897d53d07d1151d1b43c1efab349ce99a57a74a73469bb4a4039d0228e,2cae970e2910d8b6696db4d0aa7c70f7ed7091082ff18d3165c71494575bc809,327b79d61f00a739bbe4c79f36f46e1843621776a4fa88740ac184a7a053ee9b,16dfd975938ef4d296f559e4b43d294d418a7bf318814e9df2c462fb2787e577,98d5e6dfe9faebcd917e2c00f8644aeb407c6636f1d34f33715cca98ec032e1f,804c653345bf376f3bcdc20c6fc8f6878ed2ea37b5931462ec3fe7a41ac9d3b6,61db5cdd41139d3fa7edfaf2d1c5cd97a997a74150b9d53deb7e18ad6ada44be,68c1d3badd934348af527edb697fffb1b2670061f22ad917788cd59554fbc8db,815bc32469b5e9a9fb7fe9b105b22300a580569ca887a4b595e3004952d25be8,e867965ae2e8c53c1e7c3a4b8a651fdd91a9799bf6d599dbd5360e0dd0202bd3,8ddeccb4e61a924efa356e2383c355ac66d045ebb57787b352c4372f4171e935
"91002","48","0","0","0","50","0","8","0","0","0","0","8000","8000","0","0","0","0"
"91002","49","0","0","0","15","0","8","0","0","0","0","8100","8100","0","0","0","0"
"91002","50","0","0","0","15","0","8","0","0","0","0","8200","8200","0","0","0","0"
"91002","51","0","0","0","15","0","8","0","0","0","0","8300","8300","0","0","0","0"
"91002","52","0","0","0","15","0","8","0","0","0","0","8400","8400","0","0","0","0"
"91002","53","0","0","0","15","0","8","0","0","0","0","8500","8500","0","0","0","0"
"91002","54","0","0","0","15","0","8","0","0","0","0","8600","8600","0","0","0","0"
"91002","55","0","0","0","15","0","8","0","0","0","0","8700","8700","0","0","0","0"
"91002","56","0","0","0","15","0","8","0","0","0","0","8800","8800","0","0","0","0"
"91002","57","0","0","0","15","0","8","0","0","0","0","8900","8900","0","0","0","0"
"91002","58","0","0","0","15","0","8","0","0","0","0","9000","9000","0","0","0","0"
"91002","59","0","0","0","15","0","8","0","0","0","0","9100","9100","0","0","0","0"
"91002","60","0","0","0","15","0","8","0","0","0","0","9200","9200","0","0","0","0"
"91002","61","0","0","0","15","0","8","0","0","0","0","9300","9300","0","0","0","0"
"91002","62","0","0","0","15","0","8","0","0","0","0","9400","9400","0","0","0","0"
"91002","63","0","0","0","15","0","8","0","0","0","0","9500","9500","0","0","0","0"
"91002","64","0","0","0","15","0","8","0","0","0","0","9600","9600","0","0","0","0"
"91002","65","0","0","0","15","0","8","0","0","0","0","9700","9700","0","0","0","0"
"91002","66","0","0","0","15","0","8","0","0","0","0","9800","9800","0","0","0","0"
"91002","67","0","0","0","15","0","8","0","0","0","0","9900","9900","0","0","0","0"
"91002","68","0","0","0","15","0","8","0","0","0","0","10000","10000","0","0","0","0"
"91002","69","0","0","0","15","0","8","0","0","0","0","10100","10100","0","0","0","0"
"91002","70","0","0","0","15","0","8","0","0","0","0","10200","10200","0","0","0","0"
"91002","71","0","0","0","15","0","8","0","0","0","0","10300","10300","0","0","0","0"
"91002","72","0","0","0","15","0","8","0","0","0","0","10400","10400","0","0","0","0"
"91002","73","0","0","0","15","0","8","0","0","0","0","10500","10500","0","0","0","0"
"91002","74","0","0","0","15","0","8","0","0","0","0","10600","10600","0","0","0","0"
"91002","75","0","0","0","15","0","8","0","0","0","0","10700","10700","0","0","0","0"
"91002","76","0","0","0","15","0","8","0","0","0","0","10800","10800","0","0","0","0"
"91002","77","0","0","0","15","0","8","0","0","0","0","10900","10900","0","0","0","0"
"91002","78","0","0","0","15","0","8","0","0","0","0","11000","11000","0","0","0","0"
"91002","79","0","0","0","15","0","8","0","0","0","0","11100","11100","0","0","0","0"
"91002","80","0","0","0","15","0","8","0","0","0","0","11200","11200","0","0","0","0"
"91002","81","0","0","0","15","0","8","0","0","0","0","11300","11300","0","0","0","0"
"91002","82","0","0","0","15","0","8","0","0","0","0","11400","11400","0","0","0","0"
"91002","83","0","0","0","15","0","8","0","0","0","0","11500","11500","0","0","0","0"
"91002","84","0","0","0","15","0","8","0","0","0","0","11600","11600","0","0","0","0"
"91002","85","0","0","0","15","0","8","0","0","0","0","11700","11700","0","0","0","0"
"91002","86","0","0","0","15","0","8","0","0","0","0","11800","11800","0","0","0","0"
"91002","87","0","0","0","15","0","8","0","0","0","0","11900","11900","0","0","0","0"
"91002","88","0","0","0","15","0","8","0","0","0","0","12000","12000","0","0","0","0"
"91002","89","0","0","0","15","0","8","0","0","0","0","12100","12100","0","0","0","0"
"91002","90","0","0","0","15","0","8","0","0","0","0","12200","12200","0","0","0","0"
"91002","91","0","0","0","15","0","8","0","0","0","0","12300","12300","0","0","0","0"
"91002","92","0","0","0","15","0","8","0","0","0","0","12400","12400","0","0","0","0"
"91002","93","0","0","0","15","0","8","0","0","0","0","12500","12500","0","0","0","0"
"91002","94","0","0","0","15","0","8","0","0","0","0","12600","12600","0","0","0","0"
"91002","95","0","0","0","15","0","8","0","0","0","0","12700","12700","0","0","0","0"
"91002","96","0","0","0","15","0","8","0","0","0","0","12800","12800","0","0","0","0"
"91002","97","0","0","0","15","0","8","0","0","0","0","12900","12900","0","0","0","0"
"91002","98","0","0","0","15","0","8","0","0","0","0","13000","13000","0","0","0","0"
"91002","99","0","0","0","15","0","8","0","0","0","0","13100","13100","0","0","0","0"
"91002","100","0","0","0","15","0","8","0","0","0","0","13200","13200","0","0","0","0"
"91002","101","0","0","0","15","0","8","0","0","0","0","13300","13300","0","0","0","0"
"91002","102","0","0","0","15","0","8","0","0","0","0","13400","13400","0","0","0","0"
"91002","103","0","0","0","15","0","8","0","0","0","0","13500","13500","0","0","0","0"
"91002","104","0","0","0","15","0","8","0","0","0","0","13600","13600","0","0","0","0"
"91002","105","0","0","0","15","0","8","0","0","0","0","13700","13700","0","0","0","0"
"91002","106","0","0","0","15","0","8","0","0","0","0","13800","13800","0","0","0","0"
"91002","107","0","0","0","15","0","8","0","0","0","0","13900","13900","0","0","0","0"
"91002","108","0","0","0","15","0","8","0","0","0","0","14000","14000","0","0","0","0"
"91002","109","0","0","0","15","0","8","0","0","0","0","14100","14100","0","0","0","0"
"91002","110","0","0","0","15","0","8","0","0","0","0","14200","14200","0","0","0","0"
"91002","111","0","0","0","15","0","8","0","0","0","0","14300","14300","0","0","0","0"
"91002","112","0","0","0","15","0","8","0","0","0","0","14400","14400","0","0","0","0"
"91002","113","0","0","0","15","0","8","0","0","0","0","14500","14500","0","0","0","0"
"91002","114","0","0","0","15","0","8","0","0","0","0","14600","14600","0","0","0","0"
"91002","115","0","0","0","15","0","8","0","0","0","0","14700","14700","0","0","0","0"
"91002","116","0","0","0","15","0","8","0","0","0","0","14800","14800","0","0","0","0"
"91002","117","0","0","0","15","0","8","0","0","0","0","14900","14900","0","0","0","0"
"91002","118","0","0","0","15","0","8","0","0","0","0","15000","15000","0","0","0","0"
