64e913614395e8c2eb650a0357d8c4e21be93b782f95d9e35df071e1dd9669cd,4a4194898d462e8cf2214a359c0fd97975ad4ba0f6b3853a521b22a4d3d69f28,adceb4bc680640152b2e5b43e85e99f21d160b0a61d32b4bc96d8ef6397764ad,430085b77f0d96d9950bfdc6626abd71139d60a8c70c5d0ca403e91e84295ea6,2f3bf7311428f8eba3ff05bae1b884e4cbace3ecd24061db207f58ba4d80ae33,11b1f1e283363ca2f0fec50a908ed65b2e5211e0748388fbdfefa73faac8c520,3087046e658ac720dcb0b59eeff9b6c4aa08694a532a25d61c7576964da04fc2,e46b945544f96ed87a76778936a883103cc47a172094becfe09c5518d4ef4e30,c9b5eaa444620596fe937d19e27380f069b4b766370b2bcddce90409bc3a7ded,de5cb2a3c1e21eeb6db95ec6d2a397279043c52e08415e50f858b287841721c2,b5f938fff258e43680f79ec049da234144d0aa4478e8d30744168f22885a444e,2354c845a463ad9faed773dad1db03ffa24d5ab5faab67a0c41e86635294ce65,d82fb7fb16d9f9d1c5ffc150431e2da3dc3d09268e59db56386080f06d1fd3c3,02213299de7e729eb577b09240c3a706aafded4209fbf023b1bcf6aad2ccf77c,715b241c725846610ed9706e98d81e2d3efab1cc0f47c91034378051316ada4b,afacde19d6436b699c53be6c61bcac80e32e6ea69200ab0979f05a751e8bb514,7c2a6dbfc7bfa2bad74959ea5740c3c5dec95b73e92a6e5381c179ba476ef791,6549e23e4df19b0785f661b245ae6944d3bff390d1fe9fc269224dec06b003df,eba1c4b9dea135ac0d50fed0b42c0b6f5c5e1c3096c84990df005fcaf5e7ef61
"1","101","0","0","10","1","1200","0","600","16","900128","1","","2015-04-01 14:00:00","0","0","木製桌子②","0",""
"1","102","0","0","10","1","300","0","150","17","900127","1","","2015-04-01 14:00:00","0","0","木製椅子","1",""
"1","102","0","0","10","1","300","0","150","18","900126","1","","2015-04-01 14:00:00","0","0","木製凳子","1",""
"1","104","0","0","10","1","1500","0","750","20","900124","1","","2015-04-01 14:00:00","0","0","木製床具","1",""
"1","103","0","0","10","1","600","0","300","21","900123","1","","2015-04-01 14:00:00","0","0","木製櫥櫃","0",""
"1","204","0","0","10","1","600","0","300","22","900122","1","","2015-04-01 14:00:00","0","0","木製隔板","0",""
"1","902","0","0","1","1","1200","0","600","23","900121","4","","2015-04-01 14:00:00","0","0","木牆","0",""
"1","901","0","0","1","1","1200","0","0","24","900120","3","","2015-04-01 14:00:00","0","0","木地板","0",""
"1","904","0","0","3","1","-1","0","0","25","900119","1","","2015-04-01 14:00:00","0","0","木製上樓樓梯","0",""
"1","904","0","0","3","1","-1","0","0","26","900118","1","","2015-04-01 14:00:00","0","0","木製下樓樓梯","0",""
"1","101","0","0","10","1","600","0","300","27","900117","1","","2015-04-01 14:00:00","0","0","桃花心木桌子①","0",""
"1","101","0","0","10","1","1200","0","600","28","900116","1","","2015-04-01 14:00:00","0","0","桃花心木桌子②","0",""
"1","102","0","0","10","1","300","0","150","29","900115","1","","2015-04-01 14:00:00","0","0","桃花心木椅子","1",""
"1","102","0","0","10","1","300","0","150","30","900114","1","","2015-04-01 14:00:00","0","0","桃花心木凳子","1",""
"1","104","0","0","10","1","1500","0","750","32","900112","1","","2015-04-01 14:00:00","0","0","桃花心木床具","1",""
"1","103","0","0","10","1","600","0","300","33","900111","1","","2015-04-01 14:00:00","0","0","桃花心木櫥櫃","0",""
"1","204","0","0","10","1","600","0","300","34","900110","1","","2015-04-01 14:00:00","0","0","桃花心木隔板","0",""
"1","902","0","0","1","1","1200","0","600","35","900109","4","","2015-04-01 14:00:00","0","0","桃花心木牆","0",""
"1","901","0","0","1","1","1200","0","600","36","900108","3","","2015-04-01 14:00:00","0","0","桃花心木地板","0",""
"1","904","0","0","3","1","1500","0","750","37","900107","1","","2015-04-01 14:00:00","0","0","桃花心木上樓樓梯","0",""
"1","904","0","0","3","1","1500","0","750","38","900106","1","","2015-04-01 14:00:00","0","0","桃花心木下樓樓梯","0",""
"1","101","0","0","10","1","600","0","300","39","900105","1","","2015-04-01 14:00:00","0","0","粉紅色桌子①","0",""
"1","101","0","0","10","1","1200","0","600","40","900104","1","","2015-04-01 14:00:00","0","0","粉紅色桌子②","0",""
"1","102","0","0","10","1","300","0","150","41","900103","1","","2015-04-01 14:00:00","0","0","粉紅色椅子","1",""
"1","102","0","0","10","1","300","0","150","42","900102","1","","2015-04-01 14:00:00","0","0","粉紅色凳子","1",""
"1","102","0","0","10","1","900","0","450","43","900101","1","","2015-04-01 14:00:00","0","0","粉紅色沙發單人座","1",""
"1","102","0","0","10","1","1200","0","600","44","900100","1","","2015-04-01 14:00:00","0","0","粉紅色沙發雙人座","1",""
"1","104","0","0","10","1","1500","0","750","45","900099","1","","2015-04-01 14:00:00","0","0","粉紅色床具","1",""
"1","103","0","0","10","1","600","0","300","46","900098","1","","2015-04-01 14:00:00","0","0","粉紅色櫥櫃","0",""
"1","204","0","0","10","1","600","0","300","47","900097","1","","2015-04-01 14:00:00","0","0","粉紅色隔板","0",""
"1","201","0","0","10","1","1200","0","600","48","900096","1","","2015-04-01 14:00:00","0","0","粉紅色地毯","0",""
"1","902","0","0","1","1","1200","0","600","49","900095","4","","2015-04-01 14:00:00","0","0","粉紅色牆壁","0",""
"1","901","0","0","1","1","1200","0","600","50","900094","3","","2015-04-01 14:00:00","0","0","粉紅色地板","0",""
"1","101","0","0","10","1","600","0","300","51","900093","1","","2015-04-01 14:00:00","0","0","白色桌子①","0",""
"1","101","0","0","10","1","1200","0","600","52","900092","1","","2015-04-01 14:00:00","0","0","白色桌子②","0",""
"1","102","0","0","10","1","300","0","150","53","900091","1","","2015-04-01 14:00:00","0","0","白色椅子","1",""
"1","102","0","0","10","1","300","0","150","54","900090","1","","2015-04-01 14:00:00","0","0","白色凳子","1",""
"1","102","0","0","10","1","900","0","450","55","900089","1","","2015-04-01 14:00:00","0","0","白色沙發單人座","1",""
"1","102","0","0","10","1","1200","0","600","56","900088","1","","2015-04-01 14:00:00","0","0","白色沙發雙人座","1",""
"1","104","0","0","10","1","1500","0","750","57","900087","1","","2015-04-01 14:00:00","0","0","白色床具","1",""
"1","103","0","0","10","1","600","0","300","58","900086","1","","2015-04-01 14:00:00","0","0","白色櫥櫃","0",""
"1","204","0","0","10","1","600","0","300","59","900085","1","","2015-04-01 14:00:00","0","0","白色隔板","0",""
"1","201","0","0","10","1","1200","0","600","60","900084","1","","2015-04-01 14:00:00","0","0","白色地毯","0",""
"1","902","0","0","1","1","1200","0","600","61","900083","4","","2015-04-01 14:00:00","0","0","白色牆壁","0",""
"1","901","0","0","1","1","1200","0","600","62","900082","3","","2015-04-01 14:00:00","0","0","白色地板","0",""
"1","904","0","0","3","1","1500","0","750","63","900081","1","","2015-04-01 14:00:00","0","0","白色上樓樓梯","0",""
"1","904","0","0","3","1","1500","0","750","64","900080","1","","2015-04-01 14:00:00","0","0","白色下樓樓梯","0",""
"1","101","0","0","10","1","600","0","300","65","900079","1","","2015-04-01 14:00:00","0","0","黑色桌子①","0",""
"1","101","0","0","10","1","1200","0","600","66","900078","1","","2015-04-01 14:00:00","0","0","黑色桌子②","0",""
"1","102","0","0","10","1","300","0","150","67","900077","1","","2015-04-01 14:00:00","0","0","黑色椅子","1",""
"1","102","0","0","10","1","300","0","150","68","900076","1","","2015-04-01 14:00:00","0","0","黑色凳子","1",""
"1","102","0","0","10","1","900","0","450","69","900075","1","","2015-04-01 14:00:00","0","0","黑色沙發單人座","1",""
"1","102","0","0","10","1","1200","0","600","70","900074","1","","2015-04-01 14:00:00","0","0","黑色沙發雙人座","1",""
"1","104","0","0","10","1","1500","0","750","71","900073","1","","2015-04-01 14:00:00","0","0","黑色床具","1",""
"1","103","0","0","10","1","600","0","300","72","900072","1","","2015-04-01 14:00:00","0","0","黑色櫥櫃","0",""
"1","204","0","0","10","1","600","0","300","73","900071","1","","2015-04-01 14:00:00","0","0","黑色隔板","0",""
"1","201","0","0","10","1","1200","0","600","74","900070","1","","2015-04-01 14:00:00","0","0","黑色地毯","0",""
"1","902","0","0","1","1","1200","0","600","75","900069","4","","2015-04-01 14:00:00","0","0","黑色牆壁","0",""
"1","901","0","0","1","1","1200","0","600","76","900068","3","","2015-04-01 14:00:00","0","0","黑色地板","0",""
"1","904","0","0","3","1","1500","0","750","77","900067","1","","2015-04-01 14:00:00","0","0","黑色上樓樓梯","0",""
"1","904","0","0","3","1","1500","0","750","78","900066","1","","2015-04-01 14:00:00","0","0","黑色下樓樓梯","0",""
"1","102","0","0","10","1","900","0","450","79","900065","1","","2015-04-01 14:00:00","0","0","紅色沙發單人座","1",""
"1","102","0","0","10","1","1200","0","600","80","900064","1","","2015-04-01 14:00:00","0","0","紅色沙發雙人座","1",""
"1","201","0","0","10","1","1200","0","600","81","900063","1","","2015-04-01 14:00:00","0","0","紅色地毯","0",""
"1","901","0","0","1","1","1200","0","600","82","900062","3","","2015-04-01 14:00:00","0","0","紅毯地板","0",""
"1","904","0","0","3","1","1500","0","750","83","900061","1","","2015-04-01 14:00:00","0","0","紅毯上樓樓梯","0",""
"1","904","0","0","3","1","1500","0","750","84","900060","1","","2015-04-01 14:00:00","0","0","紅毯下樓樓梯","0",""
"1","299","0","0","10","1","300","0","150","85","900059","1","","2015-04-01 14:00:00","0","0","木桶","0",""
"1","102","0","0","10","1","900","0","450","86","900058","1","","2015-04-01 14:00:00","0","0","褐色沙發單人座","1",""
"1","102","0","0","10","1","1200","0","600","87","900057","1","","2015-04-01 14:00:00","0","0","褐色沙發雙人座","1",""
"1","203","0","0","10","1","300","0","150","88","900056","1","","2015-04-01 14:00:00","0","0","觀葉植物①","1",""
"1","203","0","0","10","1","300","0","150","89","900055","1","","2015-04-01 14:00:00","0","0","觀葉植物②","1",""
"1","203","0","0","10","1","300","0","150","90","900054","1","","2015-04-01 14:00:00","0","0","花①","0",""
"1","203","0","0","10","1","300","0","150","91","900053","1","","2015-04-01 14:00:00","0","0","花②","0",""
"1","199","0","0","10","1","600","0","300","92","900052","1","","2015-04-01 14:00:00","0","0","壁爐①","1",""
"1","199","0","0","10","1","600","0","300","93","900051","1","","2015-04-01 14:00:00","0","0","壁爐②","1",""
"1","103","0","0","10","1","600","0","300","94","900050","1","","2015-04-01 14:00:00","0","0","餐具櫃","0",""
"1","103","0","0","10","1","600","0","300","95","900049","1","","2015-04-01 14:00:00","0","0","藥櫃","0",""
"1","103","0","0","10","1","600","0","300","96","900048","1","","2015-04-01 14:00:00","0","0","飲品櫃","0",""
"1","299","0","0","10","1","300","0","150","97","900047","1","","2015-04-01 14:00:00","0","0","座鐘①","0",""
"1","299","0","0","10","1","300","0","150","98","900046","1","","2015-04-01 14:00:00","0","0","座鐘②","0",""
"1","199","0","0","10","1","300","0","150","99","900045","1","","2015-04-01 14:00:00","0","0","釣魚竿","0",""
"1","299","0","0","10","1","300","0","150","100","900044","1","","2015-04-01 14:00:00","0","0","貓咪玩偶","1",""
"1","202","0","0","10","1","900","0","450","101","900041","1","","2015-04-01 14:00:00","0","0","王宮騎士團的鎧甲擺飾","1",""
"1","202","0","0","10","1","300","0","150","102","900040","1","","2015-04-01 14:00:00","0","0","著白色禮服的模特兒人台","0",""
"1","202","0","0","10","1","300","0","150","103","900039","1","","2015-04-01 14:00:00","0","0","著粉紅色禮服的模特兒人台","0",""
"1","202","0","0","10","1","300","0","150","104","900038","1","","2015-04-01 14:00:00","0","0","著女僕裝的模特兒人台","0",""
"1","202","0","0","10","1","300","0","150","105","900037","1","","2015-04-01 14:00:00","0","0","石膏雕像①","1",""
"1","202","0","0","10","1","300","0","150","106","900036","1","","2015-04-01 14:00:00","0","0","石膏雕像②","1",""
"1","202","0","0","10","1","900","0","450","107","900035","2","","2015-04-01 14:00:00","0","0","花朵壁飾","0",""
"1","202","0","0","10","1","900","0","450","108","900034","2","","2015-04-01 14:00:00","0","0","繪畫①","0",""
"1","202","0","0","10","1","900","0","450","109","900033","2","","2015-04-01 14:00:00","0","0","繪畫②","0",""
"1","202","0","0","10","1","900","0","450","110","900032","2","","2015-04-01 14:00:00","0","0","盾牌壁飾","0",""
"1","202","0","0","10","1","900","0","450","111","900031","2","","2015-04-01 14:00:00","0","0","劍壁飾","0",""
"1","204","0","0","10","1","600","0","300","112","900030","1","","2015-04-01 14:00:00","0","0","手扶欄杆①","0",""
"1","204","0","0","10","1","600","0","300","113","900029","1","","2015-04-01 14:00:00","0","0","手扶欄杆②","0",""
"1","204","0","0","10","1","600","0","300","114","900028","1","","2015-04-01 14:00:00","0","0","彩繪玻璃隔板","0",""
"1","204","0","0","10","1","600","0","300","115","900027","1","","2015-04-01 14:00:00","0","0","紅磚隔板","0",""
"1","902","0","0","1","1","1200","0","600","116","900026","4","","2015-04-01 14:00:00","0","0","石板牆","0",""
"1","902","0","0","1","1","1200","0","600","117","900025","4","","2015-04-01 14:00:00","0","0","大理石牆","0",""
"1","902","0","0","1","1","1200","0","600","118","900024","4","","2015-04-01 14:00:00","0","0","紅磚牆","0",""
"1","901","0","0","1","1","1200","0","600","119","900023","3","","2015-04-01 14:00:00","0","0","石板地板","0",""
"1","901","0","0","1","1","1200","0","600","120","900022","3","","2015-04-01 14:00:00","0","0","大理石地板","0",""
"1","901","0","0","1","1","1200","0","600","121","900021","3","","2015-04-01 14:00:00","0","0","紅磚地板","0",""
"1","901","0","0","1","1","1200","0","600","122","900020","3","","2015-04-01 14:00:00","0","0","馬賽克磁磚地板","0",""
"1","901","0","0","1","1","1200","0","600","123","900019","3","","2015-04-01 14:00:00","0","0","黑白磁磚地板","0",""
"1","901","0","0","1","1","1200","0","600","124","900018","3","","2015-04-01 14:00:00","0","0","紅白磁磚地板","0",""
"1","903","0","0","1","1","1200","0","600","125","900017","5","","2015-04-01 14:00:00","0","0","粉紅色印花背景①","0",""
"1","903","0","0","1","1","1200","0","600","126","900016","5","","2015-04-01 14:00:00","0","0","粉紅色印花背景②","0",""
"1","903","0","0","1","1","1200","0","600","127","900015","5","","2015-04-01 14:00:00","0","0","藍色印花背景①","0",""
"1","903","0","0","1","1","1200","0","600","128","900014","5","","2015-04-01 14:00:00","0","0","藍色印花背景②","0",""
"1","903","0","0","1","1","1200","0","600","129","900013","5","","2015-04-01 14:00:00","0","0","黃色印花背景①","0",""
"1","903","0","0","1","1","1200","0","600","130","900012","5","","2015-04-01 14:00:00","0","0","黃色印花背景②","0",""
"1","201","0","0","10","1","1200","0","600","131","900043","1","","2015-04-01 14:00:00","0","0","虎皮地毯","0",""
"1","201","0","0","99","1","120","0","60","132","900011","1","","2015-04-01 14:00:00","0","0","彩色磁磚①","0",""
"1","201","0","0","99","1","120","0","60","133","900010","1","","2015-04-01 14:00:00","0","0","彩色磁磚②","0",""
"1","201","0","0","99","1","120","0","60","134","900009","1","","2015-04-01 14:00:00","0","0","彩色磁磚③","0",""
"1","201","0","0","99","1","120","0","60","135","900008","1","","2015-04-01 14:00:00","0","0","彩色磁磚④","0",""
"1","201","0","0","99","1","120","0","60","136","900007","1","","2015-04-01 14:00:00","0","0","彩色磁磚⑤","0",""
"1","201","0","0","99","1","120","0","60","137","900006","1","","2015-04-01 14:00:00","0","0","彩色磁磚⑥","0",""
"1","201","0","0","99","1","120","0","60","138","900005","1","","2015-04-01 14:00:00","0","0","彩色磁磚⑦","0",""
"1","201","0","0","99","1","120","0","60","139","900004","1","","2015-04-01 14:00:00","0","0","彩色磁磚⑧","0",""
"36","199","0","2","1","1","500","0","0","140","900003","1","","2015-04-01 14:00:00","0","0","點心桌","1",""
"36","299","0","3","1","1","500","0","0","141","900002","1","","2015-04-01 14:00:00","0","0","藥水產生器","1",""
"36","299","0","4","1","1","500","0","0","142","900001","1","","2015-04-01 14:00:00","0","0","瑪那產生器","1",""
"1","299","0","0","1","1","600","0","300","143","900042","1","","2015-04-01 14:00:00","0","0","咖啡廳小黑板","0",""
"1","299","0","5","1","1","-1","0","0","144","900144","1","","2015-04-01 14:00:00","0","0","雲海的魔物肉","0",""
"1","299","0","6","1","1","-1","0","0","145","900145","1","","2015-04-01 14:00:00","0","0","密林的果實","0",""
"1","299","0","7","1","1","-1","0","0","146","900146","1","","2015-04-01 14:00:00","0","0","斷崖的小點","0",""
"1","299","0","8","1","1","-1","0","0","147","900177","1","","2015-04-01 14:00:00","0","0","蒼海的淡雪糖","0",""
"1","299","0","0","10","1","300","0","150","148","900155","1","","2018-08-30 16:00:00","0","0","粉紅色的民族風花紋靠枕","0",""
"1","204","0","0","10","1","600","0","300","149","900154","1","","2018-08-30 16:00:00","0","0","童話洋裝風幕簾","1",""
"1","299","0","0","10","1","600","0","300","150","900153","1","","2018-08-30 16:00:00","0","0","奇幻之柱子","0",""
"1","299","0","0","1","1","1500","0","750","151","900152","1","","2018-08-30 16:00:00","0","0","真步珍藏的玩偶","1",""
"1","299","0","0","10","1","300","0","150","152","900151","1","","2018-08-30 16:00:00","0","0","哞哞自衛隊的武器桶","0",""
"1","299","0","0","10","1","300","0","150","153","900150","1","","2018-08-30 16:00:00","0","0","真琴的祕密寶箱","0",""
"1","199","0","0","10","1","300","0","150","154","900149","1","","2018-08-30 16:00:00","0","0","童話風燈飾","0",""
"1","902","0","0","1","1","1200","0","600","155","900148","4","","2018-08-30 16:00:00","0","0","真步真步王國的牆壁","0",""
"1","901","0","0","1","1","1200","0","600","156","900147","3","","2018-08-30 16:00:00","0","0","民族風花紋圖樣的多彩地板","0",""
"1","904","0","0","3","1","1500","0","750","157","900119","1","","2018-08-30 16:00:00","0","0","奇幻風的上樓樓梯","0",""
"1","904","0","0","3","1","1500","0","750","158","900118","1","","2018-08-30 16:00:00","0","0","幻想風的下樓樓梯","0",""
"1","102","0","0","10","1","300","0","150","201","900156","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","漆紋椅子","1",""
"1","101","0","0","10","1","1200","0","600","202","900158","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","漆紋桌子","0",""
"1","102","0","0","10","1","300","0","150","203","900157","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","漆紋軟墊椅","1",""
"1","201","0","0","4","1","1200","0","600","204","900162","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","榻榻米","0",""
"1","204","0","0","10","1","600","0","300","205","900159","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","金箔製屏風","0",""
"1","299","0","0","10","1","300","0","150","206","900161","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","日式紙燈","0",""
"1","199","0","0","10","1","900","0","450","207","900166","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","可攜式茶屋","1",""
"1","299","0","0","10","1","600","0","300","208","900164","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","神樂搖鈴","1",""
"1","203","0","0","10","1","1200","0","600","209","900165","1","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","櫻花木","1",""
"1","902","0","0","1","1","1200","0","600","210","900163","4","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","襖繪之壁","0",""
"1","901","0","0","1","1","1200","0","600","211","900160","3","2025-10-15 15:59:59","2025-09-15 16:00:00","0","0","紅色地毯與木紋地板","0",""
"1","102","0","0","10","1","300","0","150","301","900171","1","","2018-10-24 16:00:00","0","0","軟綿綿海綿凳子（粉紅色）","1",""
"1","102","0","0","10","1","300","0","150","302","900170","1","","2018-10-24 16:00:00","0","0","軟綿綿海綿凳子（橘色）","1",""
"1","102","0","0","10","1","300","0","150","303","900169","1","","2018-10-24 16:00:00","0","0","軟綿綿海綿凳子（紫羅蘭色）","1",""
"1","101","0","0","10","1","1200","0","600","304","900173","1","","2018-10-24 16:00:00","0","0","彩繪孩童用桌","0",""
"1","201","0","0","10","1","1300","0","650","305","900172","1","","2018-10-24 16:00:00","0","0","氣球鳥樣式地毯","0",""
"1","299","0","0","10","1","600","0","300","306","900176","1","","2018-10-24 16:00:00","0","0","神秘水晶組","1",""
"1","299","0","0","10","1","900","0","450","307","900175","1","","2018-10-24 16:00:00","0","0","小小格里芬造型的搖搖樂木馬","1",""
"1","299","0","0","10","1","600","0","300","308","900174","1","","2018-10-24 16:00:00","0","0","會突然彈出的驚喜箱","1",""
"1","902","0","0","1","1","1200","0","600","309","900168","4","","2018-10-24 16:00:00","0","0","孩童藝術牆壁","0",""
"1","901","0","0","1","1","1200","0","600","310","900167","3","","2018-10-24 16:00:00","0","0","孩童藝術地板","0",""
"1","299","0","0","1","1","5000","0","2500","401","900187","1","","2018-11-15 16:00:00","0","0","交響曲之星舞台（主舞台）","1",""
"1","299","0","0","2","1","2500","0","1250","402","900186","1","","2018-11-15 16:00:00","0","0","交響曲之星舞台（副舞台）","1",""
"1","202","0","0","10","1","300","0","150","403","900185","1","","2018-11-15 16:00:00","0","0","超級偶像的模特兒模型","0",""
"1","204","0","0","10","1","600","0","300","404","900180","1","","2018-11-15 16:00:00","0","0","阻隔線柱","0",""
"1","102","0","0","10","1","1200","0","600","405","900181","1","","2018-11-15 16:00:00","0","0","銀白色的長椅","1",""
"1","202","0","0","10","1","900","0","450","406","900182","2","","2018-11-15 16:00:00","0","0","人氣偶像團體的掛軸","0",""
"1","204","0","0","10","1","600","0","300","407","900183","1","","2018-11-15 16:00:00","0","0","人氣偶像團體的立豎旗","0",""
"1","299","0","0","10","1","600","0","300","408","900184","1","","2018-11-15 16:00:00","0","0","銀白色之柱","0",""
"1","902","0","0","1","1","1200","0","600","409","900179","4","","2018-11-15 16:00:00","0","0","舞台設計的垂幕牆壁","0",""
"1","901","0","0","1","1","1200","0","600","410","900178","3","","2018-11-15 16:00:00","0","0","偶像取向的舞蹈用地面","0",""
"1","104","0","0","10","1","1500","0","750","501","900201","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的吊床","1",""
"1","204","0","0","10","1","600","0","300","502","900200","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","阿拉伯花紋圖樣的隔板","0",""
"1","102","0","0","10","1","900","0","450","503","900199","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的單人沙發","1",""
"1","102","0","0","10","1","1200","0","600","504","900198","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的雙人沙發","1",""
"1","103","0","0","10","1","600","0","300","505","900197","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的餐具櫃","0",""
"1","103","0","0","10","1","600","0","300","506","900196","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的櫥櫃","0",""
"1","103","0","0","10","1","600","0","300","507","900195","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的衣櫥","0",""
"1","102","0","0","10","1","300","0","150","508","900194","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的椅子","1",""
"1","102","0","0","10","1","300","0","150","509","900193","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的凳子","1",""
"1","103","0","0","10","1","600","0","300","510","900192","2","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","白色的掛牆式層架","0",""
"1","101","0","0","10","1","600","0","300","511","900191","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的桌子①","0",""
"1","101","0","0","10","1","1200","0","600","512","900190","1","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的桌子②","0",""
"1","902","0","0","1","1","1200","0","600","513","900189","4","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的牆壁","0",""
"1","901","0","0","1","1","1200","0","600","514","900188","3","2026-01-15 15:59:59","2025-12-15 16:00:00","0","0","度假氛圍的地板","0",""
"1","201","0","0","10","1","1400","0","700","601","900209","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","嵌地式水族箱","0",""
"1","299","0","0","1","1","1500","0","750","602","900212","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","軟綿綿的海龍","1",""
"1","299","0","0","10","1","1500","0","750","603","900211","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","蔚藍貝殼坐墊","1",""
"1","102","0","0","10","1","300","0","150","604","900206","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","海洋凳子","1",""
"1","204","0","0","10","1","700","0","350","605","900208","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","海洋隔板","0",""
"1","202","0","0","10","1","300","0","150","606","900207","1","2025-02-15 15:59:59","2025-01-15 16:00:00","0","0","珊瑚的裝飾物","0",""
