ae55a51fb0e1a212aec9adc47aee9fa3938bb5cd6ce4b8bd94c83b45d0a4f2f0,05330e3c8a5208abb747af16637d30d7c4ff8274c8173db0c562e1e0ccf80ff0,4ccf8ee788eade76b60ec97b99f60771aa0f13031a66151ae7b346aa8efc5340,a303ea7c7dca5f8864e5e2cc0a348d800b3bc1fc257bc5b3b8d8defddad7e5c1,e1a0fa51383d782e09582787d67579ad791ab642733fd127522c3e7f8cebf8b6,8be550d5b7efbb35d88bb1bcb827df5938a2ebde9ffdfeca0b175a4d900f369a,6e546b27cc5d8f13af5e0430cc14524aec59c018c79152228b23cb49c2b24f7f,c903eba0440dfa4999d2c6ccc62dfbe308b21a0f97f362c3a55dfd212b086488,579947bdf85a00bd3f71accfdefe4fffdb34753224051d393ebaf6c9f515bc62,80068bc88a88395222645bcc1ee860bfe50c9fd0840e3810c0cfdd320c1c6f11,8ba463ddb62d4f7053338846e4d428b2a612db9f2db78c0c9fb5961d3f1cefe4,12b09a52e32827cb03328c493811f7716aaf53d914012876252bbc9a5941fbc3,8bd389054a4a09531db71862a54cc4b21ca3919e3ca6dca9a53bfeb12eadc564,f07250ec4e34b328736e02f6ba5d84474301b3508ed15a998187fb55cdf9157f,5562823bc4b792d8475838260fea8a4f617c3a23b9b6fad0e02efbe85982d41c,5f6d92e73c2c6d3e6741810bddc48b20e71dd2a39fce494da90127408f5c3c3a,d549bc43aad0f6aec8fc40baf557ae90b4a8f735c8e0ba48adc1dcf524daff1a,22d493a50bb4b0ea058e8ddf7b5dd3f45ba42063fddcb4264413b90827eb6653,5de013e98a9e901dea57bd6d8b21929f253f06470a01533e3b99e745a2bb8105,f92dbd5caa113e4761b32f1f3b2da5a4a6b3c1d7bab199282d3aa438be3c7b0d,060a25516340a9ce8901063086d6e1b5337e849bb478ab501911430d7aacd5e5,afe167ac194be22f90c7beeb3f4e346ee0bf2ab3e496b52ba46e4a71d7a072db,c8704d65066b4a0eaf1097a2aeb72b50f0ce036c03682d35631c4310aeb9a531,171c402114a736c1beb7ecc836b0f7b75f9c3893d225ab70ab22d9b0d7611273,d873d2b8e56987f463651affaa9ae0ab4f2a4a604d246db0360f5cf75461f614,71e0e344c9856b711cd3402430290c7547865e26ffb016924a571d4149dda52e,c0797cd61bf6c9d28178e6795f189e69ebe03a0df5d0fb2d0ea7edcaa74245b5,615dffd78b0ec7da033370635d4497f086854b8195667b758adcbd07abc0fdf4,d394d5565778b8ac0bb2be2dd18b7a074dd1d3cc974575567711881b178dd0ee,987c6a6189fe3490284811137f7532e32d4e34fbcc830debdd9407afb767a3e8,833bb198cf8df68ffb9e232b9997a925e6e3062a2059f4b51d26680f5b92dfdf,5dfa41b21c3090f7c3b8e95426ce19a4894385c4998a94c4b9bb50431f4af2cc,e68ce9cfcc1580d73b9b6a34b4f003f80f395a5d42b26696e6e2d1cd1bbefddd,719b7d8362a05d613e1f3507d800b7737c3862cf9567bf055d0d2d3f5f406ded,af25dba0dbe1f4c6307347fa647415f8cbc3316466e1594a3bcc42a5ab7e53e4,c703ad4b36e10ddb7c8eb9ea046c998d11edbdd04a02aff6b10033fcab85c0c1,900c858778ffa662005a868d62aa090a850726b1122b9fb1ccd4ad10061d4619,171ddae2873b844181a92f3b1babd15e3d1c3c80eda001749f34d0014160b31b,d1b158aa1efaefa69890f9742657e016dcfda358f9172b6853a62b010b1a0c51,ee22ad80d3b12905297228516932fbc3e6cc08538d471865799d71b903dc1a9a,07266a2fa3a16ae1f05ab7590ebe918680f7d7d78e6216ab8bfaf48d5f7d697d,ab4596c7768925fefbd6d3e4c031eec1b65c63f26f945dd15f1b9da4a34adddd,fa3e3992b83b29b0863408ab2d95613d2852fbade34d22094693fc628d9015ec,9ce6f332d84bc5e2deff10f5cf209e8ed16a1fb493ec3c4a3ccf7b902266e420,906242966b4b27419e966cae8823bae7803b294a663f2f1bb248ca955bbd4b2d,dd73caebed24d30b4018d49ecbab1943b5bae02c0af01d53ed0f98707f4e46c4,20d3913f5f39414c9202fc0a492a49e3b4f47db03fa45fb600b298908a1770fc,d8fc73eca191afbf6a00b2ad4ba27580a859a96c94ea765c040ba3e5e41fb727,11be9e00c89ccc1a3e86127bd6bdfeb500f31f97f94b01978228c502fdaa822b,5257306cf2e0eed57e71504c3823dfd8ed9906adaad98caf8a606456561dd8a6,a942aa0a8932f2520543d14f55ef6e2b6e399d7dc18592df8cdbf9e080326c12,bdf7f2b449d303acc3e77af846d912b43d67b44c553f166af57cf6be9f90975b,a414a08d13dacec2cdfd9118765adbbbb3d0ab9b837abea4f9e9ca49d5402836
"8","101251","100032","0","0","bgm_M06","110020021","101020206","0","bgm_M06","0","110020021","bgm_M06","110020023","-200","0","帕拉斯高原 2-2","0","100032","8","0","100033","90","0","101020205","bgm_M06","0","0","101371","2030/12/31 14:59:59","1","11002002","-300","8","100031","11002","0","0","211001000","130","0","bgm_M06","102251","0","0","110020022","bgm_M06","0","100010","0","2015/12/17 15:00:00","0","101020202"
"8","101401","100035","0","0","bgm_M06","110020031","101020304","0","bgm_M06","0","110020031","bgm_M06","110020033","-160","0","帕拉斯高原 2-3","0","100035","8","0","100036","90","0","101020304","bgm_M06","0","0","101551","2030/12/31 14:59:59","1","11002003","-130","8","100034","11002","0","0","211001000","130","0","bgm_M06","102162","0","0","110020032","bgm_M06","0","100010","0","2015/12/17 15:00:00","101020303","101020305"
"8","101521","100092","0","0","bgm_M06","110020041","101020405","0","bgm_M06","0","110020041","bgm_M06","110020043","-10","0","帕拉斯高原 2-4","0","100092","8","0","100093","90","0","101020404","bgm_M06","0","0","101581","2030/12/31 14:59:59","1","11002004","-200","8","100091","11002","0","0","211001000","130","0","bgm_M06","102221","0","0","110020042","bgm_M06","0","100030","0","2015/12/17 15:00:00","0","101020404"
"8","101281","100092","0","0","bgm_M06","110020051","101020501","0","bgm_M06","0","110020051","bgm_M06","110020053","75","0","帕拉斯高原 2-5","0","100092","8","0","100093","90","0","101020502","bgm_M06","0","0","101611","2030/12/31 14:59:59","1","11002005","-325","8","100091","11002","0","0","211001000","130","0","bgm_M06","102191","0","0","110020052","bgm_M06","0","100030","0","2015/12/17 15:00:00","0","101020506"
"8","101251","100092","0","0","bgm_M06","110020061","101020604","0","bgm_M06","0","110020061","bgm_M06","110020063","130","0","帕拉斯高原 2-6","0","100092","8","0","100093","90","0","101020604","bgm_M06","0","0","101581","2030/12/31 14:59:59","1","11002006","-170","8","100091","11002","0","0","211001000","130","0","bgm_M06","102071","0","0","110020062","bgm_M06","0","100030","0","2015/12/17 15:00:00","101020606","101020603"
"8","101071","100092","0","0","bgm_M06","110020071","101020706","0","bgm_M06","0","110020071","bgm_M06","110020073","40","0","帕拉斯高原 2-7","0","100092","8","0","100093","90","0","101020704","bgm_M06","0","0","101431","2030/12/31 14:59:59","1","11002007","-35","8","100091","11002","0","0","211001000","130","0","bgm_M06","122311","0","0","110020072","bgm_M06","0","100030","0","2015/12/17 15:00:00","0","101020705"
"8","101131","100037","0","0","bgm_M06","110020081","101020807","0","bgm_M06","0","110020081","bgm_M06","110020083","-75","0","帕拉斯高原 2-8","0","100037","8","0","100038","90","0","101020806","bgm_M06","0","0","101611","2030/12/31 14:59:59","1","11002008","30","8","100036","11002","0","0","211001000","130","0","bgm_M06","102281","0","0","110020082","bgm_M06","0","100050","25011","2015/12/17 15:00:00","101020807","101020805"
"8","122371","100102","0","0","bgm_M06","110020091","101020904","0","bgm_M06","0","110020091","bgm_M06","110020093","-150","0","帕拉斯高原 2-9","0","100102","8","0","100103","90","0","101020902","bgm_M06","0","0","102611","2030/12/31 14:59:59","1","11002009","160","8","100101","11002","0","0","211001000","130","0","bgm_M06","122431","0","-70","110020092","bgm_M06","0","100030","25012","2015/12/17 15:00:00","101020905","101020901"
"8","102581","100042","0","0","bgm_M06","110020101","101021002","0","bgm_M06","0","110020101","bgm_M06","110020103","-125","0","帕拉斯高原 2-10","0","100042","8","0","100043","90","0","101021003","bgm_M06","0","0","102011","2030/12/31 14:59:59","1","11002010","320","8","100041","11002","0","0","211001000","130","0","bgm_M06","122341","0","0","110020102","bgm_M06","0","100040","25013","2015/12/17 15:00:00","101021005","101021007"
"8","102551","100042","0","0","bgm_M06","110020111","101021103","0","bgm_M06","0","110020111","bgm_M06","110020113","-105","0","帕拉斯高原 2-11","0","100042","8","0","100043","90","0","101021102","bgm_M06","0","0","102461","2030/12/31 14:59:59","1","11002011","485","8","100041","11002","0","0","211001000","130","0","bgm_M06","122493","0","0","110020112","bgm_M06","0","100040","25014","2015/12/17 15:00:00","101021104","101021101"
"8","102612","100372","0","0","bgm_M63","110020121","0","0","bgm_M17_02","0","110020121","bgm_M17","110020123","40","0","帕拉斯高原 2-12","9002125","100372","8","0","100373","90","0","0","bgm_M63","0","9002126","102221","2030/12/31 14:59:59","1","11002012","450","8","100371","11002","0","0","211001000","130","0","bgm_M17","122491","0","0","110020122","bgm_M17_02","0","100030","25015","2015/12/17 15:00:00","0","101021206"
"8","102551","100152","0","0","bgm_M06","110030011","101030103","0","bgm_M06","0","110030011","bgm_M06","110030013","100","0","赫柏丘陵 3-1","0","100152","8","0","100153","90","0","101030104","bgm_M06","0","0","102071","2030/12/31 14:59:59","1","11003001","-455","8","100151","11003","0","0","211001000","140","0","bgm_M06","122493","0","70","110030012","bgm_M06","0","100120","0","2015/12/17 15:00:00","101030105","101030102"
"8","102612","100062","0","0","bgm_M06","110030021","101030205","0","bgm_M06","0","110030021","bgm_M06","110030023","-65","0","赫柏丘陵 3-2","0","100062","8","0","100063","90","0","101030203","bgm_M06","0","0","102251","2030/12/31 14:59:59","1","11003002","-380","8","100061","11003","0","0","211001000","140","0","bgm_M06","122491","0","0","110030022","bgm_M06","0","100010","0","2015/12/17 15:00:00","101030204","101030201"
"8","102252","100065","0","0","bgm_M06","110030031","101030308","0","bgm_M06","0","110030031","bgm_M06","110030033","40","0","赫柏丘陵 3-3","0","100065","8","0","100066","90","0","101030307","bgm_M06","0","0","102011","2030/12/31 14:59:59","1","11003003","-255","8","100064","11003","0","0","211001000","140","0","bgm_M06","102163","0","0","110030032","bgm_M06","0","100010","0","2015/12/17 15:00:00","101030305","101030306"
"8","102192","100112","0","0","bgm_M06","110030041","101030401","0","bgm_M06","0","110030041","bgm_M06","110030043","38","0","赫柏丘陵 3-4","0","100112","8","0","100113","90","0","101030404","bgm_M06","0","0","102191","2030/12/31 14:59:59","1","11003004","-90","8","100111","11003","0","0","211001000","140","0","bgm_M06","102222","0","0","110030042","bgm_M06","0","100050","0","2015/12/17 15:00:00","101030405","101030402"
"8","102131","100112","0","0","bgm_M06","110030051","101030502","0","bgm_M06","0","110030051","bgm_M06","110030053","-105","0","赫柏丘陵 3-5","0","100112","8","0","100113","90","0","101030501","bgm_M06","0","0","102221","2030/12/31 14:59:59","1","11003005","-130","8","100111","11003","0","0","211001000","140","0","bgm_M06","102013","0","0","110030052","bgm_M06","0","100050","0","2015/12/17 15:00:00","101030507","101030508"
"8","102101","100242","0","0","bgm_M06","110030061","101030601","0","bgm_M06","0","110030061","bgm_M06","110030063","-205","0","赫柏丘陵 3-6","0","100242","8","0","100243","90","0","101030601","bgm_M06","0","0","122311","2030/12/31 14:59:59","1","11003006","15","8","100241","11003","0","0","211001000","140","0","bgm_M06","102014","0","0","110030062","bgm_M06","0","100020","0","2015/12/17 15:00:00","101030606","101030605"
"8","122282","100242","0","0","bgm_M06","110030071","101030706","0","bgm_M06","0","110030071","bgm_M06","110030073","-40","0","赫柏丘陵 3-7","0","100242","8","0","100243","90","0","101030706","bgm_M06","0","0","102162","2030/12/31 14:59:59","1","11003007","75","8","100241","11003","0","0","211001000","140","0","bgm_M06","102041","0","0","110030072","bgm_M06","0","100020","0","2015/12/17 15:00:00","101030705","101030701"
"8","122342","100035","0","0","bgm_M06","110030081","101030809","0","bgm_M06","0","110030081","bgm_M06","110030083","90","0","赫柏丘陵 3-8","0","100035","8","0","100036","90","0","101030808","bgm_M06","0","0","122341","2030/12/31 14:59:59","1","11003008","185","8","100034","11003","0","0","211001000","140","0","bgm_M06","122312","0","0","110030082","bgm_M06","0","100050","25011","2015/12/17 15:00:00","101030810","101030807"
"8","122401","100038","0","0","bgm_M06","110030091","101030906","0","bgm_M06","0","110030091","bgm_M06","110030093","15","0","赫柏丘陵 3-9","0","100038","8","0","100039","90","0","101030906","bgm_M06","0","0","122371","2030/12/31 14:59:59","1","11003009","340","8","100037","11003","0","0","211001000","140","0","bgm_M06","122372","0","0","110030092","bgm_M06","0","100050","25012","2015/12/17 15:00:00","0","101030905"
"8","122521","100022","0","0","bgm_M06","110030101","101031006","0","bgm_M06","0","110030101","bgm_M06","110030103","-120","0","赫柏丘陵 3-10","0","100022","8","0","100023","90","101031002","101031004","bgm_M06","0","0","102281","2030/12/31 14:59:59","1","11003010","260","8","100021","11003","0","0","211001000","140","0","bgm_M06","122432","0","0","110030102","bgm_M06","0","100020","25013","2015/12/17 15:00:00","101031005","101031007"
"8","102582","100392","0","0","bgm_M06","110030111","101031101","0","bgm_M06","0","110030111","bgm_M06","110030113","-110","0","赫柏丘陵 3-11","0","100392","8","0","100393","90","101031104","101031107","bgm_M06","0","0","122431","2030/12/31 14:59:59","1","11003011","460","8","100391","11003","0","0","211001000","140","0","bgm_M06","102552","0","0","110030112","bgm_M06","0","100080","25014","2015/12/17 15:00:00","101031108","101031106"
"8","122613","100392","0","0","bgm_M63","110030121","0","0","bgm_M17_02","0","110030121","bgm_M17","110030123","60","0","赫柏丘陵 3-12","9003125","100392","8","0","100393","90","0","0","bgm_M63","0","9003126","102581","2030/12/31 14:59:59","1","11003012","495","8","100391","11003","0","0","211001000","140","0","bgm_M17","122614","0","0","110030122","bgm_M17_02","0","100080","25015","2015/12/17 15:00:00","0","101031206"
"9","102252","100582","0","0","bgm_M06","110040011","101040104","0","bgm_M06","0","110040011","bgm_M06","110040013","25","0","維斯塔溪谷 4-1","0","100582","9","0","100583","90","0","101040106","bgm_M06","0","0","102131","2030/12/31 14:59:59","1","11004001","-660","9","100581","11004","0","0","211001000","150","0","bgm_M06","102101","0","0","110040012","bgm_M06","0","100100","0","2015/12/17 15:00:00","0","101040106"
"9","102192","100582","0","0","bgm_M06","110040021","101040205","0","bgm_M06","0","110040021","bgm_M06","110040023","-70","0","維斯塔溪谷 4-2","0","100582","9","0","100583","90","0","101040206","bgm_M06","0","0","102222","2030/12/31 14:59:59","1","11004002","-540","9","100581","11004","0","0","211001000","150","0","bgm_M06","102014","0","0","110040022","bgm_M06","0","100100","0","2015/12/17 15:00:00","101040204","101040201"
"9","102013","100582","0","0","bgm_M06","110040031","101040306","0","bgm_M06","0","110040031","bgm_M06","110040033","-10","0","維斯塔溪谷 4-3","0","100582","9","0","100583","90","0","101040306","bgm_M06","0","0","102041","2030/12/31 14:59:59","1","11004003","-395","9","100581","11004","0","0","211001000","150","0","bgm_M06","113071","0","0","110040032","bgm_M06","0","100100","0","2015/12/17 15:00:00","101040304","101040305"
"9","102163","100582","0","0","bgm_M06","110040041","101040406","0","bgm_M06","0","110040041","bgm_M06","110040043","30","0","維斯塔溪谷 4-4","0","100582","9","0","100583","90","0","101040402","bgm_M06","0","0","122282","2030/12/31 14:59:59","1","11004004","-240","9","100581","11004","0","0","211001000","150","0","bgm_M06","113011","0","0","110040042","bgm_M06","0","100100","0","2015/12/17 15:00:00","101040405","101040407"
"9","123251","100202","0","0","bgm_M06","110040051","101040503","0","bgm_M06","0","110040051","bgm_M06","110040053","-145","0","維斯塔溪谷 4-5","0","100202","9","0","100203","90","101040507","101040503","bgm_M06","0","0","122521","2030/12/31 14:59:59","1","11004005","-245","9","100201","11004","0","0","211001000","150","0","bgm_M06","123161","0","0","110040052","bgm_M06","0","100110","0","2015/12/17 15:00:00","101040502","101040505"
"9","113191","100202","0","0","bgm_M06","110040061","101040607","0","bgm_M06","0","110040061","bgm_M06","110040063","-115","0","維斯塔溪谷 4-6","0","100202","9","0","100203","90","0","101040603","bgm_M06","0","0","122342","2030/12/31 14:59:59","1","11004006","-75","9","100201","11004","0","0","211001000","150","0","bgm_M06","113221","0","0","110040062","bgm_M06","0","100110","0","2015/12/17 15:00:00","101040607","101040603"
"9","102552","100102","0","0","bgm_M06","110040071","101040706","0","bgm_M06","0","110040071","bgm_M06","110040073","40","0","維斯塔溪谷 4-7","0","100102","9","0","100103","90","0","101040701","bgm_M06","0","0","122312","2030/12/31 14:59:59","1","11004007","-40","9","100101","11004","0","0","211001000","150","0","bgm_M06","123281","0","-70","110040072","bgm_M06","0","100070","0","2015/12/17 15:00:00","101040705","101040707"
"9","102582","100102","0","0","bgm_M06","110040081","101040807","0","bgm_M06","0","110040081","bgm_M06","110040083","-20","0","維斯塔溪谷 4-8","0","100102","9","0","100103","90","0","101040806","bgm_M06","0","0","122372","2030/12/31 14:59:59","1","11004008","115","9","100101","11004","0","0","211001000","150","0","bgm_M06","123311","0","-70","110040082","bgm_M06","0","100070","0","2015/12/17 15:00:00","101040808","101040805"
"9","122614","100582","0","0","bgm_M06","110040091","101040901","0","bgm_M06","0","110040091","bgm_M06","110040093","40","0","維斯塔溪谷 4-9","0","100582","9","0","100583","90","0","101040906","bgm_M06","0","0","122401","2030/12/31 14:59:59","1","11004009","275","9","100581","11004","0","0","211001000","150","0","bgm_M06","123341","0","0","110040092","bgm_M06","0","100100","25011","2015/12/17 15:00:00","101040905","101040907"
"9","113521","100075","0","0","bgm_M06","110040101","101041002","0","bgm_M06","0","110040101","bgm_M06","110040103","20","0","維斯塔溪谷 4-10","0","100075","9","0","100076","90","0","101041005","bgm_M06","0","0","122432","2030/12/31 14:59:59","1","11004010","440","9","100074","11004","0","0","211001000","150","0","bgm_M06","113431","0","0","110040102","bgm_M06","0","100010","25012","2015/12/17 15:00:00","101041004","101041005"
"9","113581","100078","0","0","bgm_M06","110040111","101041102","0","bgm_M06","0","110040111","bgm_M06","110040113","55","0","維斯塔溪谷 4-11","0","100078","9","0","100079","90","0","101041102","bgm_M06","0","0","122613","2030/12/31 14:59:59","1","11004011","615","9","100077","11004","0","0","211001000","150","0","bgm_M06","113551","0","0","110040112","bgm_M06","0","100010","25013","2015/12/17 15:00:00","101041105","101041106"
"9","123612","100202","0","0","bgm_M06","110040121","101041204","0","bgm_M06","0","110040121","bgm_M06","110040123","-95","0","維斯塔溪谷 4-12","0","100202","9","0","100203","90","101041201","101041203","bgm_M06","0","0","113011","2030/12/31 14:59:59","1","11004012","690","9","100201","11004","0","0","211001000","150","0","bgm_M06","113611","0","0","110040122","bgm_M06","0","100110","25014","2015/12/17 15:00:00","101041201","101041205"
