b70111a7f7bcbe1dc4ae8bc6774fe61e2bd5b4cc661b7fc1b7aeae51f475726e,ede5f4b570705d05f1598588b202b393523e7940f93bb4d5ce9c5f489e5eb985,8426f7d1cd3b965ef3844fc7e2356205995ee03b931d40898bb303da544d74dd,424edb1d613ecca2b287515a91313f667e2b091c8cc6a6b8be0e1e37dc0152fe,3ffae9a26b623b147dd4ab2dab7ef68c44f81e00332ddd2dbba0614589f275ec,946d0681d0afa7ffa447dee576577605d0cc649e6ec574d058e1cb74490a3085,8aa1cce8a0d563b5739e10e76ef24673862370857891de980b1e1c3566a6fe62,a8a69d3dceb2a598f6547f02871c0c17ecfafc4a053133f3b539ac32c38d98f5,5e1160f26e606a4e677c5b841b5146a15ab8077262b584d95ad04fe3a041964d,f45b463e75347531871ac7e93b8636f5f2d794ef75f4491cfc10decb5965d75d,49b5d3b1be7775e9e62047d337ef28cb3d16f8bfab2f2abe1661f17d8efc496d,6b8bfb57ce98d34a0d487b7a63dda4cd8562b7c5a155e1bd038a8f50c111ed23,fad9537f3c5b2d624517e342d8463f2f1fea13d457a70dee2fea80376934e7c4,54d2dd6d72244548f94ef0e59c291896ab7fde8c643c324741d4e740369c35a9,d36bce8f77047766ac9fad9fb13fe964d6698577943bc7acf53854297c2efd73,eb1c6268e68c182b2513b46e38091de619a79490a6214a2f9ade09ff9ac79940,617c56700c7feb53167e2c2f0f1bd06f8259fd7bb81074e46cf6f407d2d0e7af,d268f5b97541b917112c285a74db68bf0ca884e29ee1423ddeee4da1934c9687,30a16c79dd91a2e1321cc5fa63d61f0114dd12a95f24b4de075cd386773ef680,bfd77b9b31a3d4b893e820703d017088718cd669873e9177224db436ed969dc1,23018a3aa5d42c459ad261a47471c901c7ebfc33eab2d8923d86689a57cb20d3,a72a67db1b33b797be240d357a50585fea56e3a81c5bd5c12ee1cb1dea5485f3,b79ac115afb7cdcc97d5cf07356d69d248a851bf5899b377f8d1f8bed7237af9,26fd2eead125c0444d6ec02bcb5f4db4e9c5f66f2788dcf432f627db90dbf9e1,1c5ffa4a716c1894555e87c4b63248edf58a4c62c97e3f512539643ffec1ec68,1307eff40c14cf8671f4f1d70c9a355855b9f1612d0b1d112b51f282fa5ed641
"81001","810010121","182100","381001012","2200","25021","0","0","10","紅焰的深域2-2","281001012","90","215","181001012","0","100","2030/12/17 14:59:59","81001012","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010131","182100","381001013","2400","25021","0","0","10","紅焰的深域2-3","281001013","90","215","181001013","0","175","2030/12/17 14:59:59","81001013","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010141","182100","381001014","2550","25021","0","0","10","紅焰的深域2-4","281001014","90","215","181001014","0","50","2030/12/17 14:59:59","81001014","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010151","182100","381001015","2750","25021","0","0","10","紅焰的深域2-5","281001015","90","215","181001015","0","125","2030/12/17 14:59:59","81001015","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010161","182100","381001016","2950","25021","0","0","10","紅焰的深域2-6","281001016","90","215","181001016","0","200","2030/12/17 14:59:59","81001016","25011","10","0","10","20","0","2024/06/14 16:00:00","100170"
"81001","810010171","182100","381001017","3100","25021","0","0","10","紅焰的深域2-7","281001017","90","215","181001017","0","25","2030/12/17 14:59:59","81001017","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010181","182100","381001018","3300","25021","0","0","10","紅焰的深域2-8","281001018","90","215","181001018","0","100","2030/12/17 14:59:59","81001018","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010191","182100","381001019","3500","25021","0","0","10","紅焰的深域2-9","281001019","90","215","181001019","0","175","2030/12/17 14:59:59","81001019","25011","10","0","10","20","0","2024/06/14 16:00:00","100160"
"81001","810010201","182100","381001020","3750","25021","0","0","10","紅焰的深域2-10","281001020","90","215","181001020","0","50","2030/12/17 14:59:59","81001020","25011","10","0","10","20","0","2024/06/14 16:00:00","81001"
"81001","810010211","182100","381001021","4000","25021","0","0","10","紅焰的深域3-1","281001021","90","215","181001021","0","25","2030/12/17 14:59:59","81001021","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010221","182100","381001022","4200","25021","0","0","10","紅焰的深域3-2","281001022","90","215","181001022","0","100","2030/12/17 14:59:59","81001022","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010231","182100","381001023","4400","25021","0","0","10","紅焰的深域3-3","281001023","90","215","181001023","0","175","2030/12/17 14:59:59","81001023","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010241","182100","381001024","4550","25021","0","0","10","紅焰的深域3-4","281001024","90","215","181001024","0","50","2030/12/17 14:59:59","81001024","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010251","182100","381001025","4750","25021","0","0","10","紅焰的深域3-5","281001025","90","215","181001025","0","125","2030/12/17 14:59:59","81001025","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010261","182100","381001026","4950","25021","0","0","10","紅焰的深域3-6","281001026","90","215","181001026","0","200","2030/12/17 14:59:59","81001026","25011","10","0","10","30","0","2024/06/14 16:00:00","100170"
"81001","810010271","182100","381001027","5100","25021","0","0","10","紅焰的深域3-7","281001027","90","215","181001027","0","25","2030/12/17 14:59:59","81001027","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010281","182100","381001028","5300","25021","0","0","10","紅焰的深域3-8","281001028","90","215","181001028","0","100","2030/12/17 14:59:59","81001028","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010291","182100","381001029","5500","25021","0","0","10","紅焰的深域3-9","281001029","90","215","181001029","0","175","2030/12/17 14:59:59","81001029","25011","10","0","10","30","0","2024/06/14 16:00:00","100160"
"81001","810010301","182100","381001030","5750","25021","0","0","10","紅焰的深域3-10","281001030","90","215","181001030","0","50","2030/12/17 14:59:59","81001030","25011","10","0","10","30","0","2024/06/14 16:00:00","81001"
"81001","810010311","182100","381001031","6000","25021","0","0","10","紅焰的深域4-1","281001031","90","215","181001031","0","25","2030/12/17 14:59:59","81001031","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010321","182100","381001032","6200","25021","0","0","10","紅焰的深域4-2","281001032","90","215","181001032","0","100","2030/12/17 14:59:59","81001032","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010331","182100","381001033","6400","25021","0","0","10","紅焰的深域4-3","281001033","90","215","181001033","0","175","2030/12/17 14:59:59","81001033","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010341","182100","381001034","6550","25021","0","0","10","紅焰的深域4-4","281001034","90","215","181001034","0","50","2030/12/17 14:59:59","81001034","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010351","182100","381001035","6750","25021","0","0","10","紅焰的深域4-5","281001035","90","215","181001035","0","125","2030/12/17 14:59:59","81001035","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010361","182100","381001036","6950","25021","0","0","10","紅焰的深域4-6","281001036","90","215","181001036","0","200","2030/12/17 14:59:59","81001036","25011","10","0","10","60","0","2024/06/14 16:00:00","100170"
"81001","810010371","182100","381001037","7100","25021","0","0","10","紅焰的深域4-7","281001037","90","215","181001037","0","25","2030/12/17 14:59:59","81001037","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010381","182100","381001038","7300","25021","0","0","10","紅焰的深域4-8","281001038","90","215","181001038","0","100","2030/12/17 14:59:59","81001038","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010391","182100","381001039","7500","25021","0","0","10","紅焰的深域4-9","281001039","90","215","181001039","0","175","2030/12/17 14:59:59","81001039","25011","10","0","10","60","0","2024/06/14 16:00:00","100160"
"81001","810010401","182100","381001040","7750","25021","0","0","10","紅焰的深域4-10","281001040","90","215","181001040","0","50","2030/12/17 14:59:59","81001040","25011","10","0","10","60","0","2024/06/14 16:00:00","81001"
"81001","810010411","182100","381001041","8000","25021","0","0","10","紅焰的深域5-1","281001041","90","215","181001041","0","25","2030/12/17 14:59:59","81001041","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010421","182100","381001042","8200","25021","0","0","10","紅焰的深域5-2","281001042","90","215","181001042","0","100","2030/12/17 14:59:59","81001042","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010431","182100","381001043","8400","25021","0","0","10","紅焰的深域5-3","281001043","90","215","181001043","0","175","2030/12/17 14:59:59","81001043","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010441","182100","381001044","8550","25021","0","0","10","紅焰的深域5-4","281001044","90","215","181001044","0","50","2030/12/17 14:59:59","81001044","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010451","182100","381001045","8750","25021","0","0","10","紅焰的深域5-5","281001045","90","215","181001045","0","125","2030/12/17 14:59:59","81001045","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010461","182100","381001046","8950","25021","0","0","10","紅焰的深域5-6","281001046","90","215","181001046","0","200","2030/12/17 14:59:59","81001046","25011","10","0","10","90","0","2024/06/14 16:00:00","100170"
"81001","810010471","182100","381001047","9100","25021","0","0","10","紅焰的深域5-7","281001047","90","215","181001047","0","25","2030/12/17 14:59:59","81001047","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010481","182100","381001048","9300","25021","0","0","10","紅焰的深域5-8","281001048","90","215","181001048","0","100","2030/12/17 14:59:59","81001048","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010491","182100","381001049","9500","25021","0","0","10","紅焰的深域5-9","281001049","90","215","181001049","0","175","2030/12/17 14:59:59","81001049","25011","10","0","10","90","0","2024/06/14 16:00:00","100160"
"81001","810010501","182100","381001050","9750","25021","0","0","10","紅焰的深域5-10","281001050","90","215","181001050","0","50","2030/12/17 14:59:59","81001050","25011","10","0","10","90","0","2024/06/14 16:00:00","81001"
"81001","810010511","182100","381001051","10000","25021","0","0","10","紅焰的深域6-1","281001051","90","215","181001051","0","25","2030/12/17 14:59:59","81001051","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010521","182100","381001052","10200","25021","0","0","10","紅焰的深域6-2","281001052","90","215","181001052","0","100","2030/12/17 14:59:59","81001052","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010531","182100","381001053","10400","25021","0","0","10","紅焰的深域6-3","281001053","90","215","181001053","0","175","2030/12/17 14:59:59","81001053","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010541","182100","381001054","10550","25021","0","0","10","紅焰的深域6-4","281001054","90","215","181001054","0","50","2030/12/17 14:59:59","81001054","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010551","182100","381001055","10750","25021","0","0","10","紅焰的深域6-5","281001055","90","215","181001055","0","125","2030/12/17 14:59:59","81001055","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010561","182100","381001056","10950","25021","0","0","10","紅焰的深域6-6","281001056","90","215","181001056","0","200","2030/12/17 14:59:59","81001056","25011","10","0","10","230","0","2025/03/15 16:00:00","100170"
"81001","810010571","182100","381001057","11100","25021","0","0","10","紅焰的深域6-7","281001057","90","215","181001057","0","25","2030/12/17 14:59:59","81001057","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010581","182100","381001058","11300","25021","0","0","10","紅焰的深域6-8","281001058","90","215","181001058","0","100","2030/12/17 14:59:59","81001058","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010591","182100","381001059","11500","25021","0","0","10","紅焰的深域6-9","281001059","90","215","181001059","0","175","2030/12/17 14:59:59","81001059","25011","10","0","10","230","0","2025/03/15 16:00:00","100160"
"81001","810010601","182100","381001060","11750","25021","0","0","10","紅焰的深域6-10","281001060","90","215","181001060","0","50","2030/12/17 14:59:59","81001060","25011","10","0","10","230","0","2025/03/15 16:00:00","81001"
"81001","810010611","182100","381001061","12000","25021","0","0","10","紅焰的深域7-1","281001061","90","215","181001061","0","25","2030/12/17 14:59:59","81001061","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010621","182100","381001062","12200","25021","0","0","10","紅焰的深域7-2","281001062","90","215","181001062","0","100","2030/12/17 14:59:59","81001062","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010631","182100","381001063","12400","25021","0","0","10","紅焰的深域7-3","281001063","90","215","181001063","0","175","2030/12/17 14:59:59","81001063","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010641","182100","381001064","12550","25021","0","0","10","紅焰的深域7-4","281001064","90","215","181001064","0","50","2030/12/17 14:59:59","81001064","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010651","182100","381001065","12750","25021","0","0","10","紅焰的深域7-5","281001065","90","215","181001065","0","125","2030/12/17 14:59:59","81001065","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010661","182100","381001066","12950","25021","0","0","10","紅焰的深域7-6","281001066","90","215","181001066","0","200","2030/12/17 14:59:59","81001066","25011","10","0","10","260","0","2025/03/15 16:00:00","100170"
"81001","810010671","182100","381001067","13100","25021","0","0","10","紅焰的深域7-7","281001067","90","215","181001067","0","25","2030/12/17 14:59:59","81001067","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010681","182100","381001068","13300","25021","0","0","10","紅焰的深域7-8","281001068","90","215","181001068","0","100","2030/12/17 14:59:59","81001068","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010691","182100","381001069","13500","25021","0","0","10","紅焰的深域7-9","281001069","90","215","181001069","0","175","2030/12/17 14:59:59","81001069","25011","10","0","10","260","0","2025/03/15 16:00:00","100160"
"81001","810010701","182100","381001070","13750","25021","0","0","10","紅焰的深域7-10","281001070","90","215","181001070","0","50","2030/12/17 14:59:59","81001070","25011","10","0","10","260","0","2025/03/15 16:00:00","81001"
"81001","810010711","182100","381001071","14000","25021","0","0","10","紅焰的深域8-1","281001071","90","215","181001071","0","25","2030/12/17 14:59:59","81001071","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010721","182100","381001072","14200","25021","0","0","10","紅焰的深域8-2","281001072","90","215","181001072","0","100","2030/12/17 14:59:59","81001072","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010731","182100","381001073","14400","25021","0","0","10","紅焰的深域8-3","281001073","90","215","181001073","0","175","2030/12/17 14:59:59","81001073","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010741","182100","381001074","14550","25021","0","0","10","紅焰的深域8-4","281001074","90","215","181001074","0","50","2030/12/17 14:59:59","81001074","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010751","182100","381001075","14750","25021","0","0","10","紅焰的深域8-5","281001075","90","215","181001075","0","125","2030/12/17 14:59:59","81001075","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010761","182100","381001076","14950","25021","0","0","10","紅焰的深域8-6","281001076","90","215","181001076","0","200","2030/12/17 14:59:59","81001076","25011","10","0","10","370","0","2025/11/15 16:00:00","100170"
"81001","810010771","182100","381001077","15100","25021","0","0","10","紅焰的深域8-7","281001077","90","215","181001077","0","25","2030/12/17 14:59:59","81001077","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010781","182100","381001078","15300","25021","0","0","10","紅焰的深域8-8","281001078","90","215","181001078","0","100","2030/12/17 14:59:59","81001078","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010791","182100","381001079","15500","25021","0","0","10","紅焰的深域8-9","281001079","90","215","181001079","0","175","2030/12/17 14:59:59","81001079","25011","10","0","10","370","0","2025/11/15 16:00:00","100160"
"81001","810010801","182100","381001080","15750","25021","0","0","10","紅焰的深域8-10","281001080","90","215","181001080","0","50","2030/12/17 14:59:59","81001080","25011","10","0","10","370","0","2025/11/15 16:00:00","81001"
"81001","810010811","182100","381001081","16000","25021","0","0","10","紅焰的深域9-1","281001081","90","215","181001081","0","25","2030/12/17 14:59:59","81001081","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010821","182100","381001082","16200","25021","0","0","10","紅焰的深域9-2","281001082","90","215","181001082","0","100","2030/12/17 14:59:59","81001082","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010831","182100","381001083","16400","25021","0","0","10","紅焰的深域9-3","281001083","90","215","181001083","0","175","2030/12/17 14:59:59","81001083","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010841","182100","381001084","16550","25021","0","0","10","紅焰的深域9-4","281001084","90","215","181001084","0","50","2030/12/17 14:59:59","81001084","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010851","182100","381001085","16750","25021","0","0","10","紅焰的深域9-5","281001085","90","215","181001085","0","125","2030/12/17 14:59:59","81001085","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010861","182100","381001086","16950","25021","0","0","10","紅焰的深域9-6","281001086","90","215","181001086","0","200","2030/12/17 14:59:59","81001086","25011","10","0","10","400","0","2026/01/15 16:00:00","100170"
"81001","810010871","182100","381001087","17100","25021","0","0","10","紅焰的深域9-7","281001087","90","215","181001087","0","25","2030/12/17 14:59:59","81001087","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010881","182100","381001088","17300","25021","0","0","10","紅焰的深域9-8","281001088","90","215","181001088","0","100","2030/12/17 14:59:59","81001088","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010891","182100","381001089","17500","25021","0","0","10","紅焰的深域9-9","281001089","90","215","181001089","0","175","2030/12/17 14:59:59","81001089","25011","10","0","10","400","0","2026/01/15 16:00:00","100160"
"81001","810010901","182100","381001090","17750","25021","0","0","10","紅焰的深域9-10","281001090","90","215","181001090","0","50","2030/12/17 14:59:59","81001090","25011","10","0","10","400","0","2026/01/15 16:00:00","81001"
"82001","820010011","182100","382001001","0","25021","0","0","10","蒼波的深域1-1","282001001","90","215","182001001","0","25","2030/12/17 14:59:59","82001001","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010021","182100","382001002","200","25021","0","0","10","蒼波的深域1-2","282001002","90","215","182001002","0","100","2030/12/17 14:59:59","82001002","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010031","182100","382001003","400","25021","0","0","10","蒼波的深域1-3","282001003","90","215","182001003","0","175","2030/12/17 14:59:59","82001003","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010041","182100","382001004","550","25021","0","0","10","蒼波的深域1-4","282001004","90","215","182001004","0","50","2030/12/17 14:59:59","82001004","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010051","182100","382001005","750","25021","0","0","10","蒼波的深域1-5","282001005","90","215","182001005","0","125","2030/12/17 14:59:59","82001005","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010061","182100","382001006","950","25021","0","0","10","蒼波的深域1-6","282001006","90","215","182001006","0","200","2030/12/17 14:59:59","82001006","25012","10","0","10","10","0","2024/06/14 16:00:00","100461"
"82001","820010071","182100","382001007","1100","25021","0","0","10","蒼波的深域1-7","282001007","90","215","182001007","0","25","2030/12/17 14:59:59","82001007","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010081","182100","382001008","1300","25021","0","0","10","蒼波的深域1-8","282001008","90","215","182001008","0","100","2030/12/17 14:59:59","82001008","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010091","182100","382001009","1500","25021","0","0","10","蒼波的深域1-9","282001009","90","215","182001009","0","175","2030/12/17 14:59:59","82001009","25012","10","0","10","10","0","2024/06/14 16:00:00","100501"
"82001","820010101","182100","382001010","1750","25021","0","0","10","蒼波的深域1-10","282001010","90","215","182001010","0","50","2030/12/17 14:59:59","82001010","25012","10","0","10","10","0","2024/06/14 16:00:00","82001"
"82001","820010111","182100","382001011","2000","25021","0","0","10","蒼波的深域2-1","282001011","90","215","182001011","0","25","2030/12/17 14:59:59","82001011","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010121","182100","382001012","2200","25021","0","0","10","蒼波的深域2-2","282001012","90","215","182001012","0","100","2030/12/17 14:59:59","82001012","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010131","182100","382001013","2400","25021","0","0","10","蒼波的深域2-3","282001013","90","215","182001013","0","175","2030/12/17 14:59:59","82001013","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010141","182100","382001014","2550","25021","0","0","10","蒼波的深域2-4","282001014","90","215","182001014","0","50","2030/12/17 14:59:59","82001014","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010151","182100","382001015","2750","25021","0","0","10","蒼波的深域2-5","282001015","90","215","182001015","0","125","2030/12/17 14:59:59","82001015","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010161","182100","382001016","2950","25021","0","0","10","蒼波的深域2-6","282001016","90","215","182001016","0","200","2030/12/17 14:59:59","82001016","25012","10","0","10","20","0","2024/06/14 16:00:00","100461"
"82001","820010171","182100","382001017","3100","25021","0","0","10","蒼波的深域2-7","282001017","90","215","182001017","0","25","2030/12/17 14:59:59","82001017","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010181","182100","382001018","3300","25021","0","0","10","蒼波的深域2-8","282001018","90","215","182001018","0","100","2030/12/17 14:59:59","82001018","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010191","182100","382001019","3500","25021","0","0","10","蒼波的深域2-9","282001019","90","215","182001019","0","175","2030/12/17 14:59:59","82001019","25012","10","0","10","20","0","2024/06/14 16:00:00","100501"
"82001","820010201","182100","382001020","3750","25021","0","0","10","蒼波的深域2-10","282001020","90","215","182001020","0","50","2030/12/17 14:59:59","82001020","25012","10","0","10","20","0","2024/06/14 16:00:00","82001"
"82001","820010211","182100","382001021","4000","25021","0","0","10","蒼波的深域3-1","282001021","90","215","182001021","0","25","2030/12/17 14:59:59","82001021","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010221","182100","382001022","4200","25021","0","0","10","蒼波的深域3-2","282001022","90","215","182001022","0","100","2030/12/17 14:59:59","82001022","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010231","182100","382001023","4400","25021","0","0","10","蒼波的深域3-3","282001023","90","215","182001023","0","175","2030/12/17 14:59:59","82001023","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010241","182100","382001024","4550","25021","0","0","10","蒼波的深域3-4","282001024","90","215","182001024","0","50","2030/12/17 14:59:59","82001024","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010251","182100","382001025","4750","25021","0","0","10","蒼波的深域3-5","282001025","90","215","182001025","0","125","2030/12/17 14:59:59","82001025","25012","10","0","10","30","0","2024/06/14 16:00:00","100501"
"82001","820010261","182100","382001026","4950","25021","0","0","10","蒼波的深域3-6","282001026","90","215","182001026","0","200","2030/12/17 14:59:59","82001026","25012","10","0","10","30","0","2024/06/14 16:00:00","100461"
