591751b0aea7783d2deb5b958c0cdcb9cff83b3737ecc04e65c316c253c05e62,9ccd7493b25ba257763a320efbb5b4c448938a819f4be403824e248fd6ca0b29,a04b49417e15eb020a71df5730259120266d136cbf2ed8b7ade32115b6f49018,1debaa9c13936af3bbbad75409254bc2cf1db76a5f92397e2edd2b7f7c618018,979ab4a2ffc7e8bdbac291e6709df6521918fcffb6875b4d46cd090f04cc9017,ba58f1bbb69709f8b70142fafbce20a81455c1b058dd43f846ee02aaf1062e4d,8f30888ba4b53ca5ab9a7f9bfa2e616246fdaf76a095ed46825cfed705494db2,1ece293fc5d114972113a790be5ee32a513658251cfa7b6a27a63b1d2203b4f8,92a031022bd55c919322a4d6df7ad041f4539fe36783de33fc8c2e52f7cf642f,b57187e869eecf56e51c96af47514a1fc2d91722e7812c65294634f67a6b06b3,99c14f6e04113e56ce19e4d0f6246404f0747f512119de4b3d26d9ea4d894bd2,02c8acae4bba237f628407ffa21a86595d28e802d1d5f0b950a24fb96b4d500f
"1","0","2030/08/01 14:59:59","21902","輝光水晶球 / Lv250","0","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv250/RANK26。","0","2023/04/01 16:00:00","18","999","21"
"1","0","2030/08/01 14:59:59","21903","輝光水晶球 / Lv100","0","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv100/RANK12。","0","2022/12/15 12:00:00","19","999","21"
"1","0","2030/08/01 14:59:59","21904","輝光水晶球 / Lv260","0","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv260/RANK28。","0","2023/09/01 16:00:00","23","999","21"
"1","0","2030/08/01 14:59:59","21905","輝光水晶球 / Lv280","0","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv280/RANK29。","0","2024/03/01 16:00:00","26","999","21"
"1","0","2030/08/01 14:59:59","21951","專用裝備1輝光水晶球 / Lv240","0","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv240。","0","2022/10/14 16:00:00","10001","999","23"
"1","0","2030/08/01 14:59:59","21952","專用裝備1輝光水晶球 / Lv270","0","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv270。","0","2023/09/16 16:00:00","10002","999","23"
"1","0","2030/08/01 14:59:59","21953","專用裝備1輝光水晶球 / Lv290","0","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv290。","0","2024/07/15 16:00:00","10003","999","23"
"1","0","2030/08/01 14:59:59","22001","精煉石","120","用來強化角色裝備，使用後增加 10 點裝備強化值。","0","2015/12/17 15:00:00","10","999999","3"
"2","0","2030/08/01 14:59:59","22002","上級精煉石","720","用來強化角色裝備，使用後增加 60 點裝備強化值。","0","2015/12/17 15:00:00","60","999999","3"
"3","0","2030/08/01 14:59:59","22003","精練結晶","2400","用來強化角色裝備，使用後增加 200 點裝備強化值。","0","2015/12/17 15:00:00","200","999999","3"
"1","0","2030/08/01 14:59:59","23001","掃蕩券","0","使用於已獲得通關 Rank★3 的冒險時，能夠直接略過戰鬥時間的票券。","0","2015/12/17 15:00:00","0","999999","5"
"1","0","2030/08/01 14:59:59","23002","縮時券","0","可縮短探險的冒險之所需時間的票券。","0","2015/12/17 15:00:00","0","999999","5"
"1","0","2030/08/01 14:59:59","23003","專精券","0","可以玩 1 次專精轉蛋的票券。","0","2015/12/17 15:00:00","0","999999","5"
"1","0","2030/08/01 14:59:59","24001","白金轉蛋券","0","可以玩 1 次白金轉蛋或精選轉蛋的轉蛋券。","0","2015/12/17 15:00:00","0","999","8"
"1","0","2030/08/01 14:59:59","24003","共鬥券","0","可使共鬥通關的獎勵變得豪華的票券。","0","2015/12/17 15:00:00","0","999","10"
"1","0","2030/08/01 14:59:59","24004","白金10連轉蛋券","0","可以玩 10 次白金轉蛋或精選轉蛋的轉蛋券。","0","2015/12/17 15:00:00","0","999","8"
"1","0","2030/08/01 14:59:59","24009","★3必中3周年轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2021/02/21 12:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","24010","★3必中4周年轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2022/02/14 12:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","24014","★3必中 公主連結慶典2023紀念轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2023/09/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","24015","★3必中 5周年紀念轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2023/08/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","24016","★3必中 新手衝刺轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2023/08/01 05:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","24017","★3必中 公主連結慶典2024紀念轉蛋券","0","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","0","2024/08/23 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","25001","公主寶珠","0","喚醒角色所潛藏極大力量的道具。","0","2020/01/02 16:00:00","0","99999","20"
"1","0","2030/08/01 14:59:59","25011","星素水晶球（火）","0","由構成世界的屬性之力，星素中的火屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25012","星素水晶球（水）","0","由構成世界的屬性之力，星素中的水屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25013","星素水晶球（風）","0","由構成世界的屬性之力，星素中的風屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25014","星素水晶球（光）","0","由構成世界的屬性之力，星素中的光屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25015","星素水晶球（闇）","0","由構成世界的屬性之力，星素中的闇屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25021","星素碎片","0","由構成世界的屬性之力，星素形成的結晶。因其內蘊含的屬性還尚未被分化，因此相當不穩定，可透過激發的方式使其釋出龐大的屬性之力。","0","2015/12/17 15:00:00","0","999999999","29"
"1","0","2030/08/01 14:59:59","25101","大師碎片","0","伴隨著星素顯現而出現的寶珠。以不明物質所組成，不知道為何使用後能夠提升公主騎士的權能。","0","2015/12/17 15:00:00","0","9999","29"
"1","0","2030/08/01 14:59:59","25102","大師碎片（碎片）","0","大師碎片的碎片。","0","2015/12/17 15:00:00","0","99999","29"
"1","0","2030/08/01 14:59:59","26101","露娜幣","0","只有挑戰過露娜之塔的人可以獲得，阿斯特朗的商店內並不流通的珍稀錢幣。","0","2015/12/17 15:00:00","0","999","9"
"1","0","2030/08/01 14:59:59","26201","EX裝備強化Pt","0","用來強化EX裝備，使用後增加 1 點強化值。","0","2015/12/17 15:00:00","0","999999999","25"
"1","0","2030/08/01 14:59:59","26202","EX裝備鍊成Pt","0","能用來鍊成EX裝備。","0","2015/12/17 15:00:00","0","999999999","25"
"1","0","2030/08/01 14:59:59","26203","鍊成水晶球","0","阿爾克絲鍊金堂最厲害的秘術，究極鍊成所使用的寶玉。將裝備效果實體化，並可施加在特殊的武具上。","0","2015/12/17 15:00:00","0","999999999","33"
"1","0","2030/08/01 14:59:59","27001","特別交換券","0","可以交換特定角色的券。","0","2020/06/22 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27002","特別交換券","0","可以交換特定角色的券。","0","2020/08/03 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27003","特別交換券","0","可以交換特定角色的券。","0","2021/08/02 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27004","特別交換券","0","可以交換特定角色的券。","0","2022/02/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27005","特別交換券","0","可以交換特定角色的券。","0","2022/05/02 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27006","4th Anniv. 特別交換券","0","可以交換特定角色的券。","0","2022/08/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27007","特別交換券","0","可以交換特定角色的券。","0","2023/01/20 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27008","特別交換券","0","可以交換特定角色的券。","0","2023/05/11 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27009","5th Anniv. 特別交換券","0","可以交換特定角色的券。","0","2023/08/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27010","合作紀念 特別交換券","0","可以交換特定角色的券。","0","2023/09/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27011","特別交換券","0","可以交換特定角色的券。","0","2024/02/07 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27012","新手衝刺 特別交換券","0","可以交換特定角色的券。","0","2024/02/07 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27013","特別交換券（限定+）","0","可以交換特定角色的券。","0","2024/05/01 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27014","6th Anniv. 特別交換券","0","可以交換特定角色的券。","0","2024/08/15 16:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27015","特別交換券（限定+）","0","可以交換特定角色的券。","0","2024/10/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27016","特別交換券（限定+）","0","可以交換特定角色的券。","0","2025/02/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27018","特別交換券（限定+）","0","可以交換特定角色的券。","0","2025/05/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27019","特別交換券（祭典限定+）","0","可以交換特定角色的券。","0","2025/08/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","27020","特別交換券（限定+）","0","可以交換特定角色的券。","0","2025/08/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28016","千歌的記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2022/04/18 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28017","霞的記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2022/04/18 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28018","莫妮卡的記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2022/04/18 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28025","秋季特賣 記憶碎片交換券2024","0","能夠交換特定角色記憶碎片的交換券。","0","2024/10/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28026","秋季特賣 純淨記憶碎片交換券2024","0","能夠交換特定角色純淨記憶碎片的交換券。","0","2024/10/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28027","6.5周年記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2025/02/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28028","6.5周年純淨記憶碎片交換券","0","能夠交換特定角色純淨記憶碎片的交換券。","0","2025/02/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28029","春夏特賣記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2025/05/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28030","春夏特賣純淨記憶碎片交換券","0","能夠交換特定角色純淨記憶碎片的交換券。","0","2025/05/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28031","7周年記憶碎片交換券","0","能夠交換特定角色記憶碎片的交換券。","0","2025/08/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28032","7周年純淨記憶碎片交換券","0","能夠交換特定角色純淨記憶碎片的交換券。","0","2025/08/01 00:00:00","0","999","17"
"1","0","2030/08/01 14:59:59","28501","EX★5武器交換券","0","能夠交換特定EX★5武器的交換券。","0","2025/02/15 16:00:00","0","999","17"
"1","5174112","2030/08/01 14:59:59","31001","日和的記憶碎片","0","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31001","9999","11"
"1","7201112","2030/08/01 14:59:59","31002","優衣的記憶碎片","0","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31002","9999","11"
"1","8301112","2030/08/01 14:59:59","31003","怜的記憶碎片","0","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31003","9999","11"
"1","6124112","2030/08/01 14:59:59","31004","禊的記憶碎片","0","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31004","9999","11"
"1","6032112","2030/08/01 14:59:59","31005","茉莉的記憶碎片","0","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2019/01/22 16:00:00","31005","9999","11"
"1","10112","2030/08/01 14:59:59","31006","茜里的記憶碎片","0","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31006","9999","11"
"1","6170112","2030/08/01 14:59:59","31007","宮子的記憶碎片","0","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31007","9999","11"
"1","7211112","2030/08/01 14:59:59","31008","雪的記憶碎片","0","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31008","9999","11"
"1","94312","2030/08/01 14:59:59","31009","杏奈的記憶碎片","0","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31009","9999","11"
"1","6054112","2030/08/01 14:59:59","31010","真步的記憶碎片","0","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31010","9999","11"
"1","8144112","2030/08/01 14:59:59","31011","璃乃的記憶碎片","0","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31011","9999","11"
"1","5032112","2030/08/01 14:59:59","31012","初音的記憶碎片","0","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31012","9999","11"
"1","4040112","2030/08/01 14:59:59","31013","七七香的記憶碎片","0","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31013","9999","11"
"1","1022112","2030/08/01 14:59:59","31014","霞的記憶碎片","0","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2019/07/15 16:00:00","31014","9999","11"
"1","6120212","2030/08/01 14:59:59","31015","美里的記憶碎片","0","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31015","9999","11"
"1","2222112","2030/08/01 14:59:59","31016","鈴奈的記憶碎片","0","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31016","9999","11"
"1","1004112","2030/08/01 14:59:59","31017","香織的記憶碎片","0","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31017","9999","11"
"1","104112","2030/08/01 14:59:59","31018","伊緒的記憶碎片","0","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31018","9999","11"
"1","6161112","2030/08/01 14:59:59","31020","美美的記憶碎片","0","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31020","9999","11"
"1","1282112","2030/08/01 14:59:59","31021","胡桃的記憶碎片","0","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31021","9999","11"
"1","7481112","2030/08/01 14:59:59","31022","依里的記憶碎片","0","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31022","9999","11"
"1","70112","2030/08/01 14:59:59","31023","綾音的記憶碎片","0","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31023","9999","11"
"1","2222212","2030/08/01 14:59:59","31025","鈴莓的記憶碎片","0","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31025","9999","11"
"1","8194112","2030/08/01 14:59:59","31026","鈴的記憶碎片","0","封印有鈴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31026","9999","11"
"1","381112","2030/08/01 14:59:59","31027","惠理子的記憶碎片","0","封印有惠理子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31027","9999","11"
"1","2083112","2030/08/01 14:59:59","31028","咲戀的記憶碎片","0","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31028","9999","11"
"1","4424112","2030/08/01 14:59:59","31029","望的記憶碎片","0","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31029","9999","11"
"1","4144112","2030/08/01 14:59:59","31030","妮諾的記憶碎片","0","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31030","9999","11"
"1","2144112","2030/08/01 14:59:59","31031","忍的記憶碎片","0","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31031","9999","11"
"1","11112","2030/08/01 14:59:59","31032","秋乃的記憶碎片","0","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31032","9999","11"
"1","6051112","2030/08/01 14:59:59","31033","真陽的記憶碎片","0","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31033","9999","11"
"1","7210112","2030/08/01 14:59:59","31034","優花梨的記憶碎片","0","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31034","9999","11"
"1","1174112","2030/08/01 14:59:59","31036","鏡華的記憶碎片","0","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31036","9999","11"
"1","3464112","2030/08/01 14:59:59","31037","智的記憶碎片","0","封印有智的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31037","9999","11"
"1","2104112","2030/08/01 14:59:59","31038","栞的記憶碎片","0","封印有栞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31038","9999","11"
"1","4112","2030/08/01 14:59:59","31040","碧的記憶碎片","0","封印有碧的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31040","9999","11"
"1","3110112","2030/08/01 14:59:59","31042","千歌的記憶碎片","0","封印有千歌的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31042","9999","11"
"1","6014112","2030/08/01 14:59:59","31043","真琴的記憶碎片","0","封印有真琴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31043","9999","11"
"1","171112","2030/08/01 14:59:59","31044","伊莉亞的記憶碎片","0","封印有伊莉亞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31044","9999","11"
"1","1202112","2030/08/01 14:59:59","31045","空花的記憶碎片","0","封印有空花的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31045","9999","11"
"1","3060112","2030/08/01 14:59:59","31046","珠希的記憶碎片","0","封印有珠希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31046","9999","11"
"1","2172112","2030/08/01 14:59:59","31047","純的記憶碎片","0","封印有純的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31047","9999","11"
"1","6152112","2030/08/01 14:59:59","31048","美冬的記憶碎片","0","封印有美冬的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2015/12/17 15:00:00","31048","9999","11"
