442fc6805c73d6f3cbf9ea4a20beb33eefbc5bb23f41342edcc6d071b59d637e,c014034c8d3879010cab556ec7f5792c9988671c976addfdbb9812a28ab94936,e85d3d170eec3e1322a8587f390434af84661b68d69710c31ff550fd43935732,96129b74752c86742b5f7863df3b1307c96c121ba8bc46a961dc4581d5dd435a,6f8adb1182b23f1084c803429c739041be5ea84484220102e8c6103c5e4d7ff6,5a32b3eb4c6cc8effd950fbc17086de9a63384ea4a01f4c7a1118465aaf481ce,658f61fc2be450fc56ce9aa78649c3a58fc8000c6de3c7d279db0bcd07ce9ae7,8030db3dc1b83c45c3dffa8599206a7b49613a62be8adca9844df85d00ed05a7,3697ba24d4184da50161c260f5819997fac837da28f9f9ebe1ef98b04eecfb66,30ab7f491a847231d4f709251aea464739e165df786ad90acd902d796264271d,3e09f4517e8d343ba1e6296a50763d3fd98f4aa5aa98b8ef47db7b898e55bd06,ff45d985e7dd9b41af230001bd0e6c411a316b2212539b39bba5c250baa04828,3a066abf13dfa7f81e33d8d31042dec6bcb7c33f936e166ff7bec2ddb9fde367,95eb405307fe93c7ff1e42b7203e27d2df3d9e31c4fea5edd5a160728675491f
"2024/08/01 16:00:00","3.7","惠理子","5","0","129901","如此出色的成績……！\n今天這天就作為「為那位大人著想的\n惠理子超越極限紀念日」\n寫入歷史吧……！","2","2030/12/17 14:59:59","114","0","114","10142","24"
"2024/08/01 16:00:00","7.6","真琴","2","0","129801","好，這是一場不錯的訓練呢。\n你們的動作也很靈敏，\n我認為你們確實已經有所成長。\n保持這個狀態，繼續加油吧。","1","2030/12/17 14:59:59","200","0","200","10142","24"
"2024/08/01 16:00:00","2.25","真琴","1","0","129801","總之，恭喜你們抵達終點！\n不過，努力這件事貴在堅持不懈啊。\n如果你們有幹勁繼續加油，\n無論多少次，我都很樂意奉陪喔。","2","2030/12/17 14:59:59","201","0","201","10142","24"
"2024/08/01 16:00:00","3.28","真琴","1","0","129801","這樣行軍訓練就結束了！\n……你們該不會有這種想法吧？\n直到身體牢牢記住學習成果前，\n要腳踏實地反覆去做才算練習啊。","2","2030/12/17 14:59:59","202","0","202","10142","24"
"2024/08/01 16:00:00","2.98","真琴","1","0","129801","我讓大家太勉強自己了嗎……\n不過，不能這樣就放棄啊。\n下次肯定會順利。只要相信這件事，\n持續努力鍛鍊，肯定能開闢出一條路！","4","2030/12/17 14:59:59","203","0","203","10142","24"
"2024/08/01 16:00:00","3","真琴","1","0","129801","這結果真讓人不甘心啊……\n總之，有很多該反省的地方，\n一件一件克服吧。\n我們齊心協力一起面對，來！","4","2030/12/17 14:59:59","204","0","204","10142","24"
"2024/08/01 16:00:00","10.3","真琴","2","0","129801","你們還是不成氣候的訓練兵，\n不必對失敗耿耿於懷。\n不過面臨實戰可就不能這樣了呢。\n下次要重新打起精神挑戰喔！","1","2030/12/17 14:59:59","205","0","205","10142","24"
"2024/08/01 16:00:00","2.93","真琴","1","0","129801","這就是你們的全力？\n不不不，不該是這樣吧。\n你們肯定能變得更強！\n我都這麼說了，肯定不會錯！","6","2030/12/17 14:59:59","206","0","206","10142","24"
"2024/08/01 16:00:00","9.3","真琴","1","0","129801","考慮到你們的實力，\n這個成績算不上是竭盡全力。\n那麼，接下來該做的事情已經決定了。\n轉換心情，重新鍛鍊！","3","2030/12/17 14:59:59","207","0","207","10142","24"
"2024/08/01 16:00:00","6.9","真琴","1","0","129801","還有很多課題尚待改善呢～\n拖沓的動作，慢半拍的判斷……\n只要好好改進這些部分，\n紀錄肯定也能更進一步提升。","4","2030/12/17 14:59:59","208","0","208","10142","24"
"2024/08/01 16:00:00","0","真琴","2","0","129801","能夠一路來到這個地方，你們及格了！\n不如說，回想起一開始不靠譜的樣子，\n你們已經有了驚人的成長吧？\n我認為這是值得自豪的結果啊！","2","2030/12/17 14:59:59","209","0","209","10142","24"
"2024/08/01 16:00:00","5.95","真琴","2","0","129801","雖然這次的訓練挺艱辛的，\n但大家都能確實地跟上呢。\n你們展現了腳踏實地持續進行\n基礎訓練的成果，這就是證據。","1","2030/12/17 14:59:59","210","0","210","10142","24"
"2024/08/01 16:00:00","6.73","真琴","1","0","129801","你們這次訓練也很努力呢！\n好好休息，為下次做好準備喔！\n該怎麼說，看著學生持續在成長，\n我覺得很開心呢……","2","2030/12/17 14:59:59","211","0","211","10142","24"
"2024/08/01 16:00:00","0","真琴","2","0","129801","你們幾個，太厲害了！\n我看這下啊，已經不能說你們是\n菜鳥新兵了呢。就算是在騎士團，\n你們肯定也能大為活躍喔！","2","2030/12/17 14:59:59","212","0","212","10142","24"
"2024/08/01 16:00:00","6.65","真琴","2","0","129801","與敵人的戰鬥方式，正確的狀況判斷，\n最重要的毅力……全都棒極了！\n要是一不留神，連身為教官的我\n都可能會被你們超越呢……嘿嘿。","1","2030/12/17 14:59:59","213","0","213","10142","24"
"2024/08/01 16:00:00","3.05","真琴","1","0","129801","我的指導很出色？\n不不不，能夠變強到這個地步，\n全是因為你們自己的努力。\n我重新再說一次……恭喜你們！","6","2030/12/17 14:59:59","214","0","214","10142","24"
