8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c
"1003","0","0","10007","40","5007408","0","0","108201","8","2019/03/25 15:59:59","2019/03/06 16:00:00"
"1003","0","0","10007","41","5007409","0","0","108101","12","2019/03/25 15:59:59","2019/03/06 16:00:00"
"1003","0","0","10007","42","5007410","0","0","108201","16","2019/03/25 15:59:59","2019/03/06 16:00:00"
"1003","0","0","10007","43","5007411","0","0","108101","19","2019/03/25 15:59:59","2019/03/06 16:00:00"
"1002","0","1","10008","44","5008402","0","0","105601","1000803","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1001","0","0","10008","45","5008403","0","0","101301","10","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1001","0","0","10008","46","5008404","0","0","100901","20","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1001","0","0","10008","47","5008405","0","0","105601","30","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","48","5008406","0","0","105601","2","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","49","5008407","0","0","100901","4","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","50","5008408","0","0","101301","7","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","51","5008409","0","0","105101","10","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","52","5008410","0","0","102701","13","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1003","0","0","10008","53","5008411","0","0","105601","15","2019/04/17 15:59:59","2019/04/03 16:00:00"
"1004","0","0","10009","54","5009401","0","0","108501","108501","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1002","0","1","10009","55","5009402","0","0","108401","1000903","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1001","0","0","10009","56","5009403","0","0","108601","10","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1001","0","0","10009","57","5009404","0","0","108501","20","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1001","0","0","10009","58","5009405","0","0","108401","30","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","59","5009406","0","0","108601","2","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","60","5009407","0","0","108601","4","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","61","5009408","0","0","108501","7","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","62","5009409","0","0","108501","10","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","63","5009410","0","0","108401","13","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1003","0","0","10009","64","5009411","0","0","108401","15","2019/05/16 15:59:59","2019/05/02 16:00:00"
"1004","0","0","10010","65","5010401","0","0","108901","108901","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1002","0","1","10010","66","5010402","0","0","108801","1001003","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1001","0","0","10010","67","5010403","0","0","108901","10","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1001","0","0","10010","68","5010404","0","0","108701","20","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1001","0","0","10010","69","5010405","0","0","108801","30","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","70","5010406","0","0","108801","2","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","71","5010407","0","0","108901","4","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","72","5010408","0","0","108701","7","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","73","5010409","0","0","108901","10","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","74","5010410","0","0","108801","13","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1003","0","0","10010","75","5010411","0","0","108701","15","2019/06/17 15:59:59","2019/06/03 16:00:00"
"1004","0","0","10011","76","5011401","0","0","109001","109001","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1002","0","1","10011","77","5011402","0","0","101101","1001103","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1001","0","0","10011","78","5011403","0","0","101101","10","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1001","0","0","10011","79","5011404","0","0","109101","20","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1001","0","0","10011","80","5011405","0","0","109001","30","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","81","5011406","0","0","109101","2","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","82","5011407","0","0","109001","4","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","83","5011408","0","0","109101","7","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","84","5011409","0","0","109001","10","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","85","5011410","0","0","101101","13","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1003","0","0","10011","86","5011411","0","0","109101","15","2019/07/15 15:59:59","2019/07/01 16:00:00"
"1002","0","1","10012","87","5012402","0","0","101401","1001203","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1001","0","0","10012","88","5012403","0","0","105501","10","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1001","0","0","10012","89","5012404","0","0","101401","20","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1001","0","0","10012","90","5012405","0","0","101401","30","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","91","5012406","0","0","101401","2","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","92","5012407","0","0","101401","4","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","93","5012408","0","0","101401","7","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","94","5012409","0","0","105501","10","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","95","5012410","0","0","105501","13","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1003","0","0","10012","96","5012411","0","0","101401","15","2019/07/31 15:59:59","2019/07/17 16:00:00"
"1004","0","0","10013","97","5013401","0","0","109301","109301","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1002","0","1","10013","98","5013402","0","0","109201","1001303","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1001","0","0","10013","99","5013403","0","0","109301","10","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1001","0","0","10013","100","5013404","0","0","109401","20","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1001","0","0","10013","101","5013405","0","0","109201","30","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","102","5013406","0","0","109201","2","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","103","5013407","0","0","109401","4","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","104","5013408","0","0","109301","6","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","105","5013409","0","0","109201","8","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","106","5013410","0","0","109401","10","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1003","0","0","10013","107","5013411","0","0","109201","13","2019/08/15 15:59:59","2019/08/01 16:00:00"
"1002","0","1","10015","108","5015402","0","0","105301","1001503","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1001","0","0","10015","109","5015403","0","0","105301","10","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1001","0","0","10015","110","5015404","0","0","109501","20","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1001","0","0","10015","111","5015405","0","0","109601","30","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","112","5015406","0","0","109501","2","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","113","5015407","0","0","109501","4","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","114","5015408","0","0","105301","6","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","115","5015409","0","0","109601","8","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","116","5015410","0","0","109601","10","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1003","0","0","10015","117","5015411","0","0","105301","13","2019/09/15 15:59:59","2019/09/03 16:00:00"
"1004","0","0","10017","118","5017401","0","0","109801","109801","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1002","0","1","10017","119","5017402","0","0","109901","1001703","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1001","0","0","10017","120","5017403","0","0","109801","10","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1001","0","0","10017","121","5017404","0","0","109701","20","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1001","0","0","10017","122","5017405","0","0","109901","30","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","123","5017406","0","0","109701","2","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","124","5017407","0","0","109701","4","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","125","5017408","0","0","109801","7","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","126","5017409","0","0","109901","10","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","127","5017410","0","0","109901","13","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1003","0","0","10017","128","5017411","0","0","109901","15","2019/10/15 15:59:59","2019/10/01 16:00:00"
"1004","0","0","10019","129","5019401","0","0","110101","110101","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1002","0","1","10019","130","5019402","0","0","110201","1001903","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1001","0","0","10019","131","5019403","0","0","110001","10","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1001","0","0","10019","132","5019404","0","0","110201","20","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1001","0","0","10019","133","5019405","0","0","110101","30","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","134","5019406","0","0","110001","2","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","135","5019407","0","0","110001","4","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","136","5019408","0","0","110201","7","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","137","5019409","0","0","110101","10","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","138","5019410","0","0","110101","13","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1003","0","0","10019","139","5019411","0","0","110201","15","2019/11/15 15:59:59","2019/11/01 16:00:00"
"1004","0","0","10020","140","5004401","0","0","107601","107601","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1002","0","1","10020","141","5004402","0","0","107601","1002003","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1001","0","0","10020","142","5004403","0","0","107701","10","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1001","0","0","10020","143","5004404","0","0","107501","20","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1001","0","0","10020","144","5004405","0","0","107601","30","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","145","5004406","0","0","107501","2","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","146","5004407","0","0","107601","3","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","147","5004408","0","0","107801","4","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","148","5004409","0","0","107701","5","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","149","5004410","0","0","107501","6","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1003","0","0","10020","150","5004411","0","0","107601","8","2019/11/24 15:59:59","2019/11/17 16:00:00"
"1004","0","0","10021","151","5021401","0","0","110501","110501","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1002","0","1","10021","152","5021402","0","0","110401","1002103","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1001","0","0","10021","153","5021403","0","0","110501","10","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1001","0","0","10021","154","5021404","0","0","110401","20","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1001","0","0","10021","155","5021405","0","0","110601","30","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","156","5021406","0","0","110601","2","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","157","5021407","0","0","110401","4","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","158","5021408","0","0","110501","6","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","159","5021409","0","0","110401","8","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","160","5021410","0","0","110601","11","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1003","0","0","10021","161","5021411","0","0","110501","14","2019/12/15 15:59:59","2019/12/02 16:00:00"
"1004","0","0","10022","162","5005401","0","0","108001","108001","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1002","0","1","10022","163","5005402","0","0","107901","1002203","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1001","0","0","10022","164","5005403","0","0","108001","10","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1001","0","0","10022","165","5005404","0","0","107901","20","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1001","0","0","10022","166","5005405","0","0","108001","30","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","167","5005406","0","0","107901","2","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","168","5005407","0","0","108001","3","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","169","5005408","0","0","107901","4","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","170","5005409","0","0","108001","5","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","171","5005410","0","0","107901","6","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1003","0","0","10022","172","5005411","0","0","108001","8","2019/12/24 15:59:59","2019/12/17 16:00:00"
"1002","0","1","10023","173","5023402","0","0","110701","1002303","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1001","0","0","10023","174","5023403","0","0","110801","10","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1001","0","0","10023","175","5023404","0","0","110901","20","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1001","0","0","10023","176","5023405","0","0","111001","30","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","177","5023406","0","0","110701","2","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","178","5023407","0","0","110701","4","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","179","5023408","0","0","111001","7","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","180","5023409","0","0","110801","10","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","181","5023410","0","0","110901","13","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1003","0","0","10023","182","5023411","0","0","110701","15","2020/01/16 15:59:59","2020/01/02 16:00:00"
"1002","0","1","10024","183","5006402","0","0","103701","1002403","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1001","0","0","10024","184","5006403","0","0","100501","10","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1001","0","0","10024","185","5006404","0","0","103701","20","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1001","0","0","10024","186","5006405","0","0","104701","30","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","187","5006406","0","0","100501","2","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","188","5006407","0","0","103701","3","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","189","5006408","0","0","104701","4","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","190","5006409","0","0","107101","5","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","191","5006410","0","0","100501","6","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1003","0","0","10024","192","5006411","0","0","104701","8","2020/01/23 15:59:59","2020/01/16 16:00:00"
"1004","0","0","10025","193","5025401","0","0","111201","111201","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1002","0","1","10025","194","5025402","0","0","111301","1002503","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1001","0","0","10025","195","5025403","0","0","111201","10","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1001","0","0","10025","196","5025404","0","0","111101","20","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1001","0","0","10025","197","5025405","0","0","111301","30","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","198","5025406","0","0","111101","2","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","199","5025407","0","0","111101","4","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","200","5025408","0","0","111201","7","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","201","5025409","0","0","111301","10","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","202","5025410","0","0","111301","13","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1003","0","0","10025","203","5025411","0","0","111301","15","2020/02/18 15:59:59","2020/02/04 16:00:00"
"1004","0","0","10026","204","5007401","0","0","108201","108201","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1002","0","1","10026","205","5007402","0","0","108101","1002603","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1001","0","0","10026","206","5007403","0","0","108101","10","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1001","0","0","10026","207","5007404","0","0","108201","20","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1001","0","0","10026","208","5007405","0","0","108101","30","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","209","5007406","0","0","108201","2","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","210","5007407","0","0","108101","3","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","211","5007408","0","0","108201","4","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","212","5007409","0","0","108101","5","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","213","5007410","0","0","108201","6","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1003","0","0","10026","214","5007411","0","0","108101","8","2020/02/25 15:59:59","2020/02/18 16:00:00"
"1002","0","1","10027","215","5027402","0","0","106601","1002703","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1001","0","0","10027","216","5027403","0","0","100501","10","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1001","0","0","10027","217","5027404","0","0","103701","20","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1001","0","0","10027","218","5027405","0","0","106501","30","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","219","5027406","0","0","100501","2","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","220","5027407","0","0","103701","4","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","221","5027408","0","0","106501","7","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","222","5027409","0","0","100501","10","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","223","5027410","0","0","103701","13","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1003","0","0","10027","224","5027411","0","0","100501","15","2020/03/16 15:59:59","2020/03/02 16:00:00"
"1002","0","1","10028","225","5008402","0","0","105601","1002803","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1001","0","0","10028","226","5008403","0","0","101301","10","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1001","0","0","10028","227","5008404","0","0","100901","20","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1001","0","0","10028","228","5008405","0","0","105601","30","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","229","5008406","0","0","105601","2","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","230","5008407","0","0","100901","3","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","231","5008408","0","0","101301","4","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","232","5008409","0","0","105101","5","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","233","5008410","0","0","102701","6","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1003","0","0","10028","234","5008411","0","0","105601","8","2020/03/23 15:59:59","2020/03/16 16:00:00"
"1004","0","0","10029","235","5029401","0","0","111601","111601","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1002","0","1","10029","236","5029402","0","0","111501","1002903","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1001","0","0","10029","237","5029403","0","0","111601","10","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1001","0","0","10029","238","5029404","0","0","111701","20","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1001","0","0","10029","239","5029405","0","0","111501","30","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1003","0","0","10029","240","5029406","0","0","111501","2","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1003","0","0","10029","241","5029407","0","0","111701","4","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1003","0","0","10029","242","5029408","0","0","111601","7","2020/04/15 15:59:59","2020/04/01 16:00:00"
"1003","0","0","10029","243","5029409","0","0","111701","10","2020/04/15 15:59:59","2020/04/01 16:00:00"
