c65ecfc908f3d88007779680039b3e39ee8cf89bd003a40335943be5e8225c07,3543d2653b9d7476aa3e36c2b6fa3c6aa20adacaf13c6517f4e5681e130d933c,a0d45f907772fc75ab916f2e33d014666c72bbda4848522efdf80f2ff3050cc1,1449c90ca59521d013e4a4f6e895b0bb96bc92cce9c1bf74c26e0426e32e5542,a735216e83ff852d99f00d111ad79b804b11c6bc0396696d1f22336ba696e988,f1ec85060eba902ffd65d5b3044116716ba6652deb9b88d1035497e99e86c8e4,1be5d8e934cdd3a00ddfe4f95225e858a4e87e2918413a62567542833fc6e931,3d5bdbf98de603e7f0a2eb14d6678071ec377400780f52fdab6c23d608712589,3c11ba9cfbb19dcb8fb292579c0c3c0113c0e5f9ba2bfc6e451ce05810b14525,bc09ac39b1b96391cefc063c2e67dc2a11195966f8a3ad4b51bc098b6fbcf789,b6d29c707b606aec193890686fe7a0a8d61b8eb257cc54a7537b43ee17e82f7e,e393b56d0e6f9fa2982e846f10caad0c9ab03de40cb4871a92fadc8069f96502,d8f339dcb12aa0d8f276cb20050263b0b6a69b748bf4ab073c6218e64678e582,71f79fcfb8cc7f3b6adaabb06fa366be0d0232be34082095a4ed77376f31ec66,02d11001bde16ad79f6c43e6128d35e020fa7c4a902a0b28e11f8d154a03b2f4
"0","0","102401009","0","0","0","1","610137504","0","61013601","0","16","610137009","0","0"
"0","0","102402001","0","0","0","1","610140504","0","61014001","0","16","610140007","0","0"
"0","0","102402002","0","0","0","1","610140504","0","61014001","0","16","610140008","0","0"
"0","0","102402003","0","0","0","1","610140504","0","61014001","0","16","610140009","0","0"
"0","0","102403001","0","0","0","1","610142404","0","61014201","0","16","610142004","0","0"
"0","0","102403002","0","0","0","1","610142405","0","61014201","0","16","610142005","0","0"
"0","0","102403003","0","0","0","1","610142406","0","61014201","0","16","610142006","0","0"
"0","0","102403004","0","0","0","1","610142504","0","61014201","0","16","610142007","0","0"
"0","0","102403005","0","0","0","1","610142505","0","61014201","0","16","610142008","0","0"
"0","0","102403006","0","0","0","1","610142506","0","61014201","0","16","610142009","0","0"
"0","0","102404001","0","0","0","1","610144404","0","61014401","0","16","610144004","0","0"
"0","0","102404002","0","0","0","1","610144405","0","61014401","0","16","610144005","0","0"
"0","0","102404003","0","0","0","1","610144406","0","61014401","0","16","610144006","0","0"
"0","0","102404004","0","0","0","1","610144504","0","61014401","0","16","610144007","0","0"
"0","0","102404005","0","0","0","1","610144505","0","61014401","0","16","610144008","0","0"
"0","0","102404006","0","0","0","1","610144506","0","61014401","0","16","610144009","0","0"
"0","0","102405001","0","0","0","1","610146404","0","61014601","0","16","610146004","0","0"
"0","0","102405002","0","0","0","1","610146405","0","61014601","0","16","610146005","0","0"
"0","0","102405003","0","0","0","1","610146406","0","61014601","0","16","610146006","0","0"
"0","0","102405004","0","0","0","1","610146504","0","61014601","0","16","610146007","0","0"
"0","0","102405005","0","0","0","1","610146505","0","61014601","0","16","610146008","0","0"
"0","0","102405006","0","0","0","1","610146506","0","61014601","0","16","610146009","0","0"
"0","0","102406001","0","0","0","1","610148404","0","61014801","0","16","610148004","0","0"
"0","0","102406002","0","0","0","1","610148405","0","61014801","0","16","610148005","0","0"
"0","0","102406003","0","0","0","1","610148406","0","61014801","0","16","610148006","0","0"
"0","0","102406004","0","0","0","1","610148504","0","61014801","0","16","610148007","0","0"
"0","0","102406005","0","0","0","1","610148505","0","61014801","0","16","610148008","0","0"
"0","0","102406006","0","0","0","1","610148506","0","61014801","0","16","610148009","0","0"
"0","0","102407001","0","0","0","4","610150404","0","61015001","0","16","610150004","0","0"
"0","0","102407002","0","0","0","4","610150405","0","61015001","0","16","610150005","0","0"
"0","0","102407003","0","0","0","4","610150406","0","61015001","0","16","610150006","0","0"
"0","0","102407004","0","0","0","4","610150504","0","61015001","0","16","610150007","0","0"
"0","0","102407005","0","0","0","4","610150505","0","61015001","0","16","610150008","0","0"
"0","0","102407006","0","0","0","4","610150506","0","61015001","0","16","610150009","0","0"
"0","0","102408001","0","0","0","4","610152404","0","61015201","0","16","610152004","0","0"
"0","0","102408002","0","0","0","4","610152405","0","61015201","0","16","610152005","0","0"
"0","0","102408003","0","0","0","4","610152406","0","61015201","0","16","610152006","0","0"
"0","0","102408004","0","0","0","4","610152504","0","61015201","0","16","610152007","0","0"
"0","0","102408005","0","0","0","4","610152505","0","61015201","0","16","610152008","0","0"
"0","0","102408006","0","0","0","4","610152506","0","61015201","0","16","610152009","0","0"
"0","0","102409001","0","0","0","4","610154404","0","61015401","0","16","610154004","0","0"
"0","0","102409002","0","0","0","4","610154405","0","61015401","0","16","610154005","0","0"
"0","0","102409003","0","0","0","4","610154406","0","61015401","0","16","610154006","0","0"
"0","0","102409004","0","0","0","4","610154504","0","61015401","0","16","610154007","0","0"
"0","0","102409005","0","0","0","4","610154505","0","61015401","0","16","610154008","0","0"
"0","0","102409006","0","0","0","4","610154506","0","61015401","0","16","610154009","0","0"
"0","0","102410001","0","0","0","4","610156404","0","61015501","0","16","610156004","0","0"
"0","0","102410002","0","0","0","4","610156405","0","61015501","0","16","610156005","0","0"
"0","0","102410003","0","0","0","4","610156406","0","61015501","0","16","610156006","0","0"
"0","0","102410004","0","0","0","4","610156504","0","61015501","0","16","610156007","0","0"
"0","0","102410005","0","0","0","4","610156505","0","61015501","0","16","610156008","0","0"
"0","0","102410006","0","0","0","4","610156506","0","61015501","0","16","610156009","0","0"
"0","0","102411001","0","0","0","4","610158404","0","61015801","0","16","610158004","0","0"
"0","0","102411002","0","0","0","4","610158405","0","61015801","0","16","610158005","0","0"
"0","0","102411003","0","0","0","4","610158406","0","61015801","0","16","610158006","0","0"
"0","0","102411004","0","0","0","4","610158504","0","61015801","0","16","610158007","0","0"
"0","0","102411005","0","0","0","4","610158505","0","61015801","0","16","610158008","0","0"
"0","0","102411006","0","0","0","4","610158506","0","61015801","0","16","610158009","0","0"
"0","0","102412001","0","0","0","4","610160404","0","61016001","0","16","610160004","0","0"
"0","0","102412002","0","0","0","4","610160405","0","61016001","0","16","610160005","0","0"
"0","0","102412003","0","0","0","4","610160406","0","61016001","0","16","610160006","0","0"
"0","0","102412004","0","0","0","4","610160504","0","61016001","0","16","610160007","0","0"
"0","0","102412005","0","0","0","4","610160505","0","61016001","0","16","610160008","0","0"
"0","0","102412006","0","0","0","4","610160506","0","61016001","0","16","610160009","0","0"
"0","0","102501001","0","0","0","4","610201102","0","61016201","0","57","610201101","0","0"
"0","0","102501002","0","0","0","4","610201204","0","61016201","0","58","610201102","0","0"
"0","0","102501003","0","0","0","4","610201205","0","61016201","0","58","610201103","0","0"
"0","0","102501004","0","0","0","4","610201206","0","61016201","0","58","610201104","0","0"
"0","0","102501005","0","0","0","4","610201304","0","61016201","0","58","610201105","0","0"
"0","0","102501006","0","0","0","4","610201305","0","61016201","0","58","610201106","0","0"
"0","0","102501007","0","0","0","4","610201306","0","61016201","0","58","610201107","0","0"
"0","0","102501011","0","0","0","4","610201152","0","61016201","0","57","610201151","0","0"
"0","0","102501012","0","0","0","4","610201254","0","61016201","0","58","610201152","0","0"
"0","0","102501013","0","0","0","4","610201255","0","61016201","0","58","610201153","0","0"
"0","0","102501014","0","0","0","4","610201256","0","61016201","0","58","610201154","0","0"
"0","0","102501015","0","0","0","4","610201354","0","61016201","0","58","610201155","0","0"
"0","0","102501016","0","0","0","4","610201355","0","61016201","0","58","610201156","0","0"
"0","0","102501017","0","0","0","4","610201356","0","61016201","0","58","610201157","0","0"
"0","0","102502001","0","0","0","4","610202102","0","61016401","0","57","610202101","0","0"
"0","0","102502002","0","0","0","4","610202204","0","61016401","0","58","610202102","0","0"
"0","0","102502003","0","0","0","4","610202205","0","61016401","0","58","610202103","0","0"
"0","0","102502004","0","0","0","4","610202206","0","61016401","0","58","610202104","0","0"
"0","0","102502005","0","0","0","4","610202304","0","61016401","0","58","610202105","0","0"
"0","0","102502006","0","0","0","4","610202305","0","61016401","0","58","610202106","0","0"
"0","0","102502007","0","0","0","4","610202306","0","61016401","0","58","610202107","0","0"
"0","0","102503001","0","0","0","4","610203102","0","61016601","0","57","610203101","0","0"
"0","0","102503002","0","0","0","4","610203204","0","61016601","0","58","610203102","0","0"
"0","0","102503003","0","0","0","4","610203205","0","61016601","0","58","610203103","0","0"
"0","0","102503004","0","0","0","4","610203206","0","61016601","0","58","610203104","0","0"
"0","0","102503005","0","0","0","4","610203304","0","61016601","0","58","610203105","0","0"
"0","0","102503006","0","0","0","4","610203305","0","61016601","0","58","610203106","0","0"
"0","0","102503007","0","0","0","4","610203306","0","61016601","0","58","610203107","0","0"
"0","0","102504001","0","0","0","4","610204102","0","61016801","0","57","610204101","0","0"
"0","0","102504002","0","0","0","4","610204204","0","61016801","0","58","610204102","0","0"
"0","0","102504003","0","0","0","4","610204205","0","61016801","0","58","610204103","0","0"
"0","0","102504004","0","0","0","4","610204206","0","61016801","0","58","610204104","0","0"
"0","0","102504005","0","0","0","4","610204304","0","61016801","0","58","610204105","0","0"
"0","0","102504006","0","0","0","4","610204305","0","61016801","0","58","610204106","0","0"
"0","0","102504007","0","0","0","4","610204306","0","61016801","0","58","610204107","0","0"
"0","0","102505001","0","0","0","4","610205102","0","61017001","0","57","610205101","0","0"
"0","0","102505002","0","0","0","4","610205204","0","61017001","0","58","610205102","0","0"
"0","0","102505003","0","0","0","1","610205205","0","61017001","0","58","610205103","0","0"
"0","0","102505004","0","0","0","4","610205206","0","61017001","0","58","610205104","0","0"
"0","0","102505005","0","0","0","4","610205304","0","61017001","0","58","610205105","0","0"
"0","0","102505006","0","0","0","1","610205305","0","61017001","0","58","610205106","0","0"
"0","0","102505007","0","0","0","4","610205306","0","61017001","0","58","610205107","0","0"
"0","0","102506001","0","0","0","4","610206102","0","61017201","0","57","610206101","0","0"
"0","0","102506002","0","0","0","4","610206204","0","61017201","0","58","610206102","0","0"
"0","0","102506003","0","0","0","4","610206205","0","61017201","0","58","610206103","0","0"
"0","0","102506004","0","0","0","4","610206206","0","61017201","0","58","610206104","0","0"
"0","0","102506005","0","0","0","4","610206304","0","61017201","0","58","610206105","0","0"
"0","0","102506006","0","0","0","4","610206305","0","61017201","0","58","610206106","0","0"
"0","0","102506007","0","0","0","4","610206306","0","61017201","0","58","610206107","0","0"
"0","0","102507001","0","0","0","4","610207102","0","61017401","0","57","610207101","0","0"
"0","0","102507002","0","0","0","4","610207204","0","61017401","0","58","610207102","0","0"
"0","0","102507003","0","0","0","4","610207205","0","61017401","0","58","610207103","0","0"
"0","0","102507004","0","0","0","4","610207206","0","61017401","0","58","610207104","0","0"
"0","0","102507005","0","0","0","4","610207304","0","61017401","0","58","610207105","0","0"
"0","0","102507006","0","0","0","4","610207305","0","61017401","0","58","610207106","0","0"
"0","0","102507007","0","0","0","4","610207306","0","61017401","0","58","610207107","0","0"
"0","0","102691001","0","0","0","1","102690311","0","0","0","0","120690033","0","0"
"0","0","102701001","0","0","0","1","102700311","0","0","0","0","120700033","0","0"
"0","0","102711001","0","0","0","1","102710311","0","0","0","0","120710033","0","0"
"0","0","102721001","0","0","0","1","102720311","0","0","0","0","120720033","0","0"
"0","0","102731001","0","0","0","1","102730311","0","0","0","0","120730033","0","0"
"0","0","102741001","0","0","0","1","102740311","0","0","0","0","120740033","0","0"
"0","0","102761001","0","0","0","1","102760311","0","0","0","0","120760033","0","0"
"0","0","401705101","0","0","0","1","401705112","0","0","0","9","401705101","0","0"
"0","0","401705102","0","0","0","1","401705113","0","0","0","9","401705102","0","0"
"0","0","401705105","0","0","0","1","401705114","0","0","0","9","401705105","0","0"
"0","0","401705106","0","0","0","1","401705115","0","0","0","9","401705106","0","0"
"0","0","401705107","0","0","0","1","401705116","0","0","0","9","401705107","0","0"
"0","0","401705201","0","0","0","1","401705212","0","0","0","9","401705201","0","0"
"0","0","401705202","0","0","0","1","401705213","0","0","0","9","401705202","0","0"
"0","0","401705205","0","0","0","1","401705214","0","0","0","9","401705205","0","0"
"0","0","401705206","0","0","0","1","401705215","0","0","0","9","401705206","0","0"
"0","0","401705207","0","0","0","1","401705216","0","0","0","9","401705207","0","0"
"0","0","401705301","0","0","0","1","401705312","0","0","0","9","401705301","0","0"
"0","0","401705302","0","0","0","1","401705313","0","0","0","9","401705302","0","0"
"0","0","401705305","0","0","0","1","401705314","0","0","0","9","401705305","0","0"
"0","0","401705306","0","0","0","1","401705315","0","0","0","9","401705306","0","0"
"0","0","401705307","0","0","0","1","401705316","0","0","0","9","401705307","0","0"
"0","0","401705401","0","0","0","1","401705412","0","0","0","9","401705401","0","0"
"0","0","401705402","0","0","0","1","401705413","0","0","0","9","401705402","0","0"
"0","0","401705405","0","0","0","1","401705414","0","0","0","9","401705405","0","0"
"0","0","401705406","0","0","0","1","401705415","0","0","0","9","401705406","0","0"
"0","0","401705407","0","0","0","1","401705416","0","0","0","9","401705407","0","0"
"0","0","401705501","0","0","0","1","401705512","0","0","0","9","401705501","0","0"
"0","0","401705502","0","0","0","1","401705513","0","0","0","9","401705502","0","0"
"0","0","401705505","0","0","0","1","401705514","0","0","0","9","401705505","0","0"
"0","0","401705506","0","0","0","1","401705515","0","0","0","9","401705506","0","0"
"0","0","401705507","0","0","0","1","401705516","0","0","0","9","401705507","0","0"
"0","0","401705601","0","0","0","1","401705612","0","0","0","9","401705601","0","0"
"0","0","401705602","0","0","0","1","401705613","0","0","0","9","401705602","0","0"
"0","0","401705605","0","0","0","1","401705614","0","0","0","9","401705605","0","0"
"0","0","401705606","0","0","0","1","401705615","0","0","0","9","401705606","0","0"
"0","0","401705607","0","0","0","1","401705616","0","0","0","9","401705607","0","0"
"0","0","401705701","0","0","0","1","401705712","0","0","0","9","401705701","0","0"
"0","0","401705702","0","0","0","1","401705713","0","0","0","9","401705702","0","0"
"0","0","401705705","0","0","0","1","401705714","0","0","0","9","401705705","0","0"
"0","0","401705706","0","0","0","1","401705715","0","0","0","9","401705706","0","0"
"0","0","401705707","0","0","0","1","401705716","0","0","0","9","401705707","0","0"
"0","0","401706101","0","0","0","1","401706109","0","0","0","9","401706101","0","0"
"0","0","401706102","0","0","0","1","401706110","0","0","0","9","401706102","0","0"
"0","0","401706103","0","0","0","1","401706111","0","0","0","9","401706103","0","0"
"0","0","401706104","0","0","0","1","401706112","0","0","0","9","401706104","0","0"
"0","0","401706108","0","0","0","1","401706113","0","0","0","9","401706108","0","0"
"0","0","401706201","0","0","0","1","401706209","0","0","0","9","401706201","0","0"
"0","0","401706202","0","0","0","1","401706210","0","0","0","9","401706202","0","0"
"0","0","401706203","0","0","0","1","401706211","0","0","0","9","401706203","0","0"
"0","0","401706204","0","0","0","1","401706212","0","0","0","9","401706204","0","0"
"0","0","401706208","0","0","0","1","401706213","0","0","0","9","401706208","0","0"
"0","0","401706301","0","0","0","1","401706309","0","0","0","9","401706301","0","0"
"0","0","401706302","0","0","0","1","401706310","0","0","0","9","401706302","0","0"
"0","0","401706303","0","0","0","1","401706311","0","0","0","9","401706303","0","0"
"0","0","401706304","0","0","0","1","401706312","0","0","0","9","401706304","0","0"
"0","0","401706308","0","0","0","1","401706313","0","0","0","9","401706308","0","0"
"0","0","401706401","0","0","0","1","401706409","0","0","0","9","401706401","0","0"
"0","0","401706402","0","0","0","1","401706410","0","0","0","9","401706402","0","0"
"0","0","401706403","0","0","0","1","401706411","0","0","0","9","401706403","0","0"
"0","0","401706404","0","0","0","1","401706412","0","0","0","9","401706404","0","0"
"0","0","401706408","0","0","0","1","401706413","0","0","0","9","401706408","0","0"
"0","0","401706501","0","0","0","1","401706509","0","0","0","9","401706501","0","0"
"0","0","401706502","0","0","0","1","401706510","0","0","0","9","401706502","0","0"
"0","0","401706503","0","0","0","1","401706511","0","0","0","9","401706503","0","0"
"0","0","401706504","0","0","0","1","401706512","0","0","0","9","401706504","0","0"
"0","0","401706508","0","0","0","1","401706513","0","0","0","9","401706508","0","0"
"0","0","401706601","0","0","0","1","401706609","0","0","0","9","401706601","0","0"
"0","0","401706602","0","0","0","1","401706610","0","0","0","9","401706602","0","0"
"0","0","401706603","0","0","0","1","401706611","0","0","0","9","401706603","0","0"
"0","0","401706604","0","0","0","1","401706612","0","0","0","9","401706604","0","0"
"0","0","401706608","0","0","0","1","401706613","0","0","0","9","401706608","0","0"
"0","0","401706701","0","0","0","1","401706709","0","0","0","9","401706701","0","0"
"0","0","401706702","0","0","0","1","401706710","0","0","0","9","401706702","0","0"
"0","0","401706703","0","0","0","1","401706711","0","0","0","9","401706703","0","0"
"0","0","401706704","0","0","0","1","401706712","0","0","0","9","401706704","0","0"
"0","0","401706708","0","0","0","1","401706713","0","0","0","9","401706708","0","0"
"0","0","401707101","0","0","0","4","401707109","0","0","0","9","401707101","0","0"
"0","0","401707102","0","0","0","4","401707110","0","0","0","9","401707102","0","0"
"0","0","401707103","0","0","0","4","401707111","0","0","0","9","401707103","0","0"
"0","0","401707104","0","0","0","4","401707112","0","0","0","9","401707104","0","0"
"0","0","401707105","0","0","0","4","401707113","0","0","0","9","401707105","0","0"
"0","0","401707201","0","0","0","4","401707209","0","0","0","9","401707201","0","0"
"0","0","401707202","0","0","0","4","401707210","0","0","0","9","401707202","0","0"
"0","0","401707203","0","0","0","4","401707211","0","0","0","9","401707203","0","0"
"0","0","401707204","0","0","0","4","401707212","0","0","0","9","401707204","0","0"
"0","0","401707205","0","0","0","4","401707213","0","0","0","9","401707205","0","0"
"0","0","401707301","0","0","0","4","401707309","0","0","0","9","401707301","0","0"
"0","0","401707302","0","0","0","4","401707310","0","0","0","9","401707302","0","0"
"0","0","401707303","0","0","0","4","401707311","0","0","0","9","401707303","0","0"
"0","0","401707304","0","0","0","4","401707312","0","0","0","9","401707304","0","0"
"0","0","401707305","0","0","0","4","401707313","0","0","0","9","401707305","0","0"
"0","0","401707401","0","0","0","4","401707409","0","0","0","9","401707401","0","0"
"0","0","401707402","0","0","0","4","401707410","0","0","0","9","401707402","0","0"
"0","0","401707403","0","0","0","4","401707411","0","0","0","9","401707403","0","0"
"0","0","401707404","0","0","0","4","401707412","0","0","0","9","401707404","0","0"
"0","0","401707405","0","0","0","4","401707413","0","0","0","9","401707405","0","0"
"0","0","401707501","0","0","0","4","401707509","0","0","0","9","401707501","0","0"
"0","0","401707502","0","0","0","4","401707510","0","0","0","9","401707502","0","0"
"0","0","401707503","0","0","0","4","401707511","0","0","0","9","401707503","0","0"
"0","0","401707504","0","0","0","4","401707512","0","0","0","9","401707504","0","0"
"0","0","401707505","0","0","0","4","401707513","0","0","0","9","401707505","0","0"
"0","0","401707601","0","0","0","4","401707609","0","0","0","9","401707601","0","0"
"0","0","401707602","0","0","0","4","401707610","0","0","0","9","401707602","0","0"
"0","0","401707603","0","0","0","4","401707611","0","0","0","9","401707603","0","0"
"0","0","401707604","0","0","0","4","401707612","0","0","0","9","401707604","0","0"
"0","0","401707605","0","0","0","4","401707613","0","0","0","9","401707605","0","0"
"0","0","401707701","0","0","0","4","401707709","0","0","0","9","401707701","0","0"
"0","0","401707702","0","0","0","4","401707710","0","0","0","9","401707702","0","0"
"0","0","401707703","0","0","0","4","401707711","0","0","0","9","401707703","0","0"
"0","0","401707704","0","0","0","4","401707712","0","0","0","9","401707704","0","0"
"0","0","401707705","0","0","0","4","401707713","0","0","0","9","401707705","0","0"
"0","0","401708101","0","0","0","4","401708109","0","0","0","9","401708101","0","0"
"0","0","401708102","0","0","0","4","401708110","0","0","0","9","401708102","0","0"
"0","0","401708106","0","0","0","4","401708111","0","0","0","9","401708106","0","0"
"0","0","401708107","0","0","0","4","401708112","0","0","0","9","401708107","0","0"
"0","0","401708108","0","0","0","4","401708113","0","0","0","9","401708108","0","0"
"0","0","401708201","0","0","0","4","401708209","0","0","0","9","401708201","0","0"
"0","0","401708202","0","0","0","4","401708210","0","0","0","9","401708202","0","0"
"0","0","401708206","0","0","0","4","401708211","0","0","0","9","401708206","0","0"
"0","0","401708207","0","0","0","4","401708212","0","0","0","9","401708207","0","0"
"0","0","401708208","0","0","0","4","401708213","0","0","0","9","401708208","0","0"
"0","0","401708301","0","0","0","4","401708309","0","0","0","9","401708301","0","0"
"0","0","401708302","0","0","0","4","401708310","0","0","0","9","401708302","0","0"
"0","0","401708306","0","0","0","4","401708311","0","0","0","9","401708306","0","0"
"0","0","401708307","0","0","0","4","401708312","0","0","0","9","401708307","0","0"
"0","0","401708308","0","0","0","4","401708313","0","0","0","9","401708308","0","0"
"0","0","401708401","0","0","0","4","401708411","0","0","0","9","401708401","0","0"
"0","0","401708402","0","0","0","4","401708412","0","0","0","9","401708402","0","0"
"0","0","401708406","0","0","0","4","401708413","0","0","0","9","401708406","0","0"
"0","0","401708407","0","0","0","4","401708414","0","0","0","9","401708407","0","0"
"0","0","401708408","0","0","0","4","401708415","0","0","0","9","401708408","0","0"
"0","0","401708501","0","0","0","4","401708509","0","0","0","9","401708501","0","0"
"0","0","401708502","0","0","0","4","401708510","0","0","0","9","401708502","0","0"
"0","0","401708506","0","0","0","4","401708511","0","0","0","9","401708506","0","0"
"0","0","401708507","0","0","0","4","401708512","0","0","0","9","401708507","0","0"
"0","0","401708508","0","0","0","4","401708513","0","0","0","9","401708508","0","0"
"0","0","401708601","0","0","0","4","401708609","0","0","0","9","401708601","0","0"
"0","0","401708602","0","0","0","4","401708610","0","0","0","9","401708602","0","0"
"0","0","401708606","0","0","0","4","401708611","0","0","0","9","401708606","0","0"
"0","0","401708607","0","0","0","4","401708612","0","0","0","9","401708607","0","0"
"0","0","401708608","0","0","0","4","401708613","0","0","0","9","401708608","0","0"
"0","0","401708701","0","0","0","4","401708709","0","0","0","9","401708701","0","0"
"0","0","401708702","0","0","0","4","401708710","0","0","0","9","401708702","0","0"
"0","0","401708706","0","0","0","4","401708711","0","0","0","9","401708706","0","0"
"0","0","401708707","0","0","0","4","401708712","0","0","0","9","401708707","0","0"
"0","0","401708708","0","0","0","4","401708713","0","0","0","9","401708708","0","0"
"0","0","401709101","0","0","0","4","401709109","0","0","0","9","401709101","0","0"
"0","0","401709102","0","0","0","4","401709110","0","0","0","9","401709102","0","0"
"0","0","401709103","0","0","0","4","401709111","0","0","0","9","401709103","0","0"
"0","0","401709104","0","0","0","4","401709112","0","0","0","9","401709104","0","0"
"0","0","401709105","0","0","0","4","401709113","0","0","0","9","401709105","0","0"
"0","0","401709201","0","0","0","4","401709209","0","0","0","9","401709201","0","0"
"0","0","401709202","0","0","0","4","401709210","0","0","0","9","401709202","0","0"
"0","0","401709203","0","0","0","4","401709211","0","0","0","9","401709203","0","0"
"0","0","401709204","0","0","0","4","401709212","0","0","0","9","401709204","0","0"
"0","0","401709205","0","0","0","4","401709213","0","0","0","9","401709205","0","0"
"0","0","401709301","0","0","0","4","401709309","0","0","0","9","401709301","0","0"
"0","0","401709302","0","0","0","4","401709310","0","0","0","9","401709302","0","0"
"0","0","401709303","0","0","0","4","401709311","0","0","0","9","401709303","0","0"
"0","0","401709304","0","0","0","4","401709312","0","0","0","9","401709304","0","0"
"0","0","401709305","0","0","0","4","401709313","0","0","0","9","401709305","0","0"
"0","0","401709401","0","0","0","4","401709409","0","0","0","9","401709401","0","0"
"0","0","401709402","0","0","0","4","401709410","0","0","0","9","401709402","0","0"
"0","0","401709403","0","0","0","4","401709411","0","0","0","9","401709403","0","0"
"0","0","401709404","0","0","0","4","401709412","0","0","0","9","401709404","0","0"
"0","0","401709405","0","0","0","4","401709413","0","0","0","9","401709405","0","0"
"0","0","401709501","0","0","0","4","401709509","0","0","0","9","401709501","0","0"
"0","0","401709502","0","0","0","4","401709510","0","0","0","9","401709502","0","0"
"0","0","401709503","0","0","0","4","401709511","0","0","0","9","401709503","0","0"
"0","0","401709504","0","0","0","4","401709512","0","0","0","9","401709504","0","0"
"0","0","401709505","0","0","0","4","401709513","0","0","0","9","401709505","0","0"
"0","0","401709601","0","0","0","4","401709609","0","0","0","9","401709601","0","0"
"0","0","401709602","0","0","0","4","401709610","0","0","0","9","401709602","0","0"
"0","0","401709603","0","0","0","4","401709611","0","0","0","9","401709603","0","0"
"0","0","401709604","0","0","0","4","401709612","0","0","0","9","401709604","0","0"
"0","0","401709605","0","0","0","4","401709613","0","0","0","9","401709605","0","0"
"0","0","401709701","0","0","0","4","401709709","0","0","0","9","401709701","0","0"
"0","0","401709702","0","0","0","4","401709710","0","0","0","9","401709702","0","0"
"0","0","401709703","0","0","0","4","401709711","0","0","0","9","401709703","0","0"
"0","0","401709704","0","0","0","4","401709712","0","0","0","9","401709704","0","0"
"0","0","401709705","0","0","0","4","401709713","0","0","0","9","401709705","0","0"
"0","0","401710101","0","0","0","4","401710108","0","0","0","9","401710101","0","0"
"0","0","401710102","0","0","0","4","401710109","0","0","0","9","401710102","0","0"
