b5c4c4cce9aacfe5854c7f9e60b9c542f0a9efdfc098f091d3adb8a9ee777881,c7c63b55552e6d9cae09bfeaf414a058ec553573e0d065ccc98f291888755f1f,a8d5277aa0f84106dfc577882d0f753a1048ddc400eb3db8a734a8414202c489,8935ef72f52ee6df21429e8ba699179c971cb70d0f5c21d38a69ecd83dfcaadc,02d1c21d4574a0ddaf4908eb0c9e7316f870f97ccf05d50601ce2d90dc9c7376,6a849f918ae6bbabda1829f91f75cfa3c74c00376ded21ddd4112729556f343a,7ee71ea0b3ac3d78663dae7116e3b36a8b3fa73d330430abe8a18c04193f38f3,261c0cb50e4737987e29237ecd050662bd42ffdce213f049a355cd2b390b0b7c,e702a6dbbef1dac3479896106caf6f43389059a000abf41ab4fb70456819901c,5c1ed5cb05dcc44db779e860a0d80b870cdef6d1eb88093bdfdf68edc91baa7c,c6d107a855640bedf00e16eab3bb1d1935dd396b15f748eb691be6b71271a4e1,573c6a80a642d2323b6728f24be87abf00420569771d6cf0d4d96e4fb6fd1cbd,1b527fd63d8d777162253f118d7b7dfb04f6354dd445b236eadc346102f952eb,53c4093fe6b43210fea162a977709ff042b2a0b3744d26172185e52ce163e7cb,b6c92194f46f7a19d761015b81e4b3f9c24586d1cac627655fb32eada671170b,ca7ce02a678cf7257cd261e059a33f433b04f3e2bd8cc5437b04b84473371ef7,1069907f30ca636d8eca8d59aa87fc74fd85945a681cff4ab72be4488f95c46f,a2211910397ee9ad85700e391cfe7e435f284f1c210bc04e2f303777af7bfcf0
"0","0","0","0","0","0","0","91002","0","0","26","0","0","9700","9700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","27","0","0","9800","9800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","28","0","0","9900","9900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","29","0","0","10000","10000","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","30","0","0","10100","10100","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","31","0","0","10200","10200","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","32","0","0","10300","10300","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","33","0","0","10400","10400","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","34","0","0","10500","10500","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","35","0","0","10600","10600","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","36","0","0","10700","10700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","37","0","0","10800","10800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","38","0","0","10900","10900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","39","0","0","11000","11000","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","40","0","0","11100","11100","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","41","0","0","11200","11200","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","42","0","0","11300","11300","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","43","0","0","11400","11400","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","44","0","0","11500","11500","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","45","0","0","11600","11600","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","46","0","0","11700","11700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","47","0","0","11800","11800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","48","0","0","11900","11900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","49","0","0","12000","12000","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","50","0","0","12100","12100","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","51","0","0","12200","12200","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","52","0","0","12300","12300","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","53","0","0","12400","12400","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","54","0","0","12500","12500","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","55","0","0","12600","12600","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","56","0","0","12700","12700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","57","0","0","12800","12800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","58","0","0","12900","12900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","59","0","0","13000","13000","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","60","0","0","13100","13100","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","61","0","0","13200","13200","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","62","0","0","13300","13300","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","63","0","0","13400","13400","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","64","0","0","13500","13500","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","65","0","0","13600","13600","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","66","0","0","13700","13700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","67","0","0","13800","13800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","68","0","0","13900","13900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","69","0","0","14000","14000","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","70","0","0","14100","14100","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","71","0","0","14200","14200","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","72","0","0","14300","14300","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","73","0","0","14400","14400","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","74","0","0","14500","14500","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","75","0","0","14600","14600","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","76","0","0","14700","14700","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","77","0","0","14800","14800","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","78","0","0","14900","14900","0","8","30"
"0","0","0","0","0","0","0","91002","0","0","79","0","0","15000","15000","0","8","30"
