e555fe00f374cbadc774d0e868a46e66310ec8e0fb1cfa2d75d5bd98b4d32217,9f3d9f53fb8e1785224414207b180e2dd23ebc95c6747244a4e9cbb7b654ee19,a03a29697ad82c2ee3269412f03617ea7606b0f3033cf2e54e097aadc357388d,a6b06be2141cbdfd849acd7fe19ce5bd6c336cd0004ec3281ec957505a86a376,067f98c3b3175947d8a665f1e37adca81348d93660fdfa56460941f8338169cc,d6ebe8001fef2770f631c02ed19ab659a344971d44772abffb36e35a044c66f0,b51afd35b12e93eba5c399fa7eb614483bc0ae77e08aed992c8492c811f1d903,260aec586e5a006d4d6ed6decda816a65a83962aa293176f060c5b33ed01499a,78781e4529652b4c945c5cc730e968a297998724d9274d01871cdf56a9e59b4a,cf1b7b359095b51e35b179babc5dbff75dcd8af5c0f7845ec11e7c86b4bad672,c42416f0bac7ec7bc6bb2567082d1f112d7c1a84141ce1ec4d7ce7229f542797,e78b41fa382f8098a60cce3595af0a8b60db9e45ffd4ccaf8ff88da78c7cbe38,dbee84cd3e256447b3c69e6a8b95708610289dd33fabf271c72bf3a1cd912908
"0","獅子","牛","羊","0","老鼠","0","0","0","1","1","3230001","0"
"0","老虎","海鷗","山貓","0","獅子","0","1","1","0","1","3230004","0"
"0","牙齦","象牙質","琺瑯質","0","牙骨質","0","0","1","1","1","3230005","0"
"0","黑面琵鷺","帝雉","藍腹鷴","0","台灣藍鵲","0","0","1","1","1","3230006","0"
"0","羅塞塔型","白頭翁開","仙人掌型","0","單瓣型","0","0","1","1","1","3230007","0"
"0","日本獼猴","鱷魚","山椒魚","0","海豚","0","0","0","1","1","3230008","0"
"0","雕鴞","飛鼠","蝙蝠","0","兀鷲","0","0","0","1","1","3230010","0"
"0","鴕鳥","鼯鼠","海豚","0","企鵝","0","0","0","1","1","3230011","0"
"0","蝸牛","壁虎","蠑螈","0","蝙蝠","0","1","1","0","1","3230012","0"
"0","屁股","頭","胸","0","腹","0","0","1","1","1","3230013","0"
"0","麻雀","燕子","大天鵝","0","白枕鶴","0","0","1","1","1","3230014","0"
"0","人類","蛇","烏龜","0","蝙蝠","0","0","0","1","1","3230016","0"
"0","凱留","可可蘿","雪菲","0","貪吃佩可","0","0","0","1","1","3231001","0"
"0","拉比林斯達","可可蘿","怜","0","帆稀","0","0","1","1","1","3231002","0"
"0","3","2","4","0","1","0","0","0","1","1","3310001","0"
"0","金","銀","鋁","0","銅","0","0","0","1","1","3310003","0"
"0","法拉","公尺","尺","0","英吋","0","0","1","1","1","3310005","0"
"0","多切","正弦","餘弦","0","正切","0","0","1","1","1","3310006","0"
"0","扇形","正方形","菱形","0","長方形","0","0","1","1","1","3310007","0"
"0","112","405","215","0","827","0","0","0","1","1","3310008","0"
"0","A","L","E","0","D","0","0","1","1","1","3310009","0"
"0","銀","鐵","鋁","0","金","0","1","1","0","1","3310010","0"
"0","硝酸","肥皂水","氫氧化鈉水溶液","0","蒸餾水","0","0","0","1","1","3310012","0"
"0","桃色","紅色","深藍色","0","綠色","0","0","1","1","1","3310013","0"
"0","3","6","5","0","4","0","0","0","1","1","3310014","0"
"0","12:8","10:6","4:1","0","15:9","0","0","1","1","0","3310015","0"
"0","帕菲之城城鎮","索爾之塔","大間","0","蘭德索爾","0","0","1","1","1","3311001","0"
"0","大間","FUN FUN農場","帕菲之城城鎮","0","索爾之塔","0","0","0","1","1","3311002","0"
"0","蜘蛛雲","魚鱗雲","積雨雲","0","捲積雲","0","0","1","1","1","3320001","0"
"0","心宿二","天津四","牛郎星","0","織女星","0","0","1","1","1","3320002","0"
"0","交點","支點","施力點","0","抗力點","0","0","1","1","1","3320003","0"
"0","反射","傳導","對流","0","輻射","0","0","1","1","1","3320004","0"
"0","1111","111","11111","0","111111","0","0","1","1","0","3320005","0"
"0","黃色","紅色","藍色","0","綠色","0","0","1","1","1","3320007","0"
"0","冥王星","地球","天王星","0","海王星","0","0","1","1","1","3320008","0"
"0","大犬座","天鵝座","天鷹座","0","小犬座","0","0","0","1","1","3320010","0"
"0","氨水溶液","檸檬果汁","鹽酸","0","鹽水","0","0","0","1","1","3320011","0"
"0","二氧化碳","氯","溴","0","氧氣","0","0","0","1","1","3320014","0"
"0","會發出刺鼻味道","與氧混合燃燒會發出聲響","為最輕的氣體","0","顏色為水藍色","0","0","0","1","1","3320015","0"
"0","0","3","2","0","1","0","0","0","1","1","3320016","0"
"0","王宮騎士團","小小甜心","月光學院","0","墨丘利財團","0","0","0","1","1","3321001","0"
"0","保溫效果","清涼效果","鼻喉保濕效果","0","美膚效果","0","0","0","1","1","3321002","0"
"0","綿羊座","大犬座","豺狼座","0","大熊座","0","0","1","1","1","3330001","0"
"0","天狼星","參宿四","參宿七","0","牛郎星","0","0","0","1","1","3330002","0"
"0","閃長岩","流紋岩","玄武岩","0","安山岩","0","0","1","1","1","3330003","0"
"0","鉀","鈣","鎂","0","鋁","0","0","0","1","1","3330004","0"
"0","氫","氧","碳","0","氮","0","0","0","1","1","3330007","0"
"0","6!","10的二次方","2×2×5×5","0","根號1000","0","0","0","1","1","3330010","0"
"0","112÷7","4+5+6","根號225","0","2×3×4","0","0","0","1","1","3330011","0"
"0","氮","碳","氫","0","氧","0","0","1","1","1","3330012","0"
"0","氫氧化鈉","鹽酸","硝酸","0","硫酸","0","0","0","1","1","3330013","0"
"0","電磁力","強核力","弱核力","0","熱力","0","1","0","1","1","3330014","0"
"0","氮","氟","氯","0","矽","0","0","0","1","1","3330015","0"
"0","臭氧","石墨","鑽石","0","富勒烯","0","0","1","1","1","3330016","0"
"0","伊麗絲樹海","卡斯塔利亞樹林","佩特羅大森林","0","刻瑞斯森林","0","0","0","1","1","3331001","0"
"0","阿爾巴岸堤","席歐涅樹林","赫里克巨木","0","柔卡絲塔岩山","0","0","1","1","1","3331002","0"
"0","玄關","浴室","廁所","0","廚房","0","0","1","1","1","3410001","0"
"0","警政署","國防部","教育部","0","移民署","0","0","0","1","1","3410002","0"
"0","螢光燈","雜誌","瓦楞紙","0","報紙","0","0","1","1","1","3410003","0"
"0","銀色","金色","綠色","0","藍色","0","0","1","1","1","3410004","0"
"0","基爾運河","巴拿馬運河","塞馬運河","0","蘇伊士運河","0","1","1","1","0","3410005","0"
"0","紫色","紅色","藍色","0","黃色","0","0","1","1","1","3410006","0"
"0","重新開始","減少使用","廢物利用","0","回收","0","0","1","1","1","3410007","0"
"0","摯友","妻","祖父","0","孫","0","0","1","1","1","3410008","0"
"0","切手","切末","切絲","0","切片","0","0","1","1","1","3410010","0"
"0","豆瓣醬","納豆","豆腐","0","豆漿","0","0","1","1","1","3410011","0"
"0","紅胡椒","黑胡椒","白胡椒","0","粉紅胡椒","0","0","1","1","1","3410013","0"
"0","藍山","烏龍","普洱","0","茉莉","0","0","1","1","1","3410015","0"
"0","香織","優衣","怜","0","日和","0","0","1","1","1","3411001","0"
"0","優妮","美美","禊","0","鏡華","0","0","1","1","1","3411002","0"
"0","木柴","石油","煤","0","天然氣","0","0","1","1","1","3420001","0"
"0","憲法","司法","立法","0","行政","0","0","1","1","1","3420002","0"
"0","報紙費","電費","水費","0","電車車費","0","0","0","1","1","3420003","0"
"0","黃道吉日","闔家平安","財源廣進","0","富貴有餘","0","0","1","1","1","3420004","0"
"0","多霧時陰","陰時多雲","多雲時陰","0","晴時多雲","0","0","1","1","1","3420005","0"
"0","７號電池","１號電池","３號電池","0","４號電池","0","0","1","1","1","3420007","0"
"0","心型起子","組合型螺絲起子","鐘錶起子","0","電動螺絲起子","0","0","1","1","1","3420009","0"
"0","吞豆腐","嫩豆腐","老豆腐","0","凍豆腐","0","0","1","1","1","3420010","0"
"0","美乃滋","起司","奶油","0","優格","0","0","1","1","1","3420011","0"
"0","薄切生肉","歐姆蛋","炒蛋","0","火腿蛋鬆餅","0","0","1","1","1","3420012","0"
"0","酢米","粳米","糯米","0","口米","0","0","0","1","1","3420014","0"
"0","蕎麥麵","烏龍麵","義大利直麵","0","冷麥麵","0","0","1","1","1","3420015","0"
"0","碧","美美","禊","0","鏡華","0","0","1","1","1","3421001","0"
"0","飯糰轉蛋","珍稀轉蛋","稀有轉蛋","0","巡遊轉蛋","0","0","0","1","1","3421002","0"
"0","P","E","Z","0","G","0","0","0","1","1","3430001","0"
"0","土耳其","希臘","法國","0","加拿大","0","1","0","1","1","3430002","0"
"0","高血栓","高血壓","高血糖","0","高血脂","0","0","1","1","1","3430004","0"
"0","達摩","惠比壽","大黑天","0","布袋","0","0","1","1","1","3430005","0"
"0","流感","地層下陷","噪音","0","震動","0","0","1","1","1","3430007","0"
"0","電扶梯","輪椅","助行器","0","輪椅坡道","0","0","1","1","1","3430008","0"
"0","國中三年級生","剛出生半年","幼稚園兒童","0","小學三年級生","0","0","0","1","1","3430009","0"
"0","牛奶","醋","油","0","蛋","0","0","1","1","1","3430010","0"
"0","紅酒","燒酎","威士忌","0","啤酒","0","0","1","1","1","3430011","0"
"0","D","C","F","0","V","0","1","1","1","0","3430012","0"
"0","香菜","芹菜","鼠田草","0","白蘿蔔","0","0","1","1","1","3430013","0"
"0","莎樂美腸","玉米片","穀麥","0","燕麥片","0","0","1","1","1","3430015","0"
"0","沙灘的公主殿下","絕不退讓的夏日遊戲","夏日遊戲的霸者","0","旗子不能讓出","0","0","0","1","1","3431001","0"
"0","噗吉好球","海岸的4號見習隊員","海岸的強棒","0","海岸屹立不搖的4號","0","0","1","1","1","3431002","0"
"0","將棋","黑白棋","圍棋","0","西洋棋","0","0","1","1","1","3510001","0"
"0","小提琴","尺八","長笛","0","直笛","0","0","1","1","1","3510002","0"
"0","網路","太鼓","單簧管","0","尺八","0","0","1","1","1","3510003","0"
"0","大將","兵","皇后","0","主教","0","0","1","1","1","3510004","0"
"0","槍","將","車","0","砲","0","0","1","1","1","3510005","0"
"0","撲克牌","大富翁","扭扭遊戲","0","飛鏢","0","0","1","1","1","3510006","0"
"0","２","３","４","0","１","0","0","1","1","1","3510007","0"
"0","自摸","碰","吃","0","槓","0","0","1","1","1","3510008","0"
"0","Mi","Fa","La","0","Ti","0","0","0","1","1","3510009","0"
"0","長笛","小提琴","低音提琴","0","管風琴","0","0","0","1","1","3510013","0"
"0","貝斯","鈴鼓","定音鼓","0","三角鐵","0","0","1","1","1","3510014","0"
"0","低音號","長笛","低音管","0","小號","0","0","0","1","1","3510015","0"
"2","","","","3","","1","0","0","1","1","3511001","4"
"0","公主之心","公主寶珠","純淨記憶碎片","0","記憶碎片","0","0","1","1","1","3511002","0"
"0","順子","欠行","將軍","0","演員","0","0","0","1","1","3520001","0"
"0","花牌","骰寶","雙六","0","麻將","0","0","1","1","1","3520002","0"
"0","琴通寧","血腥瑪麗","紅眼啤酒","0","螺絲起子","0","0","0","1","1","3520003","0"
"0","吉他","中提琴","小提琴","0","大提琴","0","0","1","1","1","3520004","0"
"0","蓋筷","舉筷不定","吃到一半把筷子平放在碗上","0","用筷子刺食物","0","0","1","1","1","3520005","0"
"0","歌舞伎","相聲","落語","0","漫才","0","1","1","0","1","3520006","0"
"0","燕麥","馬鈴薯","玉米","0","小麥","0","0","1","1","1","3520009","0"
"0","Great","Upright","Grand","0","Electric","0","0","1","1","1","3520010","0"
"0","椿","櫻","梅","0","桃","0","0","0","1","1","3520011","0"
"0","Q","C","D","0","K","0","0","0","1","1","3520012","0"
"0","紅色","黑色","白色","0","灰色","0","0","1","1","1","3520015","0"
"0","E","S","U","0","V","0","0","1","1","1","3520016","0"
"0","草莓","香草","薄荷","0","巧克力","0","0","0","1","1","3521001","0"
"0","哈密瓜","草莓","葡萄","0","奇異果","0","0","1","1","1","3521002","0"
"0","40","奇數","紅色","0","1～12","0","0","1","1","1","3530001","0"
"0","堅果","果泥","蜂蜜","0","母乳","0","1","0","0","1","3530002","0"
"0","貝斯","三味線","巴拉萊卡琴","0","吉他","0","0","0","1","1","3530003","0"
"0","２","J","A","0","９","0","0","0","1","1","3530005","0"
"0","Call","Carbon","Copy","0","Creative","0","0","0","1","1","3530006","0"
"0","妞","生","旦","0","靜","0","0","0","1","1","3530007","0"
"0","Cabon","Cut","Color","0","Carat","0","0","1","1","1","3530008","0"
"0","2500","10000","5000","0","1000","0","0","1","1","1","3530010","0"
"0","單簧管","長笛","短笛","0","雙簧管","0","0","0","1","1","3530011","0"
"0","三對","順子","同花","0","葫蘆","0","0","1","1","1","3530012","0"
"0","遊艇","21點","吹牛","0","大富豪","0","0","1","1","1","3530013","0"
"0","銀杏","豬","蝶","0","鯉","0","0","0","1","1","3530016","0"
"0","栞","智","七七香","0","鏡華","0","1","1","0","1","3531001","0"
"0","白金鯛魚燒","包果凍紅豆鯛魚燒","奢侈鯛魚燒","0","彩虹鯛魚燒","0","0","0","1","1","3531002","0"
"0","吊環","舞蹈","單槓","0","平衡木","0","1","1","0","1","3610003","0"
"0","棒球手套","連指手套","球拍","0","球棒","0","0","0","1","1","3610004","0"
"0","籃球","網球","棒球","0","足球","0","0","0","1","1","3610005","0"
"0","袋棍球","射箭","弓道","0","劍道","0","0","0","1","1","3610006","0"
"0","柔道","游泳","滑雪","0","摔角","0","0","0","1","1","3610007","0"
"0","籃球","排球","羽球","0","網球","0","0","1","1","1","3610008","0"
"0","衝浪","滑雪","溜冰","0","網球","0","0","0","1","1","3610010","0"
"0","後衛","守門員","前鋒","0","中場","0","1","1","0","1","3610011","0"
"0","棒球","冰上曲棍球","足球","0","網球","0","0","0","1","1","3610012","0"
"0","跳傘","劍道","擊劍","0","摔角","0","0","0","1","1","3610013","0"
"0","劍道","摔角","柔道","0","拳擊","0","0","1","1","1","3610014","0"
"0","拳擊","衝浪","浮潛","0","跳傘","0","0","0","1","1","3610015","0"
"0","賈巴沃克","狂怒綠龍","黑月守護像","0","波賽頓‧嵐擊之槍","0","0","1","1","1","3611001","0"
"0","宮子","望","空花","0","莉瑪","0","0","0","1","1","3611002","0"
"0","15m","25m","50m","0","100m","0","0","0","1","1","3620001","0"
"0","出到場外","雙刀流","刺","0","掃堂腿","0","0","0","1","1","3620002","0"
"0","小腿","面","胴","0","小手","0","0","1","1","1","3620003","0"
"0","三段式","背越式","腹滾式","0","剪式","0","0","1","1","1","3620006","0"
"0","倒數","板球","Count-up","0","Zero One","0","0","1","1","1","3620007","0"
"0","正六角形","正三角形","正四角形","0","正五角形","0","1","1","0","0","3620008","0"
"0","藍色","紅色","白色","0","黑色","0","0","0","1","1","3620009","0"
"0","鉛球","游泳","腳踏車","0","長跑","0","0","1","1","1","3620010","0"
"0","11號球","９號球","７號球","0","５號球","0","0","0","1","1","3620013","0"
"0","臥推","引體向上","硬舉","0","深蹲","0","1","1","0","1","3620014","0"
"0","Right Fielder","First Baseman","Second Baseman","0","Left Fielder","0","0","0","1","1","3620015","0"
"0","全方位","希羅式角力","自由式","0","組隊","0","0","0","1","1","3620016","0"
"0","石像鬼","石像鬼‧魔幻","法師石像鬼","0","石像鬼‧炸裂","0","0","0","1","1","3621001","0"
"0","愛梅斯","莫妮卡","咲戀（夏日）","0","花凜","0","0","1","1","1","3621002","0"
"0","10號","１號","５號","0","７號","0","1","1","0","0","3630001","0"
"0","火箭","板球","極限運動","0","釣魚","0","0","0","1","1","3630003","0"
"0","網球","排球","羽毛球","0","回力球","0","1","1","0","1","3630004","0"
"0","側旋式發球","平擊式發球","下旋式發球","0","吊臂式發球","0","1","0","1","0","3630005","0"
"0","將軍","大將","副將","0","准將","0","0","0","1","1","3630006","0"
"0","游擊手","捕手","打者","0","投手","0","0","0","1","1","3630007","0"
"0","橫綱","大關","關脇","0","小結","0","0","1","1","1","3630008","0"
"0","雙槓","地板","跳馬","0","單槓","0","0","0","1","1","3630010","0"
"0","斜拍","直拍","橫拍","0","側拍","0","0","0","1","1","3630012","0"
"0","中場","得分後衛","大前鋒","0","進攻後衛","0","0","0","1","1","3630013","0"
"0","得分後衛","跑衛","中衛","0","線衛","0","0","1","1","1","3630014","0"
"0","中央阻擋","自由球員","舉球員","0","扣球員","0","0","0","1","1","3630016","0"
"0","蓋亞戰斧","蒼海之斧‧諾亞","水靈破壞者","0","湛藍之血","0","0","0","1","1","3631001","0"
"0","霸海姬‧龍征冥風裂波斬","延展愛意","颶風‧愛與夢","0","利維坦之槍","0","0","1","1","1","3631002","0"
