d2f63d014af9d5406b53237d587169db0e430c6f50c8fcb497ba2e7270e75884,1a9a12de371705251ce7d610beb0e45a54ff6c60e7b3f8f5547c8c2e4bb38612,b69e2e4f8bb979a1416f0d2df0b808e9ccdb7baabbddb6e7801acc785e1655fc,4d2e0ac8dc956319d5d2dba89587e86d66c7d08f8fcfdb3bf83777d1c14abc1a,7195eca49168f5ae53ffbf0c28e1435aee2b88ecf8684117987a17d2410f8eae,bf24ef535fb4b17555887e114fd2d5aa5b65b27de0f5f775f2caeb3860649d4b,591e5439c81672a436ea2c5be1a6c7b8e069c85ca6a8fdaa5e5513f395cb7c0f,36ecaf9c7f03460ec4adfe0a17f30a12d5d807573905fb09e47aac44ce221454,71d46b7a502ff3bacb54b1bb3c4e051f525dc54a6ce573ce9c9ab98c9e2d2356,d1b85aa3e9d5c0f3f245787db444df04985e0144279af50e5fc35cfe0c07689d
"0","11401","0","0","3","0","11411","20000000","25101","2"
"0","11501","0","0","3","0","11511","20000000","25101","2"
"0","11601","0","0","3","0","11611","20000000","25101","2"
"0","11701","0","0","3","0","11711","20000000","25101","2"
"0","11801","0","0","3","0","11811","20000000","25101","2"
"0","11901","11912","0","3","0","11911","20000000","25101","2"
"0","12001","0","0","3","0","12011","20000000","25101","2"
"0","12101","0","0","3","0","12111","20000000","25101","2"
"0","12201","0","0","3","0","12211","20000000","25101","2"
"0","12301","0","0","3","0","12311","20000000","25101","2"
"0","12401","0","0","3","0","12411","20000000","25101","2"
"0","12501","0","0","3","0","12511","20000000","25101","2"
"0","12601","0","0","3","0","12611","20000000","25101","2"
