61cbe78ed17a208b76d9c190479af8fa67d10f98f5ca564137d362b53d53f755,7f97d6d8ded12e5274ee3e8583e19ce8d447162777c6c8207e61ffc5d3a5a565,e38fdf71d45b8e17dda2a16696920e5a6bc7b891387d13aeb3fd192846259490,cdb7a435bc1c1b72aee77223d838c5f871e5ed2b2d33cde610ce191a6b2b0be5,4f671c9da57a8df4cc2b277fe4bd625b1d55e12fd9eee7b62897a978d8090429,1902bce09d44bd8ea63a98f967c013905de418260722202dd859ab49b3e57902,48f8482b337fe0590839ec72d0e93857b9c6dc83c01f119d66a16aee4d455cfa,354f24d9329b95cdd08328e3bed44d73bb64a1aa6c243b4a08b78cdacf1fa754,6b13512fb259b491fe3c0360c8ad36bb938b2970d8235255770624fad17460c0,4a4b945b3a39d0886fffd6d18610456719c5f80f4f0309c42f5dc0228fd250d6,5cc68e16ad4e4232a859cefefe639f498b5af6488f2fee8ae365950ddeb3ca66,fdd8b699fb4f0282ace44d0cc1bb40c15d2b3be8c3e5febd05a568c969a14ad7,5ac7b94e8b0457d98e3a42460c8fe01b768765ba1762c4781fe0eaeefe8e5ea7,7786a0ee38a2884316bce2908389fc7a746ee7fd2152c154bd6c408f1d6da90c,5bacc03f6d8275f9b33bcc1becfb00e90d0255a0bb1a98bb29d1ee5f0f094987,d43982e50c6e1649beaea79dd9bf66d9c5f8899a77fbf2891fb2e6587397ffb6,e5e4db0d49e527cbef3e3948a456f371c78cb1343f83f200a461676bfc9f9a7c,a8dd0235c080a3e69ca5cabe5bdf72769504e958590ec5caa20b90160cbbaed8,cb0284ca593702b2ab52b2fd52b0469f2c4e2a20a13e20ba7a2677df7beedc0c,748f56db5006ec32a0af38209bb0a47cec3d42032c8e75dcd365b518dc929344,0ab2d79b02d01d173fb7a9245c9d1dd120d6cdf11f0835d0c35bb9c4d1b780a2,e9ea59c544070b2ea79b4bb97049255212c4fff869a21f5d9bf64e3fcaa603f0,3ef81df5bf31977118e95ef400558b4e4eefb6c871414a0f436a0a19631ea174,bda5f5a0ca5a3245ddb0f67b5904313598b515ccca92886fc8b5915675d2c803,aafb1c60732296cb6fa09b2780fef4f944c01d69be40ccc71253c41b978781bd,39267916fad145aa4e1c16f3ee4cda5145a406a029c481a57cc6ffd25f96f246,14a17b3d60bf2083b08b5b1f942e08d536e3c6478da9fe95acbffe3b96400595,5f5537f3a1a2fa8527dc1631352218576b681ec9054ad257004a63b5c71c25dc,dd003ce81f67026d705e4601c8f533f4a4577f170e58b2c3330b4371a5e56d4a,23ffafad34aae925de14357d3fcdee0866e3a502f9039bb1db7e5b565d493ae0,9cd82d07a322974a2a04be759e9c1c78b98ba281a7a3db74cad6d68523cc8853,9c846e0bcb6789524544e711bf6eb4c143aab9c82e2354447ee47eca30fd0dcb,f4709d1a127df293ec735eb6ecac92df9fdf0df62c65ace00d32d66c9507855b,4f24d6842e204e33acf65a96b12dd589eacb51799dbc064189b84ab66838e541,b56ca79de617247ac58eec30409206a1dee01651b4f2696bddb56055c434b692,a0bcd021104cff161430204b8f4fb531733d2d589d22ecc476be693b634bd8b8,43e14160e5b7da78c4b736d68df8371d1741349da2a6ffc32469363b2ec02996,ba6b9653e5e5a50ef4e37f6f616240a64ac78decbea4a83353fb41f6a50b532a,e6e5affce04f7ca770b08d7bf8e85105e0400836797f23c12a25402434cef84f,f308a937771882dfa69cb47a83581344feae22d64fc1dcf255e6d60cb70df1de,e4afaa3c4613a52468f0fc2cc7306c66b2e33d37a64aed18c15dd159ad4823af
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000026","0","0","0","620090023","405","61001004","620130023","600110261","0","1","1","1","0","0","61001007","0","30","26001","0","0","0","620060023","0","0","26001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000027","0","0","0","620090024","411","61001004","620130024","600110271","0","1","1","1","0","0","61001007","0","30","27001","0","0","0","620060024","0","0","27001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000028","0","0","0","620090025","417","61001004","620130025","600110281","0","1","1","1","0","0","61001007","0","30","28001","0","0","0","620060025","0","0","28001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000029","0","0","0","620090026","422","61001004","620130026","600110291","0","1","1","1","0","0","61001007","0","30","29001","0","0","0","620060026","0","0","29001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000030","0","0","0","620090027","427","61001004","620130027","600110301","0","1","1","1","0","0","61001007","0","30","30001","0","0","0","620060027","0","0","30001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000031","0","0","0","620090028","433","61001004","620130028","600110311","0","1","1","1","0","0","61001007","0","30","31001","0","0","0","620060028","0","0","31001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000032","0","0","0","620090029","442","61001004","620130029","600110321","0","1","1","1","0","0","61001007","0","30","32001","0","0","0","620060029","0","0","32001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000033","0","0","0","620090030","455","61001004","620130030","600110331","0","1","1","1","0","0","61001007","0","30","33001","0","0","0","620060030","0","0","33001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000034","0","0","0","620090031","460","61001004","620130031","600110341","0","1","1","1","0","0","61001007","0","30","34001","0","0","0","620060031","0","0","34001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000035","0","0","0","620090032","464","61001004","620130032","600110351","0","1","1","1","0","0","61001007","0","30","35001","0","0","0","620060032","0","0","35001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000036","0","0","0","620090033","476","61001004","620130033","600110361","0","1","1","1","0","0","61001007","0","30","36001","0","0","0","620060033","0","0","36001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000037","0","0","0","620090034","482","61001004","620130034","600110371","0","1","1","1","0","0","61001007","0","30","37001","0","0","0","620060034","0","0","37001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000038","0","0","0","620090035","492","61001004","620130035","600110381","0","1","1","1","0","0","61001007","0","30","38001","0","0","0","620060035","0","0","38001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000039","0","0","0","620090036","500","61001004","620130036","600110391","0","1","1","1","0","0","61001007","0","30","39001","0","0","0","620060036","0","0","39001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000040","0","0","0","620090037","514","61001004","620130037","600110401","0","1","1","1","0","0","61001007","0","30","40001","0","0","0","620060037","0","0","40001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000041","0","0","0","620090038","518","61001004","620130038","600110411","0","1","1","1","0","0","61001007","0","30","41001","0","0","0","620060038","0","0","41001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000042","0","0","0","620090039","523","61001004","620130039","600110421","0","1","1","1","0","0","61001007","0","30","42001","0","0","0","620060039","0","0","42001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000043","0","0","0","620090040","538","61001004","620130040","600110431","0","1","1","1","0","0","61001007","0","30","43001","0","0","0","620060040","0","0","43001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000044","0","0","0","620090041","551","61001004","620130041","600110441","0","1","1","1","0","0","61001007","0","30","44001","0","0","0","620060041","0","0","44001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000045","0","0","0","620090042","565","61001004","620130042","600110451","0","1","1","1","0","0","61001007","0","30","45001","0","0","0","620060042","0","0","45001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000046","0","0","0","620090043","574","61001004","620130043","600110461","0","1","1","1","0","0","61001007","0","30","46001","0","0","0","620060043","0","0","46001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000047","0","0","0","620090044","577","61001004","620130044","600110471","0","1","1","1","0","0","61001007","0","30","47001","0","0","0","620060044","0","0","47001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000048","0","0","0","620090045","587","61001004","620130045","600110481","0","1","1","1","0","0","61001007","0","30","48001","0","0","0","620060045","0","0","48001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000049","0","0","0","620090046","598","61001004","620130046","600110491","0","1","1","1","0","0","61001007","0","30","49001","0","0","0","620060046","0","0","49001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000050","0","0","0","620090047","614","61001004","620130047","600110501","0","1","1","1","0","0","61001007","0","30","50001","0","0","0","620060047","0","0","50001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000051","0","0","0","620090048","621","61001004","620130048","600110511","0","1","1","1","0","0","61001007","0","30","51001","0","0","0","620060048","0","0","51001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000052","0","0","0","620090049","629","61001004","620130049","600110521","0","1","1","1","0","0","61001007","0","30","52001","0","0","0","620060049","0","0","52001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000053","0","0","0","620090050","640","61001004","620130050","600110531","0","1","1","1","0","0","61001007","0","30","53001","0","0","0","620060050","0","0","53001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000054","0","0","0","620090051","647","61001004","620130051","600110541","0","1","1","1","0","0","61001007","0","30","54001","0","0","0","620060051","0","0","54001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000055","0","0","0","620090052","652","61001004","620130052","600110551","0","1","1","1","0","0","61001007","0","30","55001","0","0","0","620060052","0","0","55001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000056","0","0","0","620090053","659","61001004","620130053","600110561","0","1","1","1","0","0","61001007","0","30","56001","0","0","0","620060053","0","0","56001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000057","0","0","0","620090054","662","61001004","620130054","600110571","0","1","1","1","0","0","61001007","0","30","57001","0","0","0","620060054","0","0","57001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000058","0","0","0","620090055","667","61001004","620130055","600110581","0","1","1","1","0","0","61001007","0","30","58001","0","0","0","620060055","0","0","58001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000059","0","0","0","620090056","679","61001004","620130056","600110591","0","1","1","1","0","0","61001007","0","30","59001","0","0","0","620060056","0","0","59001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000060","0","0","0","620090057","683","61001004","620130057","600110601","0","1","1","1","0","0","61001007","0","30","60001","0","0","0","620060057","0","0","60001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000061","0","0","0","620090058","692","61001004","620130058","600110611","0","1","1","1","0","0","61001007","0","30","61001","0","0","0","620060058","0","0","61001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000062","0","0","0","620090059","698","61001004","620130059","600110621","0","1","1","1","0","0","61001007","0","30","62001","0","0","0","620060059","0","0","62001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000063","0","0","0","620090060","703","61001004","620130060","600110631","0","1","1","1","0","0","61001007","0","30","63001","0","0","0","620060060","0","0","63001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000064","0","0","0","620090061","713","61001004","620130061","600110641","0","1","1","1","0","0","61001007","0","30","64001","0","0","0","620060061","0","0","64001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000065","0","0","0","620090062","722","61001004","620130062","600110651","0","1","1","1","0","0","61001007","0","30","65001","0","0","0","620060062","0","0","65001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000066","0","0","0","620090063","733","61001004","620130063","600110661","0","1","1","1","0","0","61001007","0","30","66001","0","0","0","620060063","0","0","66001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000067","0","0","0","620090064","741","61001004","620130064","600110671","0","1","1","1","0","0","61001007","0","30","67001","0","0","0","620060064","0","0","67001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000068","0","0","0","620090065","750","61001004","620130065","600110681","0","1","1","1","0","0","61001007","0","30","68001","0","0","0","620060065","0","0","68001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000069","0","0","0","620090066","762","61001004","620130066","600110691","0","1","1","1","0","0","61001007","0","30","69001","0","0","0","620060066","0","0","69001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000074","0","0","0","620300001","258","61001004","620110001","600110031","0","1","1","1","0","0","61001007","0","30","3001","0","0","0","620090101","0","0","3001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000075","0","0","0","620300001","258","61001004","620110001","600110041","0","1","1","1","0","0","61001007","0","30","4001","0","0","0","620090101","0","0","4001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000076","0","0","0","620300002","268","61001004","620110002","600110051","0","1","1","1","0","0","61001007","0","30","5001","0","0","0","620090102","0","0","5001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000077","0","0","0","620300003","273","61001004","620110003","600110061","0","1","1","1","0","0","61001007","0","30","6001","0","0","0","620090103","0","0","6001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000078","0","0","0","620300004","281","61001004","620110004","600110071","0","1","1","1","0","0","61001007","0","30","7001","0","0","0","620090104","0","0","7001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000079","0","0","0","620300005","288","61001004","620110005","600110081","0","1","1","1","0","0","61001007","0","30","8001","0","0","0","620090105","0","0","8001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000080","0","0","0","620300006","298","61001004","620110006","600110091","0","1","1","1","0","0","61001007","0","30","9001","0","0","0","620090106","0","0","9001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000081","0","0","0","620300007","309","61001004","620110007","600110101","0","1","1","1","0","0","61001007","0","30","10001","0","0","0","620090107","0","0","10001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000082","0","0","0","620300008","313","61001004","620110008","600110111","0","1","1","1","0","0","61001007","0","30","11001","0","0","0","620090108","0","0","11001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000083","0","0","0","620300009","321","61001004","620110009","600110121","0","1","1","1","0","0","61001007","0","30","12001","0","0","0","620090109","0","0","12001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000084","0","0","0","620300010","326","61001004","620110010","600110131","0","1","1","1","0","0","61001007","0","30","13001","0","0","0","620090110","0","0","13001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000085","0","0","0","620300011","336","61001004","620110011","600110141","0","1","1","1","0","0","61001007","0","30","14001","0","0","0","620090111","0","0","14001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000086","0","0","0","620300012","341","61001004","620110012","600110151","0","1","1","1","0","0","61001007","0","30","15001","0","0","0","620090112","0","0","15001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000087","0","0","0","620300013","351","61001004","620110013","600110161","0","1","1","1","0","0","61001007","0","30","16001","0","0","0","620090113","0","0","16001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000088","0","0","0","620300014","356","61001004","620110014","600110171","0","1","1","1","0","0","61001007","0","30","17001","0","0","0","620090114","0","0","17001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000089","0","0","0","620300015","366","61001004","620110015","600110181","0","1","1","1","0","0","61001007","0","30","18001","0","0","0","620090115","0","0","18001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000090","0","0","0","620300016","371","61001004","620110016","600110191","0","1","1","1","0","0","61001007","0","30","19001","0","0","0","620090116","0","0","19001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000091","0","0","0","620300017","375","61001004","620110017","600110201","0","1","1","1","0","0","61001007","0","30","20001","0","0","0","620090117","0","0","20001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000092","0","0","0","620300018","381","61001004","620110018","600110211","0","1","1","1","0","0","61001007","0","30","21001","0","0","0","620090118","0","0","21001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000093","0","0","0","620300019","386","61001004","620110019","600110221","0","1","1","1","0","0","61001007","0","30","22001","0","0","0","620090119","0","0","22001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000094","0","0","0","620300020","390","61001004","620110020","600110231","0","1","1","1","0","0","61001007","0","30","23001","0","0","0","620090120","0","0","23001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000095","0","0","0","620300021","396","61001004","620110021","600110241","0","1","1","1","0","0","61001007","0","30","24001","0","0","0","620090121","0","0","24001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000096","0","0","0","620300022","401","61001004","620110022","600110251","0","1","1","1","0","0","61001007","0","30","25001","0","0","0","620090122","0","0","25001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000097","0","0","0","620300023","405","61001004","620110023","600110261","0","1","1","1","0","0","61001007","0","30","26001","0","0","0","620090123","0","0","26001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000098","0","0","0","620300024","411","61001004","620110024","600110271","0","1","1","1","0","0","61001007","0","30","27001","0","0","0","620090124","0","0","27001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000099","0","0","0","620300025","417","61001004","620110025","600110281","0","1","1","1","0","0","61001007","0","30","28001","0","0","0","620090125","0","0","28001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000100","0","0","0","620300026","422","61001004","620110026","600110291","0","1","1","1","0","0","61001007","0","30","29001","0","0","0","620090126","0","0","29001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000101","0","0","0","620300027","427","61001004","620110027","600110301","0","1","1","1","0","0","61001007","0","30","30001","0","0","0","620090127","0","0","30001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000102","0","0","0","620300028","433","61001004","620110028","600110311","0","1","1","1","0","0","61001007","0","30","31001","0","0","0","620090128","0","0","31001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000103","0","0","0","620300029","442","61001004","620110029","600110321","0","1","1","1","0","0","61001007","0","30","32001","0","0","0","620090129","0","0","32001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000104","0","0","0","620300030","455","61001004","620110030","600110331","0","1","1","1","0","0","61001007","0","30","33001","0","0","0","620090130","0","0","33001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000105","0","0","0","620300031","460","61001004","620110031","600110341","0","1","1","1","0","0","61001007","0","30","34001","0","0","0","620090131","0","0","34001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000106","0","0","0","620300032","464","61001004","620110032","600110351","0","1","1","1","0","0","61001007","0","30","35001","0","0","0","620090132","0","0","35001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000107","0","0","0","620300033","476","61001004","620110033","600110361","0","1","1","1","0","0","61001007","0","30","36001","0","0","0","620090133","0","0","36001","1","0"
"18","0","61001005","0","0","36","0","0","0","0","0","0","1","600000108","0","0","0","620300034","482","61001004","620110034","600110371","0","1","1","1","0","0","61001007","0","30","37001","0","0","0","620090134","0","0","37001","1","0"
