ce2c10dc48cd4a1f05d3ad371672c946d8c2f53067a2a373f1177a8f6c882f4b,e7770485e1d2a7cd8cb6726793cfb7fef4a0e40cadb2168756e304b7f22be242,dc6c17cf65206581556b94444641df8f94d5f250886e6324e90fe16a0861bc57,71a65af529fc6d22fe3e4a66491bab8b975cdcef6d89556ccf708e20377cc48f,edee69fa74bd6162120fe86bdcbeb933b92f1226582ccedc5aba2481813488bd,8782ee877fa5fb076a0cc6ba1e175113557ddde4e90777ab6fd73703de39a1ee,bad56a4bd00350af43288eeb8abfabbc83b84890032cb3965ede2be0543c5b4b,302499c7d1ae61f82e2101cd186b9b9d146a00a70de06cd307be6c974d107b67,14d70038821a7a1d75d93305d4512481a973f9b562708a27030c19f0fc9834c1,7826dc54e447f1b706219b292fb917e9e33366b3dc3a6e9d2796489aeb03c8c6,598b4aeabbba4962d96544733c61e24a53b633cf33568523972859d2984669bb,1f21d83d43441ecd6d18b35de27edbd68bbb8c24d5fbc38a059bc1e7d1e28ed4,db12811da48b26b8bd8f9de013b5707868600904abeb5d07b197bd45ef180648,aa4035b2c503e3a89a07b9bfa10daa45f38a61c8b6075f4f17221c8d060dffe4,37c20e48b623b2cf8f081d1c0ba8553dbf0604379ba8eed0b1cac7db0b38c1ce,affcd56ce06e4c01bc8f41007894d4166b6af19e861bdff4a66b645c1655c1e4,ce624065be2372ebcafb37ca70f5828268c9d3032f20c0462883fbbb7683dfb2,502309e3c70145d49e4979bb79df5d7fd80cb3adff106ed6486af64030bce6b0,513960924e9ecf47c0f965829188a69d62c64f1d2b85d25dcba6a0ea7a8f1aaf,2d693f7c5052b0419c164a576f710654e4656417d12c22a9ef14b3c8f95c159e,54e76c02d43206131b3241c224bbc504cecce00b6e09faef36dadb8a68c0813a,97c4f099c45ea5b78e7bff2541d4a638dcf7e6c3329b83bd92933b84f8ace42d,3e2df07d56491bcf734cdf60bae47d8b03308eb268f596546355b8916d488d5d,c1180fa63a1341487c1ebeae10a5bded84760897875930b2894f4fb58b3cff68,fc346c10a3768cf763346a0b96564b492c19fead02d7eb6c8e0ea7ea0df753f8,ba6c1bfd72badd0777a4c9f646d4e04098bd72ef6ac338e4803c2044b724a1ee,649cf0a4da2e210f24bf35880130783797ea1f0833370578f54bebd641829a9c,c83c14b31f68102eb41707674a936608a21ef6ec0dd03839f1dc9ddd6323b2bf,96d8f925b91f76aaf8c404fde9543eeb6e063ae59e68d2f58b2bf429923d0bfc,8b9b38027bb323ebf0673ba8a3c51f70582fe4fc462e111f96874a81f37c926a,30675ece26cec4317d308a22c245499b1d924627433540c8b1b3c26054f199f1,cd44852f72200226ad6a7b15665b52ad2546b31199029bb63b8130121bb8c581,11b2454531eb12e3042e1d14f9ec0ffcfab92a6244b177f3c472ec1e5cadf979,dc01dddbe86484685f02eca81102002d40ed53845341fd5856a403c5184ed797,dc585143747ea7ca8de89b6e475f4d715db5c765118857af598846c3d79842a5,55358bed973800d76cf3af0a5e3255a02632207281ca0acaf8c9e32d28405911,95efa63f4010249bdd011e06dbe3cbf385865cd740ab6a68334417478485743d,0b46ad2be3e55a9b8a0a1ff53259953c76f185cdb51dbfe973a79d3929054a73,137def326a2bde3ba41423b0a748c164008bf326355bc484079548689da69e16,a8d032503e12ec7c6c0af6e49c16ac4a3326125dfab610eccec470b390a8a0d3,5dec1f7c6f2117889810fcb1696fd740a49dce3341f260b322418467656445c3,8aaf83c4ca6baa429b9de512c11ba3258c3469406515400330dd2379f40224a9,8a8e5f092d645e6a3dc7efecdcfbaad540c28b82dd9d57c3f136d25ff47858bb
"0","bgm_M41","bgm_M41","100103","0","0","bgm_M41","10","0","610001121","10001","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100101","1","0","bgm_M41","0","100101","10","260","90","塔爾格姆地區 1-11","10","10001111","610001111","0","100070","-20","10001101","100102","11","0","2018/09/19 15:59:59","1"
"0","bgm_M41","bgm_M41","100063","0","0","bgm_M41","10","0","610001121","10001","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100061","1","0","bgm_M41","0","100061","10","380","90","塔爾格姆地區 1-12","10","10001112","610001112","0","100010","-130","10001101","100062","12","0","2018/09/19 15:59:59","1"
"0","bgm_M41","bgm_M41","100043","0","0","bgm_M41","10","0","610001121","10001","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100041","1","0","bgm_M41","0","100041","10","470","90","塔爾格姆地區 1-13","10","10001113","610001113","0","100040","20","10001101","100042","13","0","2018/09/19 15:59:59","1"
"0","bgm_M41","bgm_M41","100093","0","0","bgm_M41","10","0","610001121","10001","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100091","1","0","bgm_M41","0","100091","10","570","90","塔爾格姆地區 1-14","10","10001114","610001114","0","100030","-120","10001101","100092","14","0","2018/09/19 15:59:59","1"
"0","bgm_M41","bgm_M41","100093","0","0","bgm_M41","10","0","610001123","10001","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100091","1","0","bgm_M41","0","100091","10","680","90","塔爾格姆地區 1-15","10","10001115","610001115","0","100030","-10","10001101","100092","15","0","2018/09/19 15:59:59","1"
"3","bgm_M41","bgm_M41","100369","1","0","bgm_M41","16","0","610001121","10001","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100367","1","0","bgm_M41","28","100367","16","-450","90","塔爾格姆地區 1-1","16","10001201","610001116","0","100020","-40","10001201","100368","16","31012","2018/09/19 15:59:59","2"
"3","bgm_M41","bgm_M41","100773","1","0","bgm_M41","16","0","610001121","10001","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100771","1","0","bgm_M41","28","100771","16","-250","90","塔爾格姆地區 1-2","16","10001202","610001117","0","100060","-120","10001201","100772","17","31038","2018/09/19 15:59:59","2"
"3","bgm_M41","bgm_M41","100453","1","0","bgm_M41","18","0","610001121","10001","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100451","1","0","bgm_M41","29","100451","18","-50","90","塔爾格姆地區 1-3","18","10001203","610001118","0","100090","-20","10001201","100452","18","31012","2018/09/19 15:59:59","2"
"3","bgm_M41","bgm_M41","100733","1","0","bgm_M41","18","0","610001121","10001","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100731","1","0","bgm_M41","29","100731","18","170","90","塔爾格姆地區 1-4","18","10001204","610001119","0","100070","70","10001201","100732","19","31038","2018/09/19 15:59:59","2"
"3","bgm_M41","bgm_M41","100383","1","0","bgm_M41","20","0","610001121","10001","2","300","0","bgm_M41","0","0","bgm_M41","0","2018/08/28 16:00:00","0","100381","1","0","bgm_M41","30","100381","20","330","90","塔爾格姆地區 1-5","20","10001205","610001120","0","100030","-120","10001201","100382","20","31012","2018/09/19 15:59:59","2"
"0","bgm_M41","bgm_M41","100063","0","0","bgm_M41","8","0","610002121","10002","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100061","1","0","bgm_M41","0","100061","8","-820","90","馬席納地區 1-1","8","10002101","610002101","0","100010","-120","10002101","100062","1","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100016","0","0","bgm_M41","8","0","610002121","10002","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100014","1","0","bgm_M41","0","100014","8","-710","90","馬席納地區 1-2","8","10002102","610002102","0","100020","20","10002101","100015","2","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100063","0","0","bgm_M41","8","0","610002121","10002","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100061","1","0","bgm_M41","0","100061","8","-580","90","馬席納地區 1-3","8","10002103","610002103","0","100010","-120","10002101","100062","3","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100016","0","0","bgm_M41","8","0","610002121","10002","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100014","1","0","bgm_M41","0","100014","8","-510","90","馬席納地區 1-4","8","10002104","610002104","0","100020","50","10002101","100015","4","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100043","0","0","bgm_M41","8","0","610002121","10002","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100041","1","0","bgm_M41","0","100041","8","-430","90","馬席納地區 1-5","8","10002105","610002105","0","100040","-60","10002101","100042","5","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100023","0","0","bgm_M41","9","0","610002121","10002","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100021","1","0","bgm_M41","0","100021","9","-340","90","馬席納地區 1-6","9","10002106","610002106","0","100050","-150","10002101","100022","6","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100203","0","0","bgm_M41","9","0","610002122","10002","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100201","1","0","bgm_M41","0","100201","9","-215","90","馬席納地區 1-7","9","10002107","610002107","0","100110","-80","10002101","100202","7","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100203","0","0","bgm_M41","9","0","610002121","10002","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100201","1","0","bgm_M41","0","100201","9","-75","90","馬席納地區 1-8","9","10002108","610002108","0","100110","-110","10002101","100202","8","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100203","0","0","bgm_M41","9","0","610002121","10002","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100201","1","0","bgm_M41","0","100201","9","45","90","馬席納地區 1-9","9","10002109","610002109","0","100110","-50","10002101","100202","9","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100063","0","0","bgm_M41","9","0","610002121","10002","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100061","1","0","bgm_M41","0","100061","9","150","90","馬席納地區 1-10","9","10002110","610002110","0","100010","40","10002101","100062","10","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100173","0","0","bgm_M41","10","0","610002121","10002","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100171","1","0","bgm_M41","0","100171","10","260","90","馬席納地區 1-11","10","10002111","610002111","0","100070","-70","10002101","100172","11","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","100153","0","0","bgm_M41","10","0","610002121","10002","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100151","1","0","bgm_M41","0","100151","10","380","90","馬席納地區 1-12","10","10002112","610002112","0","100120","30","10002101","100152","12","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101143","0","0","bgm_M41","10","0","610002121","10002","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","101141","1","0","bgm_M41","0","101141","10","470","90","馬席納地區 1-13","10","10002113","610002113","0","100080","-100","10002101","101142","13","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101143","0","0","bgm_M41","10","0","610002121","10002","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","101141","1","0","bgm_M41","0","101141","10","570","90","馬席納地區 1-14","10","10002114","610002114","0","100080","40","10002101","101142","14","0","2018/10/28 15:59:59","1"
"0","bgm_M41","bgm_M41","101143","0","0","bgm_M41","10","0","610002123","10002","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","101141","1","0","bgm_M41","0","101141","10","680","90","馬席納地區 1-15","10","10002115","610002115","0","100080","-70","10002101","101142","15","0","2018/10/28 15:59:59","1"
"3","bgm_M41","bgm_M41","100473","1","0","bgm_M41","16","0","610002121","10002","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100471","1","0","bgm_M41","28","100471","16","-450","90","馬席納地區 1-1","16","10002201","610002116","0","100110","-10","10002201","100472","16","31020","2018/10/28 15:59:59","2"
"3","bgm_M41","bgm_M41","100813","1","0","bgm_M41","16","0","610002121","10002","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100811","1","0","bgm_M41","28","100811","16","-250","90","馬席納地區 1-2","16","10002202","610002117","0","100070","-100","10002201","100812","17","31004","2018/10/28 15:59:59","2"
"3","bgm_M41","bgm_M41","100793","1","0","bgm_M41","18","0","610002121","10002","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","100791","1","0","bgm_M41","29","100791","18","-50","90","馬席納地區 1-3","18","10002203","610002118","0","100120","20","10002201","100792","18","31020","2018/10/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101153","1","0","bgm_M41","18","0","610002121","10002","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","101151","1","0","bgm_M41","29","101151","18","120","90","馬席納地區 1-4","18","10002204","610002119","0","100080","-110","10002201","101152","19","31004","2018/10/28 15:59:59","2"
"3","bgm_M41","bgm_M41","101153","1","0","bgm_M41","20","0","610002121","10002","2","300","0","bgm_M41","0","0","bgm_M41","0","2018/10/03 16:00:00","0","101151","1","0","bgm_M41","30","101151","20","290","90","馬席納地區 1-5","20","10002205","610002120","0","100080","-10","10002201","101152","20","31020","2018/10/28 15:59:59","2"
"0","bgm_M41","bgm_M41","100066","0","0","bgm_M41","8","0","610003121","10003","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100064","1","0","bgm_M41","0","100064","8","-820","90","蘭德索爾郊外 1-1","8","10003101","610003101","0","100010","-90","10003101","100065","1","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100023","0","0","bgm_M41","8","0","610003121","10003","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100021","1","0","bgm_M41","0","100021","8","-700","90","蘭德索爾郊外 1-2","8","10003102","610003102","0","100020","20","10003101","100022","2","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100069","0","0","bgm_M41","8","0","610003121","10003","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100067","1","0","bgm_M41","0","100067","8","-600","90","蘭德索爾郊外 1-3","8","10003103","610003103","0","100010","-120","10003101","100068","3","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100127","0","0","bgm_M41","8","0","610003121","10003","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100125","1","0","bgm_M41","0","100125","8","-500","90","蘭德索爾郊外 1-4","8","10003104","610003104","0","100040","40","10003101","100126","4","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100083","0","0","bgm_M41","8","0","610003121","10003","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100081","1","0","bgm_M41","0","100081","8","-400","90","蘭德索爾郊外 1-5","8","10003105","610003105","0","100050","-70","10003101","100082","5","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100076","0","0","bgm_M41","9","0","610003121","10003","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100074","1","0","bgm_M41","0","100074","9","-260","90","蘭德索爾郊外 1-6","9","10003106","610003106","0","100010","-110","10003101","100075","6","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100113","0","0","bgm_M41","9","0","610003122","10003","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100111","1","0","bgm_M41","0","100111","9","-180","90","蘭德索爾郊外 1-7","9","10003107","610003107","0","100040","25","10003101","100112","7","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100079","0","0","bgm_M41","9","0","610003121","10003","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100077","1","0","bgm_M41","0","100077","9","-75","90","蘭德索爾郊外 1-8","9","10003108","610003108","0","100010","-110","10003101","100078","8","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100053","0","0","bgm_M41","9","0","610003121","10003","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100051","1","0","bgm_M41","0","100051","9","50","90","蘭德索爾郊外 1-9","9","10003109","610003109","0","100080","-50","10003101","100052","9","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100053","0","0","bgm_M41","9","0","610003121","10003","0","135","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100051","1","0","bgm_M41","0","100051","9","180","90","蘭德索爾郊外 1-10","9","10003110","610003110","0","100080","20","10003101","100052","10","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100033","0","0","bgm_M41","10","0","610003121","10003","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100031","1","0","bgm_M41","0","100031","10","270","90","蘭德索爾郊外 1-11","10","10003111","610003111","0","100050","-100","10003101","100032","11","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100153","0","0","bgm_M41","10","0","610003121","10003","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100151","1","0","bgm_M41","0","100151","10","390","90","蘭德索爾郊外 1-12","10","10003112","610003112","0","100120","40","10003101","100152","12","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100013","0","0","bgm_M41","10","0","610003121","10003","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100011","1","0","bgm_M41","0","100011","10","490","90","蘭德索爾郊外 1-13","10","10003113","610003113","0","100020","-110","10003101","100012","13","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100016","0","0","bgm_M41","10","0","610003121","10003","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100014","1","0","bgm_M41","0","100014","10","570","90","蘭德索爾郊外 1-14","10","10003114","610003114","0","100020","40","10003101","100015","14","0","2018/11/25 15:59:59","1"
"0","bgm_M41","bgm_M41","100019","0","0","bgm_M41","10","0","610003123","10003","0","150","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100017","1","0","bgm_M41","0","100017","10","670","90","蘭德索爾郊外 1-15","10","10003115","610003115","0","100020","-80","10003101","100018","15","0","2018/11/25 15:59:59","1"
"3","bgm_M41","bgm_M41","100793","1","0","bgm_M41","16","0","610003121","10003","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100791","1","0","bgm_M41","28","100791","16","-450","90","蘭德索爾郊外 1-1","16","10003201","610003116","0","100120","-10","10003201","100792","16","31010","2018/11/25 15:59:59","2"
"3","bgm_M41","bgm_M41","100773","1","0","bgm_M41","16","0","610003121","10003","2","240","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100771","1","0","bgm_M41","28","100771","16","-250","90","蘭德索爾郊外 1-2","16","10003202","610003117","0","100040","-100","10003201","100772","17","31017","2018/11/25 15:59:59","2"
"3","bgm_M41","bgm_M41","100759","1","0","bgm_M41","18","0","610003121","10003","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100757","1","0","bgm_M41","29","100757","18","-50","90","蘭德索爾郊外 1-3","18","10003203","610003118","0","100050","20","10003201","100758","18","31010","2018/11/25 15:59:59","2"
"3","bgm_M41","bgm_M41","100363","1","0","bgm_M41","18","0","610003121","10003","2","270","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100361","1","0","bgm_M41","29","100361","18","120","90","蘭德索爾郊外 1-4","18","10003204","610003119","0","100020","-110","10003201","100362","19","31017","2018/11/25 15:59:59","2"
"3","bgm_M41","bgm_M41","100366","1","0","bgm_M41","20","0","610003121","10003","2","300","0","bgm_M41","0","0","bgm_M41","0","2018/11/01 15:59:59","0","100364","1","0","bgm_M41","30","100364","20","290","90","蘭德索爾郊外 1-5","20","10003205","610003120","0","100020","-10","10003201","100365","20","31010","2018/11/25 15:59:59","2"
"0","bgm_M41","bgm_M41","100203","0","0","bgm_M41","8","0","610004121","10004","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/12/01 16:00:00","0","100201","1","0","bgm_M41","0","100201","8","-820","90","塔帕斯海灘 周邊 1-1","8","10004101","610004101","0","100110","-70","10004101","100202","1","0","2018/12/24 15:59:59","1"
"0","bgm_M41","bgm_M41","100203","0","0","bgm_M41","8","0","610004121","10004","0","120","0","bgm_M41","0","0","bgm_M41","0","2018/12/01 16:00:00","0","100201","1","0","bgm_M41","0","100201","8","-700","90","塔帕斯海灘 周邊 1-2","8","10004102","610004102","0","100110","50","10004101","100202","2","0","2018/12/24 15:59:59","1"
