a6720e294c181fa95f555b8dc21ac0e69c077c79791f46aaec4fb942537a1f8d,ec18a4a789fa5b7c4d58c2cc21c3bccf1f12d90a0c2c53c487fcc69b1907f58f,40be503ecf70be3a610e826eeb404e2318eed771cf6d729384c11e44e5f83639,882cbfd0212a0c59a104b82f5b109e15dfeeb44fb49dd6ae961bf66773b04229,01fb4cb4e09f3065e9026e60fe769b3b8ed7cebe66dbeb7c4a27d6ec921f252e,af7dad0cbeabf0f152a73dfdba76a3493eeaea684a0061d4b17bf79c557baf43,627dfb04bc3e75dbeaebadb0756a740fc4a129c98366dbf26bc8a5c988d150b4,a45b8f919c3c69ecd4724a41a52d4dcfc961c9d9ec577717363db08b26b3d391,964a8486434cb55e038f221db88cb7e9853756bf0ae858ddfd0158def8cd7d91,a688ce2da14cd1be9b4d87b288f91148383786d86671724a2cd0e1085e18aed2,cd282ed06ca8bccb5f336bf4b266e40e434d4afd292cb9dd1ed552951c4f387d,b6888403d1d88e5d27dd1f914d07f501892d435efd9ef6b9e6c1b26c0935c70a,4eedc04e81de594b20b47d01ad6879b5e0e9fa008f77962c1931fec594d1cd5d,a823ca3a2c31aad4fb03f20e79738ce5568d7c81d0a8a6db034346b16b4f1261,a400efcf1660a92c5828053e364833916ee50443511aed46b87fca91d8cab877,1b80d06659f34283afd480e679776332e7720c83487457ed5691d8ba666d5251,28b5186cf22daeedf4ad9e9c85fa2c7426c8b71519691889bc603296a71775fe,ad76394e13f0f1661b93430687ad4cd5d626b5802e047cd055edd6160a8f23b9,aacb58fc2e7ec4f77cc98a24d03e00165f073efbe0363f5c39a1d51ee19f7053,373b31912e3f5b4dff23805c93acde44dd0660b2228a903695b0d558fbafeb55,76fe3c60b061f950d14b14a0755717d8a6f98aed82b96a35491c47cb65d266fe,9ba6b8e9ee41a892010c92cb07e0ac27d241a96a7ea8b4b5cbe98676d1b0213a,9fe75782cb985d2979db081586b6de56110f59904e35be3e12b3d537f43f4cd9,95af8f0c0fbece5ca46ac484f06c02288464a5f23b71b3841be141617e6afb13,a0f8f9c970b54f378b02ed1a28a6f886cc51e617b0946f1d2f2f5c2906bf6222,46088905348a20c1d0af0944b0008cf7e8caed63c5479d8600851036278dab56,80281ed46062057c0dafb14c762830d62c0435ad1270c0824c49765918969d38,16bc111da08fac29917b4c9e66c4f82f3cca9a2a6c9bb268fe9914eb4f95a83a,e48bb9b5f14b33a916ad9b705080aac3fc9212a62f456f1ca7271b65eddb8278,b3e0f35012767818b8895991b915bc1a736e0575fb2e8c5c03e0192a8e56d119,afa81e33f881fca716dd975bcfb349ea80f3e6cd101c35d5e8f1c849a1d10563,21b7823986c646f8b7305f6600614e0da242bf087e34332effcd83991bbac020,e52b2f99ffdab6c93977f084ef6f99ff916ec8c97e6a10394fb80bb21d90e00b,8e3b6e5bacbc7e1bf4a337d49b680c35cb9b82826b8387b8b5aa42fff49a14df,dce457cec596f454d73014eabe2168dbc72a3398480f63ff574af5da58e465a1,229f9ed12dcfc856c870ebcecb89bb10a5781900c2483e2cd9606f8d37e6fe89,931021960a575b95bd3c21abbf41ba9cd376be9033dd503c7611e046fe2d7501,e33abebe45ec559fe791daa20a396bac357e84af67ee2ba9ab4b87e9a1b82280,9f58e4f1c1f8ebbb0087cf06bdf4e1f6c05640669da398fef272488129787e97
"31003","91.87","4.91","0.9","0","0","50000","0","4.51","0","0","0.84","0","100301","0","0","150","17.01","0","0","0","0","0","0","0","0","121.9","0","658.1","0","0","0","5","15","0","0","0","0","0"
"31003","1847.2","5.73","1.2","0","0","0","0","5.27","2","0","1.12","0","100301","0","0","0","22.68","10","0","0","0","0","0","0","0","162.5","0","767.7","0","0","0","6","115","0","0","0","0","0"
"31004","47.62","2.85","0.32","0","0","10000","0","2.28","0","0","0.25","0","100401","0","0","15","5.29","0","0","0","0","0","0","0","0","44.1","0","397","0","0","0","1","20","0","0","0","0","0"
"31004","57.14","3.42","0.48","0","0","20000","0","2.73","0","0","0.37","0","100401","0","0","30","7.93","0","0","0","0","0","0","0","0","66.15","0","476.3","0","0","0","2","20","0","0","0","0","0"
"31004","66.66","3.99","0.64","0","0","30000","0","3.19","0","0","0.5","0","100401","0","0","100","10.58","0","0","0","0","0","0","0","0","88.2","0","555.7","0","0","0","3","20","0","0","0","0","0"
"31004","76.19","4.56","0.8","0","0","40000","0","3.64","0","0","0.62","0","100401","0","0","120","13.22","0","0","0","0","0","0","0","0","110.3","0","635.1","0","0","0","4","20","0","0","0","0","0"
"31004","85.71","5.13","0.96","0","0","50000","0","4.1","0","0","0.75","0","100401","0","0","150","15.87","0","0","0","0","0","0","0","0","132.3","0","714.5","0","0","0","5","20","0","0","0","0","0"
"31004","1205","71.99","1.28","0","0","0","0","4.79","0","0","1","0","100401","0","0","0","21.16","10","0","0","0","0","0","0","0","176.4","0","833.5","0","0","0","6","20","0","0","10","0","0"
"31005","43.52","3.19","0.35","0","0","10000","0","2.85","0","0","0.32","0","100501","0","0","15","4.84","0","0","0","0","0","0","0","0","47","0","423","0","0","0","1","10","0","0","0","0","0"
"31005","52.22","3.83","0.53","0","0","20000","0","3.42","0","0","0.48","0","100501","0","0","30","7.26","0","0","0","0","0","0","0","0","70.5","0","507.6","0","0","0","2","10","0","0","0","0","0"
"31005","60.93","4.47","0.7","0","0","30000","0","3.99","0","0","0.64","0","100501","0","0","100","9.68","0","0","0","0","0","0","0","0","94","0","592.2","0","0","0","3","10","0","0","0","0","0"
"31005","69.63","5.1","0.88","0","0","40000","0","4.56","0","0","0.8","0","100501","0","0","120","12.1","0","0","0","0","0","0","0","0","117.5","0","676.8","0","0","0","4","10","0","0","0","0","0"
"31005","78.34","5.74","1.05","0","0","50000","0","5.13","0","0","0.96","0","100501","0","0","150","14.52","0","0","0","0","0","0","0","0","141","0","761.4","0","0","0","5","10","0","0","0","0","0"
"31005","691.4","36.7","1.4","0","0","0","0","35.99","0","0","1.28","0","100501","0","0","0","19.36","10","0","0","0","0","0","0","0","188","0","3388.3","0","0","0","6","10","0","0","0","0","0"
"31006","0","2.28","0.25","0","0","10000","0","2.62","0","0","0.29","0","100601","0","0","15","0","0","45.34","0","0","0","0","0","0","42.52","5.04","382.7","0","0","0","1","0","0","0","0","0","0"
"31006","0","2.73","0.37","0","0","20000","0","3.14","0","0","0.43","0","100601","0","0","30","0","0","54.4","0","0","0","0","0","0","63.78","7.56","459.2","0","0","0","2","0","0","0","0","0","0"
"31006","0","3.19","0.5","0","0","30000","0","3.66","0","0","0.58","0","100601","0","0","100","0","0","63.47","0","0","0","0","0","0","85.04","10.08","535.8","0","0","0","3","0","0","0","0","0","0"
"31006","0","3.64","0.62","0","0","40000","0","4.19","0","0","0.72","0","100601","0","0","120","0","0","72.54","0","0","0","0","0","0","106.3","12.6","612.3","0","0","0","4","0","0","0","0","0","0"
"31006","0","4.1","0.75","0","0","50000","0","4.71","0","0","0.87","0","100601","0","0","150","0","0","81.61","0","0","0","0","0","0","127.6","15.12","688.8","0","0","0","5","0","0","0","0","0","0"
"31006","0","4.79","1","65","0","0","0","5.5","0","0","1.16","0","100601","0","0","0","0","10","1685.3","0","0","0","0","0","0","170.1","20.16","803.6","0","0","0","6","0","0","0","0","0","0"
"31007","33.84","3.53","0.39","0","0","10000","0","2.28","0","0","0.25","0","100701","0","0","15","3.76","0","0","0","0","0","0","0","0","56.28","0","506.6","0","0","0","1","5","0","0","0","0","0"
"31007","40.6","4.23","0.58","0","0","20000","0","2.73","0","0","0.37","0","100701","0","0","30","5.64","0","0","0","0","0","0","0","0","84.42","0","607.9","0","0","0","2","5","0","0","0","0","0"
"31007","47.37","4.94","0.78","0","0","30000","0","3.19","0","0","0.5","0","100701","0","0","100","7.52","0","0","0","0","0","0","0","0","112.6","0","709.2","0","0","0","3","5","0","0","0","0","0"
"31007","54.14","5.64","0.97","0","0","40000","0","3.64","0","0","0.62","0","100701","0","0","120","9.4","0","0","0","0","0","0","0","0","140.7","0","810.5","0","0","0","4","5","0","0","0","0","0"
"31007","60.91","6.35","1.17","0","0","50000","0","4.1","0","0","0.75","0","100701","0","0","150","11.28","0","0","0","0","0","0","0","0","168.9","0","911.8","0","0","0","5","5","0","0","0","0","0"
"31007","71.06","122.5","1.56","0","0","0","0","4.79","0","0","1","0","100701","0","0","0","15.04","0","0","0","0","0","0","0","0","225.2","0","3563.7","0","0","0","6","5","0","0","39","0","0"
"31008","0","2.51","0.28","0","0","10000","0","1.94","0","0","0.22","0","100801","0","0","15","0","0","40.22","0","0","0","0","0","0","37.72","4.47","339.5","0","0","0","1","0","0","0","0","0","0"
"31008","0","3.01","0.42","0","0","20000","0","2.32","0","0","0.33","0","100801","0","0","30","0","0","48.26","0","0","0","0","0","0","56.58","6.7","407.4","0","0","0","2","0","0","0","0","0","0"
"31008","0","3.51","0.56","0","0","30000","0","2.71","0","0","0.44","0","100801","0","0","100","0","0","56.3","0","0","0","0","0","0","75.44","8.94","475.3","0","0","0","3","0","0","0","0","0","0"
"31008","0","4.01","0.7","0","0","40000","0","3.1","0","0","0.55","0","100801","0","0","120","0","0","64.35","0","0","0","0","0","0","94.3","11.17","543.2","0","0","0","4","0","0","0","0","0","0"
"31008","0","4.51","0.84","0","0","50000","0","3.49","0","0","0.66","0","100801","0","0","150","0","0","72.39","0","0","0","0","0","0","113.2","13.41","611.1","0","0","0","5","0","0","0","0","0","0"
"31008","0","5.27","1.12","75","0","0","0","4.07","0","0","0.88","0","100801","0","0","0","0","10","2394.5","0","0","0","0","0","0","150.9","17.88","712.9","1","0","0","6","0","0","0","0","0","0"
"31009","0","2.28","0.25","0","0","10000","0","2.16","0","0","0.24","0","100901","0","0","15","0","0","54.11","0","0","0","0","0","0","35.97","6.01","323.8","0","0","0","1","0","0","0","0","0","0"
"31009","0","2.73","0.37","0","0","20000","0","2.59","0","0","0.36","0","100901","0","0","30","0","0","64.93","0","0","0","0","0","0","53.95","9.01","388.6","0","0","0","2","0","0","0","0","0","0"
"31009","0","3.19","0.5","0","0","30000","0","3.02","0","0","0.48","0","100901","0","0","100","0","0","75.75","0","0","0","0","0","0","71.94","12.02","453.3","0","0","0","3","0","0","0","0","0","0"
"31009","0","3.64","0.62","0","0","40000","0","3.45","0","0","0.6","0","100901","0","0","120","0","0","86.57","0","0","0","0","0","0","89.92","15.02","518.1","0","0","0","4","0","0","0","0","0","0"
"31009","0","4.1","0.75","0","0","50000","0","3.88","0","0","0.72","0","100901","0","0","150","0","0","97.39","0","0","0","0","0","0","108","18.03","582.8","0","0","0","5","0","0","0","0","0","0"
"31009","0","4.79","1","150","0","0","0","4.54","0","0","0.96","0","100901","0","0","0","0","10","3353.7","0","0","0","0","0","0","143.9","24.04","680","0","0","0","6","0","0","0","0","0","0"
"31010","0","2.51","0.28","0","0","10000","0","1.94","0","0","0.22","0","101001","0","0","15","0","0","40.22","0","0","0","0","0","0","37.72","4.47","339.5","0","0","0","1","0","0","0","0","0","0"
"31010","0","3.01","0.42","0","0","20000","0","2.32","0","0","0.33","0","101001","0","0","30","0","0","48.26","0","0","0","0","0","0","56.58","6.7","407.4","0","0","0","2","0","0","0","0","0","0"
"31010","0","3.51","0.56","0","0","30000","0","2.71","0","0","0.44","0","101001","0","0","100","0","0","56.3","0","0","0","0","0","0","75.44","8.94","475.3","0","0","0","3","0","0","0","0","0","0"
"31010","0","4.01","0.7","0","0","40000","0","3.1","0","0","0.55","0","101001","0","0","120","0","0","64.35","0","0","0","0","0","0","94.3","11.17","543.2","0","0","0","4","0","0","0","0","0","0"
"31010","0","4.51","0.84","0","0","50000","0","3.49","0","0","0.66","0","101001","0","0","150","0","0","72.39","0","0","0","0","0","0","113.2","13.41","611.1","0","0","0","5","0","0","0","0","0","0"
"31010","0","35.27","1.12","0","0","0","0","4.07","0","0","0.88","30","101001","0","0","0","0","0","544.5","0","0","0","0","0","0","150.9","17.88","712.9","0","0","0","6","0","0","0","0","0","0"
"31011","46.59","2.28","0.25","0","0","10000","0","1.82","0","0","0.2","0","101101","0","0","15","5.18","0","0","0","0","0","0","0","0","31.91","0","287.2","0","0","0","1","10","0","0","0","0","0"
"31011","55.9","2.73","0.37","0","0","20000","0","2.18","0","0","0.3","0","101101","0","0","30","7.77","0","0","0","0","0","0","0","0","47.86","0","344.7","0","0","0","2","10","0","0","0","0","0"
"31011","65.22","3.19","0.5","0","0","30000","0","2.54","0","0","0.4","0","101101","0","0","100","10.36","0","0","0","0","0","0","0","0","63.82","0","402.1","0","0","0","3","10","0","0","0","0","0"
"31011","74.54","3.64","0.62","0","0","40000","0","2.91","0","0","0.5","0","101101","0","0","120","12.95","0","0","0","0","0","0","0","0","79.77","0","459.6","0","0","0","4","10","0","0","0","0","0"
"31011","83.86","4.1","0.75","0","0","50000","0","3.27","0","0","0.6","0","101101","0","0","150","15.54","0","0","0","0","0","0","0","0","95.73","0","517","0","0","0","5","10","0","0","0","0","0"
"31011","1837.9","4.79","1","0","0","0","0","3.82","2","0","0.8","0","101101","0","0","0","20.72","10","0","0","0","0","0","0","0","127.7","0","603.1","0","0","0","6","110","0","0","0","0","0"
"31012","0","2.51","0.28","0","0","10000","0","1.71","0","0","0.19","0","101201","0","0","15","0","0","46.03","0","0","0","0","0","0","32.89","5.11","296","0","0","0","1","0","0","0","0","0","0"
"31012","0","3.01","0.42","0","0","20000","0","2.05","0","0","0.28","0","101201","0","0","30","0","0","55.23","0","0","0","0","0","0","49.33","7.66","355.2","0","0","0","2","0","0","0","0","0","0"
"31012","0","3.51","0.56","0","0","30000","0","2.39","0","0","0.38","0","101201","0","0","100","0","0","64.44","0","0","0","0","0","0","65.78","10.22","414.4","0","0","0","3","0","0","0","0","0","0"
"31012","0","4.01","0.7","0","0","40000","0","2.73","0","0","0.47","0","101201","0","0","120","0","0","73.64","0","0","0","0","0","0","82.22","12.77","473.6","0","0","0","4","0","0","0","0","0","0"
"31012","0","4.51","0.84","0","0","50000","0","3.07","0","0","0.57","0","101201","0","0","150","0","0","82.85","0","0","0","0","0","0","98.67","15.33","532.8","0","0","0","5","0","0","0","0","0","0"
"31012","0","5.27","1.12","90","0","0","0","3.59","2","0","0.76","0","101201","0","0","0","0","5","1836.7","0","0","0","0","0","0","131.6","20.44","621.5","0","0","0","6","0","0","0","0","0","0"
"31013","0","2.16","0.24","0","0","10000","0","2.05","0","0","0.23","0","101301","0","0","15","0","0","45.23","0","0","0","0","0","0","32.28","5.03","290.5","0","0","0","1","0","0","0","0","0","0"
"31013","0","2.59","0.36","0","0","20000","0","2.46","0","0","0.35","0","101301","0","0","30","0","0","54.28","0","0","0","0","0","0","48.42","7.55","348.6","0","0","0","2","0","0","0","0","0","0"
"31013","0","3.02","0.48","0","0","30000","0","2.87","0","0","0.46","0","101301","0","0","100","0","0","63.32","0","0","0","0","0","0","64.56","10.06","406.7","0","0","0","3","0","0","0","0","0","0"
"31013","0","3.46","0.6","0","0","40000","0","3.28","0","0","0.58","0","101301","0","0","120","0","0","72.37","0","0","0","0","0","0","80.7","12.58","464.8","0","0","0","4","0","0","0","0","0","0"
"31013","0","3.89","0.72","0","0","50000","0","3.69","0","0","0.69","0","101301","0","0","150","0","0","81.41","0","0","0","0","0","0","96.84","15.09","522.9","0","0","0","5","0","0","0","0","0","0"
"31013","0","4.54","0.96","90","0","0","0","4.31","2","0","0.92","0","101301","0","0","0","0","10","1610","0","0","0","0","0","0","129.2","20.12","610.1","0","0","0","6","0","0","0","0","0","0"
"31014","0","2.51","0.28","0","0","10000","0","2.28","0","0","0.25","0","101401","0","0","15","0","0","37.59","0","0","0","0","0","0","37.03","4.18","333.2","0","0","0","1","0","0","0","0","0","0"
"31014","0","3.01","0.42","0","0","20000","0","2.74","0","0","0.38","0","101401","0","0","30","0","0","45.11","0","0","0","0","0","0","55.55","6.27","399.8","0","0","0","2","0","0","0","0","0","0"
"31014","0","3.51","0.56","0","0","30000","0","3.19","0","0","0.5","0","101401","0","0","100","0","0","52.63","0","0","0","0","0","0","74.06","8.36","466.5","0","0","0","3","0","0","0","0","0","0"
"31014","0","4.02","0.7","0","0","40000","0","3.65","0","0","0.63","0","101401","0","0","120","0","0","60.14","0","0","0","0","0","0","92.58","10.45","533.1","0","0","0","4","0","0","0","0","0","0"
"31014","0","4.52","0.84","0","0","50000","0","4.1","0","0","0.75","0","101401","0","0","150","0","0","67.66","0","0","0","0","0","0","111.1","12.54","599.8","0","0","0","5","0","0","0","0","0","0"
"31014","0","88.27","1.12","0","0","0","0","87.79","0","0","1","0","101401","0","0","0","0","0","2389","0","0","0","0","0","0","148.2","16.72","699.7","0","0","0","6","0","0","0","0","0","0"
"31015","0","2.39","0.27","0","0","10000","0","1.94","0","0","0.22","0","101501","0","0","15","0","0","40.9","0","0","0","0","0","0","36.08","4.54","324.7","0","0","0","1","0","0","0","0","0","0"
"31015","0","2.87","0.41","0","0","20000","0","2.33","0","0","0.33","0","101501","0","0","30","0","0","49.08","0","0","0","0","0","0","54.12","6.81","389.6","0","0","0","2","0","0","0","0","0","0"
"31015","0","3.35","0.54","0","0","30000","0","2.72","0","0","0.44","0","101501","0","0","100","0","0","57.26","0","0","0","0","0","0","72.16","9.08","454.6","0","0","0","3","0","0","0","0","0","0"
"31015","0","3.82","0.68","0","0","40000","0","3.1","0","0","0.55","0","101501","0","0","120","0","0","65.44","0","0","0","0","0","0","90.2","11.35","519.5","0","0","0","4","0","0","0","0","0","0"
"31015","0","4.3","0.81","0","0","50000","0","3.49","0","0","0.66","0","101501","0","0","150","0","0","73.62","0","0","0","0","0","0","108.3","13.62","584.5","0","0","0","5","0","0","0","0","0","0"
"31015","0","5.02","1.08","0","0","0","0","4.07","0","0","0.88","0","101501","0","0","0","0","10","1965.9","0","0","0","0","0","0","144.4","18.16","681.9","0","0","0","6","0","0","0","0","0","0"
"31016","44.32","2.28","0.25","0","0","10000","0","1.94","0","0","0.22","0","101601","0","0","15","4.92","0","0","0","0","0","0","0","0","33.85","0","304.7","0","0","0","1","15","0","0","0","0","0"
"31016","53.18","2.73","0.37","0","0","20000","0","2.32","0","0","0.33","0","101601","0","0","30","7.38","0","0","0","0","0","0","0","0","50.77","0","365.6","0","0","0","2","15","0","0","0","0","0"
"31016","62.04","3.19","0.5","0","0","30000","0","2.71","0","0","0.44","0","101601","0","0","100","9.84","0","0","0","0","0","0","0","0","67.7","0","426.5","0","0","0","3","15","0","0","0","0","0"
"31016","70.91","3.64","0.62","0","0","40000","0","3.1","0","0","0.55","0","101601","0","0","120","12.3","0","0","0","0","0","0","0","0","84.62","0","487.4","0","0","0","4","15","0","0","0","0","0"
"31016","79.77","4.1","0.75","0","0","50000","0","3.49","0","0","0.66","0","101601","0","0","150","14.76","0","0","0","0","0","0","0","0","101.6","0","548.4","0","0","0","5","15","0","0","0","0","0"
"31016","1973.1","4.79","1","0","0","0","0","4.07","0","0","0.88","0","101601","0","0","0","19.68","10","0","0","0","0","0","0","0","135.4","0","639.7","0","0","0","6","15","0","0","0","0","0"
"31017","54.34","2.96","0.33","0","0","10000","0","1.94","0","0","0.22","0","101701","0","0","15","6.04","0","0","0","0","0","0","0","0","38.29","0","344.7","0","0","0","1","15","0","0","0","0","0"
"31017","65.2","3.55","0.49","0","0","20000","0","2.32","0","0","0.33","0","101701","0","0","30","9.06","0","0","0","0","0","0","0","0","57.43","0","413.6","0","0","0","2","15","0","0","0","0","0"
"31017","76.07","4.14","0.66","0","0","30000","0","2.71","0","0","0.44","0","101701","0","0","100","12.08","0","0","0","0","0","0","0","0","76.58","0","482.5","0","0","0","3","15","0","0","0","0","0"
"31017","86.94","4.73","0.82","0","0","40000","0","3.1","0","0","0.55","0","101701","0","0","120","15.1","0","0","0","0","0","0","0","0","95.72","0","551.4","0","0","0","4","15","0","0","0","0","0"
"31017","97.81","5.32","0.99","0","0","50000","0","3.49","0","0","0.66","0","101701","0","0","150","18.12","0","0","0","0","0","0","0","0","114.9","0","620.4","0","0","0","5","15","0","0","0","0","0"
"31017","1944.2","6.22","1.32","0","0","0","0","4.07","2","0","0.88","0","101701","0","0","0","24.16","10","0","0","0","0","0","0","0","153.2","0","723.7","0","0","0","6","15","0","0","0","0","0"
"31018","0","2.28","0.25","0","0","10000","0","2.39","0","0","0.27","0","101801","0","0","15","0","0","42.15","0","0","0","0","0","0","34.81","4.68","313.3","0","0","0","1","0","0","0","0","0","0"
"31018","0","2.73","0.37","0","0","20000","0","2.86","0","0","0.4","0","101801","0","0","30","0","0","50.58","0","0","0","0","0","0","52.21","7.02","376","0","0","0","2","0","0","0","0","0","0"
"31018","0","3.19","0.5","0","0","30000","0","3.34","0","0","0.54","0","101801","0","0","100","0","0","59.01","0","0","0","0","0","0","69.62","9.36","438.6","0","0","0","3","0","0","0","0","0","0"
"31018","0","3.64","0.62","0","0","40000","0","3.82","0","0","0.67","0","101801","0","0","120","0","0","67.44","0","0","0","0","0","0","87.02","11.7","501.3","0","0","0","4","0","0","0","0","0","0"
"31018","0","4.1","0.75","0","0","50000","0","4.3","0","0","0.81","0","101801","0","0","150","0","0","75.87","0","0","0","0","0","0","104.5","14.04","564","0","0","0","5","0","0","0","0","0","0"
"31018","0","26.79","1","0","0","0","0","29.02","0","0","1.08","0","101801","0","0","0","0","2","548.6","0","0","0","0","0","0","139.3","18.72","827.9","0","0","0","6","0","0","0","0","0","0"
