15f5c5a7bd481cc3631214be209925bbadb68c66eb8339195285c726dcecadac,16e0da855f059c47320e73126e391f5122ac00310f40c6cf8817a20931de76e8,79b7f0f9b4f38a70a4799c737e421cafe1900657800219f8b5ea6823cd60d88c,52e16bd8ae861ae8f869655dd1ccf0e6a2291732c698259490200852dd98a97f,b49e4119185b0c405ec098af0ca115ffc02ea019ca400b8917bc15366217290d,dce7333b1d1f366c794199ad15bc88ab062b9072c0e97429944cc9b12b77fb0e,2e5cef40d938168e39859c218a00e591ce784fd7c16a9baba5f126075107d0a5,a022c63945588e6e38b18099e0b8d73ad579911267b6fb14e7d80c77eae2639a,52849bc349c790117d3fc9e55802f28cb06db61eb46836399a8dd06d0df8aa4d,a0d5c07ed4bce0efcad11952da7f5f7434783f8f72942a855fb0f3032ff2b386,c2d8398542ec4de9fc1f863419dfd026d2acde5f6c837dc3b1cf2faf8b3c7740,9fd2f8ef7522eb896bd169703587e08aec4bb5bbd76291f64507d6e8790df1ed,2e7d295156463f4d9cdb750557a109f783333825872c0a34ca9787c9c793371c
"2030/03/26 14:59:00","0","0","27","0","0","380000","bgm_M273","2020/02/27 16:00:00","bgm_M273","10027","380000","1"
"2030/03/26 14:59:00","0","0","28","0","0","380000","bgm_M162","2020/03/13 16:00:00","bgm_M162","10028","380000","1"
"2030/03/26 14:59:00","0","0","29","0","0","380000","bgm_M281","2020/03/30 16:00:00","bgm_M281","10029","380000","1"
"2030/03/26 14:59:00","0","0","30","0","0","380000","bgm_M171","2020/04/13 16:00:00","bgm_M171","10030","380000","1"
"2030/03/26 14:59:00","0","0","31","0","0","380000","bgm_M294","2020/04/30 16:00:00","bgm_M294","10031","380000","1"
"2030/03/26 14:59:00","0","0","32","0","0","380000","bgm_M182","2020/05/15 16:00:00","bgm_M182","10032","380000","1"
"2030/03/26 14:59:00","0","0","33","0","0","380000","bgm_M316","2020/06/01 16:00:00","bgm_M316","10033","380000","1"
"2030/03/26 14:59:00","0","0","34","0","0","380000","bgm_M189","2020/06/15 16:00:00","bgm_M189","10034","380000","1"
"2030/03/26 14:59:00","0","0","35","0","0","380000","bgm_M330","2020/09/28 16:00:00","bgm_M330","10035","380000","1"
"2030/03/26 14:59:00","0","0","36","0","0","380000","bgm_M330","2020/09/28 16:00:00","bgm_M330","10036","380000","1"
"2030/03/26 14:59:00","0","0","37","0","0","380000","bgm_M206","2020/08/14 16:00:00","bgm_M206","10037","380000","1"
"2030/03/26 14:59:00","0","0","38","0","0","380000","bgm_M343","2020/06/29 16:00:00","bgm_M343","10038","380000","1"
"2030/03/26 14:59:00","0","0","39","0","0","380000","bgm_M215","2020/07/13 16:00:00","bgm_M215","10039","380000","1"
"2030/03/26 14:59:00","0","0","40","0","0","380000","bgm_M351","2020/07/31 16:00:00","bgm_M351","10040","380000","1"
"2030/03/26 14:59:00","0","0","41","0","0","380000","bgm_M223","2020/09/18 16:00:00","bgm_M223","10041","380000","1"
"2030/03/26 14:59:00","0","0","42","0","0","380000","bgm_M375","2020/09/01 16:00:00","bgm_M375","10042","380000","1"
"2030/03/26 14:59:00","0","0","43","0","0","380000","bgm_M237","2020/10/19 18:00:00","bgm_M237","10043","380000","1"
"2030/03/26 14:59:00","0","0","44","0","0","380000","bgm_M380A","2020/11/02 16:00:00","bgm_M380A","10044","380000","1"
"2030/03/26 14:59:00","0","0","45","0","0","380000","bgm_M393","2020/12/04 16:00:00","bgm_M393","10046","380000","1"
"2030/03/26 14:59:00","0","0","47","0","0","380000","bgm_M254","2020/12/18 16:00:00","bgm_M254","10047","380000","1"
"2030/03/26 14:59:00","0","0","48","0","0","380000","bgm_M403","2020/12/28 16:00:00","bgm_M403","10048","380000","1"
"2030/03/26 14:59:00","0","0","49","0","0","380000","bgm_M265_Top","2021/01/18 16:00:00","bgm_M265","10049","380000","1"
"2030/03/26 14:59:00","0","0","50","0","0","380000","bgm_M413","2021/02/01 16:00:00","bgm_M413","10050","380000","1"
"2030/03/26 14:59:00","0","0","52","0","0","380000","bgm_M421","2021/03/02 16:00:00","bgm_M421","10052","380000","1"
"2030/03/26 14:59:00","0","0","53","0","0","380000","0","2021/04/16 16:00:00","0","10053","380000","1"
"2030/03/26 14:59:00","0","0","54","0","0","380000","bgm_M426","2021/04/01 16:00:00","bgm_M426","10054","380000","1"
"2030/03/26 14:59:00","0","0","56","0","0","380000","bgm_M435","2021/05/04 16:00:00","bgm_M435","10056","380000","1"
"2030/03/26 14:59:00","0","0","58","0","0","380000","bgm_M442A","2021/06/02 16:00:00","bgm_M442A","10058","380000","1"
"2030/03/26 14:59:00","0","0","59","0","0","380000","bgm_M442B","2021/06/12 16:00:00","bgm_M442B","10059","380000","1"
"2030/03/26 14:59:00","0","0","61","0","0","380000","bgm_M451","2021/07/05 16:00:00","bgm_M451","10061","380000","1"
"2030/03/26 14:59:00","0","0","64","0","0","380000","bgm_M457","2021/08/02 16:00:00","bgm_M457","10064","380000","1"
"2030/03/26 14:59:00","0","0","66","0","0","380000","bgm_M467","2021/09/01 16:00:00","bgm_M467","10066","380000","1"
"2030/03/26 14:59:00","0","0","68","0","0","380000","bgm_M478_Lofi","2021/10/01 16:00:00","bgm_M478","10068","380000","1"
"2030/03/26 14:59:00","0","0","70","0","0","380000","bgm_M486","2021/11/01 16:00:00","bgm_M486","10070","380000","1"
"2030/03/26 14:59:00","0","0","72","0","0","380000","bgm_M496","2021/12/02 16:00:00","bgm_M496","10072","380000","1"
"2030/03/26 14:59:00","0","0","74","0","0","380000","bgm_M508","2022/01/03 16:00:00","bgm_M508","10074","380000","1"
"2030/03/26 14:59:00","0","0","76","0","0","380000","bgm_M520","2022/02/01 16:00:00","bgm_M520","10076","380000","1"
"2030/03/26 14:59:00","0","0","78","0","0","380000","bgm_M527","2022/03/01 16:00:00","bgm_M527","10078","380000","1"
"2030/03/26 14:59:00","0","0","80","0","0","380000","bgm_M536","2022/04/01 16:00:00","bgm_M536","10080","380000","1"
"2030/03/26 14:59:00","0","0","82","0","0","380000","bgm_M543","2022/05/02 16:00:00","bgm_M543","10082","380000","1"
"2030/03/26 14:59:00","0","0","84","0","0","380000","bgm_M552","2022/06/01 16:00:00","bgm_M552","10084","380000","1"
"2030/03/26 14:59:00","0","0","85","0","0","380000","bgm_M553","2022/06/08 16:00:00","bgm_M553","10085","380000","1"
"2030/03/26 14:59:00","0","0","88","0","0","380000","bgm_M565","2022/07/01 16:00:00","bgm_M565","10088","380000","1"
"2030/03/26 14:59:00","0","0","90","0","0","380000","bgm_M574","2022/08/01 16:00:00","bgm_M574","10090","380000","1"
"2030/03/26 14:59:00","0","0","92","0","0","380000","bgm_M582","2022/09/01 16:00:00","bgm_M582","10092","380000","1"
"2030/03/26 14:59:00","0","0","94","0","0","380000","bgm_M595","2022/10/02 16:00:00","bgm_M595","10094","380000","1"
"2030/03/26 14:59:00","0","0","96","0","0","380000","bgm_M601","2022/10/30 16:00:00","bgm_M601","10096","380000","1"
"2030/03/26 14:59:00","0","0","98","0","0","380000","bgm_M608","2022/11/29 16:00:00","bgm_M608","10098","380000","1"
"2030/03/26 14:59:00","0","0","100","0","0","380000","bgm_M618","2022/12/30 16:00:00","bgm_M618","10100","380000","1"
"2030/03/26 14:59:00","0","0","102","0","0","380000","bgm_M623","2023/01/30 16:00:00","bgm_M623","10102","380000","1"
"2030/03/26 14:59:00","0","0","104","0","0","380000","bgm_M630","2023/02/26 16:00:00","bgm_M630","10104","380000","1"
"2030/03/26 14:59:00","0","0","106","0","0","380000","bgm_M638","2023/03/30 16:00:00","bgm_M638","10106","380000","1"
"2030/03/26 14:59:00","0","0","108","0","0","380000","bgm_M647","2023/04/28 16:00:00","bgm_M647","10108","380000","1"
"2030/03/26 14:59:00","0","0","110","0","0","380000","bgm_M659","2023/05/29 16:00:00","bgm_M659","10110","380000","1"
"2030/03/26 14:59:00","0","0","111","0","0","380000","bgm_M660","2023/05/29 16:00:00","bgm_M660","10111","380000","1"
"2030/03/26 14:59:00","0","0","114","0","0","380000","bgm_M668","2023/06/28 16:00:00","bgm_M668","10114","380000","1"
"2030/03/26 14:59:00","0","0","116","0","0","380000","bgm_MC017","2023/07/29 16:00:00","bgm_MC017","10116","380000","1"
"2030/03/26 14:59:00","0","0","118","0","0","380000","bgm_MC026","2023/08/29 16:00:00","bgm_MC026","10118","380000","1"
"2030/03/26 14:59:00","0","0","120","0","0","380000","bgm_MC036","2023/09/28 16:00:00","bgm_MC036","10120","380000","1"
"2030/03/26 14:59:00","0","0","122","0","0","380000","bgm_MC046","2023/10/30 16:00:00","bgm_MC046","10122","380000","1"
"2030/03/26 14:59:00","0","0","124","0","0","380000","bgm_MC056","2023/11/29 16:00:00","bgm_MC056","10124","380000","1"
"2030/03/26 14:59:00","0","0","126","0","0","380000","bgm_MC063","2023/12/29 16:00:00","bgm_MC063","10126","380000","1"
"2030/03/26 14:59:00","0","0","128","0","0","380000","bgm_MC075","2024/01/29 16:00:00","bgm_MC075","10128","380000","1"
"2030/03/26 14:59:00","0","0","130","0","0","380000","bgm_MC082","2024/02/27 16:00:00","bgm_MC082","10130","380000","1"
"2030/03/26 14:59:00","0","0","132","0","0","380000","bgm_MC091","2024/03/30 16:00:00","bgm_MC091","10132","380000","1"
"2030/03/26 14:59:00","0","0","134","0","0","380000","bgm_MC099","2024/04/29 16:00:00","bgm_MC099","10134","380000","1"
"2030/03/26 14:59:00","0","0","136","0","0","380000","bgm_MC110","2024/05/29 16:00:00","bgm_MC110","10136","380000","1"
"2030/03/26 14:59:00","0","0","137","0","0","380000","bgm_MC111","2024/05/29 16:00:00","bgm_MC111","10137","380000","1"
"2030/03/26 14:59:00","0","0","140","0","0","380000","bgm_MC124","2024/06/28 16:00:00","bgm_MC124","10140","380000","1"
"2030/03/26 14:59:00","0","0","142","0","0","380000","bgm_MC136","2024/07/29 16:00:00","bgm_MC136","10142","380000","1"
"2030/03/26 14:59:00","0","0","144","0","0","380000","bgm_MC143","2024/08/29 16:00:00","bgm_MC143","10144","380000","1"
"2030/03/26 14:59:00","0","0","146","0","0","380000","bgm_MC147","2024/09/28 16:00:00","bgm_MC147","10146","380000","1"
"2030/03/26 14:59:00","0","0","148","0","0","380000","bgm_MC156","2024/10/29 16:00:00","bgm_MC156","10148","380000","1"
"2030/03/26 14:59:00","0","0","150","0","0","380000","bgm_MC162","2024/11/28 16:00:00","bgm_MC162","10150","380000","1"
"2030/03/26 14:59:00","0","0","152","0","0","380000","bgm_MC172_TitleCall","2024/12/27 16:00:00","bgm_MC172","10152","380000","1"
"2030/03/26 14:59:00","0","0","154","0","0","380000","bgm_MC186","2025/01/29 16:00:00","bgm_MC186","10154","380000","1"
"2030/03/26 14:59:00","0","0","156","0","0","380000","bgm_MC194","2025/02/26 16:00:00","bgm_MC194","10156","380000","1"
"2030/03/26 14:59:00","0","0","158","0","0","380000","bgm_MC213","2025/03/28 16:00:00","bgm_MC213","10158","380000","1"
"2030/03/26 14:59:00","0","0","160","0","0","380000","bgm_MC215B","2025/04/28 16:00:00","bgm_MC215B","10160","380000","1"
"2030/03/26 14:59:00","0","0","20001","0","0","380000","bgm_M33","2020/07/02 16:00:00","bgm_M33","20001","380000","1"
"2030/03/26 14:59:00","0","0","20002","0","0","380000","bgm_M99","2020/08/03 16:00:00","bgm_M99","20002","380000","1"
"2030/03/26 14:59:00","0","0","20003","0","0","380000","bgm_M107","2020/09/04 16:00:00","bgm_M107","20003","380000","1"
