7ccb4a2910f7205e52d8fa8b84560e34baed3ddd9325e9c183acf0214402049e,bfb44d4f2466241754c7dcbd0b272b8327d6e873ef745874eb4dd17bd8cd861a,f79a70727036e87242c35ad282d4fd0b2e28ad66c0211a3b981be412f1920b34,d026f7603cec8505a724041c964e4d8b5202e34b871e655101648d773cf9d07b,44ba4a2c04b0b4ceb611a6042238025d544486a17734ad336ccc4fb4e4e39f86,34baa73f6b62dc44c6eecc51631eca0b922c4f31b058d3b2bf2cc1ef420664c4,79d5b74e7ddb6f51cc7f62b0fba38e4a193a520e52f1657bd855ca53d59c5548,0484a412bd0e087491878767057f455af26cfa6a7d6c9f49e3472ba06b74c126
"100201","10058032","10025032","10025033","32","10037032","109374","109584"
"100201","10058033","10025033","10025034","33","10037033","10037032","10058032"
"100201","10058034","10025034","10025035","34","10037034","10037033","10058033"
"100201","10058035","10025035","10025036","35","10037035","10037034","10058034"
"100201","10058036","10025036","10025037","36","10037036","10037035","10058035"
"100201","10058037","10025037","10025038","37","10037037","10037036","10058036"
"100201","10058038","10025038","10025039","38","10037038","10037037","10058037"
"100201","10058039","10025039","10025040","39","10037039","10037038","10058038"
"100201","999999","10025040","999999","40","999999","10037039","10058039"
"100301","101071","101011","101011","1","101281","101401","101581"
"100301","101071","102011","102014","2","102311","102493","101551"
"100301","102071","102014","103011","3","102282","102401","102551"
"100301","102582","103011","103012","4","103311","103581","102552"
"100301","103071","103012","103013","5","103282","103401","103551"
"100301","103552","103013","104011","6","103283","103401","103552"
"100301","103072","104011","104012","7","104311","103553","103582"
"100301","104551","104012","104013","8","104312","104401","103553"
"100301","104552","104013","104014","9","104402","104432","104551"
"100301","104554","104014","105011","10","104284","104402","104552"
"100301","105551","105011","105012","11","105281","104284","104553"
"100301","105552","105012","105013","12","105431","105281","105551"
"100301","105553","105013","105014","13","105343","105282","105552"
"100301","105554","105014","105015","14","105314","105283","105553"
"100301","105555","105015","105016","15","105285","105284","105554"
"100301","105556","105016","105017","16","105286","105285","105555"
"100301","105557","105017","106011","17","105287","105286","105556"
"100301","106551","106011","106012","18","106281","105287","105557"
"100301","106552","106012","106013","19","106282","106281","106551"
"100301","106553","106013","107011","20","106343","106282","106552"
"100301","107551","107011","107012","21","107341","106343","106553"
"100301","107552","107012","107013","22","107342","107341","107551"
"100301","107553","107013","108011","23","107343","107342","107552"
"100301","108551","108011","108012","24","108431","107343","107553"
"100301","108552","108012","108013","25","108492","108431","108551"
"100301","108553","108013","108014","26","108343","108492","108552"
"100301","108554","108014","109011","27","108494","108343","108553"
"100301","109551","109011","109012","28","109401","108494","108554"
"100301","109552","109012","109013","29","109402","109401","109551"
"100301","109553","109013","109014","30","109493","109402","109552"
"100301","109554","109014","10001032","31","109494","109493","109553"
"100301","10055032","10001032","10001033","32","10040032","109494","109554"
"100301","10055033","10001033","10001034","33","10040033","10040032","10055032"
"100301","10055034","10001034","10001035","34","10049034","10040033","10055033"
"100301","10055035","10001035","10001036","35","10040035","10049034","10055034"
"100301","10055036","10001036","10001037","36","10040036","10040035","10055035"
"100301","10055037","10001037","10001038","37","10049037","10040036","10055036"
"100301","10055038","10001038","10001039","38","10049038","10049037","10055037"
"100301","10055039","10001039","10001040","39","10034039","10049038","10055038"
"100301","999999","10001040","999999","40","999999","10034039","10055039"
"100401","101581","101101","101101","1","101281","101431","101581"
"100401","101581","102071","102101","2","102341","102431","101581"
"100401","102581","102101","103071","3","102342","102432","102581"
"100401","102582","103071","103101","4","103341","103431","102582"
"100401","103551","103101","103072","5","103342","103432","103581"
"100401","103552","103072","104101","6","103343","103432","103582"
"100401","103583","104101","104102","7","104341","103583","103552"
"100401","104581","104102","104103","8","104342","104431","103583"
"100401","104582","104103","104104","9","104343","104432","104581"
"100401","104583","104104","105101","10","104433","104343","104582"
"100401","105581","105101","105102","11","105401","104433","104583"
"100401","105552","105102","105103","12","105312","105401","105581"
"100401","105553","105103","105104","13","105283","105431","105582"
"100401","105554","105104","105105","14","105432","105491","105583"
"100401","105555","105105","105106","15","105345","105432","105584"
"100401","105556","105106","105107","16","105346","105345","105585"
"100401","105557","105107","106101","17","105347","105346","105586"
"100401","106551","106101","106102","18","106281","105347","105587"
"100401","106552","106102","106103","19","106282","106281","106581"
"100401","106553","106103","107101","20","106491","106282","106582"
"100401","107551","107101","107102","21","107281","106491","106583"
"100401","107552","107102","107103","22","107342","107281","107581"
"100401","107553","107103","108101","23","107343","107342","107582"
"100401","108551","108101","108102","24","108281","107343","107583"
"100401","108552","108102","108103","25","108282","108281","108581"
"100401","108553","108103","108104","26","108283","108282","108582"
"100401","108554","108104","109101","27","108284","108283","108583"
"100401","109581","109101","109102","28","109401","108284","108584"
"100401","109582","109102","109103","29","109402","109401","109581"
"100401","109583","109103","109104","30","109343","109402","109582"
"100401","109584","109104","10010032","31","109494","109343","109583"
"100401","10058032","10010032","10010033","32","10040032","109494","109584"
"100401","10058033","10010033","10010034","33","10040033","10040032","10058032"
"100401","10058034","10010034","10010035","34","10049034","10040033","10058033"
"100401","10058035","10010035","10010036","35","10040035","10049034","10058034"
"100401","10058036","10010036","10010037","36","10040036","10040035","10058035"
"100401","10058037","10010037","10010038","37","10049037","10040036","10058036"
"100401","10058038","10010038","10010039","38","10049038","10049037","10058037"
"100401","10058039","10010039","10010040","39","10034039","10049038","10058038"
"100401","999999","10010040","999999","40","999999","10034039","10058039"
"100501","101581","101401","101071","1","101281","101401","101581"
"100501","101581","102491","102013","2","102281","102431","101581"
"100501","102581","102401","103071","3","102282","102401","102581"
"100501","102582","103431","103012","4","103311","103431","102582"
"100501","103581","103401","103072","5","103282","103401","103581"
"100501","103582","103072","104071","6","103283","103401","103582"
"100501","103583","104401","104072","7","104281","103583","103582"
"100501","104581","104072","104073","8","104432","104401","103583"
"100501","104582","104073","104074","9","104402","104282","104581"
"100501","104583","104074","105071","10","104284","104402","104582"
"100501","105581","105071","105072","11","105311","104284","104583"
"100501","105582","105072","105073","12","105431","105281","105581"
"100501","105583","105073","105074","13","105283","105282","105582"
"100501","105584","105074","105075","14","105432","105283","105583"
"100501","105585","105075","105076","15","105402","105284","105584"
"100501","105586","105076","105077","16","105433","105402","105585"
"100501","105587","105077","106071","17","105403","105433","105586"
"100501","106581","106071","106072","18","106401","105403","105587"
"100501","106582","106072","106073","19","106431","106401","106581"
"100501","106583","106073","107071","20","106491","106431","106582"
"100501","107581","107071","107072","21","107281","106491","106583"
"100501","107582","107072","107073","22","107342","107281","107581"
"100501","107583","107073","108071","23","107343","107342","107582"
"100501","108581","108071","108072","24","108281","107343","107583"
"100501","108582","108072","108073","25","108282","108281","108581"
"100501","108583","108073","108074","26","108283","108282","108582"
"100501","108584","108074","109071","27","108314","108283","108583"
"100501","109581","109071","109072","28","109311","108314","108584"
"100501","109582","109072","109073","29","109312","109311","109581"
"100501","109583","109073","109074","30","109313","109312","109582"
"100501","109584","109074","10007032","31","109314","109313","109583"
"100501","10058032","10007032","10007033","32","10031032","109314","109584"
"100501","10058033","10007033","10007034","33","10031033","10031032","10058032"
"100501","10058034","10007034","10007035","34","10031034","10031033","10058033"
"100501","10058035","10007035","10007036","35","10031035","10031034","10058034"
"100501","10058036","10007036","10007037","36","10031036","10031035","10058035"
"100501","10058037","10007037","10007038","37","10031037","10031036","10058036"
"100501","10058038","10007038","10007039","38","10031038","10031037","10058037"
"100501","10058039","10007039","10007040","39","10031039","10031038","10058038"
"100501","999999","10007040","999999","40","999999","10031039","10058039"
"100601","101611","101251","101251","1","101371","101521","101581"
"100601","101611","102251","102252","2","102371","102461","101581"
"100601","102612","102252","103251","3","102372","102521","102581"
"100601","102614","103251","103252","4","103521","103521","102582"
"100601","103612","103252","103222","5","103371","103461","103581"
"100601","103613","103222","104251","6","103372","103522","103582"
"100601","103583","104521","104252","7","104371","103614","103613"
"100601","104581","104252","104253","8","104372","104461","103614"
"100601","104612","104253","104254","9","104523","104372","104581"
"100601","104613","104254","105251","10","104373","104523","104582"
"100601","105611","105251","105252","11","105371","104463","104583"
"100601","105612","105252","105253","12","105372","105521","105581"
"100601","105613","105253","105254","13","105373","105522","105582"
"100601","105614","105254","105255","14","105374","105462","105583"
"100601","105615","105255","105256","15","105463","105374","105584"
"100601","105616","105256","105257","16","105524","105463","105585"
"100601","105617","105257","106251","17","105464","105524","105586"
"100601","106611","106251","106252","18","106461","105464","105587"
"100601","106612","106252","106253","19","106521","106461","106581"
"100601","106613","106253","107251","20","106462","106521","106582"
"100601","107611","107251","107252","21","107461","106462","106583"
"100601","107612","107252","107253","22","107462","107461","107581"
"100601","107613","107253","108251","23","107463","107462","107582"
"100601","108611","108251","108252","24","108371","107463","107583"
"100601","108612","108252","108253","25","108372","108371","108581"
"100601","108613","108253","108254","26","108373","108372","108582"
"100601","108614","108254","109251","27","108374","108373","108583"
"100601","109611","109251","109252","28","109371","108374","108584"
"100601","109612","109252","109253","29","109372","109371","109581"
"100601","109613","109253","109254","30","109373","109372","109582"
"100601","109614","109254","10025032","31","109374","109373","109583"
"100601","10061032","10025032","10025033","32","10037032","109374","109584"
"100601","10061033","10025033","10025034","33","10037033","10037032","10058032"
"100601","10061034","10025034","10025035","34","10037034","10037033","10058033"
"100601","10061035","10025035","10025036","35","10037035","10037034","10058034"
"100601","10061036","10025036","10025037","36","10037036","10037035","10058035"
"100601","10061037","10025037","10025038","37","10037037","10037036","10058036"
"100601","10061038","10025038","10025039","38","10037038","10037037","10058037"
"100601","10061039","10025039","10025040","39","10037039","10037038","10058038"
"100601","999999","10025040","999999","40","999999","10037039","10061039"
"100701","101581","101281","101161","1","101431","101431","101581"
"100701","101581","102162","102163","2","102341","102431","101581"
"100701","102581","102432","103161","3","102342","102432","102581"
"100701","102582","103161","103162","4","103341","103431","102582"
"100701","103581","103162","103343","5","103432","103162","103581"
"100701","103582","103583","104161","6","103343","103432","103582"
"100701","103583","104431","104162","7","104341","103583","103432"
"100701","104581","104162","104163","8","104342","104431","103583"
"100701","104582","104163","104164","9","104343","104342","104581"
"100701","104583","104164","105161","10","104433","104343","104582"
"100701","105581","105161","105162","11","105341","104433","104583"
"100701","105582","105162","105163","12","105342","105341","105581"
"100701","105583","105163","105164","13","105343","105342","105582"
"100701","105584","105164","105165","14","105432","105343","105583"
"100701","105585","105165","105166","15","105345","105344","105584"
"100701","105586","105166","105167","16","105346","105345","105585"
"100701","105587","105167","106161","17","105347","105346","105586"
"100701","106581","106161","106162","18","106341","105347","105587"
"100701","106582","106162","106163","19","106342","106341","106581"
"100701","106583","106073","107161","20","106491","106342","106582"
"100701","107581","107071","107162","21","107341","106491","106583"
"100701","107582","107162","107163","22","107342","107341","107581"
"100701","107583","107163","108161","23","107343","107342","107582"
"100701","108581","108161","108162","24","108281","107343","107583"
"100701","108582","108162","108163","25","108282","108281","108581"
"100701","108583","108163","108164","26","108283","108282","108582"
"100701","108584","108164","109161","27","108314","108283","108583"
"100701","109581","109161","109162","28","109281","108314","108584"
"100701","109582","109162","109163","29","109312","109281","109581"
"100701","109583","109163","109164","30","109313","109312","109582"
"100701","109584","109164","10016032","31","109314","109313","109583"
"100701","10058032","10016032","10016033","32","10031032","109314","109584"
"100701","10058033","10016033","10016034","33","10031033","10031032","10058032"
"100701","10058034","10016034","10016035","34","10031034","10031033","10058033"
"100701","10058035","10016035","10016036","35","10031035","10031034","10058034"
"100701","10058036","10016036","10016037","36","10031036","10031035","10058035"
"100701","10058037","10016037","10016038","37","10031037","10031036","10058036"
"100701","10058038","10016038","10016039","38","10031038","10031037","10058037"
"100701","10058039","10016039","10016040","39","10031039","10031038","10058038"
"100701","999999","10016040","999999","40","999999","10031039","10058039"
"100801","101611","101251","101251","1","101371","101521","101581"
"100801","101611","102251","102252","2","102371","102461","101581"
"100801","102612","102252","103251","3","102372","102521","102581"
"100801","102614","103251","103252","4","103521","103521","102582"
"100801","103612","103252","103222","5","103371","103461","103581"
"100801","103613","103222","104251","6","103372","103522","103582"
"100801","103614","104251","104252","7","104371","103614","103582"
"100801","104581","104252","104253","8","104372","104461","103614"
"100801","104582","104253","104254","9","104523","104522","104611"
"100801","104613","104254","105251","10","104373","104462","104612"
"100801","105611","105251","105252","11","105371","104463","104613"
"100801","105612","105252","105253","12","105372","105521","105611"
"100801","105613","105253","105254","13","105373","105522","105612"
"100801","105614","105254","105255","14","105374","105462","105613"
"100801","105615","105255","105256","15","105463","105374","105614"
"100801","105616","105256","105257","16","105524","105463","105615"
"100801","105617","105257","106251","17","105464","105524","105616"
"100801","106611","106251","106252","18","106461","105464","105617"
"100801","106612","106252","106253","19","106521","106461","106611"
"100801","106613","106253","107251","20","106462","106372","106612"
"100801","107611","107251","107252","21","107461","106462","106613"
"100801","107612","107252","107253","22","107462","107461","107611"
"100801","107613","107253","108251","23","107463","107462","107612"
"100801","108611","108251","108252","24","108371","107463","107613"
"100801","108612","108252","108253","25","108372","108371","108611"
"100801","108613","108253","108254","26","108373","108372","108612"
"100801","108614","108254","109251","27","108374","108373","108613"
"100801","109611","109251","109252","28","109371","108374","108614"
"100801","109612","109252","109253","29","109372","109371","109611"
"100801","109613","109253","109254","30","109373","109372","109612"
"100801","109614","109254","10025032","31","109374","109373","109613"
"100801","10061032","10025032","10025033","32","10037032","109374","109614"
"100801","10061033","10025033","10025034","33","10037033","10037032","10061032"
"100801","10061034","10025034","10025035","34","10037034","10037033","10061033"
"100801","10061035","10025035","10025036","35","10037035","10037034","10061034"
"100801","10061036","10025036","10025037","36","10037036","10037035","10061035"
"100801","10061037","10025037","10025038","37","10037037","10037036","10061036"
"100801","10061038","10025038","10025039","38","10037038","10037037","10061037"
"100801","10061039","10025039","10025040","39","10037039","10037038","10061038"
"100801","999999","10025040","999999","40","999999","10037039","10061039"
"100901","101611","101251","101251","1","101371","101521","101611"
"100901","101611","102221","102222","2","102371","102461","101611"
"100901","102611","102222","103221","3","102372","102521","102611"
"100901","102613","103521","103252","4","103251","103611","102613"
"100901","103611","103252","103222","5","103371","103522","103611"
"100901","103371","103222","104221","6","103372","103522","103613"
"100901","103614","104221","104222","7","104371","103614","103613"
"100901","104611","104222","104223","8","104522","104221","103583"
"100901","104612","104223","104224","9","104462","104222","104581"
"100901","104613","104224","105221","10","104463","104223","104582"
"100901","105611","105221","105222","11","105521","104224","104613"
"100901","105612","105222","105223","12","105372","105221","105611"
"100901","105613","105223","105224","13","105373","105222","105612"
"100901","105614","105224","105225","14","105523","105223","105613"
"100901","105615","105225","105226","15","105375","105224","105614"
"100901","105616","105226","105227","16","105376","105225","105615"
"100901","105617","105227","106221","17","105377","105226","105616"
"100901","106611","106221","106222","18","106371","105227","105617"
"100901","106612","106222","106223","19","106372","106221","106611"
"100901","106613","106223","107221","20","106373","106222","106612"
"100901","107611","107221","107222","21","107371","106223","106613"
"100901","107612","107222","107223","22","107372","107221","107611"
"100901","107613","107223","108221","23","107373","107222","107612"
"100901","108611","108221","108222","24","108521","107223","107613"
"100901","108612","108222","108223","25","108462","108221","108611"
"100901","108613","108223","108224","26","108523","108222","108612"
"100901","108614","108224","109221","27","108524","108523","108613"
"100901","109611","109221","109222","28","109461","108224","108614"
"100901","109612","109222","109223","29","109522","109221","109611"
"100901","109613","109223","109224","30","109463","109222","109612"
"100901","109614","109224","10022032","31","109524","109223","109613"
"100901","10061032","10022032","10022033","32","10046032","109224","109614"
"100901","10061033","10022033","10022034","33","10046033","10022032","10061032"
"100901","10061034","10022034","10022035","34","10052034","10022033","10061033"
"100901","10061035","10022035","10022036","35","10052035","10022034","10061034"
"100901","10061036","10022036","10022037","36","10046036","10022035","10061035"
"100901","10061037","10022037","10022038","37","10046037","10022036","10061036"
"100901","10061038","10022038","10022039","38","10052038","10022037","10061037"
"100901","10061039","10022039","10022040","39","10052039","10022038","10061038"
"100901","999999","10022040","999999","40","999999","10022039","10061039"
"101001","101611","101251","101251","1","101371","101521","101581"
"101001","101611","102251","102252","2","102371","102461","101581"
"101001","102612","102252","103251","3","102372","102521","102581"
"101001","102614","103251","103252","4","103521","103521","102582"
"101001","103612","103252","103222","5","103371","103461","103581"
"101001","103613","103222","104251","6","103372","103522","103582"
"101001","103222","104461","104252","7","104371","103614","103582"
"101001","104581","104252","104253","8","104372","104461","103614"
"101001","104582","104253","104254","9","104523","104522","104611"
"101001","104583","104254","105251","10","104373","104462","104612"
"101001","105581","105251","105252","11","105371","104463","104613"
"101001","105582","105252","105253","12","105522","105521","105611"
"101001","105583","105253","105254","13","105462","105522","105612"
"101001","105584","105254","105255","14","105374","105462","105613"
"101001","105585","105255","105256","15","105463","105374","105614"
"101001","105586","105256","105257","16","105524","105463","105615"
"101001","105587","105257","106251","17","105464","105524","105616"
"101001","106581","106251","106252","18","106461","105464","105617"
"101001","106582","106252","106253","19","106521","106461","106611"
"101001","106583","106253","107251","20","106462","106372","106612"
"101001","107581","107251","107252","21","107461","106462","106613"
"101001","107582","107252","107253","22","107462","107461","107611"
"101001","107583","107253","108251","23","107463","107462","107612"
"101001","108581","108251","108252","24","108371","107463","107613"
"101001","108582","108252","108253","25","108372","108371","108611"
"101001","108583","108253","108254","26","108373","108372","108612"
"101001","108584","108254","109251","27","108374","108373","108613"
"101001","109581","109251","109252","28","109371","108374","108614"
"101001","109582","109252","109253","29","109372","109371","109611"
"101001","109583","109253","109254","30","109373","109372","109612"
"101001","109584","109254","10025032","31","109374","109373","109613"
"101001","10058032","10025032","10025033","32","10037032","109374","109614"
"101001","10058033","10025033","10025034","33","10037033","10037032","10061032"
"101001","10058034","10025034","10025035","34","10037034","10037033","10061033"
"101001","10058035","10025035","10025036","35","10037035","10037034","10061034"
"101001","10058036","10025036","10025037","36","10037036","10037035","10061035"
"101001","10058037","10025037","10025038","37","10037037","10037036","10061036"
"101001","10058038","10025038","10025039","38","10037038","10037037","10061037"
"101001","10058039","10025039","10025040","39","10037039","10037038","10061038"
"101001","999999","10025040","999999","40","999999","10037039","10061039"
"101101","101131","101131","101131","1","101281","101551","101551"
"101101","101131","102071","102131","2","102341","102551","101551"
"101101","102071","102131","103071","3","102342","102552","102551"
"101101","102131","103071","103131","4","103341","103431","102552"
"101101","103071","103131","103132","5","103342","103342","103551"
"101101","103131","103132","104131","6","103343","103432","103552"
"101101","103132","104131","104132","7","104341","103553","103582"
"101101","104551","104132","104133","8","104342","104431","103553"
"101101","104552","104133","104134","9","104343","104432","104551"
"101101","104553","104134","105131","10","104344","104133","104552"
"101101","105551","105131","105132","11","105341","104433","104553"
"101101","105552","105132","105133","12","105282","105131","105551"
"101101","105553","105133","105134","13","105343","105132","105552"
"101101","105554","105134","105135","14","105344","105133","105553"
"101101","105555","105135","105136","15","105345","105134","105554"
"101101","105556","105136","105137","16","105286","105135","105555"
"101101","105557","105137","106131","17","105287","105136","105556"
"101101","106551","106131","106132","18","106341","105137","105557"
"101101","106552","106132","106133","19","106282","106131","106551"
"101101","106553","106133","107131","20","106283","106132","106552"
"101101","107551","107131","107132","21","107281","106133","106553"
"101101","107552","107132","107133","22","107282","107131","107551"
"101101","107553","107133","108131","23","107283","107132","107552"
"101101","108551","108131","108132","24","108431","107133","107553"
"101101","108552","108132","108133","25","108342","108131","108551"
"101101","108553","108133","108134","26","108343","108132","108552"
"101101","108554","108134","109131","27","108434","108133","108553"
"101101","109551","109131","109132","28","109341","108134","108554"
"101101","109552","109132","109133","29","109432","109131","109551"
"101101","109553","109133","109134","30","109343","109132","109552"
"101101","109554","109134","10013032","31","109434","109133","109553"
"101101","10055032","10013032","10013033","32","10034032","109134","109554"
"101101","10055033","10013033","10013034","33","10043033","10013032","10055032"
"101101","10055034","10013034","10013035","34","10034034","10013033","10055033"
"101101","10055035","10013035","10013036","35","10043035","10013034","10055034"
"101101","10055036","10013036","10013037","36","10034036","10013035","10055035"
"101101","10055037","10013037","10013038","37","10034037","10013036","10055036"
"101101","10055038","10013038","10013039","38","10043038","10013037","10055037"
"101101","10055039","10013039","10013040","39","10043039","10013038","10055038"
"101101","999999","10013040","999999","40","999999","10013039","10055039"
"101201","101611","101251","101251","1","101371","101521","101611"
"101201","101611","102221","102222","2","102371","102461","101611"
"101201","102611","102222","103221","3","102372","102521","102611"
"101201","102613","103221","103252","4","103521","103521","102613"
"101201","103611","103252","103222","5","103371","103522","103611"
"101201","103371","103222","104221","6","103372","103522","103613"
"101201","103614","104221","104222","7","104371","103614","103613"
"101201","104611","104222","104223","8","104522","104461","103583"
"101201","104612","104223","104224","9","104462","104522","104581"
"101201","104613","104224","105221","10","104463","104523","104612"
"101201","105611","105221","105222","11","105521","104463","104613"
"101201","105612","105222","105223","12","105372","105521","105611"
"101201","105613","105223","105224","13","105373","105522","105612"
"101201","105614","105224","105225","14","105523","105462","105613"
"101201","105615","105225","105226","15","105375","105523","105614"
"101201","105616","105226","105227","16","105376","105375","105615"
"101201","105617","105227","106221","17","105377","105376","105616"
"101201","106611","106221","106222","18","106371","105377","105617"
"101201","106612","106222","106223","19","106372","106371","106611"
"101201","106613","106223","107221","20","106373","106521","106612"
"101201","107611","107221","107222","21","107371","106373","106613"
"101201","107612","107222","107223","22","107372","107371","107611"
"101201","107613","107223","108221","23","107373","107372","107612"
"101201","108611","108221","108222","24","108521","107373","107613"
"101201","108612","108222","108223","25","108462","108521","108611"
"101201","108613","108223","108224","26","108523","108462","108612"
"101201","108614","108224","109221","27","108524","108523","108613"
"101201","109611","109221","109222","28","109461","108524","108614"
"101201","109612","109222","109223","29","109522","109461","109611"
"101201","109613","109223","109224","30","109463","109522","109612"
"101201","109614","109224","10022032","31","109524","109463","109613"
"101201","10061032","10022032","10022033","32","10046032","109524","109614"
"101201","10061033","10022033","10022034","33","10046033","10046032","10061032"
"101201","10061034","10022034","10022035","34","10052034","10046033","10061033"
"101201","10061035","10022035","10022036","35","10052035","10052034","10061034"
"101201","10061036","10022036","10022037","36","10046036","10052035","10061035"
"101201","10061037","10022037","10022038","37","10046037","10046036","10061036"
"101201","10061038","10022038","10022039","38","10052038","10046037","10061037"
"101201","10061039","10022039","10022040","39","10052039","10052038","10061038"
"101201","999999","10022040","999999","40","999999","10052039","10061039"
"101301","101611","101251","101251","1","101371","101521","101611"
"101301","101611","102221","102222","2","102371","102461","101611"
"101301","102611","102222","103221","3","102372","102521","102611"
"101301","102613","103221","103252","4","103521","103521","102613"
"101301","103611","103252","103222","5","103371","103522","103611"
"101301","103371","103222","104221","6","103372","103522","103613"
"101301","103614","104221","104222","7","104371","103614","103613"
"101301","104611","104222","104223","8","104522","104461","103583"
"101301","104612","104223","104224","9","104462","104522","104581"
"101301","104613","104224","105221","10","104463","104523","104612"
"101301","105611","105221","105222","11","105521","104463","104613"
"101301","105612","105222","105223","12","105372","105521","105611"
"101301","105613","105223","105224","13","105373","105522","105612"
"101301","105614","105224","105225","14","105523","105462","105613"
"101301","105615","105225","105226","15","105375","105523","105614"
"101301","105616","105226","105227","16","105376","105375","105615"
"101301","105617","105227","106221","17","105377","105376","105616"
"101301","106611","106221","106222","18","106371","105377","105617"
"101301","106612","106222","106223","19","106372","106371","106611"
"101301","106613","106223","107221","20","106373","106521","106612"
"101301","107611","107221","107222","21","107371","106373","106613"
"101301","107612","107222","107223","22","107372","107371","107611"
"101301","107613","107223","108221","23","107373","107372","107612"
"101301","108611","108221","108222","24","108521","107373","107613"
"101301","108612","108222","108223","25","108462","108521","108611"
"101301","108613","108223","108224","26","108523","108462","108612"
"101301","108614","108224","109221","27","108524","108523","108613"
"101301","109611","109221","109222","28","109461","108524","108614"
