e28b6341f58ef7299e39e84f10c2dc8ef86c26eb8f81465c1842dcfdcdffa632,3067fd49d9ef00e32df474c0af9cc58794b2747e9fd5cce55558366e35cbd241,fb22f2117a7e292d5ce82ee6cf1aee4d58ded34b121a041afbf9aefe13e83223,dfbc223d37188b9f172fb99b681ce28b7147ed868149b73ac2d56f338820eb18,0ccacc5540d8ba506c4273604eb9fc868c2ad6c7549b0d5dbdaf154d765774d1,91454be6d6f22916cee837fe209fd4ac70463a9dd97e289960135f893b04e0e5,b535a7f4cdef750479bde7d9ff9ed04c0555688a05fb3dcd65b430fbd526e82d,68024533ab81b31a14bbf25e179ccff04749d40b40b3998bddd1108ceac8df8c,08d9dd181598415c6e0ed49420b6b99007da1a408c468915701bf8cdd7e9a712,9191f4ec25a7e721fe5aa4a66f601c74a954acca45f566f6a2eca8ebecb01af2,df5948f61ce982903f0654936360a1c079ce9e25823a6610c81850d810cbd21b,773d9726751cca5977ef4da6e9021f07200c044b4be015681d5a7c6c04a54739,8743c664815f458fa13574bd14ffec34e076f72b7b0a1938bd9daf8ca761bad5,cb57122770668b4bdc302ad1ac32f156d76921b9aa6fd101c713a5ff95f12501,ec212319d8b32dc801d607f7ac4d23f69b3dc6d7f85381f31d09b78dbdeb6b64,e6bcf3c5e7db17b8a2c4bc51d6dd15bfb2bb6a73fa5e41c2125f318e09d08130,c23f4765f0a13cb8a7ba3017dd31c8cf7ba6ad78effab7494202fa14604293c4,94bac185a11c4bafc961ba6c5f624c9d10882b3859088fff38fae7475efbe1fc,ec2d57233721b8c71174de4800a5af900f646bf6e574835f9184ed096361fe87,4e65bf075100dfc6caee541ac5aa01338dbc2bccc6134592713f4849d90bc73a,949e870a69b8f546b0167f1163d1d925dc0e1c207d76fb7cd0ee7eac1d8c7ab3
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1004","1000","91002","31018","0","46","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1004","2000","91002","31018","0","47","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1004","3000","91002","31018","0","48","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1004","5000","91002","31018","0","49","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1004","10000","91002","31018","0","50","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1004","-1","91002","31018","0","51","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1005","1","91002","31025","0","52","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1005","2","91002","31025","0","53","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1005","3","91002","31025","0","54","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1005","20","91002","31025","0","55","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1005","50","91002","31025","0","56","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1005","100","91002","31025","0","57","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1005","250","91002","31025","0","58","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1005","500","91002","31025","0","59","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1005","1000","91002","31025","0","60","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1005","2000","91002","31025","0","61","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1005","3000","91002","31025","0","62","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1005","5000","91002","31025","0","63","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1005","10000","91002","31025","0","64","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1005","-1","91002","31025","0","65","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1006","1","91002","31043","0","66","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1006","2","91002","31043","0","67","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1006","3","91002","31043","0","68","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1006","20","91002","31043","0","69","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1006","50","91002","31043","0","70","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1006","100","91002","31043","0","71","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1006","250","91002","31043","0","72","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1006","500","91002","31043","0","73","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1006","1000","91002","31043","0","74","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1006","2000","91002","31043","0","75","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1006","3000","91002","31043","0","76","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1006","5000","91002","31043","0","77","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1006","10000","91002","31043","0","78","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1006","-1","91002","31043","0","79","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1007","1","91002","31022","0","80","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1007","2","91002","31022","0","81","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1007","3","91002","31022","0","82","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1007","20","91002","31022","0","83","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1007","50","91002","31022","0","84","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1007","100","91002","31022","0","85","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1007","250","91002","31022","0","86","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1007","500","91002","31022","0","87","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1007","1000","91002","31022","0","88","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1007","2000","91002","31022","0","89","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1007","3000","91002","31022","0","90","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1007","5000","91002","31022","0","91","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1007","10000","91002","31022","0","92","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1007","-1","91002","31022","0","93","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1008","1","91002","31042","0","94","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1008","2","91002","31042","0","95","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1008","3","91002","31042","0","96","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1008","20","91002","31042","0","97","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1008","50","91002","31042","0","98","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1008","100","91002","31042","0","99","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1008","250","91002","31042","0","100","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1008","500","91002","31042","0","101","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1008","1000","91002","31042","0","102","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1008","2000","91002","31042","0","103","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1008","3000","91002","31042","0","104","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1008","5000","91002","31042","0","105","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1008","10000","91002","31042","0","106","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1008","-1","91002","31042","0","107","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1009","1","91002","31018","0","108","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1009","2","91002","31018","0","109","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1009","3","91002","31018","0","110","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1009","20","91002","31018","0","111","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1009","50","91002","31018","0","112","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1009","100","91002","31018","0","113","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1009","250","91002","31018","0","114","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1009","500","91002","31018","0","115","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1009","1000","91002","31018","0","116","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1009","2000","91002","31018","0","117","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1009","3000","91002","31018","0","118","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1009","5000","91002","31018","0","119","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1009","10000","91002","31018","0","120","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1009","-1","91002","31018","0","121","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1010","1","91002","31025","0","122","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1010","2","91002","31025","0","123","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1010","3","91002","31025","0","124","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1010","20","91002","31025","0","125","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1010","50","91002","31025","0","126","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1010","100","91002","31025","0","127","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1010","250","91002","31025","0","128","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1010","500","91002","31025","0","129","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1010","1000","91002","31025","0","130","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1010","2000","91002","31025","0","131","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1010","3000","91002","31025","0","132","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1010","5000","91002","31025","0","133","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1010","10000","91002","31025","0","134","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1010","-1","91002","31025","0","135","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1011","1","91002","31043","0","136","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1011","2","91002","31043","0","137","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1011","3","91002","31043","0","138","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1011","20","91002","31043","0","139","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1011","50","91002","31043","0","140","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1011","100","91002","31043","0","141","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1011","250","91002","31043","0","142","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1011","500","91002","31043","0","143","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1011","1000","91002","31043","0","144","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1011","2000","91002","31043","0","145","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1011","3000","91002","31043","0","146","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1011","5000","91002","31043","0","147","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1011","10000","91002","31043","0","148","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1011","-1","91002","31043","0","149","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1012","1","91002","31022","0","150","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1012","2","91002","31022","0","151","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1012","3","91002","31022","0","152","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1012","20","91002","31022","0","153","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1012","50","91002","31022","0","154","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1012","100","91002","31022","0","155","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1012","250","91002","31022","0","156","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1012","500","91002","31022","0","157","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1012","1000","91002","31022","0","158","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1012","2000","91002","31022","0","159","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1012","3000","91002","31022","0","160","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1012","5000","91002","31022","0","161","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1012","10000","91002","31022","0","162","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1012","-1","91002","31022","0","163","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1013","1","91002","31042","0","164","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1013","2","91002","31042","0","165","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1013","3","91002","31042","0","166","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1013","20","91002","31042","0","167","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1013","50","91002","31042","0","168","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1013","100","91002","31042","0","169","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1013","250","91002","31042","0","170","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1013","500","91002","31042","0","171","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1013","1000","91002","31042","0","172","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1013","2000","91002","31042","0","173","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1013","3000","91002","31042","0","174","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1013","5000","91002","31042","0","175","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1013","10000","91002","31042","0","176","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1013","-1","91002","31042","0","177","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1014","1","91002","31018","0","178","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1014","2","91002","31018","0","179","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1014","3","91002","31018","0","180","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1014","20","91002","31018","0","181","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1014","50","91002","31018","0","182","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1014","100","91002","31018","0","183","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1014","250","91002","31018","0","184","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1014","500","91002","31018","0","185","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1014","1000","91002","31018","0","186","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1014","2000","91002","31018","0","187","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1014","3000","91002","31018","0","188","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1014","5000","91002","31018","0","189","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1014","10000","91002","31018","0","190","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1014","-1","91002","31018","0","191","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1015","1","91002","31042","0","192","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1015","2","91002","31042","0","193","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1015","3","91002","31042","0","194","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1015","20","91002","31042","0","195","8"
"0","21","0","4500","8000","2","25","1","90006","0","0","2","0","0","1015","50","91002","31042","0","196","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1015","100","91002","31042","0","197","8"
"0","101","0","4000","4000","2","20","1","90006","0","0","2","0","0","1015","250","91002","31042","0","198","8"
"0","251","0","3500","3500","2","18","1","90006","0","0","2","0","0","1015","500","91002","31042","0","199","8"
"0","501","0","3000","3000","2","16","1","90006","0","0","2","0","0","1015","1000","91002","31042","0","200","8"
"0","1001","0","2500","2500","2","14","1","90006","0","0","2","0","0","1015","2000","91002","31042","0","201","8"
"0","2001","0","2000","2000","2","12","1","90006","0","0","2","0","0","1015","3000","91002","31042","0","202","8"
"0","3001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1015","5000","91002","31042","0","203","8"
"0","5001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1015","10000","91002","31042","0","204","8"
"0","10001","0","500","500","2","5","1","90006","0","0","2","0","0","1015","-1","91002","31042","0","205","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1016","1","91002","31025","0","206","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1016","2","91002","31025","0","207","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1016","3","91002","31025","0","208","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1016","20","91002","31025","0","209","8"
"0","21","0","5000","8000","2","30","1","90006","0","0","2","0","0","1016","50","91002","31025","0","210","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1016","150","91002","31025","0","211","8"
"0","151","0","4000","4000","2","20","1","90006","0","0","2","0","0","1016","300","91002","31025","0","212","8"
"0","301","0","3500","3500","2","18","1","90006","0","0","2","0","0","1016","700","91002","31025","0","213","8"
"0","701","0","3000","3000","2","16","1","90006","0","0","2","0","0","1016","1300","91002","31025","0","214","8"
"0","1301","0","2500","2500","2","14","1","90006","0","0","2","0","0","1016","2500","91002","31025","0","215","8"
"0","2501","0","2000","2000","2","12","1","90006","0","0","2","0","0","1016","4000","91002","31025","0","216","8"
"0","4001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1016","6000","91002","31025","0","217","8"
"0","6001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1016","10000","91002","31025","0","218","8"
"0","10001","0","750","750","2","7","1","90006","0","0","2","0","0","1016","-1","91002","31025","0","219","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1017","1","91002","31043","0","220","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1017","2","91002","31043","0","221","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1017","3","91002","31043","0","222","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1017","20","91002","31043","0","223","8"
"0","21","0","5000","8000","2","30","1","90006","0","0","2","0","0","1017","50","91002","31043","0","224","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1017","150","91002","31043","0","225","8"
"0","151","0","4000","4000","2","20","1","90006","0","0","2","0","0","1017","300","91002","31043","0","226","8"
"0","301","0","3500","3500","2","18","1","90006","0","0","2","0","0","1017","700","91002","31043","0","227","8"
"0","701","0","3000","3000","2","16","1","90006","0","0","2","0","0","1017","1300","91002","31043","0","228","8"
"0","1301","0","2500","2500","2","14","1","90006","0","0","2","0","0","1017","2500","91002","31043","0","229","8"
"0","2501","0","2000","2000","2","12","1","90006","0","0","2","0","0","1017","4000","91002","31043","0","230","8"
"0","4001","0","1500","1500","2","10","1","90006","0","0","2","0","0","1017","6000","91002","31043","0","231","8"
"0","6001","0","1000","1000","2","8","1","90006","0","0","2","0","0","1017","10000","91002","31043","0","232","8"
"0","10001","0","750","750","2","7","1","90006","0","0","2","0","0","1017","-1","91002","31043","0","233","8"
"0","1","0","5000","20000","2","30","1","90006","0","0","2","0","0","1018","1","91002","31022","0","234","8"
"0","2","0","5000","15000","2","30","1","90006","0","0","2","0","0","1018","2","91002","31022","0","235","8"
"0","3","0","5000","12000","2","30","1","90006","0","0","2","0","0","1018","3","91002","31022","0","236","8"
"0","4","0","5000","10000","2","30","1","90006","0","0","2","0","0","1018","20","91002","31022","0","237","8"
"0","21","0","5000","8000","2","30","1","90006","0","0","2","0","0","1018","50","91002","31022","0","238","8"
"0","51","0","4500","6000","2","25","1","90006","0","0","2","0","0","1018","150","91002","31022","0","239","8"
"0","151","0","4000","4000","2","20","1","90006","0","0","2","0","0","1018","300","91002","31022","0","240","8"
