b5f64c886600e4a3da0170415993b4840a494233ccee51128c86f8cd8ddc6810,30b69a7bcbb3a947180494aae9718800b3c704ed1c3fe1af77d9219a485196f7,9375ee5e7489b1236807b778a69f6cd2c0941d2584df4048815243d48607ed77,a8db794a71a16a5359fbc0a181fcc8b9d158bcdcda504443cf1b9eca211c7bee,193a167b46319498de286584de7a782f8afe26ac41116a58b8ea6b886cbfb466,f2e96199ee29847805aaf835cf268a0c1a210f62783ca1b8bdbc1ffdb8a9703c,10b7b941d8e548f8fb8ea52158e286fff4a66301f3c75c7315ee9825bb7c5ca0,20e672b47f123177d489cbb24dec5a1992ba7a51a00786d660b57e9a9df32783,f5267708c8fd00413666e7049118707bf232564c4bb7d17561fa93879e02c32e,bba0a86b7f8edf10217f7a137f83cb337ef55cb7a33c3a3903deb6830fa5e137,a9bd21d0eac5aebe95105c53355f94ebd6b0295f75ac3a300e3029f1ebff1413,eaa017549e3d3a9dcfda800488b9fd34aae41cf88220f046e29dff56518a54ad
"0","4","2","0","0","vo_10011600_1702","17","0","0","vo_10011600","1170004","0"
"0","5","1","0.730519480519481","0","0","17","2","125","0","1170005","0"
"0","6","4","0","1","0","17","2","0","0","1170006","1.53051948051948"
"0","7","2","0","0","vo_10011600_1703","17","0","0","vo_10011600","1170007","0"
"125","8","1","3.35064935064935","0","0","17","2","770","0","1170008","0"
"0","9","4","0","1","0","17","2","0","0","1170009","4.85064935064935"
"0","10","2","0","0","vo_10011600_1704","17","0","0","vo_10011600","1170010","0"
"0","11","1","0.851948051948052","0","0","17","3","205","0","1170011","0"
"0","12","4","0","1","0","17","3","0","0","1170012","2.10194805194805"
"0","13","2","0","0","vo_10011600_1705","17","0","0","vo_10011600","1170013","0"
"205","14","1","2.72727272727273","0","0","17","3","730","0","1170014","0"
"0","15","4","0","1","0","17","3","0","0","1170015","4.47727272727273"
"0","16","2","0","0","vo_10011600_1706","17","0","0","vo_10011600","1170016","0"
"0","17","1","1.66233766233766","0","0","17","4","432","0","1170017","0"
"0","18","4","0","1","0","17","4","0","0","1170018","2.86233766233766"
"0","19","2","0","0","vo_10011600_1707","17","0","0","vo_10011600","1170019","0"
"432","20","1","1.28831168831169","0","0","17","4","710","0","1170020","0"
"0","21","4","0","1","0","17","4","0","0","1170021","3.03831168831169"
"0","22","2","0","0","vo_10011600_1708","17","0","0","vo_10011600","1170022","0"
"0","23","1","2.36883116883117","0","0","17","5","718","0","1170023","0"
"0","24","4","0","1","0","17","5","0","0","1170024","3.76883116883117"
"0","25","2","0","0","vo_10011600_1709","17","0","0","vo_10011600","1170025","0"
"0","26","1","1.4961038961039","0","0","17","6","333","0","1170026","0"
"0","27","4","0","1","0","17","6","0","0","1170027","2.2461038961039"
"0","28","2","0","0","vo_10011600_1710","17","0","0","vo_10011600","1170028","0"
"333","29","1","0.976623376623377","0","0","17","6","595","0","1170029","0"
"0","30","4","0","1","0","17","6","0","0","1170030","1.97662337662338"
"0","31","2","0","0","vo_10011600_1711","17","0","0","vo_10011600","1170031","0"
"0","32","1","1.3838961038961","0","0","17","7","316","0","1170032","0"
"0","33","4","0","1","0","17","7","0","0","1170033","2.7838961038961"
"0","34","2","0","0","vo_10011600_1712","17","0","0","vo_10011600","1170034","0"
"316","35","1","0.818701298701299","0","0","17","7","527","0","1170035","0"
"0","36","4","0","1","0","17","7","0","0","1170036","1.8187012987013"
"0","37","2","0","0","vo_10011600_1713","17","0","0","vo_10011600","1170037","0"
"527","38","1","0.872727272727273","0","0","17","7","740","0","1170038","0"
"0","39","4","0","1","0","17","7","0","0","1170039","2.67272727272727"
"0","40","2","0","0","vo_10011600_1714","17","0","0","vo_10011600","1170040","0"
"0","41","1","0.581818181818182","0","0","17","8","180","0","1170041","0"
"0","42","4","0","1","0","17","8","0","0","1170042","1.38181818181818"
"0","43","2","0","0","vo_10011600_1715","17","0","0","vo_10011600","1170043","0"
"180","44","1","1.35064935064935","0","0","17","8","723","0","1170044","0"
"0","45","4","0","1","0","17","8","0","0","1170045","2.60064935064935"
"0","46","2","0","0","vo_10011600_1716","17","0","0","vo_10011600","1170046","0"
"723","47","1","0.976623376623377","0","0","17","8","723","0","1170047","0"
"0","48","4","0","1","0","17","8","0","0","1170048","2.97662337662338"
"0","49","1","0.01","0","0","17","9","470","0","1170049","0"
"0","50","4","0","1","0","17","9","0","0","1170050","0"
"0","51","2","0","0","vo_10011600_1717","17","0","0","vo_10011600","1170051","0"
"470","52","1","1.19480519480519","0","0","17","9","700","0","1170052","0"
