b91e0d5a080d7960394804747c73b7b519d5f6e85c96098158e4016f98782fd1,38d124d6edbd228de26c4cd6244179526ab499ae1ee26bc1497ed316a53901e1,ccbc951d6472547b4a4d10547547302ea11fa344da6685ef1fcdba9e0f5dd15a,29896febfb09950de1bd44b2add5bb89a90762a0d565615902d896e98dec72cd,1d758bae2e3f4f2eda4eedc040b7761b7242e1aeb7cf76d33e4b7e862959d2a5,ea247b8c9d5af3600d5be539cfad633001a8d0008d046db8326c42d909e595f6,9ddb1a773608a20a6bbd3f5e9fbbc509d8f1f46a8cc90cc7a5732c5ad764473c,7ecd860dfdbe9cc4be6438d559fe72c452a8ba0fc112b9ff95f08b4a7589beab,cb339ea5f093514408b43542ada66c0a9fa754b0f4297bdc989623e947e563e7,6c58d8473de720bcd4a407f9abba71e107d6c5d82366a2ac62039929257158a1,a9763cad5aaaf84c5d3b02fe2e5344b80b419fd9e654a217ef4a19ce8133e21b,9a355168ac89c12b328cdf1c9b1598e0460bbf571fca4c939f04a52d4cc7f3f4,9fbe852c6f2f6a368962d8d9d46fe430ee5a335662f2811ba8e18e6b2504bb15,0b61861fa473b9c83db611ae5c42112d3e33e9fd3aa87a80cca8d124fa28e29f,a57839e5dd11774ecb7ac8cf1d40a5739a379a640de66be213a13d502ef26797,04d73783052c331a08b26c5b54f27acdded8a4389299aee7fbe910d75fcf5777,8a111a53ad835e8f90f99fc69bc6f877a2b71a240a065bab22fb016ec4eacd2e,cda45846589db46f8f0d3065fbab85703fd5016dee52245ff92c6efa6773e116,0d1b7db68ad3a8d93f1101ce5a2a948431908ca50982962c72f7e23403efb20f,a79a21eace9fffedf771c7bb18e692cd0ae409cefd85177bba391d0c2836fdb4,cf9df21147763239039d108b5b94800ab6807858adfcc004d0166a76338069e0,d51b3946070ccf18368c5d07c85b5c5a68d066b8f0440307d805ec89d083e013,aacf78e87102a9b1ce851fc5f0370caa0cd5527e60be576f3589fb94b91f50cc,bc3efd3b92a54992b41d46bfc4b704d5e89c3b6fcb80b8847f3b1c05bda0c733,eb54552f6ff2f132d3d1f807157060e740b8896f451135101aa86ebc87a8dbcc,fcd0dc967ee94d1d7fb389d5a235c0a15a5b85adf5a7123dcafba2466b7dfb3c,ee61c9d0f5ce3c04772986104c76f4908b4fe80f3493d4b77583e265c18cb567,30aa36dcc8afdcf0c08734262abd14dbf31c9c48756264b9e337c8578bcd1eed,e6e7a40c1c578c9402d7a16d3351887e9da0ed2276caf4e6a625790659bd51ac,93c9e7f92b76cca6e64aeee08eabff0149dbb1d3d892f3c99822d61faaf7ac0b,64480c69dbd6a6f7a9a8d1d9f424bc36c3d21a5e143f21f390ca3d7eae5f7820,7b902819e0142d5b8d63fc784c2b2acbeebb9c280846a97e5c25976d60abf0a4,903b0d9189c0529f318bc83891a375cc2b7cd2021bdd23b9f571468330ef645c,ddd9278e8ffec9cd63db8581dae41b4d3804fe5799e057d23973fb22f6a18675,cf50eec62a6721ab3e07af6620eb31413357d91c92bc644fdc7327b54cb7a3fa,9707a194d0c2fd465e9e9448f0e4246b9aa4e1b0f4e51d4cf2f19c6ef69f38cd,e7d4b1a06e9411e419f3172269c49137da4b5a4cef7283842f2e0c67557899e3,09a1e89132b1404aeac0c75d92e3b455435db6f19aec3be2178d145e64bef6f5,3f85f9e0a79a3df87d186aa6fe38776e2997bcbf21a361f6d267d289a4ebe2bf,6e367deaeede6892b8a25d5cba87614f4a8dc7990f95db3dd17a78e9f09eb06d,5a9e5357162dfa925242f6271a9aa6e338b832409f8f820bfc7d0f981b1833fd,ca19af361a4abf7aec29667060a5241439c95bbb8faabf47ccd49e3ce17e705e,0efde78a9d7d63642e476d7a78cbaab569e7d9c80f31169dd5814ac6d97c46bc,571bff7706f766a529303d98e32bb3a5eed027de4e1571c8e5c316db99eb3a21
"0","0","100","0","100","27","100","0","0","200000001","100","72","0","100","4","0","59","0","33","0","48","613901","1","紡希（萬聖節）的闇影","0","0","0","1006","0","3985","0","0","924020103","0","1470","100","5","0","1390288","1037","0","100","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","44","253700","0","鼠妖","0","0","0","711","0","5863","0","0","924020104","0","474","1000","0","0","1576412","0","0","1000","0","0"
"0","0","100","0","100","36","100","0","0","200000001","100","17","0","100","0","0","35","0","33","0","66","619301","1","璃乃（聖誕節）的闇影","0","0","0","296","0","8112","0","0","924020105","0","266","100","5","0","1140842","2744","0","100","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","41","250800","0","青藍魔像","0","0","0","1974","0","4876","0","0","924020201","0","329","2000","0","0","16200076","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","41","251600","0","狂野角鹿","0","0","0","987","0","5079","0","0","924020202","0","658","2000","0","0","15339984","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","41","251900","0","擰扭相思樹","0","0","0","987","0","5481","0","0","924020203","0","658","2000","0","0","15298711","0","0","2000","0","0"
"0","0","200","0","200","54","200","0","0","200000001","200","7","0","200","0","0","40","0","34","0","48","600301","1","怜的闇影","0","0","0","454","0","23195","0","0","924020204","0","550","200","6","0","11180135","1838","0","200","0","0"
"0","0","200","0","200","47","200","0","0","200000001","200","28","0","200","0","0","50","0","34","0","72","602001","1","美美的闇影","0","0","0","520","0","23475","0","0","924020205","0","569","200","6","0","10962135","2213","0","200","0","0"
"0","0","373","0","373","25","373","0","0","200000001","373","12","0","373","20","14932","86","0","33","0","44","619101","1","空花（黑暗）的闇影","0","0","0","2117","0","0","136","0","924020301","0","2674","373","5","0","15523416","0","0","373","0","0"
"0","0","373","0","373","45","373","0","0","200000001","373","10","0","373","0","0","36","0","33","0","81","603701","1","智的闇影","0","0","0","544","0","29338","0","0","924020302","0","628","373","6","0","14243258","2690","0","373","0","0"
"0","0","3730","0","3730","0","3730","0","0","200000001","373","0","0","3730","0","0","0","0","1","0","44","252200","0","毒牙蜥蜴","0","0","0","1400","0","13787","0","0","924020303","0","933","3730","0","0","17714779","0","0","3730","0","0"
"0","0","373","0","373","38","373","0","0","200000001","373","43","0","373","4","0","2790","0","33","0","44","602601","1","鈴的闇影","0","0","0","2889","0","16183","0","0","924020304","0","2149","373","6","0","15312298","205","0","373","0","0"
"0","0","3730","0","3730","0","3730","0","0","200000001","373","0","0","3730","0","0","0","0","1","0","44","256400","0","小小格里芬","0","0","0","700","0","17540","0","0","924020305","0","467","3730","0","0","18206591","0","0","3730","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","42","252900","0","高等獸人","0","0","0","1359","0","685","0","0","924030101","0","544","1000","0","0","2075714","0","0","1000","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","42","251600","0","狂野角鹿","0","0","0","1087","0","710","0","0","924030102","0","725","1000","0","0","1921532","0","0","1000","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","42","253100","0","綠葉野豬","0","0","0","1087","0","809","0","0","924030103","0","725","1000","0","0","1907497","0","0","1000","0","0"
"0","0","100","0","100","19","100","0","0","200000001","100","12","0","100","20","3707","207","0","32","0","42","609501","1","空花（大江戶）的闇影","0","0","0","1819","0","0","120","0","924030104","0","1315","100","5","0","984143","0","0","100","0","0"
"0","0","100","0","100","33","100","0","0","200000001","100","5","0","100","0","0","30","0","32","0","65","610701","1","碧（插班生）的闇影","0","0","0","421","0","8341","0","0","924030105","0","327","100","5","0","435817","1893","0","100","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","42","250400","0","海獅怪","0","0","0","1818","0","10873","0","0","924030201","0","1212","2000","0","0","23528358","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","42","252000","0","多倫多獸","0","0","0","1454","0","11387","0","0","924030202","0","970","2000","0","0","24667394","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","42","250900","0","生者戰士像","0","0","0","1454","0","12021","0","0","924030203","0","1454","2000","0","0","23400621","0","0","2000","0","0"
"0","0","200","0","200","18","200","0","0","200000001","200","113","0","200","4","0","44","0","32","0","42","600701","1","宮子的闇影","0","0","0","1597","0","25995","0","0","924030204","0","2590","200","6","0","20901298","281","0","200","0","0"
"0","0","200","0","200","35","200","0","0","200000001","200","3","0","200","2","0","30","0","32","0","42","605101","1","深月的闇影","0","0","0","696","0","52985","0","0","924030205","0","719","200","6","0","18509966","1717","0","200","0","0"
"0","0","3640","0","3640","0","3640","0","0","200000001","364","0","0","3640","0","0","0","0","1","0","42","250700","0","魔像","0","0","0","455","0","9199","0","0","924030301","0","1212","3640","0","0","23212921","0","0","3640","0","0"
"0","0","3640","0","3640","0","3640","0","0","200000001","364","0","0","3640","0","0","0","0","1","0","42","251200","0","哥布林護衛","0","0","0","682","0","10750","0","0","924030302","0","758","3640","0","0","22682983","0","0","3640","0","0"
"0","0","364","0","364","29","364","0","0","200000001","364","13","0","364","0","0","35","0","32","0","42","616901","1","美冬（工作服）的闇影","0","0","0","458","0","36638","0","0","924030303","0","556","364","5","0","15965801","1287","0","364","0","0"
"0","0","364","0","364","28","364","0","0","200000001","364","43","0","364","4","0","2600","0","32","0","42","602601","1","鈴的闇影","0","0","0","1426","0","22348","0","0","924030304","0","1080","364","6","0","18519180","190","0","364","0","0"
"0","0","364","0","364","22","364","0","0","200000001","364","6","0","364","18","29780","2690","0","32","0","42","600201","1","優衣的闇影","0","0","0","1090","0","0","198","0","924030305","0","954","364","6","0","17096065","0","0","364","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","44","251200","0","哥布林護衛","0","0","0","700","0","1997","0","0","924040101","0","778","1000","0","0","1582476","0","0","1000","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","1050","0","0","1","0","44","250600","0","小狸貓","0","0","0","467","0","0","0","0","924040102","0","311","1000","0","0","1744050","0","0","1000","0","0"
"0","0","100","0","100","40","100","0","0","200000001","100","26","0","100","5","0","69","0","33","0","44","604701","1","純的闇影","0","0","0","1438","0","7349","0","0","924040103","0","1398","100","6","0","1381974","535","0","100","0","0"
"0","0","100","0","100","25","100","0","0","200000001","100","12","0","100","20","8710","86","0","33","0","44","619101","1","空花（黑暗）的闇影","0","0","0","1059","0","0","136","0","924040104","0","1337","100","5","0","1299865","0","0","100","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","6287","0","0","1","0","44","255100","0","寒冰雛鳥","0","0","0","584","0","0","0","0","924040105","0","389","1000","0","0","1457869","0","0","1000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","44","254100","0","寄居蟹騎士","0","0","0","1400","0","4827","0","0","924040201","0","2177","2000","0","0","5577264","0","0","2000","0","0"
"0","0","200","0","200","28","200","0","0","200000001","200","48","0","200","0","0","30","0","33","0","64","610801","1","克蘿依的闇影","0","0","0","460","0","28242","0","0","924040202","0","621","200","5","0","4089517","2753","0","200","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","44","252500","0","火蜥蜴","0","0","0","1400","0","15443","0","0","924040203","0","933","2000","0","0","5363668","0","0","2000","0","0"
"0","0","200","0","200","33","200","0","0","200000001","200","14","0","200","1","0","870","0","33","0","44","614201","1","莫妮卡（魔法少女）的闇影","0","0","0","784","0","27436","0","0","924040204","0","817","200","5","0","4161382","1755","0","200","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","44","255500","0","殺人蜂","0","0","0","1167","0","8448","0","0","924040205","0","778","2000","0","0","5282874","0","0","2000","0","0"
"0","0","3580","0","3580","0","3580","0","0","200000001","358","0","0","3580","0","0","0","0","1","0","44","251000","0","生者劍士像","0","0","0","2799","0","8230","0","0","924040301","0","1944","3580","0","0","10870707","0","0","3580","0","0"
"0","0","358","0","358","30","358","0","0","200000001","358","0","0","358","29","41928","146","0","33","0","44","613301","1","七七香（夏日）的闇影","0","0","0","881","0","0","1024","0","924040302","0","597","358","5","0","7991348","0","0","358","0","0"
"0","0","358","0","358","40","358","0","0","200000001","358","3","0","358","19","36972","1580","0","33","0","44","608802","1","優衣（新年）的闇影","0","0","0","1755","0","0","530","0","924040303","0","1476","358","6","0","8463504","0","0","358","0","0"
"0","0","358","0","358","39","358","0","0","200000001","358","0","0","358","17","45602","60","0","33","0","44","603602","1","鏡華的闇影","0","0","0","602","0","0","2524","0","924040304","0","504","358","6","0","8074486","0","0","358","0","0"
"0","0","3580","0","3580","0","3580","0","0","200000001","358","0","0","3580","0","35746","0","0","1","0","44","258200","0","幼年巨蜥","0","0","0","467","0","0","0","0","924040305","0","311","3580","0","0","10673465","0","0","3580","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","5373","0","0","1","0","42","251500","0","守門者","0","0","0","1140","0","0","0","0","924050101","0","760","1000","0","0","2195123","0","0","1000","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","0","0","0","1","0","42","251000","0","生者劍士","0","0","0","1368","0","2381","0","0","924050102","0","608","1000","0","0","2412647","0","0","1000","0","0"
"0","0","100","0","100","23","100","0","0","200000001","100","6","0","100","18","6405","1580","0","32","0","42","613801","1","依里（天使）的闇影","0","0","0","1342","0","0","198","0","924050103","0","908","100","5","0","1896746","0","0","100","0","0"
"0","0","1000","0","1000","0","1000","0","0","200000001","100","0","0","1000","0","9367","0","0","1","0","42","256000","0","翼耳兔","0","0","0","342","0","0","0","0","924050104","0","228","1000","0","0","2373859","0","0","1000","0","0"
"0","0","100","0","100","34","100","0","0","200000001","100","0","0","100","18","11834","45","0","32","0","42","607801","1","凱留（夏日）的闇影","0","0","0","298","0","0","2393","0","924050105","0","254","100","6","0","1764985","0","0","100","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","42","251900","0","擰扭相思樹","0","0","0","1277","0","10131","0","0","924050201","0","851","2000","0","0","14956327","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","0","0","0","1","0","42","251300","0","叢林護衛","0","0","0","1596","0","10588","0","0","924050202","0","638","2000","0","0","15250939","0","0","2000","0","0"
"0","0","2000","0","2000","0","2000","0","0","200000001","200","0","0","2000","0","5274","0","0","1","0","42","250600","0","小狸貓","0","0","0","638","0","0","0","0","924050203","0","426","2000","0","0","16903254","0","0","2000","0","0"
"0","0","200","0","200","23","200","0","0","200000001","200","22","0","200","6","0","256","0","32","0","42","604503","1","空花的闇影","0","0","0","2179","0","21192","60","0","924050204","0","1516","200","6","0","12861731","876","0","200","0","0"
"0","0","200","0","200","28","200","0","0","200000001","200","32","0","200","3","0","62","0","32","0","42","604801","1","美冬的闇影","0","0","0","1093","0","39156","0","0","924050205","0","1243","200","6","0","11084446","858","0","200","0","0"
"0","0","3700","0","3700","0","3700","0","0","200000001","370","0","0","3700","0","0","0","0","1","0","42","251100","0","岩龜暴君","0","0","0","2265","0","9248","0","0","924050301","0","1510","3700","0","0","16082234","0","0","3700","0","0"
"0","0","3700","0","3700","0","3700","0","0","200000001","370","0","0","3700","0","0","0","0","1","0","42","252900","0","高等獸人","0","0","0","2265","0","9874","0","0","924050302","0","906","3700","0","0","17611260","0","0","3700","0","0"
"0","0","370","0","370","25","370","0","0","200000001","370","29","0","370","4","0","49","0","32","0","45","602901","1","望的闇影","0","0","0","2242","0","21443","0","0","924050303","0","2907","370","6","0","13515272","565","0","370","0","0"
"0","0","370","0","370","29","370","0","0","200000001","370","3","0","370","21","38792","153","0","32","0","42","600601","1","茜里的闇影","0","0","0","1613","0","0","598","0","924050304","0","1338","370","6","0","11466214","0","0","370","0","0"
"0","0","370","0","370","18","370","0","0","200000001","370","0","0","370","30","40648","146","0","32","0","42","615701","1","霞（夏日）的闇影","0","0","0","757","0","0","1430","0","924050305","0","538","370","5","0","9102962","0","0","370","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","250700","0","魔像","0","0","0","891","0","3775","0","0","924070101","0","1109","3100","0","0","2863593","0","0","3100","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","251200","0","哥布林護衛","0","0","0","801","0","4364","0","0","924070102","0","1319","3100","0","0","2663955","0","0","3100","0","0"
"0","0","310","0","310","40","310","0","0","200000001","310","26","0","310","5","0","69","0","32","0","44","604701","1","純的闇影","0","0","0","946","0","10499","0","0","924070103","0","876","310","6","0","4144500","535","0","310","0","0"
"0","0","310","0","310","46","310","0","0","200000001","310","7","0","310","0","0","40","0","32","0","48","600301","1","怜的闇影","0","0","0","946","0","21556","0","0","924070104","0","876","310","6","0","3453750","1645","0","310","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","256800","0","洞窟猿猴","0","0","0","645","0","16227","0","0","924070105","0","792","3100","0","0","2703750","0","0","3100","0","0"
"0","0","0","150","100","0","0","0","0","300000009","500","0","0","0","0","0","0","0","1","0","100","217300","0","爆裂敵人","5000","0","0","0","0","0","0","0","924070106","0","0","100","1","0","1000000000","0","0","0","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","251000","0","生者劍士像","0","0","0","2239","0","10609","0","0","924070201","0","995","3100","0","0","5736000","0","0","3100","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","250200","0","石蜥","0","0","0","1120","0","29183","0","0","924070202","0","1244","3100","0","0","4624000","0","0","3100","0","0"
"0","0","310","0","310","34","310","0","0","200000001","310","4","0","310","0","0","30","0","32","0","44","625801","1","莉莉（墮落）的闇影","0","0","0","338","0","53569","0","0","924070203","0","378","310","5","0","7368000","1847","0","310","0","0"
"0","0","310","0","310","33","310","0","0","200000001","310","14","0","310","1","0","870","0","32","0","44","614201","1","莫妮卡（魔法少女）的闇影","0","0","0","627","0","48013","0","0","924070204","0","654","310","5","0","6999600","1755","0","310","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","258700","0","噬岩怪","0","0","0","374","0","14666","0","0","924070205","0","249","3100","0","0","4320950","0","0","3100","0","0"
"0","0","0","150","100","0","0","0","0","300000009","500","0","0","0","0","0","0","0","1","0","100","217300","0","爆裂敵人","5000","0","0","0","0","0","0","0","924070206","0","0","100","1","0","1000000000","0","0","0","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","252900","0","高等獸人","0","0","0","2333","0","13040","0","0","924070301","0","933","3100","0","0","13001402","0","0","3100","0","0"
"0","0","3100","0","3100","0","3100","0","0","200000001","310","0","0","3100","0","0","0","0","1","0","44","251800","0","樹精","0","0","0","1866","0","14398","0","0","924070302","0","1244","3100","0","0","12735143","0","0","3100","0","0"
"0","0","310","0","310","28","310","0","0","200000001","310","48","0","310","0","0","30","0","32","0","64","610801","1","克蘿依的闇影","0","0","0","460","0","70605","0","0","924070303","0","621","310","5","0","9135162","2753","0","310","0","0"
"0","0","310","0","310","39","310","0","0","200000001","310","13","0","310","0","0","35","0","32","0","44","616901","1","美冬（工作服）的闇影","0","0","0","903","0","67552","0","0","924070304","0","1239","310","5","0","9375125","1308","0","310","0","0"
"0","0","310","0","310","44","310","0","0","200000001","310","5","0","310","0","0","30","0","32","0","65","612901","1","璃乃（奇幻）的闇影","0","0","0","727","0","73432","0","0","924070305","0","507","310","5","0","8585793","2066","0","310","0","0"
"0","0","0","150","100","0","0","0","0","300000009","500","0","0","0","0","0","0","0","1","0","100","217300","0","爆裂敵人","5000","0","0","0","0","0","0","0","924070306","0","0","100","1","0","1000000000","0","0","0","0","0"
