247b40f44b6dd78ee8fbc398dd149e39d7766de9f52efc32a80920b19efec672,95faf2d53551d8db5878d1397601548f1106809d0956e650a54dd071c3336579,58aba929304509567ae09066429ea55019dfcf1310232a5986bbc510051dfcc5,029be54ae1ec8b41d5c7bf915f14b6906c3df13855c70c4f76ffd0b9c6c1e27b,9d212e3760361ba19173b81588ef60c58bc7c5bf76d6e30b28750f8983dc9feb,62594f2537074e1bfef589a737319fe854909b3269c1fc898812acc5eeecd3bf,5571e514c59129188e49d4dea728e3f7c20bc645ebb0620737909c818148df23,e7b4595ffa412c5e612bff39b21a45615b85ff0b11c610e6d7f2aa31bb29f56f,1f8c97cdfe12331d57e5915d5447ab3a22062110a30cb94fc4aefaeac0c85b13,e2e71d600d4c3105f6d6449f70cce1781ccf2b097ae92ac7642edd4f6a20be29,99eccabd2d788c59c4685a09631b06e3c525f4ac25082f96d78524189a6737d8
"91002","8","14","80003","500371","1","","","100","193","0"
"91002","8","15","80003","500033","1","","","100","194","0"
"91002","8","1","49013","0","0","","","150","195","0"
"91002","8","2","49013","0","0","","","150","196","0"
"91002","8","3","49013","0","0","","","150","197","0"
"91002","8","4","49013","0","0","","","150","198","0"
"91002","8","5","49013","0","0","","","150","199","0"
"91002","8","6","49013","0","0","","","150","200","0"
"91002","8","7","49013","0","0","","","150","201","0"
"91002","8","8","49013","0","0","","","150","202","0"
"91002","8","9","49013","0","0","","","150","203","0"
"91002","8","10","49013","0","0","","","150","204","0"
"91002","8","1","70004","0","0","","","500","205","0"
"91002","8","2","70004","0","0","","","500","206","0"
"91002","8","1","70005","0","0","","","300","207","0"
"91002","8","2","70005","0","0","","","300","208","0"
"91002","8","3","70005","0","0","","","300","209","0"
"91002","8","1","80004","530101","0","","","100","210","0"
"91002","8","2","80004","530102","0","","","100","211","0"
"91002","8","3","80004","530103","0","","","100","212","0"
"91002","8","4","80004","530104","0","","","100","213","0"
"91002","8","5","80004","530105","0","","","100","214","0"
"91002","8","6","80004","530106","0","","","100","215","0"
"91002","8","7","80004","530107","0","","","100","216","0"
"91002","8","8","80004","530108","0","","","100","217","0"
"91002","8","9","80004","530109","0","","","100","218","0"
"91002","8","10","80004","530110","0","","","100","219","0"
"91002","8","11","80004","530111","0","","","100","220","0"
"91002","8","12","80004","530112","0","","","100","221","0"
"91002","8","13","80004","530113","0","","","100","222","0"
"91002","8","14","80004","530114","0","","","100","223","0"
"91002","8","15","80004","530115","0","","","100","224","0"
"91002","8","16","80004","530116","0","","","100","225","0"
"91002","8","17","80004","530117","0","","","100","226","0"
"2805","7","17","80004","530117","0","","","1","227","0"
"91002","8","1","40009","0","0","","","150","228","0"
"91002","8","2","40009","0","0","","","150","229","0"
"91002","8","3","40009","0","0","","","150","230","0"
"91002","8","4","40009","0","0","","","150","231","0"
"91002","8","5","40009","0","0","","","150","232","0"
"91002","8","6","40009","0","0","","","150","233","0"
"91002","8","7","40009","0","0","","","150","234","0"
"91002","8","8","40009","0","0","","","150","235","0"
"91002","8","9","40009","0","0","","","150","236","0"
"91002","8","10","40009","0","0","","","150","237","0"
"91002","8","1","49014","0","0","","","150","238","0"
"91002","8","2","49014","0","0","","","150","239","0"
"91002","8","3","49014","0","0","","","150","240","0"
"91002","8","4","49014","0","0","","","150","241","0"
"91002","8","5","49014","0","0","","","150","242","0"
"91002","8","6","49014","0","0","","","150","243","0"
"91002","8","7","49014","0","0","","","150","244","0"
"91002","8","8","49014","0","0","","","150","245","0"
"91002","8","9","49014","0","0","","","150","246","0"
"91002","8","10","49014","0","0","","","150","247","0"
"91002","8","1","49015","0","0","","","150","248","0"
"91002","8","2","49015","0","0","","","150","249","0"
"91002","8","3","49015","0","0","","","150","250","0"
"91002","8","4","49015","0","0","","","150","251","0"
"91002","8","5","49015","0","0","","","150","252","0"
"91002","8","6","49015","0","0","","","150","253","0"
"91002","8","7","49015","0","0","","","150","254","0"
"91002","8","8","49015","0","0","","","150","255","0"
"91002","8","9","49015","0","0","","","150","256","0"
"91002","8","10","49015","0","0","","","150","257","0"
"91002","8","1","49016","0","0","","","300","258","0"
"91002","8","2","49016","0","0","","","300","259","0"
"91002","8","3","49016","0","0","","","300","260","0"
"91002","8","4","49016","0","0","","","300","261","0"
"91002","8","5","49016","0","0","","","300","262","0"
"91002","8","6","49016","0","0","","","300","263","0"
"91002","8","7","49016","0","0","","","300","264","0"
"91002","8","8","49016","0","0","","","300","265","0"
"91002","8","9","49016","0","0","","","300","266","0"
"91002","8","10","49016","0","0","","","300","267","0"
"91002","8","1","80005","500367","0","","","100","268","0"
"91002","8","2","80005","500367","0","","","100","269","0"
"91002","8","3","80005","500367","0","","","100","270","0"
"91002","8","4","80005","500367","0","","","100","271","0"
"91002","8","5","80005","500367","0","","","100","272","0"
"91002","8","6","80005","500367","0","","","100","273","0"
"91002","8","7","80005","500367","0","","","100","274","0"
"91002","8","8","80005","500367","0","","","100","275","0"
"91002","8","9","80005","500367","0","","","100","276","0"
"91002","8","10","80005","500367","0","","","100","277","0"
"91002","8","11","80005","500367","0","","","100","278","0"
"91002","8","12","80005","500367","0","","","100","279","0"
"91002","8","13","80005","500367","0","","","100","280","0"
"91002","8","14","80005","500367","0","","","100","281","0"
"91002","8","15","80005","500367","0","","","100","282","0"
"91002","8","1","70006","0","0","","","500","283","0"
"91002","8","2","70006","0","0","","","500","284","0"
"91002","8","1","70007","0","0","","","300","285","0"
"91002","8","2","70007","0","0","","","300","286","0"
"91002","8","3","70007","0","0","","","300","287","0"
"91002","8","1","80006","530121","0","","","100","298","0"
"91002","8","2","80006","530122","0","","","100","299","0"
"91002","8","3","80006","530123","0","","","100","300","0"
"91002","8","4","80006","530124","0","","","100","301","0"
"91002","8","5","80006","530125","0","","","100","302","0"
"91002","8","6","80006","530126","0","","","100","303","0"
"91002","8","7","80006","530127","0","","","100","304","0"
"91002","8","8","80006","530128","0","","","100","305","0"
"91002","8","9","80006","530129","0","","","100","306","0"
"91002","8","10","80006","530130","0","","","100","307","0"
"91002","8","11","80006","530131","0","","","100","308","0"
"91002","8","12","80006","530132","0","","","100","309","0"
"91002","8","13","80006","530133","0","","","100","310","0"
"91002","8","14","80006","530134","0","","","100","311","0"
"91002","8","15","80006","530135","0","","","100","312","0"
"91002","8","16","80006","530136","0","","","100","313","0"
"91002","8","17","80006","530137","0","","","100","314","0"
"91002","8","1","80007","530123","0","","","100","316","0"
"91002","8","2","80007","530124","0","","","100","317","0"
"91002","8","3","80007","530125","0","","","100","318","0"
"91002","8","4","80007","530126","0","","","100","319","0"
"91002","8","5","80007","530127","0","","","100","320","0"
"91002","8","6","80007","530128","0","","","100","321","0"
"91002","8","7","80007","530129","0","","","100","322","0"
"91002","8","8","80007","530130","0","","","100","323","0"
"91002","8","9","80007","530131","0","","","100","324","0"
"91002","8","10","80007","530132","0","","","100","325","0"
"91002","8","11","80007","530133","0","","","100","326","0"
"91002","8","12","80007","530134","0","","","100","327","0"
"91002","8","13","80007","530135","0","","","100","328","0"
"91002","8","14","80007","530136","0","","","100","329","0"
"91002","8","15","80007","530137","0","","","100","330","0"
"9000215","16","15","80007","530137","0","","","1","331","0"
"9000216","16","15","80007","530137","0","","","1","332","0"
"91002","8","1","49017","0","0","","","150","333","0"
"91002","8","2","49017","0","0","","","150","334","0"
"91002","8","3","49017","0","0","","","150","335","0"
"91002","8","4","49017","0","0","","","150","336","0"
"91002","8","5","49017","0","0","","","150","337","0"
"91002","8","6","49017","0","0","","","150","338","0"
"91002","8","7","49017","0","0","","","150","339","0"
"91002","8","8","49017","0","0","","","150","340","0"
"91002","8","9","49017","0","0","","","150","341","0"
"91002","8","10","49017","0","0","","","150","342","0"
"91002","8","1","49018","0","0","","","300","343","0"
"91002","8","2","49018","0","0","","","300","344","0"
"91002","8","3","49018","0","0","","","300","345","0"
"91002","8","4","49018","0","0","","","300","346","0"
"91002","8","5","49018","0","0","","","300","347","0"
"91002","8","6","49018","0","0","","","300","348","0"
"91002","8","7","49018","0","0","","","300","349","0"
"91002","8","8","49018","0","0","","","300","350","0"
"91002","8","9","49018","0","0","","","300","351","0"
"91002","8","10","49018","0","0","","","300","352","0"
"91002","8","1","49019","0","0","","","300","353","0"
"91002","8","2","49019","0","0","","","300","354","0"
"91002","8","3","49019","0","0","","","300","355","0"
"91002","8","4","49019","0","0","","","300","356","0"
"91002","8","5","49019","0","0","","","300","357","0"
"91002","8","6","49019","0","0","","","300","358","0"
"91002","8","7","49019","0","0","","","300","359","0"
"91002","8","8","49019","0","0","","","300","360","0"
"91002","8","9","49019","0","0","","","300","361","0"
"91002","8","10","49019","0","0","","","300","362","0"
"91002","8","1","70008","0","0","","","500","363","0"
"91002","8","2","70008","0","0","","","500","364","0"
"91002","8","1","70009","0","0","","","1000","365","0"
"91002","8","1","49020","0","0","","","150","366","0"
"91002","8","2","49020","0","0","","","150","367","0"
"91002","8","3","49020","0","0","","","150","368","0"
"91002","8","4","49020","0","0","","","750","369","0"
"91002","8","5","49020","0","0","","","200","370","0"
"91002","8","6","49020","0","0","","","200","371","0"
"91002","8","7","49020","0","0","","","200","372","0"
"91002","8","8","49020","0","0","","","300","373","0"
"91002","8","9","49020","0","0","","","300","374","0"
"91002","8","10","49020","0","0","","","600","375","0"
"24001","2","1","40011","0","1","莉莉","馬上就可以\n見到大家了呢。\n現在我的內心雀躍不已……\n","1","376","125801"
"24001","2","2","40011","0","1","可璃亞","初次見面，我是可璃亞♪\n我非常期待\n和大家一起冒險","1","377","126001"
"24001","2","3","40011","0","1","普蕾西亞","嗯──\n這個，給你。\n是的","1","378","126101"
"24001","2","4","40011","0","2","莉莉","讓我再次自我介紹……\n我是【幻變少女】的\n公會長莉莉","1","379","125801"
"24001","2","5","40011","0","2","可璃亞","你好，哥哥♪\n我是【幻變少女】的\n可璃亞","1","380","126001"
"24001","2","6","40011","0","2","普蕾西亞","哥哥。\n你願意過來，我很開心","1","381","126101"
"91002","8","1","80008","530141","0","","","100","382","0"
"91002","8","2","80008","530142","0","","","100","383","0"
"91002","8","3","80008","530143","0","","","100","384","0"
"91002","8","4","80008","530144","0","","","100","385","0"
"91002","8","5","80008","530145","0","","","100","386","0"
"91002","8","6","80008","530146","0","","","100","387","0"
"91002","8","7","80008","530147","0","","","100","388","0"
"91002","8","8","80008","530148","0","","","100","389","0"
"91002","8","9","80008","530149","0","","","100","390","0"
"91002","8","10","80008","530150","0","","","100","391","0"
"91002","8","11","80008","530151","0","","","100","392","0"
"91002","8","12","80008","530152","0","","","100","393","0"
"91002","8","13","80008","530153","0","","","100","394","0"
"91002","8","14","80008","530154","0","","","100","395","0"
"91002","8","15","80008","530155","0","","","100","396","0"
"91002","8","16","80008","530156","0","","","100","397","0"
"2830","7","16","80008","530156","0","","","1","398","0"
"91002","8","1","20001","0","0","","","100","399","0"
"23001","2","1","20001","0","0","","","20","400","0"
"91002","8","2","20001","0","0","","","100","401","0"
"23001","2","2","20001","0","0","","","20","402","0"
"24016","2","3","20001","0","0","","","1","403","0"
"23001","2","3","20001","0","0","","","20","404","0"
"91002","8","4","20001","0","0","","","100","405","0"
"23001","2","4","20001","0","0","","","20","406","0"
"91002","8","5","20001","0","0","","","300","407","0"
"23001","2","5","20001","0","0","","","20","408","0"
"91002","8","6","20001","0","0","","","100","409","0"
"23001","2","6","20001","0","0","","","20","410","0"
"91002","8","7","20001","0","0","","","100","411","0"
"23001","2","7","20001","0","0","","","20","412","0"
"91002","8","8","20001","0","0","","","200","413","0"
"23001","2","8","20001","0","0","","","20","414","0"
"91002","8","9","20001","0","0","","","300","415","0"
"23001","2","9","20001","0","0","","","20","416","0"
"24016","2","10","20001","0","0","","","1","417","0"
"23001","2","10","20001","0","0","","","20","418","0"
"91002","8","1","80009","532001","0","","","100","419","0"
"91002","8","2","80009","532002","0","","","100","420","0"
"91002","8","3","80009","532003","0","","","100","421","0"
"91002","8","4","80009","532004","0","","","100","422","0"
"91002","8","5","80009","532005","0","","","100","423","0"
"91002","8","6","80009","532006","0","","","100","424","0"
"91002","8","7","80009","532007","0","","","100","425","0"
"91002","8","8","80009","532008","0","","","100","426","0"
"91002","8","9","80009","532009","0","","","100","427","0"
"91002","8","10","80009","532010","0","","","100","428","0"
"91002","8","11","80009","532011","0","","","100","429","0"
"91002","8","12","80009","532012","0","","","100","430","0"
"91002","8","13","80009","532013","0","","","100","431","0"
"91002","8","14","80009","532014","0","","","100","432","0"
"91002","8","15","80009","532015","0","","","100","433","0"
"91002","8","1","49021","0","0","","","1500","434","0"
"91002","8","1","70010","0","0","","","500","443","0"
"41000","2","1","70012","0","0","","","1","444","0"
"91002","8","1","70011","0","0","","","1000","445","0"
"91002","8","1","80010","530157","0","","","100","446","0"
"91002","8","2","80010","530158","0","","","100","447","0"
"91002","8","3","80010","530159","0","","","100","448","0"
"91002","8","4","80010","530160","0","","","100","449","0"
"91002","8","5","80010","530161","0","","","100","450","0"
"91002","8","6","80010","530162","0","","","100","451","0"
"91002","8","7","80010","530163","0","","","100","452","0"
"91002","8","8","80010","530164","0","","","100","453","0"
"91002","8","9","80010","530165","0","","","100","454","0"
"91002","8","10","80010","530166","0","","","100","455","0"
"91002","8","11","80010","530167","0","","","100","456","0"
"91002","8","12","80010","530168","0","","","100","457","0"
"2844","7","12","80010","530173","0","","","1","458","0"
"91002","8","13","80010","530169","0","","","100","459","0"
"2846","7","13","80010","530173","0","","","1","460","0"
"91002","8","14","80010","530170","0","","","100","461","0"
"2845","7","14","80010","530173","0","","","1","462","0"
"91002","8","15","80010","530171","0","","","100","463","0"
"2843","7","15","80010","530173","0","","","5","464","0"
"91002","8","16","80010","530172","0","","","100","465","0"
"2842","7","16","80010","530173","0","","","1","466","0"
"9000236","16","1","40013","0","0","","","1","467","0"
"9000237","16","1","40013","0","0","","","1","468","0"
"9000238","16","1","40013","0","0","","","1","469","0"
"9000239","16","1","40013","0","0","","","1","470","0"
"91002","8","1","40015","0","0","","","500","488","0"
"90008","2","2","40015","0","0","","","3000","489","0"
"91002","8","3","40015","0","0","","","500","490","0"
"90008","2","4","40015","0","0","","","3000","491","0"
"91002","8","5","40015","0","0","","","1000","492","0"
