cb5f13c59b4135abc16ff71eac13ad578ec3f5d55e106995d4444100bc31f3f8,5c0ed918d1f8113d6ef6fc9f940d36945e63e15106b1c143a0c4289c24c2b87b,f804e019aaeb697db02e52cce938202625f513f34e1c4a99af6b727b031927fd,1650fe4ec7a511ea0a10890b813ac3afee67b64b4409feaa072b8895af3efdc0,2b4a4d7d091ec2c6088f2025a5fb29d111dc382471bf4d84220558fca72321c7,6ba5f528f5fe94275be8df07600d7ba011e038ea89385fad93e2a2c4c90ba6f8,189c02a08495d4b0d976706da43569169850780eac5a25d9ad3531e59cd6bd0d,e58af787405f778e92f2832e139a64bdf040d557133d1d483189714ec9dd45e3,7f01ec2e31b9a530eb0a68592f58e93c88a27efea4e94f15b2703f2d83799e6a,b345a2722afc31b9fae33a45fed4f126b6ecc3b267dc540902b6e225abbe36a5,ad8f63a41eee112d0193e7c6f230b57c999c0820489cbb506f0adaa0c48e693e,bd467a706425dfd4bc8b58f2fe51104fb61a4a29e202764435ccbfe833460fba,f3d203be0d504c41ffb8b7150e77ace58363dcbee1013dbee64c89698d1b3a31,853ceb13ddbf101c2571ccf3865396f43721ecc6cd170bbb7fcc34bd1774ba49,06ecb7e88b7e4b161641e069bc19a3d93a7cd832696cef5ebdaf245a7065a5fe,4dc3ea5d9c09d9357edecd4b5357193037fbd6b4faee46ce5dc8e2ddcf70263b,a2f960cef6f98502bf82735ebc3dda386d484a368908868f31ba6c94f1e78615
"2019/06/28 16:00:00","2019/07/01 16:00:00","0","2019/07/12 15:59:59","500600","bgm_M189","10011","109001","50","1768","0","1060","0","60","2019/07/15 15:59:59","bgm_M189","2019/07/18 15:59:59"
"2019/07/15 16:00:00","2019/07/17 16:00:00","0","2019/07/28 15:59:59","500013","bgm_M206","10012","101401","50","1768","0","1060","0","60","2019/07/31 15:59:59","bgm_M206","2019/08/03 15:59:59"
"2019/07/30 16:00:00","2019/08/01 16:00:00","0","2019/08/12 15:59:59","500133","bgm_M215","10013","109301","50","1768","0","1060","0","60","2019/08/15 15:59:59","bgm_M215","2019/08/19 15:59:59"
"2019/08/15 16:00:00","2019/08/16 16:00:00","10001","2019/08/20 15:59:59","500213","bgm_M32","10014","101201","50","1768","0","1060","0","60","2019/08/23 15:59:59","bgm_M32","2019/08/26 15:59:59"
"2019/08/30 16:00:00","2019/09/03 16:00:00","0","2019/09/12 15:59:59","500650","bgm_M223","10015","109501","50","1768","0","1060","0","60","2019/09/15 15:59:59","bgm_M223","2019/09/18 15:59:59"
"2019/09/15 16:00:00","2019/09/17 16:00:00","10002","2019/09/21 15:59:59","500193","bgm_M98","10016","103601","50","1768","0","1060","0","60","2019/09/24 15:59:59","bgm_M98","2019/09/27 15:59:59"
"2019/09/27 16:00:00","2019/10/01 16:00:00","0","2019/10/12 15:59:59","500175","bgm_M228","10017","109701","50","1768","0","1060","0","60","2019/10/15 15:59:59","bgm_M228","2019/10/18 15:59:59"
"2019/10/15 16:00:00","2019/10/17 16:00:00","10003","2019/10/21 15:59:59","500263","bgm_M106","10018","104401","50","1768","0","1060","0","60","2019/10/24 15:59:59","bgm_M106","2019/10/27 15:59:59"
"2019/10/30 16:00:00","2019/11/01 16:00:00","0","2019/11/12 15:59:59","500683","bgm_M237","10019","110101","50","1600","0","1060","0","12","2019/11/15 15:59:59","bgm_M237","2019/11/18 15:59:59"
"2019/11/15 16:00:00","2019/11/17 16:00:00","10004","2019/11/21 15:59:59","500164","bgm_M112","10020","107601","50","1768","0","1060","0","60","2019/11/24 15:59:59","bgm_M112","2019/11/27 15:59:59"
"2019/11/29 16:00:00","2019/12/02 16:00:00","0","2019/12/12 15:59:59","500713","bgm_M245","10021","110501","50","1768","0","1060","0","60","2019/12/15 15:59:59","bgm_M245_02","2019/12/17 15:59:59"
"2019/12/15 16:00:00","2019/12/17 16:00:00","10005","2019/12/21 15:59:59","500284","bgm_M121","10022","108001","50","1768","0","1060","0","60","2019/12/24 15:59:59","bgm_M121","2019/12/26 15:59:59"
"2019/12/31 16:00:00","2020/01/02 16:00:00","0","2020/01/13 15:59:59","500731","bgm_M254","10023","110701","50","1800","0","1060","0","34","2020/01/16 15:59:59","bgm_M254","2020/01/19 15:59:59"
"2020/01/14 16:00:00","2020/01/16 16:00:00","10006","2020/01/20 15:59:59","500096","bgm_M128","10024","104701","50","1768","0","1060","0","60","2020/01/23 15:59:59","bgm_M128","2020/01/26 15:59:59"
"2020/01/31 16:00:00","2020/02/04 16:00:00","0","2020/02/15 15:59:59","505033","bgm_M265","10025","111201","50","1768","0","1060","0","60","2020/02/18 15:59:59","bgm_M265_Top","2020/02/21 15:59:59"
"2020/02/14 16:00:00","2020/02/18 16:00:00","10007","2020/02/22 15:59:59","500264","bgm_M135","10026","108201","50","1768","0","1060","0","60","2020/02/25 15:59:59","bgm_M135","2020/02/28 15:59:59"
"2020/02/27 16:00:00","2020/03/02 16:00:00","0","2020/03/13 15:59:59","500836","bgm_M273","10027","100501","50","1800","0","1060","0","60","2020/03/16 15:59:59","bgm_M273","2020/03/19 15:59:59"
"2020/03/13 16:00:00","2020/03/16 16:00:00","10008","2020/03/20 15:59:59","500143","bgm_M162","10028","100901","50","1768","0","1060","0","60","2020/03/23 15:59:59","bgm_M162","2020/03/26 15:59:59"
"2020/03/30 16:00:00","2020/04/01 16:00:00","0","2020/04/12 15:59:59","500880","bgm_M281","10029","111601","50","1768","0","1060","0","60","2020/04/15 15:59:59","bgm_M281","2020/04/19 15:59:59"
"2020/04/13 16:00:00","2020/04/15 16:00:00","10009","2020/04/19 15:59:59","500114","bgm_M171","10030","108501","50","1768","0","1060","0","60","2020/04/22 15:59:59","bgm_M171","2020/04/26 15:59:59"
"2020/04/30 16:00:00","2020/05/05 16:00:00","0","2020/05/16 15:59:59","500911","bgm_M294","10031","112101","50","1768","0","1060","0","60","2020/05/19 15:59:59","bgm_M294","2020/05/22 15:59:59"
"2020/05/15 16:00:00","2020/05/19 16:00:00","10010","2020/05/23 15:59:59","500553","bgm_M182","10032","108901","50","1768","0","1060","0","60","2020/05/26 15:59:59","bgm_M182","2020/05/29 15:59:59"
"2020/06/01 16:00:00","2020/06/03 16:00:00","0","2020/06/14 15:59:59","500016","bgm_M316","10033","112301","50","1768","0","1060","0","60","2020/06/17 15:59:59","bgm_M316","2020/06/21 15:59:59"
"2020/06/15 16:00:00","2020/06/17 16:00:00","10011","2020/06/21 15:59:59","500600","bgm_M189","10034","109001","50","1768","0","1060","0","60","2020/06/24 15:59:59","bgm_M189","2020/06/28 15:59:59"
"2020/09/28 16:00:00","2020/09/30 16:00:00","0","2020/10/18 15:59:59","500175","bgm_M330","10035","112401","50","1768","0","1060","0","60","2020/10/21 15:59:59","bgm_M330","2020/10/26 15:59:59"
"2020/09/28 16:00:00","2020/10/12 16:00:00","0","2020/10/18 15:59:59","500921","bgm_M341","10036","112401","50","1768","10035","1060","0","60","2020/10/21 15:59:59","bgm_M341","2020/10/26 15:59:59"
"2020/08/14 16:00:00","2020/08/17 16:00:00","10012","2020/08/21 15:59:59","500013","bgm_M206","10037","101401","50","1768","0","1060","0","60","2020/08/24 15:59:59","bgm_M206","2020/08/28 15:59:59"
"2020/06/29 16:00:00","2020/07/02 16:00:00","0","2020/07/13 15:59:59","500751","bgm_M343","10038","111001","50","1768","0","1060","0","60","2020/07/16 15:59:59","bgm_M343","2020/07/19 15:59:59"
"2020/07/13 16:00:00","2020/07/16 16:00:00","10013","2020/07/20 15:59:59","500133","bgm_M215","10039","109301","50","1768","0","1060","0","60","2020/07/23 15:59:59","bgm_M215","2020/07/26 15:59:59"
"2020/07/31 16:00:00","2020/08/03 16:00:00","0","2020/08/14 15:59:59","500990","bgm_M351","10040","103301","50","1768","0","1060","0","60","2020/08/17 15:59:59","bgm_M351","2020/08/21 15:59:59"
"2020/09/14 16:00:00","2020/09/18 16:00:00","10015","2020/09/22 15:59:59","500650","bgm_M223","10041","109501","50","1768","0","1060","0","60","2020/09/25 15:59:59","bgm_M223","2020/09/28 15:59:59"
"2020/09/01 16:00:00","2020/09/04 16:00:00","0","2020/09/15 15:59:59","500016","bgm_M375","10042","113001","50","1768","0","1060","0","60","2020/09/18 15:59:59","bgm_M375","2020/09/22 15:59:59"
"2020/10/15 16:00:00","2020/10/19 16:00:00","10019","2020/10/23 15:59:59","500683","bgm_M237","10043","110101","50","1600","0","1060","0","12","2020/10/26 15:59:59","bgm_M237","2020/10/28 15:59:59"
"2020/10/29 16:00:00","2020/11/02 16:00:00","0","2020/11/13 15:59:59","500016","bgm_M380A","10044","113201","50","1768","0","1060","0","60","2020/11/16 15:59:59","bgm_M380A","2020/11/20 15:59:59"
"2020/11/13 16:00:00","2020/11/17 16:00:00","10021","2020/11/21 15:59:59","500713","bgm_M245","10045","110501","50","1768","0","1060","0","60","2020/11/24 15:59:59","bgm_M245_02","2020/11/27 15:59:59"
"2020/12/01 16:00:00","2020/12/04 16:00:00","0","2020/12/15 15:59:59","501091","bgm_M393","10046","113501","50","1768","0","1060","0","60","2020/12/18 15:59:59","bgm_M393","2020/12/22 15:59:59"
"2020/12/14 16:00:00","2020/12/18 16:00:00","10023","2020/12/22 15:59:59","500731","bgm_M254","10047","110701","50","1800","0","1060","0","34","2020/12/25 15:59:59","bgm_M254","2020/12/27 15:59:59"
"2020/12/28 16:00:00","2020/12/31 16:00:00","0","2021/01/11 15:59:59","500016","bgm_M403","10048","113801","50","1768","0","1060","0","60","2021/01/14 15:59:59","bgm_M403","2021/01/18 15:59:59"
"2021/01/15 16:00:00","2021/01/18 16:00:00","10025","2021/01/22 15:59:59","505033","bgm_M265","10049","111201","50","1768","0","1060","0","60","2021/01/25 15:59:59","bgm_M265_Top","2021/01/27 15:59:59"
"2021/01/29 16:00:00","2021/02/01 16:00:00","0","2021/02/12 15:59:59","501133","bgm_M413","10050","114101","50","1768","0","1060","0","60","2021/02/15 15:59:59","bgm_M413","2021/02/19 15:59:59"
"2021/02/17 16:00:00","2021/02/19 16:00:00","10027","2021/02/23 15:59:59","500836","bgm_M273","10051","100501","50","1800","0","1060","0","60","2021/02/26 15:59:59","bgm_M273","2021/02/28 15:59:59"
"2021/02/26 16:00:00","2021/03/02 16:00:00","0","2021/03/13 15:59:59","500016","bgm_M421","10052","114201","50","1768","0","1060","0","60","2021/03/16 15:59:59","bgm_M421","2021/03/20 15:59:59"
"2021/04/14 16:00:00","2021/04/16 16:00:00","10017","2021/04/24 15:59:59","500175","bgm_M228","10053","109701","50","1768","0","1060","0","60","2021/04/27 15:59:59","bgm_M228","2021/04/30 15:59:59"
"2021/03/30 16:00:00","2021/04/01 16:00:00","0","2021/04/12 15:59:59","501171","bgm_M426","10054","114401","50","1768","0","1060","0","60","2021/04/15 15:59:59","bgm_M426","2021/04/19 15:59:59"
"2021/03/15 16:00:00","2021/03/17 16:00:00","10029","2021/03/21 15:59:59","500880","bgm_M281","10055","111601","50","1768","0","1060","0","60","2021/03/24 15:59:59","bgm_M281","2021/03/26 15:59:59"
"2021/05/01 16:00:00","2021/05/04 16:00:00","0","2021/05/15 15:59:59","501160","bgm_M435","10056","111801","50","1768","0","1060","0","60","2021/05/18 15:59:59","bgm_M435","2021/05/22 15:59:59"
"2021/05/17 16:00:00","2021/05/19 16:00:00","10031","2021/05/23 15:59:59","500911","bgm_M294","10057","112101","50","1768","0","1060","0","60","2021/05/26 15:59:59","bgm_M294","2021/05/28 14:59:59"
"2021/05/31 16:00:00","2021/06/02 16:00:00","0","2021/06/19 15:59:59","500143","bgm_M442A","10058","115601","50","1768","0","1060","0","60","2021/06/22 15:59:59","bgm_M442A","2021/06/26 15:59:59"
"2021/05/31 16:00:00","2021/06/12 16:00:00","0","2021/06/19 15:59:59","501203","bgm_M442B","10059","115601","50","1768","10058","1060","0","60","2021/06/22 15:59:59","bgm_M442B","2021/06/26 15:59:59"
"2021/06/16 16:00:00","2021/06/18 16:00:00","10033","2021/06/22 15:59:59","500016","bgm_M316","10060","112301","50","1768","0","1060","1","60","2021/06/25 15:59:59","bgm_M316","2021/06/27 15:59:59"
"2021/07/02 16:00:00","2021/07/05 16:00:00","0","2021/07/16 15:59:59","500133","bgm_M451","10061","115801","50","1768","0","1060","0","60","2021/07/19 15:59:59","bgm_M451","2021/07/23 15:59:59"
"2021/08/06 16:00:00","2021/08/09 16:00:00","10035","2021/08/22 15:59:59","500175","bgm_M330","10062","112401","50","1768","0","1060","0","60","2021/08/25 15:59:59","bgm_M330","2021/08/27 15:59:59"
"2021/08/06 16:00:00","2021/08/17 16:00:00","10036","2021/08/22 15:59:59","500921","bgm_M341","10063","112401","50","1768","10062","1060","0","60","2021/08/25 15:59:59","bgm_M341","2021/08/27 15:59:59"
"2021/07/30 16:00:00","2021/08/02 16:00:00","0","2021/08/13 15:59:59","501260","bgm_M457","10064","116201","50","1768","0","1060","0","34","2021/08/16 15:59:59","bgm_M457","2021/08/20 15:59:59"
"2021/07/16 16:00:00","2021/07/19 16:00:00","10038","2021/07/23 15:59:59","500751","bgm_M343","10065","111001","50","1768","0","1060","0","60","2021/07/26 15:59:59","bgm_M343","2021/07/28 15:59:59"
"2021/08/30 16:00:00","2021/09/01 16:00:00","0","2021/09/12 15:59:59","500016","bgm_M467","10066","116501","50","1768","0","1060","0","60","2021/09/15 15:59:59","bgm_M467","2021/09/19 15:59:59"
"2021/09/15 16:00:00","2021/09/17 16:00:00","10040","2021/09/21 15:59:59","500990","bgm_M351","10067","103301","50","1768","0","1060","0","60","2021/09/24 15:59:59","bgm_M351","2021/09/26 15:59:59"
"2021/09/28 16:00:00","2021/10/01 16:00:00","0","2021/10/12 15:59:59","500016","bgm_M478","10068","116701","50","1768","0","1060","0","60","2021/10/15 15:59:59","bgm_M478_Lofi","2021/10/19 15:59:59"
"2021/10/15 16:00:00","2021/10/18 16:00:00","10042","2021/10/22 15:59:59","500016","bgm_M375","10069","113001","50","1768","0","1060","0","60","2021/10/25 15:59:59","bgm_M375","2021/10/27 15:59:59"
"2021/10/29 16:00:00","2021/11/01 16:00:00","0","2021/11/12 15:59:59","500016","bgm_M486","10070","117101","50","1768","0","1060","0","60","2021/11/15 15:59:59","bgm_M486","2021/11/19 15:59:59"
"2021/11/16 16:00:00","2021/11/18 16:00:00","10044","2021/11/22 15:59:59","500016","bgm_M380A","10071","113201","50","1768","0","1060","0","60","2021/11/25 15:59:59","bgm_M380A","2021/11/27 15:59:59"
"2021/11/29 16:00:00","2021/12/02 16:00:00","0","2021/12/13 15:59:59","501031","bgm_M496","10072","117401","50","1768","0","1060","0","60","2021/12/16 15:59:59","bgm_M496","2021/12/20 15:59:59"
"2021/12/15 16:00:00","2021/12/17 16:00:00","10046","2021/12/21 15:59:59","501091","bgm_M393","10073","113501","50","1768","0","1060","0","60","2021/12/24 15:59:59","bgm_M393","2021/12/26 15:59:59"
"2021/12/30 16:00:00","2022/01/03 16:00:00","0","2022/01/14 15:59:59","500016","bgm_M508","10074","117501","50","1768","0","1060","0","60","2022/01/17 15:59:59","bgm_M508","2022/01/21 15:59:59"
"2022/01/17 16:00:00","2022/01/19 16:00:00","10048","2022/01/23 15:59:59","500016","bgm_M403","10075","113801","50","1768","0","1060","0","60","2022/01/26 15:59:59","bgm_M403","2022/01/28 15:59:59"
"2022/01/30 16:00:00","2022/02/01 16:00:00","0","2022/02/12 15:59:59","505033","bgm_M520","10076","117801","50","1768","0","1060","0","60","2022/02/15 15:59:59","bgm_M520","2022/02/19 15:59:59"
"2022/02/14 16:00:00","2022/02/16 16:00:00","10050","2022/02/20 15:59:59","501133","bgm_M413","10077","114101","50","1768","0","1060","0","60","2022/02/23 15:59:59","bgm_M413","2022/02/25 15:59:59"
"2022/02/26 16:00:00","2022/03/01 16:00:00","0","2022/03/12 15:59:59","500016","bgm_M527","10078","119001","50","1768","0","1060","0","60","2022/03/15 15:59:59","bgm_M527","2022/03/19 15:59:59"
"2022/03/16 16:00:00","2022/03/18 16:00:00","10052","2022/03/22 15:59:59","500016","bgm_M421","10079","114201","50","1768","0","1060","1","60","2022/03/25 15:59:59","bgm_M421","2022/03/27 15:59:59"
"2022/03/28 16:00:00","2022/04/01 16:00:00","0","2022/04/12 15:59:59","500881","bgm_M536","10080","119201","50","1768","0","1060","0","60","2022/04/15 15:59:59","bgm_M536","2022/04/19 15:59:59"
"2022/04/15 16:00:00","2022/04/18 16:00:00","10054","2022/04/22 15:59:59","501171","bgm_M426","10081","114401","50","1768","0","1060","0","60","2022/04/25 15:59:59","bgm_M426","2022/04/27 15:59:59"
"2022/04/29 16:00:00","2022/05/02 16:00:00","0","2022/05/13 15:59:59","501483","bgm_M543","10082","120801","50","1768","0","1060","0","60","2022/05/16 15:59:59","bgm_M543","2022/05/20 15:59:59"
"2022/05/16 16:00:00","2022/05/19 16:00:00","10056","2022/05/23 15:59:59","501160","bgm_M435","10083","111801","50","1768","0","1060","0","60","2022/05/26 15:59:59","bgm_M435","2022/05/28 15:59:59"
"2022/05/30 16:00:00","2022/06/01 16:00:00","0","2022/06/18 15:59:59","510306","bgm_M552","10084","106001","50","1768","0","1060","0","60","2022/06/21 15:59:59","bgm_M552","2022/06/25 15:59:59"
"2022/05/30 16:00:00","2022/06/08 16:00:00","0","2022/06/18 15:59:59","510225","bgm_M553","10085","121201","50","1768","10084","1060","0","60","2022/06/21 15:59:59","bgm_M553","2022/06/25 15:59:59"
"2022/06/10 16:00:00","2022/06/13 16:00:00","10058","2022/06/22 15:59:59","500143","bgm_M442A","10086","115601","50","1768","0","1060","0","60","2022/06/25 15:59:59","bgm_M442A","2022/06/29 15:59:59"
"2022/06/10 16:00:00","2022/06/19 16:00:00","10059","2022/06/22 15:59:59","501203","bgm_M442B","10087","115601","50","1768","10086","1060","0","60","2022/06/25 15:59:59","bgm_M442B","2022/06/29 15:59:59"
"2022/06/28 16:00:00","2022/07/01 16:00:00","0","2022/07/12 15:59:59","500118","bgm_M565","10088","121401","50","1768","0","1060","0","60","2022/07/15 15:59:59","bgm_M565","2022/07/19 15:59:59"
"2022/07/17 16:00:00","2022/07/19 16:00:00","10061","2022/07/23 15:59:59","500133","bgm_M451","10089","115801","50","1768","0","1060","0","60","2022/07/26 15:59:59","bgm_M451","2022/07/28 15:59:59"
"2022/07/29 16:00:00","2022/08/01 16:00:00","0","2022/08/12 15:59:59","500016","bgm_M574","10090","121601","50","1768","0","1060","1","60","2022/08/15 15:59:59","bgm_M574","2022/08/19 15:59:59"
"2022/08/17 16:00:00","2022/08/19 16:00:00","10064","2022/08/23 15:59:59","501260","bgm_M457","10091","116201","50","1768","0","1060","0","34","2022/08/26 15:59:59","bgm_M457","2022/08/28 15:59:59"
"2022/08/29 16:00:00","2022/09/01 16:00:00","0","2022/09/12 15:59:59","500016","bgm_M582","10092","122001","50","1768","0","1060","0","60","2022/09/15 15:59:59","bgm_M582","2022/09/19 15:59:59"
"2022/09/16 16:00:00","2022/09/19 16:00:00","10066","2022/09/23 15:59:59","500016","bgm_M467","10093","116501","50","1768","0","1060","0","60","2022/09/26 15:59:59","bgm_M467","2022/09/28 15:59:59"
"2022/09/29 16:00:00","2022/10/02 16:00:00","0","2022/10/13 15:59:59","500016","bgm_M595","10094","122101","50","1768","0","1060","0","60","2022/10/16 15:59:59","bgm_M595","2022/10/20 15:59:59"
"2022/10/17 16:00:00","2022/10/19 16:00:00","10068","2022/10/23 15:59:59","500016","bgm_M478","10095","116701","50","1768","0","1060","0","60","2022/10/26 15:59:59","bgm_M478_Lofi","2022/10/28 15:59:59"
"2022/10/30 16:00:00","2022/11/01 16:00:00","0","2022/11/12 15:59:59","500016","bgm_M601","10096","122401","50","1768","0","1060","0","60","2022/11/15 15:59:59","bgm_M601","2022/11/19 15:59:59"
"2022/11/16 16:00:00","2022/11/18 16:00:00","10070","2022/11/22 15:59:59","500016","bgm_M486","10097","117101","50","1768","0","1060","0","60","2022/11/25 15:59:59","bgm_M486","2022/11/27 15:59:59"
"2022/11/29 16:00:00","2022/12/01 16:00:00","0","2022/12/11 15:59:59","500010","bgm_M608","10098","122801","50","1768","0","1060","0","60","2022/12/15 15:59:59","bgm_M608","2022/12/19 15:59:59"
"2022/12/16 16:00:00","2022/12/19 16:00:00","10072","2022/12/23 15:59:59","501031","bgm_M496","10099","117401","50","1768","0","1060","0","60","2022/12/26 15:59:59","bgm_M496","2022/12/28 15:59:59"
"2022/12/30 16:00:00","2023/01/02 16:00:00","0","2023/01/12 15:59:59","500016","bgm_M618","10100","123101","50","1768","0","1060","0","60","2023/01/16 15:59:59","bgm_M618","2023/01/20 15:59:59"
"2023/01/17 16:00:00","2023/01/19 16:00:00","10074","2023/01/23 15:59:59","500016","bgm_M508","10101","117501","50","1768","0","1060","0","60","2023/01/26 15:59:59","bgm_M508","2023/01/28 15:59:59"
"2023/01/30 16:00:00","2023/02/01 16:00:00","0","2023/02/11 15:59:59","500096","bgm_M623","10102","123501","50","1768","0","1060","0","60","2023/02/15 15:59:59","bgm_M623","2023/02/19 15:59:59"
"2023/02/15 16:00:00","2023/02/17 16:00:00","10076","2023/02/21 15:59:59","505033","bgm_M520","10103","117801","50","1768","0","1060","0","60","2023/02/24 15:59:59","bgm_M520","2023/02/26 15:59:59"
"2023/02/26 16:00:00","2023/03/01 16:00:00","0","2023/03/11 15:59:59","500096","bgm_M630","10104","123901","50","1768","0","1060","0","60","2023/03/15 15:59:59","bgm_M630","2023/03/19 15:59:59"
"2023/03/17 16:00:00","2023/03/19 16:00:00","10078","2023/03/23 15:59:59","500016","bgm_M527","10105","119001","50","1768","0","1060","0","60","2023/03/26 15:59:59","bgm_M527","2023/03/28 15:59:59"
"2023/03/30 16:00:00","2023/04/01 16:00:00","0","2023/04/11 15:59:59","501463","bgm_M638","10106","124001","50","1768","0","1060","0","60","2023/04/15 15:59:59","bgm_M638","2023/04/19 15:59:59"
"2023/04/14 16:00:00","2023/04/17 16:00:00","10080","2023/04/21 15:59:59","500881","bgm_M536","10107","119201","50","1768","0","1060","0","60","2023/04/24 15:59:59","bgm_M536","2023/04/26 15:59:59"
"2023/04/28 16:00:00","2023/05/01 16:00:00","0","2023/05/13 15:59:59","501884","bgm_M647","10108","124701","50","1768","0","1060","0","60","2023/05/17 15:59:59","bgm_M647","2023/05/19 15:59:59"
"2023/05/17 16:00:00","2023/05/19 16:00:00","10082","2023/05/23 15:59:59","501483","bgm_M543","10109","120801","50","1768","0","1060","0","60","2023/05/26 15:59:59","bgm_M543","2023/05/28 15:59:59"
"2023/05/29 16:00:00","2023/06/01 16:00:00","0","2023/06/23 15:59:59","500013","bgm_M659","10110","125901","50","1768","0","1060","0","60","2023/06/27 15:59:59","bgm_M659","2023/06/29 15:59:59"
"2023/05/29 16:00:00","2023/06/08 16:00:00","0","2023/06/23 15:59:59","501931","bgm_M660","10111","125901","50","1768","10110","1060","0","60","2023/06/27 15:59:59","bgm_M660","2023/06/29 15:59:59"
"2023/06/11 16:00:00","2023/06/16 16:00:00","10084","2023/06/25 15:59:59","510306","bgm_M552","10112","106001","50","1768","0","1060","0","60","2023/06/29 15:59:59","bgm_M552","2023/06/30 15:59:59"
"2023/06/11 16:00:00","2023/06/21 16:00:00","10085","2023/06/25 15:59:59","510225","bgm_M553","10113","121201","50","1768","10112","1060","0","60","2023/06/29 15:59:59","bgm_M553","2023/06/30 15:59:59"
"2023/06/28 16:00:00","2023/07/02 16:00:00","0","2023/07/12 15:59:59","501463","bgm_M668","10114","125201","50","1768","0","1060","0","60","2023/07/16 15:59:59","bgm_M668","2023/07/20 15:59:59"
"2023/07/17 16:00:00","2023/07/19 16:00:00","10088","2023/07/23 15:59:59","500118","bgm_M565","10115","121401","50","1768","0","1060","0","60","2023/07/26 15:59:59","bgm_M565","2023/07/28 15:59:59"
"2023/07/29 16:00:00","2023/08/01 16:00:00","0","2023/08/11 15:59:59","501683","bgm_MC017","10116","125401","50","1768","0","1060","0","60","2023/08/15 15:59:59","bgm_MC017","2023/08/19 15:59:59"
"2023/08/16 16:00:00","2023/08/18 16:00:00","10090","2023/08/22 15:59:59","500016","bgm_M574","10117","121601","50","1768","0","1060","1","60","2023/08/25 15:59:59","bgm_M574","2023/08/28 15:59:59"
