36de9cd654bdc5b0db13fda773e25d912dfec22db030f0b71e8d0ac8b591d313,a91b25e04940c50726deda4441df940eaa70291b9acff80ab89c9fdbf3ca8260,0b3fe603742e04c0ce9230c7a6e1bfbbdc4d78a459f667e16d120a17f7f05dc0,f7100a61ae825f8955ef440f7c52cadc2dc4c8eb0cd0ee5c4fc6c09fa7fcf12c,346ef37ef6816a2648ddb9f6b835ab0171a6cce8f59df3c71e66789852c1cbb0,bea8229800e623c83f499bc7e13afc8fd0390634bac3b3fff7912141d6b2e124,78a34aaab530c8b199ca2c218d777ac2804c153086deab347f4c5a2fea63b96c,831ca0edb283af169cc41c0dbc7f9e2b30bbcbeaf5f53304f87bf8df2bd6e716,64cca4fe36136a4ebc2dc0eebb5672c50d425d7a7f0f6106e99127e114c3b9b5,2b25c8a3ab3a5c77ed09f6b148da505a9026925ac8e225cb31e00fe147781ba3,1afb45284d769d458164f2a69414866c81027c1d31877e5185d051ed595c11d6,55176a457faee83f36732fd97678c15a5dbb9073d8cb27766e960f97e0d063d4,bb9891fb189ef7d185de4e515a20dc8a33dbf2708a93669d9fb8e3446f9922ed,b382c948c7e9eb2e2c91283f61d51965badfc05090e4002deb9a002aa2dd8a1c,29ad416ae5f1aca890a4ce2bfa5da579565e2e74a06f1dbed98927c10ae99e00,b2a016e41217f76940d171ec8b7b392ea72cb578467acf70e6484a3fe775a0ae,e742661ff1b53437c931b6d0700a4c5a06668acdd0d2d43b995850821b836689,620ab7a076f4695346d73f1e2390da984e683cb0d30d4ca1679fa31601ac3108,b64ba639b02f24013bc1f9d8d50cfbf09444f2176afd1d4bcaaf2e1eabcdfa90,0d4ce35e5f8b8456616157e05eed84baf919c70edc889732840b5e080d5b44a7,bb1ccf3c92b96d23f7d9637477b6d512b7e88ce30289b297c6d352c1115c9edf,151e72baa3389e3780e47594ea90971e416816ecf63d43f6f5bac49c6ab30d03,78050fda3907dc1466d1c4520ea1632832cd643fa32defa20821392f5a369caa,d1936e00420fc0220a11bd18efdc9d908178ce7da2a8e3122716f3ab030595a5,2a2adc3314d3871498eb9619d446d876d68a514b476f93ed49bc9b85e0f7414a,1ec48af954b1da24ff8bb201954370beb81825f048d347659fa4c2867480c43f,c4a5ff8c1fcbd6664d2bbb649894b347ba8e57889199933dc4dc2e8ca703573f,c91f732998cde5b3b0d60adf5b5f5ee8748de726d8797942dd1e753740a2e1da,64b7893f13e5358419dd63b9eb92271e178e8561f61267e0fa6c0bbbb9e5cbd8,bf550e05b4d4222d612407d7b4141eee20ac1cf13a4f346920b2e701d3237c20,f63415eb7cb85845641b66c12ab4af569a91cafc22d9c0c9e49ffdee6fb4c7a0,7bc9e13981e21381f77cbd65bfdcbe0eb3f56c93688b6ee99a059cf4d31b32ae,8ce2848002f6c91e2a35414622560220cfc2500a885d01f87f757c5b7796b8c1,ed8d168c9c1f1e8d095ed205fc392a10f51cb9615d49599d26112081bfc65275,875f84f9e51841a7ef84355fab0b329c82f224025cc0958cf51f1faf9f628121,506401bbacdd6e6a43ed362e6e76a01fb41f2630ba694060f89e86461b58152b,05980abc6eba6555e8559790c595b4e6650471c8e39e975db9f2d87235a37ac7,4ca55d4a60b14c5065a2b779481b69bd09b8eb62f897997566cf05019fbc4c07,a231918952912d8237dab3c193ac434a7db051267fc11cd91daf4fee8d19f2cb,62cca4873b450081c516295678d6b42c240ffc9508ee5d8b7434378172f25afa,98e457a541dd4db8324e9603c2035ee867417c1cf83f9092df4f20d8a0fa7f7a,455ea8e4df23c50d2ec86e580c09e3d4f131ee1eb4ea206fe12c4d82494b11e2,2ff64f6312078f0bd90691ad63ce4468bb5c3f1fd60ccae0cf47b3387f14a1e1,719798e1e952fb5d59e7ef086b7135ce62cda77ba39ca3f24b384a2ab6806aae
"31012","bgm_M41","0","塔爾格姆地區 1-1","bgm_M41","0","bgm_M41","20001","650001116","0","650280022","20001201","16","0","650001121","100369","bgm_M41","10","0","1","100020","54","1","90","100367","0","bgm_M41","bgm_M41","-571","16","5","240","-12","650280021","2","0","0","650280023","16","0","2","100368","100367","20001201"
"31038","bgm_M41","0","塔爾格姆地區 1-2","bgm_M41","0","bgm_M41","20001","650001117","0","650300012","20001202","16","0","650001121","100773","bgm_M41","10","0","1","100060","54","1","90","100771","0","bgm_M41","bgm_M41","-319","17","5","240","-148","650300011","2","0","0","650300013","16","0","2","100772","100771","20001201"
"31012","bgm_M41","0","塔爾格姆地區 1-3","bgm_M41","0","bgm_M41","20001","650001118","0","650330012","20001203","18","0","650001121","100453","bgm_M41","10","0","1","100090","54","1","90","100451","0","bgm_M41","bgm_M41","-107","18","5","270","34","650330011","2","0","0","650330013","18","0","2","100452","100451","20001201"
"31038","bgm_M41","0","塔爾格姆地區 1-4","bgm_M41","0","bgm_M41","20001","650001119","0","650350012","20001204","18","0","650001121","100733","bgm_M41","10","0","1","100070","54","1","90","100731","0","bgm_M41","bgm_M41","140","19","5","270","110","650350011","2","0","0","650350013","18","0","2","100732","100731","20001201"
"31012","bgm_M41","0","塔爾格姆地區 1-5","bgm_M41","0","bgm_M41","20001","650001120","0","650380012","20001205","20","0","650001121","100383","bgm_M41","10","0","1","100030","54","1","90","100381","0","bgm_M41","bgm_M41","310","20","5","300","-90","650380011","2","0","0","650380013","20","0","2","100382","100381","20001201"
"0","bgm_M41","0","馬席納地區 1-1","bgm_M41","0","bgm_M41","20002","650002101","0","650002012","20002101","8","0","650002124","100063","bgm_M41","8","0","1","100010","0","0","90","100061","0","bgm_M41","bgm_M41","-820","1","0","120","-120","650002011","0","0","0","650002013","8","0","1","100062","100061","20002101"
"0","bgm_M41","0","馬席納地區 1-2","bgm_M41","0","bgm_M41","20002","650002102","0","650002022","20002102","8","0","650002125","100016","bgm_M41","8","0","1","100020","0","0","90","100014","0","bgm_M41","bgm_M41","-710","2","0","120","20","650002021","0","0","0","650002023","8","0","1","100015","100014","20002101"
"0","bgm_M41","0","馬席納地區 1-3","bgm_M41","0","bgm_M41","20002","650002103","0","650002032","20002103","8","0","650002126","100063","bgm_M41","8","0","1","100010","0","0","90","100061","0","bgm_M41","bgm_M41","-580","3","0","120","-120","650002031","0","0","0","650002033","8","0","1","100062","100061","20002101"
"0","bgm_M41","0","馬席納地區 1-4","bgm_M41","0","bgm_M41","20002","650002104","0","650002042","20002104","8","0","650002127","100016","bgm_M41","8","0","1","100020","0","0","90","100014","0","bgm_M41","bgm_M41","-510","4","0","120","50","650002041","0","0","0","650002043","8","0","1","100015","100014","20002101"
"0","bgm_M41","0","馬席納地區 1-5","bgm_M41","0","bgm_M41","20002","650002105","0","650002052","20002105","8","0","650002123","100043","bgm_M41","8","0","1","100040","0","0","90","100041","0","bgm_M41","bgm_M41","-430","5","0","120","-60","650002051","0","0","0","650002053","8","0","1","100042","100041","20002101"
"0","bgm_M41","0","馬席納地區 1-6","bgm_M41","0","bgm_M41","20002","650002106","0","650002062","20002106","9","0","650002124","100023","bgm_M41","9","0","1","100050","0","0","90","100021","0","bgm_M41","bgm_M41","-340","6","0","135","-150","650002061","0","0","0","650002063","9","0","1","100022","100021","20002101"
"0","bgm_M41","0","馬席納地區 1-7","bgm_M41","0","bgm_M41","20002","650002107","0","650002072","20002107","9","0","650002125","100203","bgm_M41","9","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","-215","7","0","135","-80","650002071","0","0","0","650002073","9","0","1","100202","100201","20002101"
"0","bgm_M41","0","馬席納地區 1-8","bgm_M41","0","bgm_M41","20002","650002108","0","650002082","20002108","9","0","650002126","100203","bgm_M41","9","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","-75","8","0","135","-110","650002081","0","0","0","650002083","9","0","1","100202","100201","20002101"
"0","bgm_M41","0","馬席納地區 1-9","bgm_M41","0","bgm_M41","20002","650002109","0","650002092","20002109","9","0","650002127","100203","bgm_M41","9","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","45","9","0","135","-50","650002091","0","0","0","650002093","9","0","1","100202","100201","20002101"
"0","bgm_M41","0","馬席納地區 1-10","bgm_M41","0","bgm_M41","20002","650002110","0","650002102","20002110","9","0","650002122","100063","bgm_M41","9","0","1","100010","0","0","90","100061","0","bgm_M41","bgm_M41","150","10","0","135","40","650002101","0","0","0","650002103","9","0","1","100062","100061","20002101"
"0","bgm_M41","0","馬席納地區 1-11","bgm_M41","0","bgm_M41","20002","650002111","0","650002112","20002111","10","0","650002124","100173","bgm_M41","10","0","1","100070","0","0","90","100171","0","bgm_M41","bgm_M41","260","11","0","150","-70","650002111","0","0","0","650002113","10","0","1","100172","100171","20002101"
"0","bgm_M41","0","馬席納地區 1-12","bgm_M41","0","bgm_M41","20002","650002112","0","650002122","20002112","10","0","650002125","100153","bgm_M41","10","0","1","100120","0","0","90","100151","0","bgm_M41","bgm_M41","380","12","0","150","30","650002121","0","0","0","650002123","10","0","1","100152","100151","20002101"
"0","bgm_M41","0","馬席納地區 1-13","bgm_M41","0","bgm_M41","20002","650002113","0","650002132","20002113","10","0","650002126","101143","bgm_M41","10","0","1","100080","0","0","90","101141","0","bgm_M41","bgm_M41","470","13","0","150","-100","650002131","0","0","0","650002133","10","0","1","101142","101141","20002101"
"0","bgm_M41","0","馬席納地區 1-14","bgm_M41","0","bgm_M41","20002","650002114","0","650002142","20002114","10","0","650002127","101143","bgm_M41","10","0","1","100080","0","0","90","101141","0","bgm_M41","bgm_M41","570","14","0","150","40","650002141","0","0","0","650002143","10","0","1","101142","101141","20002101"
"0","bgm_M41","0","馬席納地區 1-15","bgm_M41","0","bgm_M41","20002","650002115","0","650002152","20002115","10","0","650002123","101143","bgm_M41","10","0","1","100080","0","0","90","101141","0","bgm_M41","bgm_M41","680","15","0","150","-70","650002151","0","0","0","650002153","10","0","1","101142","101141","20002101"
"31020","bgm_M41","0","馬席納地區 1-1","bgm_M41","0","bgm_M41","20002","650002116","0","650002162","20002201","16","0","650002121","100473","bgm_M41","10","0","1","100110","54","1","90","100471","0","bgm_M41","bgm_M41","-450","16","5","240","-10","650002161","2","0","0","650002163","16","0","2","100472","100471","20002201"
"31004","bgm_M41","0","馬席納地區 1-2","bgm_M41","0","bgm_M41","20002","650002117","0","650002172","20002202","16","0","650002121","100813","bgm_M41","10","0","1","100070","54","1","90","100811","0","bgm_M41","bgm_M41","-250","17","5","240","-100","650002171","2","0","0","650002173","16","0","2","100812","100811","20002201"
"31020","bgm_M41","0","馬席納地區 1-3","bgm_M41","0","bgm_M41","20002","650002118","0","650002182","20002203","18","0","650002121","100793","bgm_M41","10","0","1","100120","54","1","90","100791","0","bgm_M41","bgm_M41","-50","18","5","270","20","650002181","2","0","0","650002183","18","0","2","100792","100791","20002201"
"31004","bgm_M41","0","馬席納地區 1-4","bgm_M41","0","bgm_M41","20002","650002119","0","650002192","20002204","18","0","650002121","101153","bgm_M41","10","0","1","100080","54","1","90","101151","0","bgm_M41","bgm_M41","110","19","5","270","-110","650002191","2","0","0","650002193","18","0","2","101152","101151","20002201"
"31020","bgm_M41","0","馬席納地區 1-5","bgm_M41","0","bgm_M41","20002","650002120","0","650002202","20002205","20","0","650002121","101153","bgm_M41","10","0","1","100080","54","1","90","101151","0","bgm_M41","bgm_M41","290","20","5","300","-10","650002201","2","0","0","650002203","20","0","2","101152","101151","20002201"
"0","bgm_M41","0","蘭德索爾郊外 1-1","bgm_M41","0","bgm_M41","20003","650003101","0","650003012","20003101","8","0","650003124","100066","bgm_M41","8","0","1","100010","0","0","90","100064","0","bgm_M41","bgm_M41","-820","1","0","120","-90","650003011","0","0","0","650003013","8","0","1","100065","100064","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-2","bgm_M41","0","bgm_M41","20003","650003102","0","650003022","20003102","8","0","650003125","100023","bgm_M41","8","0","1","100020","0","0","90","100021","0","bgm_M41","bgm_M41","-700","2","0","120","20","650003021","0","0","0","650003023","8","0","1","100022","100021","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-3","bgm_M41","0","bgm_M41","20003","650003103","0","650003032","20003103","8","0","650003126","100069","bgm_M41","8","0","1","100010","0","0","90","100067","0","bgm_M41","bgm_M41","-600","3","0","120","-120","650003031","0","0","0","650003033","8","0","1","100068","100067","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-4","bgm_M41","0","bgm_M41","20003","650003104","0","650003042","20003104","8","0","650003127","100127","bgm_M41","8","0","1","100040","0","0","90","100125","0","bgm_M41","bgm_M41","-500","4","0","120","40","650003041","0","0","0","650003043","8","0","1","100126","100125","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-5","bgm_M41","0","bgm_M41","20003","650003105","0","650003052","20003105","8","0","650003123","100083","bgm_M41","8","0","1","100050","0","0","90","100081","0","bgm_M41","bgm_M41","-400","5","0","120","-70","650003051","0","0","0","650003053","8","0","1","100082","100081","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-6","bgm_M41","0","bgm_M41","20003","650003106","0","650003062","20003106","9","0","650003124","100076","bgm_M41","9","0","1","100010","0","0","90","100074","0","bgm_M41","bgm_M41","-260","6","0","135","-110","650003061","0","0","0","650003063","9","0","1","100075","100074","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-7","bgm_M41","0","bgm_M41","20003","650003107","0","650003072","20003107","9","0","650003125","100113","bgm_M41","9","0","1","100040","0","0","90","100111","0","bgm_M41","bgm_M41","-180","7","0","135","25","650003071","0","0","0","650003073","9","0","1","100112","100111","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-8","bgm_M41","0","bgm_M41","20003","650003108","0","650003082","20003108","9","0","650003126","100079","bgm_M41","9","0","1","100010","0","0","90","100077","0","bgm_M41","bgm_M41","-75","8","0","135","-110","650003081","0","0","0","650003083","9","0","1","100078","100077","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-9","bgm_M41","0","bgm_M41","20003","650003109","0","650003092","20003109","9","0","650003127","100053","bgm_M41","9","0","1","100080","0","0","90","100051","0","bgm_M41","bgm_M41","50","9","0","135","-50","650003091","0","0","0","650003093","9","0","1","100052","100051","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-10","bgm_M41","0","bgm_M41","20003","650003110","0","650003102","20003110","9","0","650003122","100053","bgm_M41","9","0","1","100080","0","0","90","100051","0","bgm_M41","bgm_M41","180","10","0","135","20","650003101","0","0","0","650003103","9","0","1","100052","100051","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-11","bgm_M41","0","bgm_M41","20003","650003111","0","650003112","20003111","10","0","650003124","100033","bgm_M41","10","0","1","100050","0","0","90","100031","0","bgm_M41","bgm_M41","270","11","0","150","-100","650003111","0","0","0","650003113","10","0","1","100032","100031","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-12","bgm_M41","0","bgm_M41","20003","650003112","0","650003122","20003112","10","0","650003125","100153","bgm_M41","10","0","1","100120","0","0","90","100151","0","bgm_M41","bgm_M41","390","12","0","150","40","650003121","0","0","0","650003123","10","0","1","100152","100151","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-13","bgm_M41","0","bgm_M41","20003","650003113","0","650003132","20003113","10","0","650003126","100013","bgm_M41","10","0","1","100020","0","0","90","100011","0","bgm_M41","bgm_M41","490","13","0","150","-110","650003131","0","0","0","650003133","10","0","1","100012","100011","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-14","bgm_M41","0","bgm_M41","20003","650003114","0","650003142","20003114","10","0","650003127","100016","bgm_M41","10","0","1","100020","0","0","90","100014","0","bgm_M41","bgm_M41","570","14","0","150","40","650003141","0","0","0","650003143","10","0","1","100015","100014","20003101"
"0","bgm_M41","0","蘭德索爾郊外 1-15","bgm_M41","0","bgm_M41","20003","650003115","0","650003152","20003115","10","0","650003123","100019","bgm_M41","10","0","1","100020","0","0","90","100017","0","bgm_M41","bgm_M41","670","15","0","150","-80","650003151","0","0","0","650003153","10","0","1","100018","100017","20003101"
"31010","bgm_M41","0","蘭德索爾郊外 1-1","bgm_M41","0","bgm_M41","20003","650003116","0","650003162","20003201","16","0","650003121","100793","bgm_M41","10","0","1","100120","54","1","90","100791","0","bgm_M41","bgm_M41","-450","16","5","240","-10","650003161","2","0","0","650003163","16","0","2","100792","100791","20003201"
"31017","bgm_M41","0","蘭德索爾郊外 1-2","bgm_M41","0","bgm_M41","20003","650003117","0","650003172","20003202","16","0","650003121","100773","bgm_M41","10","0","1","100040","54","1","90","100771","0","bgm_M41","bgm_M41","-250","17","5","240","-100","650003171","2","0","0","650003173","16","0","2","100772","100771","20003201"
"31010","bgm_M41","0","蘭德索爾郊外 1-3","bgm_M41","0","bgm_M41","20003","650003118","0","650003182","20003203","18","0","650003121","100759","bgm_M41","10","0","1","100050","54","1","90","100757","0","bgm_M41","bgm_M41","-40","18","5","270","20","650003181","2","0","0","650003183","18","0","2","100758","100757","20003201"
"31017","bgm_M41","0","蘭德索爾郊外 1-4","bgm_M41","0","bgm_M41","20003","650003119","0","650003192","20003204","18","0","650003121","100363","bgm_M41","10","0","1","100020","54","1","90","100361","0","bgm_M41","bgm_M41","100","19","5","270","-130","650003191","2","0","0","650003193","18","0","2","100362","100361","20003201"
"31010","bgm_M41","0","蘭德索爾郊外 1-5","bgm_M41","0","bgm_M41","20003","650003120","0","650003202","20003205","20","0","650003121","100366","bgm_M41","10","0","1","100020","54","1","90","100364","0","bgm_M41","bgm_M41","290","20","5","300","-70","650003201","2","0","0","650003203","20","0","2","100365","100364","20003201"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-1","bgm_M41","0","bgm_M41","20004","650004101","0","650004012","20004101","8","0","650004124","100203","bgm_M41","8","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","-820","1","0","120","-70","650004011","0","0","0","650004013","8","0","1","100202","100201","20004101"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-2","bgm_M41","0","bgm_M41","20004","650004102","0","650004022","20004102","8","0","650004125","100203","bgm_M41","8","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","-700","2","0","120","50","650004021","0","0","0","650004023","8","0","1","100202","100201","20004101"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-3","bgm_M41","0","bgm_M41","20004","650004103","0","650004032","20004103","8","0","650004126","100203","bgm_M41","8","0","1","100180","0","0","90","100201","0","bgm_M41","bgm_M41","-600","3","0","120","-120","650004031","0","0","0","650004033","8","0","1","100202","100201","20004101"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-4","bgm_M41","0","bgm_M41","20004","650004104","0","650004042","20004104","8","0","650004127","100203","bgm_M41","8","0","1","100110","0","0","90","100201","0","bgm_M41","bgm_M41","-500","4","0","120","40","650004041","0","0","0","650004043","8","0","1","100202","100201","20004101"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-5","bgm_M41","0","bgm_M41","20004","650004105","0","650004052","20004105","8","0","650004123","100203","bgm_M41","8","0","1","100180","0","0","90","100201","0","bgm_M41","bgm_M41","-400","5","0","120","-70","650004051","0","0","0","650004053","8","0","1","100202","100201","20004101"
"0","bgm_M41","0","塔帕斯海灘 周邊 1-6","bgm_M41","0","bgm_M41","20004","650004106","0","650004062","20004106","9","0","650004124","100053","bgm_M41","9","0","1","100080","0","0","90","100051","0","bgm_M41","bgm_M41","-260","6","0","135","-110","650004061","0","0","0","650004063","9","0","1","100052","100051","20004101"
