176a9538763db57aa74da411c2917abd2681826fdd37ccc17ee1c1f67f5a3ccf,24a9179bc396b5b6d99287734d09ff1bf8eec71f2525f38b0870bc199d891d26,3280fb5dc3291a0fa90649caa109c370c9eb6939b38d6172a0446b686d9900eb,8f9dce69c69d335259eff8d68c2b668fb01ab936d6149e3470fb18835357bdd4,7298d617ae21a1dac6ce180878c64dcc001c69921c21a6b1400b9f569f83a043,0fb29cdf14158c8f003ebef3f17e0e2a7e1b6b518d7c7005f161a51b7d8db13c,2e178b9b3c6f519e96b011506f21771eb62eb493a1ffc54323062ba6daa7ff5a,74898adc5103567a1ca3c1f6448573cdc5db264fde91b229d806bb582c375137,d051e5ae01f2cb1bc63e7ba40262c95b0cd748bd1ac2cc888e7ce71f500c3870,4ed05090f0b9b08c613e964c79700c984af3fc751932220d5bce30f48ee399a7,c43b6811f80e8ee3815e6de8b4afdb5a6f3c069ac3bc239e4d671681f992d6b1,1cdab6bb044232fddadb4a8d954f8956d0e33f2f8959d96b63b26838625676bc,f1462ba57e93865098004089507be31bdb2c13940020f3b27f0a0015eb478b79,0c22dfb95a43857cba9152aeb21dd183aa4575bc9a2ccdb886c031361ede2b2b,7e3e067c3f44ace474cdcdce22859d93b1e037e9aa1a3e91dd37d37551cc2352,6565cdbb9e5e95be452d417e5030eb3f44427020d9cd8292b913daed8bd2ea83,c1543ed9cdc885d14311497780eebefd7fab637ef3e2553979be885ff9f990dd,c3eaa853553fa4a6dc821f94d3d7e3f70660962d34e6075d505203ee9affe714,900a6bcd8fa603c6bda996286e914c8fcb6c69f2d631764515ffb0a91bb1810d,808bb47b3433b723a31e7eed8f7d6e6d472a5b8a7b2390db8c60f0713f887848,3ff9f04e958bc4064a860efbc755588c4b7e656ff8ad761391417ada0038a075,b498e0a5b92b42b5ea7a018632031119cbf3e0cbae1cfd2e232f3abd280fae61,309848b59bac40d88e1162f0e1be1d55196eec359a4aa7ef72ab3b8d0fc7830b,aef7a13e5e6f42f8b76b1afc6160a4c16b1eccec93aa981f06ae692de9d09971,f7bf766872774e476900a8ab02aab7a2370a11b5e3993b4d6821c9519f0b9ce9,0dd7deeec4b616e42cb8f7358d945623e715beac11cc264f97deb5033264ae96,99d299389b6dc03fd1f166a66b0fb30941db8ad7d866b7fb44e0df3d402df6de,7ea57a5c8af17e25bdb5b5e08a7e10912ff198b9853c34a1cb21161cb49f87f6,30b2317bc7ef57397a7916c10188000d03b5f856969b74b19a006d3e926b9149,a98c14b5bfbef904beaebf6cd10455e8848d5d3ba497d9603dbdfbaf5a5052b2,63f75164f95cee045fa35a1114be19c6b3fd71ba4ac8c0907368c991ad5635a9,abd692e9e6f4e04788fa85e18308f1e1ec5bb09b437c3f545f76dcc8b1850a3c,d3e1281d76549ffdee37381c999cc4de83a78c22f1068c6e6b41083bfcf63e02,855ef00ed2b664b1bcb25c10e40270b2aa0895756d0ab0402036be357aa52cd2,a51eedb0fc2b807c29d09de650f911b099b66a2838138785d1c0deaef14cc874,37bf3bae69378a722dfeac8b6536ef551db27bafa513e2e64fe09fcfa995326c,a9bb47f8c4ca25e09f24ae1af4f1f11d2309ae8b8b8ae1efade71a4ad08e1743,a33335019dc819b2385c2923532fc0821ac4051adbcef55573511b109d8e5502,662e0fe061d572046cad8cebfaf55422c8cc76e9f7f6d3032e21c8172e85f48b,6c17dbfa036b09a104f1eaa91d15db7cf050f907b766a629784bfc5ab5d9c9d7,c410d5e5542d2ad41bd5ce929b4e0f84c53f043154c50e148cd1ab4d1bd49efa
"0","61001004","1","62001","0","1","0","0","1","18","600000062","0","0","0","1","0","0","0","0","620090059","0","0","62001","0","0","61001005","0","36","0","0","600110621","30","0","1","0","698","620060059","61001007","620130059","0","0"
"0","61001004","1","63001","0","1","0","0","1","18","600000063","0","0","0","1","0","0","0","0","620090060","0","0","63001","0","0","61001005","0","36","0","0","600110631","30","0","1","0","703","620060060","61001007","620130060","0","0"
"0","61001004","1","64001","0","1","0","0","1","18","600000064","0","0","0","1","0","0","0","0","620090061","0","0","64001","0","0","61001005","0","36","0","0","600110641","30","0","1","0","713","620060061","61001007","620130061","0","0"
"0","61001004","1","65001","0","1","0","0","1","18","600000065","0","0","0","1","0","0","0","0","620090062","0","0","65001","0","0","61001005","0","36","0","0","600110651","30","0","1","0","722","620060062","61001007","620130062","0","0"
"0","61001004","1","66001","0","1","0","0","1","18","600000066","0","0","0","1","0","0","0","0","620090063","0","0","66001","0","0","61001005","0","36","0","0","600110661","30","0","1","0","733","620060063","61001007","620130063","0","0"
"0","61001004","1","67001","0","1","0","0","1","18","600000067","0","0","0","1","0","0","0","0","620090064","0","0","67001","0","0","61001005","0","36","0","0","600110671","30","0","1","0","741","620060064","61001007","620130064","0","0"
"0","61001004","1","68001","0","1","0","0","1","18","600000068","0","0","0","1","0","0","0","0","620090065","0","0","68001","0","0","61001005","0","36","0","0","600110681","30","0","1","0","750","620060065","61001007","620130065","0","0"
"0","61001004","1","69001","0","1","0","0","1","18","600000069","0","0","0","1","0","0","0","0","620090066","0","0","69001","0","0","61001005","0","36","0","0","600110691","30","0","1","0","762","620060066","61001007","620130066","0","0"
"0","61001004","1","70001","0","1","0","0","1","18","600000070","0","0","0","1","0","0","0","0","620090067","0","0","70001","0","0","61001005","0","36","0","0","600110701","30","0","1","0","774","620060067","61001007","620130067","0","0"
"0","61001004","1","71001","0","1","0","0","1","18","600000071","0","0","0","1","0","0","0","0","620090068","0","0","71001","0","0","61001005","0","36","0","0","600110711","30","0","1","0","783","620060068","61001007","620130068","0","0"
"0","61001004","1","1001","0","1","0","0","1","18","600000072","0","0","0","1","0","0","0","0","620300001","0","0","1001","0","0","61001005","0","36","0","0","600110011","30","0","1","0","258","620090101","61001007","620110001","0","0"
"0","61001004","1","2001","0","1","0","0","1","18","600000073","0","0","0","1","0","0","0","0","620300001","0","0","2001","0","0","61001005","0","36","0","0","600110021","30","0","1","0","258","620090101","61001007","620110001","0","0"
"0","61001004","1","3001","0","1","0","0","1","18","600000074","0","0","0","1","0","0","0","0","620300001","0","0","3001","0","0","61001005","0","36","0","0","600110031","30","0","1","0","258","620090101","61001007","620110001","0","0"
"0","61001004","1","4001","0","1","0","0","1","18","600000075","0","0","0","1","0","0","0","0","620300001","0","0","4001","0","0","61001005","0","36","0","0","600110041","30","0","1","0","258","620090101","61001007","620110001","0","0"
"0","61001004","1","5001","0","1","0","0","1","18","600000076","0","0","0","1","0","0","0","0","620300002","0","0","5001","0","0","61001005","0","36","0","0","600110051","30","0","1","0","268","620090102","61001007","620110002","0","0"
"0","61001004","1","6001","0","1","0","0","1","18","600000077","0","0","0","1","0","0","0","0","620300003","0","0","6001","0","0","61001005","0","36","0","0","600110061","30","0","1","0","273","620090103","61001007","620110003","0","0"
"0","61001004","1","7001","0","1","0","0","1","18","600000078","0","0","0","1","0","0","0","0","620300004","0","0","7001","0","0","61001005","0","36","0","0","600110071","30","0","1","0","281","620090104","61001007","620110004","0","0"
"0","61001004","1","8001","0","1","0","0","1","18","600000079","0","0","0","1","0","0","0","0","620300005","0","0","8001","0","0","61001005","0","36","0","0","600110081","30","0","1","0","288","620090105","61001007","620110005","0","0"
"0","61001004","1","9001","0","1","0","0","1","18","600000080","0","0","0","1","0","0","0","0","620300006","0","0","9001","0","0","61001005","0","36","0","0","600110091","30","0","1","0","298","620090106","61001007","620110006","0","0"
"0","61001004","1","10001","0","1","0","0","1","18","600000081","0","0","0","1","0","0","0","0","620300007","0","0","10001","0","0","61001005","0","36","0","0","600110101","30","0","1","0","309","620090107","61001007","620110007","0","0"
"0","61001004","1","11001","0","1","0","0","1","18","600000082","0","0","0","1","0","0","0","0","620300008","0","0","11001","0","0","61001005","0","36","0","0","600110111","30","0","1","0","313","620090108","61001007","620110008","0","0"
"0","61001004","1","12001","0","1","0","0","1","18","600000083","0","0","0","1","0","0","0","0","620300009","0","0","12001","0","0","61001005","0","36","0","0","600110121","30","0","1","0","321","620090109","61001007","620110009","0","0"
"0","61001004","1","13001","0","1","0","0","1","18","600000084","0","0","0","1","0","0","0","0","620300010","0","0","13001","0","0","61001005","0","36","0","0","600110131","30","0","1","0","326","620090110","61001007","620110010","0","0"
"0","61001004","1","14001","0","1","0","0","1","18","600000085","0","0","0","1","0","0","0","0","620300011","0","0","14001","0","0","61001005","0","36","0","0","600110141","30","0","1","0","336","620090111","61001007","620110011","0","0"
"0","61001004","1","15001","0","1","0","0","1","18","600000086","0","0","0","1","0","0","0","0","620300012","0","0","15001","0","0","61001005","0","36","0","0","600110151","30","0","1","0","341","620090112","61001007","620110012","0","0"
"0","61001004","1","16001","0","1","0","0","1","18","600000087","0","0","0","1","0","0","0","0","620300013","0","0","16001","0","0","61001005","0","36","0","0","600110161","30","0","1","0","351","620090113","61001007","620110013","0","0"
"0","61001004","1","17001","0","1","0","0","1","18","600000088","0","0","0","1","0","0","0","0","620300014","0","0","17001","0","0","61001005","0","36","0","0","600110171","30","0","1","0","356","620090114","61001007","620110014","0","0"
"0","61001004","1","18001","0","1","0","0","1","18","600000089","0","0","0","1","0","0","0","0","620300015","0","0","18001","0","0","61001005","0","36","0","0","600110181","30","0","1","0","366","620090115","61001007","620110015","0","0"
"0","61001004","1","19001","0","1","0","0","1","18","600000090","0","0","0","1","0","0","0","0","620300016","0","0","19001","0","0","61001005","0","36","0","0","600110191","30","0","1","0","371","620090116","61001007","620110016","0","0"
"0","61001004","1","20001","0","1","0","0","1","18","600000091","0","0","0","1","0","0","0","0","620300017","0","0","20001","0","0","61001005","0","36","0","0","600110201","30","0","1","0","375","620090117","61001007","620110017","0","0"
"0","61001004","1","21001","0","1","0","0","1","18","600000092","0","0","0","1","0","0","0","0","620300018","0","0","21001","0","0","61001005","0","36","0","0","600110211","30","0","1","0","381","620090118","61001007","620110018","0","0"
"0","61001004","1","22001","0","1","0","0","1","18","600000093","0","0","0","1","0","0","0","0","620300019","0","0","22001","0","0","61001005","0","36","0","0","600110221","30","0","1","0","386","620090119","61001007","620110019","0","0"
"0","61001004","1","23001","0","1","0","0","1","18","600000094","0","0","0","1","0","0","0","0","620300020","0","0","23001","0","0","61001005","0","36","0","0","600110231","30","0","1","0","390","620090120","61001007","620110020","0","0"
"0","61001004","1","24001","0","1","0","0","1","18","600000095","0","0","0","1","0","0","0","0","620300021","0","0","24001","0","0","61001005","0","36","0","0","600110241","30","0","1","0","396","620090121","61001007","620110021","0","0"
"0","61001004","1","25001","0","1","0","0","1","18","600000096","0","0","0","1","0","0","0","0","620300022","0","0","25001","0","0","61001005","0","36","0","0","600110251","30","0","1","0","401","620090122","61001007","620110022","0","0"
"0","61001004","1","26001","0","1","0","0","1","18","600000097","0","0","0","1","0","0","0","0","620300023","0","0","26001","0","0","61001005","0","36","0","0","600110261","30","0","1","0","405","620090123","61001007","620110023","0","0"
"0","61001004","1","27001","0","1","0","0","1","18","600000098","0","0","0","1","0","0","0","0","620300024","0","0","27001","0","0","61001005","0","36","0","0","600110271","30","0","1","0","411","620090124","61001007","620110024","0","0"
"0","61001004","1","28001","0","1","0","0","1","18","600000099","0","0","0","1","0","0","0","0","620300025","0","0","28001","0","0","61001005","0","36","0","0","600110281","30","0","1","0","417","620090125","61001007","620110025","0","0"
"0","61001004","1","29001","0","1","0","0","1","18","600000100","0","0","0","1","0","0","0","0","620300026","0","0","29001","0","0","61001005","0","36","0","0","600110291","30","0","1","0","422","620090126","61001007","620110026","0","0"
"0","61001004","1","30001","0","1","0","0","1","18","600000101","0","0","0","1","0","0","0","0","620300027","0","0","30001","0","0","61001005","0","36","0","0","600110301","30","0","1","0","427","620090127","61001007","620110027","0","0"
"0","61001004","1","31001","0","1","0","0","1","18","600000102","0","0","0","1","0","0","0","0","620300028","0","0","31001","0","0","61001005","0","36","0","0","600110311","30","0","1","0","433","620090128","61001007","620110028","0","0"
