b80092092f9373e6fa3ed52b4448c98bd61c1815e8f15717b0080cd4e7f1b49f,74bbd29cdd1c412d391a1d36f7b07376e80e5f0d4cbeb8dc068df4f2c165eea8,9d41a4523edcaf973f1a72f7f511d5a95a12ab637a083ca64472418c8c2ba51c,f51f7671372c7bc7ac78046b6ab9c3438d82c343a00fcf03129acb225f9f4d34,9b79c9fc1532036b18f4d8990dd04ebdd1a1bc75dc44cbf16a237ae49c4e5464,eab8d044e3ceb8a3694f056ee466f2bf15c5d5a54181483dcee26ec549387e15,a51178a274bdd11b5c6a2b2ecf06f10a95b95e396b6fcfaf896c1bf494146230
"80004","3","0","2021/08/02 04:59:59","9002016","2021/08/01 05:00:00","41"
"80004","3","1","2021/08/03 04:59:59","9002017","2021/08/02 05:00:00","42"
"70006","0","0","2022/04/25 04:59:59","400","2022/04/24 05:00:00","43"
"70006","0","0","2022/04/26 04:59:59","401","2022/04/25 05:00:00","44"
"80006","3","0","2022/07/17 04:59:59","9004001","2022/07/16 05:00:00","45"
"80006","3","0","2022/07/18 04:59:59","9004002","2022/07/17 05:00:00","46"
"80006","3","0","2022/07/19 04:59:59","9004003","2022/07/18 05:00:00","47"
"80006","3","0","2022/07/20 04:59:59","9004004","2022/07/19 05:00:00","48"
"80006","3","0","2022/07/21 04:59:59","9004005","2022/07/20 05:00:00","49"
"80006","3","0","2022/07/22 04:59:59","9004006","2022/07/21 05:00:00","50"
"80006","3","0","2022/07/23 04:59:59","9004007","2022/07/22 05:00:00","51"
"80006","3","0","2022/07/24 04:59:59","9004008","2022/07/23 05:00:00","52"
"80006","3","0","2022/07/25 04:59:59","9004009","2022/07/24 05:00:00","53"
"80006","3","0","2022/07/26 04:59:59","9004010","2022/07/25 05:00:00","54"
"80006","3","0","2022/07/27 04:59:59","9004011","2022/07/26 05:00:00","55"
"80006","3","0","2022/07/28 04:59:59","9004012","2022/07/27 05:00:00","56"
"80006","3","0","2022/07/29 04:59:59","9004013","2022/07/28 05:00:00","57"
"80006","3","0","2022/07/30 04:59:59","9004014","2022/07/29 05:00:00","58"
"80006","3","0","2022/07/31 04:59:59","9004015","2022/07/30 05:00:00","59"
"80006","3","0","2022/08/01 04:59:59","9004016","2022/07/31 05:00:00","60"
"80006","3","1","2022/08/02 04:59:59","9004017","2022/08/01 05:00:00","61"
"70007","1","0","0","436","0","62"
"70007","2","0","0","437","0","63"
"70007","3","0","0","438","0","64"
"80007","3","0","2023/01/07 04:59:59","9005001","2023/01/06 05:00:00","65"
"80007","3","0","2023/01/08 04:59:59","9005002","2023/01/07 05:00:00","66"
"80007","3","0","2023/01/09 04:59:59","9005003","2023/01/08 05:00:00","67"
"80007","3","0","2023/01/10 04:59:59","9005004","2023/01/09 05:00:00","68"
"80007","3","0","2023/01/11 04:59:59","9005005","2023/01/10 05:00:00","69"
"80007","3","0","2023/01/12 04:59:59","9005006","2023/01/11 05:00:00","70"
"80007","3","0","2023/01/13 04:59:59","9005007","2023/01/12 05:00:00","71"
"80007","3","0","2023/01/14 04:59:59","9005008","2023/01/13 05:00:00","72"
"80007","3","0","2023/01/15 04:59:59","9005009","2023/01/14 05:00:00","73"
"80007","3","0","2023/01/16 04:59:59","9005010","2023/01/15 05:00:00","74"
"80007","3","0","2023/01/17 04:59:59","9005011","2023/01/16 05:00:00","75"
"80007","3","0","2023/01/18 04:59:59","9005012","2023/01/17 05:00:00","76"
"80007","3","0","2023/01/19 04:59:59","9005013","2023/01/18 05:00:00","77"
"80007","3","0","2023/01/20 04:59:59","9005014","2023/01/19 05:00:00","78"
"80007","3","1","2023/01/21 04:59:59","9005015","2023/01/20 05:00:00","79"
"70008","0","0","2023/04/25 04:59:59","400","2023/04/24 05:00:00","80"
"70008","0","0","2023/04/26 04:59:59","401","2023/04/25 05:00:00","81"
"70009","1","0","0","439","0","82"
"80008","3","0","2023/07/18 04:59:59","9006001","2023/07/17 05:00:00","83"
"80008","3","0","2023/07/19 04:59:59","9006002","2023/07/18 05:00:00","84"
"80008","3","0","2023/07/20 04:59:59","9006003","2023/07/19 05:00:00","85"
"80008","3","0","2023/07/21 04:59:59","9006004","2023/07/20 05:00:00","86"
"80008","3","0","2023/07/22 04:59:59","9006005","2023/07/21 05:00:00","87"
"80008","3","0","2023/07/23 04:59:59","9006006","2023/07/22 05:00:00","88"
"80008","3","0","2023/07/24 04:59:59","9006007","2023/07/23 05:00:00","89"
"80008","3","0","2023/07/25 04:59:59","9006008","2023/07/24 05:00:00","90"
"80008","3","0","2023/07/26 04:59:59","9006009","2023/07/25 05:00:00","91"
"80008","3","0","2023/07/27 04:59:59","9006010","2023/07/26 05:00:00","92"
"80008","3","0","2023/07/28 04:59:59","9006011","2023/07/27 05:00:00","93"
"80008","3","0","2023/07/29 04:59:59","9006012","2023/07/28 05:00:00","94"
"80008","3","0","2023/07/30 04:59:59","9006013","2023/07/29 05:00:00","95"
"80008","3","0","2023/07/31 04:59:59","9006014","2023/07/30 05:00:00","96"
"80008","3","0","2023/08/01 04:59:59","9006015","2023/07/31 05:00:00","97"
"80008","3","1","2023/08/02 04:59:59","9006016","2023/08/01 05:00:00","98"
"80009","3","0","2024/01/25 04:59:59","9007001","2024/01/24 05:00:00","99"
"80009","3","0","2024/01/26 04:59:59","9007002","2024/01/25 05:00:00","100"
"80009","3","0","2024/01/27 04:59:59","9007003","2024/01/26 05:00:00","101"
"80009","3","0","2024/01/28 04:59:59","9007004","2024/01/27 05:00:00","102"
"80009","3","0","2024/01/29 04:59:59","9007005","2024/01/28 05:00:00","103"
"80009","3","0","2024/01/30 04:59:59","9007006","2024/01/29 05:00:00","104"
"80009","3","0","2024/01/31 04:59:59","9007007","2024/01/30 05:00:00","105"
"80009","3","0","2024/02/01 04:59:59","9007008","2024/01/31 05:00:00","106"
"80009","3","0","2024/02/02 04:59:59","9007009","2024/02/01 05:00:00","107"
"80009","3","0","2024/02/03 04:59:59","9007010","2024/02/02 05:00:00","108"
"80009","3","0","2024/02/04 04:59:59","9007011","2024/02/03 05:00:00","109"
"80009","3","0","2024/02/05 04:59:59","9007012","2024/02/04 05:00:00","110"
"80009","3","0","2024/02/06 04:59:59","9007013","2024/02/05 05:00:00","111"
"80009","3","0","2024/02/07 04:59:59","9007014","2024/02/06 05:00:00","112"
"80009","3","1","2024/02/08 04:59:59","9007015","2024/02/07 05:00:00","113"
"70010","0","0","2024/04/06 04:59:59","400","2024/04/04 05:00:00","114"
"70012","0","0","2024/04/08 04:59:59","401","2024/04/06 05:00:00","115"
"70011","1","0","0","440","0","116"
"80010","3","0","2024/07/18 04:59:59","9008001","2024/07/17 05:00:00","117"
"80010","3","0","2024/07/19 04:59:59","9008002","2024/07/18 05:00:00","118"
"80010","3","0","2024/07/20 04:59:59","9008003","2024/07/19 05:00:00","119"
"80010","3","0","2024/07/21 04:59:59","9008004","2024/07/20 05:00:00","120"
"80010","3","0","2024/07/22 04:59:59","9008005","2024/07/21 05:00:00","121"
"80010","3","0","2024/07/23 04:59:59","9008006","2024/07/22 05:00:00","122"
"80010","3","0","2024/07/24 04:59:59","9008007","2024/07/23 05:00:00","123"
"80010","3","0","2024/07/25 04:59:59","9008008","2024/07/24 05:00:00","124"
"80010","3","0","2024/07/26 04:59:59","9008009","2024/07/25 05:00:00","125"
"80010","3","0","2024/07/27 04:59:59","9008010","2024/07/26 05:00:00","126"
"80010","3","0","2024/07/28 04:59:59","9008011","2024/07/27 05:00:00","127"
"80010","3","1","2024/07/29 04:59:59","9008012","2024/07/28 05:00:00","128"
"80010","3","1","2024/07/30 04:59:59","9008013","2024/07/29 05:00:00","129"
"80010","3","1","2024/07/31 04:59:59","9008014","2024/07/30 05:00:00","130"
"80010","3","1","2024/08/01 04:59:59","9008015","2024/07/31 05:00:00","131"
"80010","3","1","2024/08/02 04:59:59","9008016","2024/08/01 05:00:00","132"
"80011","3","0","2025/01/19 04:59:59","9009001","2025/01/18 05:00:00","133"
"80011","3","0","2025/01/20 04:59:59","9009002","2025/01/19 05:00:00","134"
"80011","3","0","2025/01/21 04:59:59","9009003","2025/01/20 05:00:00","135"
"80011","3","0","2025/01/22 04:59:59","9009004","2025/01/21 05:00:00","136"
"80011","3","0","2025/01/23 04:59:59","9009005","2025/01/22 05:00:00","137"
"80011","3","0","2025/01/24 04:59:59","9009006","2025/01/23 05:00:00","138"
"80011","3","0","2025/01/25 04:59:59","9009007","2025/01/24 05:00:00","139"
"80011","3","0","2025/01/26 04:59:59","9009008","2025/01/25 05:00:00","140"
"80011","3","0","2025/01/27 04:59:59","9009009","2025/01/26 05:00:00","141"
"80011","3","0","2025/01/28 04:59:59","9009010","2025/01/27 05:00:00","142"
"80011","3","0","2025/01/29 04:59:59","9009011","2025/01/28 05:00:00","143"
"80011","3","0","2025/01/30 04:59:59","9009012","2025/01/29 05:00:00","144"
"80011","3","0","2025/01/31 04:59:59","9009013","2025/01/30 05:00:00","145"
"80011","3","0","2025/02/01 04:59:59","9009014","2025/01/31 05:00:00","146"
"80011","3","1","2025/02/02 04:59:59","9009015","2025/02/01 05:00:00","147"
"70014","0","0","2025/04/04 04:59:59","400","2025/04/03 05:00:00","148"
"70015","0","0","2025/04/05 04:59:59","401","2025/04/04 05:00:00","149"
"70013","1","0","0","441","0","150"
"80012","3","0","2025/07/25 04:59:59","9010001","2025/07/24 05:00:00","151"
"80012","3","0","2025/07/26 04:59:59","9010002","2025/07/25 05:00:00","152"
"80012","3","0","2025/07/27 04:59:59","9010003","2025/07/26 05:00:00","153"
"80012","3","0","2025/07/28 04:59:59","9010004","2025/07/27 05:00:00","154"
"80012","3","0","2025/07/29 04:59:59","9010005","2025/07/28 05:00:00","155"
"80012","3","0","2025/07/30 04:59:59","9010006","2025/07/29 05:00:00","156"
"80012","3","0","2025/07/31 04:59:59","9010007","2025/07/30 05:00:00","157"
"80012","3","0","2025/08/01 04:59:59","9010008","2025/07/31 05:00:00","158"
"70016","0","0","2025/08/24 04:59:59","442","2025/08/01 16:00:00","159"
"80014","3","0","2026/01/31 04:59:59","9012001","2026/01/30 05:00:00","160"
"80014","3","0","2026/02/01 04:59:59","9012002","2026/01/31 05:00:00","161"
"80014","3","0","2026/02/02 04:59:59","9012003","2026/02/01 05:00:00","162"
"70017","0","0","2026/04/04 04:59:59","400","2026/04/03 05:00:00","163"
"70018","0","0","2026/04/05 04:59:59","401","2026/04/04 05:00:00","164"
"70019","1","0","0","443","0","165"
"80016","3","0","2026/07/30 04:59:59","9013001","2026/07/29 05:00:00","166"
"80016","3","0","2026/07/31 04:59:59","9013002","2026/07/30 05:00:00","167"
"80016","3","0","2026/08/01 04:59:59","9013003","2026/07/31 05:00:00","168"
"80016","3","0","2026/08/02 04:59:59","9013004","2026/08/01 05:00:00","169"
