6e3800fdbaad7445e599e6fca12dbf093d04226cfcee0aa59b69d61c96664c64,23c162ae759b92ab34f29d5c53deb86cd4d7a4680f9f0b983e670fafa689ad70,7bbaba2260559d6c96daf755d4371e3250bda7cbac14f06bf89786d6c4b1d1c2,0c9b8a18aa1d6c4fd5fb3ff9f63239ca7fa4abc9e07947042e4ef964c3a710a2,64c7cc19e6feff8de90255c11c9569c9916df67eee330f41575a3725c1d2cbc0,4a560c02cfaff090d4ad8774f91243ec51471126017c80c6b2645b54b86a54e8,90eac4250967644f8bc31f4ad3035fa059ec5ced4710d99b67decf3f6cf5f379,c90674bf94d0f4960abe965647c3c55c719f87a8d361129f49b04be992b125a0,5668c64219909c189b70821d3bd7d783a6e06500e6baacbe0c59fb3a000855da,9c39f6b76eb24ebb3817c729faaf29127d28c4b060220b893baa0760f1de4b38,a48674f2abf56a94d504b6adaf1292288df27f904cc56a9b495e8fd11e435507,07a8a113085efbca53fbe9d6539fabf56a3af86bc3ce444911a85fc108da9eba,b358bc7b3e9268d1a978874213a7fc901d0e68d01947b27e7b55229f40076d5d,039f0d290c82a7734e40a2a52eadeb9fdb363a3143bea7d650264c092bed0e8d,901c208986d92107d38578cd730d61743a0ceec983714cabda947a74c520003c,a19a531fbbcb55f1b84130454ddcfb604a64c9eeefdb670b01cf7171dbee0ec7,94023a1fcf23c5bff50b446f013b6b789f7ef7aab26f792fb64d067feb21ea82,6df10366088da96f6fb124bf6509f2f4446d4296e88135f4324fc57642e58429,e8c48fd384fe17b9451263a3347376d094454df4f69a8d021acf10e8cdc21063,addcdb7b05f3a0d6e4e9b8c37eddba44792b4132668927a3da0e6d1dd3ba1ca1,6b4ed74865dd45d7b825ddb587e97a24f84a7a01d12aeb6f93ef6ff64ec2ae1b,ab01bb7c8e00d5df70c909cc505b1b04c14ed6f24f29029679d4b8c6d4c67f14,7b45d625b82e56add7d7489a2742ecf7570bd992e188f75f248b4b1cfe2ccb37,d446cc35db95a364b6a5abf2ec89eebdfa35478af9d9f777f953a8b2cd24958f,1159fbb1615b75e73bf1aa03e010601c3150121c3d8de2fca51907fd6e6f2de2,e3ad9a7780d6602163547c5ea7c48474f019e10ca4378125623b3acda5f46444,05bad13caf95955f5c857afde6544aa314c7ddc9c2bf30e5a76379411e1bae1a,0e6f210dca5af29f49b12787d6bbbd6540349cdc6a35f850bb5924340e9c8f8b,8f77d9f5f9ab9cf62264e0aa79c9739ec38e0c8b22b4803d9b1ebb0c1cc71f75,1322d58a92e392639788c1bb141a7d65d6a90271eb5475f4159e9bb980de9d90,0af6dc50593548b6c1cd40fc03de50dc6590d9daab6cc1a98fef8edd7fcf1ecf,7bfca0a3130d85568597c2b52814c28e3f8ae433122e5815f61b7d008b61f18f,dbe0b2fb3828a8fbde95b5cd44aaa0ffe0feaf2774ce1c58b7117bdbcdb02964,103f282efe9b30a70b9d4b0912983cb8a394953ab017c9864e6fa75be1ee831b,5b89c968dca4150fe416a1486b6f800053ebe84624d1f55167903f0e80316c76,4e46d01846da8196fb1eb37e975aca255dfd14645ebd2bbf8a548e330ae3dc57,4b8e488af2ddd5b0f860105943e212d46df176ece13c181c9564eaba0c1bf802,912002643398024e250a50f78b911580590cdad60186de4ce87ecbb58e477a01
"bgm_M06","210010172","21001017","0","0","0","210010171","90","21001","94002","600","210010173","23001","201011705","100052","201011704","100053","2030/12/17 14:59:59","100052","11056001","0","bgm_M06","bgm_M06","瑪那冒險Lv17","1","bgm_M06","bgm_M06","201011707","0","21001016","201011708","0","2024/08/01 16:00:00","bgm_M06","0","100051","201011701","221001017"
"bgm_M06","210010182","21001018","0","0","0","210010181","90","21001","94002","600","210010183","23001","201011805","100052","201011803","100053","2030/12/17 14:59:59","100052","11061001","0","bgm_M06","bgm_M06","瑪那冒險Lv18","1","bgm_M06","bgm_M06","201011806","0","21001017","201011808","0","2025/02/01 16:00:00","bgm_M06","0","100051","201011801","221001018"
"bgm_M06","210010192","21001019","0","0","0","210010191","90","21001","94002","600","210010193","23001","201011905","100052","201011904","100053","2030/12/17 14:59:59","100052","11066001","0","bgm_M06","bgm_M06","瑪那冒險Lv19","1","bgm_M06","bgm_M06","201011907","0","21001018","201011908","0","2025/08/01 16:00:00","bgm_M06","0","100051","201011901","221001019"
"bgm_M06","210020012","21002001","0","0","0","210020011","90","21002","20001","80","210020013","20002","202020105","100392","202020101","100393","2030/12/17 14:59:59","100392","0","0","bgm_M06","bgm_M06","經驗值冒險 Lv1","1","bgm_M06","bgm_M06","202020102","23001","0","0","0","2015/12/17 15:00:00","bgm_M06","0","100391","202020104","221002001"
"bgm_M06","210020022","21002002","23001","0","0","210020021","90","21002","20001","100","210020023","20002","202020202","100392","202020201","100393","2030/12/17 14:59:59","100392","11004001","0","bgm_M06","bgm_M06","經驗值冒險 Lv2","1","bgm_M06","bgm_M06","202020205","20003","21002001","202020206","0","2015/12/17 15:00:00","bgm_M06","0","100391","202020204","221002002"
"bgm_M06","210020032","21002003","23001","0","0","210020031","90","21002","20001","140","210020033","20002","202020306","100392","202020305","100393","2030/12/17 14:59:59","100392","11006001","0","bgm_M06","bgm_M06","經驗值冒險 Lv3","1","bgm_M06","bgm_M06","202020307","20003","21002002","0","0","2015/12/17 15:00:00","bgm_M06","0","100391","202020304","221002003"
"bgm_M06","210020042","21002004","23001","0","0","210020041","90","21002","20001","180","210020043","20002","202020401","100392","202020406","100393","2030/12/17 14:59:59","100392","11007001","0","bgm_M06","bgm_M06","經驗值冒險 Lv4","1","bgm_M06","bgm_M06","202020402","20003","21002003","0","0","2015/12/17 15:00:00","bgm_M06","0","100391","202020404","221002004"
"bgm_M06","210020052","21002005","23001","0","0","210020051","90","21002","20001","200","210020053","20002","202020502","100392","202020507","100393","2030/12/17 14:59:59","100392","11008001","0","bgm_M06","bgm_M06","經驗值冒險 Lv5","1","bgm_M06","bgm_M06","202020508","20003","21002004","202020506","0","2015/12/17 15:00:00","bgm_M06","0","100391","202020504","221002005"
"bgm_M06","210020062","21002006","23001","0","0","210020061","90","21002","20002","250","210020063","20003","202020605","100392","202020608","100393","2030/12/17 14:59:59","100392","11010001","0","bgm_M06","bgm_M06","經驗值冒險 Lv6","1","bgm_M06","bgm_M06","202020603","20004","21002005","0","0","2019/03/06 16:00:00","bgm_M06","0","100391","202020607","221002006"
"bgm_M06","210020072","21002007","23001","0","0","210020071","90","21002","20002","300","210020073","20003","202020706","100392","202020701","100393","2030/12/17 14:59:59","100392","11011001","0","bgm_M06","bgm_M06","經驗值冒險 Lv7","1","bgm_M06","bgm_M06","202020707","20004","21002006","202020704","0","2019/08/01 16:00:00","bgm_M06","0","100391","202020705","221002007"
"bgm_M06","210020082","21002008","23001","0","0","210020081","90","21002","20002","350","210020083","20003","202020806","100392","202020809","100393","2030/12/17 14:59:59","100392","11013001","0","bgm_M06","bgm_M06","經驗值冒險 Lv8","1","bgm_M06","bgm_M06","202020803","20004","21002007","202020804","0","2020/02/18 16:00:00","bgm_M06","0","100391","202020808","221002008"
"bgm_M06","210020092","21002009","23001","0","0","210020091","90","21002","20002","400","210020093","20003","202020902","100392","202020901","100393","2030/12/17 14:59:59","100392","11015001","0","bgm_M06","bgm_M06","經驗值冒險 Lv9","1","bgm_M06","bgm_M06","202020903","20004","21002008","202020909","0","2020/08/03 16:00:00","bgm_M06","0","100391","202020908","221002009"
"bgm_M06","210020102","21002010","23001","0","0","210020101","90","21002","20002","450","210020103","20003","202021002","100392","202021001","100393","2030/12/17 14:59:59","100392","11020001","0","bgm_M06","bgm_M06","經驗值冒險Lv10","1","bgm_M06","bgm_M06","202021006","20004","21002009","202021009","0","2021/02/09 05:00:00","bgm_M06","0","100391","202021004","221002010"
"bgm_M06","210020112","21002011","23001","0","0","210020111","90","21002","20002","500","210020113","20003","202021104","100392","202021108","100393","2030/12/17 14:59:59","100392","11025001","0","bgm_M06","bgm_M06","經驗值冒險Lv11","1","bgm_M06","bgm_M06","202021107","20004","21002010","202021109","0","2021/08/01 16:00:00","bgm_M06","0","100391","202021105","221002011"
"bgm_M06","210020122","21002012","23001","0","0","210020121","90","21002","20003","550","210020123","20004","202021206","100392","202021201","100393","2030/12/17 14:59:59","100392","11030001","0","bgm_M06","bgm_M06","經驗值冒險Lv12","1","bgm_M06","bgm_M06","202021207","20005","21002011","202021208","0","2022/02/01 16:00:00","bgm_M06","0","100391","202021205","221002012"
"bgm_M06","210020132","21002013","23001","0","0","210020131","90","21002","20003","600","210020133","20004","202021304","100392","202021307","100393","2030/12/17 14:59:59","100392","11036001","0","bgm_M06","bgm_M06","經驗值冒險Lv13","1","bgm_M06","bgm_M06","202021305","20005","21002012","202021303","0","2022/08/01 16:00:00","bgm_M06","0","100391","202021301","221002013"
"bgm_M06","210020142","21002014","23001","0","0","210020141","90","21002","20003","600","210020143","20004","202021404","100392","202021407","100393","2030/12/17 14:59:59","100392","11041001","0","bgm_M06","bgm_M06","經驗值冒險Lv14","1","bgm_M06","bgm_M06","202021405","20005","21002013","202021408","0","2023/01/20 16:00:00","bgm_M06","0","100391","202021406","221002014"
"bgm_M06","210020152","21002015","23001","0","0","210020151","90","21002","20003","600","210020153","20004","202021507","100392","202021508","100393","2030/12/17 14:59:59","100392","11045001","0","bgm_M06","bgm_M06","經驗值冒險Lv15","1","bgm_M06","bgm_M06","202021505","20005","21002014","202021503","0","2023/08/01 16:00:00","bgm_M06","0","100391","202021502","221002015"
"bgm_M06","210020162","21002016","23001","0","0","210020161","90","21002","20003","600","210020163","20004","202021605","100392","202021602","100393","2030/12/17 14:59:59","100392","11051001","0","bgm_M06","bgm_M06","經驗值冒險Lv16","1","bgm_M06","bgm_M06","202021606","20005","21002015","202021608","0","2024/02/07 16:00:00","bgm_M06","0","100391","202021601","221002016"
"bgm_M06","210020172","21002017","23001","0","0","210020171","90","21002","20003","600","210020173","20004","202021706","100392","202021705","100393","2030/12/17 14:59:59","100392","11056001","0","bgm_M06","bgm_M06","經驗值冒險Lv17","1","bgm_M06","bgm_M06","202021707","20005","21002016","202021708","0","2024/08/01 16:00:00","bgm_M06","0","100391","202021701","221002017"
"bgm_M06","210020182","21002018","0","0","0","210020181","90","21002","20004","600","210020183","20005","202021805","100392","202021803","100393","2030/12/17 14:59:59","100392","11061001","0","bgm_M06","bgm_M06","經驗值冒險Lv18","1","bgm_M06","bgm_M06","202021807","23001","21002017","202021808","0","2025/02/01 16:00:00","bgm_M06","0","100391","202021801","221002018"
"bgm_M06","210020192","21002019","0","0","0","210020191","90","21002","20004","600","210020193","20005","202021904","100392","202021902","100393","2030/12/17 14:59:59","100392","11066001","0","bgm_M06","bgm_M06","經驗值冒險Lv19","1","bgm_M06","bgm_M06","202021906","23001","21002018","202021908","0","2025/08/01 16:00:00","bgm_M06","0","100391","202021901","221002019"
