83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2
"0","118","6011","2020/02/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10025","2020/02/21 15:59:59","9015","5","0","1","601","81025008","81025008"
"1","103","6011","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3250000","0","10027","2020/03/19 15:59:59","9013","0","0","500000","601","81027001","81027001"
"1","104","6011","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2750000","0","10027","2020/03/19 15:59:59","9013","0","0","1000000","601","81027002","81027002"
"1","105","6011","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2250000","0","10027","2020/03/19 15:59:59","9013","0","0","1500000","601","81027003","81027003"
"0","106","6011","2020/03/02 16:00:00","將MODE2出現的怪物全部打倒","0","10027","2020/03/19 15:59:59","9016","2","0","1","601","81027004","81027004"
"1","111","6011","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1450000","0","10027","2020/03/19 15:59:59","9013","0","0","2300000","601","81027005","81027005"
"1","113","6011","2020/03/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 650000","0","10027","2020/03/19 15:59:59","9013","0","0","3100000","601","81027006","81027006"
"0","115","6011","2020/03/02 16:00:00","討伐特別戰鬥的 Boss","0","10027","2020/03/19 15:59:59","9016","3","0","1","601","81027007","81027007"
"0","118","6011","2020/03/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10027","2020/03/19 15:59:59","9015","5","0","1","601","81027008","81027008"
"0","103","6011","2020/04/01 16:00:00","打倒克莉絲提娜和望和伊莉亞的闇影","0","10029","2020/04/19 15:59:59","9001","0","0","3","601","81029001","81029001"
"1","104","6011","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4300000","0","10029","2020/04/19 15:59:59","9013","0","0","700000","601","81029002","81029002"
"1","105","6011","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3650000","0","10029","2020/04/19 15:59:59","9013","0","0","1350000","601","81029003","81029003"
"0","106","6011","2020/04/01 16:00:00","完成特別戰鬥的模式2","0","10029","2020/04/19 15:59:59","9016","2","0","1","601","81029004","81029004"
"1","111","6011","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10029","2020/04/19 15:59:59","9013","0","0","3000000","601","81029005","81029005"
"1","113","6011","2020/04/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10029","2020/04/19 15:59:59","9013","0","0","4000000","601","81029006","81029006"
"0","115","6011","2020/04/01 16:00:00","討伐特別戰鬥的 Boss","0","10029","2020/04/19 15:59:59","9016","3","0","1","601","81029007","81029007"
"0","118","6011","2020/04/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10029","2020/04/19 15:59:59","9015","5","0","1","601","81029008","81029008"
"0","103","6011","2020/05/05 16:00:00","打倒美食殿堂隊伍的闇影","0","10031","2020/05/22 15:59:59","9001","0","0","4","601","81031001","81031001"
"1","104","6011","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3150000","0","10031","2020/05/22 15:59:59","9013","0","0","600000","601","81031002","81031002"
"1","105","6011","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2550000","0","10031","2020/05/22 15:59:59","9013","0","0","1200000","601","81031003","81031003"
"0","106","6011","2020/05/05 16:00:00","完成特別戰鬥的模式2","0","10031","2020/05/22 15:59:59","9016","2","0","1","601","81031004","81031004"
"1","111","6011","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1275000","0","10031","2020/05/22 15:59:59","9013","0","0","2475000","601","81031005","81031005"
"1","113","6011","2020/05/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 675000","0","10031","2020/05/22 15:59:59","9013","0","0","3075000","601","81031006","81031006"
"0","115","6011","2020/05/05 16:00:00","討伐特別戰鬥的 Boss","0","10031","2020/05/22 15:59:59","9016","3","0","1","601","81031007","81031007"
"0","118","6011","2020/05/05 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10031","2020/05/22 15:59:59","9015","5","0","1","601","81031008","81031008"
"1","104","6011","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4000000","0","10033","2020/06/21 15:59:59","9013","0","0","1000000","601","81033001","81033001"
"1","105","6011","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3000000","0","10033","2020/06/21 15:59:59","9013","0","0","2000000","601","81033002","81033002"
"0","106","6011","2020/06/03 16:00:00","完成特別戰鬥的模式1","0","10033","2020/06/21 15:59:59","9016","1","0","1","601","81033003","81033003"
"0","103","6011","2020/06/03 16:00:00","打倒霞與栞的闇影","0","10033","2020/06/21 15:59:59","9001","0","0","2","601","81033004","81033004"
"1","111","6011","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10033","2020/06/21 15:59:59","9013","0","0","3000000","601","81033005","81033005"
"1","113","6011","2020/06/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10033","2020/06/21 15:59:59","9013","0","0","4000000","601","81033006","81033006"
"0","115","6011","2020/06/03 16:00:00","討伐特別戰鬥的 Boss","0","10033","2020/06/21 15:59:59","9016","3","0","1","601","81033007","81033007"
"0","118","6011","2020/06/03 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10033","2020/06/21 15:59:59","9015","5","0","1","601","81033008","81033008"
"1","10034103","6011","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5000000","0","10034","2020/06/28 15:59:59","9013","0","0","500000","601","81034001","81034001"
"1","10034104","6011","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4000000","0","10034","2020/06/28 15:59:59","9013","0","0","1500000","601","81034002","81034002"
"0","10034105","6011","2020/06/17 16:00:00","完成特別戰鬥的模式1","0","10034","2020/06/28 15:59:59","9016","1","0","1","601","81034003","81034003"
"1","10034106","6011","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10034","2020/06/28 15:59:59","9013","0","0","3500000","601","81034004","81034004"
"0","10034111","6011","2020/06/17 16:00:00","完成特別戰鬥的模式2","0","10034","2020/06/28 15:59:59","9016","2","0","1","601","81034005","81034005"
"1","10034113","6011","2020/06/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 900000","0","10034","2020/06/28 15:59:59","9013","0","0","4600000","601","81034006","81034006"
"0","10034115","6011","2020/06/17 16:00:00","討伐特別戰鬥的 Boss","0","10034","2020/06/28 15:59:59","9016","3","0","1","601","81034007","81034007"
"0","10034118","6011","2020/06/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10034","2020/06/28 15:59:59","9015","5","0","1","601","81034008","81034008"
"0","10035103","6011","2020/09/30 16:00:00","打倒new generations的闇影","0","10035","2020/10/26 15:59:59","9001","0","0","3","601","81035001","81035001"
"0","10035104","6011","2020/09/30 16:00:00","將MODE2出現的怪物全部打倒","0","10035","2020/10/26 15:59:59","9016","2","0","1","601","81035002","81035002"
"1","10035105","6011","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 1760000","0","10035","2020/10/26 15:59:59","9013","0","0","440000","601","81035003","81035003"
"1","10035106","6011","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 1320000","0","10035","2020/10/26 15:59:59","9013","0","0","880000","601","81035004","81035004"
"1","10035111","6011","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 880000","0","10035","2020/10/26 15:59:59","9013","0","0","1320000","601","81035005","81035005"
"1","10035113","6011","2020/09/30 16:00:00","將喧囂獨角兔的 HP 降低至 440000","0","10035","2020/10/26 15:59:59","9013","0","0","1760000","601","81035006","81035006"
"0","10035115","6011","2020/09/30 16:00:00","討伐喧囂獨角兔","0","10035","2020/10/26 15:59:59","9016","3","0","1","601","81035007","81035007"
"0","10035118","6011","2020/09/30 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","0","10035","2020/10/26 15:59:59","9015","5","0","1","601","81035008","81035008"
"1","10036103","6011","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 18375000","0","10036","2020/10/26 15:59:59","9013","0","0","2625000","601","81036001","81036001"
"0","10036104","6011","2020/10/12 16:00:00","通過糾結的盆栽小花的MODE1","0","10036","2020/10/26 15:59:59","9016","1","0","1","601","81036002","81036002"
"1","10036105","6011","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 11900000","0","10036","2020/10/26 15:59:59","9013","0","0","9100000","601","81036003","81036003"
"1","10036106","6011","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 8050000","0","10036","2020/10/26 15:59:59","9013","0","0","12950000","601","81036004","81036004"
"0","10036111","6011","2020/10/12 16:00:00","通過糾結的盆栽小花的MODE2","0","10036","2020/10/26 15:59:59","9016","2","0","1","601","81036005","81036005"
"1","10036113","6011","2020/10/12 16:00:00","將糾結的盆栽小花的 HP 降低至 2100000","0","10036","2020/10/26 15:59:59","9013","0","0","18900000","601","81036006","81036006"
"0","10036115","6011","2020/10/12 16:00:00","討伐糾結的盆栽小花","0","10036","2020/10/26 15:59:59","9016","3","0","1","601","81036007","81036007"
"0","10036118","6011","2020/10/12 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","0","10036","2020/10/26 15:59:59","9015","5","0","1","601","81036008","81036008"
"0","10037103","6011","2020/08/17 16:00:00","打倒香織、真琴、真步、霞的闇影","0","10037","2020/08/28 15:59:59","9001","0","0","4","601","81037001","81037001"
"1","10037104","6011","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2600000","0","10037","2020/08/28 15:59:59","9013","0","0","450000","601","81037002","81037002"
"1","10037105","6011","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2100000","0","10037","2020/08/28 15:59:59","9013","0","0","950000","601","81037003","81037003"
"0","10037106","6011","2020/08/17 16:00:00","完成特別戰鬥的模式2","0","10037","2020/08/28 15:59:59","9016","2","0","1","601","81037004","81037004"
"1","10037111","6011","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10037","2020/08/28 15:59:59","9013","0","0","2050000","601","81037005","81037005"
"1","10037113","6011","2020/08/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 500000","0","10037","2020/08/28 15:59:59","9013","0","0","2550000","601","81037006","81037006"
"0","10037115","6011","2020/08/17 16:00:00","討伐特別戰鬥的 Boss","0","10037","2020/08/28 15:59:59","9016","3","0","1","601","81037007","81037007"
"0","10037118","6011","2020/08/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10037","2020/08/28 15:59:59","9015","5","0","1","601","81037008","81037008"
"0","10038103","6011","2020/07/02 16:00:00","打倒秋乃、珠希、優花梨、美冬的闇影","0","10038","2020/07/19 15:59:59","9001","0","0","4","601","81038001","81038001"
"1","10038104","6011","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6035000","0","10038","2020/07/19 15:59:59","9013","0","0","1065000","601","81038002","81038002"
"1","10038105","6011","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4970000","0","10038","2020/07/19 15:59:59","9013","0","0","2130000","601","81038003","81038003"
"0","10038106","6011","2020/07/02 16:00:00","完成特別戰鬥的模式2","0","10038","2020/07/19 15:59:59","9016","2","0","1","601","81038004","81038004"
"1","10038111","6011","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2603500","0","10038","2020/07/19 15:59:59","9013","0","0","4496500","601","81038005","81038005"
"1","10038113","6011","2020/07/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1302000","0","10038","2020/07/19 15:59:59","9013","0","0","5798000","601","81038006","81038006"
"0","10038115","6011","2020/07/02 16:00:00","討伐特別戰鬥的 Boss","0","10038","2020/07/19 15:59:59","9016","3","0","1","601","81038007","81038007"
"0","10038118","6011","2020/07/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","10038","2020/07/19 15:59:59","9015","5","0","1","601","81038008","81038008"
"0","10039103","6011","2020/07/16 16:00:00","打倒貪吃佩可、可可蘿、凱留的闇影","0","10039","2020/07/26 15:59:59","9001","0","0","3","601","81039001","81039001"
"1","10039104","6011","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2500000","0","10039","2020/07/26 15:59:59","9013","0","0","500000","601","81039002","81039002"
"1","10039105","6011","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2000000","0","10039","2020/07/26 15:59:59","9013","0","0","1000000","601","81039003","81039003"
"0","10039106","6011","2020/07/16 16:00:00","完成特別戰鬥的模式2","0","10039","2020/07/26 15:59:59","9016","2","0","1","601","81039004","81039004"
"1","10039111","6011","2020/07/16 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1000000","0","10039","2020/07/26 15:59:59","9013","0","0","2000000","601","81039005","81039005"
