785cd83989d36c71ff127dfaa43b5454b1fc0cd80c1f8faba0ad76911465d3d7,0e621d8ca6123e7c23223afd0b3f06c3b3ac8cd7c5cd7e4107cf96a924420fc4,1da3ed0da0725ee54a99f2ace182141e687f50e93bf86dee97a9be4e0be4deb3,449fca601ab0376a607b1b5bdf370a99c1726e517397f2ca3813f63b0901769b,6c3b0313a30e8394614b1d440c92a3151fbd911e37bfa7aca951d5013ebfa832,7015b695b9d1b7b756ca7b120e6c27b80c1ef16b8f238ec390992b13f294e39b,23b33cdcb62b4f407ca0dcc5597a0e1d82117c4ef3af0e4038c2fb9a490bae6a,df24cf291b60fdac9e8b86483dffcdf3f8aa624e8887f458f71a7c2d719cdc16,16f6f94d2ec4d59cc4807da3fc5d44eb2c12c29f7676088997db926377d2c32d,094435e182e420ba4bccdaed68890bb80d85d1669a24b8e635ab753ea472566f,34e2484dc5433b9203d065c8aa49db59e1f1a2fb2699cbf4ead73e1e4632ec01,3a1bbe6b0c0130103341eda61a1df7f077d1746a3bda4ac96e0fffeef72255c0,b5564587772750805cfaad0a60992052923accc5edb7faa83f2cc5d7d4d75ffd,93d5dd2d147dcf817572478619e0beee6ce7865af09cd07b365d865da868f5ac,d0862030797000c5648228b99f66a509193f769a3873136492112ebe159b988f,126fc1d815d99b4a833925660195cfb808656ae560152099107f363e5c05aff2,490553ea07ef8fe4269aaba13043c2b6f03f3918ec9808bf2796f32a5350b7e9,a36f3557ace1265accf0398cceb20284ee576f8b949b76d0287a8e3c95cb86da,8295ad51a4ffacc970ccde8cd2d6af9037e381d084ce4d20c96043a6175a6130,5245cb6b2fd5f4e3602e56d9b322f353c857260c8061c822397df4c9d3820ee5
"6","龍捲風式投法","棒球的投球方式之一。大幅扭轉身體投球的動作令人聯想到龍捲風。","6","25458","6","6","這個的名稱是什麼？","1122","1","龍捲風式投法","1","6","0","25237","2","24335","40845","39080","龍捲風式投"
"6","自由式滑雪","滑雪的一種。運動員使用滑雪板和雪杖於特定的雪場上做出指定和自選的動作","6","30001","6","6","這個的名稱是什麼？","1123","1","自由式滑雪","1","6","0","38634","2","28369","33258","24335","自由式滑雪"
"6","戰鬥競技場","在《超異域公主連結Re:Dive》中，自己可以組成1支隊伍，與其他玩家設定好的1支隊伍進行戰鬥。於戰鬥中取勝後，可提升自己的排名","6","39717","6","6","這個的名稱是什麼？","1127","1","戰鬥競技場","1","6","0","22580","1","25216","25136","31478","戰鬥競技場"
"6","公主競技場","在《超異域公主連結Re:Dive》中，自己可以組成3支隊伍，與其他玩家設定好的3支隊伍進行戰鬥。於戰鬥中取勝後，可提升自己的排名","6","20027","6","6","這個的名稱是什麼？","1130","1","公主競技場","1","6","0","22580","1","25216","20844","31478","公主競技場"
"6","TP上升(或下降)量","在《超異域公主連結Re:Dive》的戰鬥中，和「TP」有莫大關聯的能力。","2","80","2","6","這個的名稱是什麼？","1131","1","TP上升(或下降)量","2","6","0","37327","2","21319","84","19978","TP上升量"
"3","Table Tennis","「棒球」是「Baseball」。那麼「桌球」是？","2","97","3","3","這個的名稱是什麼？","1132","1","Table Tennis","1","3","0","101","2","108","84","98","Table"
"6","","什麼樣的打法的桌球拍正反兩面都會使用反膠，比較容易打旋轉球","6","26059","6","6","這個的名稱是什麼？","1134","1","上旋球打法","3","6","0","27861","2","25171","19978","29699","上旋球打法"
"6","","籃球位置有五個。控球後衛、得分後衛、小前鋒、□□□與□□","6","21069","6","6","這個的名稱是什麼？","1136","1","大前鋒中鋒","1","6","0","37586","2","20013","22823","37586","大前鋒中鋒"
"6","蛋頭、小平頭、中平頭","羽球球拍分為三種。","6","38957","6","6","這個的名稱是什麼？","1138","1","蛋頭、小平頭、中平頭","3","6","0","38957","2","24179","34507","23567","蛋頭小平頭"
"6","克莉絲提娜","會使用必殺技「亂數聖域」的角色。","6","33673","6","6","這個的名稱是什麼？","1140","1","克莉絲提娜","2","6","0","23068","1","25552","20811","32114","克莉絲提娜"
"6","","在進行有氧運動時，心跳須達到□□□□□的65%到85%區間，持續至少20分鐘，才是有效的有氧運動。","6","22823","6","6","這個的名稱是什麼？","1141","1","最大心跳率","2","6","0","29575","2","36339","26368","24515","最大心跳率"
"6","極度的呼吸與身體鍛鍊","哈達瑜珈是最常見的瑜珈。它是以□□□呼吸與□□鍛鍊為主","6","24230","6","6","這個的名稱是什麼？","1142","1","極度的呼吸與身體鍛鍊","2","6","0","39636","2","36523","26997","30340","極度的身體"
"6","","使用阻力帶進行重量訓練稱為？","6","21147","6","6","這個的名稱是什麼？","1146","1","阻力帶訓練","1","6","0","32244","2","35347","38459","24118","阻力帶訓練"
"6","尼泊爾廓爾喀彎刀","世界歷史十大名刀排行第四。","6","27850","6","6","這個的名稱是什麼？","1151","1","尼泊爾廓爾喀彎刀","2","6","0","20992","2","24398","23612","29246","尼泊爾彎刀"
"6","進攻方提前移動","美式足球常見犯規之一。進攻隊伍的隊員在開球前移動。","6","25915","6","6","這個的名稱是什麼？","1153","1","進攻方提前移動","2","6","0","21069","2","25552","36914","26041","進攻方提前"
"6","十一人制與九人制","雙人跳水的評分裁判分為？","6","19968","6","6","這個的名稱是什麼？","1157","1","十一人制與九人制","3","6","0","20154","2","20061","21313","20154","十一人九人"
"6","似似花（新年）","使用必殺技「新年稜鏡」的角色","6","20284","6","6","這個的名稱是什麼？","1164","1","似似花（新年）","1","6","0","24180","1","26032","20284","33457","似似花新年"
"6","咲戀（聖誕節）","使用必殺技「庭園之盾」的角色","6","25088","6","6","這個的名稱是什麼？","1166","1","咲戀（聖誕節）","3","6","0","31680","1","35477","21682","32854","咲戀聖誕節"
"6","噗吉全力揮擊","在【美里的夏日聲援！追夢的盛夏棒球隊】的劇情裡，綾音每次進行打擊時會喊的口號是？","6","20840","6","6","這個的名稱是什麼？","1168","1","噗吉全力揮擊","2","6","0","25802","1","25582","21513","21147","吉全力揮擊"
"3","BB槍=BB Guns","「BB槍」的英文稱呼。","2","66","2","3","這個的名稱是什麼？","1170","1","BB槍=BB Guns","1","2","0","110","2","117","66","71","BBGun"
"6","可可蘿（公主）","使用必殺技「極光聖界」的角色","6","21487","6","6","這個的名稱是什麼？","1171","1","可可蘿（公主）","1","6","0","20027","1","20844","21487","34367","可可蘿公主"
"3","挑釁=Provocative","在《超異域公主連結Re:Dive》的戰鬥中，此圖示所代表的狀態異常的名稱。（請用英文作答）","2","114","3","3","這個的名稱是什麼？","1172","1","挑釁=Provocative","2","3","1172","111","1","118","80","111","Provo"
"6","物理吸收護盾","在《超異域公主連結Re:Dive》的戰鬥中，此圖示所代表的狀態異常的名稱。","6","29702","6","6","這個的名稱是什麼？","1173","1","物理吸收護盾","2","6","1173","35703","1","25910","29289","21560","物理吸收護"
"6","劍聖之天賦","「吉塔（★6）」的EX技能。戰鬥開始時，大幅度提升自己的物理攻擊力。","6","32854","6","6","這個的名稱是什麼？","1174","1","劍聖之天賦","3","6","0","36070","1","22825","21133","20043","劍聖之天賦"
"6","融心惡魔的魅惑","「茜里（★6）」的必殺技。","6","24515","6","6","這個的名稱是什麼？","1175","1","融心惡魔的魅惑","2","6","0","30340","1","39764","34701","24801","融心惡魔的"
"2","MULTI TARGETS","《超異域公主連結Re:Dive》\n的戰鬥用語之一。","2","85","2","2","這個的名稱是什麼？","1176","1","MULTI TARGETS","1","2","1176","73","1","84","77","76","MULTI"
"6","開放式水肺","關於水肺潛水，潛水者通過呼吸調節器從壓縮氣瓶中呼吸，廢氣直接排放在水中。","6","25918","6","6","這個的名稱是什麼？","1178","1","開放式水肺","3","6","0","32954","2","27700","38283","24335","開放式水肺"
"6","黑白相間與八乘八網格","西洋棋的棋盤是由64個□□相間與□□□網格組成。","6","30333","6","6","這個的名稱是什麼？","1179","1","黑白相間與八乘八網格","1","6","0","20843","2","20056","40657","20843","黑白八乘八"
"6","","世界歷史十大名刀排行第二。","6","26412","6","6","這個的名稱是什麼？","1180","1","日本武士刀","2","6","0","20992","2","22763","26085","27494","日本武士刀"
"6","雙手向前翻","跑酷的技能：護身，是以雙腳著地後，用□□□□□滾的動作","6","25163","6","6","這是什麼？","1181","1","雙手向前翻","2","6","0","32763","2","21069","38617","21521","雙手向前翻"
"6","游泳⇒自行車⇒長跑","如何將連續進行3種運動的「鐵人三項」按照項目的順序來排列？","6","27891","6","6","這是什麼？","1182","1","游泳⇒自行車⇒長跑","3","6","0","36554","2","34892","28216","33258","游泳自行車"
"2","","為保齡球用語，第一球沒有全倒，第二球全部擊倒。(請用英文作答)","2","80","2","2","這個的名稱是什麼？","1183","1","SPARE","2","2","0","69","2","82","83","65","SPARE"
"2","TURKEY","為保齡球用語，連續三次全倒。(請用英文作答)","2","82","2","2","這個的名稱是什麼？","1184","1","TURKEY","2","2","0","89","2","69","85","75","URKEY"
"6","突破僵局制","在棒球等運動中，若是陷入同分的膠著時，為了得到結果所適用的特別規則。","6","30772","6","6","這個的名稱是什麼？","1185","1","突破僵局制","2","6","0","21046","2","23616","31361","20725","突破僵局制"
"2","STRIKE","為保齡球用語，第一球全倒。(請用英文作答)","2","82","2","2","這個的名稱是什麼？","1186","1","STRIKE","2","2","0","69","2","75","84","73","TRIKE"
"6","撞球桿撞擊母球","撞球是使用□□□來撞擊□□。","6","29699","6","6","這個的名稱是什麼？","1187","1","撞球桿撞擊母球","1","6","0","29699","2","27597","25758","26751","撞球桿母球"
"3","Double Bogey","在高爾夫中，用了比標準桿數多1次才打完為「柏忌」。那多出2次是什麼？(請用英文作答)","3","117","3","3","這個的名稱是什麼？","1188","1","Double Bogey","2","3","0","101","2","108","111","98","ouble"
"6","","釣魚工具的一種。任何負責將魚鉤的水下狀態變化傳遞到水面讓釣者能察覺的漁具。","6","37476","6","6","這個的名稱是什麼？","1189","1","咬鉤指示器","2","6","0","22120","2","31034","21676","25351","咬鉤指示器"
"6","沙子的大袋子","在拳擊等運動中，沙包用於打拳訓練，裝滿□□的□□□。","6","23376","6","6","這個的名稱是什麼？","1190","1","沙子的大袋子","1","6","0","23376","2","34955","27801","22823","沙子大袋子"
"6","一次起跳失敗","跳遠比賽中，賽次每個人只有三次試跳機會，每次起跳都要準確地在起跳線完成，如果起跳時超越了起跳線，則被判罰為？","6","27425","6","6","這個的名稱是什麼？","1191","1","一次起跳失敗","2","6","0","25943","2","22833","19968","36215","一次起失敗"
"6","旋轉和連接步","花式滑冰指定動作的短曲，包括跳躍、□□和□□□。","6","36681","6","6","這個的名稱是什麼？","1192","1","旋轉和連接步","2","6","0","27493","2","25509","26059","36899","旋轉連接步"
"6","混凝土或木頭","雪橇的滑道是由□□□或□□所建成","6","20957","6","6","這個的名稱是什麼？","1193","1","混凝土或木頭","2","6","0","38957","2","26408","28151","22303","混凝土木頭"
"6","","比賽用的雪橇為木製，前方沒有舵板，在後方也沒有制動閘，只於底部有一對用以□□□□□滑板。","6","34892","6","6","這個的名稱是什麼？","1194","1","滑行的金屬","2","6","0","23660","2","37329","28369","30340","滑行的金屬"
"6","仰臥推舉、深蹲、硬舉","重量訓練清單中的三巨頭有仰□□□、□□、硬舉。","6","25512","6","6","這個的名稱是什麼？","1195","1","仰臥推舉、深蹲、硬舉","2","6","0","36466","2","28145","33253","33289","臥推舉深蹲"
"2","","單板滑雪中，左腳踩在前方滑稱為Regular stance，那反過來稱為什麼？ (請用英文作答)","2","79","2","2","這個的名稱是什麼？","1196","1","GOOFY","2","2","0","89","2","70","71","79","GOOFY"
"6","","水之精靈注入精靈之力的斧頭。","6","38728","6","6","這個的名稱是什麼？","1197","1","水靈破壞者","1","6","1197","32773","1","22750","27700","30772","水靈破壞者"
"6","","新人冒險者身上得攜帶的物品非常多，所以這些口袋對他們來說非常重要。","6","38761","6","6","這個的名稱是什麼？","1198","1","皮革工作服","1","6","1198","26381","1","20316","30382","24037","皮革工作服"
"3","SMG=Sub machine gun","SMG(衝鋒槍)的全名。","3","97","3","3","這個未經省略的全稱是？","1199","1","SMG=Sub machine gun","3","3","0","105","2","104","109","99","machi"
"3","SR=Snipe rifle","SR(狙擊槍)的全名。","2","110","3","3","這個未經省略的全稱是？","1200","1","SR=Snipe rifle","3","3","0","101","2","112","83","105","Snipe"
"3","Snowboard","滑雪有兩種，一種叫做「雙板(ski)」，另一種叫做？ (請用英文作答)","3","111","3","3","這個的名稱是什麼？","1201","1","Snowboard","1","3","0","100","2","114","98","97","board"
"6","腳尖和腳跟敲","踢踏舞是使用專用的鞋子，一邊用□□和□□□響地板一邊跳舞。","6","23574","6","6","這個的名稱是什麼？","1202","1","腳尖和腳跟敲","1","6","0","25970","2","36319","33139","33139","腳尖腳跟敲"
"3","Medical Officer","軍隊中「軍醫」的英文稱呼是？","3","100","3","3","這個的名稱是什麼？","1203","1","Medical Officer","2","3","0","97","2","99","101","105","edica"
"6","斷糧食戰術","在戰爭中，包圍敵人的城，等待對方食物耗盡並投降的戰法。","6","31975","6","6","這個的名稱是什麼？","1204","1","斷糧食戰術","2","6","0","34899","2","25136","26039","39135","斷糧食戰術"
"3","LMG=Light machine gun","LMG(輕機槍)的全名。","2","105","3","3","這個的名稱是什麼？","1205","1","LMG=Light machine gun","3","3","0","116","2","104","76","103","Light"
"6","","跑步持續跑了一定程度的時間後，就會暫時產生的一種快感。","6","32773","6","6","這個的名稱是什麼？","1206","1","跑者愉悅感","2","6","0","24863","2","24709","36305","24841","跑者愉悅感"
"3","格鬥技=Martial arts","","3","114","3","3","這個的名稱是什麼？","1207","1","格鬥技=Martial arts","2","3","0","97","2","105","97","116","artia"
"3","Struck","比賽棒球投球準確度的遊戲。要瞄準並擊中寫有1到9的數字的板子。(請用英文作答)","2","116","3","3","這個的名稱是什麼？","1208","1","Struck","2","3","0","99","2","117","83","114","Struc"
"6","","具備有映照潔白、盛開的櫻花般美麗的刀。","6","33775","6","6","這個的名稱是什麼？","1209","1","百華白櫻刀","2","6","1209","20992","2","27387","30334","30333","百華白櫻刀"
"6","夏日青狼之擊","「真琴（夏日）」的必殺技。","6","26085","6","6","這個的名稱是什麼？","1210","1","夏日青狼之擊","2","6","0","25802","1","29436","22799","38738","夏日青狼擊"
"6","","越野滑雪因需要大量體力，所以又被稱為：","6","19978","6","6","這個的名稱是什麼？","1211","1","雪上馬拉松","2","6","0","26494","2","25289","38634","39340","雪上馬拉松"
"6","速度和彈跳力","跳台滑雪的運動員需藉由□□和□□□沿跳台下滑。","6","24230","6","6","這個的名稱是什麼？","1212","1","速度和彈跳力","1","6","0","21147","2","36339","36895","24392","速度彈跳力"
"6","","由足球衍生出來的運動，是室內五對五的足球。","6","20154","6","6","這個的名稱是什麼？","1213","1","五人制足球","1","6","0","29699","2","36275","20116","21046","五人制足球"
"6","夏日閃耀之力","「咲戀（夏日）」的必殺技。","6","26085","6","6","這個的名稱是什麼？","1214","1","夏日閃耀之力","2","6","0","21147","2","32768","22799","38275","夏日閃耀力"
"6","","韻律體操的球操是使用甚麼球？","6","33184","6","6","這個的名稱是什麼？","1215","1","橡膠體操球","1","6","0","29699","2","25805","27233","39636","橡膠體操球"
"2","TOTAL DAMAGE","《超異域公主連結Re:Dive》的戰鬥用語之一。通常顯示於王關的左上方","2","79","2","2","這個的名稱是什麼？","1216","1","TOTAL DAMAGE","1","2","0","76","1","65","84","84","TOTAL"
"6","神盾戰鬥系統","某種系統名稱。它的核心是一套電腦化的指揮決策與武器管制系統。英文名稱為Aegis combat system","6","30462","6","6","這個的名稱是什麼？","1217","1","神盾戰鬥系統","2","6","0","31995","2","39717","31070","25136","神盾戰鬥系"
"6","宮子（聖誕節）","在提升物理攻擊力和物理爆擊率的布丁能量領域內也會強化自己的技能，使出突襲的角色。","6","23376","6","6","這個的名稱是什麼？","1218","1","宮子（聖誕節）","3","6","0","31680","1","35477","23470","32854","宮子聖誕節"
"6","全像武器照準器","用槍時，為求瞄準而使用的一種「瞄準裝置」。使用了所謂的「全像投影」技術。","6","20687","6","6","這個的名稱是什麼？","1219","1","全像武器照準器","2","6","0","22120","2","28310","20840","29031","全像照準器"
"6","","經常出現在諜報電影裡，為消除槍聲而裝設在槍口的裝置。也被稱作「消音器」。","6","38899","6","6","這個的名稱是什麼？","1220","1","聲音抑制器","2","6","0","22120","2","21046","32882","25233","聲音抑制器"
"6","","使用必殺技「物件創造」的角色。","6","27604","6","6","這個的名稱是什麼？","1221","1","拉比林斯達","1","6","0","36948","1","26031","25289","26519","拉比林斯達"
"6","","在《超異域公主連結Re:Dive》中，可獲得大量的EXP藥水，一天可挑戰的次數為2次。","6","39511","6","6","這個的名稱是什麼？","1222","1","經驗值冒險","1","6","0","38570","1","20882","32147","20540","經驗值冒險"
"6","","「真步」的專用裝備名稱。","6","30495","6","6","這個的名稱是什麼？","1223","1","純真童話杖","1","6","1223","26454","1","35441","32020","31461","純真童話杖"
