a07da1c03c813aa6ff6ad1a0df9b24afcbf8cf8097530d1e627959f67d82591b,07076689e60aa49437f50e109f259fca59ac9ee9e0acc0ed1a8008813357288a,975c7ff177b73955a04bab670c3d5edd08c8e27f216ab5b126dfa319f1f0655b,8e405120cb355773704628bea2c0ad4416b60323cfd6902c413b3c8d46176dc1,babf6ad28c8efe11096f43db253e3d91784581d599a17d85016015fab8e12dcb,f9f8c854405684e33e34cc547805ae6d7c490189c793563832142ea467c47745,95aa165059727e7e9d358d8cf05c0e259c6ce7865402416aafca5895adf8e235,a695cc37e2a73d6b85342487d2362a7c97659ef6a540dfb00c0c4901c124975d,b261290acccd69fd9c2da6b4014134ed451da8dc71b2794fc19299ba2b605ad3,0269278f7cd3b5019518d023fcb2b5f7c9a6a486d654fc5ffed63f7756a7af40,275507da8927bccd28ae3b76ee6e744684c017a23ffd2c4de60f0b79c7b49ad8,877bb05d7bb3dc7af9e266f3c24b5b9b1ea9a72310c133000e2b4c057f3accfa,8435225f7e123e152e3392080261539169614180a0c8d08eae8b6e740bb826ff,b08cda86cd01f2c833b1976e9d65c9d4ab0b1a3c3c1dadc7123023dc464395c0,02f8a49c06b08c8b13f709c9f17b8fc3d1560070e4bb1f01e7896b438fa51b35,6da4b42569c07dcb816f7c920a223482616552c01d5e3c5b791d58daab10051f
"0","0","0","0","0","0","0","0","0","102311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102312","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102461","0","0","0","0","0","11002011"
"0","0","0","0","0","0","0","0","0","102491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102493","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102521","0","0","0","0","0","0"
"11003001","12002001","0","0","0","0","0","0","0","102551","0","0","0","0","0","11002011"
"11004007","12003003","12004001","0","0","0","0","0","0","102552","0","0","0","0","0","11003011"
"11003012","12001003","0","0","0","0","0","0","0","102581","0","0","0","0","0","11002010"
"11004008","12002003","12003002","0","0","0","0","0","0","102582","0","0","0","0","0","11003011"
"11002009","12002002","0","0","0","0","0","0","0","102611","0","0","0","0","0","11001010"
"11003002","0","0","0","0","0","0","0","0","102612","0","0","0","0","0","11002012"
"0","0","0","0","0","0","0","0","0","102613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102614","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103013","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103193","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103282","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103283","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103343","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103461","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103522","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103552","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103553","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103582","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103583","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103611","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103612","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103614","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104013","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104014","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104043","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104044","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104073","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104074","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104102","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104103","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104104","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104133","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104134","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104163","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104164","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104193","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104194","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104223","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104224","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104253","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104254","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104282","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104283","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104284","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104312","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104313","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104314","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104343","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104344","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104373","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104402","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104433","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104461","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104462","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104463","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104522","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104523","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104552","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104553","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104554","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104582","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104583","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104611","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104612","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105102","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105611","0","0","0","0","0","0"
"11004012","0","0","0","0","0","0","0","0","113011","0","0","0","0","0","11004004"
"11005012","11006004","12007001","0","0","0","0","0","0","113012","0","0","0","0","0","11005004"
"11006011","11007002","12006003","0","0","0","0","0","0","113013","0","0","0","0","0","11006005"
"11005001","11005002","0","0","0","0","0","0","0","113071","0","0","0","0","0","11004003"
"11005011","11006001","0","0","0","0","0","0","0","113101","0","0","0","0","0","11005004"
"11005012","11006001","12005003","0","0","0","0","0","0","113131","0","0","0","0","0","11005006"
"11005011","11006002","0","0","0","0","0","0","0","113162","0","0","0","0","0","11005005"
"11005001","12003003","0","0","0","0","0","0","0","113191","0","0","0","0","0","11004006"
"11004013","11005002","0","0","0","0","0","0","0","113221","0","0","0","0","0","11004006"
"11006006","11007001","12006001","0","0","0","0","0","0","113222","0","0","0","0","0","11005013"
"11005005","11006003","12004002","0","0","0","0","0","0","113252","0","0","0","0","0","11004013"
"11007008","11008001","11008009","0","0","0","0","0","0","113283","12006003","0","0","0","11009013","11006007"
"11006002","0","0","0","0","0","0","0","0","113342","0","0","0","0","0","11005007"
"11007012","11008005","11008008","0","0","0","0","0","0","113372","11009011","0","0","0","11008015","11006009"
"11006006","11007001","12004003","0","0","0","0","0","0","113401","12008003","0","0","0","12007003","11005010"
"11005006","12005002","0","0","0","0","0","0","0","113431","0","0","0","0","0","11004010"
"11005003","0","0","0","0","0","0","0","0","113521","0","0","0","0","0","11004010"
"11006008","11007005","12004002","0","0","0","0","0","0","113522","0","0","0","0","0","11005007"
"11005008","11006007","12005003","0","0","0","0","0","0","113551","0","0","0","0","0","11004011"
"11006009","11007007","12006003","0","0","0","0","0","0","113552","0","0","0","0","12007002","11005011"
"11007013","11008002","11008007","0","0","12009001","11009012","0","11009006","113553","11008013","0","0","12008003","11008010","11006010"
"11005007","11006009","12005001","0","0","0","0","0","0","113581","12007001","0","0","0","12006002","11004011"
"11005009","11006005","11006014","0","0","0","0","0","0","113611","0","0","0","0","0","11004012"
"11007011","11008006","11008012","0","0","0","12009003","0","12008002","113614","11009014","0","0","0","11009008","11006011"
"11007008","11008001","11008005","0","0","0","12008003","0","12008001","114011","11009002","0","0","0","11008010","11007004"
"11009011","11009015","11010001","0","0","0","0","0","0","114012","12009003","0","0","0","11010008","11009005"
"11011012","11012001","11012010","0","0","0","0","0","12013003","114013","12012003","0","0","0","12011003","11011006"
"11013012","11014001","11014014","0","0","0","12014003","0","12013003","114014","11015007","0","0","0","11015003","11013006"
"11007011","11008001","11008006","0","0","0","0","0","0","114041","12007003","0","0","0","11009001","11007007"
"11011017","11012009","0","0","0","0","0","0","0","114043","0","0","0","0","0","11011008"
"11009009","11010004","11010014","0","0","0","0","0","0","114072","0","0","0","0","0","11009005"
"11011009","11012004","11012016","0","0","0","0","0","0","114073","0","0","0","0","0","11011004"
"11009012","11010002","11010015","0","0","0","0","0","0","114102","0","0","0","0","0","11009006"
"11013015","11014002","11014008","0","0","0","0","0","0","114104","0","0","0","0","11015002","11013007"
"11009010","11010003","11010013","0","0","0","0","0","0","114132","0","0","0","0","12009001","11009007"
"11011016","11012003","11012015","0","0","0","0","0","0","114133","0","0","0","0","12012002","11011008"
"11013016","11014002","11014007","0","0","0","12016001","0","12015003","114134","11015008","0","0","0","11014013","11013008"
"11009010","11010002","11010011","0","0","0","0","0","0","114162","0","0","0","0","0","11009004"
"11013010","11014001","11014006","0","0","0","0","0","12013001","114164","11015004","0","0","0","11015001","11013005"
"11007013","11008004","11008008","0","0","0","0","0","0","114191","12007002","0","0","0","11009003","11007005"
"11011013","11012001","11012014","0","0","0","0","0","0","114193","0","0","0","0","12011002","11011006"
"11013013","11014002","11014010","0","0","0","0","0","12015002","114194","12014001","0","0","0","11015003","11013006"
"11007010","11008004","11008007","0","0","0","0","0","0","114221","11009002","0","0","0","11008014","11007007"
"11009014","11010002","11010010","0","0","0","0","0","0","114222","0","0","0","0","12010001","11009008"
"11011014","11012002","11012012","0","0","0","0","0","0","114223","0","0","0","0","0","11011007"
"11009013","11009015","11010003","0","0","0","0","0","0","114252","0","0","0","0","11010009","11009007"
"11013011","11014001","11014009","0","0","0","0","0","12015001","114254","12013002","0","0","0","11015006","11013005"
"11008005","11009007","0","0","0","0","0","0","0","114281","0","0","0","0","0","11007009"
"11008007","11008012","0","0","0","0","0","0","0","114341","0","0","0","0","0","11007012"
"11008011","11008015","12008002","0","0","0","0","0","0","114371","0","0","0","0","0","11007013"
"11009009","11010004","0","0","0","0","0","0","0","114461","0","0","0","0","0","11008014"
"11010011","11010013","11010015","0","0","11012005","11011012","0","11011007","114551","11011001","0","0","11011015","11010017","11010008"
"11012013","11012015","11013001","0","0","12012002","11014008","0","11013015","114552","11013012","0","0","11014011","11013007","11012011"
"11014008","11014014","11015003","0","0","11016012","11016001","0","11015013","114553","11015011","0","0","11016007","11015007","11014004"
"11014011","11014013","11014014","0","0","0","12014002","0","11015014","114554","11015008","0","0","12015003","11015004","11014007"
"11010009","11010012","11010016","0","0","12011001","11012006","0","11011016","114581","11011011","0","0","12010002","11011003","11010007"
"11012016","11013003","11013011","0","0","12014001","12012003","0","12012001","114582","11014010","0","0","12013001","11013016","11012012"
"11014010","11014012","11014013","0","0","12014001","11016003","0","11015010","114583","11015005","0","0","11016011","11015001","11014006"
"11010010","11010014","11011002","0","0","0","11012007","0","11011017","114611","11011014","0","0","12010001","11011009","11010006"
"11012014","11012017","11013002","0","0","0","11014009","0","11013017","114612","11013014","0","0","12013002","11013009","11012010"
"11014009","11014012","11015002","0","0","11016014","11016002","0","11015012","114613","11015009","0","0","11016009","11015006","11014005"
"11016012","11017004","11017012","0","0","0","0","0","0","115011","0","0","0","0","12017001","11016006"
"11017003","11017008","0","0","0","0","0","0","0","115041","0","0","0","0","0","11016008"
"11019010","0","0","0","0","0","0","0","0","115042","0","0","0","0","0","11019007"
"11016009","11017001","11017011","0","0","0","0","0","0","115071","0","0","0","0","0","11016004"
"0","0","0","0","0","0","0","0","0","115102","0","0","0","0","0","11019006"
"11019013","0","0","0","0","0","0","0","0","115132","0","0","0","0","0","11019007"
"11017001","11017007","12016002","0","0","0","0","0","0","115161","0","0","0","0","0","11016005"
"0","0","0","0","0","0","0","0","0","115192","0","0","0","0","0","11019005"
"11016014","11017003","11017014","0","0","0","0","0","0","115221","12017003","0","0","0","12016003","11016007"
