1d7b10eeadb1ddadb173c88c24e656142ceb65c2537f486a1b2e0f5c54a4ca2f,67117cb31de1031ea2a9b169d974a6d3bc8a2837f906eec3209d93a8c76bdbdd,35de36920f8a1e7be2eca0166c544103ea4c2156aab5974d0a4af60e005a5c49,6f7ee6cbff148c839addd23ede3dfd0c492f775cd7ed3033c4dba45ddc04c340,440811a755b70bcdeb1619d015d5ff967e17c1af948052c62cbf7f7deb6e2733,2e36db154fda5c2f5191ed6c7df5a4eb499fe141134c87be4d873a3f318deaa8,9bcbd0e4746d4bb6d5ff40d08919e2b021f3fbe729efd40d530b8ec3d937c682,aadcd107b58e3215a2a528f0f84c5f2d9ab516d17348d2614a8d95ddbb20a456,7a11737cda165d8b7d6cca12264e9a937d7ba4ae16a2f25e557327cb24e66a96,9e01aa62093fc634033f66a74622b99f006de2d438669e242275aca958786968,0fbfb027602a2dd0f85c55b23dcb293543e79271f3e542873531c91be0aaaea4,aae1e542732ebc6a8941358a4dd6754ca8cf3b8ac3992406144b2b524bc2a60c,4f88344a68a585c77327597aa566dba7432a57b6d64f7a89d214d46eca320e9d,02059d165a3b58a46a6c88a24c29febef79b4a9314fd762ea09adca5c8f82b7e,4bd4978629c4e69177a76a8f7b0cf2a7906785dc23917c3a23b102239b8e960b
"61014201","1","102403002","0","0","0","0","0","0","0","0","0","16","610142405","610142005"
"61014201","1","102403003","0","0","0","0","0","0","0","0","0","16","610142406","610142006"
"61014201","1","102403004","0","0","0","0","0","0","0","0","0","16","610142504","610142007"
"61014201","1","102403005","0","0","0","0","0","0","0","0","0","16","610142505","610142008"
"61014201","1","102403006","0","0","0","0","0","0","0","0","0","16","610142506","610142009"
"61014401","1","102404001","0","0","0","0","0","0","0","0","0","16","610144404","610144004"
"61014401","1","102404002","0","0","0","0","0","0","0","0","0","16","610144405","610144005"
"61014401","1","102404003","0","0","0","0","0","0","0","0","0","16","610144406","610144006"
"61014401","1","102404004","0","0","0","0","0","0","0","0","0","16","610144504","610144007"
"61014401","1","102404005","0","0","0","0","0","0","0","0","0","16","610144505","610144008"
"61014401","1","102404006","0","0","0","0","0","0","0","0","0","16","610144506","610144009"
"61014601","1","102405001","0","0","0","0","0","0","0","0","0","16","610146404","610146004"
"61014601","1","102405002","0","0","0","0","0","0","0","0","0","16","610146405","610146005"
"61014601","1","102405003","0","0","0","0","0","0","0","0","0","16","610146406","610146006"
"61014601","1","102405004","0","0","0","0","0","0","0","0","0","16","610146504","610146007"
"61014601","1","102405005","0","0","0","0","0","0","0","0","0","16","610146505","610146008"
"61014601","1","102405006","0","0","0","0","0","0","0","0","0","16","610146506","610146009"
"61014801","1","102406001","0","0","0","0","0","0","0","0","0","16","610148404","610148004"
"61014801","1","102406002","0","0","0","0","0","0","0","0","0","16","610148405","610148005"
"61014801","1","102406003","0","0","0","0","0","0","0","0","0","16","610148406","610148006"
"61014801","1","102406004","0","0","0","0","0","0","0","0","0","16","610148504","610148007"
"61014801","1","102406005","0","0","0","0","0","0","0","0","0","16","610148505","610148008"
"61014801","1","102406006","0","0","0","0","0","0","0","0","0","16","610148506","610148009"
"61015001","4","102407001","0","0","0","0","0","0","0","0","0","16","610150404","610150004"
"61015001","4","102407002","0","0","0","0","0","0","0","0","0","16","610150405","610150005"
"61015001","4","102407003","0","0","0","0","0","0","0","0","0","16","610150406","610150006"
"61015001","4","102407004","0","0","0","0","0","0","0","0","0","16","610150504","610150007"
"61015001","4","102407005","0","0","0","0","0","0","0","0","0","16","610150505","610150008"
"61015001","4","102407006","0","0","0","0","0","0","0","0","0","16","610150506","610150009"
"61015201","4","102408001","0","0","0","0","0","0","0","0","0","16","610152404","610152004"
"61015201","4","102408002","0","0","0","0","0","0","0","0","0","16","610152405","610152005"
"61015201","4","102408003","0","0","0","0","0","0","0","0","0","16","610152406","610152006"
"61015201","4","102408004","0","0","0","0","0","0","0","0","0","16","610152504","610152007"
"61015201","4","102408005","0","0","0","0","0","0","0","0","0","16","610152505","610152008"
"61015201","4","102408006","0","0","0","0","0","0","0","0","0","16","610152506","610152009"
"61015401","4","102409001","0","0","0","0","0","0","0","0","0","16","610154404","610154004"
"61015401","4","102409002","0","0","0","0","0","0","0","0","0","16","610154405","610154005"
"61015401","4","102409003","0","0","0","0","0","0","0","0","0","16","610154406","610154006"
"61015401","4","102409004","0","0","0","0","0","0","0","0","0","16","610154504","610154007"
"61015401","4","102409005","0","0","0","0","0","0","0","0","0","16","610154505","610154008"
"61015401","4","102409006","0","0","0","0","0","0","0","0","0","16","610154506","610154009"
"61015501","4","102410001","0","0","0","0","0","0","0","0","0","16","610156404","610156004"
"61015501","4","102410002","0","0","0","0","0","0","0","0","0","16","610156405","610156005"
"61015501","4","102410003","0","0","0","0","0","0","0","0","0","16","610156406","610156006"
"61015501","4","102410004","0","0","0","0","0","0","0","0","0","16","610156504","610156007"
"61015501","4","102410005","0","0","0","0","0","0","0","0","0","16","610156505","610156008"
"61015501","4","102410006","0","0","0","0","0","0","0","0","0","16","610156506","610156009"
"61015801","4","102411001","0","0","0","0","0","0","0","0","0","16","610158404","610158004"
"61015801","4","102411002","0","0","0","0","0","0","0","0","0","16","610158405","610158005"
"61015801","4","102411003","0","0","0","0","0","0","0","0","0","16","610158406","610158006"
"61015801","4","102411004","0","0","0","0","0","0","0","0","0","16","610158504","610158007"
"61015801","4","102411005","0","0","0","0","0","0","0","0","0","16","610158505","610158008"
"61015801","4","102411006","0","0","0","0","0","0","0","0","0","16","610158506","610158009"
"61016001","4","102412001","0","0","0","0","0","0","0","0","0","16","610160404","610160004"
"61016001","4","102412002","0","0","0","0","0","0","0","0","0","16","610160405","610160005"
"61016001","4","102412003","0","0","0","0","0","0","0","0","0","16","610160406","610160006"
"61016001","4","102412004","0","0","0","0","0","0","0","0","0","16","610160504","610160007"
"61016001","4","102412005","0","0","0","0","0","0","0","0","0","16","610160505","610160008"
"61016001","4","102412006","0","0","0","0","0","0","0","0","0","16","610160506","610160009"
"61016201","4","102501001","0","0","0","0","0","0","0","0","0","57","610201102","610201101"
"61016201","4","102501002","0","0","0","0","0","0","0","0","0","58","610201204","610201102"
"61016201","4","102501003","0","0","0","0","0","0","0","0","0","58","610201205","610201103"
"61016201","4","102501004","0","0","0","0","0","0","0","0","0","58","610201206","610201104"
"61016201","4","102501005","0","0","0","0","0","0","0","0","0","58","610201304","610201105"
"61016201","4","102501006","0","0","0","0","0","0","0","0","0","58","610201305","610201106"
"61016201","4","102501007","0","0","0","0","0","0","0","0","0","58","610201306","610201107"
"61016201","4","102501011","0","0","0","0","0","0","0","0","0","57","610201152","610201151"
"61016201","4","102501012","0","0","0","0","0","0","0","0","0","58","610201254","610201152"
"61016201","4","102501013","0","0","0","0","0","0","0","0","0","58","610201255","610201153"
"61016201","4","102501014","0","0","0","0","0","0","0","0","0","58","610201256","610201154"
"61016201","4","102501015","0","0","0","0","0","0","0","0","0","58","610201354","610201155"
"61016201","4","102501016","0","0","0","0","0","0","0","0","0","58","610201355","610201156"
"61016201","4","102501017","0","0","0","0","0","0","0","0","0","58","610201356","610201157"
"61016401","4","102502001","0","0","0","0","0","0","0","0","0","57","610202102","610202101"
"61016401","4","102502002","0","0","0","0","0","0","0","0","0","58","610202204","610202102"
"61016401","4","102502003","0","0","0","0","0","0","0","0","0","58","610202205","610202103"
"61016401","4","102502004","0","0","0","0","0","0","0","0","0","58","610202206","610202104"
"61016401","4","102502005","0","0","0","0","0","0","0","0","0","58","610202304","610202105"
"61016401","4","102502006","0","0","0","0","0","0","0","0","0","58","610202305","610202106"
"61016401","4","102502007","0","0","0","0","0","0","0","0","0","58","610202306","610202107"
"61016601","4","102503001","0","0","0","0","0","0","0","0","0","57","610203102","610203101"
"61016601","4","102503002","0","0","0","0","0","0","0","0","0","58","610203204","610203102"
"61016601","4","102503003","0","0","0","0","0","0","0","0","0","58","610203205","610203103"
"61016601","4","102503004","0","0","0","0","0","0","0","0","0","58","610203206","610203104"
"61016601","4","102503005","0","0","0","0","0","0","0","0","0","58","610203304","610203105"
"61016601","4","102503006","0","0","0","0","0","0","0","0","0","58","610203305","610203106"
"61016601","4","102503007","0","0","0","0","0","0","0","0","0","58","610203306","610203107"
"61016801","4","102504001","0","0","0","0","0","0","0","0","0","57","610204102","610204101"
"61016801","4","102504002","0","0","0","0","0","0","0","0","0","58","610204204","610204102"
"61016801","4","102504003","0","0","0","0","0","0","0","0","0","58","610204205","610204103"
"61016801","4","102504004","0","0","0","0","0","0","0","0","0","58","610204206","610204104"
"61016801","4","102504005","0","0","0","0","0","0","0","0","0","58","610204304","610204105"
"61016801","4","102504006","0","0","0","0","0","0","0","0","0","58","610204305","610204106"
"61016801","4","102504007","0","0","0","0","0","0","0","0","0","58","610204306","610204107"
"61017001","4","102505001","0","0","0","0","0","0","0","0","0","57","610205102","610205101"
"61017001","4","102505002","0","0","0","0","0","0","0","0","0","58","610205204","610205102"
"61017001","1","102505003","0","0","0","0","0","0","0","0","0","58","610205205","610205103"
"61017001","4","102505004","0","0","0","0","0","0","0","0","0","58","610205206","610205104"
"61017001","4","102505005","0","0","0","0","0","0","0","0","0","58","610205304","610205105"
"61017001","1","102505006","0","0","0","0","0","0","0","0","0","58","610205305","610205106"
"61017001","4","102505007","0","0","0","0","0","0","0","0","0","58","610205306","610205107"
"61017201","4","102506001","0","0","0","0","0","0","0","0","0","57","610206102","610206101"
"61017201","4","102506002","0","0","0","0","0","0","0","0","0","58","610206204","610206102"
"61017201","4","102506003","0","0","0","0","0","0","0","0","0","58","610206205","610206103"
"61017201","4","102506004","0","0","0","0","0","0","0","0","0","58","610206206","610206104"
"61017201","4","102506005","0","0","0","0","0","0","0","0","0","58","610206304","610206105"
"61017201","4","102506006","0","0","0","0","0","0","0","0","0","58","610206305","610206106"
"61017201","4","102506007","0","0","0","0","0","0","0","0","0","58","610206306","610206107"
"61017401","4","102507001","0","0","0","0","0","0","0","0","0","57","610207102","610207101"
"61017401","4","102507002","0","0","0","0","0","0","0","0","0","58","610207204","610207102"
"61017401","4","102507003","0","0","0","0","0","0","0","0","0","58","610207205","610207103"
"61017401","4","102507004","0","0","0","0","0","0","0","0","0","58","610207206","610207104"
"61017401","4","102507005","0","0","0","0","0","0","0","0","0","58","610207304","610207105"
"61017401","4","102507006","0","0","0","0","0","0","0","0","0","58","610207305","610207106"
"61017401","4","102507007","0","0","0","0","0","0","0","0","0","58","610207306","610207107"
"61017601","1","102508001","0","0","0","0","0","0","0","0","0","57","610208102","610208101"
"61017601","4","102508002","0","0","0","0","0","0","0","0","0","58","610208204","610208102"
"61017601","4","102508003","0","0","0","0","0","0","0","0","0","58","610208205","610208103"
"61017601","1","102508004","0","0","0","0","0","0","0","0","0","58","610208206","610208104"
"61017601","4","102508005","0","0","0","0","0","0","0","0","0","58","610208304","610208105"
"61017601","4","102508006","0","0","0","0","0","0","0","0","0","58","610208305","610208106"
"61017601","1","102508007","0","0","0","0","0","0","0","0","0","58","610208306","610208107"
"61017801","4","102509001","0","0","0","0","0","0","0","0","0","57","610209102","610209101"
"61017801","4","102509002","0","0","0","0","0","0","0","0","0","58","610209204","610209102"
"61017801","4","102509003","0","0","0","0","0","0","0","0","0","58","610209205","610209103"
"61017801","4","102509004","0","0","0","0","0","0","0","0","0","58","610209206","610209104"
"61017801","4","102509005","0","0","0","0","0","0","0","0","0","58","610209304","610209105"
"61017801","4","102509006","0","0","0","0","0","0","0","0","0","58","610209305","610209106"
"61017801","4","102509007","0","0","0","0","0","0","0","0","0","58","610209306","610209107"
"61018001","4","102510001","0","0","0","0","0","0","0","0","0","57","610210102","610210101"
"61018001","4","102510002","0","0","0","0","0","0","0","0","0","58","610210204","610210102"
"61018001","4","102510003","0","0","0","0","0","0","0","0","0","58","610210205","610210103"
"61018001","4","102510004","0","0","0","0","0","0","0","0","0","58","610210206","610210104"
"61018001","4","102510005","0","0","0","0","0","0","0","0","0","58","610210304","610210105"
"61018001","4","102510006","0","0","0","0","0","0","0","0","0","58","610210305","610210106"
"61018001","4","102510007","0","0","0","0","0","0","0","0","0","58","610210306","610210107"
"61018201","4","102511001","0","0","0","0","0","0","0","0","0","57","610211102","610211101"
"61018201","4","102511002","0","0","0","0","0","0","0","0","0","58","610211204","610211102"
"61018201","4","102511003","0","0","0","0","0","0","0","0","0","58","610211205","610211103"
"61018201","4","102511004","0","0","0","0","0","0","0","0","0","58","610211206","610211104"
"61018201","4","102511005","0","0","0","0","0","0","0","0","0","58","610211304","610211105"
"61018201","4","102511006","0","0","0","0","0","0","0","0","0","58","610211305","610211106"
"61018201","4","102511007","0","0","0","0","0","0","0","0","0","58","610211306","610211107"
"0","1","102512501","0","0","0","0","0","0","0","0","0","16","610062701","610062004"
"0","1","102512502","0","0","0","0","0","0","0","0","0","16","610062702","610062005"
"0","1","102512503","0","0","0","0","0","0","0","0","0","16","610062703","610062006"
"0","1","102512504","0","0","0","0","0","0","0","0","0","16","610063441","610063004"
"0","1","102512505","0","0","0","0","0","0","0","0","0","16","610063442","610063005"
"0","1","102512506","0","0","0","0","0","0","0","0","0","16","610063443","610063006"
"0","1","102691001","0","0","0","0","0","0","0","0","0","0","102690311","120690033"
"0","1","102701001","0","0","0","0","0","0","0","0","0","0","102700311","120700033"
"0","1","102711001","0","0","0","0","0","0","0","0","0","0","102710311","120710033"
"0","1","102721001","0","0","0","0","0","0","0","0","0","0","102720311","120720033"
"0","1","102731001","0","0","0","0","0","0","0","0","0","0","102730311","120730033"
"0","1","102741001","0","0","0","0","0","0","0","0","0","0","102740311","120740033"
"0","1","102761001","0","0","0","0","0","0","0","0","0","0","102760311","120760033"
"0","1","102771001","0","0","0","0","0","0","0","0","0","0","102770311","120770033"
"0","1","102781001","0","0","0","0","0","0","0","0","0","0","102780311","120780033"
"0","1","390078001","0","0","0","0","0","0","0","0","0","39","105780202","150780021"
"0","1","390078002","0","0","0","0","0","0","0","0","0","39","105780402","150780041"
"0","1","390078003","0","0","0","0","0","0","0","0","0","39","105780602","150780061"
"0","1","390079001","0","0","0","0","0","0","0","0","0","39","105790202","150790021"
"0","1","401705101","0","0","0","0","0","0","0","0","0","9","401705112","401705101"
"0","1","401705102","0","0","0","0","0","0","0","0","0","9","401705113","401705102"
"0","1","401705105","0","0","0","0","0","0","0","0","0","9","401705114","401705105"
"0","1","401705106","0","0","0","0","0","0","0","0","0","9","401705115","401705106"
"0","1","401705107","0","0","0","0","0","0","0","0","0","9","401705116","401705107"
"0","1","401705201","0","0","0","0","0","0","0","0","0","9","401705212","401705201"
"0","1","401705202","0","0","0","0","0","0","0","0","0","9","401705213","401705202"
"0","1","401705205","0","0","0","0","0","0","0","0","0","9","401705214","401705205"
"0","1","401705206","0","0","0","0","0","0","0","0","0","9","401705215","401705206"
"0","1","401705207","0","0","0","0","0","0","0","0","0","9","401705216","401705207"
"0","1","401705301","0","0","0","0","0","0","0","0","0","9","401705312","401705301"
"0","1","401705302","0","0","0","0","0","0","0","0","0","9","401705313","401705302"
"0","1","401705305","0","0","0","0","0","0","0","0","0","9","401705314","401705305"
"0","1","401705306","0","0","0","0","0","0","0","0","0","9","401705315","401705306"
"0","1","401705307","0","0","0","0","0","0","0","0","0","9","401705316","401705307"
"0","1","401705401","0","0","0","0","0","0","0","0","0","9","401705412","401705401"
"0","1","401705402","0","0","0","0","0","0","0","0","0","9","401705413","401705402"
"0","1","401705405","0","0","0","0","0","0","0","0","0","9","401705414","401705405"
"0","1","401705406","0","0","0","0","0","0","0","0","0","9","401705415","401705406"
"0","1","401705407","0","0","0","0","0","0","0","0","0","9","401705416","401705407"
"0","1","401705501","0","0","0","0","0","0","0","0","0","9","401705512","401705501"
"0","1","401705502","0","0","0","0","0","0","0","0","0","9","401705513","401705502"
"0","1","401705505","0","0","0","0","0","0","0","0","0","9","401705514","401705505"
"0","1","401705506","0","0","0","0","0","0","0","0","0","9","401705515","401705506"
"0","1","401705507","0","0","0","0","0","0","0","0","0","9","401705516","401705507"
"0","1","401705601","0","0","0","0","0","0","0","0","0","9","401705612","401705601"
"0","1","401705602","0","0","0","0","0","0","0","0","0","9","401705613","401705602"
"0","1","401705605","0","0","0","0","0","0","0","0","0","9","401705614","401705605"
"0","1","401705606","0","0","0","0","0","0","0","0","0","9","401705615","401705606"
"0","1","401705607","0","0","0","0","0","0","0","0","0","9","401705616","401705607"
"0","1","401705701","0","0","0","0","0","0","0","0","0","9","401705712","401705701"
"0","1","401705702","0","0","0","0","0","0","0","0","0","9","401705713","401705702"
"0","1","401705705","0","0","0","0","0","0","0","0","0","9","401705714","401705705"
"0","1","401705706","0","0","0","0","0","0","0","0","0","9","401705715","401705706"
"0","1","401705707","0","0","0","0","0","0","0","0","0","9","401705716","401705707"
"0","1","401706101","0","0","0","0","0","0","0","0","0","9","401706109","401706101"
"0","1","401706102","0","0","0","0","0","0","0","0","0","9","401706110","401706102"
"0","1","401706103","0","0","0","0","0","0","0","0","0","9","401706111","401706103"
"0","1","401706104","0","0","0","0","0","0","0","0","0","9","401706112","401706104"
"0","1","401706108","0","0","0","0","0","0","0","0","0","9","401706113","401706108"
"0","1","401706201","0","0","0","0","0","0","0","0","0","9","401706209","401706201"
"0","1","401706202","0","0","0","0","0","0","0","0","0","9","401706210","401706202"
"0","1","401706203","0","0","0","0","0","0","0","0","0","9","401706211","401706203"
"0","1","401706204","0","0","0","0","0","0","0","0","0","9","401706212","401706204"
"0","1","401706208","0","0","0","0","0","0","0","0","0","9","401706213","401706208"
"0","1","401706301","0","0","0","0","0","0","0","0","0","9","401706309","401706301"
"0","1","401706302","0","0","0","0","0","0","0","0","0","9","401706310","401706302"
"0","1","401706303","0","0","0","0","0","0","0","0","0","9","401706311","401706303"
"0","1","401706304","0","0","0","0","0","0","0","0","0","9","401706312","401706304"
"0","1","401706308","0","0","0","0","0","0","0","0","0","9","401706313","401706308"
"0","1","401706401","0","0","0","0","0","0","0","0","0","9","401706409","401706401"
"0","1","401706402","0","0","0","0","0","0","0","0","0","9","401706410","401706402"
"0","1","401706403","0","0","0","0","0","0","0","0","0","9","401706411","401706403"
"0","1","401706404","0","0","0","0","0","0","0","0","0","9","401706412","401706404"
"0","1","401706408","0","0","0","0","0","0","0","0","0","9","401706413","401706408"
"0","1","401706501","0","0","0","0","0","0","0","0","0","9","401706509","401706501"
"0","1","401706502","0","0","0","0","0","0","0","0","0","9","401706510","401706502"
"0","1","401706503","0","0","0","0","0","0","0","0","0","9","401706511","401706503"
"0","1","401706504","0","0","0","0","0","0","0","0","0","9","401706512","401706504"
"0","1","401706508","0","0","0","0","0","0","0","0","0","9","401706513","401706508"
"0","1","401706601","0","0","0","0","0","0","0","0","0","9","401706609","401706601"
"0","1","401706602","0","0","0","0","0","0","0","0","0","9","401706610","401706602"
"0","1","401706603","0","0","0","0","0","0","0","0","0","9","401706611","401706603"
"0","1","401706604","0","0","0","0","0","0","0","0","0","9","401706612","401706604"
"0","1","401706608","0","0","0","0","0","0","0","0","0","9","401706613","401706608"
"0","1","401706701","0","0","0","0","0","0","0","0","0","9","401706709","401706701"
"0","1","401706702","0","0","0","0","0","0","0","0","0","9","401706710","401706702"
"0","1","401706703","0","0","0","0","0","0","0","0","0","9","401706711","401706703"
"0","1","401706704","0","0","0","0","0","0","0","0","0","9","401706712","401706704"
"0","1","401706708","0","0","0","0","0","0","0","0","0","9","401706713","401706708"
"0","4","401707101","0","0","0","0","0","0","0","0","0","9","401707109","401707101"
"0","4","401707102","0","0","0","0","0","0","0","0","0","9","401707110","401707102"
"0","4","401707103","0","0","0","0","0","0","0","0","0","9","401707111","401707103"
"0","4","401707104","0","0","0","0","0","0","0","0","0","9","401707112","401707104"
"0","4","401707105","0","0","0","0","0","0","0","0","0","9","401707113","401707105"
"0","4","401707201","0","0","0","0","0","0","0","0","0","9","401707209","401707201"
"0","4","401707202","0","0","0","0","0","0","0","0","0","9","401707210","401707202"
"0","4","401707203","0","0","0","0","0","0","0","0","0","9","401707211","401707203"
"0","4","401707204","0","0","0","0","0","0","0","0","0","9","401707212","401707204"
"0","4","401707205","0","0","0","0","0","0","0","0","0","9","401707213","401707205"
"0","4","401707301","0","0","0","0","0","0","0","0","0","9","401707309","401707301"
"0","4","401707302","0","0","0","0","0","0","0","0","0","9","401707310","401707302"
"0","4","401707303","0","0","0","0","0","0","0","0","0","9","401707311","401707303"
"0","4","401707304","0","0","0","0","0","0","0","0","0","9","401707312","401707304"
"0","4","401707305","0","0","0","0","0","0","0","0","0","9","401707313","401707305"
"0","4","401707401","0","0","0","0","0","0","0","0","0","9","401707409","401707401"
"0","4","401707402","0","0","0","0","0","0","0","0","0","9","401707410","401707402"
"0","4","401707403","0","0","0","0","0","0","0","0","0","9","401707411","401707403"
"0","4","401707404","0","0","0","0","0","0","0","0","0","9","401707412","401707404"
"0","4","401707405","0","0","0","0","0","0","0","0","0","9","401707413","401707405"
"0","4","401707501","0","0","0","0","0","0","0","0","0","9","401707509","401707501"
"0","4","401707502","0","0","0","0","0","0","0","0","0","9","401707510","401707502"
"0","4","401707503","0","0","0","0","0","0","0","0","0","9","401707511","401707503"
"0","4","401707504","0","0","0","0","0","0","0","0","0","9","401707512","401707504"
"0","4","401707505","0","0","0","0","0","0","0","0","0","9","401707513","401707505"
"0","4","401707601","0","0","0","0","0","0","0","0","0","9","401707609","401707601"
"0","4","401707602","0","0","0","0","0","0","0","0","0","9","401707610","401707602"
"0","4","401707603","0","0","0","0","0","0","0","0","0","9","401707611","401707603"
"0","4","401707604","0","0","0","0","0","0","0","0","0","9","401707612","401707604"
"0","4","401707605","0","0","0","0","0","0","0","0","0","9","401707613","401707605"
"0","4","401707701","0","0","0","0","0","0","0","0","0","9","401707709","401707701"
"0","4","401707702","0","0","0","0","0","0","0","0","0","9","401707710","401707702"
"0","4","401707703","0","0","0","0","0","0","0","0","0","9","401707711","401707703"
"0","4","401707704","0","0","0","0","0","0","0","0","0","9","401707712","401707704"
"0","4","401707705","0","0","0","0","0","0","0","0","0","9","401707713","401707705"
"0","4","401708101","0","0","0","0","0","0","0","0","0","9","401708109","401708101"
"0","4","401708102","0","0","0","0","0","0","0","0","0","9","401708110","401708102"
"0","4","401708106","0","0","0","0","0","0","0","0","0","9","401708111","401708106"
"0","4","401708107","0","0","0","0","0","0","0","0","0","9","401708112","401708107"
"0","4","401708108","0","0","0","0","0","0","0","0","0","9","401708113","401708108"
"0","4","401708201","0","0","0","0","0","0","0","0","0","9","401708209","401708201"
"0","4","401708202","0","0","0","0","0","0","0","0","0","9","401708210","401708202"
"0","4","401708206","0","0","0","0","0","0","0","0","0","9","401708211","401708206"
"0","4","401708207","0","0","0","0","0","0","0","0","0","9","401708212","401708207"
"0","4","401708208","0","0","0","0","0","0","0","0","0","9","401708213","401708208"
"0","4","401708301","0","0","0","0","0","0","0","0","0","9","401708309","401708301"
"0","4","401708302","0","0","0","0","0","0","0","0","0","9","401708310","401708302"
"0","4","401708306","0","0","0","0","0","0","0","0","0","9","401708311","401708306"
"0","4","401708307","0","0","0","0","0","0","0","0","0","9","401708312","401708307"
"0","4","401708308","0","0","0","0","0","0","0","0","0","9","401708313","401708308"
"0","4","401708401","0","0","0","0","0","0","0","0","0","9","401708411","401708401"
"0","4","401708402","0","0","0","0","0","0","0","0","0","9","401708412","401708402"
"0","4","401708406","0","0","0","0","0","0","0","0","0","9","401708413","401708406"
"0","4","401708407","0","0","0","0","0","0","0","0","0","9","401708414","401708407"
"0","4","401708408","0","0","0","0","0","0","0","0","0","9","401708415","401708408"
"0","4","401708501","0","0","0","0","0","0","0","0","0","9","401708509","401708501"
"0","4","401708502","0","0","0","0","0","0","0","0","0","9","401708510","401708502"
"0","4","401708506","0","0","0","0","0","0","0","0","0","9","401708511","401708506"
"0","4","401708507","0","0","0","0","0","0","0","0","0","9","401708512","401708507"
"0","4","401708508","0","0","0","0","0","0","0","0","0","9","401708513","401708508"
"0","4","401708601","0","0","0","0","0","0","0","0","0","9","401708609","401708601"
"0","4","401708602","0","0","0","0","0","0","0","0","0","9","401708610","401708602"
"0","4","401708606","0","0","0","0","0","0","0","0","0","9","401708611","401708606"
"0","4","401708607","0","0","0","0","0","0","0","0","0","9","401708612","401708607"
