fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8
"6011","0","9013","106","81011004","3500000","0","2019/01/31 12:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2000000","81011004","2019/02/18 14:59:59","0","10011","0"
"6011","0","9013","111","81011005","3300000","0","2019/01/31 12:00:00","601","完成特別戰鬥的模式2","81011005","2019/02/18 14:59:59","0","10011","0"
"6011","0","9013","113","81011006","4600000","0","2019/07/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 900000","81011006","2019/07/18 15:59:59","0","10011","0"
"6011","0","9013","115","81011007","5500000","0","2019/07/01 16:00:00","601","將特別戰鬥的 Boss 消滅","81011007","2019/07/18 15:59:59","0","10011","0"
"6011","0","9001","103","81012001","4","0","2019/07/17 16:00:00","601","打倒香織、真琴、真步、霞的闇影","81012001","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","104","81012002","450000","0","2019/07/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2700000","81012002","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","105","81012003","1050000","0","2019/07/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2100000","81012003","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","106","81012004","1543500","0","2019/07/17 16:00:00","601","完成特別戰鬥的模式2","81012004","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","111","81012005","2150000","0","2019/07/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81012005","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","113","81012006","2650000","0","2019/07/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 500000","81012006","2019/08/03 15:59:59","0","10012","0"
"6011","0","9013","115","81012007","3150000","0","2019/07/17 16:00:00","601","將特別戰鬥的 Boss 消滅","81012007","2019/08/03 15:59:59","0","10012","0"
"6011","0","9001","103","81013001","3","0","2019/08/01 16:00:00","601","打倒貪吃佩可、可可蘿、凱留的闇影","81013001","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","104","81013002","300000","0","2019/08/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2700000","81013002","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","105","81013003","900000","0","2019/08/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2100000","81013003","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","106","81013004","1500000","0","2019/08/01 16:00:00","601","完成特別戰鬥的模式2","81013004","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","111","81013005","2000000","0","2019/08/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81013005","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","113","81013006","2500000","0","2019/08/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 500000","81013006","2019/08/19 15:59:59","0","10013","0"
"6011","0","9013","115","81013007","3000000","0","2019/08/01 16:00:00","601","將特別戰鬥的 Boss 消滅","81013007","2019/08/19 15:59:59","0","10013","0"
"6011","0","9001","103","81015001","3","0","2019/09/03 16:00:00","601","打倒莫妮卡、步未、雪的闇影","81015001","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","104","81015002","300000","0","2019/09/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1200000","81015002","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","105","81015003","500000","0","2019/09/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81015003","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","106","81015004","750000","0","2019/09/03 16:00:00","601","完成特別戰鬥的模式2","81015004","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","111","81015005","1100000","0","2019/09/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 400000","81015005","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","113","81015006","1300000","0","2019/09/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 200000","81015006","2019/09/18 15:59:59","0","10015","0"
"6011","0","9013","115","81015007","1500000","0","2019/09/03 16:00:00","601","將特別戰鬥的 Boss 消滅","81015007","2019/09/18 15:59:59","0","10015","0"
"6011","0","9001","103","81017001","2","0","2019/10/01 16:00:00","601","打倒雷姆與拉姆的闇影","81017001","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","104","81017002","300000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2850000","81017002","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","105","81017003","900000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2250000","81017003","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","106","81017004","1500000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1650000","81017004","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","111","81017005","2000000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1150000","81017005","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","113","81017006","2500000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 650000","81017006","2019/10/18 15:59:59","0","10017","0"
"6011","0","9013","115","81017007","3000000","0","2019/10/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 150000","81017007","2019/10/18 15:59:59","0","10017","0"
"6011","0","9015","118","81017008","1","5","2019/10/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81017008","2019/10/18 15:59:59","0","10017","0"
"6011","4","9014","103","81019001","200","0","2019/11/01 16:00:00","601","破壞雨神大人的護盾","81019001","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","104","81019002","900000","0","2019/11/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3600000","81019002","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","105","81019003","1500000","0","2019/11/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3000000","81019003","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","106","81019004","2250000","0","2019/11/01 16:00:00","601","完成特別戰鬥的模式2","81019004","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","111","81019005","3300000","0","2019/11/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1200000","81019005","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","113","81019006","3900000","0","2019/11/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 600000","81019006","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","115","81019007","4500000","0","2019/11/01 16:00:00","601","討伐特別戰鬥的 Boss","81019007","2019/11/18 15:59:59","0","10019","0"
"6011","0","9015","118","81019008","1","5","2019/11/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81019008","2019/11/18 15:59:59","0","10019","0"
"6011","1","9013","103","81021001","600000","0","2019/12/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2550000","81021001","2019/12/17 15:59:59","0","10021","0"
"6011","1","9013","104","81021002","1260000","0","2019/12/02 16:00:00","601","完成特別戰鬥的模式1","81021002","2019/12/17 15:59:59","0","10021","0"
"6011","0","9014","105","81021003","15","0","2019/12/02 16:00:00","601","打倒 15 隻奄美魔物的分身","81021003","2019/12/17 15:59:59","0","10021","0"
"6011","0","9014","106","81021004","30","0","2019/12/02 16:00:00","601","完成特別戰鬥的模式2","81021004","2019/12/17 15:59:59","0","10021","0"
"6011","1","9013","111","81021005","1700000","0","2019/12/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1450000","81021005","2019/12/17 15:59:59","0","10021","0"
"6011","1","9013","113","81021006","2300000","0","2019/12/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 850000","81021006","2019/12/17 15:59:59","0","10021","0"
"6011","1","9013","115","81021007","3150000","0","2019/12/02 16:00:00","601","討伐特別戰鬥的 Boss","81021007","2019/12/17 15:59:59","0","10021","0"
"6011","0","9015","118","81021008","1","5","2019/12/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81021008","2019/12/17 15:59:59","0","10021","0"
"6011","1","9013","103","81023001","450000","0","2020/01/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3150000","81023001","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","104","81023002","900000","0","2020/01/02 16:00:00","601","完成特別戰鬥的模式1","81023002","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","105","81023003","1500000","0","2020/01/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2100000","81023003","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","106","81023004","2100000","0","2020/01/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1500000","81023004","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","111","81023005","2700000","0","2020/01/02 16:00:00","601","完成特別戰鬥的模式2","81023005","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","113","81023006","3150000","0","2020/01/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 450000","81023006","2020/01/19 15:59:59","0","10023","0"
"6011","1","9013","115","81023007","3600000","0","2020/01/02 16:00:00","601","討伐特別戰鬥的 Boss","81023007","2020/01/19 15:59:59","0","10023","0"
"6011","0","9015","118","81023008","1","5","2020/01/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81023008","2020/01/19 15:59:59","0","10023","0"
"6011","0","9001","103","81025001","3","0","2020/02/04 16:00:00","601","打倒禊和美美和鏡華的闇影","81025001","2020/02/21 15:59:59","0","10025","0"
"6011","1","9013","104","81025002","600000","0","2020/02/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3150000","81025002","2020/02/21 15:59:59","0","10025","0"
"6011","1","9013","105","81025003","1200000","0","2020/02/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2550000","81025003","2020/02/21 15:59:59","0","10025","0"
"6011","0","9016","106","81025004","1","2","2020/02/04 16:00:00","601","完成特別戰鬥的模式2","81025004","2020/02/21 15:59:59","0","10025","0"
"6011","1","9013","111","81025005","2475000","0","2020/02/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1275000","81025005","2020/02/21 15:59:59","0","10025","0"
"6011","1","9013","113","81025006","3075000","0","2020/02/04 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 675000","81025006","2020/02/21 15:59:59","0","10025","0"
"6011","0","9016","115","81025007","1","3","2020/02/04 16:00:00","601","討伐特別戰鬥的 Boss","81025007","2020/02/21 15:59:59","0","10025","0"
"6011","0","9015","118","81025008","1","5","2020/02/04 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81025008","2020/02/21 15:59:59","0","10025","0"
"6011","1","9013","103","81027001","500000","0","2020/03/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3250000","81027001","2020/03/19 15:59:59","0","10027","0"
"6011","1","9013","104","81027002","1000000","0","2020/03/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2750000","81027002","2020/03/19 15:59:59","0","10027","0"
"6011","1","9013","105","81027003","1500000","0","2020/03/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2250000","81027003","2020/03/19 15:59:59","0","10027","0"
"6011","0","9016","106","81027004","1","2","2020/03/02 16:00:00","601","將MODE2出現的怪物全部打倒","81027004","2020/03/19 15:59:59","0","10027","0"
"6011","1","9013","111","81027005","2300000","0","2020/03/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1450000","81027005","2020/03/19 15:59:59","0","10027","0"
"6011","1","9013","113","81027006","3100000","0","2020/03/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 650000","81027006","2020/03/19 15:59:59","0","10027","0"
"6011","0","9016","115","81027007","1","3","2020/03/02 16:00:00","601","討伐特別戰鬥的 Boss","81027007","2020/03/19 15:59:59","0","10027","0"
"6011","0","9015","118","81027008","1","5","2020/03/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81027008","2020/03/19 15:59:59","0","10027","0"
"6011","0","9001","103","81029001","3","0","2020/04/01 16:00:00","601","打倒克莉絲提娜和望和伊莉亞的闇影","81029001","2020/04/19 15:59:59","0","10029","0"
"6011","1","9013","104","81029002","700000","0","2020/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4300000","81029002","2020/04/19 15:59:59","0","10029","0"
"6011","1","9013","105","81029003","1350000","0","2020/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3650000","81029003","2020/04/19 15:59:59","0","10029","0"
"6011","0","9016","106","81029004","1","2","2020/04/01 16:00:00","601","完成特別戰鬥的模式2","81029004","2020/04/19 15:59:59","0","10029","0"
"6011","1","9013","111","81029005","3000000","0","2020/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2000000","81029005","2020/04/19 15:59:59","0","10029","0"
"6011","1","9013","113","81029006","4000000","0","2020/04/01 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81029006","2020/04/19 15:59:59","0","10029","0"
"6011","0","9016","115","81029007","1","3","2020/04/01 16:00:00","601","討伐特別戰鬥的 Boss","81029007","2020/04/19 15:59:59","0","10029","0"
"6011","0","9015","118","81029008","1","5","2020/04/01 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81029008","2020/04/19 15:59:59","0","10029","0"
"6011","0","9001","103","81031001","4","0","2020/05/05 16:00:00","601","打倒美食殿堂隊伍的闇影","81031001","2020/05/22 15:59:59","0","10031","0"
"6011","1","9013","104","81031002","600000","0","2020/05/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3150000","81031002","2020/05/22 15:59:59","0","10031","0"
"6011","1","9013","105","81031003","1200000","0","2020/05/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2550000","81031003","2020/05/22 15:59:59","0","10031","0"
"6011","0","9016","106","81031004","1","2","2020/05/05 16:00:00","601","完成特別戰鬥的模式2","81031004","2020/05/22 15:59:59","0","10031","0"
"6011","1","9013","111","81031005","2475000","0","2020/05/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1275000","81031005","2020/05/22 15:59:59","0","10031","0"
"6011","1","9013","113","81031006","3075000","0","2020/05/05 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 675000","81031006","2020/05/22 15:59:59","0","10031","0"
"6011","0","9016","115","81031007","1","3","2020/05/05 16:00:00","601","討伐特別戰鬥的 Boss","81031007","2020/05/22 15:59:59","0","10031","0"
"6011","0","9015","118","81031008","1","5","2020/05/05 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81031008","2020/05/22 15:59:59","0","10031","0"
"6011","1","9013","104","81033001","1000000","0","2020/06/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4000000","81033001","2020/06/21 15:59:59","0","10033","0"
"6011","1","9013","105","81033002","2000000","0","2020/06/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 3000000","81033002","2020/06/21 15:59:59","0","10033","0"
"6011","0","9016","106","81033003","1","1","2020/06/03 16:00:00","601","完成特別戰鬥的模式1","81033003","2020/06/21 15:59:59","0","10033","0"
"6011","0","9001","103","81033004","2","0","2020/06/03 16:00:00","601","打倒霞與栞的闇影","81033004","2020/06/21 15:59:59","0","10033","0"
"6011","1","9013","111","81033005","3000000","0","2020/06/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2000000","81033005","2020/06/21 15:59:59","0","10033","0"
"6011","1","9013","113","81033006","4000000","0","2020/06/03 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81033006","2020/06/21 15:59:59","0","10033","0"
"6011","0","9016","115","81033007","1","3","2020/06/03 16:00:00","601","討伐特別戰鬥的 Boss","81033007","2020/06/21 15:59:59","0","10033","0"
"6011","0","9015","118","81033008","1","5","2020/06/03 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81033008","2020/06/21 15:59:59","0","10033","0"
"6011","1","9013","10034103","81034001","500000","0","2020/06/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 5000000","81034001","2020/06/28 15:59:59","0","10034","0"
"6011","1","9013","10034104","81034002","1500000","0","2020/06/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4000000","81034002","2020/06/28 15:59:59","0","10034","0"
"6011","0","9016","10034105","81034003","1","1","2020/06/17 16:00:00","601","完成特別戰鬥的模式1","81034003","2020/06/28 15:59:59","0","10034","0"
"6011","1","9013","10034106","81034004","3500000","0","2020/06/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2000000","81034004","2020/06/28 15:59:59","0","10034","0"
"6011","0","9016","10034111","81034005","1","2","2020/06/17 16:00:00","601","完成特別戰鬥的模式2","81034005","2020/06/28 15:59:59","0","10034","0"
"6011","1","9013","10034113","81034006","4600000","0","2020/06/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 900000","81034006","2020/06/28 15:59:59","0","10034","0"
"6011","0","9016","10034115","81034007","1","3","2020/06/17 16:00:00","601","討伐特別戰鬥的 Boss","81034007","2020/06/28 15:59:59","0","10034","0"
"6011","0","9015","10034118","81034008","1","5","2020/06/17 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81034008","2020/06/28 15:59:59","0","10034","0"
"6011","0","9001","10035103","81035001","3","0","2020/09/30 16:00:00","601","打倒new generations的闇影","81035001","2020/10/26 15:59:59","0","10035","0"
"6011","0","9016","10035104","81035002","1","2","2020/09/30 16:00:00","601","將MODE2出現的怪物全部打倒","81035002","2020/10/26 15:59:59","0","10035","0"
"6011","1","9013","10035105","81035003","440000","0","2020/09/30 16:00:00","601","將喧囂獨角兔的 HP 降低至 1760000","81035003","2020/10/26 15:59:59","0","10035","0"
"6011","1","9013","10035106","81035004","880000","0","2020/09/30 16:00:00","601","將喧囂獨角兔的 HP 降低至 1320000","81035004","2020/10/26 15:59:59","0","10035","0"
"6011","1","9013","10035111","81035005","1320000","0","2020/09/30 16:00:00","601","將喧囂獨角兔的 HP 降低至 880000","81035005","2020/10/26 15:59:59","0","10035","0"
"6011","1","9013","10035113","81035006","1760000","0","2020/09/30 16:00:00","601","將喧囂獨角兔的 HP 降低至 440000","81035006","2020/10/26 15:59:59","0","10035","0"
"6011","0","9016","10035115","81035007","1","3","2020/09/30 16:00:00","601","討伐喧囂獨角兔","81035007","2020/10/26 15:59:59","0","10035","0"
"6011","0","9015","10035118","81035008","1","5","2020/09/30 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","81035008","2020/10/26 15:59:59","0","10035","0"
"6011","1","9013","10036103","81036001","2625000","0","2020/10/12 16:00:00","601","將糾結的盆栽小花的 HP 降低至 18375000","81036001","2020/10/26 15:59:59","0","10036","0"
"6011","0","9016","10036104","81036002","1","1","2020/10/12 16:00:00","601","通過糾結的盆栽小花的MODE1","81036002","2020/10/26 15:59:59","0","10036","0"
"6011","1","9013","10036105","81036003","9100000","0","2020/10/12 16:00:00","601","將糾結的盆栽小花的 HP 降低至 11900000","81036003","2020/10/26 15:59:59","0","10036","0"
"6011","1","9013","10036106","81036004","12950000","0","2020/10/12 16:00:00","601","將糾結的盆栽小花的 HP 降低至 8050000","81036004","2020/10/26 15:59:59","0","10036","0"
"6011","0","9016","10036111","81036005","1","2","2020/10/12 16:00:00","601","通過糾結的盆栽小花的MODE2","81036005","2020/10/26 15:59:59","0","10036","0"
"6011","1","9013","10036113","81036006","18900000","0","2020/10/12 16:00:00","601","將糾結的盆栽小花的 HP 降低至 2100000","81036006","2020/10/26 15:59:59","0","10036","0"
"6011","0","9016","10036115","81036007","1","3","2020/10/12 16:00:00","601","討伐糾結的盆栽小花","81036007","2020/10/26 15:59:59","0","10036","0"
"6011","0","9015","10036118","81036008","1","5","2020/10/12 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","81036008","2020/10/26 15:59:59","0","10036","0"
"6011","0","9001","10037103","81037001","4","0","2020/08/17 16:00:00","601","打倒香織、真琴、真步、霞的闇影","81037001","2020/08/28 15:59:59","0","10037","0"
"6011","1","9013","10037104","81037002","450000","0","2020/08/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2600000","81037002","2020/08/28 15:59:59","0","10037","0"
"6011","1","9013","10037105","81037003","950000","0","2020/08/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2100000","81037003","2020/08/28 15:59:59","0","10037","0"
"6011","0","9016","10037106","81037004","1","2","2020/08/17 16:00:00","601","完成特別戰鬥的模式2","81037004","2020/08/28 15:59:59","0","10037","0"
"6011","1","9013","10037111","81037005","2050000","0","2020/08/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81037005","2020/08/28 15:59:59","0","10037","0"
"6011","1","9013","10037113","81037006","2550000","0","2020/08/17 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 500000","81037006","2020/08/28 15:59:59","0","10037","0"
"6011","0","9016","10037115","81037007","1","3","2020/08/17 16:00:00","601","討伐特別戰鬥的 Boss","81037007","2020/08/28 15:59:59","0","10037","0"
"6011","0","9015","10037118","81037008","1","5","2020/08/17 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81037008","2020/08/28 15:59:59","0","10037","0"
"6011","0","9001","10038103","81038001","4","0","2020/07/02 16:00:00","601","打倒秋乃、珠希、優花梨、美冬的闇影","81038001","2020/07/19 15:59:59","0","10038","0"
"6011","1","9013","10038104","81038002","1065000","0","2020/07/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 6035000","81038002","2020/07/19 15:59:59","0","10038","0"
"6011","1","9013","10038105","81038003","2130000","0","2020/07/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 4970000","81038003","2020/07/19 15:59:59","0","10038","0"
"6011","0","9016","10038106","81038004","1","2","2020/07/02 16:00:00","601","完成特別戰鬥的模式2","81038004","2020/07/19 15:59:59","0","10038","0"
"6011","1","9013","10038111","81038005","4496500","0","2020/07/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2603500","81038005","2020/07/19 15:59:59","0","10038","0"
"6011","1","9013","10038113","81038006","5798000","0","2020/07/02 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1302000","81038006","2020/07/19 15:59:59","0","10038","0"
"6011","0","9016","10038115","81038007","1","3","2020/07/02 16:00:00","601","討伐特別戰鬥的 Boss","81038007","2020/07/19 15:59:59","0","10038","0"
"6011","0","9015","10038118","81038008","1","5","2020/07/02 16:00:00","601","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81038008","2020/07/19 15:59:59","0","10038","0"
"6011","0","9001","10039103","81039001","3","0","2020/07/16 16:00:00","601","打倒貪吃佩可、可可蘿、凱留的闇影","81039001","2020/07/26 15:59:59","0","10039","0"
"6011","1","9013","10039104","81039002","500000","0","2020/07/16 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2500000","81039002","2020/07/26 15:59:59","0","10039","0"
"6011","1","9013","10039105","81039003","1000000","0","2020/07/16 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 2000000","81039003","2020/07/26 15:59:59","0","10039","0"
"6011","0","9016","10039106","81039004","1","2","2020/07/16 16:00:00","601","完成特別戰鬥的模式2","81039004","2020/07/26 15:59:59","0","10039","0"
"6011","1","9013","10039111","81039005","2000000","0","2020/07/16 16:00:00","601","將特別戰鬥的 Boss 的 HP 降低至 1000000","81039005","2020/07/26 15:59:59","0","10039","0"
