3da015660715a731b50b1f51abcbc0653663d5349234d67aae73c2dcc4cbe386,41c287a74c2c58e1d188368870511d16ab6ef6f1ded5517ae92dd8878a3522ac,5cf56744cb4ce69ddbfce7fa32e8d24a76d1badd1b31f4bbf7993b5a397f3048,c63b8fefec5ed87e0deb2984ba8dcb7471a48f00e0c1fed642e5d6f1344a2bcd,7588f63ab31b120861619968827464cc9c4b5b26402ebb8353c77821d7567d07,bcd56720ede1418087f289ba51d594342222209f12bac0e4217fb1fcf298a8a2,7932630738b5c06125953df5b1f325a7b12c7eb58b7c0aec24c4cf179b264979,0cd05c658f4ae592fe60c2945a2bd0e6527bad0b2a2b451a5ece96b568df5732,486940ba0ebc40c4e722e9d47636640e31e2fa5bc20141c61351c18d8d63943a,dedf16c412c744c81cbcf66e04e069b2dfa86fcb5e7039955c89ccc04e55875f,c08aa7b592ebe0b87b25514296355a1c889219eb0b168f397032a36ee42676bc,3ad9ab430fa62f974ab6284c05a892c2154bd363a8a07e6b887c6772aae2b7ad,70f6b6756b4dc18f1c19821612e3c10b4ea20603ef1e14ac50ba75819895756c,9d7d02bae342cd104b1680f6e196708b4c3336a87a0cebe4aff4d80c65c2b9e9,22d3e7f288d3a2ced75051138c9d29f6bc31d4a9cd4b9dd69334d0c88d2a3e54,9e47942359d2935a2bc36eb130f770230fbd8196c9bfb2e43c1351be2cdb3773
"0","2","0","0","0","0","0","91002","1006114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1006115","2","100","90006","80","8","31025","1"
"0","0","0","0","0","0","0","94002","1006116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1007101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1007102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1007103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1007104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1007105","2","100","90006","150","8","31018","2"
"0","2","0","0","0","0","0","91002","1007106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1007107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1007108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1007109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1007110","2","100","90006","80","8","31018","1"
"0","2","0","0","0","0","0","91002","1007111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1007112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1007113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1007114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1007115","2","100","90006","80","8","31018","1"
"0","0","0","0","0","0","0","94002","1007116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1008101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1008102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1008103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1008104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1008105","2","100","90006","150","8","31042","2"
"0","2","0","0","0","0","0","91002","1008106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1008107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1008108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1008109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1008110","2","100","90006","80","8","31042","1"
"0","2","0","0","0","0","0","91002","1008111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1008112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1008113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1008114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1008115","2","100","90006","80","8","31042","1"
"0","0","0","0","0","0","0","94002","1008116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1009101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1009102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1009103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1009104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1009105","2","100","90006","150","8","31043","2"
"0","2","0","0","0","0","0","91002","1009106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1009107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1009108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1009109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1009110","2","100","90006","80","8","31043","1"
"0","2","0","0","0","0","0","91002","1009111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1009112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1009113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1009114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1009115","2","100","90006","80","8","31043","1"
"0","0","0","0","0","0","0","94002","1009116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1010101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1010102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1010103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1010104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1010105","2","100","90006","150","8","31022","2"
"0","2","0","0","0","0","0","91002","1010106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1010107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1010108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1010109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1010110","2","100","90006","80","8","31022","1"
"0","2","0","0","0","0","0","91002","1010111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1010112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1010113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1010114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1010115","2","100","90006","80","8","31022","1"
"0","0","0","0","0","0","0","94002","1010116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1011101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1011102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1011103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1011104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1011105","2","100","90006","150","8","31025","2"
"0","2","0","0","0","0","0","91002","1011106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1011107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1011108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1011109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1011110","2","100","90006","80","8","31025","1"
"0","2","0","0","0","0","0","91002","1011111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1011112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1011113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1011114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1011115","2","100","90006","80","8","31025","1"
"0","0","0","0","0","0","0","94002","1011116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1012101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1012102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1012103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1012104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1012105","2","100","90006","150","8","31018","2"
"0","2","0","0","0","0","0","91002","1012106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1012107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1012108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1012109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1012110","2","100","90006","80","8","31018","1"
"0","2","0","0","0","0","0","91002","1012111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1012112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1012113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1012114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1012115","2","100","90006","80","8","31018","1"
"0","0","0","0","0","0","0","94002","1012116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1013101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1013102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1013103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1013104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1013105","2","100","90006","150","8","31042","2"
"0","2","0","0","0","0","0","91002","1013106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1013107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1013108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1013109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1013110","2","100","90006","80","8","31042","1"
"0","2","0","0","0","0","0","91002","1013111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1013112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1013113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1013114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1013115","2","100","90006","80","8","31042","1"
"0","0","0","0","0","0","0","94002","1013116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1014101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1014102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1014103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1014104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1014105","2","100","90006","150","8","31043","2"
"0","2","0","0","0","0","0","91002","1014106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1014107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1014108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1014109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1014110","2","100","90006","80","8","31043","1"
"0","2","0","0","0","0","0","91002","1014111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1014112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1014113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1014114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1014115","2","100","90006","80","8","31043","1"
"0","0","0","0","0","0","0","94002","1014116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1015101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1015102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1015103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1015104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1015105","2","100","90006","150","8","31025","2"
"0","2","0","0","0","0","0","91002","1015106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1015107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1015108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1015109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1015110","2","100","90006","80","8","31025","1"
"0","2","0","0","0","0","0","91002","1015111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1015112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1015113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1015114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1015115","2","100","90006","80","8","31025","1"
"0","0","0","0","0","0","0","94002","1015116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1016101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1016102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1016103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1016104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1016105","2","100","90006","150","8","31022","2"
"0","2","0","0","0","0","0","91002","1016106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1016107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1016108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1016109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1016110","2","100","90006","80","8","31022","1"
"0","2","0","0","0","0","0","91002","1016111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1016112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1016113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1016114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1016115","2","100","90006","80","8","31022","1"
"0","0","0","0","0","0","0","94002","1016116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1017101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1017102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1017103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1017104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1017105","2","100","90006","150","8","31018","2"
"0","2","0","0","0","0","0","91002","1017106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1017107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1017108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1017109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1017110","2","100","90006","80","8","31018","1"
"0","2","0","0","0","0","0","91002","1017111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1017112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1017113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1017114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1017115","2","100","90006","80","8","31018","1"
"0","0","0","0","0","0","0","94002","1017116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1018101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1018102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1018103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1018104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1018105","2","100","90006","150","8","31042","2"
"0","2","0","0","0","0","0","91002","1018106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1018107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1018108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1018109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1018110","2","100","90006","80","8","31042","1"
"0","2","0","0","0","0","0","91002","1018111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1018112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1018113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1018114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1018115","2","100","90006","80","8","31042","1"
"0","0","0","0","0","0","0","94002","1018116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1019101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1019102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1019103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1019104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1019105","2","100","90006","150","8","31043","2"
"0","2","0","0","0","0","0","91002","1019106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1019107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1019108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1019109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1019110","2","100","90006","80","8","31043","1"
"0","2","0","0","0","0","0","91002","1019111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1019112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1019113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1019114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1019115","2","100","90006","80","8","31043","1"
"0","0","0","0","0","0","0","94002","1019116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1020101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1020102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1020103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1020104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1020105","2","100","90006","150","8","31025","2"
"0","2","0","0","0","0","0","91002","1020106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1020107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1020108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1020109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1020110","2","100","90006","80","8","31025","1"
"0","2","0","0","0","0","0","91002","1020111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1020112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1020113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1020114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1020115","2","100","90006","80","8","31025","1"
"0","0","0","0","0","0","0","94002","1020116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1021101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1021102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1021103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1021104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1021105","2","100","90006","150","8","31022","2"
"0","2","0","0","0","0","0","91002","1021106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1021107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1021108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1021109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1021110","2","100","90006","80","8","31022","1"
"0","2","0","0","0","0","0","91002","1021111","2","30","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1021112","2","40","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1021113","2","50","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1021114","2","60","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1021115","2","100","90006","80","8","31022","1"
"0","0","0","0","0","0","0","94002","1021116","0","0","0","25000","12","0","0"
"0","2","0","0","0","0","0","91002","1022101","2","20","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1022102","2","30","90006","50","8","0","0"
"0","2","0","0","0","0","0","91002","1022103","2","40","90006","75","8","0","0"
"0","2","0","0","0","0","0","91002","1022104","2","50","90006","100","8","0","0"
"0","2","0","0","0","0","0","91002","1022105","2","100","90006","150","8","31018","2"
"0","2","0","0","0","0","0","91002","1022106","2","20","90006","20","8","0","0"
"0","2","0","0","0","0","0","91002","1022107","2","30","90006","25","8","0","0"
"0","2","0","0","0","0","0","91002","1022108","2","40","90006","30","8","0","0"
"0","2","0","0","0","0","0","91002","1022109","2","50","90006","40","8","0","0"
"0","2","0","0","0","0","0","91002","1022110","2","100","90006","80","8","31018","1"
"0","2","0","0","0","0","0","91002","1022111","2","30","90006","20","8","0","0"
