f6d71f48ef2ac32d9625ef0c3c79f718a4f04e1051c6ec80de69beae9ea73c42,78813300a99deebfbdaae48747dda18432af8333835e7d5e2bd6b168e5ff444f,70088c3934fba7ba9f9253f076d688cf3afe7dfaed7cbc9f12afc69abf14569a,f7ae68618ae07bfb3c78db598ed388bffdee36715864eda7cfb7e33243720766,51e1c089aad102f0a6228d766f9520ce04e32dc88a39fc6617badd3a4565619e,bace716ca172f44acf0c6079dac4b546c4fcd5244a856cff58815e852c0efe33,f748fd0ee2bdb339e4699d1159a9c55f628e5bcef1c05a43bf5e73ca2c6e9f47,9f9b9ac93309e97157b803deda114f70d71ea05e2b99188a603f9fcbdf77c3ec,6b5f207a86405f88f5ec48ce102dd3a94d1a032c52b114e2d4ec3a3c83f3fcb8,6bc0cc81334a7987cbec8788deabb2f59305d8f622b5374c6ca94230029ae406,96ade78822bcf6e36e2c37553dbf17d2fbfc154f33254fa0d460b121fa2d254c,cbe3995f0b8079e620f60611bdf20edd5122aabb10f2dd5550b4fae8a75d2ce5,e852ef0d7cd5a87173eccd588ea4db127484b42a2132b356c96f5ed2fca66337,697bb5d2973f81bff6382bb0b2e95c7d6f536b6adb5a580b05cc137b3bb9af27,bb84103735d4703646054211a9b3f909963ed164df2f66899f85b4a9b8b1e77f,f63ff2769b3f6bc47bed15ac9f617f9b1694e702af000ac9ac42fde216467c33,d73862c307694a17468b4c8de472523081104a2f11f9794cc8809948e2d90b4a,34fc27041ed8933c6aa02650f2201491c6a80ea48c27dc1fd0207534d60aa3c7,fec2471f841b146554b002b9e13357502e4e2e94b1a7612b046f972ffdbe5c22,0fed84f57375caf2e3a62d35a5a18c24dcad10cbabdfc9248be792beda17f596,8c0520c9bcf9e09b9815520991cb042376a5522f122dc86fbb47ac5bde370d5b,b3cbe0fe462087bebeb1f27e7daab3002ed27bc8f750f7e132e12e1c8c275ce1,f646e856ca388408db45bdb27713069b3514a09c018b49f63d4775f405bfdf07,669cfa52939ae29e7b0596da95fd722c45b5fc3b2bba71f4c3881cdb125d208d,7ed1d500fe5d50ca4aef540a20353781e951c43a3030045d16537e96938da8fc,4cab8ed3007640e9c0ddc505582763fdcbb0851718d0d8e3c36915bc6f8678c2
"0","10","10","0","81001028","10","81001","5300","0","215","100","紅焰的深域3-8","0","281001028","100160","2030/12/17 14:59:59","182100","181001028","30","90","381001028","0","25021","810010281","25011","2024/06/14 16:00:00"
"0","10","10","0","81001029","10","81001","5500","0","215","175","紅焰的深域3-9","0","281001029","100160","2030/12/17 14:59:59","182100","181001029","30","90","381001029","0","25021","810010291","25011","2024/06/14 16:00:00"
"0","10","10","0","81001030","10","81001","5750","0","215","50","紅焰的深域3-10","0","281001030","81001","2030/12/17 14:59:59","182100","181001030","30","90","381001030","0","25021","810010301","25011","2024/06/14 16:00:00"
"0","10","10","0","81001031","10","81001","6000","0","215","25","紅焰的深域4-1","0","281001031","100160","2030/12/17 14:59:59","182100","181001031","60","90","381001031","0","25021","810010311","25011","2024/06/14 16:00:00"
"0","10","10","0","81001032","10","81001","6200","0","215","100","紅焰的深域4-2","0","281001032","100160","2030/12/17 14:59:59","182100","181001032","60","90","381001032","0","25021","810010321","25011","2024/06/14 16:00:00"
"0","10","10","0","81001033","10","81001","6400","0","215","175","紅焰的深域4-3","0","281001033","100160","2030/12/17 14:59:59","182100","181001033","60","90","381001033","0","25021","810010331","25011","2024/06/14 16:00:00"
"0","10","10","0","81001034","10","81001","6550","0","215","50","紅焰的深域4-4","0","281001034","100160","2030/12/17 14:59:59","182100","181001034","60","90","381001034","0","25021","810010341","25011","2024/06/14 16:00:00"
"0","10","10","0","81001035","10","81001","6750","0","215","125","紅焰的深域4-5","0","281001035","100160","2030/12/17 14:59:59","182100","181001035","60","90","381001035","0","25021","810010351","25011","2024/06/14 16:00:00"
"0","10","10","0","81001036","10","81001","6950","0","215","200","紅焰的深域4-6","0","281001036","100170","2030/12/17 14:59:59","182100","181001036","60","90","381001036","0","25021","810010361","25011","2024/06/14 16:00:00"
"0","10","10","0","81001037","10","81001","7100","0","215","25","紅焰的深域4-7","0","281001037","100160","2030/12/17 14:59:59","182100","181001037","60","90","381001037","0","25021","810010371","25011","2024/06/14 16:00:00"
"0","10","10","0","81001038","10","81001","7300","0","215","100","紅焰的深域4-8","0","281001038","100160","2030/12/17 14:59:59","182100","181001038","60","90","381001038","0","25021","810010381","25011","2024/06/14 16:00:00"
"0","10","10","0","81001039","10","81001","7500","0","215","175","紅焰的深域4-9","0","281001039","100160","2030/12/17 14:59:59","182100","181001039","60","90","381001039","0","25021","810010391","25011","2024/06/14 16:00:00"
"0","10","10","0","81001040","10","81001","7750","0","215","50","紅焰的深域4-10","0","281001040","81001","2030/12/17 14:59:59","182100","181001040","60","90","381001040","0","25021","810010401","25011","2024/06/14 16:00:00"
"0","10","10","0","81001041","10","81001","8000","0","215","25","紅焰的深域5-1","0","281001041","100160","2030/12/17 14:59:59","182100","181001041","90","90","381001041","0","25021","810010411","25011","2024/06/14 16:00:00"
"0","10","10","0","81001042","10","81001","8200","0","215","100","紅焰的深域5-2","0","281001042","100160","2030/12/17 14:59:59","182100","181001042","90","90","381001042","0","25021","810010421","25011","2024/06/14 16:00:00"
"0","10","10","0","81001043","10","81001","8400","0","215","175","紅焰的深域5-3","0","281001043","100160","2030/12/17 14:59:59","182100","181001043","90","90","381001043","0","25021","810010431","25011","2024/06/14 16:00:00"
"0","10","10","0","81001044","10","81001","8550","0","215","50","紅焰的深域5-4","0","281001044","100160","2030/12/17 14:59:59","182100","181001044","90","90","381001044","0","25021","810010441","25011","2024/06/14 16:00:00"
"0","10","10","0","81001045","10","81001","8750","0","215","125","紅焰的深域5-5","0","281001045","100160","2030/12/17 14:59:59","182100","181001045","90","90","381001045","0","25021","810010451","25011","2024/06/14 16:00:00"
"0","10","10","0","81001046","10","81001","8950","0","215","200","紅焰的深域5-6","0","281001046","100170","2030/12/17 14:59:59","182100","181001046","90","90","381001046","0","25021","810010461","25011","2024/06/14 16:00:00"
"0","10","10","0","81001047","10","81001","9100","0","215","25","紅焰的深域5-7","0","281001047","100160","2030/12/17 14:59:59","182100","181001047","90","90","381001047","0","25021","810010471","25011","2024/06/14 16:00:00"
"0","10","10","0","81001048","10","81001","9300","0","215","100","紅焰的深域5-8","0","281001048","100160","2030/12/17 14:59:59","182100","181001048","90","90","381001048","0","25021","810010481","25011","2024/06/14 16:00:00"
"0","10","10","0","81001049","10","81001","9500","0","215","175","紅焰的深域5-9","0","281001049","100160","2030/12/17 14:59:59","182100","181001049","90","90","381001049","0","25021","810010491","25011","2024/06/14 16:00:00"
"0","10","10","0","81001050","10","81001","9750","0","215","50","紅焰的深域5-10","0","281001050","81001","2030/12/17 14:59:59","182100","181001050","90","90","381001050","0","25021","810010501","25011","2024/06/14 16:00:00"
"0","10","10","0","82001001","10","82001","0","0","215","25","蒼波的深域1-1","0","282001001","100501","2030/12/17 14:59:59","182100","182001001","10","90","382001001","0","25021","820010011","25012","2024/06/14 16:00:00"
"0","10","10","0","82001002","10","82001","200","0","215","100","蒼波的深域1-2","0","282001002","100501","2030/12/17 14:59:59","182100","182001002","10","90","382001002","0","25021","820010021","25012","2024/06/14 16:00:00"
"0","10","10","0","82001003","10","82001","400","0","215","175","蒼波的深域1-3","0","282001003","100501","2030/12/17 14:59:59","182100","182001003","10","90","382001003","0","25021","820010031","25012","2024/06/14 16:00:00"
"0","10","10","0","82001004","10","82001","550","0","215","50","蒼波的深域1-4","0","282001004","100501","2030/12/17 14:59:59","182100","182001004","10","90","382001004","0","25021","820010041","25012","2024/06/14 16:00:00"
"0","10","10","0","82001005","10","82001","750","0","215","125","蒼波的深域1-5","0","282001005","100501","2030/12/17 14:59:59","182100","182001005","10","90","382001005","0","25021","820010051","25012","2024/06/14 16:00:00"
"0","10","10","0","82001006","10","82001","950","0","215","200","蒼波的深域1-6","0","282001006","100461","2030/12/17 14:59:59","182100","182001006","10","90","382001006","0","25021","820010061","25012","2024/06/14 16:00:00"
"0","10","10","0","82001007","10","82001","1100","0","215","25","蒼波的深域1-7","0","282001007","100501","2030/12/17 14:59:59","182100","182001007","10","90","382001007","0","25021","820010071","25012","2024/06/14 16:00:00"
"0","10","10","0","82001008","10","82001","1300","0","215","100","蒼波的深域1-8","0","282001008","100501","2030/12/17 14:59:59","182100","182001008","10","90","382001008","0","25021","820010081","25012","2024/06/14 16:00:00"
"0","10","10","0","82001009","10","82001","1500","0","215","175","蒼波的深域1-9","0","282001009","100501","2030/12/17 14:59:59","182100","182001009","10","90","382001009","0","25021","820010091","25012","2024/06/14 16:00:00"
"0","10","10","0","82001010","10","82001","1750","0","215","50","蒼波的深域1-10","0","282001010","82001","2030/12/17 14:59:59","182100","182001010","10","90","382001010","0","25021","820010101","25012","2024/06/14 16:00:00"
"0","10","10","0","82001011","10","82001","2000","0","215","25","蒼波的深域2-1","0","282001011","100501","2030/12/17 14:59:59","182100","182001011","20","90","382001011","0","25021","820010111","25012","2024/06/14 16:00:00"
"0","10","10","0","82001012","10","82001","2200","0","215","100","蒼波的深域2-2","0","282001012","100501","2030/12/17 14:59:59","182100","182001012","20","90","382001012","0","25021","820010121","25012","2024/06/14 16:00:00"
"0","10","10","0","82001013","10","82001","2400","0","215","175","蒼波的深域2-3","0","282001013","100501","2030/12/17 14:59:59","182100","182001013","20","90","382001013","0","25021","820010131","25012","2024/06/14 16:00:00"
"0","10","10","0","82001014","10","82001","2550","0","215","50","蒼波的深域2-4","0","282001014","100501","2030/12/17 14:59:59","182100","182001014","20","90","382001014","0","25021","820010141","25012","2024/06/14 16:00:00"
"0","10","10","0","82001015","10","82001","2750","0","215","125","蒼波的深域2-5","0","282001015","100501","2030/12/17 14:59:59","182100","182001015","20","90","382001015","0","25021","820010151","25012","2024/06/14 16:00:00"
"0","10","10","0","82001016","10","82001","2950","0","215","200","蒼波的深域2-6","0","282001016","100461","2030/12/17 14:59:59","182100","182001016","20","90","382001016","0","25021","820010161","25012","2024/06/14 16:00:00"
"0","10","10","0","82001017","10","82001","3100","0","215","25","蒼波的深域2-7","0","282001017","100501","2030/12/17 14:59:59","182100","182001017","20","90","382001017","0","25021","820010171","25012","2024/06/14 16:00:00"
"0","10","10","0","82001018","10","82001","3300","0","215","100","蒼波的深域2-8","0","282001018","100501","2030/12/17 14:59:59","182100","182001018","20","90","382001018","0","25021","820010181","25012","2024/06/14 16:00:00"
"0","10","10","0","82001019","10","82001","3500","0","215","175","蒼波的深域2-9","0","282001019","100501","2030/12/17 14:59:59","182100","182001019","20","90","382001019","0","25021","820010191","25012","2024/06/14 16:00:00"
"0","10","10","0","82001020","10","82001","3750","0","215","50","蒼波的深域2-10","0","282001020","82001","2030/12/17 14:59:59","182100","182001020","20","90","382001020","0","25021","820010201","25012","2024/06/14 16:00:00"
"0","10","10","0","82001021","10","82001","4000","0","215","25","蒼波的深域3-1","0","282001021","100501","2030/12/17 14:59:59","182100","182001021","30","90","382001021","0","25021","820010211","25012","2024/06/14 16:00:00"
"0","10","10","0","82001022","10","82001","4200","0","215","100","蒼波的深域3-2","0","282001022","100501","2030/12/17 14:59:59","182100","182001022","30","90","382001022","0","25021","820010221","25012","2024/06/14 16:00:00"
"0","10","10","0","82001023","10","82001","4400","0","215","175","蒼波的深域3-3","0","282001023","100501","2030/12/17 14:59:59","182100","182001023","30","90","382001023","0","25021","820010231","25012","2024/06/14 16:00:00"
"0","10","10","0","82001024","10","82001","4550","0","215","50","蒼波的深域3-4","0","282001024","100501","2030/12/17 14:59:59","182100","182001024","30","90","382001024","0","25021","820010241","25012","2024/06/14 16:00:00"
"0","10","10","0","82001025","10","82001","4750","0","215","125","蒼波的深域3-5","0","282001025","100501","2030/12/17 14:59:59","182100","182001025","30","90","382001025","0","25021","820010251","25012","2024/06/14 16:00:00"
"0","10","10","0","82001026","10","82001","4950","0","215","200","蒼波的深域3-6","0","282001026","100461","2030/12/17 14:59:59","182100","182001026","30","90","382001026","0","25021","820010261","25012","2024/06/14 16:00:00"
"0","10","10","0","82001027","10","82001","5100","0","215","25","蒼波的深域3-7","0","282001027","100501","2030/12/17 14:59:59","182100","182001027","30","90","382001027","0","25021","820010271","25012","2024/06/14 16:00:00"
"0","10","10","0","82001028","10","82001","5300","0","215","100","蒼波的深域3-8","0","282001028","100501","2030/12/17 14:59:59","182100","182001028","30","90","382001028","0","25021","820010281","25012","2024/06/14 16:00:00"
"0","10","10","0","82001029","10","82001","5500","0","215","175","蒼波的深域3-9","0","282001029","100501","2030/12/17 14:59:59","182100","182001029","30","90","382001029","0","25021","820010291","25012","2024/06/14 16:00:00"
"0","10","10","0","82001030","10","82001","5750","0","215","50","蒼波的深域3-10","0","282001030","82001","2030/12/17 14:59:59","182100","182001030","30","90","382001030","0","25021","820010301","25012","2024/06/14 16:00:00"
"0","10","10","0","82001031","10","82001","6000","0","215","25","蒼波的深域4-1","0","282001031","100501","2030/12/17 14:59:59","182100","182001031","60","90","382001031","0","25021","820010311","25012","2024/06/14 16:00:00"
"0","10","10","0","82001032","10","82001","6200","0","215","100","蒼波的深域4-2","0","282001032","100501","2030/12/17 14:59:59","182100","182001032","60","90","382001032","0","25021","820010321","25012","2024/06/14 16:00:00"
"0","10","10","0","82001033","10","82001","6400","0","215","175","蒼波的深域4-3","0","282001033","100501","2030/12/17 14:59:59","182100","182001033","60","90","382001033","0","25021","820010331","25012","2024/06/14 16:00:00"
"0","10","10","0","82001034","10","82001","6550","0","215","50","蒼波的深域4-4","0","282001034","100501","2030/12/17 14:59:59","182100","182001034","60","90","382001034","0","25021","820010341","25012","2024/06/14 16:00:00"
"0","10","10","0","82001035","10","82001","6750","0","215","125","蒼波的深域4-5","0","282001035","100501","2030/12/17 14:59:59","182100","182001035","60","90","382001035","0","25021","820010351","25012","2024/06/14 16:00:00"
"0","10","10","0","82001036","10","82001","6950","0","215","200","蒼波的深域4-6","0","282001036","100461","2030/12/17 14:59:59","182100","182001036","60","90","382001036","0","25021","820010361","25012","2024/06/14 16:00:00"
"0","10","10","0","82001037","10","82001","7100","0","215","25","蒼波的深域4-7","0","282001037","100501","2030/12/17 14:59:59","182100","182001037","60","90","382001037","0","25021","820010371","25012","2024/06/14 16:00:00"
"0","10","10","0","82001038","10","82001","7300","0","215","100","蒼波的深域4-8","0","282001038","100501","2030/12/17 14:59:59","182100","182001038","60","90","382001038","0","25021","820010381","25012","2024/06/14 16:00:00"
"0","10","10","0","82001039","10","82001","7500","0","215","175","蒼波的深域4-9","0","282001039","100501","2030/12/17 14:59:59","182100","182001039","60","90","382001039","0","25021","820010391","25012","2024/06/14 16:00:00"
"0","10","10","0","82001040","10","82001","7750","0","215","50","蒼波的深域4-10","0","282001040","82001","2030/12/17 14:59:59","182100","182001040","60","90","382001040","0","25021","820010401","25012","2024/06/14 16:00:00"
"0","10","10","0","82001041","10","82001","8000","0","215","25","蒼波的深域5-1","0","282001041","100501","2030/12/17 14:59:59","182100","182001041","90","90","382001041","0","25021","820010411","25012","2024/06/14 16:00:00"
"0","10","10","0","82001042","10","82001","8200","0","215","100","蒼波的深域5-2","0","282001042","100501","2030/12/17 14:59:59","182100","182001042","90","90","382001042","0","25021","820010421","25012","2024/06/14 16:00:00"
"0","10","10","0","82001043","10","82001","8400","0","215","175","蒼波的深域5-3","0","282001043","100501","2030/12/17 14:59:59","182100","182001043","90","90","382001043","0","25021","820010431","25012","2024/06/14 16:00:00"
"0","10","10","0","82001044","10","82001","8550","0","215","50","蒼波的深域5-4","0","282001044","100501","2030/12/17 14:59:59","182100","182001044","90","90","382001044","0","25021","820010441","25012","2024/06/14 16:00:00"
"0","10","10","0","82001045","10","82001","8750","0","215","125","蒼波的深域5-5","0","282001045","100501","2030/12/17 14:59:59","182100","182001045","90","90","382001045","0","25021","820010451","25012","2024/06/14 16:00:00"
"0","10","10","0","82001046","10","82001","8950","0","215","200","蒼波的深域5-6","0","282001046","100461","2030/12/17 14:59:59","182100","182001046","90","90","382001046","0","25021","820010461","25012","2024/06/14 16:00:00"
"0","10","10","0","82001047","10","82001","9100","0","215","25","蒼波的深域5-7","0","282001047","100501","2030/12/17 14:59:59","182100","182001047","90","90","382001047","0","25021","820010471","25012","2024/06/14 16:00:00"
"0","10","10","0","82001048","10","82001","9300","0","215","100","蒼波的深域5-8","0","282001048","100501","2030/12/17 14:59:59","182100","182001048","90","90","382001048","0","25021","820010481","25012","2024/06/14 16:00:00"
"0","10","10","0","82001049","10","82001","9500","0","215","175","蒼波的深域5-9","0","282001049","100501","2030/12/17 14:59:59","182100","182001049","90","90","382001049","0","25021","820010491","25012","2024/06/14 16:00:00"
"0","10","10","0","82001050","10","82001","9750","0","215","50","蒼波的深域5-10","0","282001050","82001","2030/12/17 14:59:59","182100","182001050","90","90","382001050","0","25021","820010501","25012","2024/06/14 16:00:00"
"0","10","10","0","83001001","10","83001","0","0","215","25","翠嵐的深域1-1","0","283001001","100450","2030/12/17 14:59:59","182100","183001001","10","90","383001001","0","25021","830010011","25013","2024/06/14 16:00:00"
"0","10","10","0","83001002","10","83001","200","0","215","100","翠嵐的深域1-2","0","283001002","100450","2030/12/17 14:59:59","182100","183001002","10","90","383001002","0","25021","830010021","25013","2024/06/14 16:00:00"
"0","10","10","0","83001003","10","83001","400","0","215","175","翠嵐的深域1-3","0","283001003","100450","2030/12/17 14:59:59","182100","183001003","10","90","383001003","0","25021","830010031","25013","2024/06/14 16:00:00"
"0","10","10","0","83001004","10","83001","550","0","215","50","翠嵐的深域1-4","0","283001004","100450","2030/12/17 14:59:59","182100","183001004","10","90","383001004","0","25021","830010041","25013","2024/06/14 16:00:00"
"0","10","10","0","83001005","10","83001","750","0","215","125","翠嵐的深域1-5","0","283001005","100450","2030/12/17 14:59:59","182100","183001005","10","90","383001005","0","25021","830010051","25013","2024/06/14 16:00:00"
"0","10","10","0","83001006","10","83001","950","0","215","200","翠嵐的深域1-6","0","283001006","100830","2030/12/17 14:59:59","182100","183001006","10","90","383001006","0","25021","830010061","25013","2024/06/14 16:00:00"
"0","10","10","0","83001007","10","83001","1100","0","215","25","翠嵐的深域1-7","0","283001007","100450","2030/12/17 14:59:59","182100","183001007","10","90","383001007","0","25021","830010071","25013","2024/06/14 16:00:00"
"0","10","10","0","83001008","10","83001","1300","0","215","100","翠嵐的深域1-8","0","283001008","100450","2030/12/17 14:59:59","182100","183001008","10","90","383001008","0","25021","830010081","25013","2024/06/14 16:00:00"
"0","10","10","0","83001009","10","83001","1500","0","215","175","翠嵐的深域1-9","0","283001009","100450","2030/12/17 14:59:59","182100","183001009","10","90","383001009","0","25021","830010091","25013","2024/06/14 16:00:00"
"0","10","10","0","83001010","10","83001","1750","0","215","50","翠嵐的深域1-10","0","283001010","83001","2030/12/17 14:59:59","182100","183001010","10","90","383001010","0","25021","830010101","25013","2024/06/14 16:00:00"
"0","10","10","0","83001011","10","83001","2000","0","215","25","翠嵐的深域2-1","0","283001011","100450","2030/12/17 14:59:59","182100","183001011","20","90","383001011","0","25021","830010111","25013","2024/06/14 16:00:00"
"0","10","10","0","83001012","10","83001","2200","0","215","100","翠嵐的深域2-2","0","283001012","100450","2030/12/17 14:59:59","182100","183001012","20","90","383001012","0","25021","830010121","25013","2024/06/14 16:00:00"
"0","10","10","0","83001013","10","83001","2400","0","215","175","翠嵐的深域2-3","0","283001013","100450","2030/12/17 14:59:59","182100","183001013","20","90","383001013","0","25021","830010131","25013","2024/06/14 16:00:00"
"0","10","10","0","83001014","10","83001","2550","0","215","50","翠嵐的深域2-4","0","283001014","100450","2030/12/17 14:59:59","182100","183001014","20","90","383001014","0","25021","830010141","25013","2024/06/14 16:00:00"
"0","10","10","0","83001015","10","83001","2750","0","215","125","翠嵐的深域2-5","0","283001015","100450","2030/12/17 14:59:59","182100","183001015","20","90","383001015","0","25021","830010151","25013","2024/06/14 16:00:00"
"0","10","10","0","83001016","10","83001","2950","0","215","200","翠嵐的深域2-6","0","283001016","100830","2030/12/17 14:59:59","182100","183001016","20","90","383001016","0","25021","830010161","25013","2024/06/14 16:00:00"
