ec89b397cd370712707332c190668ea6ca4e9df9f4ac12b3cfbad37442bb3a6f,14f7b018022740c7714cd03ab48e38cfeac47e63b58430c5eb99a6717276d49d,66e56e321da93e4a886cab56d03311c430db90ece896874c3e000d46a5211738,3d70c0791d3cc1c095f9e9d7c09e86a767d5b9c36ed8d180a46eec4936f5711f,40bf3aecd889df50f7ae5c15326787132f7b72be193712330679216aeeec8184,b9aa4745fc61438650847d3958036b1dd2bbaf10ab70ee014857b600feef5c11,ef994380a4e9a8a43dc75f643caa0063e8b6af9a5ca04747d6f90704ab347e91,07b27eda726402b3b11538cd119fee9eaa86af099541395bcc6635db93132784,c4cec11b6e550b17251e461782a52b3f72ebac8c4281a10508ca88f65241cd57,14e91581f205958a8943342b669054c2a2eabdda4010b4491d5d2baaee4da69f,ec6a91dd5bb2be1867197ba35612f43b3a2d4acec43c88e565b857f7a1cdf141,1d2cb19e90b4b263703a70d87852e534389e0387ffac378a625f52b8882ccfad,97adf6d042f0f0f56f8ba468014922b403c5ac3f0a08e2cd78cc63024c1d5911,91abb96acf62a74cc222c60fcc1ce78806fb86f025522c024903be95aae07aaf,14b0252701d47e142ef9d04e4608bc01f6b3095ac64105150dab3e24b178f5f6,2f1fcf4244b90d0e1b020ad5f92e0b3f7d7d42c70ab1e27dc70b23b7d320b7b3,4c75a2f529f7c9bf132ceecc5624da9a23d2953fa3f0e1d5e449c6ea5a6e3cf7,6df3c514bf31de92c1b8a4e1326f764782e158e69088ee5db9a6160b952fe40b,dc1930d172596f6ad7eac33cc42f5dfad011eec8b556545461324757bc9a8122,23fee08a597ba6001582cc6e095fe7853dd7d0e6bb66da6da24bc6171a10cfd8,d19a958d4c5049d199657df9bbac81c11e13cc444bab350e49c34f687b1ae299,057cc239f41df8c60a2b2340cec924b57cdfc4da0c6fab9eead9b3b3e1ca92b2,78c41171b90e3ef6988316c4168dbdbe9722c79d81c2e1a55cd8847899651bed,4b55c793d68281fd7490873739ffaf99fb1bfeb9b4e9e5f6968a4f3fe81fe030,506e9126d2144593cdf2c3a99369e24382f4f26fad0c67f713c049f436330377,e5a14bf1378a21be3ce9847c0d2fc2f6ba9a6dc7ba79c008508c07c49df33914,17e1ec9a2966d33481b9b68469bbd16e27f266760a95882a2371274e7b225b33,3b7818edc13f99a0d92c0189c80f874def59812bbb0a187ab038128c3fd43a8d,2f76185f77bd7426341989d0133a2f10a504bcf76d5751d0fff1da02de8618d9,b2fef7c86e88676562363ffbb11a8a61b4adfa70cb38e5751dc35d2852deae32,6c087ef7d0edd6fd5e34a370acbf81aae0de49474ba344c4cb7d8bff0ee691c9,7651eea86805a0a78005c6776e130155e8d03cd8073afbe87a8c611df9a11fd5,e443d48ccaba08c0dfa3beec3b001f44ff00c4b85d3c11896507af5cb76c425a,a20eeb4da3e48a0f3b71f69538bc3e60e1f773b63b78b7714b4934beab04c34e,28e56444911011e02dddc0673f38d03e1aeca3e0762fe3fa04318c9441c2d5cf
"0","90007","600240023","212011","94002","2","103612","610201039","600220023","20","103611","0","90","103611","前篇活動冒險 H-3","20001","103613","212001","10201103","bgm_M41","3","62001","600380123","600150023","23001","212001","300","10201","10201102","610201038","bgm_M41","13","20","20","610201037"
"2025/06/07 16:00:00","90007","600420001","211011","94002","1","103612","610201003","600380001","10","103611","0","90","103611","後篇活動冒險 N-1","20001","103613","211001","10201201","bgm_M41","0","62001","600050001","600230001","23001","211001","150","10201","10201103","610201002","bgm_M41","14","10","10","610201001"
"2025/06/07 16:00:00","90007","600340003","211011","94002","1","103612","610201006","600380102","10","103611","0","90","103611","後篇活動冒險 N-2","20001","103613","211001","10201202","bgm_M41","0","62001","600290103","600160003","23001","211001","150","10201","10201201","610201005","bgm_M41","15","10","10","610201004"
"2025/06/07 16:00:00","90007","600420004","211011","94002","1","103612","610201009","600270004","10","103611","0","90","103611","後篇活動冒險 N-3","20001","103613","211001","10201203","bgm_M41","0","62001","600380103","600160004","23001","211001","150","10201","10201202","610201008","bgm_M41","16","10","10","610201007"
"2025/06/07 16:00:00","90007","600250010","211011","94002","1","103612","610201012","600290210","10","103611","0","90","103611","後篇活動冒險 N-4","20001","103613","211001","10201204","bgm_M41","0","62001","600330008","600130110","23001","211001","150","10201","10201203","610201011","bgm_M41","17","10","10","610201010"
"2025/06/07 16:00:00","90007","600040010","211011","94002","1","103612","610201015","600030011","10","103611","0","90","103611","後篇活動冒險 N-5","20001","103613","211001","10201205","bgm_M41","0","62001","600210111","600100011","23001","211001","150","10201","10201204","610201014","bgm_M41","18","10","10","610201013"
"2025/06/07 16:00:00","90007","600420013","211011","94002","1","103612","610201018","600380012","10","103611","0","90","103611","後篇活動冒險 N-6","20001","103613","211001","10201206","bgm_M41","0","62001","600050012","600230013","23001","211001","150","10201","10201205","610201017","bgm_M41","19","10","10","610201016"
"2025/06/07 16:00:00","90007","600340014","211011","94002","1","103612","610201021","600380113","10","103611","0","90","103611","後篇活動冒險 N-7","20001","103613","211001","10201207","bgm_M41","0","62001","600290114","600160014","23001","211001","150","10201","10201206","610201020","bgm_M41","20","10","10","610201019"
"2025/06/07 16:00:00","90007","600420016","211011","94002","1","103612","610201024","600270016","10","103611","0","90","103611","後篇活動冒險 N-8","20001","103613","211001","10201208","bgm_M41","0","62001","600380115","600160016","23001","211001","150","10201","10201207","610201023","bgm_M41","21","10","10","610201022"
"2025/06/07 16:00:00","90007","600250017","211011","94002","1","103612","610201027","600290217","10","103611","0","90","103611","後篇活動冒險 N-9","20001","103613","211001","10201209","bgm_M41","0","62001","600330015","600130117","23001","211001","150","10201","10201208","610201026","bgm_M41","22","10","10","610201025"
"2025/06/07 16:00:00","90007","600040018","211011","94002","1","103612","610201030","600030019","10","103611","0","90","103611","後篇活動冒險 N-10","20001","103613","211001","10201210","bgm_M41","0","62001","600210119","600100019","23001","211001","150","10201","10201209","610201029","bgm_M41","23","10","10","610201028"
"2025/06/07 16:00:00","90007","600020020","212011","94002","2","103612","610201033","600040020","20","103611","0","90","103611","後篇活動冒險 H-1","20001","103613","212001","10201301","bgm_M41","3","62001","600050020","600130120","23001","212001","300","10201","10201210","610201032","bgm_M41","24","20","20","610201031"
"2025/06/07 16:00:00","90007","600420022","212011","94002","2","103612","610201036","600380122","20","103611","0","90","103611","後篇活動冒險 H-2","20001","103613","212001","10201302","bgm_M41","3","62001","600120022","600140022","23001","212001","300","10201","10201301","610201035","bgm_M41","25","20","20","610201034"
"2025/06/07 16:00:00","90007","600240023","212011","94002","2","103612","610201039","600220023","20","103611","0","90","103611","後篇活動冒險 H-3","20001","103613","212001","10201303","bgm_M41","3","62001","600380123","600150023","23001","212001","300","10201","10201302","610201038","bgm_M41","26","20","20","610201037"
"0","90007","600420001","111011","94002","1","101832","610201003","600380001","10","101831","0","90","101831","活動冒險 N-1","20001","101833","111001","10202001","bgm_M41","0","62001","600050001","600230001","23001","111001","150","10202","0","610201002","bgm_M41","1","10","10","610201001"
"0","90007","600340003","111011","94002","1","101832","610201006","600380102","10","101831","0","90","101831","活動冒險 N-2","20001","101833","111001","10202002","bgm_M41","0","62001","600290103","600160003","23001","111001","150","10202","10202001","610201005","bgm_M41","2","10","10","610201004"
"0","90007","600420004","111011","94002","1","101832","610201009","600270004","10","101831","0","90","101831","活動冒險 N-3","20001","101833","111001","10202003","bgm_M41","0","62001","600380103","600160004","23001","111001","150","10202","10202002","610201008","bgm_M41","3","10","10","610201007"
"0","90007","600250010","111011","94002","1","101832","610201012","600290210","10","101831","0","90","101831","活動冒險 N-4","20001","101833","111001","10202004","bgm_M41","0","62001","600330008","600130110","23001","111001","150","10202","10202003","610201011","bgm_M41","4","10","10","610201010"
"0","90007","600040010","111012","94002","1","101832","610201015","600030011","10","101831","0","90","101831","活動冒險 N-5","20001","101833","111001","10202005","bgm_M41","0","62001","600210111","600100011","23001","111001","150","10202","10202004","610201014","bgm_M41","5","10","10","610201013"
"0","90007","600420013","111011","94002","1","101832","610201018","600380012","10","101831","0","90","101831","活動冒險 N-6","20001","101833","111001","10202006","bgm_M41","0","62001","600050012","600230013","23001","111001","150","10202","10202005","610201017","bgm_M41","6","10","10","610201016"
"0","90007","600340014","111011","94002","1","101832","610201021","600380113","10","101831","0","90","101831","活動冒險 N-7","20001","101833","111001","10202007","bgm_M41","0","62001","600290114","600160014","23001","111001","150","10202","10202006","610201020","bgm_M41","7","10","10","610201019"
"0","90007","600420016","111011","94002","1","101832","610201024","600270016","10","101831","0","90","101831","活動冒險 N-8","20001","101833","111001","10202008","bgm_M41","0","62001","600380115","600160016","23001","111001","150","10202","10202007","610201023","bgm_M41","8","10","10","610201022"
"0","90007","600250017","111011","94002","1","101832","610201027","600290217","10","101831","0","90","101831","活動冒險 N-9","20001","101833","111001","10202009","bgm_M41","0","62001","600330015","600130117","23001","111001","150","10202","10202008","610201026","bgm_M41","9","10","10","610201025"
"0","90007","600040018","111012","94002","1","101832","610201030","600030019","10","101831","0","90","101831","活動冒險 N-10","20001","101833","111001","10202010","bgm_M41","0","62001","600210119","600100019","23001","111001","150","10202","10202009","610201029","bgm_M41","10","10","10","610201028"
"0","90007","600020020","112011","94002","2","101832","610201033","600040020","20","101831","0","90","101831","活動冒險 H-1","20001","101833","112001","10202101","bgm_M41","3","62001","600050020","600130120","23001","112001","300","10202","10202010","610201032","bgm_M41","11","20","20","610201031"
"0","90007","600420022","112011","94002","2","101832","610201036","600380122","20","101831","0","90","101831","活動冒險 H-2","20001","101833","112001","10202102","bgm_M41","3","62001","600120022","600140022","23001","112001","300","10202","10202101","610201035","bgm_M41","12","20","20","610201034"
"0","90007","600240023","112011","94002","2","101832","610201039","600220023","20","101831","0","90","101831","活動冒險 H-3","20001","101833","112001","10202103","bgm_M41","3","62001","600380123","600150023","23001","112001","300","10202","10202102","610201038","bgm_M41","13","20","20","610201037"
"0","90007","600420001","111011","94002","1","103622","610201003","600380001","10","103621","0","90","103621","活動冒險 N-1","20001","103623","111001","10203001","bgm_M41","0","62001","600050001","600230001","23001","111001","150","10203","0","610201002","bgm_M41","1","10","10","610201001"
"0","90007","600340003","111011","94002","1","103622","610201006","600380102","10","103621","0","90","103621","活動冒險 N-2","20001","103623","111001","10203002","bgm_M41","0","62001","600290103","600160003","23001","111001","150","10203","10203001","610201005","bgm_M41","2","10","10","610201004"
"0","90007","600420004","111011","94002","1","103622","610201009","600270004","10","103621","0","90","103621","活動冒險 N-3","20001","103623","111001","10203003","bgm_M41","0","62001","600380103","600160004","23001","111001","150","10203","10203002","610201008","bgm_M41","3","10","10","610201007"
"0","90007","600250010","111011","94002","1","103622","610201012","600290210","10","103621","0","90","103621","活動冒險 N-4","20001","103623","111001","10203004","bgm_M41","0","62001","600330008","600130110","23001","111001","150","10203","10203003","610201011","bgm_M41","4","10","10","610201010"
"0","90007","600040010","111012","94002","1","103622","610201015","600030011","10","103621","0","90","103621","活動冒險 N-5","20001","103623","111001","10203005","bgm_M41","0","62001","600210111","600100011","23001","111001","150","10203","10203004","610201014","bgm_M41","5","10","10","610201013"
"0","90007","600420013","111011","94002","1","103622","610201018","600380012","10","103621","0","90","103621","活動冒險 N-6","20001","103623","111001","10203006","bgm_M41","0","62001","600050012","600230013","23001","111001","150","10203","10203005","610201017","bgm_M41","6","10","10","610201016"
"0","90007","600340014","111011","94002","1","103622","610201021","600380113","10","103621","0","90","103621","活動冒險 N-7","20001","103623","111001","10203007","bgm_M41","0","62001","600290114","600160014","23001","111001","150","10203","10203006","610201020","bgm_M41","7","10","10","610201019"
"0","90007","600420016","111011","94002","1","103622","610201024","600270016","10","103621","0","90","103621","活動冒險 N-8","20001","103623","111001","10203008","bgm_M41","0","62001","600380115","600160016","23001","111001","150","10203","10203007","610201023","bgm_M41","8","10","10","610201022"
"0","90007","600250017","111011","94002","1","103622","610201027","600290217","10","103621","0","90","103621","活動冒險 N-9","20001","103623","111001","10203009","bgm_M41","0","62001","600330015","600130117","23001","111001","150","10203","10203008","610201026","bgm_M41","9","10","10","610201025"
"0","90007","600040018","111012","94002","1","103622","610201030","600030019","10","103621","0","90","103621","活動冒險 N-10","20001","103623","111001","10203010","bgm_M41","0","62001","600210119","600100019","23001","111001","150","10203","10203009","610201029","bgm_M41","10","10","10","610201028"
"0","90007","600020020","112011","94002","2","103622","610201033","600040020","20","103621","0","90","103621","活動冒險 H-1","20001","103623","112001","10203101","bgm_M41","3","62001","600050020","600130120","23001","112001","300","10203","10203010","610201032","bgm_M41","11","20","20","610201031"
"0","90007","600420022","112011","94002","2","103622","610201036","600380122","20","103621","0","90","103621","活動冒險 H-2","20001","103623","112001","10203102","bgm_M41","3","62001","600120022","600140022","23001","112001","300","10203","10203101","610201035","bgm_M41","12","20","20","610201034"
"0","90007","600240023","112011","94002","2","103622","610201039","600220023","20","103621","0","90","103621","活動冒險 H-3","20001","103623","112001","10203103","bgm_M41","3","62001","600380123","600150023","23001","112001","300","10203","10203102","610201038","bgm_M41","13","20","20","610201037"
"0","90007","600420001","111011","94002","1","101242","610201003","600380001","10","101241","0","90","101241","活動冒險 N-1","20001","101243","111001","10204001","bgm_M41","0","62001","600050001","600230001","23001","111001","150","10204","0","610201002","bgm_M41","1","10","10","610201001"
"0","90007","600340003","111011","94002","1","101242","610201006","600380102","10","101241","0","90","101241","活動冒險 N-2","20001","101243","111001","10204002","bgm_M41","0","62001","600290103","600160003","23001","111001","150","10204","10204001","610201005","bgm_M41","2","10","10","610201004"
"0","90007","600420004","111011","94002","1","101242","610201009","600270004","10","101241","0","90","101241","活動冒險 N-3","20001","101243","111001","10204003","bgm_M41","0","62001","600380103","600160004","23001","111001","150","10204","10204002","610201008","bgm_M41","3","10","10","610201007"
"0","90007","600250010","111011","94002","1","101242","610201012","600290210","10","101241","0","90","101241","活動冒險 N-4","20001","101243","111001","10204004","bgm_M41","0","62001","600330008","600130110","23001","111001","150","10204","10204003","610201011","bgm_M41","4","10","10","610201010"
"0","90007","600040010","111012","94002","1","101242","610201015","600030011","10","101241","0","90","101241","活動冒險 N-5","20001","101243","111001","10204005","bgm_M41","0","62001","600210111","600100011","23001","111001","150","10204","10204004","610201014","bgm_M41","5","10","10","610201013"
"0","90007","600420013","111011","94002","1","101242","610201018","600380012","10","101241","0","90","101241","活動冒險 N-6","20001","101243","111001","10204006","bgm_M41","0","62001","600050012","600230013","23001","111001","150","10204","10204005","610201017","bgm_M41","6","10","10","610201016"
"0","90007","600340014","111011","94002","1","101242","610201021","600380113","10","101241","0","90","101241","活動冒險 N-7","20001","101243","111001","10204007","bgm_M41","0","62001","600290114","600160014","23001","111001","150","10204","10204006","610201020","bgm_M41","7","10","10","610201019"
"0","90007","600420016","111011","94002","1","101242","610201024","600270016","10","101241","0","90","101241","活動冒險 N-8","20001","101243","111001","10204008","bgm_M41","0","62001","600380115","600160016","23001","111001","150","10204","10204007","610201023","bgm_M41","8","10","10","610201022"
"0","90007","600250017","111011","94002","1","101242","610201027","600290217","10","101241","0","90","101241","活動冒險 N-9","20001","101243","111001","10204009","bgm_M41","0","62001","600330015","600130117","23001","111001","150","10204","10204008","610201026","bgm_M41","9","10","10","610201025"
"0","90007","600040018","111012","94002","1","101242","610201030","600030019","10","101241","0","90","101241","活動冒險 N-10","20001","101243","111001","10204010","bgm_M41","0","62001","600210119","600100019","23001","111001","150","10204","10204009","610201029","bgm_M41","10","10","10","610201028"
"0","90007","600020020","112011","94002","2","101242","610201033","600040020","20","101241","0","90","101241","活動冒險 H-1","20001","101243","112001","10204101","bgm_M41","3","62001","600050020","600130120","23001","112001","300","10204","10204010","610201032","bgm_M41","11","20","20","610201031"
"0","90007","600420022","112011","94002","2","101242","610201036","600380122","20","101241","0","90","101241","活動冒險 H-2","20001","101243","112001","10204102","bgm_M41","3","62001","600120022","600140022","23001","112001","300","10204","10204101","610201035","bgm_M41","12","20","20","610201034"
"0","90007","600240023","112011","94002","2","101242","610201039","600220023","20","101241","0","90","101241","活動冒險 H-3","20001","101243","112001","10204103","bgm_M41","3","62001","600380123","600150023","23001","112001","300","10204","10204102","610201038","bgm_M41","13","20","20","610201037"
"0","90007","600420001","111011","94002","1","103362","610201003","600380001","10","103361","0","90","103361","活動冒險 N-1","20001","103363","111001","10205001","bgm_MC086","0","62001","600050001","600230001","23001","111001","150","10205","0","610201002","bgm_MC086","1","10","10","610201001"
"0","90007","600340003","111011","94002","1","103362","610201006","600380102","10","103361","0","90","103361","活動冒險 N-2","20001","103363","111001","10205002","bgm_MC086","0","62001","600290103","600160003","23001","111001","150","10205","10205001","610201005","bgm_MC086","2","10","10","610201004"
"0","90007","600420004","111011","94002","1","103362","610201009","600270004","10","103361","0","90","103361","活動冒險 N-3","20001","103363","111001","10205003","bgm_MC086","0","62001","600380103","600160004","23001","111001","150","10205","10205002","610201008","bgm_MC086","3","10","10","610201007"
"0","90007","600250010","111011","94002","1","103362","610201012","600290210","10","103361","0","90","103361","活動冒險 N-4","20001","103363","111001","10205004","bgm_MC086","0","62001","600330008","600130110","23001","111001","150","10205","10205003","610201011","bgm_MC086","4","10","10","610201010"
"0","90007","600040010","111012","94002","1","103362","610201015","600030011","10","103361","0","90","103361","活動冒險 N-5","20001","103363","111001","10205005","bgm_MC086","0","62001","600210111","600100011","23001","111001","150","10205","10205004","610201014","bgm_MC086","5","10","10","610201013"
"0","90007","600420013","111011","94002","1","103362","610201018","600380012","10","103361","0","90","103361","活動冒險 N-6","20001","103363","111001","10205006","bgm_MC086","0","62001","600050012","600230013","23001","111001","150","10205","10205005","610201017","bgm_MC086","6","10","10","610201016"
"0","90007","600340014","111011","94002","1","103362","610201021","600380113","10","103361","0","90","103361","活動冒險 N-7","20001","103363","111001","10205007","bgm_MC086","0","62001","600290114","600160014","23001","111001","150","10205","10205006","610201020","bgm_MC086","7","10","10","610201019"
"0","90007","600420016","111011","94002","1","103362","610201024","600270016","10","103361","0","90","103361","活動冒險 N-8","20001","103363","111001","10205008","bgm_MC086","0","62001","600380115","600160016","23001","111001","150","10205","10205007","610201023","bgm_MC086","8","10","10","610201022"
"0","90007","600250017","111011","94002","1","103362","610201027","600290217","10","103361","0","90","103361","活動冒險 N-9","20001","103363","111001","10205009","bgm_MC086","0","62001","600330015","600130117","23001","111001","150","10205","10205008","610201026","bgm_MC086","9","10","10","610201025"
"0","90007","600040018","111012","94002","1","103362","610201030","600030019","10","103361","0","90","103361","活動冒險 N-10","20001","103363","111001","10205010","bgm_MC086","0","62001","600210119","600100019","23001","111001","150","10205","10205009","610201029","bgm_MC086","10","10","10","610201028"
"0","90007","600020020","112011","94002","2","103362","610201033","600040020","20","103361","0","90","103361","活動冒險 H-1","20001","103363","112001","10205101","bgm_MC086","3","62001","600050020","600130120","23001","112001","300","10205","10205010","610201032","bgm_MC086","11","20","20","610201031"
"0","90007","600420022","112011","94002","2","103362","610201036","600380122","20","103361","0","90","103361","活動冒險 H-2","20001","103363","112001","10205102","bgm_MC086","3","62001","600120022","600140022","23001","112001","300","10205","10205101","610201035","bgm_MC086","12","20","20","610201034"
"0","90007","600240023","112011","94002","2","103362","610201039","600220023","20","103361","0","90","103361","活動冒險 H-3","20001","103363","112001","10205103","bgm_MC086","3","62001","600380123","600150023","23001","112001","300","10205","10205102","610201038","bgm_MC086","13","20","20","610201037"
"0","90007","600420001","111011","94002","1","102592","610201003","600380001","10","102591","0","90","102591","活動冒險 N-1","20001","102593","111001","10206001","bgm_M41","0","62001","600050001","600230001","23001","111001","150","10206","0","610201002","bgm_M41","1","10","10","610201001"
"0","90007","600340003","111011","94002","1","102592","610201006","600380102","10","102591","0","90","102591","活動冒險 N-2","20001","102593","111001","10206002","bgm_M41","0","62001","600290103","600160003","23001","111001","150","10206","10206001","610201005","bgm_M41","2","10","10","610201004"
"0","90007","600420004","111011","94002","1","102592","610201009","600270004","10","102591","0","90","102591","活動冒險 N-3","20001","102593","111001","10206003","bgm_M41","0","62001","600380103","600160004","23001","111001","150","10206","10206002","610201008","bgm_M41","3","10","10","610201007"
"0","90007","600250010","111011","94002","1","102592","610201012","600290210","10","102591","0","90","102591","活動冒險 N-4","20001","102593","111001","10206004","bgm_M41","0","62001","600330008","600130110","23001","111001","150","10206","10206003","610201011","bgm_M41","4","10","10","610201010"
"0","90007","600040010","111012","94002","1","102592","610201015","600030011","10","102591","0","90","102591","活動冒險 N-5","20001","102593","111001","10206005","bgm_M41","0","62001","600210111","600100011","23001","111001","150","10206","10206004","610201014","bgm_M41","5","10","10","610201013"
"0","90007","600420013","111011","94002","1","102592","610201018","600380012","10","102591","0","90","102591","活動冒險 N-6","20001","102593","111001","10206006","bgm_M41","0","62001","600050012","600230013","23001","111001","150","10206","10206005","610201017","bgm_M41","6","10","10","610201016"
"0","90007","600340014","111011","94002","1","102592","610201021","600380113","10","102591","0","90","102591","活動冒險 N-7","20001","102593","111001","10206007","bgm_M41","0","62001","600290114","600160014","23001","111001","150","10206","10206006","610201020","bgm_M41","7","10","10","610201019"
"0","90007","600420016","111011","94002","1","102592","610201024","600270016","10","102591","0","90","102591","活動冒險 N-8","20001","102593","111001","10206008","bgm_M41","0","62001","600380115","600160016","23001","111001","150","10206","10206007","610201023","bgm_M41","8","10","10","610201022"
"0","90007","600250017","111011","94002","1","102592","610201027","600290217","10","102591","0","90","102591","活動冒險 N-9","20001","102593","111001","10206009","bgm_M41","0","62001","600330015","600130117","23001","111001","150","10206","10206008","610201026","bgm_M41","9","10","10","610201025"
"0","90007","600040018","111012","94002","1","102592","610201030","600030019","10","102591","0","90","102591","活動冒險 N-10","20001","102593","111001","10206010","bgm_M41","0","62001","600210119","600100019","23001","111001","150","10206","10206009","610201029","bgm_M41","10","10","10","610201028"
"0","90007","600020020","112011","94002","2","102592","610201033","600040020","20","102591","0","90","102591","活動冒險 H-1","20001","102593","112001","10206101","bgm_M41","3","62001","600050020","600130120","23001","112001","300","10206","10206010","610201032","bgm_M41","11","20","20","610201031"
