4b0fce42a73d9e9279f1669c95ad06365d18a505d0e6fdc72f29431ab07585b7,d366b65edefa9b322bbe49e6bf3f280bab6b8b20b126c369570f33d7d1212d85,3f20c4fd29b0087693b1f3c2b8856c1db73f67011841a64741fedafac17aca35,dff1cb96d7d260550828d53497566ca97feb8becaf0cafdea4666cc352ea3f95,2e92899dbba13f02be4219c0795958efa74d66f8fd194d97e703dba044076200,3f1501bc1335b4bf6d7c89f79c778bba3d50702b0aac9fdcec118c11c59e04f9,a4f4da40b4c025e2fd042d9d92097e24f002da153bd680757c7094d5ca3dcedb,720cf93f4c5d906b24dfba393aeafacd5ec79815ca6971c51d68d1252fa0f2c1,de44cb6b81e979304a7c992dfd8ac61b551dc44a04b31de562eae9d9faf2950c,cd3a2bcde708cfc6b72a76229ed91e43776b8cea0e98906e5d7706c046b7cbaa,59ebed3d26e0b5717fff7bca3315245ef3220bdcf5b8fd0afcff7eed78146b75,5da1c246b6376dcec7214d59bc9c723df25bc16356e0e4fe7a34f4df49a63814,16e6a70c791f730469233126c13727146513dcc28429e7d79911e3b0b0619830,27c2565cb42ca5a92ab3aabcd2cc31c5c1e791bf175a1dd2dda7ca135575dd93,44cec7455ba6edca8643e63c242a8886bbb2c28692efb46feb70b0606ae53091,377bed8afaaeb8f480a1d1561fabd0cd864cf3db1dcbdcd6bee204efe77db046,77e42c2056b43bf6a971d2f741ffc650c72c49b9e9f0c884216882d4b3155fac,8a46869dc95bd28da642778740578c66ac71ed9a39e29384993cac7daaf0ec80,10d60b00abe29e89f2ff2f9152dceeca3c25153c6ecfd4a89869f4e297738782,11a353cd20a5ceb224dad43347a6db3ed2be21c7336daab91d976ec44dfeb31c,ef5c1e490028130dbff0b88506ae60b988760e9914920d136c9c23eed8962240,d8ea95472f336b767b0acddb20a5638d4143e5f51a9b42fd07b57d0c0e6839c3,5da6b0a5b82950bf92ef2cb77bd32e28920825e158191a622a2248158efbc872,55b615c6292e1856e1425d4ba1be92b5c13832ba77f7285e65ef1d36916bcc6f,ed80fd9083ebbd2b6ec3801a0b955f9cfe67af80ca07cd88c48aef3159aefaf1,867c4dd3d5669e4fa49be220d08040647fd5b346075f9c41eed50706d3c70b15,4ce62fa7159411adb0cfab2714aff845d5aaaa42887cc9e1bea20e8704f5e4b3,a611fcaa87b02443ac9edf829740d7bb02873120aba66e5e82afffeb45768756,f62967f9dfbf7af36a91926094fe4f9694709ef049148a79a5dfa574b313fab1,cb756b00b6f2a70cd7b430806c200f9a2b9e17b62c39a315d20ba475c173ace3,d65ea4985707b46e728c2b704531691e9b895ec230ad94215f26d37ddd4fda57,280933ea22dd85d112822cd3d57d8789b39e929fd66706b8aadf89b60aae41e2,77f11470c6e169416006f0120bb1db267980c70ff9e403a9b4fe5888908529c9,38bec433b34055fb1628cd59c1acf0fee1799af18f6948f288df1cbc23dcdd32,e4054121cb0ebad50cd38e30b0ce500b7022de8806384f4a1acbf0a162f8b5aa,a5073925fc726439e7b82515212f6b3f0dcfed76abdae45635c519041a53befb,e254c64fc1e7ec0ab7870b436b6d08db4b375d2d780232b0830442a82236130c,8c92000fe3ce842e4eb7e7e74412c8eb589575678296ea71dae31511f11f0e74,47fa06f04b7444c1098abda2e8be560b73905c7f56070fc0bcd086c982fe5bae,265934e5cef7a15e3eca1f4c9b218bcce9b67b7543158b4d0078623375411828,acce0fd72006bea33d6e6448efb7b8cfabd94ed347734745c6e6f357465ac45d,fcfd6929d00920f0cc45e78b21944ab278f64c1a51dca6b083809758339c1a69,c921a4a1d8e4d1287003fb806f0be9f2a1a4676cd4746c220390434966c9ee29,f478bb85b89514a9fea18ddd7503cfcb558f97a7e1d844dabc4a2338eaf66551
"0","0","0","12000","0","500","0","0","300000022","0","10000","2500000","1","0","0","12000","0","0","0","0","781001322","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩上段","60","10000","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","3000","4500000","1","0","0","0","0","0","0","0","781001323","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","0","4500000","1","0","0","0","0","0","0","0","781001324","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩下段","60","3000","0","0","130","50000","0"
"0","0","0","60000","0","0","0","0","300000022","0","800","280000000","1","0","0","60000","0","0","0","0","781001331","306306","0","300","0","0","1","0","0","50000","0","50000","0","50000","0","0","擲岩猴仙","60","800","0","0","130","50000","0"
"0","0","0","30000","0","50000","0","0","300000022","0","800","290000000","1","0","0","30000","0","0","0","0","781001341","322907","0","300","0","0","0","0","0","50000","0","50000","0","50000","50000","0","歪音之精靈","60","800","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","1000000000","1","0","0","0","0","0","0","0","781001351","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍","60","0","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","100000000","1","0","0","20000","0","0","0","0","781001352","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位A","60","1500","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","20000000","1","0","0","20000","0","0","0","0","781001353","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位B","60","1500","0","0","130","50000","0"
"0","0","0","800","0","0","0","0","300000022","0","100","2500000","1","0","0","0","0","0","0","0","781002111","305708","0","50","0","0","0","0","0","1000","0","1000","0","1000","0","0","哥布林王者","60","100","0","0","120","1000","0"
"0","0","0","0","0","1000","0","0","300000022","0","0","2500000","1","0","0","0","0","0","0","0","781002121","306905","0","50","0","0","0","0","0","1000","0","1000","0","1000","1000","0","三重岩","60","0","0","0","130","1000","0"
"0","0","0","500","0","50000","0","0","300000022","0","250","20000","1","0","0","500","0","0","0","0","781002122","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩上段","60","250","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","200","25000","1","0","0","0","0","0","0","0","781002123","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","25000","1","0","0","0","0","0","0","0","781002124","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩下段","60","200","0","0","130","50000","0"
"0","0","0","700","0","0","0","0","300000022","0","80","2500000","1","0","0","700","0","0","0","0","781002131","306306","0","50","0","0","1","0","0","1200","0","1200","0","1000","0","0","擲岩猴仙","60","80","0","0","130","600","0"
"0","0","0","1000","0","0","0","0","300000022","0","100","2500000","1","0","0","1000","0","0","0","0","781002141","322907","0","50","0","0","0","0","0","1000","0","1000","0","1000","1000","0","歪音之精靈","60","100","0","0","130","1000","0"
"0","0","0","0","0","1000","0","0","300000022","0","0","6000000","1","0","0","0","0","0","0","0","781002151","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍","60","0","0","0","130","1000","0"
"0","0","0","800","0","1000","0","0","300000022","0","150","700000","1","0","0","800","0","0","0","0","781002152","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍部位A","60","150","0","0","130","1000","0"
"0","0","0","800","0","1000","0","0","300000022","0","150","150000","1","0","0","800","0","0","0","0","781002153","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍部位B","60","150","0","0","130","1000","0"
"0","0","0","18000","0","0","0","0","300000022","0","600","125000000","1","0","0","0","0","0","0","0","781002211","305708","0","200","0","0","0","0","0","10000","0","10000","0","10000","0","0","哥布林王者","60","600","0","0","120","10000","0"
"0","0","0","0","0","10000","0","0","300000022","0","0","150000000","1","0","0","0","0","0","0","0","781002221","306905","0","200","0","0","0","0","0","30000","0","20000","0","10000","10000","0","三重岩","60","0","0","0","130","10000","0"
"0","0","0","5000","0","50000","0","0","300000022","0","3500","900000","1","0","0","5000","0","0","0","0","781002222","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩上段","60","3500","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","1000","1700000","1","0","0","0","0","0","0","0","781002223","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","1700000","1","0","0","0","0","0","0","0","781002224","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩下段","60","1000","0","0","130","50000","0"
"0","0","0","15000","0","0","0","0","300000022","0","350","130000000","1","0","0","15000","0","0","0","0","781002231","306306","0","200","0","0","1","0","0","20000","0","20000","0","10000","0","0","擲岩猴仙","60","350","0","0","130","10000","0"
"0","0","0","13000","0","25000","0","0","300000022","0","350","140000000","1","0","0","13000","0","0","0","0","781002241","322907","0","200","0","0","0","0","0","25000","0","10000","0","10000","10000","0","歪音之精靈","60","350","0","0","130","10000","0"
"0","0","0","0","0","10000","0","0","300000022","0","0","350000000","1","0","0","0","0","0","0","0","781002251","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍","60","0","0","0","130","10000","0"
"0","0","0","10000","0","10000","0","0","300000022","0","650","38000000","1","0","0","10000","0","0","0","0","781002252","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍部位A","60","650","0","0","130","10000","0"
"0","0","0","10000","0","10000","0","0","300000022","0","650","8000000","1","0","0","10000","0","0","0","0","781002253","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍部位B","60","650","0","0","130","10000","0"
"0","0","0","75000","0","0","0","0","300000022","0","1800","180000000","1","0","0","0","0","0","0","0","781002311","305708","0","300","0","0","0","0","0","50000","0","50000","0","50000","0","0","哥布林王者","60","1800","0","0","120","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","0","220000000","1","0","0","0","0","0","0","0","781002321","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩","60","0","0","0","130","50000","0"
"0","0","0","12000","0","500","0","0","300000022","0","10000","2500000","1","0","0","12000","0","0","0","0","781002322","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩上段","60","10000","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","3000","4500000","1","0","0","0","0","0","0","0","781002323","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","0","4500000","1","0","0","0","0","0","0","0","781002324","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩下段","60","3000","0","0","130","50000","0"
"0","0","0","60000","0","0","0","0","300000022","0","800","280000000","1","0","0","60000","0","0","0","0","781002331","306306","0","300","0","0","1","0","0","50000","0","50000","0","50000","0","0","擲岩猴仙","60","800","0","0","130","50000","0"
"0","0","0","30000","0","50000","0","0","300000022","0","800","290000000","1","0","0","30000","0","0","0","0","781002341","322907","0","300","0","0","0","0","0","50000","0","50000","0","50000","50000","0","歪音之精靈","60","800","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","1000000000","1","0","0","0","0","0","0","0","781002351","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍","60","0","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","100000000","1","0","0","20000","0","0","0","0","781002352","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位A","60","1500","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","20000000","1","0","0","20000","0","0","0","0","781002353","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位B","60","1500","0","0","130","50000","0"
"0","0","0","800","0","0","0","0","300000022","0","100","2500000","1","0","0","0","0","0","0","0","781003111","305708","0","50","0","0","0","0","0","1000","0","1000","0","1000","0","0","哥布林王者","60","100","0","0","120","1000","0"
"0","0","0","0","0","1000","0","0","300000022","0","0","2500000","1","0","0","0","0","0","0","0","781003121","306905","0","50","0","0","0","0","0","1000","0","1000","0","1000","1000","0","三重岩","60","0","0","0","130","1000","0"
"0","0","0","500","0","50000","0","0","300000022","0","250","20000","1","0","0","500","0","0","0","0","781003122","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩上段","60","250","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","200","25000","1","0","0","0","0","0","0","0","781003123","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","25000","1","0","0","0","0","0","0","0","781003124","306905","0","50","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩下段","60","200","0","0","130","50000","0"
"0","0","0","700","0","0","0","0","300000022","0","80","2500000","1","0","0","700","0","0","0","0","781003131","306306","0","50","0","0","1","0","0","1200","0","1200","0","1000","0","0","擲岩猴仙","60","80","0","0","130","600","0"
"0","0","0","1000","0","1000","0","0","300000022","0","100","2500000","1","0","0","1000","0","0","0","0","781003141","322907","0","50","0","0","0","0","0","1000","0","1000","0","1000","1000","0","歪音之精靈","60","100","0","0","130","1000","0"
"0","0","0","0","0","1000","0","0","300000022","0","0","6000000","1","0","0","0","0","0","0","0","781003151","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍","60","0","0","0","130","1000","0"
"0","0","0","800","0","1000","0","0","300000022","0","150","700000","1","0","0","800","0","0","0","0","781003152","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍部位A","60","150","0","0","130","1000","0"
"0","0","0","800","0","1000","0","0","300000022","0","150","150000","1","0","0","800","0","0","0","0","781003153","324400","0","100","0","0","1","0","0","1000","0","1000","0","1000","1000","0","色慾之龍部位B","60","150","0","0","130","1000","0"
"0","0","0","18000","0","0","0","0","300000022","0","600","125000000","1","0","0","0","0","0","0","0","781003211","305708","0","200","0","0","0","0","0","10000","0","10000","0","10000","0","0","哥布林王者","60","600","0","0","120","10000","0"
"0","0","0","0","0","10000","0","0","300000022","0","0","150000000","1","0","0","0","0","0","0","0","781003221","306905","0","200","0","0","0","0","0","30000","0","20000","0","10000","10000","0","三重岩","60","0","0","0","130","10000","0"
"0","0","0","5000","0","50000","0","0","300000022","0","3500","900000","1","0","0","5000","0","0","0","0","781003222","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩上段","60","3500","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","1000","1700000","1","0","0","0","0","0","0","0","781003223","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","1700000","1","0","0","0","0","0","0","0","781003224","306905","0","200","0","0","0","0","0","50000","0","50000","0","50000","50000","0","三重岩下段","60","1000","0","0","130","50000","0"
"0","0","0","15000","0","0","0","0","300000022","0","350","130000000","1","0","0","15000","0","0","0","0","781003231","306306","0","200","0","0","1","0","0","20000","0","20000","0","10000","0","0","擲岩猴仙","60","350","0","0","130","10000","0"
"0","0","0","13000","0","25000","0","0","300000022","0","350","140000000","1","0","0","13000","0","0","0","0","781003241","322907","0","200","0","0","0","0","0","25000","0","10000","0","10000","10000","0","歪音之精靈","60","350","0","0","130","10000","0"
"0","0","0","0","0","10000","0","0","300000022","0","0","350000000","1","0","0","0","0","0","0","0","781003251","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍","60","0","0","0","130","10000","0"
"0","0","0","10000","0","10000","0","0","300000022","0","650","38000000","1","0","0","10000","0","0","0","0","781003252","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍部位A","60","650","0","0","130","10000","0"
"0","0","0","10000","0","10000","0","0","300000022","0","650","8000000","1","0","0","10000","0","0","0","0","781003253","324400","0","250","0","0","1","0","0","10000","0","10000","0","10000","10000","0","色慾之龍部位B","60","650","0","0","130","10000","0"
"0","0","0","75000","0","0","0","0","300000022","0","1800","180000000","1","0","0","0","0","0","0","0","781003311","305708","0","300","0","0","0","0","0","50000","0","50000","0","50000","0","0","哥布林王者","60","1800","0","0","120","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","0","220000000","1","0","0","0","0","0","0","0","781003321","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩","60","0","0","0","130","50000","0"
"0","0","0","12000","0","500","0","0","300000022","0","10000","2500000","1","0","0","12000","0","0","0","0","781003322","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩上段","60","10000","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","3000","4500000","1","0","0","0","0","0","0","0","781003323","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩中段","60","0","0","0","130","50000","0"
"0","0","0","0","0","500","0","0","300000022","0","0","4500000","1","0","0","0","0","0","0","0","781003324","306905","0","300","0","0","0","0","0","50000","0","50000","500","50000","500","0","三重岩下段","60","3000","0","0","130","50000","0"
"0","0","0","60000","0","0","0","0","300000022","0","800","280000000","1","0","0","60000","0","0","0","0","781003331","306306","0","300","0","0","1","0","0","50000","0","50000","0","50000","0","0","擲岩猴仙","60","800","0","0","130","50000","0"
"0","0","0","30000","0","50000","0","0","300000022","0","800","290000000","1","0","0","30000","0","0","0","0","781003341","322907","0","300","0","0","0","0","0","50000","0","50000","0","50000","50000","0","歪音之精靈","60","800","0","0","130","50000","0"
"0","0","0","0","0","50000","0","0","300000022","0","0","1000000000","1","0","0","0","0","0","0","0","781003351","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍","60","0","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","100000000","1","0","0","20000","0","0","0","0","781003352","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位A","60","1500","0","0","130","50000","0"
"0","0","0","20000","0","50000","0","0","300000022","0","1500","20000000","1","0","0","20000","0","0","0","0","781003353","324400","0","500","0","0","1","0","0","50000","0","50000","0","50000","50000","0","色慾之龍部位B","60","1500","0","0","130","50000","0"
