53aa6a52e86ba972f819ebfd178e3319086944bb1560795a590683ff7ea85102,9444c4ad3885db9d5e244502dad6ac671194eb467d30d88587797b0c1c37796a,cb1f3e0f00cd81af01a345ec8974cc383c475f0db0e2a4ba9db0a8a53b8953c4,b9627fbbfeab8120313bf681bc5bac94987e32840202233027c0dea62d5ff525,b213739314a0155073f4ad81106d2a9da5ccfd8a73a2fd147ff2d63aa82b9283,d770dfb122443268c8dbf505f3fa5ead22681ad54f3f3fe60c047272849e5103,ea011939238884cf13c6e0ad39ced18e2ce86016c6558c7e9a3a1e2671490087
"0","1","1","0","81004202","1006902","311100"
"0","1.25","1.25","-30","81007001","1007001","314001"
"0","1.25","1.25","-30","81007002","1007002","314002"
"0","1","1","0","81004401","1007101","311300"
"0","1","1","0","81004402","1007102","311300"
"0","0.77","0.77","-27","81007201","1007201","314100"
"0","0.77","0.77","-27","81007202","1007202","314100"
"0","1","1","0","81004601","1007301","311400"
"0","1","1","0","81004602","1007302","311400"
"0","1.33","1.33","-33","81007401","1007401","314200"
"0","1.33","1.33","-33","81007402","1007402","314200"
"0","1","1","0","81002405","1007501","311500"
"0","1","1","0","81002406","1007502","311500"
"0","1.7","1.7","-20","81007601","1007601","314300"
"0","1.7","1.7","-20","81007602","1007602","314300"
"0","1.4","1.4","-28","81005001","1007701","311600"
"0","1.4","1.4","-28","81005002","1007702","311600"
"0","1.25","1.25","-33","81007801","1007801","314400"
"0","1.25","1.25","-33","81007802","1007802","314400"
"0","1","1","0","81000605","1007901","312100"
"0","1","1","0","81003301","1007902","312100"
"0","1","1","-20","81003006","1008001","314500"
"0","1","1","-20","81008002","1008002","314500"
"0","1","1","0","81003005","1008101","312200"
"0","1","1","0","81003006","1008102","312200"
"0","1.6","1.6","-25","81003205","1008201","314600"
"0","1.6","1.6","-25","81003206","1008202","314600"
"0","1","1","0","81005601","1008301","312300"
"0","1","1","0","81005602","1008302","312302"
"0","1","1","0","100111","1008401","314700"
"0","1","1","0","100431","1008402","314700"
"0","0.9","0.9","0","81008501","1008501","314800"
"0","0.9","0.9","0","81008504","1008502","314800"
"0","1.75","1.75","0","100021","1008601","312600"
"0","1.75","1.75","0","100531","1008602","312600"
"0","1","1","0","101821","1008701","312700"
"0","1","1","0","101841","1008702","312700"
"0","0.8","0.8","-20","81008801","1008801","315100"
"0","0.8","0.8","-20","81008802","1008802","315100"
"0","0.65","0.65","-27","81006101","1008901","312800"
"0","0.65","0.65","-27","81006102","1008902","312800"
"0","0.85","0.85","-25","102994","1009001","315400"
"0","0.85","0.85","-25","102997","1009002","315400"
"0","1","1","-30","81006401","1009101","313200"
"0","1","1","-30","81006402","1009102","313200"
"0","0.95","0.95","-20","103021","1009201","316000"
"0","0.95","0.95","-20","103011","1009202","316000"
"0","0.7","0.7","-25","81006601","1009301","313100"
"0","0.7","0.7","-25","81006602","1009302","313100"
"0","1.5","1.5","-20","102091","1009401","316200"
"0","1.5","1.5","-20","102111","1009402","316200"
"0","1.25","1.25","-26","81006801","1009501","313300"
"0","1.25","1.25","-26","81006802","1009502","313300"
"0","0.77","0.77","-27","102591","1009601","316300"
"0","0.77","0.77","-27","102601","1009602","316300"
"0","1.25","1.25","-30","81007001","1009701","314001"
"0","1.25","1.25","-30","81007002","1009702","314002"
"0","0.8","0.8","-27","81000405","1009801","316400"
"0","0.8","0.8","-27","81000406","1009802","316400"
"0","0.77","0.77","-27","81007201","1009901","314100"
"0","0.77","0.77","-27","81007202","1009902","314100"
"0","0.95","0.95","-20","81010001","1010001","316500"
"0","0.95","0.95","-20","81010002","1010002","316500"
"0","1.33","1.33","-33","81007401","1010101","314200"
"0","1.33","1.33","-33","81007402","1010102","314200"
"0","0.8","0.8","-27","81010201","1010201","316700"
"0","0.8","0.8","-27","81010202","1010202","316700"
"0","1.7","1.7","-20","81007601","1010301","314300"
"0","1.7","1.7","-20","81007602","1010302","314300"
"0","1","1","-20","100091","1010401","318000"
"0","1","1","-20","100381","1010402","318000"
"0","1.25","1.25","-33","81007801","1010501","314400"
"0","1.25","1.25","-33","81007802","1010502","314400"
"0","1","1","-27","101361","1010601","318200"
"0","1","1","-27","102961","1010602","318200"
"0","1","1","-20","81003006","1010701","314500"
"0","1","1","-20","81008002","1010702","314500"
"0","1.1","1.1","-17","81001505","1010801","318100"
"0","1.1","1.1","-17","81010802","1010802","318100"
"0","1.6","1.6","-25","81003205","1010901","314600"
"0","1.6","1.6","-25","81003206","1010902","314600"
"0","0.7","0.7","-25","101581","1011001","318500"
"0","0.7","0.7","-25","103141","1011002","318500"
"0","0.92","0.92","-28","103151","1011101","318600"
"0","0.92","0.92","-28","103161","1011102","318600"
"0","1","1","0","100111","1011201","314700"
"0","1","1","0","100431","1011202","314700"
"0","0.9","0.9","0","81008501","1011301","314800"
"0","0.9","0.9","0","81008504","1011302","314800"
"0","1.1","1.1","-27","81011401","1011401","318300"
"0","1.1","1.1","-27","81011402","1011402","318300"
"0","0.8","0.8","-20","81008801","1011501","315100"
"0","0.8","0.8","-20","81008802","1011502","315100"
"0","1.18","1.18","0","102091","1011601","318800"
"0","1.18","1.18","0","102111","1011602","318800"
"0","0.85","0.85","-25","102994","1011701","315400"
"0","0.85","0.85","-25","102997","1011702","315400"
"0","1.1","1.1","-25","81011801","1011801","319100"
"0","1.1","1.1","-25","81011802","1011802","319100"
"0","0.95","0.95","-20","103021","1011901","316000"
"0","0.95","0.95","-20","103011","1011902","316000"
"0","1.1","1.1","-17","81012001","1012001","318900"
"0","1.1","1.1","-17","81012002","1012002","318900"
"0","1.5","1.5","-20","102091","1012101","316200"
"0","1.5","1.5","-20","102111","1012102","316200"
"0","1.4","1.4","0","81012207","1012201","319000"
"0","1.4","1.4","0","81012208","1012202","319000"
"0","0.77","0.77","-27","102591","1012301","316300"
"0","0.77","0.77","-27","102601","1012302","316300"
"0","0.77","0.77","-55","103051","1012401","319300"
"0","0.77","0.77","-55","102601","1012402","319300"
"0","0.8","0.8","-27","81000405","1012501","316400"
"0","0.8","0.8","-27","81000406","1012502","316400"
"0","1.18","1.18","-30","81012601","1012601","319500"
"0","1.18","1.18","-30","81012602","1012602","319500"
"0","0.95","0.95","-20","81010001","1012701","316500"
"0","0.95","0.95","-20","81010002","1012702","316500"
"0","1.5","1.5","0","101111","1012801","320000"
"0","1.5","1.5","0","101131","1012802","320000"
"0","0.8","0.8","-27","81010201","1012901","316700"
"0","0.8","0.8","-27","81010202","1012902","316700"
"0","1","1","0","81011401","1013001","313702"
"0","1","1","0","81013002","1013002","313702"
"0","1","1","-20","100091","1013101","318000"
"0","1","1","-20","100381","1013102","318000"
"0","0.7","0.7","-50","100941","1013201","320200"
"0","0.7","0.7","-50","100961","1013202","320200"
"0","0.7","0.7","-50","100961","1013203","320200"
"0","1","1","-27","101361","1013301","318200"
"0","1","1","-27","102961","1013302","318200"
"0","1","1","-27","102961","1013303","318200"
"-20","1","1","-50","81013401","1013401","320300"
"-20","1","1","-50","81013402","1013402","320300"
"-20","1","1","-50","81013402","1013403","320300"
"0","1.1","1.1","-17","81001505","1013501","318100"
"0","1.1","1.1","-17","81010802","1013502","318100"
"0","1.1","1.1","-17","81010802","1013503","318100"
"0","1","1","0","81013601","1013601","320400"
"0","1","1","0","81013602","1013602","320400"
"0","1","1","0","81013602","1013603","320400"
"0","0.65","0.65","10","81013701","1013701","320500"
"0","0.65","0.65","10","81013702","1013702","320500"
"0","0.65","0.65","10","81013702","1013703","320500"
"0","0.7","0.7","-25","101581","1013801","318500"
"0","0.7","0.7","-25","103141","1013802","318500"
"0","0.7","0.7","-25","103141","1013803","318500"
"0","0.9","0.9","0","103151","1013901","318600"
"0","0.9","0.9","0","103161","1013902","318600"
"0","0.9","0.9","0","103161","1013903","318600"
"0","1.2","1.2","-20","101951","1014001","320700"
"0","1.2","1.2","-20","101951","1014002","320700"
"0","1.2","1.2","-20","101951","1014003","320700"
"0","1.1","1.1","-27","81011401","1014101","318300"
"0","1.1","1.1","-27","81011402","1014102","318300"
"0","1.1","1.1","-27","81011402","1014103","318300"
"0","1","1","-10","100371","1014201","320900"
"0","1","1","-10","100381","1014202","320900"
"0","1","1","-10","100381","1014203","320900"
"0","1.18","1.18","0","102091","1014301","318800"
"0","1.18","1.18","0","102111","1014302","318800"
"0","1.18","1.18","0","102111","1014303","318800"
"0","0.75","0.75","-10","100021","1014401","321100"
"0","0.75","0.75","-10","100691","1014402","321100"
"0","0.75","0.75","-10","100691","1014403","321100"
"0","1.1","1.1","-25","81011801","1014501","319100"
"0","1.1","1.1","-25","81011802","1014502","319100"
"0","1.1","1.1","-25","81011802","1014503","319100"
"0","0.85","0.85","-25","81014601","1014601","321200"
"0","0.85","0.85","-25","81014602","1014602","321200"
"0","0.85","0.85","-25","81014602","1014603","321200"
"0","1.1","1.1","-17","81012001","1014701","318900"
"0","1.1","1.1","-17","81012002","1014702","318900"
"0","1.1","1.1","-17","81012002","1014703","318900"
"0","1.1","1.1","-30","81014801","1014801","321300"
"0","1.1","1.1","-30","81014802","1014802","321300"
"0","1.1","1.1","-30","81014802","1014803","321300"
"0","1.4","1.4","0","81012207","1014901","319000"
"0","1.4","1.4","0","81012208","1014902","319000"
"0","1.4","1.4","0","81012208","1014903","319000"
"0","0.91","0.91","-10","81015001","1015001","321400"
"0","0.91","0.91","-10","81015001","1015002","321400"
"0","0.91","0.91","-10","81015001","1015003","321400"
"0","0.77","0.77","-55","103051","1015101","319300"
"0","0.77","0.77","-55","102601","1015102","319300"
"0","0.77","0.77","-55","102601","1015103","319300"
"-20","0.61","0.61","0","81015201","1015201","321700"
"-20","0.61","0.61","0","81015202","1015202","321700"
"-20","0.61","0.61","0","81015202","1015203","321700"
"0","1","1","0","81001705","1015301","307400"
"0","1","1","0","81001706","1015302","307400"
"0","1","1","0","81001706","1015303","307400"
"0","1","1","-10","100051","1015401","321800"
"0","1","1","-10","100931","1015402","321800"
"0","1","1","-10","100931","1015403","321800"
"0","1.18","1.18","-30","103311","1015501","319500"
"0","1.18","1.18","-30","103321","1015502","319500"
"0","1.18","1.18","-30","103321","1015503","319500"
"0","0.73","0.73","13","81015601","1015601","322100"
"0","0.73","0.73","13","81015602","1015602","322100"
"0","0.73","0.73","13","81015602","1015603","322100"
"0","1.5","1.5","0","101111","1015701","320000"
"0","1.5","1.5","0","101131","1015702","320000"
"0","1.5","1.5","0","101131","1015703","320000"
"0","1.5","1.5","-10","81003006","1015801","322200"
"0","1.5","1.5","-10","81008002","1015802","322200"
"0","1.5","1.5","-10","81008002","1015803","322200"
"0","1","1","0","81011401","1015901","313702"
"0","1","1","0","81013002","1015902","313702"
"0","1","1","0","81013002","1015903","313702"
"-20","1.33","1.33","-55","81001205","1016001","322400"
"-20","1.33","1.33","-55","81001206","1016002","322400"
"-20","1.33","1.33","-55","81001206","1016003","322400"
"0","0.7","0.7","-50","100941","1016101","320200"
"0","0.7","0.7","-50","100961","1016102","320200"
"0","0.7","0.7","-50","100961","1016103","320200"
"-20","1","1","-50","81013401","1016301","320300"
"-20","1","1","-50","81013402","1016302","320300"
"-20","1","1","-50","81013402","1016303","320300"
"0","1","1","0","81013601","1016401","320400"
"0","1","1","0","81013602","1016402","320400"
"0","1","1","0","81013602","1016403","320400"
"0","0.65","0.65","10","81013701","1016501","320500"
"0","0.65","0.65","10","81013702","1016502","320500"
"0","0.65","0.65","10","81013702","1016503","320500"
"0","1.2","1.2","-20","101951","1016601","320700"
"0","1.2","1.2","-20","101951","1016602","320700"
"0","1.2","1.2","-20","101951","1016603","320700"
"0","1","1","-10","100371","1016701","320900"
"0","1","1","-10","100381","1016702","320900"
"0","1","1","-10","100381","1016703","320900"
"0","0.75","0.75","-10","100021","1016801","321100"
"0","0.75","0.75","-10","100691","1016802","321100"
"0","0.75","0.75","-10","100691","1016803","321100"
"0","0.85","0.85","-25","81014601","1016901","321200"
"0","0.85","0.85","-25","81014602","1016902","321200"
"0","0.85","0.85","-25","81014602","1016903","321200"
"0","1.1","1.1","-30","81014801","1017001","321300"
"0","1.1","1.1","-30","81014802","1017002","321300"
"0","1.1","1.1","-30","81014802","1017003","321300"
"0","0.91","0.91","-10","81015001","1017101","321400"
"0","0.91","0.91","-10","81015001","1017102","321400"
"0","0.91","0.91","-10","81015001","1017103","321400"
"-20","0.61","0.61","0","81015201","1017201","321700"
"-20","0.61","0.61","0","81015202","1017202","321700"
"-20","0.61","0.61","0","81015202","1017203","321700"
"0","1","1","-10","100051","1017301","321800"
"0","1","1","-10","100931","1017302","321800"
"0","1","1","-10","100931","1017303","321800"
"0","2.5","2.5","0","100021","1017401","310500"
"0","2.5","2.5","0","100531","1017402","310500"
"0","2.5","2.5","0","100531","1017403","310500"
"0","0.4","0.4","0","81003601","1017501","310600"
"0","0.4","0.4","0","81003602","1017502","310600"
"0","0.4","0.4","0","81003602","1017503","310600"
"0","0.73","0.73","13","81015601","1017601","322100"
"0","0.73","0.73","13","81015602","1017602","322100"
"0","0.73","0.73","13","81015602","1017603","322100"
"0","1.5","1.5","-10","81003006","1017701","322200"
"0","1.5","1.5","-10","81008002","1017702","322200"
"0","1.5","1.5","-10","81008002","1017703","322200"
"-20","1.33","1.33","-55","81001205","1017801","322400"
"-20","1.33","1.33","-55","81001206","1017802","322400"
"-20","1.33","1.33","-55","81001206","1017803","322400"
