997e362e2caa8bc4b1c571ed01a7015244507ffee53c828cc32176ec96b411ab,87c9a7ec205635cce3f5201cfd25ce24d4f406715685a36ea192c14744eaee4e,59158a9926933b2db821837f2f0dcd073bba16e2f775e0ca61021f46f48534c0,b47b5696ba90bc5a6dbe276b1d6303dfba1f93bea4def29a2d5e98d1c8b864fd,6bfd3449e685d44c732cc5d064c11fdbcf96b2929f9c09bdc7200adc54707807,4fd9c19c9051d4b31520b9e70c876f1c7dd602b8eddd5ae06d24ba6798e9140e,8c0f024d1007a05ace3fb2bcd6b6c99b9499c72ea3ff7e2106e079e4965bd209,509fbc45f7ccdef44697f51d58d06cb1a61e855ed8763bced7ac7870241b6d21,058c1908ab22ffd37e10dde729a692bc9bcb506e436fd2f26bc10e4a06d5afa3,d8871bf43259cbfec7a1f5698cb74b0913c1a16fa4faca4a9caf90eb488fdb57,97a329ef253190542642c6302d1f299b9851bc385909e2eca8eff2f786521e1f,302677010ef0ac50c073e55514550c2aef24f463667126863b447c0dcaf7835d,4fa11903e9ebc2162eb9f6ab4fb286f8114678fc62c0a286e1e048476179913c
"1","bgm_M245","0","bgm_M245","380000","21","2019/11/29 16:00:00","0","0","10021","2030/03/26 14:59:00","0","380000"
"1","bgm_M121","0","bgm_M121","380000","22","2019/12/15 16:00:00","0","0","10022","2030/03/26 14:59:00","0","380000"
"1","bgm_M254","0","bgm_M254","380000","23","2019/12/31 16:00:00","0","0","10023","2030/03/26 14:59:00","0","380000"
"1","bgm_M128","0","bgm_M128","380000","24","2020/01/14 16:00:00","0","0","10024","2030/03/26 14:59:00","0","380000"
"1","bgm_M265_Top","0","bgm_M265","380000","25","2020/01/31 16:00:00","0","0","10025","2030/03/26 14:59:00","0","380000"
"1","bgm_M135","0","bgm_M135","380000","26","2020/02/14 16:00:00","0","0","10026","2030/03/26 14:59:00","0","380000"
"1","bgm_M273","0","bgm_M273","380000","27","2020/02/27 16:00:00","0","0","10027","2030/03/26 14:59:00","0","380000"
"1","bgm_M162","0","bgm_M162","380000","28","2020/03/13 16:00:00","0","0","10028","2030/03/26 14:59:00","0","380000"
"1","bgm_M281","0","bgm_M281","380000","29","2020/03/30 16:00:00","0","0","10029","2030/03/26 14:59:00","0","380000"
"1","bgm_M171","0","bgm_M171","380000","30","2020/04/13 16:00:00","0","0","10030","2030/03/26 14:59:00","0","380000"
"1","bgm_M294","0","bgm_M294","380000","31","2020/04/30 16:00:00","0","0","10031","2030/03/26 14:59:00","0","380000"
"1","bgm_M182","0","bgm_M182","380000","32","2020/05/15 16:00:00","0","0","10032","2030/03/26 14:59:00","0","380000"
"1","bgm_M316","0","bgm_M316","380000","33","2020/06/01 16:00:00","0","0","10033","2030/03/26 14:59:00","0","380000"
"1","bgm_M189","0","bgm_M189","380000","34","2020/06/15 16:00:00","0","0","10034","2030/03/26 14:59:00","0","380000"
"1","bgm_M330","0","bgm_M330","380000","35","2020/09/28 16:00:00","0","0","10035","2030/03/26 14:59:00","0","380000"
"1","bgm_M330","0","bgm_M330","380000","36","2020/09/28 16:00:00","0","0","10036","2030/03/26 14:59:00","0","380000"
"1","bgm_M206","0","bgm_M206","380000","37","2020/08/14 16:00:00","0","0","10037","2030/03/26 14:59:00","0","380000"
"1","bgm_M343","0","bgm_M343","380000","38","2020/06/29 16:00:00","0","0","10038","2030/03/26 14:59:00","0","380000"
"1","bgm_M215","0","bgm_M215","380000","39","2020/07/13 16:00:00","0","0","10039","2030/03/26 14:59:00","0","380000"
"1","bgm_M351","0","bgm_M351","380000","40","2020/07/31 16:00:00","0","0","10040","2030/03/26 14:59:00","0","380000"
"1","bgm_M223","0","bgm_M223","380000","41","2020/09/18 16:00:00","0","0","10041","2030/03/26 14:59:00","0","380000"
"1","bgm_M375","0","bgm_M375","380000","42","2020/09/01 16:00:00","0","0","10042","2030/03/26 14:59:00","0","380000"
"1","bgm_M237","0","bgm_M237","380000","43","2020/10/19 18:00:00","0","0","10043","2030/03/26 14:59:00","0","380000"
"1","bgm_M380A","0","bgm_M380A","380000","44","2020/11/02 16:00:00","0","0","10044","2030/03/26 14:59:00","0","380000"
"1","bgm_M393","0","bgm_M393","380000","45","2020/12/04 16:00:00","0","0","10046","2030/03/26 14:59:00","0","380000"
"1","bgm_M254","0","bgm_M254","380000","47","2020/12/18 16:00:00","0","0","10047","2030/03/26 14:59:00","0","380000"
"1","bgm_M403","0","bgm_M403","380000","48","2020/12/28 16:00:00","0","0","10048","2030/03/26 14:59:00","0","380000"
"1","bgm_M265_Top","0","bgm_M265","380000","49","2021/01/18 16:00:00","0","0","10049","2030/03/26 14:59:00","0","380000"
"1","bgm_M413","0","bgm_M413","380000","50","2021/02/01 16:00:00","0","0","10050","2030/03/26 14:59:00","0","380000"
"1","bgm_M421","0","bgm_M421","380000","52","2021/03/02 16:00:00","0","0","10052","2030/03/26 14:59:00","0","380000"
"1","0","0","0","380000","53","2021/04/16 16:00:00","0","0","10053","2030/03/26 14:59:00","0","380000"
"1","bgm_M426","0","bgm_M426","380000","54","2021/04/01 16:00:00","0","0","10054","2030/03/26 14:59:00","0","380000"
"1","bgm_M435","0","bgm_M435","380000","56","2021/05/04 16:00:00","0","0","10056","2030/03/26 14:59:00","0","380000"
"1","bgm_M442A","0","bgm_M442A","380000","58","2021/06/02 16:00:00","0","0","10058","2030/03/26 14:59:00","0","380000"
"1","bgm_M442B","0","bgm_M442B","380000","59","2021/06/12 16:00:00","0","0","10059","2030/03/26 14:59:00","0","380000"
"1","bgm_M451","0","bgm_M451","380000","61","2021/07/05 16:00:00","0","0","10061","2030/03/26 14:59:00","0","380000"
"1","bgm_M457","0","bgm_M457","380000","64","2021/08/02 16:00:00","0","0","10064","2030/03/26 14:59:00","0","380000"
"1","bgm_M467","0","bgm_M467","380000","66","2021/09/01 16:00:00","0","0","10066","2030/03/26 14:59:00","0","380000"
"1","bgm_M478_Lofi","0","bgm_M478","380000","68","2021/10/01 16:00:00","0","0","10068","2030/03/26 14:59:00","0","380000"
"1","bgm_M486","0","bgm_M486","380000","70","2021/11/01 16:00:00","0","0","10070","2030/03/26 14:59:00","0","380000"
"1","bgm_M496","0","bgm_M496","380000","72","2021/12/02 16:00:00","0","0","10072","2030/03/26 14:59:00","0","380000"
"1","bgm_M508","0","bgm_M508","380000","74","2022/01/03 16:00:00","0","0","10074","2030/03/26 14:59:00","0","380000"
"1","bgm_M520","0","bgm_M520","380000","76","2022/02/01 16:00:00","0","0","10076","2030/03/26 14:59:00","0","380000"
"1","bgm_M527","0","bgm_M527","380000","78","2022/03/01 16:00:00","0","0","10078","2030/03/26 14:59:00","0","380000"
"1","bgm_M536","0","bgm_M536","380000","80","2022/04/01 16:00:00","0","0","10080","2030/03/26 14:59:00","0","380000"
"1","bgm_M543","0","bgm_M543","380000","82","2022/05/02 16:00:00","0","0","10082","2030/03/26 14:59:00","0","380000"
"1","bgm_M552","0","bgm_M552","380000","84","2022/06/01 16:00:00","0","0","10084","2030/03/26 14:59:00","0","380000"
"1","bgm_M553","0","bgm_M553","380000","85","2022/06/08 16:00:00","0","0","10085","2030/03/26 14:59:00","0","380000"
"1","bgm_M565","0","bgm_M565","380000","88","2022/07/01 16:00:00","0","0","10088","2030/03/26 14:59:00","0","380000"
"1","bgm_M574","0","bgm_M574","380000","90","2022/08/01 16:00:00","0","0","10090","2030/03/26 14:59:00","0","380000"
"1","bgm_M582","0","bgm_M582","380000","92","2022/09/01 16:00:00","0","0","10092","2030/03/26 14:59:00","0","380000"
"1","bgm_M595","0","bgm_M595","380000","94","2022/10/02 16:00:00","0","0","10094","2030/03/26 14:59:00","0","380000"
"1","bgm_M601","0","bgm_M601","380000","96","2022/10/30 16:00:00","0","0","10096","2030/03/26 14:59:00","0","380000"
"1","bgm_M608","0","bgm_M608","380000","98","2022/11/29 16:00:00","0","0","10098","2030/03/26 14:59:00","0","380000"
"1","bgm_M618","0","bgm_M618","380000","100","2022/12/30 16:00:00","0","0","10100","2030/03/26 14:59:00","0","380000"
"1","bgm_M623","0","bgm_M623","380000","102","2023/01/30 16:00:00","0","0","10102","2030/03/26 14:59:00","0","380000"
"1","bgm_M630","0","bgm_M630","380000","104","2023/02/26 16:00:00","0","0","10104","2030/03/26 14:59:00","0","380000"
"1","bgm_M638","0","bgm_M638","380000","106","2023/03/30 16:00:00","0","0","10106","2030/03/26 14:59:00","0","380000"
"1","bgm_M647","0","bgm_M647","380000","108","2023/04/28 16:00:00","0","0","10108","2030/03/26 14:59:00","0","380000"
"1","bgm_M659","0","bgm_M659","380000","110","2023/05/29 16:00:00","0","0","10110","2030/03/26 14:59:00","0","380000"
"1","bgm_M660","0","bgm_M660","380000","111","2023/05/29 16:00:00","0","0","10111","2030/03/26 14:59:00","0","380000"
"1","bgm_M668","0","bgm_M668","380000","114","2023/06/28 16:00:00","0","0","10114","2030/03/26 14:59:00","0","380000"
"1","bgm_MC017","0","bgm_MC017","380000","116","2023/07/29 16:00:00","0","0","10116","2030/03/26 14:59:00","0","380000"
"1","bgm_MC026","0","bgm_MC026","380000","118","2023/08/29 16:00:00","0","0","10118","2030/03/26 14:59:00","0","380000"
"1","bgm_MC036","0","bgm_MC036","380000","120","2023/09/28 16:00:00","0","0","10120","2030/03/26 14:59:00","0","380000"
"1","bgm_MC046","0","bgm_MC046","380000","122","2023/10/30 16:00:00","0","0","10122","2030/03/26 14:59:00","0","380000"
"1","bgm_MC056","0","bgm_MC056","380000","124","2023/11/29 16:00:00","0","0","10124","2030/03/26 14:59:00","0","380000"
"1","bgm_MC063","0","bgm_MC063","380000","126","2023/12/29 16:00:00","0","0","10126","2030/03/26 14:59:00","0","380000"
"1","bgm_MC075","0","bgm_MC075","380000","128","2024/01/29 16:00:00","0","0","10128","2030/03/26 14:59:00","0","380000"
"1","bgm_MC082","0","bgm_MC082","380000","130","2024/02/27 16:00:00","0","0","10130","2030/03/26 14:59:00","0","380000"
"1","bgm_MC091","0","bgm_MC091","380000","132","2024/03/30 16:00:00","0","0","10132","2030/03/26 14:59:00","0","380000"
"1","bgm_MC099","0","bgm_MC099","380000","134","2024/04/29 16:00:00","0","0","10134","2030/03/26 14:59:00","0","380000"
"1","bgm_MC110","0","bgm_MC110","380000","136","2024/05/29 16:00:00","0","0","10136","2030/03/26 14:59:00","0","380000"
"1","bgm_MC111","0","bgm_MC111","380000","137","2024/05/29 16:00:00","0","0","10137","2030/03/26 14:59:00","0","380000"
"1","bgm_MC124","0","bgm_MC124","380000","140","2024/06/28 16:00:00","0","0","10140","2030/03/26 14:59:00","0","380000"
"1","bgm_MC136","0","bgm_MC136","380000","142","2024/07/29 16:00:00","0","0","10142","2030/03/26 14:59:00","0","380000"
"1","bgm_MC143","0","bgm_MC143","380000","144","2024/08/29 16:00:00","0","0","10144","2030/03/26 14:59:00","0","380000"
"1","bgm_MC147","0","bgm_MC147","380000","146","2024/09/28 16:00:00","0","0","10146","2030/03/26 14:59:00","0","380000"
"1","bgm_MC156","0","bgm_MC156","380000","148","2024/10/29 16:00:00","0","0","10148","2030/03/26 14:59:00","0","380000"
"1","bgm_MC162","0","bgm_MC162","380000","150","2024/11/28 16:00:00","0","0","10150","2030/03/26 14:59:00","0","380000"
"1","bgm_MC172_TitleCall","0","bgm_MC172","380000","152","2024/12/27 16:00:00","0","0","10152","2030/03/26 14:59:00","0","380000"
"1","bgm_MC186","0","bgm_MC186","380000","154","2025/01/29 16:00:00","0","0","10154","2030/03/26 14:59:00","0","380000"
"1","bgm_MC194","0","bgm_MC194","380000","156","2025/02/26 16:00:00","0","0","10156","2030/03/26 14:59:00","0","380000"
"1","bgm_MC213","0","bgm_MC213","380000","158","2025/03/28 16:00:00","0","0","10158","2030/03/26 14:59:00","0","380000"
"1","bgm_MC215B","0","bgm_MC215B","380000","160","2025/04/28 16:00:00","0","0","10160","2030/03/26 14:59:00","0","380000"
"1","bgm_M33","0","bgm_M33","380000","20001","2020/07/02 16:00:00","0","0","20001","2030/03/26 14:59:00","0","380000"
"1","bgm_M99","0","bgm_M99","380000","20002","2020/08/03 16:00:00","0","0","20002","2030/03/26 14:59:00","0","380000"
"1","bgm_M107","0","bgm_M107","380000","20003","2020/09/04 16:00:00","0","0","20003","2030/03/26 14:59:00","0","380000"
