bac21b39b6fab6a180d753209eeef3b07022d6e6c3b8fd26f4124b7c02575038,9c2e92f568109570b963da758fc14d0035f2cacfefd47b311efd4832b4409d72,c555fd5467428ddaf3b9141320c5b305a87c839527673c68405cb1b7cf42cb06,7113e83929b00724a1e553f72b06953132ab000b75e75bae6667c3e4d11b694b,e52a6ba520ef7daec8d1d56f828c23a26b3778f391a585129388708e896bc392,bd0d8c2f828fb7efe60e9c9f3cde8d77b59c9c636f4cd9bf68744d87332764eb,bd8a085ac58ad1eda16cb1f36ee54eddbfa872b518335705fc3d287ee9aa5203,0555094b5c7eca783911f627aa1c580ce75d8bc718926dc82a14536077ba2061,dec47fa4b585961fff8846aab5f54341c670c3b58229bbdbfbc0fe2d9db6c0e5,09f816b0bcd4c512dee1d3c5e3ba16da385a761dc7c5437b1f15daf02055d351,f1cda42c9626c32ecb22632d3b046ceee825f4a3b609c965630108f87761cec7,3ff7757d88ea02bc62c8e10c9ac15a2ec705da01c8fd2aeab2f9434902e2ea3c
"0","2019/01/22 15:59:59","10005","18","0","1003","5005407","2019/01/03 16:00:00","0","108001","5","0"
"0","2019/01/22 15:59:59","10005","19","0","1003","5005408","2019/01/03 16:00:00","0","107901","8","0"
"0","2019/01/22 15:59:59","10005","20","0","1003","5005409","2019/01/03 16:00:00","0","108001","12","0"
"0","2019/01/22 15:59:59","10005","21","0","1003","5005410","2019/01/03 16:00:00","0","107901","16","0"
"0","2019/01/22 15:59:59","10005","22","0","1003","5005411","2019/01/03 16:00:00","0","108001","20","0"
"0","2019/02/19 15:59:59","10006","23","0","1002","5006402","2019/02/01 12:00:00","1","103701","1000603","0"
"0","2019/02/19 15:59:59","10006","24","0","1001","5006403","2019/02/01 12:00:00","0","100501","10","0"
"0","2019/02/19 15:59:59","10006","25","0","1001","5006404","2019/02/01 12:00:00","0","103701","20","0"
"0","2019/02/19 15:59:59","10006","26","0","1001","5006405","2019/02/01 12:00:00","0","104701","30","0"
"0","2019/02/19 15:59:59","10006","27","0","1003","5006406","2019/02/01 12:00:00","0","100501","2","0"
"0","2019/02/19 15:59:59","10006","28","0","1003","5006407","2019/02/01 12:00:00","0","103701","5","0"
"0","2019/02/19 15:59:59","10006","29","0","1003","5006408","2019/02/01 12:00:00","0","104701","8","0"
"0","2019/02/19 15:59:59","10006","30","0","1003","5006409","2019/02/01 12:00:00","0","107101","12","0"
"0","2019/02/19 15:59:59","10006","31","0","1003","5006410","2019/02/01 12:00:00","0","100501","16","0"
"0","2019/02/19 15:59:59","10006","32","0","1003","5006411","2019/02/01 12:00:00","0","104701","19","0"
"0","2019/03/25 15:59:59","10007","33","0","1004","5007401","2019/03/06 16:00:00","0","108201","108201","0"
"0","2019/03/25 15:59:59","10007","34","0","1002","5007402","2019/03/06 16:00:00","1","108101","1000703","0"
"0","2019/03/25 15:59:59","10007","35","0","1001","5007403","2019/03/06 16:00:00","0","108101","10","0"
"0","2019/03/25 15:59:59","10007","36","0","1001","5007404","2019/03/06 16:00:00","0","108201","20","0"
"0","2019/03/25 15:59:59","10007","37","0","1001","5007405","2019/03/06 16:00:00","0","108101","30","0"
"0","2019/03/25 15:59:59","10007","38","0","1003","5007406","2019/03/06 16:00:00","0","108201","2","0"
"0","2019/03/25 15:59:59","10007","39","0","1003","5007407","2019/03/06 16:00:00","0","108101","5","0"
"0","2019/03/25 15:59:59","10007","40","0","1003","5007408","2019/03/06 16:00:00","0","108201","8","0"
"0","2019/03/25 15:59:59","10007","41","0","1003","5007409","2019/03/06 16:00:00","0","108101","12","0"
"0","2019/03/25 15:59:59","10007","42","0","1003","5007410","2019/03/06 16:00:00","0","108201","16","0"
"0","2019/03/25 15:59:59","10007","43","0","1003","5007411","2019/03/06 16:00:00","0","108101","19","0"
"0","2019/04/17 15:59:59","10008","44","0","1002","5008402","2019/04/03 16:00:00","1","105601","1000803","0"
"0","2019/04/17 15:59:59","10008","45","0","1001","5008403","2019/04/03 16:00:00","0","101301","10","0"
"0","2019/04/17 15:59:59","10008","46","0","1001","5008404","2019/04/03 16:00:00","0","100901","20","0"
"0","2019/04/17 15:59:59","10008","47","0","1001","5008405","2019/04/03 16:00:00","0","105601","30","0"
"0","2019/04/17 15:59:59","10008","48","0","1003","5008406","2019/04/03 16:00:00","0","105601","2","0"
"0","2019/04/17 15:59:59","10008","49","0","1003","5008407","2019/04/03 16:00:00","0","100901","4","0"
"0","2019/04/17 15:59:59","10008","50","0","1003","5008408","2019/04/03 16:00:00","0","101301","7","0"
"0","2019/04/17 15:59:59","10008","51","0","1003","5008409","2019/04/03 16:00:00","0","105101","10","0"
"0","2019/04/17 15:59:59","10008","52","0","1003","5008410","2019/04/03 16:00:00","0","102701","13","0"
"0","2019/04/17 15:59:59","10008","53","0","1003","5008411","2019/04/03 16:00:00","0","105601","15","0"
"0","2019/05/16 15:59:59","10009","54","0","1004","5009401","2019/05/02 16:00:00","0","108501","108501","0"
"0","2019/05/16 15:59:59","10009","55","0","1002","5009402","2019/05/02 16:00:00","1","108401","1000903","0"
"0","2019/05/16 15:59:59","10009","56","0","1001","5009403","2019/05/02 16:00:00","0","108601","10","0"
"0","2019/05/16 15:59:59","10009","57","0","1001","5009404","2019/05/02 16:00:00","0","108501","20","0"
"0","2019/05/16 15:59:59","10009","58","0","1001","5009405","2019/05/02 16:00:00","0","108401","30","0"
"0","2019/05/16 15:59:59","10009","59","0","1003","5009406","2019/05/02 16:00:00","0","108601","2","0"
"0","2019/05/16 15:59:59","10009","60","0","1003","5009407","2019/05/02 16:00:00","0","108601","4","0"
"0","2019/05/16 15:59:59","10009","61","0","1003","5009408","2019/05/02 16:00:00","0","108501","7","0"
"0","2019/05/16 15:59:59","10009","62","0","1003","5009409","2019/05/02 16:00:00","0","108501","10","0"
"0","2019/05/16 15:59:59","10009","63","0","1003","5009410","2019/05/02 16:00:00","0","108401","13","0"
"0","2019/05/16 15:59:59","10009","64","0","1003","5009411","2019/05/02 16:00:00","0","108401","15","0"
"0","2019/06/17 15:59:59","10010","65","0","1004","5010401","2019/06/03 16:00:00","0","108901","108901","0"
"0","2019/06/17 15:59:59","10010","66","0","1002","5010402","2019/06/03 16:00:00","1","108801","1001003","0"
"0","2019/06/17 15:59:59","10010","67","0","1001","5010403","2019/06/03 16:00:00","0","108901","10","0"
"0","2019/06/17 15:59:59","10010","68","0","1001","5010404","2019/06/03 16:00:00","0","108701","20","0"
"0","2019/06/17 15:59:59","10010","69","0","1001","5010405","2019/06/03 16:00:00","0","108801","30","0"
"0","2019/06/17 15:59:59","10010","70","0","1003","5010406","2019/06/03 16:00:00","0","108801","2","0"
"0","2019/06/17 15:59:59","10010","71","0","1003","5010407","2019/06/03 16:00:00","0","108901","4","0"
"0","2019/06/17 15:59:59","10010","72","0","1003","5010408","2019/06/03 16:00:00","0","108701","7","0"
"0","2019/06/17 15:59:59","10010","73","0","1003","5010409","2019/06/03 16:00:00","0","108901","10","0"
"0","2019/06/17 15:59:59","10010","74","0","1003","5010410","2019/06/03 16:00:00","0","108801","13","0"
"0","2019/06/17 15:59:59","10010","75","0","1003","5010411","2019/06/03 16:00:00","0","108701","15","0"
"0","2019/07/15 15:59:59","10011","76","0","1004","5011401","2019/07/01 16:00:00","0","109001","109001","0"
"0","2019/07/15 15:59:59","10011","77","0","1002","5011402","2019/07/01 16:00:00","1","101101","1001103","0"
"0","2019/07/15 15:59:59","10011","78","0","1001","5011403","2019/07/01 16:00:00","0","101101","10","0"
"0","2019/07/15 15:59:59","10011","79","0","1001","5011404","2019/07/01 16:00:00","0","109101","20","0"
"0","2019/07/15 15:59:59","10011","80","0","1001","5011405","2019/07/01 16:00:00","0","109001","30","0"
"0","2019/07/15 15:59:59","10011","81","0","1003","5011406","2019/07/01 16:00:00","0","109101","2","0"
"0","2019/07/15 15:59:59","10011","82","0","1003","5011407","2019/07/01 16:00:00","0","109001","4","0"
"0","2019/07/15 15:59:59","10011","83","0","1003","5011408","2019/07/01 16:00:00","0","109101","7","0"
"0","2019/07/15 15:59:59","10011","84","0","1003","5011409","2019/07/01 16:00:00","0","109001","10","0"
"0","2019/07/15 15:59:59","10011","85","0","1003","5011410","2019/07/01 16:00:00","0","101101","13","0"
"0","2019/07/15 15:59:59","10011","86","0","1003","5011411","2019/07/01 16:00:00","0","109101","15","0"
"0","2019/07/31 15:59:59","10012","87","0","1002","5012402","2019/07/17 16:00:00","1","101401","1001203","0"
"0","2019/07/31 15:59:59","10012","88","0","1001","5012403","2019/07/17 16:00:00","0","105501","10","0"
"0","2019/07/31 15:59:59","10012","89","0","1001","5012404","2019/07/17 16:00:00","0","101401","20","0"
"0","2019/07/31 15:59:59","10012","90","0","1001","5012405","2019/07/17 16:00:00","0","101401","30","0"
"0","2019/07/31 15:59:59","10012","91","0","1003","5012406","2019/07/17 16:00:00","0","101401","2","0"
"0","2019/07/31 15:59:59","10012","92","0","1003","5012407","2019/07/17 16:00:00","0","101401","4","0"
"0","2019/07/31 15:59:59","10012","93","0","1003","5012408","2019/07/17 16:00:00","0","101401","7","0"
"0","2019/07/31 15:59:59","10012","94","0","1003","5012409","2019/07/17 16:00:00","0","105501","10","0"
"0","2019/07/31 15:59:59","10012","95","0","1003","5012410","2019/07/17 16:00:00","0","105501","13","0"
"0","2019/07/31 15:59:59","10012","96","0","1003","5012411","2019/07/17 16:00:00","0","101401","15","0"
"0","2019/08/15 15:59:59","10013","97","0","1004","5013401","2019/08/01 16:00:00","0","109301","109301","0"
"0","2019/08/15 15:59:59","10013","98","0","1002","5013402","2019/08/01 16:00:00","1","109201","1001303","0"
"0","2019/08/15 15:59:59","10013","99","0","1001","5013403","2019/08/01 16:00:00","0","109301","10","0"
"0","2019/08/15 15:59:59","10013","100","0","1001","5013404","2019/08/01 16:00:00","0","109401","20","0"
"0","2019/08/15 15:59:59","10013","101","0","1001","5013405","2019/08/01 16:00:00","0","109201","30","0"
"0","2019/08/15 15:59:59","10013","102","0","1003","5013406","2019/08/01 16:00:00","0","109201","2","0"
"0","2019/08/15 15:59:59","10013","103","0","1003","5013407","2019/08/01 16:00:00","0","109401","4","0"
"0","2019/08/15 15:59:59","10013","104","0","1003","5013408","2019/08/01 16:00:00","0","109301","6","0"
"0","2019/08/15 15:59:59","10013","105","0","1003","5013409","2019/08/01 16:00:00","0","109201","8","0"
"0","2019/08/15 15:59:59","10013","106","0","1003","5013410","2019/08/01 16:00:00","0","109401","10","0"
"0","2019/08/15 15:59:59","10013","107","0","1003","5013411","2019/08/01 16:00:00","0","109201","13","0"
"0","2019/09/15 15:59:59","10015","108","0","1002","5015402","2019/09/03 16:00:00","1","105301","1001503","0"
"0","2019/09/15 15:59:59","10015","109","0","1001","5015403","2019/09/03 16:00:00","0","105301","10","0"
"0","2019/09/15 15:59:59","10015","110","0","1001","5015404","2019/09/03 16:00:00","0","109501","20","0"
"0","2019/09/15 15:59:59","10015","111","0","1001","5015405","2019/09/03 16:00:00","0","109601","30","0"
"0","2019/09/15 15:59:59","10015","112","0","1003","5015406","2019/09/03 16:00:00","0","109501","2","0"
"0","2019/09/15 15:59:59","10015","113","0","1003","5015407","2019/09/03 16:00:00","0","109501","4","0"
"0","2019/09/15 15:59:59","10015","114","0","1003","5015408","2019/09/03 16:00:00","0","105301","6","0"
"0","2019/09/15 15:59:59","10015","115","0","1003","5015409","2019/09/03 16:00:00","0","109601","8","0"
"0","2019/09/15 15:59:59","10015","116","0","1003","5015410","2019/09/03 16:00:00","0","109601","10","0"
"0","2019/09/15 15:59:59","10015","117","0","1003","5015411","2019/09/03 16:00:00","0","105301","13","0"
"0","2019/10/15 15:59:59","10017","118","0","1004","5017401","2019/10/01 16:00:00","0","109801","109801","0"
"0","2019/10/15 15:59:59","10017","119","0","1002","5017402","2019/10/01 16:00:00","1","109901","1001703","0"
"0","2019/10/15 15:59:59","10017","120","0","1001","5017403","2019/10/01 16:00:00","0","109801","10","0"
"0","2019/10/15 15:59:59","10017","121","0","1001","5017404","2019/10/01 16:00:00","0","109701","20","0"
"0","2019/10/15 15:59:59","10017","122","0","1001","5017405","2019/10/01 16:00:00","0","109901","30","0"
"0","2019/10/15 15:59:59","10017","123","0","1003","5017406","2019/10/01 16:00:00","0","109701","2","0"
"0","2019/10/15 15:59:59","10017","124","0","1003","5017407","2019/10/01 16:00:00","0","109701","4","0"
"0","2019/10/15 15:59:59","10017","125","0","1003","5017408","2019/10/01 16:00:00","0","109801","7","0"
"0","2019/10/15 15:59:59","10017","126","0","1003","5017409","2019/10/01 16:00:00","0","109901","10","0"
"0","2019/10/15 15:59:59","10017","127","0","1003","5017410","2019/10/01 16:00:00","0","109901","13","0"
"0","2019/10/15 15:59:59","10017","128","0","1003","5017411","2019/10/01 16:00:00","0","109901","15","0"
"0","2019/11/15 15:59:59","10019","129","0","1004","5019401","2019/11/01 16:00:00","0","110101","110101","0"
"0","2019/11/15 15:59:59","10019","130","0","1002","5019402","2019/11/01 16:00:00","1","110201","1001903","0"
"0","2019/11/15 15:59:59","10019","131","0","1001","5019403","2019/11/01 16:00:00","0","110001","10","0"
"0","2019/11/15 15:59:59","10019","132","0","1001","5019404","2019/11/01 16:00:00","0","110201","20","0"
"0","2019/11/15 15:59:59","10019","133","0","1001","5019405","2019/11/01 16:00:00","0","110101","30","0"
"0","2019/11/15 15:59:59","10019","134","0","1003","5019406","2019/11/01 16:00:00","0","110001","2","0"
"0","2019/11/15 15:59:59","10019","135","0","1003","5019407","2019/11/01 16:00:00","0","110001","4","0"
"0","2019/11/15 15:59:59","10019","136","0","1003","5019408","2019/11/01 16:00:00","0","110201","7","0"
"0","2019/11/15 15:59:59","10019","137","0","1003","5019409","2019/11/01 16:00:00","0","110101","10","0"
"0","2019/11/15 15:59:59","10019","138","0","1003","5019410","2019/11/01 16:00:00","0","110101","13","0"
"0","2019/11/15 15:59:59","10019","139","0","1003","5019411","2019/11/01 16:00:00","0","110201","15","0"
"0","2019/11/24 15:59:59","10020","140","0","1004","5004401","2019/11/17 16:00:00","0","107601","107601","0"
"0","2019/11/24 15:59:59","10020","141","0","1002","5004402","2019/11/17 16:00:00","1","107601","1002003","0"
"0","2019/11/24 15:59:59","10020","142","0","1001","5004403","2019/11/17 16:00:00","0","107701","10","0"
"0","2019/11/24 15:59:59","10020","143","0","1001","5004404","2019/11/17 16:00:00","0","107501","20","0"
"0","2019/11/24 15:59:59","10020","144","0","1001","5004405","2019/11/17 16:00:00","0","107601","30","0"
"0","2019/11/24 15:59:59","10020","145","0","1003","5004406","2019/11/17 16:00:00","0","107501","2","0"
"0","2019/11/24 15:59:59","10020","146","0","1003","5004407","2019/11/17 16:00:00","0","107601","3","0"
"0","2019/11/24 15:59:59","10020","147","0","1003","5004408","2019/11/17 16:00:00","0","107801","4","0"
"0","2019/11/24 15:59:59","10020","148","0","1003","5004409","2019/11/17 16:00:00","0","107701","5","0"
"0","2019/11/24 15:59:59","10020","149","0","1003","5004410","2019/11/17 16:00:00","0","107501","6","0"
"0","2019/11/24 15:59:59","10020","150","0","1003","5004411","2019/11/17 16:00:00","0","107601","8","0"
"0","2019/12/15 15:59:59","10021","151","0","1004","5021401","2019/12/02 16:00:00","0","110501","110501","0"
"0","2019/12/15 15:59:59","10021","152","0","1002","5021402","2019/12/02 16:00:00","1","110401","1002103","0"
"0","2019/12/15 15:59:59","10021","153","0","1001","5021403","2019/12/02 16:00:00","0","110501","10","0"
"0","2019/12/15 15:59:59","10021","154","0","1001","5021404","2019/12/02 16:00:00","0","110401","20","0"
"0","2019/12/15 15:59:59","10021","155","0","1001","5021405","2019/12/02 16:00:00","0","110601","30","0"
"0","2019/12/15 15:59:59","10021","156","0","1003","5021406","2019/12/02 16:00:00","0","110601","2","0"
"0","2019/12/15 15:59:59","10021","157","0","1003","5021407","2019/12/02 16:00:00","0","110401","4","0"
"0","2019/12/15 15:59:59","10021","158","0","1003","5021408","2019/12/02 16:00:00","0","110501","6","0"
"0","2019/12/15 15:59:59","10021","159","0","1003","5021409","2019/12/02 16:00:00","0","110401","8","0"
"0","2019/12/15 15:59:59","10021","160","0","1003","5021410","2019/12/02 16:00:00","0","110601","11","0"
"0","2019/12/15 15:59:59","10021","161","0","1003","5021411","2019/12/02 16:00:00","0","110501","14","0"
"0","2019/12/24 15:59:59","10022","162","0","1004","5005401","2019/12/17 16:00:00","0","108001","108001","0"
"0","2019/12/24 15:59:59","10022","163","0","1002","5005402","2019/12/17 16:00:00","1","107901","1002203","0"
"0","2019/12/24 15:59:59","10022","164","0","1001","5005403","2019/12/17 16:00:00","0","108001","10","0"
"0","2019/12/24 15:59:59","10022","165","0","1001","5005404","2019/12/17 16:00:00","0","107901","20","0"
"0","2019/12/24 15:59:59","10022","166","0","1001","5005405","2019/12/17 16:00:00","0","108001","30","0"
"0","2019/12/24 15:59:59","10022","167","0","1003","5005406","2019/12/17 16:00:00","0","107901","2","0"
"0","2019/12/24 15:59:59","10022","168","0","1003","5005407","2019/12/17 16:00:00","0","108001","3","0"
"0","2019/12/24 15:59:59","10022","169","0","1003","5005408","2019/12/17 16:00:00","0","107901","4","0"
"0","2019/12/24 15:59:59","10022","170","0","1003","5005409","2019/12/17 16:00:00","0","108001","5","0"
"0","2019/12/24 15:59:59","10022","171","0","1003","5005410","2019/12/17 16:00:00","0","107901","6","0"
"0","2019/12/24 15:59:59","10022","172","0","1003","5005411","2019/12/17 16:00:00","0","108001","8","0"
"0","2020/01/16 15:59:59","10023","173","0","1002","5023402","2020/01/02 16:00:00","1","110701","1002303","0"
"0","2020/01/16 15:59:59","10023","174","0","1001","5023403","2020/01/02 16:00:00","0","110801","10","0"
"0","2020/01/16 15:59:59","10023","175","0","1001","5023404","2020/01/02 16:00:00","0","110901","20","0"
"0","2020/01/16 15:59:59","10023","176","0","1001","5023405","2020/01/02 16:00:00","0","111001","30","0"
"0","2020/01/16 15:59:59","10023","177","0","1003","5023406","2020/01/02 16:00:00","0","110701","2","0"
"0","2020/01/16 15:59:59","10023","178","0","1003","5023407","2020/01/02 16:00:00","0","110701","4","0"
"0","2020/01/16 15:59:59","10023","179","0","1003","5023408","2020/01/02 16:00:00","0","111001","7","0"
"0","2020/01/16 15:59:59","10023","180","0","1003","5023409","2020/01/02 16:00:00","0","110801","10","0"
"0","2020/01/16 15:59:59","10023","181","0","1003","5023410","2020/01/02 16:00:00","0","110901","13","0"
"0","2020/01/16 15:59:59","10023","182","0","1003","5023411","2020/01/02 16:00:00","0","110701","15","0"
"0","2020/01/23 15:59:59","10024","183","0","1002","5006402","2020/01/16 16:00:00","1","103701","1002403","0"
"0","2020/01/23 15:59:59","10024","184","0","1001","5006403","2020/01/16 16:00:00","0","100501","10","0"
"0","2020/01/23 15:59:59","10024","185","0","1001","5006404","2020/01/16 16:00:00","0","103701","20","0"
"0","2020/01/23 15:59:59","10024","186","0","1001","5006405","2020/01/16 16:00:00","0","104701","30","0"
"0","2020/01/23 15:59:59","10024","187","0","1003","5006406","2020/01/16 16:00:00","0","100501","2","0"
"0","2020/01/23 15:59:59","10024","188","0","1003","5006407","2020/01/16 16:00:00","0","103701","3","0"
"0","2020/01/23 15:59:59","10024","189","0","1003","5006408","2020/01/16 16:00:00","0","104701","4","0"
"0","2020/01/23 15:59:59","10024","190","0","1003","5006409","2020/01/16 16:00:00","0","107101","5","0"
"0","2020/01/23 15:59:59","10024","191","0","1003","5006410","2020/01/16 16:00:00","0","100501","6","0"
"0","2020/01/23 15:59:59","10024","192","0","1003","5006411","2020/01/16 16:00:00","0","104701","8","0"
"0","2020/02/18 15:59:59","10025","193","0","1004","5025401","2020/02/04 16:00:00","0","111201","111201","0"
"0","2020/02/18 15:59:59","10025","194","0","1002","5025402","2020/02/04 16:00:00","1","111301","1002503","0"
"0","2020/02/18 15:59:59","10025","195","0","1001","5025403","2020/02/04 16:00:00","0","111201","10","0"
"0","2020/02/18 15:59:59","10025","196","0","1001","5025404","2020/02/04 16:00:00","0","111101","20","0"
"0","2020/02/18 15:59:59","10025","197","0","1001","5025405","2020/02/04 16:00:00","0","111301","30","0"
"0","2020/02/18 15:59:59","10025","198","0","1003","5025406","2020/02/04 16:00:00","0","111101","2","0"
"0","2020/02/18 15:59:59","10025","199","0","1003","5025407","2020/02/04 16:00:00","0","111101","4","0"
"0","2020/02/18 15:59:59","10025","200","0","1003","5025408","2020/02/04 16:00:00","0","111201","7","0"
"0","2020/02/18 15:59:59","10025","201","0","1003","5025409","2020/02/04 16:00:00","0","111301","10","0"
"0","2020/02/18 15:59:59","10025","202","0","1003","5025410","2020/02/04 16:00:00","0","111301","13","0"
"0","2020/02/18 15:59:59","10025","203","0","1003","5025411","2020/02/04 16:00:00","0","111301","15","0"
"0","2020/02/25 15:59:59","10026","204","0","1004","5007401","2020/02/18 16:00:00","0","108201","108201","0"
"0","2020/02/25 15:59:59","10026","205","0","1002","5007402","2020/02/18 16:00:00","1","108101","1002603","0"
"0","2020/02/25 15:59:59","10026","206","0","1001","5007403","2020/02/18 16:00:00","0","108101","10","0"
"0","2020/02/25 15:59:59","10026","207","0","1001","5007404","2020/02/18 16:00:00","0","108201","20","0"
"0","2020/02/25 15:59:59","10026","208","0","1001","5007405","2020/02/18 16:00:00","0","108101","30","0"
"0","2020/02/25 15:59:59","10026","209","0","1003","5007406","2020/02/18 16:00:00","0","108201","2","0"
"0","2020/02/25 15:59:59","10026","210","0","1003","5007407","2020/02/18 16:00:00","0","108101","3","0"
"0","2020/02/25 15:59:59","10026","211","0","1003","5007408","2020/02/18 16:00:00","0","108201","4","0"
"0","2020/02/25 15:59:59","10026","212","0","1003","5007409","2020/02/18 16:00:00","0","108101","5","0"
"0","2020/02/25 15:59:59","10026","213","0","1003","5007410","2020/02/18 16:00:00","0","108201","6","0"
"0","2020/02/25 15:59:59","10026","214","0","1003","5007411","2020/02/18 16:00:00","0","108101","8","0"
"0","2020/03/16 15:59:59","10027","215","0","1002","5027402","2020/03/02 16:00:00","1","106601","1002703","0"
"0","2020/03/16 15:59:59","10027","216","0","1001","5027403","2020/03/02 16:00:00","0","100501","10","0"
"0","2020/03/16 15:59:59","10027","217","0","1001","5027404","2020/03/02 16:00:00","0","103701","20","0"
"0","2020/03/16 15:59:59","10027","218","0","1001","5027405","2020/03/02 16:00:00","0","106501","30","0"
"0","2020/03/16 15:59:59","10027","219","0","1003","5027406","2020/03/02 16:00:00","0","100501","2","0"
"0","2020/03/16 15:59:59","10027","220","0","1003","5027407","2020/03/02 16:00:00","0","103701","4","0"
"0","2020/03/16 15:59:59","10027","221","0","1003","5027408","2020/03/02 16:00:00","0","106501","7","0"
"0","2020/03/16 15:59:59","10027","222","0","1003","5027409","2020/03/02 16:00:00","0","100501","10","0"
"0","2020/03/16 15:59:59","10027","223","0","1003","5027410","2020/03/02 16:00:00","0","103701","13","0"
"0","2020/03/16 15:59:59","10027","224","0","1003","5027411","2020/03/02 16:00:00","0","100501","15","0"
"0","2020/03/23 15:59:59","10028","225","0","1002","5008402","2020/03/16 16:00:00","1","105601","1002803","0"
"0","2020/03/23 15:59:59","10028","226","0","1001","5008403","2020/03/16 16:00:00","0","101301","10","0"
"0","2020/03/23 15:59:59","10028","227","0","1001","5008404","2020/03/16 16:00:00","0","100901","20","0"
"0","2020/03/23 15:59:59","10028","228","0","1001","5008405","2020/03/16 16:00:00","0","105601","30","0"
"0","2020/03/23 15:59:59","10028","229","0","1003","5008406","2020/03/16 16:00:00","0","105601","2","0"
"0","2020/03/23 15:59:59","10028","230","0","1003","5008407","2020/03/16 16:00:00","0","100901","3","0"
"0","2020/03/23 15:59:59","10028","231","0","1003","5008408","2020/03/16 16:00:00","0","101301","4","0"
"0","2020/03/23 15:59:59","10028","232","0","1003","5008409","2020/03/16 16:00:00","0","105101","5","0"
"0","2020/03/23 15:59:59","10028","233","0","1003","5008410","2020/03/16 16:00:00","0","102701","6","0"
"0","2020/03/23 15:59:59","10028","234","0","1003","5008411","2020/03/16 16:00:00","0","105601","8","0"
"0","2020/04/15 15:59:59","10029","235","0","1004","5029401","2020/04/01 16:00:00","0","111601","111601","0"
"0","2020/04/15 15:59:59","10029","236","0","1002","5029402","2020/04/01 16:00:00","1","111501","1002903","0"
"0","2020/04/15 15:59:59","10029","237","0","1001","5029403","2020/04/01 16:00:00","0","111601","10","0"
"0","2020/04/15 15:59:59","10029","238","0","1001","5029404","2020/04/01 16:00:00","0","111701","20","0"
"0","2020/04/15 15:59:59","10029","239","0","1001","5029405","2020/04/01 16:00:00","0","111501","30","0"
"0","2020/04/15 15:59:59","10029","240","0","1003","5029406","2020/04/01 16:00:00","0","111501","2","0"
"0","2020/04/15 15:59:59","10029","241","0","1003","5029407","2020/04/01 16:00:00","0","111701","4","0"
"0","2020/04/15 15:59:59","10029","242","0","1003","5029408","2020/04/01 16:00:00","0","111601","7","0"
"0","2020/04/15 15:59:59","10029","243","0","1003","5029409","2020/04/01 16:00:00","0","111701","10","0"
