df42d546f4133890d3de5b052542ee77a33eded8d792184107dbe06da0282055,3a25e4a340d95d48f58d245be766a9e5ed4b0e246bb422d9903ceb037848fd05,2fbcdc9b47b45d5ea02c7e89e9d0a5f2232347d2af231498ee4e57418e60bb78,509b3b06a30f29c5e812143581a846b7bba57ac62d55ce1871792858e5f67bf9,a5887621ef9c2e76537fa583c798b34c02e0a045035f19226da618a0b31d3934,c3bf7d710986fce50645f0edb477ae70e3862c80eef0a1cb56367b8a8a98d08e,9ed60a1d4dfe36d2a3ed4541db6196223d21736aff49e059dbadc4e59b5cd60f,98934280da9b27a2a60ba9897a8c2dc1a8a615870e0f09fc5e3a576cd7ddb134,33a21ffe4901e2bfd4c7148831c6d4fbf15cb37ae34d208c689276a68b8de47c,989a556e3dfe363715a8d824ad923933aec6b96f2b2fac669946fb4401e5e487,20e573456483f521b78e0567da0975cc2e4a27b77d3902c3f60dd228b6d43fa3,99095e335248b99b92b273644f7beb627ead82a53c9292fd543bc04ce89ac38f,380b229ad9ea5273df5d875e58f76bff013db40e21b63042ee0cde60960f2c64,b6fcbaa37851346312a221b5df066988d355251fbff5789a01975e82254f365c,7836c50b17a7cec35b52f9bbd3717b9031bc495585afd430f95e6110baa66984,12b3b52a7eeb8267caa85e34cc85158a043519ab5dd35e211acc263b6bb77b46,ddfd2f3ff3e31304fc7aa191719179f3f4b6ba770087c46ac4c7aee14b0a3e63,42bd9fdaf7efe9d24f0a26ca31815609d63d1847fb4be293d6b6852e2a630d22,72148a2942240844673c39ee1c770c6958d8468a98c420a2fbc019ae9863d770,6cdc1d367d748b70ab6dc4a913a09dbeb8375d124e3751a25b949938dddaf29e,7b00a68dd6e9bfff2f2245fc381fabd4abd0a370c98df10d274449b2be0ddf8d
"0","2020/06/01","0","40004","101441","2020/06/24 04:59:59","1022","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/06/01","1","2020/06/03 16:00:00","2020/05/31 23:59:59","0","2020/05/25 05:00:00","2020/06/24 04:59:59","0","101441","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/06/30","0","40004","101452","2020/07/25 04:59:59","1023","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/06/30","1","2020/07/03 16:00:00","2020/06/29 23:59:59","0","2020/06/24 05:00:00","2020/07/25 04:59:59","0","101452","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/07/31","0","40004","101562","2020/08/25 04:59:59","1024","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/07/31","1","2020/08/06 16:00:00","2020/07/30 23:59:59","0","2020/07/25 05:00:00","2020/08/25 04:59:59","0","101562","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/08/31","0","40004","101011","2020/09/25 04:59:59","1025","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/08/31","1","2020/09/03 16:00:00","2020/08/30 23:59:59","0","2020/08/25 05:00:00","2020/09/25 04:59:59","0","101011","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/09/30","0","40004","101021","2020/10/26 04:59:59","1026","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/09/30","1","2020/10/08 16:00:00","2020/09/29 23:59:59","0","2020/09/25 05:00:00","2020/10/26 04:59:59","0","101021","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/10/31","0","40004","101042","2020/11/26 04:59:59","1027","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/10/31","1","2020/11/06 16:00:00","2020/10/30 23:59:59","0","2020/10/26 05:00:00","2020/11/26 04:59:59","0","101042","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/12/01","0","40004","101162","2020/12/26 04:59:59","1028","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/12/01","1","2020/12/04 16:00:00","2020/11/30 23:59:59","0","2020/11/26 05:00:00","2020/12/26 04:59:59","0","101162","戰隊競賽開始！\n培育角色挑戰怪獸吧！"
"0","2020/12/31","0","40004","101172","2021/01/26 04:59:59","1029","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2020/12/31","1","2021/01/08 16:00:00","2020/12/30 23:59:59","0","2020/12/26 05:00:00","2021/01/26 04:59:59","0","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/01/31","0","40004","101192","2021/02/24 04:59:59","1030","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/01/31","1","2021/02/09 16:00:00","2021/01/30 23:59:59","0","2021/01/26 05:00:00","2021/02/24 04:59:59","0","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/03/01","0","40004","101202","2021/03/26 04:59:59","1031","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/03/01","1","2021/03/08 16:00:00","2021/02/28 23:59:59","0","2021/02/24 05:00:00","2021/03/26 04:59:59","0","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/03/31","0","40004","101292","2021/04/26 04:59:59","1032","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/03/31","1","2021/04/09 16:00:00","2021/03/30 23:59:59","0","2021/03/26 05:00:00","2021/04/26 04:59:59","0","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/05/01","0","40004","101302","2021/05/27 04:59:59","1033","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/05/01","1","2021/05/11 16:00:00","2021/04/30 23:59:59","0","2021/04/26 05:00:00","2021/05/27 04:59:59","0","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/06/01","0","40004","101441","2021/06/26 04:59:59","1034","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/06/01","1","2021/06/09 16:00:00","2021/05/31 23:59:59","0","2021/05/27 05:00:00","2021/06/26 04:59:59","0","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/07/01","0","40004","101452","2021/07/27 04:59:59","1035","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/07/01","1","2021/07/09 16:00:00","2021/06/30 23:59:59","0","2021/06/26 05:00:00","2021/07/27 04:59:59","0","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/08/01","0","40004","101562","2021/08/27 04:59:59","1036","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/08/01","1","2021/08/10 16:00:00","2021/07/31 23:59:59","0","2021/07/27 05:00:00","2021/08/27 04:59:59","0","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/09/01","0","40004","101011","2021/09/26 04:59:59","1037","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/09/01","1","2021/09/10 16:00:00","2021/08/31 23:59:59","0","2021/08/27 05:00:00","2021/09/26 04:59:59","0","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/10/01","0","40004","101021","2021/10/27 04:59:59","1038","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/10/01","1","2021/10/08 16:00:00","2021/09/30 23:59:59","0","2021/09/26 05:00:00","2021/10/27 04:59:59","0","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/11/01","0","40004","101042","2021/11/26 04:59:59","1039","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/11/01","1","2021/11/10 16:00:00","2021/10/31 23:59:59","0","2021/10/27 05:00:00","2021/11/26 04:59:59","0","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2021/12/01","0","40004","101162","2021/12/27 04:59:59","1040","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2021/12/01","1","2021/12/09 16:00:00","2021/11/30 23:59:59","0","2021/11/26 05:00:00","2021/12/27 04:59:59","0","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/01/01","0","40004","101172","2022/01/27 04:59:59","1041","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/01/01","1","2022/01/11 16:00:00","2021/12/31 23:59:59","0","2021/12/27 05:00:00","2022/01/27 04:59:59","0","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/02/01","0","40004","101192","2022/02/24 04:59:59","1042","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/02/01","1","2022/02/11 16:00:00","2022/01/31 23:59:59","0","2022/01/27 05:00:00","2022/02/24 04:59:59","0","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/03/01","0","40004","101202","2022/03/27 04:59:59","1043","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/03/01","1","2022/03/09 16:00:00","2022/02/28 23:59:59","0","2022/02/24 05:00:00","2022/03/27 04:59:59","0","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/04/01","0","40004","101292","2022/04/26 04:59:59","1044","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/04/01","1","2022/04/11 16:00:00","2022/03/31 23:59:59","0","2022/03/27 05:00:00","2022/04/26 04:59:59","0","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/05/01","0","40004","101302","2022/05/27 04:59:59","1045","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/05/01","1","2022/05/09 16:00:00","2022/04/30 23:59:59","0","2022/04/26 05:00:00","2022/05/27 04:59:59","0","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/06/01","0","40004","101441","2022/06/26 04:59:59","1046","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/06/01","1","2022/06/10 16:00:00","2022/05/31 23:59:59","0","2022/05/27 05:00:00","2022/06/26 04:59:59","0","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/07/01","0","40004","101452","2022/07/27 04:59:59","1047","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/07/01","1","2022/07/08 16:00:00","2022/06/30 23:59:59","0","2022/06/26 05:00:00","2022/07/27 04:59:59","0","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/08/01","0","40004","101562","2022/08/27 04:59:59","1048","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/08/01","1","2022/08/09 16:00:00","2022/07/31 23:59:59","0","2022/07/27 05:00:00","2022/08/27 04:59:59","0","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/09/01","0","40004","101011","2022/09/26 04:59:59","1049","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/09/01","1","2022/09/08 16:00:00","2022/08/31 23:59:59","0","2022/08/27 05:00:00","2022/09/26 04:59:59","0","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/10/01","0","40004","101021","2022/10/27 04:59:59","1050","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/10/01","1","2022/10/07 16:00:00","2022/09/30 23:59:59","0","2022/09/26 05:00:00","2022/10/27 04:59:59","0","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/11/01","0","40004","101042","2022/11/26 04:59:59","1051","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/11/01","1","2022/11/08 16:00:00","2022/10/31 23:59:59","0","2022/10/27 05:00:00","2022/11/26 04:59:59","0","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/12/01","0","40004","101162","2022/12/26 04:59:59","1052","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/12/01","1","2022/12/09 16:00:00","2022/11/30 23:59:59","0","2022/11/26 05:00:00","2022/12/26 04:59:59","0","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2022/12/31","0","40004","101172","2023/01/27 04:59:59","1053","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2022/12/31","1","2023/01/10 16:00:00","2022/12/30 23:59:59","0","2022/12/26 05:00:00","2023/01/27 04:59:59","0","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/02/01","0","40004","101192","2023/02/24 04:59:59","1054","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/02/01","1","2023/02/10 16:00:00","2023/01/31 23:59:59","0","2023/01/27 05:00:00","2023/02/24 04:59:59","0","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/03/01","0","40004","101202","2023/03/27 04:59:59","1055","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/03/01","1","2023/03/10 16:00:00","2023/02/28 23:59:59","0","2023/02/24 05:00:00","2023/03/27 04:59:59","0","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/04/01","0","40004","101292","2023/04/26 04:59:59","1056","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/04/01","1","2023/04/13 16:00:00","2023/03/31 23:59:59","0","2023/03/27 05:00:00","2023/04/26 04:59:59","0","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/05/01","0","40004","101302","2023/05/27 04:59:59","1057","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/05/01","1","2023/05/08 16:00:00","2023/04/30 23:59:59","0","2023/04/26 05:00:00","2023/05/27 04:59:59","0","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/06/01","0","40004","101441","2023/06/26 04:59:59","1058","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/06/01","1","2023/06/09 16:00:00","2023/05/31 23:59:59","0","2023/05/27 05:00:00","2023/06/26 04:59:59","0","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/07/01","0","40004","101452","2023/07/27 04:59:59","1059","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/07/01","1","2023/07/10 16:00:00","2023/06/30 23:59:59","0","2023/06/26 05:00:00","2023/07/27 04:59:59","0","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/08/01","0","40004","101562","2023/08/27 04:59:59","1060","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/08/01","1","2023/08/10 16:00:00","2023/07/31 23:59:59","0","2023/07/27 05:00:00","2023/08/27 04:59:59","0","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/09/01","0","40004","101011","2023/09/26 04:59:59","1061","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/09/01","1","2023/09/08 16:00:00","2023/08/31 23:59:59","0","2023/08/27 05:00:00","2023/09/26 04:59:59","0","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/10/01","0","40004","101021","2023/10/27 04:59:59","1063","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/10/01","1","2023/10/12 16:00:00","2023/09/30 23:59:59","0","2023/09/26 05:00:00","2023/10/27 04:59:59","0","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/11/01","0","40004","101042","2023/11/26 04:59:59","1064","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/11/01","1","2023/11/10 16:00:00","2023/10/31 23:59:59","0","2023/10/27 05:00:00","2023/11/26 04:59:59","0","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/12/01","0","40004","101162","2023/12/26 04:59:59","1065","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/12/01","1","2023/12/08 16:00:00","2023/11/30 23:59:59","0","2023/11/26 05:00:00","2023/12/26 04:59:59","0","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2023/12/31","0","40004","101172","2024/01/27 04:59:59","1066","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2023/12/31","1","2024/01/10 16:00:00","2023/12/30 23:59:59","0","2023/12/26 05:00:00","2024/01/27 04:59:59","0","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/02/01","0","40004","101192","2024/02/25 04:59:59","1067","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/02/01","1","2024/02/07 16:00:00","2024/01/31 23:59:59","0","2024/01/27 05:00:00","2024/02/25 04:59:59","0","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/03/01","0","40004","101202","2024/03/27 04:59:59","1068","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/03/01","1","2024/03/12 16:00:00","2024/02/29 23:59:59","0","2024/02/25 05:00:00","2024/03/27 04:59:59","0","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/04/01","0","40004","101292","2024/04/26 04:59:59","1069","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/04/01","1","2024/04/12 16:00:00","2024/03/31 23:59:59","0","2024/03/27 05:00:00","2024/04/26 04:59:59","0","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/05/01","0","40004","101302","2024/05/27 04:59:59","1070","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/05/01","1","2024/05/10 16:00:00","2024/04/30 23:59:59","0","2024/04/26 05:00:00","2024/05/27 04:59:59","0","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/06/01","0","40004","101441","2024/06/26 04:59:59","1071","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/06/01","1","2024/06/10 16:00:00","2024/05/31 23:59:59","0","2024/05/27 05:00:00","2024/06/26 04:59:59","0","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/07/01","0","40004","101452","2024/07/27 04:59:59","1072","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/07/01","1","2024/07/10 16:00:00","2024/06/30 23:59:59","0","2024/06/26 05:00:00","2024/07/27 04:59:59","0","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/08/01","0","40004","101562","2024/08/27 04:59:59","1073","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/08/01","1","2024/08/10 16:00:00","2024/07/31 23:59:59","0","2024/07/27 05:00:00","2024/08/27 04:59:59","0","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/09/01","0","40004","101011","2024/09/26 04:59:59","1074","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/09/01","1","2024/09/10 16:00:00","2024/08/31 23:59:59","0","2024/08/27 05:00:00","2024/09/26 04:59:59","0","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
"0","2024/10/01","0","40004","101021","2024/10/27 04:59:59","1075","和戰隊夥伴們一起\n討伐強力的怪物吧！","90","1","25","2024/10/01","1","2024/10/11 16:00:00","2024/09/30 23:59:59","0","2024/09/26 05:00:00","2024/10/27 04:59:59","0","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！"
