8ab5a0a22b9819528641752b745b41a8a20f62fe20fc023c77421f66891b5d18,b917fe0883586ee7d39a9116aabaf9d037497b16a1142306d79f6829705300e0,7579f6bfd270092af7aac3c0bda9c3121dbaed9de91ae5845271327b1c40ede5,d961d694268edf6b7a723ea72fff4a22a8493f17cc0ae8a180c76b74a8356874,af066e5f7db14ffe4e655bdbbbe9c4c703dd8e7714506bc7590b218b158a9366,e90e920839f09c9b250b1aaffd5cea1d1ac2dc5b8e9db946287f46cbbb597aca,ab52e77223d4c491c9d4613f3bc045d36a3c6a22b5b61e6ed1cc4475639aaeda,8438bbbcb2abefb4d90a0342d5f3c0386d93e3abe4573549bb57cc0780e50456,92f9c282c99138a0ea041e3d85669c9a3810b0b044e39d330060f4c0fb51b00a,f051fb2a42d6e334392f16406f4dd5f34af9569dc171eb6c05759a072e883463,0303524dcd2f4c6360e7c64c194e825155066d75f66395820b9596f9714e3600,390ca5392c6e14f4e7a3528df0015316dcf3b05ac33dbcc095927866ec8e3e13,4f68a97880bc476fb75e941d5ce9af239ca8defad1669864df8e29bfe7391326,e4aa3f8c2d668a92d3f0866e0828bd44f231f03c6cb1c0f4c42e6b892e18210b
"2020/11/02 16:00:00","2","113201","","52","2020/11/20 15:59:59","4.73","10044","1","10044124","314","-285","8","杏奈（夏日）"
"2020/11/02 16:00:00","2","105601","","52","2020/11/20 15:59:59","9.68","10044","1","10044125","105","-285","8","流夏"
"2020/11/02 16:00:00","2","113101","","52","2020/11/20 15:59:59","9.68","10044","1","10044126","115","-285","8","流夏（夏日）"
"2020/11/02 16:00:00","2","101301","","52","2020/11/20 15:59:59","6.15","10044","1","10044127","205","-285","8","七七香"
"2020/11/02 16:00:00","2","113301","","52","2020/11/20 15:59:59","6.15","10044","1","10044128","215","-285","8","七七香（夏日）"
"2020/11/02 16:00:00","2","100901","","52","2020/11/20 15:59:59","13.22","10044","1","10044129","305","-285","8","杏奈"
"2020/11/02 16:00:00","2","113201","","52","2020/11/20 15:59:59","13.22","10044","1","10044130","315","-285","8","杏奈（夏日）"
"2020/11/02 16:00:00","2","105601","","52","2020/11/20 15:59:59","0","10044","2","10044131","106","-285","8","流夏"
"2020/11/02 16:00:00","2","113101","","52","2020/11/20 15:59:59","0","10044","2","10044132","116","-285","8","流夏（夏日）"
"2020/11/02 16:00:00","2","101301","","52","2020/11/20 15:59:59","4.85","10044","1","10044133","206","-285","8","七七香"
"2020/11/02 16:00:00","2","113301","","52","2020/11/20 15:59:59","4.85","10044","1","10044134","216","-285","8","七七香（夏日）"
"2020/11/02 16:00:00","2","100901","","52","2020/11/20 15:59:59","4.92","10044","1","10044135","306","-285","8","杏奈"
"2020/11/02 16:00:00","2","113201","","52","2020/11/20 15:59:59","4.92","10044","1","10044136","316","-285","8","杏奈（夏日）"
"2020/11/17 12:00:00","2","190801","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","2020/11/27 15:59:59","3.414","10045","1","10045001","1","-416.5","0","花凜"
"2020/11/17 12:00:00","2","190801","將任務完成，\n並獲得獎勵吧！","53","2020/11/27 15:59:59","3.099","10045","1","10045002","2","-416.5","0","花凜"
"2020/11/17 12:00:00","2","190801","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","2020/11/27 15:59:59","2.801","10045","1","10045003","3","-416.5","0","花凜"
"2020/11/17 12:00:00","2","190801","能夠領取獎勵了！\n請檢查看看","54","2020/11/27 15:59:59","0","10045","2","10045004","4","-416.5","0","花凜"
"2020/11/17 12:00:00","1","190801","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","2020/11/27 15:59:59","0","10045","1","10045005","5","-416.5","0","花凜"
"2020/11/17 12:00:00","2","190801","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","2020/11/27 15:59:59","5.506","10045","1","10045006","1","-363","0","花凜"
"2020/11/17 12:00:00","1","190801","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","2020/11/27 15:59:59","1.216","10045","2","10045007","2","-363","0","花凜"
"2020/11/17 12:00:00","1","190801","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","2020/11/27 15:59:59","1.539","10045","2","10045008","3","-363","0","花凜"
"2020/11/17 12:00:00","1","190801","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","2020/11/27 15:59:59","1.875","10045","2","10045009","4","-363","0","花凜"
"2020/11/17 12:00:00","1","110501","","51","2020/11/27 15:59:59","9.1","10045","4","10045101","101","-285","0","香織（夏日）"
"2020/11/17 12:00:00","1","110401","","51","2020/11/27 15:59:59","5.5","10045","4","10045102","201","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","5","110601","","51","2020/11/27 15:59:59","9.7","10045","4","10045103","301","-285","0","真步（夏日）"
"2020/11/17 12:00:00","1","110501","","51","2020/11/27 15:59:59","8.5","10045","6","10045104","102","-285","0","香織（夏日）"
"2020/11/17 12:00:00","3","110401","","51","2020/11/27 15:59:59","13.5","10045","5","10045105","202","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","5","110601","","51","2020/11/27 15:59:59","3.8","10045","3","10045106","302","-285","0","真步（夏日）"
"2020/11/17 12:00:00","2","110501","","51","2020/11/27 15:59:59","4.4","10045","1","10045107","103","-285","0","香織（夏日）"
"2020/11/17 12:00:00","2","110401","","51","2020/11/27 15:59:59","6.8","10045","1","10045108","203","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","2","110601","","51","2020/11/27 15:59:59","8.5","10045","1","10045109","303","-285","0","真步（夏日）"
"2020/11/17 12:00:00","2","110501","","52","2020/11/27 15:59:59","4.6","10045","1","10045110","104","-285","0","香織（夏日）"
"2020/11/17 12:00:00","1","110401","","52","2020/11/27 15:59:59","0","10045","1","10045111","204","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","2","110601","","52","2020/11/27 15:59:59","13.3","10045","1","10045112","304","-285","0","真步（夏日）"
"2020/11/17 12:00:00","2","110501","","52","2020/11/27 15:59:59","8.4","10045","1","10045113","105","-285","0","香織（夏日）"
"2020/11/17 12:00:00","2","110401","","52","2020/11/27 15:59:59","15.1","10045","1","10045114","205","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","2","110601","","52","2020/11/27 15:59:59","12.5","10045","1","10045115","305","-285","0","真步（夏日）"
"2020/11/17 12:00:00","2","110501","","52","2020/11/27 15:59:59","6.5","10045","1","10045116","106","-285","0","香織（夏日）"
"2020/11/17 12:00:00","2","110401","","52","2020/11/27 15:59:59","13.8","10045","1","10045117","206","-285","0","真琴（夏日）"
"2020/11/17 12:00:00","5","110601","","52","2020/11/27 15:59:59","13.3","10045","1","10045118","306","-285","0","真步（夏日）"
"2020/07/31 12:00:00","2","190801","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","2030/01/01 14:59:59","3.414","10046","1","10046001","1","-416.5","0","花凜"
"2020/07/31 12:00:00","2","190801","將任務完成，\n並獲得獎勵吧！","53","2030/01/01 14:59:59","3.099","10046","1","10046002","2","-416.5","0","花凜"
"2020/07/31 12:00:00","2","190801","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","2030/01/01 14:59:59","2.801","10046","1","10046003","3","-416.5","0","花凜"
"2020/07/31 12:00:00","2","190801","能夠領取獎勵了！\n請檢查看看","54","2030/01/01 14:59:59","0","10046","2","10046004","4","-416.5","0","花凜"
"2020/07/31 12:00:00","1","190801","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","2030/01/01 14:59:59","0","10046","1","10046005","5","-416.5","0","花凜"
"2020/07/31 12:00:00","2","190801","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","2030/01/01 14:59:59","5.506","10046","1","10046006","1","-363","0","花凜"
"2020/07/31 12:00:00","1","190801","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","2030/01/01 14:59:59","1.216","10046","2","10046007","2","-363","0","花凜"
"2020/07/31 12:00:00","1","190801","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","2030/01/01 14:59:59","1.539","10046","2","10046008","3","-363","0","花凜"
"2020/07/31 12:00:00","1","190801","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","2030/01/01 14:59:59","1.875","10046","2","10046009","4","-363","0","花凜"
"2020/07/31 12:00:00","5","101501","","51","2030/01/01 14:59:59","6","10046","2","10046101","101","-285","8","美里"
"2020/07/31 12:00:00","5","113501","","51","2030/01/01 14:59:59","6","10046","2","10046102","111","-285","8","美里（夏日）"
"2020/07/31 12:00:00","2","101201","","51","2030/01/01 14:59:59","4.15","10046","1","10046103","201","-285","8","初音"
"2020/07/31 12:00:00","2","113401","","51","2030/01/01 14:59:59","4.15","10046","1","10046104","211","-285","8","初音（夏日）"
"2020/07/31 12:00:00","2","101501","","51","2030/01/01 14:59:59","6.3","10046","4","10046105","102","-285","8","美里"
"2020/07/31 12:00:00","2","113501","","51","2030/01/01 14:59:59","6.3","10046","4","10046106","112","-285","8","美里（夏日）"
"2020/07/31 12:00:00","1","101201","","51","2030/01/01 14:59:59","7.43","10046","2","10046107","202","-285","8","初音"
"2020/07/31 12:00:00","1","113401","","51","2030/01/01 14:59:59","7.43","10046","2","10046108","212","-285","8","初音（夏日）"
"2020/07/31 12:00:00","2","101501","","51","2030/01/01 14:59:59","10.4","10046","5","10046109","103","-285","8","美里"
"2020/07/31 12:00:00","2","113501","","51","2030/01/01 14:59:59","10.4","10046","5","10046110","113","-285","8","美里（夏日）"
"2020/07/31 12:00:00","1","101201","","51","2030/01/01 14:59:59","5.71","10046","1","10046111","203","-285","8","初音"
"2020/07/31 12:00:00","1","113401","","51","2030/01/01 14:59:59","5.71","10046","1","10046112","213","-285","8","初音（夏日）"
"2020/07/31 12:00:00","2","101501","","52","2030/01/01 14:59:59","8.71","10046","1","10046113","104","-285","8","美里"
"2020/07/31 12:00:00","2","113501","","52","2030/01/01 14:59:59","8.71","10046","1","10046114","114","-285","8","美里（夏日）"
"2020/07/31 12:00:00","2","101201","","52","2030/01/01 14:59:59","4.2","10046","1","10046115","204","-285","8","初音"
"2020/07/31 12:00:00","2","113401","","52","2030/01/01 14:59:59","4.2","10046","1","10046116","214","-285","8","初音（夏日）"
"2020/07/31 12:00:00","1","101501","","52","2030/01/01 14:59:59","7.5","10046","1","10046117","105","-285","8","美里"
"2020/07/31 12:00:00","1","113501","","52","2030/01/01 14:59:59","7.5","10046","1","10046118","115","-285","8","美里（夏日）"
"2020/07/31 12:00:00","2","101201","","52","2030/01/01 14:59:59","13.55","10046","5","10046119","205","-285","8","初音"
"2020/07/31 12:00:00","2","113401","","52","2030/01/01 14:59:59","13.55","10046","5","10046120","215","-285","8","初音（夏日）"
"2020/07/31 12:00:00","2","101501","","52","2030/01/01 14:59:59","7.75","10046","1","10046121","106","-285","8","美里"
"2020/07/31 12:00:00","2","113501","","52","2030/01/01 14:59:59","7.75","10046","1","10046122","116","-285","8","美里（夏日）"
"2020/07/31 12:00:00","2","101201","","52","2030/01/01 14:59:59","4.36","10046","1","10046123","206","-285","8","初音"
"2020/07/31 12:00:00","2","113401","","52","2030/01/01 14:59:59","4.36","10046","1","10046124","216","-285","8","初音（夏日）"
"2020/12/18 16:00:00","2","190801","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","2020/12/27 15:59:59","3.414","10047","1","10047001","1","-416.5","0","花凜"
"2020/12/18 16:00:00","2","190801","將任務完成，\n並獲得獎勵吧！","53","2020/12/27 15:59:59","3.099","10047","1","10047002","2","-416.5","0","花凜"
"2020/12/18 16:00:00","2","190801","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","2020/12/27 15:59:59","2.801","10047","1","10047003","3","-416.5","0","花凜"
"2020/12/18 16:00:00","2","190801","能夠領取獎勵了！\n請檢查看看","54","2020/12/27 15:59:59","0","10047","2","10047004","4","-416.5","0","花凜"
"2020/12/18 16:00:00","1","190801","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","2020/12/27 15:59:59","0","10047","1","10047005","5","-416.5","0","花凜"
"2020/12/18 16:00:00","2","190801","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","2020/12/27 15:59:59","5.506","10047","1","10047006","1","-363","0","花凜"
"2020/12/18 16:00:00","1","190801","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","2020/12/27 15:59:59","1.216","10047","2","10047007","2","-363","0","花凜"
"2020/12/18 16:00:00","1","190801","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","2020/12/27 15:59:59","1.539","10047","2","10047008","3","-363","0","花凜"
"2020/12/18 16:00:00","1","190801","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","2020/12/27 15:59:59","1.875","10047","2","10047009","4","-363","0","花凜"
"2020/12/18 16:00:00","4","110701","","51","2020/12/27 15:59:59","9.228","10047","1","10047101","101","-285","0","碧"
"2020/12/18 16:00:00","5","110801","","51","2020/12/27 15:59:59","10.38","10047","1","10047102","201","-285","0","克蘿依"
"2020/12/18 16:00:00","1","110901","","51","2020/12/27 15:59:59","10.151","10047","2","10047103","301","-285","0","琪愛兒"
"2020/12/18 16:00:00","2","111001","","51","2020/12/27 15:59:59","7.071","10047","1","10047104","401","-285","0","優妮"
"2020/12/18 16:00:00","2","110701","","51","2020/12/27 15:59:59","0","10047","2","10047105","102","-285","0","碧"
"2020/12/18 16:00:00","2","110801","","51","2020/12/27 15:59:59","3.264","10047","1","10047106","202","-285","0","克蘿依"
"2020/12/18 16:00:00","2","110901","","51","2020/12/27 15:59:59","0","10047","2","10047107","302","-285","0","琪愛兒"
"2020/12/18 16:00:00","2","111001","","51","2020/12/27 15:59:59","8.081","10047","3","10047108","402","-285","0","優妮"
"2020/12/18 16:00:00","1","110701","","51","2020/12/27 15:59:59","0","10047","1","10047109","103","-285","0","碧"
"2020/12/18 16:00:00","1","110801","","51","2020/12/27 15:59:59","2.853","10047","3","10047110","203","-285","0","克蘿依"
"2020/12/18 16:00:00","2","110901","","51","2020/12/27 15:59:59","3.148","10047","1","10047111","303","-285","0","琪愛兒"
"2020/12/18 16:00:00","2","111001","","51","2020/12/27 15:59:59","5.867","10047","1","10047112","403","-285","0","優妮"
"2020/12/18 16:00:00","5","110701","","52","2020/12/27 15:59:59","4.129","10047","4","10047113","104","-285","0","碧"
"2020/12/18 16:00:00","2","110801","","52","2020/12/27 15:59:59","10.583","10047","1","10047114","204","-285","0","克蘿依"
"2020/12/18 16:00:00","2","110901","","52","2020/12/27 15:59:59","3.971","10047","4","10047115","304","-285","0","琪愛兒"
"2020/12/18 16:00:00","5","111001","","52","2020/12/27 15:59:59","10.532","10047","2","10047116","404","-285","0","優妮"
"2020/12/18 16:00:00","5","110701","","52","2020/12/27 15:59:59","7.248","10047","2","10047117","105","-285","0","碧"
"2020/12/18 16:00:00","6","110801","","52","2020/12/27 15:59:59","6.184","10047","4","10047118","205","-285","0","克蘿依"
"2020/12/18 16:00:00","2","110901","","52","2020/12/27 15:59:59","0","10047","2","10047119","305","-285","0","琪愛兒"
"2020/12/18 16:00:00","5","111001","","52","2020/12/27 15:59:59","10.021","10047","1","10047120","405","-285","0","優妮"
"2020/12/18 16:00:00","5","110701","","52","2020/12/27 15:59:59","4.473","10047","2","10047121","106","-285","0","碧"
"2020/12/18 16:00:00","5","110801","","52","2020/12/27 15:59:59","7.12","10047","1","10047122","206","-285","0","克蘿依"
"2020/12/18 16:00:00","2","110901","","52","2020/12/27 15:59:59","6.568","10047","1","10047123","306","-285","0","琪愛兒"
"2020/12/18 16:00:00","2","111001","","52","2020/12/27 15:59:59","6.825","10047","3","10047124","406","-285","0","優妮"
"2020/12/28 16:00:00","2","190801","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","2021/01/18 15:59:59","3.414","10048","1","10048001","1","-416.5","0","花凜"
"2020/12/28 16:00:00","2","190801","將任務完成，\n並獲得獎勵吧！","53","2021/01/18 15:59:59","3.099","10048","1","10048002","2","-416.5","0","花凜"
"2020/12/28 16:00:00","2","190801","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","2021/01/18 15:59:59","2.801","10048","1","10048003","3","-416.5","0","花凜"
"2020/12/28 16:00:00","2","190801","能夠領取獎勵了！\n請檢查看看","54","2021/01/18 15:59:59","0","10048","2","10048004","4","-416.5","0","花凜"
"2020/12/28 16:00:00","1","190801","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","2021/01/18 15:59:59","0","10048","1","10048005","5","-416.5","0","花凜"
"2020/12/28 16:00:00","2","190801","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","2021/01/18 15:59:59","5.506","10048","1","10048006","1","-363","0","花凜"
"2020/12/28 16:00:00","1","190801","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","2021/01/18 15:59:59","1.216","10048","2","10048007","2","-363","0","花凜"
"2020/12/28 16:00:00","1","190801","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","2021/01/18 15:59:59","1.539","10048","2","10048008","3","-363","0","花凜"
"2020/12/28 16:00:00","1","190801","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","2021/01/18 15:59:59","1.875","10048","2","10048009","4","-363","0","花凜"
"2020/12/28 16:00:00","4","113801","","51","2021/01/18 15:59:59","12.962","10048","5","10048101","101","-285","8","依里（天使）"
"2020/12/28 16:00:00","2","100601","","51","2021/01/18 15:59:59","12.809","10048","5","10048102","201","-285","8","茜里"
"2020/12/28 16:00:00","4","113801","","51","2021/01/18 15:59:59","6.373","10048","2","10048104","102","-285","8","外表依里・聲音茜里"
"2020/12/28 16:00:00","4","113701","","51","2021/01/18 15:59:59","8.829","10048","3","10048105","202","-285","8","外表茜里・聲音依里"
