fa20ddbe8e5baedcd99f27f041daba1c275eed229c3d9db7a87975fe6592a02d,923ed82fa93d14f4c6e2b7005577499f7d6330a9cbdd3a92cbf3fbbd0812f141,0cf4e1f04d2218acd3de415f827958a0e8fadab807fe36809f1d732212fb7891,5d4cf0dcc4977caffbc099560578d31b4f3dcac3d3a83666e42eb2b8686a58cc,3aad49d09731e7bccacfcd214ea2f1092a743cea355f708b2b833ca0a633db55,087d8539499893ce8270f3c81f41873f8421312c472d5f9482f5fcb621711a72,23aa577a27be919ec8c224597efd52a44b2da0bd1e016c998ced02534826ae5a,63f837967d65c98f5076083cfdbb7de0fe716b729f51982cd980df7bcc8f599a,98a1801bc32cb91df5d663415bdff77c43257ffddc8a6a9e10136901bdde15c4,ae35cd54e022554b204eb81468bf93cc3343f43e4dae61f99a13025626778622,cf90bde5decfb822a7d0e6f8277f84c7871ff2669bc9ba3f43a04c04fc15141f,c9ba6423e7892ebae1fda0a8cfa0e25eea731c0d15f5f7528c23357eff2ac19b,3134cc41716b72d57bbcf772bbaccf336d048393fbf58f36a52ad503190802f2,1f294ef687a22cf6ad862084f6ee48947ec61cb2a191adb0c9e34e12f2bbd2c6,cb904141bdf7e7b47b197950c17207aa92dada9a740839107b010d529d3efb31,2b5d58108f83f2fce548547cc8b2222a0ddc0a8ceaf0f503e2090e79d4287604,7d106a6e6775e744bcea535f9c20f931b8c04ab691f7836a1e08128e1caada72,32b466025cc8a88d050410fab496158d83a6d8b9079bfea7608c590c3760f5a0,6a0bdb59a32cb8258d3359e92184651fdc92414fa67db2f1f7ebed1bc966d8f3,183b6e5a6b736cd0ae95f20c7805dfc1dd41cd979b0a763cff9e1d13c151bd40,bd5f0289640c2e2a12165fae1700b51273413668762a0ca6019d4645bc63e514,7446343f9ae0862706d6828b89c9285f2ce97018c37623bc3d690883103765c9,e0963974c97086bded1f038fbe78ad9b5a0475605d4bfd06a68b7484fc62c9ff,c0aa2aa38cc9db086525d20855325dfaa3fcc5917736a64a86caa202dff03d0a,9c8704470a0351cb046a12928c6a1f53a1edee5832388ea6caf5d2aa2dd59eef,11192a698c3e66dcd1bb979af1665143bd634f2479e8c18a072bc08a4dcbdeab,a9fcad049d0facf1a492dc2fa84d63c99b8efa33b7556e4b973e263b99545f56,fd66136be45aa1b3f92cc6d5ac8ae2f923bf751702d82e399f6538600fd01e85,0df1110996ee857b28176c5efcbacd22e4583015f310a7cbdc7efbf3e1f1f8ce,99d1206977c43fb6e3f663c57197fb8d3ca0c19dacbb39a75bba894069d3cf4a,18e7a3c16f5428e7b4bdcc220ba44e89e969108fe1fb7606845aa2b02cd3b912,1423460d0cb91dc14318916a9de0095f59887cd157abde1764b82eea85b635ae,4dffa7447ca193e140d9753a80a7651a06291be455f274160febee40b8423515,5b789b001698468e3afe37c587ceea69148e369479c0575712fcbbad740b15be,118308bd6d2ec74714e8b32f8f313a2390f61d9b6e038aaaafe6fc7f547a4bfe,36ff8463529eba3a8a93a6e0ddc6371265028c09f1de08a23263f972dc4fc20a,89b3adccdb386566bf5f964232e6ff0fa03caa0bfb946eb0e029a47543ecdeb5,8e6f58baef42debc2c2abf7347a42461426c09f8df0ffdbb1a1bd1a5a85dafa2,88f33493ecb0c66e56e640ac0566594318701674e02d900af6844bc86a641631,ab9e2259758f11a8475160ef99a33c4fee3b7045e52c7521ec5646ccf88e557b
"90002","0","320010206","140001","1","0","-50","502001211","1.2","100","25001","2","0","1.2","0","102842","0","bgm_M126","6","32001","1","0","90","5","90008","3200105","0","0","100","40004","102842","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010207","140001","1","0","-50","502001221","1.2","100","25001","2","0","1.2","0","102843","0","bgm_M126","7","32001","1","0","90","5","90008","3200105","0","0","100","40004","102843","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010208","140001","0","0","-50","502001231","1","100","25001","2","0","0","0","102851","0","bgm_M64","8","32001","0","0","90","3","90008","3200105","0","0","100","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010209","140001","0","0","-50","502001241","1","100","25001","2","0","0","0","102851","0","bgm_M64","9","32001","0","0","90","3","90008","3200105","0","0","100","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010210","140001","0","0","-50","502001251","1","100","25001","2","0","1","1","102852","0","bgm_M63","10","32001","0","0","90","3","90008","3200105","5.1","0","100","40004","102852","94002","1","0","0","0.5","0","bgm_M63","50","1"
"90002","0","320010301","140001","0","0","-50","0","0","600","25001","3","0","0","0","102841","0","bgm_M06","1","32001","0","0","90","1","90008","3200101","0","0","200","40004","102841","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010302","140001","0","0","-50","0","0","800","25001","3","0","0","0","102842","0","bgm_M06","2","32001","0","0","90","1","90008","3200101","0","0","200","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010303","140001","0","0","-50","0","0","800","25001","3","0","0","0","102843","0","bgm_M06","3","32001","0","0","90","1","90008","3200102","0","0","200","40004","102843","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010304","140001","0","0","-50","0","0","1200","25001","3","0","0","0","102842","0","bgm_M06","4","32001","0","0","90","1","90008","3200103","0","0","200","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010305","140001","0","0","-50","0","0","1200","25001","3","0","0","0","102841","0","bgm_M06","5","32001","0","0","90","1","90008","3200104","0","0","200","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","20","0"
"90002","0","320010306","140001","1","0","-50","502001311","1.2","100","25001","3","0","1.2","0","102842","0","bgm_M126","6","32001","1","0","90","5","90008","3200105","0","0","200","40004","102842","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010307","140001","1","0","-50","502001321","1.2","100","25001","3","0","1.2","0","102843","0","bgm_M126","7","32001","1","0","90","5","90008","3200105","0","0","200","40004","102843","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010308","140001","0","0","-50","502001331","1","100","25001","3","0","0","0","102851","0","bgm_M64","8","32001","0","0","90","3","90008","3200105","0","0","200","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010309","140001","0","0","-50","502001341","1","100","25001","3","0","0","0","102851","0","bgm_M64","9","32001","0","0","90","3","90008","3200105","0","0","200","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010310","140001","0","0","-50","502001351","1","100","25001","3","0","1","1","102852","0","bgm_M63","10","32001","0","0","90","3","90008","3200105","5.1","0","200","40004","102852","94002","1","0","0","0.5","0","bgm_M63","50","1"
"90002","0","320010401","140001","0","0","-50","0","0","600","25001","4","0","0","0","102841","0","bgm_M06","1","32001","0","0","90","1","90008","3200101","0","0","300","40004","102841","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010402","140001","0","0","-50","0","0","800","25001","4","0","0","0","102842","0","bgm_M06","2","32001","0","0","90","1","90008","3200101","0","0","300","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010403","140001","0","0","-50","0","0","800","25001","4","0","0","0","102843","0","bgm_M06","3","32001","0","0","90","1","90008","3200102","0","0","300","40004","102843","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010404","140001","0","0","-50","0","0","1200","25001","4","0","0","0","102842","0","bgm_M06","4","32001","0","0","90","1","90008","3200103","0","0","300","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010405","140001","0","0","-50","0","0","1200","25001","4","0","0","0","102841","0","bgm_M06","5","32001","0","0","90","1","90008","3200104","0","0","300","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","20","0"
"90002","0","320010406","140001","1","0","-50","502001411","1.2","100","25001","4","0","1.2","0","102842","0","bgm_M126","6","32001","1","0","90","5","90008","3200105","0","0","300","40004","102842","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010407","140001","1","0","-50","502001421","1.2","100","25001","4","0","1.2","0","102843","0","bgm_M126","7","32001","1","0","90","5","90008","3200105","0","0","300","40004","102843","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010408","140001","0","0","-50","502001431","1","100","25001","4","0","0","0","102851","0","bgm_M64","8","32001","0","0","90","3","90008","3200105","0","0","300","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010409","140001","0","0","-50","502001441","1","100","25001","4","0","0","0","102851","0","bgm_M64","9","32001","0","0","90","3","90008","3200105","0","0","300","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010410","140001","0","0","-50","502001451","1","100","25001","4","0","1","1","102852","0","bgm_M63","10","32001","0","0","90","3","90008","3200105","5.1","0","300","40004","102852","94002","1","0","0","0.5","0","bgm_M63","50","1"
"90002","0","320010501","140001","0","0","-50","0","0","600","25001","5","0","0","0","102841","0","bgm_M06","1","32001","0","0","90","1","90008","3200101","0","0","400","40004","102841","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010502","140001","0","0","-50","0","0","800","25001","5","0","0","0","102842","0","bgm_M06","2","32001","0","0","90","1","90008","3200101","0","0","400","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010503","140001","0","0","-50","0","0","800","25001","5","0","0","0","102843","0","bgm_M06","3","32001","0","0","90","1","90008","3200102","0","0","400","40004","102843","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010504","140001","0","0","-50","0","0","1200","25001","5","0","0","0","102842","0","bgm_M06","4","32001","0","0","90","1","90008","3200103","0","0","400","40004","102842","94002","0","0","0","1.2","0","bgm_M06","20","0"
"90002","0","320010505","140001","0","0","-50","0","0","1200","25001","5","0","0","0","102841","0","bgm_M06","5","32001","0","0","90","1","90008","3200104","0","0","400","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","20","0"
"90002","0","320010506","140001","1","0","-50","502001511","1.2","100","25001","5","0","1.2","0","102842","0","bgm_M126","6","32001","1","0","90","5","90008","3200105","0","0","400","40004","102842","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010507","140001","1","0","-50","502001521","1.2","100","25001","5","0","1.2","0","102843","0","bgm_M126","7","32001","1","0","90","5","90008","3200105","0","0","400","40004","102843","94002","1","0","0","1.2","1.2","bgm_M126","50","1"
"90002","0","320010508","140001","0","0","-50","502001531","1","100","25001","5","0","0","0","102851","0","bgm_M64","8","32001","0","0","90","3","90008","3200105","0","0","400","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010509","140001","0","0","-50","502001541","1","100","25001","5","0","0","0","102851","0","bgm_M64","9","32001","0","0","90","3","90008","3200105","0","0","400","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320010510","140001","0","0","-50","502001551","1","100","25001","5","0","1","1","102852","0","bgm_M63","10","32001","0","0","90","3","90008","3200105","5.1","0","400","40004","102852","94002","1","0","0","0.5","0","bgm_M63","50","1"
"90002","0","320020101","140001","0","0","-50","0","0","600","25001","1","0","0","0","102841","0","bgm_M06","1","32002","0","0","90","1","90008","3200201","0","0","0","40004","102841","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020102","140001","0","0","-50","0","0","800","25001","1","0","0","0","102842","0","bgm_M06","2","32002","0","0","90","1","90008","3200201","0","0","0","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020103","140001","0","0","-50","0","0","800","25001","1","0","0","0","102843","0","bgm_M06","3","32002","0","0","90","1","90008","3200202","0","0","0","40004","102843","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020104","140001","0","0","-50","0","0","1200","25001","1","0","0","0","102842","0","bgm_M06","4","32002","0","0","90","1","90008","3200203","0","0","0","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020105","140001","0","0","-50","0","0","1200","25001","1","0","0","0","102841","0","bgm_M06","5","32002","0","0","90","1","90008","3200204","0","0","0","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","50","0"
"90002","0","320020106","140001","1","0","-50","502002111","1.2","100","25001","1","0","1.2","0","102842","0","bgm_M126","6","32002","1","0","90","5","90008","3200205","0","0","0","40004","102842","94002","1","0","0","1","1.2","bgm_M126","50","1"
"90002","0","320020107","140001","1","0","-50","502002121","1.2","100","25001","1","0","1.2","0","102843","0","bgm_M126","7","32002","1","0","90","5","90008","3200205","0","0","0","40004","102843","94002","1","0","0","1","1.2","bgm_M126","50","1"
"90002","0","320020108","140001","0","0","-50","502002131","1","100","25001","1","0","0","0","102851","0","bgm_M64","8","32002","0","0","90","3","90008","3200205","0","0","0","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320020109","140001","0","0","-50","502002141","1","100","25001","1","0","0","0","102851","0","bgm_M64","9","32002","0","0","90","3","90008","3200205","0","0","0","40004","102851","94002","1","0","0","1.2","0","bgm_M64","50","1"
"90002","0","320020110","140001","0","0","-50","502002151","1","100","25001","1","0","1","1","102852","0","bgm_M63","10","32002","0","0","90","3","90008","3200205","5.1","0","0","40004","102852","94002","1","0","0","0.5","0","bgm_M63","50","1"
"90002","0","320020201","140001","0","0","-50","0","0","600","25001","2","0","0","0","102841","0","bgm_M06","1","32002","0","0","90","1","90008","3200201","0","0","100","40004","102841","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020202","140001","0","0","-50","0","0","800","25001","2","0","0","0","102842","0","bgm_M06","2","32002","0","0","90","1","90008","3200201","0","0","100","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020203","140001","0","0","-50","0","0","800","25001","2","0","0","0","102843","0","bgm_M06","3","32002","0","0","90","1","90008","3200202","0","0","100","40004","102843","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020204","140001","0","0","-50","0","0","1200","25001","2","0","0","0","102842","0","bgm_M06","4","32002","0","0","90","1","90008","3200203","0","0","100","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020205","140001","0","0","-50","0","0","1200","25001","2","0","0","0","102841","0","bgm_M06","5","32002","0","0","90","1","90008","3200204","0","0","100","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","50","0"
"90002","0","320020206","140001","1","0","-50","502002211","1.2","100","25001","2","0","1.2","0","102842","0","bgm_M126","6","32002","1","0","90","5","90008","3200205","0","0","100","40004","102842","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020207","140001","1","0","-50","502002221","1.2","100","25001","2","0","1.2","0","102843","0","bgm_M126","7","32002","1","0","90","5","90008","3200205","0","0","100","40004","102843","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020208","140001","0","0","-50","502002231","1","100","25001","2","0","0","0","102851","0","bgm_M64","8","32002","0","0","90","3","90008","3200205","0","0","100","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020209","140001","0","0","-50","502002241","1","100","25001","2","0","0","0","102851","0","bgm_M64","9","32002","0","0","90","3","90008","3200205","0","0","100","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020210","140001","0","0","-50","502002251","1","100","25001","2","0","1","1","102852","0","bgm_M63","10","32002","0","0","90","3","90008","3200205","5.1","0","100","40004","102852","94002","1","0","0","0.5","0","bgm_M63","100","1"
"90002","0","320020301","140001","0","0","-50","0","0","600","25001","3","0","0","0","102841","0","bgm_M06","1","32002","0","0","90","1","90008","3200201","0","0","200","40004","102841","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020302","140001","0","0","-50","0","0","800","25001","3","0","0","0","102842","0","bgm_M06","2","32002","0","0","90","1","90008","3200201","0","0","200","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020303","140001","0","0","-50","0","0","800","25001","3","0","0","0","102843","0","bgm_M06","3","32002","0","0","90","1","90008","3200202","0","0","200","40004","102843","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020304","140001","0","0","-50","0","0","1200","25001","3","0","0","0","102842","0","bgm_M06","4","32002","0","0","90","1","90008","3200203","0","0","200","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020305","140001","0","0","-50","0","0","1200","25001","3","0","0","0","102841","0","bgm_M06","5","32002","0","0","90","1","90008","3200204","0","0","200","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","50","0"
"90002","0","320020306","140001","1","0","-50","502002311","1.2","100","25001","3","0","1.2","0","102842","0","bgm_M126","6","32002","1","0","90","5","90008","3200205","0","0","200","40004","102842","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020307","140001","1","0","-50","502002321","1.2","100","25001","3","0","1.2","0","102843","0","bgm_M126","7","32002","1","0","90","5","90008","3200205","0","0","200","40004","102843","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020308","140001","0","0","-50","502002331","1","100","25001","3","0","0","0","102851","0","bgm_M64","8","32002","0","0","90","3","90008","3200205","0","0","200","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020309","140001","0","0","-50","502002341","1","100","25001","3","0","0","0","102851","0","bgm_M64","9","32002","0","0","90","3","90008","3200205","0","0","200","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020310","140001","0","0","-50","502002351","1","100","25001","3","0","1","1","102852","0","bgm_M63","10","32002","0","0","90","3","90008","3200205","5.1","0","200","40004","102852","94002","1","0","0","0.5","0","bgm_M63","100","1"
"90002","0","320020401","140001","0","0","-50","0","0","600","25001","4","0","0","0","102841","0","bgm_M06","1","32002","0","0","90","1","90008","3200201","0","0","300","40004","102841","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020402","140001","0","0","-50","0","0","800","25001","4","0","0","0","102842","0","bgm_M06","2","32002","0","0","90","1","90008","3200201","0","0","300","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020403","140001","0","0","-50","0","0","800","25001","4","0","0","0","102843","0","bgm_M06","3","32002","0","0","90","1","90008","3200202","0","0","300","40004","102843","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020404","140001","0","0","-50","0","0","1200","25001","4","0","0","0","102842","0","bgm_M06","4","32002","0","0","90","1","90008","3200203","0","0","300","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020405","140001","0","0","-50","0","0","1200","25001","4","0","0","0","102841","0","bgm_M06","5","32002","0","0","90","1","90008","3200204","0","0","300","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","50","0"
"90002","0","320020406","140001","1","0","-50","502002411","1.2","100","25001","4","0","1.2","0","102842","0","bgm_M126","6","32002","1","0","90","5","90008","3200205","0","0","300","40004","102842","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020407","140001","1","0","-50","502002421","1.2","100","25001","4","0","1.2","0","102843","0","bgm_M126","7","32002","1","0","90","5","90008","3200205","0","0","300","40004","102843","94002","1","0","0","1","1.2","bgm_M126","100","1"
"90002","0","320020408","140001","0","0","-50","502002431","1","100","25001","4","0","0","0","102851","0","bgm_M64","8","32002","0","0","90","3","90008","3200205","0","0","300","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020409","140001","0","0","-50","502002441","1","100","25001","4","0","0","0","102851","0","bgm_M64","9","32002","0","0","90","3","90008","3200205","0","0","300","40004","102851","94002","1","0","0","1.2","0","bgm_M64","100","1"
"90002","0","320020410","140001","0","0","-50","502002451","1","100","25001","4","0","1","1","102852","0","bgm_M63","10","32002","0","0","90","3","90008","3200205","5.1","0","300","40004","102852","94002","1","0","0","0.5","0","bgm_M63","100","1"
"90002","0","320020501","140001","0","0","-50","0","0","600","25001","5","0","0","0","102841","0","bgm_M06","1","32002","0","0","90","1","90008","3200201","0","0","400","40004","102841","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020502","140001","0","0","-50","0","0","800","25001","5","0","0","0","102842","0","bgm_M06","2","32002","0","0","90","1","90008","3200201","0","0","400","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020503","140001","0","0","-50","0","0","800","25001","5","0","0","0","102843","0","bgm_M06","3","32002","0","0","90","1","90008","3200202","0","0","400","40004","102843","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020504","140001","0","0","-50","0","0","1200","25001","5","0","0","0","102842","0","bgm_M06","4","32002","0","0","90","1","90008","3200203","0","0","400","40004","102842","94002","0","0","0","1.2","0","bgm_M06","50","0"
"90002","0","320020505","140001","0","0","-50","0","0","1200","25001","5","0","0","0","102841","0","bgm_M06","5","32002","0","0","90","1","90008","3200204","0","0","400","40004","102841","94002","0","0","90005","1.2","0","bgm_M06","50","0"
