18393facec0cfebe2ba7b082f7510de13e84125410b6b52069ad43f5cc5ef495,6210f78c4503c4712a95992d3910a9ad643bd198acf55219a517d5aac8217afc,b526efb14137ce0549e91318b65dc1ff76caebe0f47e4d7663ff1b8cca2c79cf,c600da8042eaaad332b39d94e6366bd5aa36bf7affbb0eb90cad885f65c13070,64fd58ab07df3692797ac1c7ee73513ea61eb46ce1d1f7aad401c52c29788e3a,17c2d9c53ed91af186480ae9a0301261126f23921547e6c24528d5d5f714483d,50a60290171ae8d2724211045e99ff559baa7d4d13fc5dc10c060f231bab139a,9f0582f964ff9a245ac3d73b5b24290535963349b59e4c8e6649062a5a7477ed,8234d4ae6f56ff842895e95565893112c333b731449021e0b823bcefa56ad5ff,ee371c222311b8d0504c7f58ac98fcead131dcf2b46e3c6b37138c334b08c089,71a60bf94322701976b96e9449362e5323013b58edfe2660895467fd73fbbf45,f5c7df9fea5d52bae80df7f93a9f1120c1f6f9d00df60d0ecf6b429317086b57,0ff43965d1a639d89550d5ed02fcd4e7d6bdbd4c2d672157a10998fa0231a12f,add93c5d5be8800287c43008cbfd9a1798368d30f7c640804dfefbb22322fffa
"2020/01/19 15:59:59","0","9012","601","61023001","10023","0","101","6008","0","2020/01/02 16:00:00","挑戰 1 次劇毒曼德拉草吧（全難易度皆可）","1","61023001"
"2020/01/19 15:59:59","0","9004","601","61023002","10023","0","102","6004","0","2020/01/02 16:00:00","完成10次活動冒險","10","61023002"
"2020/01/26 15:59:59","0","9012","601","61024001","10024","0","101","6008","0","2020/01/16 16:00:00","挑戰1次亡靈鎧甲（全難度共通）","1","61024001"
"2020/01/26 15:59:59","0","9004","601","61024002","10024","0","102","6004","0","2020/01/16 16:00:00","完成10次活動冒險","10","61024002"
"2020/02/21 15:59:59","0","9012","601","61025001","10025","0","101","6008","0","2020/02/04 16:00:00","挑戰 1 次幻影男爵吧（全難易度共通） ","1","61025001"
"2020/02/21 15:59:59","0","9004","601","61025002","10025","0","102","6004","0","2020/02/04 16:00:00","完成10次活動冒險","10","61025002"
"2020/02/28 15:59:59","0","9012","601","61026001","10026","0","101","6008","0","2020/02/18 16:00:00","挑戰 1 次傑克南瓜布丁吧（全難易度皆可） ","1","61026001"
"2020/02/28 15:59:59","0","9004","601","61026002","10026","0","102","6004","0","2020/02/18 16:00:00","完成10次活動冒險","10","61026002"
"2020/03/19 15:59:59","0","9012","601","61027001","10027","0","101","6008","0","2020/03/02 16:00:00","挑戰 1 次似龍生物吧（全難易度共通） ","1","61027001"
"2020/03/19 15:59:59","0","9004","601","61027002","10027","0","102","6004","0","2020/03/02 16:00:00","完成10次活動冒險","10","61027002"
"2020/03/26 15:59:59","0","9012","601","61028001","10028","0","101","6008","0","2020/03/16 16:00:00","挑戰 1 次奧拉姆吧（全難易度皆可） ","1","61028001"
"2020/03/26 15:59:59","0","9004","601","61028002","10028","0","102","6004","0","2020/03/16 16:00:00","完成10次活動冒險","10","61028002"
"2020/04/19 15:59:59","0","9012","601","61029001","10029","0","101","6008","0","2020/04/01 16:00:00","挑戰 1 次復仇者馴鹿吧（全難易度共通） ","1","61029001"
"2020/04/19 15:59:59","0","9004","601","61029002","10029","0","102","6004","0","2020/04/01 16:00:00","完成10次活動冒險","10","61029002"
"2020/04/26 15:59:59","0","9012","601","61030001","10030","0","101","6008","0","2020/04/15 16:00:00","挑戰 1 次霧奇吧（全難易度皆可） ","1","61030001"
"2020/04/26 15:59:59","0","9004","601","61030002","10030","0","102","6004","0","2020/04/15 16:00:00","完成10次活動冒險","10","61030002"
"2020/05/22 15:59:59","0","9012","601","61031001","10031","0","101","6008","0","2020/05/05 16:00:00","挑戰 1 次山神大人吧（全難易度共通） ","1","61031001"
"2020/05/22 15:59:59","0","9004","601","61031002","10031","0","102","6004","0","2020/05/05 16:00:00","完成10次活動冒險","10","61031002"
"2020/05/29 15:59:59","0","9012","601","61032001","10032","0","101","6008","0","2020/05/19 16:00:00","挑戰 1 次邪餅神鏡餅吧（全難易度共通） ","1","61032001"
"2020/05/29 15:59:59","0","9004","601","61032002","10032","0","102","6004","0","2020/05/19 16:00:00","完成10次活動冒險","10","61032002"
"2020/06/21 15:59:59","0","9012","601","61033001","10033","0","101","6008","0","2020/06/03 16:00:00","挑戰 1 次反逆獸吧（全難易度共通） ","1","61033001"
"2020/06/21 15:59:59","0","9004","601","61033002","10033","0","102","6004","0","2020/06/03 16:00:00","完成10次活動冒險","10","61033002"
"2020/06/28 15:59:59","0","9012","601","61034001","10034","0","10034101","6008","0","2020/06/17 16:00:00","挑戰 1 次醜陋可愛吧（全難易度共通） ","1","61034001"
"2020/06/28 15:59:59","0","9004","601","61034002","10034","0","10034102","6004","0","2020/06/17 16:00:00","完成10次活動冒險","10","61034002"
"2020/10/26 15:59:59","0","9012","601","61035001","10035","0","10035101","6008","0","2020/09/30 16:00:00","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","61035001"
"2020/10/26 15:59:59","0","9004","601","61035002","10035","0","10035102","6004","0","2020/09/30 16:00:00","完成10次活動冒險（前後篇共通）","10","61035002"
"2020/08/28 15:59:59","0","9012","601","61037001","10037","0","10037101","6008","0","2020/08/17 16:00:00","挑戰 1 次哀嘆之女神吧（全難易度共通） ","1","61037001"
"2020/08/28 15:59:59","0","9004","601","61037002","10037","0","10037102","6004","0","2020/08/17 16:00:00","完成10次活動冒險","10","61037002"
"2020/07/19 15:59:59","0","9012","601","61038001","10038","0","10038101","6008","0","2020/07/02 16:00:00","挑戰 1 次好朋友X吧（全難易度共通） ","1","61038001"
"2020/07/19 15:59:59","0","9004","601","61038002","10038","0","10038102","6004","0","2020/07/02 16:00:00","完成10次活動冒險","10","61038002"
"2020/07/26 15:59:59","0","9012","601","61039001","10039","0","10039101","6008","0","2020/07/16 16:00:00","挑戰 1 次元核‧巨靈吧（全難易度皆可） ","1","61039001"
"2020/07/26 15:59:59","0","9004","601","61039002","10039","0","10039102","6004","0","2020/07/16 16:00:00","完成10次活動冒險","10","61039002"
"2020/08/21 15:59:59","0","9012","601","61040001","10040","0","101","6008","0","2020/08/03 16:00:00","挑戰 1 次忍者首領半藏吧（全難易度共通） ","1","61040001"
"2020/08/21 15:59:59","0","9004","601","61040002","10040","0","102","6004","0","2020/08/03 16:00:00","完成10次活動冒險","10","61040002"
"2020/09/28 15:59:59","0","9012","601","61041001","10041","0","10041101","6008","0","2020/09/18 16:00:00","挑戰 1 次惡代官吧（全難易度皆可） ","1","61041001"
"2020/09/28 15:59:59","0","9004","601","61041002","10041","0","10041102","6004","0","2020/09/18 16:00:00","完成10次活動冒險","10","61041002"
"2020/09/18 15:59:59","0","9012","601","61042001","10042","0","10042101","6008","0","2020/09/04 16:00:00","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","1","61042001"
"2020/09/18 15:59:59","0","9004","601","61042002","10042","0","10042102","6004","0","2020/09/04 16:00:00","完成10次活動冒險","10","61042002"
"2020/10/28 15:59:59","0","9012","601","61043001","10043","0","10043101","6008","0","2020/10/19 16:00:00","挑戰 1 次雨神大人吧（全難易度共通） ","1","61043001"
"2020/10/28 15:59:59","0","9004","601","61043002","10043","0","10043102","6004","0","2020/10/19 16:00:00","完成10次活動冒險","10","61043002"
"2020/11/20 15:59:59","0","9012","601","61044001","10044","0","10044101","6008","0","2020/11/02 16:00:00","挑戰 1 次覺醒‧覺醒‧花心星吧（全難易度共通） ","1","61044001"
"2020/11/20 15:59:59","0","9004","601","61044002","10044","0","10044102","6004","0","2020/11/02 16:00:00","完成10次活動冒險","10","61044002"
"2020/11/27 15:59:59","0","9012","601","61045001","10045","0","10045101","6008","0","2020/11/17 16:00:00","挑戰 1 次奄美魔物吧（全難易度共通） ","1","61045001"
"2020/11/27 15:59:59","0","9004","601","61045002","10045","0","10045102","6004","0","2020/11/17 16:00:00","完成10次活動冒險","10","61045002"
"2020/12/22 15:59:59","0","9012","601","61046001","10046","0","10046101","6008","0","2020/12/04 16:00:00","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","1","61046001"
"2020/12/22 15:59:59","0","9004","601","61046002","10046","0","10046102","6004","0","2020/12/04 16:00:00","完成10次活動冒險","10","61046002"
"2020/12/27 15:59:59","0","9012","601","61047001","10047","0","101","6008","0","2020/12/18 16:00:00","挑戰 1 次劇毒曼德拉草吧（全難易度共通） ","1","61047001"
"2020/12/27 15:59:59","0","9004","601","61047002","10047","0","102","6004","0","2020/12/18 16:00:00","完成10次活動冒險","10","61047002"
"2021/01/18 15:59:59","0","9012","601","61048001","10048","0","10048101","6008","0","2020/12/31 16:00:00","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","1","61048001"
"2021/01/18 15:59:59","0","9004","601","61048002","10048","0","10048102","6004","0","2020/12/31 16:00:00","完成10次活動冒險","10","61048002"
"2021/01/27 15:59:59","0","9012","601","61049001","10049","0","10049101","6008","0","2021/01/18 16:00:00","挑戰 1 次幻影男爵吧（全難易度共通） ","1","61049001"
"2021/01/27 15:59:59","0","9004","601","61049002","10049","0","10049102","6004","0","2021/01/18 16:00:00","完成10次活動冒險","10","61049002"
"2021/02/19 15:59:59","0","9012","601","61050001","10050","0","10050101","6008","0","2021/02/01 16:00:00","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","1","61050001"
"2021/02/19 15:59:59","0","9004","601","61050002","10050","0","10050102","6004","0","2021/02/01 16:00:00","完成10次活動冒險","10","61050002"
"2021/02/28 15:59:59","0","9012","601","61051001","10051","0","10051101","6008","0","2021/02/19 16:00:00","挑戰 1 次似龍生物吧（全難易度共通） ","1","61051001"
"2021/02/28 15:59:59","0","9004","601","61051002","10051","0","10051102","6004","0","2021/02/19 16:00:00","完成10次活動冒險","10","61051002"
"2021/03/20 15:59:59","0","9012","601","61052001","10052","0","10052101","6008","0","2021/03/02 16:00:00","挑戰1次反逆獸 de M吧（全難易度共通） ","1","61052001"
"2021/03/20 15:59:59","0","9004","601","61052002","10052","0","10052102","6004","0","2021/03/02 16:00:00","完成10次活動冒險","10","61052002"
"2021/04/30 15:59:59","0","9012","601","61053001","10053","0","10053101","6008","0","2021/04/16 16:00:00","挑戰 1 次貝特魯吉烏斯吧（全難易度皆可） ","1","61053001"
"2021/04/30 15:59:59","0","9004","601","61053002","10053","0","10053102","6004","0","2021/04/16 16:00:00","完成10次活動冒險","10","61053002"
"2021/04/19 15:59:59","0","9012","601","61054001","10054","0","10054101","6008","0","2021/04/01 16:00:00","挑戰1次被操控的雪人（全難易度共通） ","1","61054001"
"2021/04/19 15:59:59","0","9004","601","61054002","10054","0","10054102","6004","0","2021/04/01 16:00:00","完成10次活動冒險","10","61054002"
"2021/03/26 15:59:59","0","9012","601","61055001","10055","0","10055101","6008","0","2021/03/17 16:00:00","挑戰 1 次復仇者馴鹿吧（全難易度共通） ","1","61055001"
"2021/03/26 15:59:59","0","9004","601","61055002","10055","0","10055102","6004","0","2021/03/17 16:00:00","完成10次活動冒險","10","61055002"
"2021/05/22 15:59:59","0","9012","601","61056001","10056","0","10056101","6008","0","2021/05/04 16:00:00","挑戰1次究極金槍鮪（全難易度共通） ","1","61056001"
"2021/05/22 15:59:59","0","9004","601","61056002","10056","0","10056102","6004","0","2021/05/04 16:00:00","完成10次活動冒險","10","61056002"
"2021/05/28 14:59:59","0","9012","601","61057001","10057","0","10057101","6008","0","2021/05/19 16:00:00","挑戰 1 次山神大人吧（全難易度共通） ","1","61057001"
"2021/05/28 14:59:59","0","9004","601","61057002","10057","0","10057102","6004","0","2021/05/19 16:00:00","完成10次活動冒險","10","61057002"
"2021/06/26 15:59:59","0","9012","601","61058001","10058","0","10058101","6008","0","2021/06/02 16:00:00","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","61058001"
"2021/06/26 15:59:59","0","9004","601","61058002","10058","0","10058102","6004","0","2021/06/02 16:00:00","完成10次活動冒險（前後篇共通）","10","61058002"
"2021/06/27 15:59:59","0","9012","601","61060001","10060","0","10060101","6008","0","2021/06/18 16:00:00","挑戰 1 次反逆獸吧（全難易度共通） ","1","61060001"
"2021/06/27 15:59:59","0","9004","601","61060002","10060","0","10060102","6004","0","2021/06/18 16:00:00","完成10次活動冒險","10","61060002"
"2021/07/23 15:59:59","0","9012","601","61061001","10061","0","10061101","6008","0","2021/07/05 16:00:00","挑戰 1 次魔物的公主吧（全難易度共通） ","1","61061001"
"2021/07/23 15:59:59","0","9004","601","61061002","10061","0","10061102","6004","0","2021/07/05 16:00:00","完成10次活動冒險","10","61061002"
"2021/08/27 15:59:59","0","9012","601","61062001","10062","0","10062101","6008","0","2021/08/09 16:00:00","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","61062001"
"2021/08/27 15:59:59","0","9004","601","61062002","10062","0","10062102","6004","0","2021/08/09 16:00:00","完成10次活動冒險（前後篇共通）","10","61062002"
"2021/08/20 15:59:59","0","9012","601","61064001","10064","0","10064101","6008","0","2021/08/02 16:00:00","挑戰 1 次無名的藝術吧（全難易度共通）","1","61064001"
"2021/08/20 15:59:59","0","9004","601","61064002","10064","0","10064102","6004","0","2021/08/02 16:00:00","完成10次活動冒險","10","61064002"
"2021/07/28 15:59:59","0","9012","601","61065001","10065","0","10065101","6008","0","2021/07/19 16:00:00","挑戰 1 次好朋友X吧（全難易度共通） ","1","61065001"
"2021/07/28 15:59:59","0","9004","601","61065002","10065","0","10065102","6004","0","2021/07/19 16:00:00","完成10次活動冒險","10","61065002"
"2021/09/19 15:59:59","0","9012","601","61066001","10066","0","10066101","6008","0","2021/09/01 16:00:00","挑戰 1 次爆裂‧時間儀吧（全難易度共通） ","1","61066001"
"2021/09/19 15:59:59","0","9004","601","61066002","10066","0","10066102","6004","0","2021/09/01 16:00:00","完成10次活動冒險","10","61066002"
"2021/09/26 15:59:59","0","9012","601","61067001","10067","0","10067101","6008","0","2021/09/17 16:00:00","挑戰 1 次忍者首領半藏吧（全難易度共通） ","1","61067001"
"2021/09/26 15:59:59","0","9004","601","61067002","10067","0","10067102","6004","0","2021/09/17 16:00:00","完成10次活動冒險","10","61067002"
"2021/10/19 15:59:59","0","9012","601","61068001","10068","0","10068101","6008","0","2021/10/01 16:00:00","挑戰 1 次究極機械玩具王吧（全難易度共通） ","1","61068001"
"2021/10/19 15:59:59","0","9004","601","61068002","10068","0","10068102","6004","0","2021/10/01 16:00:00","完成10次活動冒險","10","61068002"
"2021/10/27 15:59:59","0","9012","601","61069001","10069","0","10069101","6008","0","2021/10/18 16:00:00","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） ","1","61069001"
"2021/10/27 15:59:59","0","9004","601","61069002","10069","0","10069102","6004","0","2021/10/18 16:00:00","完成10次活動冒險","10","61069002"
"2021/11/19 15:59:59","0","9012","601","61070001","10070","0","10070101","6008","0","2021/11/01 16:00:00","挑戰 1 次作業吧（全難易度皆可） ","1","61070001"
"2021/11/19 15:59:59","0","9004","601","61070002","10070","0","10070102","6004","0","2021/11/01 16:00:00","完成10次活動冒險","10","61070002"
"2021/11/27 15:59:59","0","9012","601","61071001","10071","0","10071101","6008","0","2021/11/18 16:00:00","挑戰 1 次覺醒‧花心星吧（全難易度共通） ","1","61071001"
"2021/11/27 15:59:59","0","9004","601","61071002","10071","0","10071102","6004","0","2021/11/18 16:00:00","完成10次活動冒險","10","61071002"
"2021/12/20 15:59:59","0","9012","601","61072001","10072","0","10072101","6008","0","2021/12/02 16:00:00","挑戰 1 次女王歌唱水母吧（全難易度共通） ","1","61072001"
"2021/12/20 15:59:59","0","9004","601","61072002","10072","0","10072102","6004","0","2021/12/02 16:00:00","完成10次活動冒險","10","61072002"
"2021/12/26 15:59:59","0","9012","601","61073001","10073","0","10073101","6008","0","2021/12/17 16:00:00","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） ","1","61073001"
"2021/12/26 15:59:59","0","9004","601","61073002","10073","0","10073102","6004","0","2021/12/17 16:00:00","完成10次活動冒險","10","61073002"
"2022/01/21 15:59:59","0","9012","601","61074001","10074","0","10074101","6008","0","2022/01/03 16:00:00","挑戰 1 次基古魯博士吧（全難易度共通） ","1","61074001"
"2022/01/21 15:59:59","0","9004","601","61074002","10074","0","10074102","6004","0","2022/01/03 16:00:00","完成10次活動冒險","10","61074002"
"2022/01/28 15:59:59","0","9012","601","61075001","10075","0","10075101","6008","0","2022/01/19 16:00:00","挑戰 1 次失控的純潔之弓吧（全難易度共通） ","1","61075001"
"2022/01/28 15:59:59","0","9004","601","61075002","10075","0","10075102","6004","0","2022/01/19 16:00:00","完成10次活動冒險","10","61075002"
"2022/02/19 15:59:59","0","9012","601","61076001","10076","0","10076101","6008","0","2022/02/01 16:00:00","挑戰 1 次哀暴小棉花糖吧（全難易度共通） ","1","61076001"
"2022/02/19 15:59:59","0","9004","601","61076002","10076","0","10076102","6004","0","2022/02/01 16:00:00","完成10次活動冒險","10","61076002"
"2022/02/25 15:59:59","0","9012","601","61077001","10077","0","10077101","6008","0","2022/02/16 16:00:00","挑戰1次驚叫鬼魂教父吧（全難易度共通） ","1","61077001"
"2022/02/25 15:59:59","0","9004","601","61077002","10077","0","10077102","6004","0","2022/02/16 16:00:00","完成10次活動冒險","10","61077002"
"2022/03/19 15:59:59","0","9012","601","61078001","10078","0","10078101","6008","0","2022/03/01 16:00:00","挑戰 1 次反逆獸‧三重吧（全難易度共通） ","1","61078001"
"2022/03/19 15:59:59","0","9004","601","61078002","10078","0","10078102","6004","0","2022/03/01 16:00:00","完成10次活動冒險","10","61078002"
"2022/03/27 15:59:59","0","9012","601","61079001","10079","0","10079101","6008","0","2022/03/18 16:00:00","挑戰1次反逆獸 de M吧（全難易度共通） ","1","61079001"
"2022/03/27 15:59:59","0","9004","601","61079002","10079","0","10079102","6004","0","2022/03/18 16:00:00","完成10次活動冒險","10","61079002"
"2022/04/19 15:59:59","0","9012","601","61080001","10080","0","10080101","6008","0","2022/04/01 16:00:00","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） ","1","61080001"
"2022/04/19 15:59:59","0","9004","601","61080002","10080","0","10080102","6004","0","2022/04/01 16:00:00","完成10次活動冒險","10","61080002"
"2022/04/27 15:59:59","0","9012","601","61081001","10081","0","10081101","6008","0","2022/04/18 16:00:00","挑戰1次被操控的雪人（全難易度共通） ","1","61081001"
"2022/04/27 15:59:59","0","9004","601","61081002","10081","0","10081102","6004","0","2022/04/18 16:00:00","完成10次活動冒險","10","61081002"
"2022/05/20 15:59:59","0","9012","601","61082001","10082","0","10082101","6008","0","2022/05/02 16:00:00","挑戰 1 次邪牛神哞猛吧（全難易度皆可） ","1","61082001"
"2022/05/20 15:59:59","0","9004","601","61082002","10082","0","10082102","6004","0","2022/05/02 16:00:00","完成10次活動冒險","10","61082002"
"2022/05/28 15:59:59","0","9012","601","61083001","10083","0","10083101","6008","0","2022/05/19 16:00:00","挑戰1次究極金槍鮪（全難易度共通） ","1","61083001"
"2022/05/28 15:59:59","0","9004","601","61083002","10083","0","10083102","6004","0","2022/05/19 16:00:00","完成10次活動冒險","10","61083002"
"2022/06/25 15:59:59","0","9012","601","61084001","10084","0","10084101","6008","0","2022/06/01 16:00:00","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","61084001"
"2022/06/25 15:59:59","0","9004","601","61084002","10084","0","10084102","6004","0","2022/06/01 16:00:00","【前篇】完成 10 次活動冒險吧（前後篇皆可）","10","61084002"
"2022/06/25 15:59:59","0","9012","601","61085001","10084","0","10085101","6008","0","2022/06/08 16:00:00","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）","1","61085001"
"2022/06/25 15:59:59","0","9004","601","61085002","10084","0","10085102","6004","0","2022/06/08 16:00:00","【後篇】完成 10 次活動冒險吧（前後篇皆可）","10","61085002"
"2022/06/29 15:59:59","0","9012","601","61086001","10086","0","10086101","6008","0","2022/06/13 16:00:00","挑戰 1 次Boss吧（前後篇的全難易度共通）","1","61086001"
