c4ee57227301edc184a917267f27e32c5de27318913b3b49995ae7e8692fd81a,81285c7b0855215a83142cd5b5aa815384c1a2602714315eb2c4dc7944e3f4d7,46e81b86d36cf590c831f588d112f3712b1b28564417189ea0d85d6110b6c860,a686a1674d2f0f6e70af4744e98ae8d981f1e6cbfbf07a30b5a300542759417f,cde39a1ce2380de5f92b15dc5c100688295c5c4ad660d7420901061e31b392c4,64b2abddbcaa4967d0ee1db556a3ffab599a463faf166a8357956d680a7ff8a0,e2c4c1ee64245857bc2be9986d478e8ef7d5d88c95bf568886b0b9398682bb5a,ea7a0de370e38f786b200a8aa7660e1fe64eaa7d4bcd2bc123af3204040b5010,923d769a2a1c17a47a1e49e37e89f342ba53c630d3d3d93338b971e0413367ab,1be4522d6c489a6d519dd2e8afd8917492fe4ccb484dc39ca753e92e33364b02,15e6e6a256a61c63bca862f8e6e2d776367b3673fa7a33e56f41b6a6dc76ceef,be006053975522400888c0c0f7250912a66674e4b8b67a2e8bd204d523ad879f,48a8e32c9bf0eb2cc3baabfd0533678f25bcc5644632905f3a6555ac07211e7c,bf408b4b4e3bab1f23d9dba741a8442259b056e7cab4415e795f336ddb80b3f0,a2325f51b5360fcb36a4f675995e1ea50431c01004e109f7d847dde001b8f97f
"2030/04/01 14:59:59","32003","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200301","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32003","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200302","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32003","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200303","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32003","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200304","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32003","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200305","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32004","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200401","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32004","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200402","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32004","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200403","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32004","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200404","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32004","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200405","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32005","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200501","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32005","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200502","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32005","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200503","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32005","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200504","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32005","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200505","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32006","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200601","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32006","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200602","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32006","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200603","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32006","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200604","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32006","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200605","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32007","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200701","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32007","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200702","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32007","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200703","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32007","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200704","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32007","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200705","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32008","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200801","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32008","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200802","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32008","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200803","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32008","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200804","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32008","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200805","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32009","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200901","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32009","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200902","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32009","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200903","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32009","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3200904","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32009","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3200905","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32010","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201001","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32010","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201002","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32010","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201003","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32010","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201004","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32010","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201005","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32011","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201101","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32011","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201102","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32011","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201103","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32011","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201104","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32011","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201105","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32012","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201201","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32012","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201202","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32012","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201203","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32012","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201204","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32012","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201205","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32013","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201301","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32013","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201302","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32013","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201303","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32013","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201304","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32013","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201305","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32014","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201401","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32014","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201402","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32014","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201403","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32014","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201404","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32014","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201405","登頂5次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32015","32001001","1","603","1st Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201501","登頂1次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32015","32001002","2","603","2nd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201502","登頂2次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32015","32001003","3","603","3rd Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201503","登頂3次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32015","32001004","4","603","4th Round Clear！","2015/04/01 15:00:00","0","1","0","0","3201504","登頂4次特殊地下城","80001","1004110"
"2030/04/01 14:59:59","32015","32001005","5","603","CONQUEST！","2015/04/01 15:00:00","0","1","0","0","3201505","登頂5次特殊地下城","80001","1004110"
