40d1e6f6820d488cb8e4f472fcbd0d4aa643bd4840a800bfa21b4c98bdaa1fe2,6ee13ba71fc5144d4bdca39ff32ad1c8f375ddaaddede57e1f0d4f6bfc0602f9,6c8fcc4fba512f4c3dba7a53c299c8a81ee9433016df651145b84c3563c041a8,5720d97474a64db795e13f573bc86d8f8d09d6da68338cc1044867e52ebbb3a8,b89abdd06cd9b0457e42ef6024680980cf212484ce89794063c00ed6469dc3bd,a06e9f03ae7451acb94d8fc53cdad87718ef107f6b30ec3f8b1f42864604f051,1a13cd40a20afe287c72b766d11176b6b9af88ceab8005db01810dcc49bb0f57,0f17e99265fc1e4190da791a5115f9987472c04c017b91ba3aaecdebe8bb5114,d41080630a5229a85e603c1a6aac23818a0bf090d3c03ed560961f41372dc789,7217101120710c1da8cd81eeb7a763f3fcfe135e4d82fe4960e0a07ccf505375,0d38d5b689ba3424f9c842b8eb6a4b0f2f9b5572e736f50f2395f8681ebc761b,839da785593b98ee76dbf6ddae871c5c12d7d35318d95886b6c13e98db19ef45,3c07ac873b26645fa9637103fc6c28f6ae0451840da050f17c44be02d72f6b1b,b759190e611f0ed13bfdfeb85124550bba162acd0d02578ea845720e96e97512,c8d864d11f3876a2fb6a1789b47fcc4cf64bccdf4fe14a8e6259374079b471b5,aaed20f0f9cde7979ab2f05ebe8a16e6b62f6bcdac8f6d164046ec8f8f7c9a4e,4f173a361fe61a58b92a97117766a9117e657f6fc9a812287e1ca8c4b27b4ab0,9144559c0c50931097480fb60013b5e5308b5891977fa94586cb2279310f058e,e7bc926faa4bcb19843cb8c8ce5d4e5bec9ef036c891a746d62b05780d1aeaf9,3074a82c4422039c4570fefadf5ea3b452131b830e92348902da749f7b8828f3
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20019","1002702","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20019","1002703","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20019","1002704","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20019","1002705","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20019","1002706","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20019","1002707","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20019","1002708","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20019","1002709","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20019","1002710","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20020","1002901","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20020","1002902","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20020","1002903","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20020","1002904","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20020","1002905","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20020","1002906","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20020","1002907","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20020","1002908","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20020","1002909","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20020","1002910","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20020","1002911","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20020","1002912","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20020","1002913","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20020","1002914","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20020","1002915","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20022","1003301","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20022","1003302","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20022","1003303","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20022","1003304","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20022","1003305","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20022","1003306","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20022","1003307","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20022","1003308","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20022","1003309","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20022","1003310","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20023","1003801","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20023","1003802","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20023","1003803","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20023","1003804","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20023","1003805","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20023","1003806","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20023","1003807","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20023","1003808","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20023","1003809","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20023","1003810","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20023","1003811","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20023","1003812","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20023","1003813","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20023","1003814","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20023","1003815","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20024","1004001","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20024","1004002","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20024","1004003","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20024","1004004","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20024","1004005","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20024","1004006","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20024","1004007","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20024","1004008","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20024","1004009","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20024","1004010","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20024","1004011","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20024","1004012","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20024","1004013","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20024","1004014","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20024","1004015","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","4","20024","1004016","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","4","20024","1004017","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","4","20024","1004018","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","4","20024","1004019","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","4","20024","1004020","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20025","1004201","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20025","1004202","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20025","1004203","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20025","1004204","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20025","1004205","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20025","1004206","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20025","1004207","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20025","1004208","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20025","1004209","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20025","1004210","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20025","1004211","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20025","1004212","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20025","1004213","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20025","1004214","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20025","1004215","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","4","20025","1004216","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","4","20025","1004217","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","4","20025","1004218","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","4","20025","1004219","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","4","20025","1004220","0","0","0"
"0","12","0","100","7500","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","5","20025","1004221","0","0","0"
"0","12","0","200","17500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","5","20025","1004222","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","5","20025","1004223","0","0","0"
"0","12","0","800","40000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","5","20025","1004224","0","0","0"
"0","8","0","1000","90","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","5","20025","1004225","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20026","1004401","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20026","1004402","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20026","1004403","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20026","1004404","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20026","1004405","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20026","1004406","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20026","1004407","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20026","1004408","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20026","1004409","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20026","1004410","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20026","1004411","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20026","1004412","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20026","1004413","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20026","1004414","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20026","1004415","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20028","1004801","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20028","1004802","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20028","1004803","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20028","1004804","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20028","1004805","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20028","1004806","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20028","1004807","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20028","1004808","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20028","1004809","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20028","1004810","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20029","1005001","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20029","1005002","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20029","1005003","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20029","1005004","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20029","1005005","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20029","1005006","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20029","1005007","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20029","1005008","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20029","1005009","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20029","1005010","0","0","0"
"0","12","0","100","10000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","3","20029","1005011","0","0","0"
"0","12","0","200","25000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","3","20029","1005012","0","0","0"
"0","8","0","500","50","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","3","20029","1005013","0","0","0"
"0","12","0","800","50000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","3","20029","1005014","0","0","0"
"0","8","0","1000","100","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","3","20029","1005015","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20030","1005201","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20030","1005202","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20030","1005203","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20030","1005204","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20030","1005205","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20030","1005206","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20030","1005207","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20030","1005208","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20030","1005209","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20030","1005210","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20031","1005401","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20031","1005402","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20031","1005403","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20031","1005404","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","1","20031","1005405","0","0","0"
"0","12","0","100","15000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","2","20031","1005406","0","0","0"
"0","12","0","200","37500","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","2","20031","1005407","0","0","0"
"0","8","0","500","75","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","2","20031","1005408","0","0","0"
"0","12","0","800","75000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","2","20031","1005409","0","0","0"
"0","8","0","1000","150","0","0","0","讓信賴度達到MAX吧","0","0","0","91002","0","2","20031","1005410","0","0","0"
"0","12","0","100","6000","0","0","0","讓信賴度達到100吧","0","0","0","94002","0","1","20032","1005601","0","0","0"
"0","12","0","200","15000","0","0","0","讓信賴度達到200吧","0","0","0","94002","0","1","20032","1005602","0","0","0"
"0","8","0","500","30","0","0","0","讓信賴度達到500吧","0","0","0","91002","0","1","20032","1005603","0","0","0"
"0","12","0","800","30000","0","0","0","讓信賴度達到800吧","0","0","0","94002","0","1","20032","1005604","0","0","0"
