b93cc46d98e81da817132a13bcb8112fe35fa9d7c32772256719890cc0d1b133,4216db25d8bcee745ee893b09150c8e9a799e86d992d302e1bdda105bd49ce15,42816e4175e46732076258af50153d4c50385dae0383781b11ffb1001cdc80f2,efff0abbc1d1efbd4824a5dcc0719662d09411212b20b9f08a560415e83ee7c1,5bce0889eb6b9f87f70076476c4dd0888d095b4f9ecea43a69a056b3fdec9e80,ebd1c737565fa1984979fc157a5f7e2199b2bbdd2d627db399877938f8ee6d4f,aeac6d9f665990ff4b9845d2c54bd21215a4a78eb2dbfafe9e6640009435385b,ea0e17e47445a361b94eaa1ef16d7a94ed5f8b4f50d956c13e72b54bc6ed86d3,b9e8fcdcfd1a4ec2dd505be562e71ae8b56dbb73693a246f943eb77627002bc8,59655304148e1a1553b31af3bb5846c4d5eaa67d35929b01088908d95efb4011,8810f666d09baf6f850b2922aee2908ba88875af916218c64400ee1c0c7a19fe,3824cff3a17c8c4200a303572f45e7ab5a2a73f99131e4088102b5825c20cee1,1fe153f9a831cf268157414d0603843ad4f06f38989a364b9bb584e41799a198,732fe2ae38e50ae76300744b3f02dcf337ffbb73f8e5887dc13d2e47aa600b26,b5f6841402f5703362a281b8766d4303f3596841ff47199ac45ce222affd0bfd,3d42dfaa564aa12c86b86b2b5339d65f5e0bd66c77ffe8d1ce2af3427643cb65,887abcbc9d1ae3a7a0935e0a5922b1954f72ddefc463d362189a6eba6e9d2f58,f3a15f21bc55211e9a88ca4e438fbe98f8702eed714db6fbfb598e162724611f,e823f1b1331be13fb5b00db14811c0dc1575cd8a2270f0617a31a4fddde0f296,cc08951782210668dfc81363c1096970ec157fdce520a8782725290eb00911d6,c2e18e1f7e78dff485768fa06de9311848c7c259b1b775a0bfd5b11066b38d4e,e5e345fb215852391f5c458cfef0b580692cf3491e0b91d18f2ee101a5d5e1a2,004fe703dbf302c8d9e29972eb73d174f4d1fc32bbd8fb8243469bb6187404d3,6d98712b6531bc9a18efc8c0dfee35de5f215751eee38b90826fbec643a2d209,f8c2d33919e1e61d8fae2071ad7ad2f1bd5c341ce67ba6ca326e6ad0db20f854,8fe74966628aa354b47cfa59b6e3f105c07b196195d649d584715013e6bbe79e
"0","0","130111","1","0","日珥箭","0","92","0","0","0","0","0","98","蘊含熾烈的火焰，\n是璃乃專用的魔法箭。熱情的意念\n就是火焰的源頭，射出的一擊，\n具有決定戰果的強大威力。","0","1","0","0","20","0","0","0","0","0","0"
"0","0","130112","1","0","開朗妹妹之弓","0","500","0","0","0","0","25","98","璃乃愛用的鮮紅色大弓。\n既輕巧又非常容易使用，\n透過每天反覆進行細微的調整，\n可以說熟悉到像是身體的一部分。","0","1","0","0","90","0","0","0","0","0","0"
"0","0","130121","1","0","流星☆緞帶","0","0","0","0","88","0","1","98","栞送給初音的妹妹手工製\n緞帶。灌入閃亮星的栞的\n思念，會呼應姊姊的魔力\n令敵人的魔法防禦力下降。","0","1","0","0","0","0","0","10","0","0","0"
"0","0","130131","1","0","七七香最強法杖","0","0","0","0","90","0","0","98","七七香揮舞的魔法杖。\n天才魔法少女用電腦的閃光，\n利用灌注了高昂魔力的超級\n魔法來攻擊敵人！","0","1","0","0","0","0","0","15","0","0","0"
"0","0","130132","1","0","七七香魔法假面","0","0","0","0","0","830","50","98","七七香戴著的魔法假面。\n因為有加上強化視力的魔法，\n所以即使是千里之外的御宅周邊和邪惡，\n也不會有漏網之魚！","0","1","0","0","0","0","0","0","0","0","50"
"0","0","130141","1","0","偵探放大鏡","0","0","0","0","70","0","3","98","霞愛用的偵探道具之一。\n陪伴著霞解決許多不同事件的\n放大鏡，不會錯過任何些微的\n線索，能夠斷絕對手的退路。","0","1","0","0","0","0","0","0","0","0","4"
"0","0","130151","1","0","神愛罩紗","0","0","0","0","51","0","3","98","美里穿戴的罩紗。\n清爽的罩紗帶出美里的\n慈愛，能令眾人提振精神，\n提昇魔法暴擊。","0","1","0","0","0","0","0","0","0","3","7"
"0","0","130161","1","0","暴擊之吻","0","98","2","0","0","0","0","98","鈴奈珍藏的口紅。鮮豔的紅色\n同時散發出誘人的妖豔氣息，\n無論什麼人都無法讓視線離開\n塗上這支口紅的雙唇。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130162","1","0","魅力高級訂製服","0","700","0","0","0","0","0","98","鈴奈時常穿著的中意服裝。\n據說光是穿著心情就會很高昂，\n湧出的魅力氣場會迷倒周圍的人。","0","1","0","0","70","0","0","0","0","0","0"
"0","0","130171","1","0","球陽唐手秘傳之書","0","94","0","0","0","0","0","98","記載有香織所使用的琉球空手道\n奧義的卷軸。經過特殊的術法，\n只對高手的氣脈有所反應隨而\n浮現文字。","0","1","0","0","20","0","0","0","0","0","0"
"0","0","130181","1","0","魅力長鞭","0","0","1","0","85","0","0","98","由伊緒作為教鞭所使用的長鞭。\n無論多麼乏味的課題，\n只要經過伊緒的教導，\n就能轉變為一段開心的時光。","0","1","0","0","0","0","0","10","0","0","0"
"0","0","130201","1","0","兔子先生之刃","0","88","0","3","0","0","0","98","美美愛用的劍。\n若沉溺於美美揮舞那可愛的劍\n時，那與外表不符的攻擊範圍\n將會讓敵人嘗到苦頭。","0","1","0","0","15","0","0","0","0","0","0"
"0","0","130211","1","0","純真鼓舞之鈴","0","0","0","0","0","100","8","98","胡桃當作護身符的鈴。\n從莊嚴雅正的外觀，\n到奏出的 可愛音調，\n都能讓怯懦的心生出勇氣。","200","1","0","0","0","0","0","0","0","0","8"
"0","0","130221","1","0","惡魔標槍","0","0","0","0","85","0","0","98","為了讓依里的魔力增幅而經過特化的\n魔槍。以生命力換取得來的魔力，\n具備一揮動即可\n讓周圍化為灰燼的威力。","0","1","0","0","0","0","0","10","0","0","1"
"0","0","130231","1","0","偉大的熊王噗吉","0","50","0","0","0","0","6","98","不用說也知道是綾音的夥伴，\n提升力量後的姿態。獲得\n絕大力量的噗吉的攻擊\n能令敵人長時間失去意識。","0","1","0","0","12","0","0","0","0","0","4"
"0","0","130251","1","0","皇家女僕裝","0","0","0","0","96","0","0","98","能體現侍奉心意的圍裙裝。\n圍裙所散發對咲戀的忠誠心，\n能提高鈴莓的魔力，\n令敵人的物理防禦力下降。","0","1","0","0","0","0","0","10","0","0","0"
"0","0","130261","1","0","寶氣橡子","0","60","0","0","0","0","2","98","將蘊含龐大魔力的傳說橡子\n加上裝飾後所製成的首飾。能增幅鈴所釋放的魔法，\n巨幅提升周圍夥伴的力量。","0","1","0","0","0","0","0","0","0","10","3"
"0","0","130271","1","0","無情","0","85","2","0","0","0","0","98","將過盛的情感轉換為破壞力\n是用惠理子最狂烈的愛所鍊成的靈斧。\n每一閃都會奏起破滅的狂想曲。","0","1","0","0","20","0","0","0","0","0","0"
"0","0","130281","1","0","榮耀之羽","0","105","0","0","0","25","0","98","咲戀愛用的髮飾。\n溫柔之中蘊含的強大正是其象徵。\n當翅膀振動時，\n能令身體從重力解放。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130291","1","0","閃耀麥克風","0","0","0","0","0","300","6","98","望專用的手持麥克風。在可愛\n的緞帶中央畫有【慈樂之音】\n的標誌。拿到手上就能向\n頂級偶像邁進。","0","1","0","1","0","0","0","0","0","0","6"
"0","0","130301","1","0","紅蓮爆炎扇","0","95","0","0","0","0","0","98","妮諾愛用的軍配扇。染成紅色的\n軍配扇所捲起的風會變成爆焰，\n在阻擋著的一切被燒盡之前，\n都不會熄滅。","0","1","0","0","15","0","0","0","0","0","0"
"0","0","130311","1","0","凜魂之袍","0","64","2","0","0","250","0","98","青藍色的靈力火焰籠罩、\n是忍愛用的靈衣。\n以靈體附著的特殊線材紡織而成，\n可以得到眾靈體的協助。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130321","1","0","紫藤紅輝石","0","60","0","5","0","150","2","98","裝飾秋乃的胸針。\n紫藤家代代相傳的寶石，\n賦予持有者高潔的精神，\n以及無與倫比的魔力。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130331","1","0","伊麗莎白罩袍","0","85","2","0","0","0","1","98","以愛牛・伊麗莎白為形象\n設計的真陽的罩袍。\n穿上後裝傻之力倍增，\n能令對手陷入混亂。","0","1","0","0","0","0","0","0","0","0","1"
"0","0","130332","1","0","特濃【牧場】牛奶","0","700","0","0","0","0","0","98","牧場特產品之一的美味牛奶。\n營養滿分，每天飲用的話\n就能讓骨頭更堅固、身體更健康，\n無論什麼樣的工作都能輕鬆上手。","0","1","0","0","70","0","0","0","0","0","0"
"0","0","130341","1","0","永恆之盅","0","64","0","0","0","0","0","98","優花梨永不離手的酒盅。再怎麼喝\n都會湧出的生命之水，\n能滲透持有者的身體，賦予身體\n不停湧現的活力。","0","1","0","0","0","0","0","0","0","12","3"
"0","0","130361","1","0","宇宙之藍法杖","0","0","0","0","88","0","0","98","鏡華愛用的法杖。寶珠裡寄宿\n著高階的水龍之力，傳聞中會\n根據使用者的不同而改變武器\n的型態。","0","1","0","0","0","0","0","18","0","0","0"
"0","0","130371","1","0","天劍白嵐","0","60","0","10","0","0","0","98","御久間流所傳承的寶劍。\n如羽般輕盈的劍能呼應\n智的技巧，颳起將多數\n敵人掃除的旋風。","0","1","0","0","24","0","0","0","0","0","0"
"0","0","130381","1","0","初音手工製守護石","0","75","3","0","0","0","0","98","由初音送給栞的姊姊手工製\n守護石。貫注了初音的思念\n給予妹妹勇氣，能發揮出\n超越平常時的力量。","0","1","0","0","24","0","0","0","0","0","0"
"0","0","130401","1","0","BB團羈絆貝雷帽","0","60","0","0","0","0","5","98","碧穿戴的貝雷帽。\n一雙成對的翅膀是堅實羈絆的\n象徵。將羈絆置於胸口，令碧\n的戰意堅強，貫穿敵人。","0","1","0","0","0","0","0","0","0","0","5"
"0","0","130421","1","0","翠靈譜符文筆記","0","0","0","0","44","0","5","98","譜寫出勇氣的唱喚術樂譜。\n被千歌澄澈歌聲加持的同伴，\n感覺會變得更加敏銳，更容易\n命中敵人的要害。","0","1","0","0","0","0","0","0","0","6","5"
"0","0","130431","1","0","青狼之刃","0","100","0","0","0","0","0","98","有青狼魂魄寄宿的大劍。\n此劍能顯出使用者的膽魄，\n風捲殘雲般襲向敵人，\n同時還能喚醒沉眠的力量。","0","1","0","0","12","0","0","0","0","0","0"
"0","1","130441","1","0","闇斧夜之牙","0","0","0","0","80","0","0","98","經年累月陪伴著伊莉亞的斧頭。\n散發出紅色魔力的巨刃，只需\n一揮便能殲滅敵人，同時吸盡\n飛散的鮮血並化為主人的糧食。","0","1","0","0","0","0","0","0","0","0","4"
"0","0","130451","1","0","愉悅頸環","0","0","0","0","0","0","7","98","空花所穿戴的可兼做拘束器\n的頸環。藉由封鎖自己動作\n而引誘敵人，貪求不為人知\n的快感。","0","1","0","0","0","0","0","0","0","12","9"
"0","0","130461","1","0","魅影鯛魚燒","0","75","0","0","0","0","0","98","珠希所重視的首飾。\n鯛魚燒形的護符所包覆的魔石，\n能讓使用者獲得\n快得能夠留下幻影的身法。","0","1","0","0","5","0","0","0","0","0","5"
"0","0","130471","1","0","騎士鎖甲","0","20","0","0","0","0","8","98","被正義的烈火包覆的純的鎧甲。\n賦予的魔力能讓\n敵人的任何攻擊都無法靠近，\n給予同伴們勇氣與活力。","0","1","0","0","0","0","0","0","0","0","9"
"0","0","130481","1","0","溟龍槍利維坦","0","75","0","0","0","0","3","98","美冬愛用的長鉞。\n一揮動就能讓槍尖湧出水花\n讓持有者憑著水力的加持\n而能流利地防守。","0","1","0","0","0","0","0","0","0","0","3"
"0","0","130491","1","0","神聖之刃","0","64","0","0","0","0","6","98","靜流愛用的十字劍。\n當有希望幫助弱者的高貴靈魂\n寄宿在劍上，將發動防禦的術式\n以保護目標。","0","1","0","0","0","0","0","0","0","5","0"
"0","0","130492","1","0","神聖修女頭巾","0","0","0","0","0","1250","50","98","靜流愛用的頭巾，蘊含著神聖的力量。\n據說在為了守護重要的人們\n而使用它時，會賦予她\n驅散各種困難的力量。","0","1","0","0","0","0","0","0","0","0","50"
"0","0","130501","1","0","魔眼杖‧魔女之眼","0","0","0","0","97","0","0","98","美咲的武器兼夥伴的杖。\n雖然完成了各種進化，且是把\n有生命的魔杖，但悲哀的是，\n現在卻變成了化妝的實驗台。","0","1","0","0","0","0","0","8","0","0","0"
"0","0","130511","1","0","詛咒薔薇","0","80","2","0","0","100","0","98","以妖豔的薔薇為裝飾，\n是深月愛用的眼帶。\n灌入魔力後將散發七色光華，\n讓對手的能力減退。","0","1","0","0","5","0","0","0","0","0","0"
"0","0","130521","1","0","熱望洋裝","0","25","0","0","0","0","9","98","希望哪天能穿看看…！貫注了\n莉瑪的夢想特別訂製的長衫。\n做夢少女的妄想能力，\n此刻，立即覺醒。","0","1","0","0","0","0","0","0","0","0","7"
"0","0","130531","1","0","白翼之服","0","52","0","0","0","0","6","98","莫妮卡穿著的大衣。\n其奢華的造型，令跟在\n背後的人身心亢奮，\n使全體攻擊力大幅提升。","0","1","0","0","4","0","0","0","0","0","4"
"0","0","130541","1","0","高級裁縫師腰帶","0","50","0","0","0","0","6","98","紡希所使用，能夠收納線軸的\n特製可攜式腰帶。能從線軸中\n快速放出魔法線來束縛敵人，\n並在一瞬間奪去敵人的意識。","0","1","0","0","4","0","0","0","0","0","4"
"0","0","130551","1","0","跟蹤披風","0","14","0","0","0","0","9","98","為了不讓自身的存在被人察覺，\n步未親手精心製作而成的披風。\n在不被注意到的時候偷偷接近，\n就能夠更加接近傾心的前輩。","0","1","0","0","0","0","0","0","0","0","9"
"0","0","130561","1","0","真打 絕海‧波浪丸","0","20","0","0","0","0","9","98","流夏攜帶的第二把刀。\n面臨結群的惡黨時，一旦拔出\n第二把刀‧波浪丸，戰場很快\n便會捲起旋風。","0","1","0","0","0","0","0","0","0","0","8"
"0","0","130571","1","0","亞實基倫","0","90","1","0","0","0","0","98","追求劍道極峰的吉塔所使用的\n單手劍。在寂滅的世界中\n能舞出自在的劍勢之人，\n將會被譽為劍聖。","0","1","0","0","22","0","0","0","0","0","0"
"0","0","130581","1","0","公主之劍","0","0","0","0","0","0","10","98","貪吃佩可所使用『皇家裝備』\n真正的樣貌。原本已經足夠強大，\n但若解放了那沉睡之力，\n將會賦予更強的力量。","0","1","0","0","0","0","0","0","0","5","9"
"0","0","130582","1","0","公主皇冠","0","800","0","0","0","1500","50","98","貪吃佩可所使用的「皇家裝備」的一部分。\n因為一起歷經了多次戰鬥，\n這套裝備就像貪吃佩可身體的一部分一樣，\n讓她非常適應，能提供她極大的力量。","0","1","0","0","0","0","0","0","0","0","40"
"0","0","130591","1","0","愛梅斯護符","0","50","0","0","0","0","5","98","可可蘿配戴的花飾。\n受到被祀奉為神的偉大存在之加持，\n花中飄出的溫和香氣，\n可以賦予戰鬥的勇氣。","0","1","0","0","0","0","0","0","0","5","5"
"0","0","130601","1","0","混沌魔典","0","0","0","0","94","0","0","98","凱留攜帶的魔導書。\n只要控制書中滿載的浩大魔力，\n就能自由操控所記載的\n強大術式。","0","1","0","0","0","0","0","10","0","0","0"
"0","0","130602","1","0","渾沌水晶球","0","0","0","0","400","1000","20","98","從凱留的魔法書中湧出的純粹魔力\n幻化成型的產物。\n擁有渾沌的性質，\n會對觸碰者帶來重傷等各種厄運。","0","1","0","0","0","0","0","0","0","0","20"
"0","0","130611","1","0","羈絆之證","0","99","1","0","0","0","0","98","矛依未從不離身配戴著的胸針。\n是過去的夥伴託付給她的禮物，\n兩人之間羈絆的溫暖，是她繼續\n揮舞著天樓霸斷劍戰鬥的動力。","0","1","0","0","9","0","0","0","0","0","0"
"0","0","130631","1","0","泰坦之后","0","95","0","0","0","0","0","98","亞里莎愛用的大弓。精靈族之間\n傳頌的傳說之弓，只要舉起來\n就能停止目標的動作，\n射出的箭能夠貫穿任何物質。","0","1","0","0","16","0","0","0","0","0","0"
"0","0","130641","1","0","冰龍劍","0","86","1","0","0","0","0","98","雪菲將冰之刃裹在自己劍上\n的模樣。威力會隨著魔力提高而\n不斷增強，其持續釋放出的寒氣會讓雪菲\n以外的人連要握住都有困難。","0","1","0","0","25","0","0","0","0","0","0"
"0","0","130651","1","0","龍人拳套","0","96","0","0","0","0","0","98","嘉夜戴在手上，宛如\n巨大龍腕的拳套。據說它呼應了穿戴者的強烈情緒，\n其噴湧而出的業火，\n能將敵對之人燃燒殆盡。","0","1","0","0","31","0","0","0","0","0","0"
"0","0","130661","1","0","祈梨的嗶嗶槌","0","64","1","10","0","0","0","98","祈梨愛用的槌子。\n經帆稀改造後，\n它的強度已和看上去的不同，\n足以承受龍人族的覺醒。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130681","1","0","女王之操控環","0","70","3","0","0","0","0","98","拉比林斯達在解放七冠權能之際\n出現的光環。其本身即為迷宮女王的\n能力，可能會對局部地區\n乃至全世界造成直接干擾。","0","1","0","0","50","0","0","0","0","0","0"
"0","0","130701","1","0","幻影之杖","0","0","1","0","91","0","0","98","似似花愛用的法杖。\n其施展的幻影魔法可以徹底矇騙對象，\n甚至連遭到施法本身也會遺忘。\n一切都在變貌大妃的股掌之間。","0","1","0","0","0","0","0","14","0","0","0"
"0","0","130711","1","0","聖域劍阿瓦隆","0","100","2","0","0","0","0","98","克莉絲提娜使用的大劍。\n窮盡計算的劍尖所畫出的軌跡，\n將不讓任何人有逃脫的機會予以\n一刀兩斷，誓約著絕對的勝利。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130751","1","0","傘劍海灘公主","0","80","0","0","0","0","0","98","能幫夏日增添色彩，貪吃佩可\n愛用的陽傘劍。燦爛的笑容與\n華麗又可愛的劍技組合，絕對\n能獨佔海灘上所有人的視線。","0","1","0","0","25","1","0","0","0","0","0"
"0","0","130761","1","0","涼槍水色碳酸果汁","0","42","0","0","0","0","5","98","可可蘿的夏日裝扮長槍。滿溢\n著清涼感的槍尖能描繪出涼爽\n的蒼藍軌跡，不論是魔物還是\n酷暑都能一擊冷卻。","0","1","0","0","0","0","0","0","0","5","5"
"0","0","130771","1","0","陽杖日光閃耀","0","0","0","0","40","0","6","98","鈴莓為了夏天使用的新法杖。\n有著華麗的裝飾並全力展現出\n渡假感，同時也是不管怎麼樣\n跌倒都不會打翻的極品芭菲。","0","1","0","0","0","0","0","0","0","0","6"
"0","0","130772","1","0","回憶的草帽","0","0","0","0","0","1000","35","98","鈴莓與育幼院的大家一起來到海邊\n時，所戴上的草帽。在大太陽下，\n不光是自己，也能從夏日陽光下\n守護在身旁依偎的孩子們。","0","1","0","0","0","0","0","0","0","0","45"
"0","0","130781","1","0","貓輪夏日漂浮","0","0","0","0","85","0","0","98","凱留為了快樂度過夏天而偷偷\n準備的泳圈。雖然本人主張是\n以安全性優先來選擇，但怪的\n是設計上卻全力地強調可愛。","0","1","0","0","0","0","0","15","0","0","0"
"0","0","130791","1","0","冰鯛冰之匕首","0","80","1","0","0","0","0","98","珠希為了度過炎熱夏天而常備\n的冰棒。\n冷凍鯛魚燒的滋味能讓腳步變\n輕快，以便輕鬆地玩弄敵人。","0","1","0","0","30","0","0","0","0","0","0"
"0","0","130792","1","0","喵咪貓咪羽毛長袍","0","800","0","0","0","500","8","98","穿泳裝的珠希所披上，羽衣狀的\n薄布。雖然帶有大鈴鐺，不過據說\n只要用貓咪的動作舉止，就能不發出\n聲音，輕易地四處移動。","0","1","0","0","0","0","0","0","0","0","8"
"0","0","130801","1","0","蒼龍槍蛟龍","0","86","3","0","0","0","0","98","美冬為了有效率地度過夏天而\n準備的槍。如同匯集狂暴海神\n的水流的一擊，能用最高效率\n擊潰敵人。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130802","1","0","蒼龍裝羅坦","0","550","0","0","0","800","18","98","美冬從海邊的最佳效率所得出的\n泳裝。據說不光是方便行動與\n舒適性，同時具備讓人精神為之\n一振的效果，堪稱是最棒的裝備。","0","1","0","0","0","0","0","0","0","0","18"
"0","0","130811","1","0","靈鐮南瓜鐮刀","0","75","1","0","0","0","0","98","骷髏老爸為了忍所準備的靈鐮。\n有著萬聖節的守護，燈籠的火光\n能將靈魂引導至冥界，其鐮刃則\n能用來將惡靈斬碎。","0","1","0","0","35","0","0","0","0","0","0"
"0","0","130812","1","0","萬聖節骷髏老爸","0","600","0","0","0","500","10","98","受到萬聖節時期增強的靈界魔力影響，\n力量增加的骷髏老爸。\n他一邊保護可愛的女兒，\n同時也熱衷於接近美女。","0","1","0","0","0","0","0","0","0","0","10"
"0","0","130821","1","0","萬聖節布丁","0","66","0","0","0","0","3","98","展現出了萬聖節派對氣氛，廚師\n自豪的布丁。有著微微的甜味及\n南瓜的滋味，是就連吃過非常多\n布丁的宮子都非常驚訝的味道。","0","1","0","0","10","0","0","0","0","0","3"
"0","0","130822","1","0","狼女套組","0","750","0","0","0","0","0","98","宮子從打工的地方拿到的扮裝用耳朵及手套。\n雖然只不過是扮裝用的，\n但要是她得不到布丁的話會發自內心地詛咒你，\n千萬要注意。","0","1","0","0","50","0","0","0","0","0","0"
"0","1","130831","1","0","魔帚萬聖‧眼球","0","0","0","0","60","0","0","98","美咲幫忙打扮成萬聖節的裝扮，\n有生命的魔杖小眼。似乎完美\n的展現出了大人的魅力及萬聖節\n裝扮的可愛。","0","1","0","0","0","1","0","0","0","0","5"
"0","0","130832","1","0","魔淑帽淑女‧小魔女","0","0","0","0","500","1000","15","98","美咲穿著萬聖節服裝時所戴的魔女帽子。\n據說裡面蘊藏著強大的魔力\n及成熟淑女的魅力，\n會吸引四周的人掉進特別的空間內。","0","1","0","0","0","0","0","0","0","0","15"
"0","0","130841","1","0","翠靈杖符文之雪","0","0","0","0","46","80","5","98","寄宿著聖夜的精靈，千歌所使用\n的魔法杖。回應唱喚術的精靈\n們給予了聖夜的守護，能夠大幅\n增加對象的能力。","0","1","0","0","0","0","0","0","0","0","5"
"0","0","130842","1","0","符文聖誕禮服","0","0","0","0","700","700","0","98","慈樂之音的聖誕節舞台用服裝。\n以聖夜為主題的設計風格，\n使穿上這身服裝的千歌的歌聲，\n宛如聖歌般清澈又莊嚴。","0","1","0","0","0","0","0","0","0","0","0"
"0","0","130851","1","0","聖誕鼓舞之鈴","0","0","0","0","0","125","10","98","接受了聖誕的祝福，胡桃愛用的\n鈴鐺。藉由胡桃敲響鈴鐺所傳達\n出的堅強，能夠喚起夥伴們絕不\n屈服的勇氣。","0","1","0","0","0","0","0","0","0","0","8"
"0","0","130852","1","0","聖誕女演員頭飾","0","0","0","0","0","1500","50","98","鈴莓為了胡桃等人製作的\n聖誕節派對用服裝。能夠讓\n小小的知名女演員無論身處何處，\n都感受得到有家可歸的溫暖。","0","1","0","0","0","0","0","0","0","0","50"
"0","1","130861","1","0","聖誕噗吉王","0","80","0","0","0","50","3","98","綾音的好夥伴，裝扮成聖誕節的\n色彩。增加可愛程度的同時也能\n提升綾音的能力，能夠釋放更加\n強力的一擊。","0","1","0","0","0","0","0","0","0","0","0"
