ff6c2fa0b24d433f8237f4cc3aad8f1a4a2ce17aae3aebf16bb2a3519c6c7861,12b5c3a3f839ad4eb5b5a48f9d7c7b74313be8fb38243064d2ab31edbc176cfc,03b45913c706074338e6c02d3b15d403e012a189426906ba3574c8d41fa84191,66fc6de1332fc1dcfd51967b2b5c75b2f222cfbced83e1aa020c48e789799e35,4fcad05330ce61851f5370cc700da1a8e94c057c3cd4d1ce727b79aae540387e,ae0b66a6ec8e5eab0419722de8910aa3a44518e8964852b7dcd34aaaf4c14558,66832edab9e3e279b38a3c6b15ed918531d91e6ffb284bc7686b0f0b3a979539
"0","1680","3","10204","3","10","0"
"0","1740","3","10204","4","10","0"
"0","1800","3","10204","5","10","0"
"0","2100","4","10204","0","10","0"
"0","2160","4","10204","1","10","0"
"0","2220","4","10204","2","10","0"
"0","2280","4","10204","3","10","0"
"0","2340","4","10204","4","10","0"
"0","2400","4","10204","5","10","0"
"0","2700","5","10204","0","10","0"
"0","2760","5","10204","1","10","0"
"0","2820","5","10204","2","10","0"
"0","2880","5","10204","3","10","0"
"0","2940","5","10204","4","10","0"
"0","3000","5","10204","5","10","0"
"0","150","1","10301","0","1","0"
"0","180","1","10301","1","1","0"
"0","210","1","10301","2","1","0"
"0","240","1","10301","3","1","0"
"0","270","1","10301","4","1","0"
"0","300","1","10301","5","1","0"
"0","450","2","10301","0","1","0"
"0","480","2","10301","1","1","0"
"0","510","2","10301","2","1","0"
"0","540","2","10301","3","1","0"
"0","570","2","10301","4","1","0"
"0","600","2","10301","5","1","0"
"0","750","3","10301","0","1","0"
"0","780","3","10301","1","1","0"
"0","810","3","10301","2","1","0"
"0","840","3","10301","3","1","0"
"0","870","3","10301","4","1","0"
"0","900","3","10301","5","1","0"
"0","1050","4","10301","0","1","0"
"0","1080","4","10301","1","1","0"
"0","1110","4","10301","2","1","0"
"0","1140","4","10301","3","1","0"
"0","1170","4","10301","4","1","0"
"0","1200","4","10301","5","1","0"
"0","1350","5","10301","0","1","0"
"0","1380","5","10301","1","1","0"
"0","1410","5","10301","2","1","0"
"0","1440","5","10301","3","1","0"
"0","1470","5","10301","4","1","0"
"0","1500","5","10301","5","1","0"
"0","150","1","10302","0","3","0"
"0","180","1","10302","1","3","0"
"0","210","1","10302","2","3","0"
"0","240","1","10302","3","3","0"
"0","270","1","10302","4","3","0"
"0","300","1","10302","5","3","0"
"0","450","2","10302","0","3","0"
"0","480","2","10302","1","3","0"
"0","510","2","10302","2","3","0"
"0","540","2","10302","3","3","0"
"0","570","2","10302","4","3","0"
"0","600","2","10302","5","3","0"
"0","750","3","10302","0","3","0"
"0","780","3","10302","1","3","0"
"0","810","3","10302","2","3","0"
"0","840","3","10302","3","3","0"
"0","870","3","10302","4","3","0"
"0","900","3","10302","5","3","0"
"0","1050","4","10302","0","3","0"
"0","1080","4","10302","1","3","0"
"0","1110","4","10302","2","3","0"
"0","1140","4","10302","3","3","0"
"0","1170","4","10302","4","3","0"
"0","1200","4","10302","5","3","0"
"0","1350","5","10302","0","3","0"
"0","1380","5","10302","1","3","0"
"0","1410","5","10302","2","3","0"
"0","1440","5","10302","3","3","0"
"0","1470","5","10302","4","3","0"
"0","1500","5","10302","5","3","0"
"0","150","1","10303","0","4","0"
"0","180","1","10303","1","4","0"
"0","210","1","10303","2","4","0"
"0","240","1","10303","3","4","0"
"0","270","1","10303","4","4","0"
"0","300","1","10303","5","4","0"
"0","450","2","10303","0","4","0"
"0","480","2","10303","1","4","0"
"0","510","2","10303","2","4","0"
"0","540","2","10303","3","4","0"
"0","570","2","10303","4","4","0"
"0","600","2","10303","5","4","0"
"0","750","3","10303","0","4","0"
"0","780","3","10303","1","4","0"
"0","810","3","10303","2","4","0"
"0","840","3","10303","3","4","0"
"0","870","3","10303","4","4","0"
"0","900","3","10303","5","4","0"
"0","1050","4","10303","0","4","0"
"0","1080","4","10303","1","4","0"
"0","1110","4","10303","2","4","0"
"0","1140","4","10303","3","4","0"
"0","1170","4","10303","4","4","0"
"0","1200","4","10303","5","4","0"
"0","1350","5","10303","0","4","0"
"0","1380","5","10303","1","4","0"
"0","1410","5","10303","2","4","0"
"0","1440","5","10303","3","4","0"
"0","1470","5","10303","4","4","0"
"0","1500","5","10303","5","4","0"
"0","200","1","10304","0","11","0"
"0","240","1","10304","1","11","0"
"0","280","1","10304","2","11","0"
"0","320","1","10304","3","11","0"
"0","360","1","10304","4","11","0"
"0","400","1","10304","5","11","0"
"0","600","2","10304","0","11","0"
"0","640","2","10304","1","11","0"
"0","680","2","10304","2","11","0"
"0","720","2","10304","3","11","0"
"0","760","2","10304","4","11","0"
"0","800","2","10304","5","11","0"
"0","1000","3","10304","0","11","0"
"0","1040","3","10304","1","11","0"
"0","1080","3","10304","2","11","0"
"0","1120","3","10304","3","11","0"
"0","1160","3","10304","4","11","0"
"0","1200","3","10304","5","11","0"
"0","1400","4","10304","0","11","0"
"0","1440","4","10304","1","11","0"
"0","1480","4","10304","2","11","0"
"0","1520","4","10304","3","11","0"
"0","1560","4","10304","4","11","0"
"0","1600","4","10304","5","11","0"
"0","1800","5","10304","0","11","0"
"0","1840","5","10304","1","11","0"
"0","1880","5","10304","2","11","0"
"0","1920","5","10304","3","11","0"
"0","1960","5","10304","4","11","0"
"0","2000","5","10304","5","11","0"
"0","150","1","10401","0","1","0"
"0","180","1","10401","1","1","0"
"0","210","1","10401","2","1","0"
"0","240","1","10401","3","1","0"
"0","270","1","10401","4","1","0"
"0","300","1","10401","5","1","0"
"0","450","2","10401","0","1","0"
"0","480","2","10401","1","1","0"
"0","510","2","10401","2","1","0"
"0","540","2","10401","3","1","0"
"0","570","2","10401","4","1","0"
"0","600","2","10401","5","1","0"
"0","750","3","10401","0","1","0"
"0","780","3","10401","1","1","0"
"0","810","3","10401","2","1","0"
"0","840","3","10401","3","1","0"
"0","870","3","10401","4","1","0"
"0","900","3","10401","5","1","0"
"0","1050","4","10401","0","1","0"
"0","1080","4","10401","1","1","0"
"0","1110","4","10401","2","1","0"
"0","1140","4","10401","3","1","0"
"0","1170","4","10401","4","1","0"
"0","1200","4","10401","5","1","0"
"0","1350","5","10401","0","1","0"
"0","1380","5","10401","1","1","0"
"0","1410","5","10401","2","1","0"
"0","1440","5","10401","3","1","0"
"0","1470","5","10401","4","1","0"
"0","1500","5","10401","5","1","0"
"0","150","1","10402","0","3","0"
"0","180","1","10402","1","3","0"
"0","210","1","10402","2","3","0"
"0","240","1","10402","3","3","0"
"0","270","1","10402","4","3","0"
"0","300","1","10402","5","3","0"
"0","450","2","10402","0","3","0"
"0","480","2","10402","1","3","0"
"0","510","2","10402","2","3","0"
"0","540","2","10402","3","3","0"
"0","570","2","10402","4","3","0"
"0","600","2","10402","5","3","0"
"0","750","3","10402","0","3","0"
"0","780","3","10402","1","3","0"
"0","810","3","10402","2","3","0"
"0","840","3","10402","3","3","0"
"0","870","3","10402","4","3","0"
"0","900","3","10402","5","3","0"
"0","1050","4","10402","0","3","0"
"0","1080","4","10402","1","3","0"
"0","1110","4","10402","2","3","0"
"0","1140","4","10402","3","3","0"
"0","1170","4","10402","4","3","0"
"0","1200","4","10402","5","3","0"
"0","1350","5","10402","0","3","0"
"0","1380","5","10402","1","3","0"
"0","1410","5","10402","2","3","0"
"0","1440","5","10402","3","3","0"
"0","1470","5","10402","4","3","0"
"0","1500","5","10402","5","3","0"
"0","150","1","10403","0","4","0"
"0","180","1","10403","1","4","0"
"0","210","1","10403","2","4","0"
"0","240","1","10403","3","4","0"
"0","270","1","10403","4","4","0"
"0","300","1","10403","5","4","0"
"0","450","2","10403","0","4","0"
"0","480","2","10403","1","4","0"
"0","510","2","10403","2","4","0"
"0","540","2","10403","3","4","0"
"0","570","2","10403","4","4","0"
"0","600","2","10403","5","4","0"
"0","750","3","10403","0","4","0"
"0","780","3","10403","1","4","0"
"0","810","3","10403","2","4","0"
"0","840","3","10403","3","4","0"
"0","870","3","10403","4","4","0"
"0","900","3","10403","5","4","0"
"0","1050","4","10403","0","4","0"
"0","1080","4","10403","1","4","0"
"0","1110","4","10403","2","4","0"
"0","1140","4","10403","3","4","0"
"0","1170","4","10403","4","4","0"
"0","1200","4","10403","5","4","0"
"0","1350","5","10403","0","4","0"
"0","1380","5","10403","1","4","0"
"0","1410","5","10403","2","4","0"
"0","1440","5","10403","3","4","0"
"0","1470","5","10403","4","4","0"
"0","1500","5","10403","5","4","0"
"0","200","1","10404","0","12","0"
"0","240","1","10404","1","12","0"
"0","280","1","10404","2","12","0"
"0","320","1","10404","3","12","0"
"0","360","1","10404","4","12","0"
"0","400","1","10404","5","12","0"
"0","600","2","10404","0","12","0"
"0","640","2","10404","1","12","0"
"0","680","2","10404","2","12","0"
"0","720","2","10404","3","12","0"
"0","760","2","10404","4","12","0"
"0","800","2","10404","5","12","0"
"0","1000","3","10404","0","12","0"
"0","1040","3","10404","1","12","0"
"0","1080","3","10404","2","12","0"
"0","1120","3","10404","3","12","0"
"0","1160","3","10404","4","12","0"
"0","1200","3","10404","5","12","0"
"0","1400","4","10404","0","12","0"
"0","1440","4","10404","1","12","0"
"0","1480","4","10404","2","12","0"
"0","1520","4","10404","3","12","0"
"0","1560","4","10404","4","12","0"
"0","1600","4","10404","5","12","0"
"0","1800","5","10404","0","12","0"
"0","1840","5","10404","1","12","0"
"0","1880","5","10404","2","12","0"
"0","1920","5","10404","3","12","0"
"0","1960","5","10404","4","12","0"
"0","2000","5","10404","5","12","0"
"0","150","1","10501","0","1","0"
"0","180","1","10501","1","1","0"
"0","210","1","10501","2","1","0"
"0","240","1","10501","3","1","0"
"0","270","1","10501","4","1","0"
"0","300","1","10501","5","1","0"
"0","450","2","10501","0","1","0"
"0","480","2","10501","1","1","0"
"0","510","2","10501","2","1","0"
"0","540","2","10501","3","1","0"
"0","570","2","10501","4","1","0"
"0","600","2","10501","5","1","0"
"0","750","3","10501","0","1","0"
"0","780","3","10501","1","1","0"
"0","810","3","10501","2","1","0"
"0","840","3","10501","3","1","0"
"0","870","3","10501","4","1","0"
"0","900","3","10501","5","1","0"
"0","1050","4","10501","0","1","0"
"0","1080","4","10501","1","1","0"
"0","1110","4","10501","2","1","0"
"0","1140","4","10501","3","1","0"
"0","1170","4","10501","4","1","0"
"0","1200","4","10501","5","1","0"
"0","1350","5","10501","0","1","0"
"0","1380","5","10501","1","1","0"
"0","1410","5","10501","2","1","0"
"0","1440","5","10501","3","1","0"
"0","1470","5","10501","4","1","0"
"0","1500","5","10501","5","1","0"
"0","150","1","10502","0","3","0"
"0","180","1","10502","1","3","0"
"0","210","1","10502","2","3","0"
"0","240","1","10502","3","3","0"
"0","270","1","10502","4","3","0"
"0","300","1","10502","5","3","0"
"0","450","2","10502","0","3","0"
"0","480","2","10502","1","3","0"
"0","510","2","10502","2","3","0"
"0","540","2","10502","3","3","0"
"0","570","2","10502","4","3","0"
"0","600","2","10502","5","3","0"
"0","750","3","10502","0","3","0"
"0","780","3","10502","1","3","0"
"0","810","3","10502","2","3","0"
"0","840","3","10502","3","3","0"
"0","870","3","10502","4","3","0"
"0","900","3","10502","5","3","0"
"0","1050","4","10502","0","3","0"
"0","1080","4","10502","1","3","0"
"0","1110","4","10502","2","3","0"
"0","1140","4","10502","3","3","0"
"0","1170","4","10502","4","3","0"
"0","1200","4","10502","5","3","0"
"0","1350","5","10502","0","3","0"
"0","1380","5","10502","1","3","0"
"0","1410","5","10502","2","3","0"
"0","1440","5","10502","3","3","0"
"0","1470","5","10502","4","3","0"
"0","1500","5","10502","5","3","0"
"0","150","1","10503","0","4","0"
"0","180","1","10503","1","4","0"
"0","210","1","10503","2","4","0"
"0","240","1","10503","3","4","0"
"0","270","1","10503","4","4","0"
"0","300","1","10503","5","4","0"
"0","450","2","10503","0","4","0"
"0","480","2","10503","1","4","0"
"0","510","2","10503","2","4","0"
"0","540","2","10503","3","4","0"
"0","570","2","10503","4","4","0"
"0","600","2","10503","5","4","0"
"0","750","3","10503","0","4","0"
"0","780","3","10503","1","4","0"
"0","810","3","10503","2","4","0"
"0","840","3","10503","3","4","0"
"0","870","3","10503","4","4","0"
"0","900","3","10503","5","4","0"
"0","1050","4","10503","0","4","0"
"0","1080","4","10503","1","4","0"
"0","1110","4","10503","2","4","0"
"0","1140","4","10503","3","4","0"
"0","1170","4","10503","4","4","0"
"0","1200","4","10503","5","4","0"
"0","1350","5","10503","0","4","0"
"0","1380","5","10503","1","4","0"
"0","1410","5","10503","2","4","0"
"0","1440","5","10503","3","4","0"
"0","1470","5","10503","4","4","0"
"0","1500","5","10503","5","4","0"
"0","500","1","10504","0","14","0"
"0","600","1","10504","1","14","0"
"0","700","1","10504","2","14","0"
"0","800","1","10504","3","14","0"
"0","900","1","10504","4","14","0"
"0","1000","1","10504","5","14","0"
"0","1500","2","10504","0","14","0"
"0","1600","2","10504","1","14","0"
"0","1700","2","10504","2","14","0"
"0","1800","2","10504","3","14","0"
"0","1900","2","10504","4","14","0"
"0","2000","2","10504","5","14","0"
"0","2500","3","10504","0","14","0"
"0","2600","3","10504","1","14","0"
"0","2700","3","10504","2","14","0"
"0","2800","3","10504","3","14","0"
"0","2900","3","10504","4","14","0"
"0","3000","3","10504","5","14","0"
"0","3500","4","10504","0","14","0"
"0","3600","4","10504","1","14","0"
"0","3700","4","10504","2","14","0"
"0","3800","4","10504","3","14","0"
"0","3900","4","10504","4","14","0"
"0","4000","4","10504","5","14","0"
"0","4500","5","10504","0","14","0"
"0","4600","5","10504","1","14","0"
"0","4700","5","10504","2","14","0"
"0","4800","5","10504","3","14","0"
"0","4900","5","10504","4","14","0"
"0","5000","5","10504","5","14","0"
"0","150","1","10601","0","1","0"
"0","180","1","10601","1","1","0"
"0","210","1","10601","2","1","0"
"0","240","1","10601","3","1","0"
"0","270","1","10601","4","1","0"
"0","300","1","10601","5","1","0"
"0","450","2","10601","0","1","0"
"0","480","2","10601","1","1","0"
"0","510","2","10601","2","1","0"
"0","540","2","10601","3","1","0"
"0","570","2","10601","4","1","0"
"0","600","2","10601","5","1","0"
"0","750","3","10601","0","1","0"
"0","780","3","10601","1","1","0"
"0","810","3","10601","2","1","0"
"0","840","3","10601","3","1","0"
"0","870","3","10601","4","1","0"
"0","900","3","10601","5","1","0"
"0","1050","4","10601","0","1","0"
"0","1080","4","10601","1","1","0"
"0","1110","4","10601","2","1","0"
"0","1140","4","10601","3","1","0"
"0","1170","4","10601","4","1","0"
"0","1200","4","10601","5","1","0"
"0","1350","5","10601","0","1","0"
"0","1380","5","10601","1","1","0"
"0","1410","5","10601","2","1","0"
"0","1440","5","10601","3","1","0"
"0","1470","5","10601","4","1","0"
"0","1500","5","10601","5","1","0"
"0","150","1","10602","0","3","0"
"0","180","1","10602","1","3","0"
"0","210","1","10602","2","3","0"
"0","240","1","10602","3","3","0"
"0","270","1","10602","4","3","0"
"0","300","1","10602","5","3","0"
"0","450","2","10602","0","3","0"
"0","480","2","10602","1","3","0"
"0","510","2","10602","2","3","0"
"0","540","2","10602","3","3","0"
"0","570","2","10602","4","3","0"
"0","600","2","10602","5","3","0"
"0","750","3","10602","0","3","0"
"0","780","3","10602","1","3","0"
"0","810","3","10602","2","3","0"
"0","840","3","10602","3","3","0"
"0","870","3","10602","4","3","0"
"0","900","3","10602","5","3","0"
"0","1050","4","10602","0","3","0"
"0","1080","4","10602","1","3","0"
"0","1110","4","10602","2","3","0"
"0","1140","4","10602","3","3","0"
"0","1170","4","10602","4","3","0"
"0","1200","4","10602","5","3","0"
"0","1350","5","10602","0","3","0"
"0","1380","5","10602","1","3","0"
"0","1410","5","10602","2","3","0"
"0","1440","5","10602","3","3","0"
"0","1470","5","10602","4","3","0"
"0","1500","5","10602","5","3","0"
"0","150","1","10603","0","4","0"
"0","180","1","10603","1","4","0"
"0","210","1","10603","2","4","0"
"0","240","1","10603","3","4","0"
"0","270","1","10603","4","4","0"
"0","300","1","10603","5","4","0"
"0","450","2","10603","0","4","0"
"0","480","2","10603","1","4","0"
"0","510","2","10603","2","4","0"
"0","540","2","10603","3","4","0"
"0","570","2","10603","4","4","0"
"0","600","2","10603","5","4","0"
"0","750","3","10603","0","4","0"
"0","780","3","10603","1","4","0"
"0","810","3","10603","2","4","0"
"0","840","3","10603","3","4","0"
"0","870","3","10603","4","4","0"
"0","900","3","10603","5","4","0"
"0","1050","4","10603","0","4","0"
"0","1080","4","10603","1","4","0"
"0","1110","4","10603","2","4","0"
"0","1140","4","10603","3","4","0"
"0","1170","4","10603","4","4","0"
"0","1200","4","10603","5","4","0"
"0","1350","5","10603","0","4","0"
"0","1380","5","10603","1","4","0"
"0","1410","5","10603","2","4","0"
"0","1440","5","10603","3","4","0"
"0","1470","5","10603","4","4","0"
"0","1500","5","10603","5","4","0"
"0","200","1","10604","0","13","0"
"0","240","1","10604","1","13","0"
"0","280","1","10604","2","13","0"
"0","320","1","10604","3","13","0"
"0","360","1","10604","4","13","0"
"0","400","1","10604","5","13","0"
"0","600","2","10604","0","13","0"
"0","640","2","10604","1","13","0"
"0","680","2","10604","2","13","0"
"0","720","2","10604","3","13","0"
"0","760","2","10604","4","13","0"
"0","800","2","10604","5","13","0"
"0","1000","3","10604","0","13","0"
"0","1040","3","10604","1","13","0"
"0","1080","3","10604","2","13","0"
"0","1120","3","10604","3","13","0"
"0","1160","3","10604","4","13","0"
"0","1200","3","10604","5","13","0"
"0","1400","4","10604","0","13","0"
"0","1440","4","10604","1","13","0"
"0","1480","4","10604","2","13","0"
"0","1520","4","10604","3","13","0"
"0","1560","4","10604","4","13","0"
"0","1600","4","10604","5","13","0"
"0","1800","5","10604","0","13","0"
"0","1840","5","10604","1","13","0"
"0","1880","5","10604","2","13","0"
"0","1920","5","10604","3","13","0"
"0","1960","5","10604","4","13","0"
"0","2000","5","10604","5","13","0"
"0","150","1","10701","0","1","0"
"0","180","1","10701","1","1","0"
"0","210","1","10701","2","1","0"
"0","240","1","10701","3","1","0"
"0","270","1","10701","4","1","0"
"0","300","1","10701","5","1","0"
"0","450","2","10701","0","1","0"
"0","480","2","10701","1","1","0"
"0","510","2","10701","2","1","0"
"0","540","2","10701","3","1","0"
"0","570","2","10701","4","1","0"
"0","600","2","10701","5","1","0"
"0","750","3","10701","0","1","0"
"0","780","3","10701","1","1","0"
"0","810","3","10701","2","1","0"
"0","840","3","10701","3","1","0"
"0","870","3","10701","4","1","0"
"0","900","3","10701","5","1","0"
"0","1050","4","10701","0","1","0"
"0","1080","4","10701","1","1","0"
"0","1110","4","10701","2","1","0"
"0","1140","4","10701","3","1","0"
"0","1170","4","10701","4","1","0"
"0","1200","4","10701","5","1","0"
"0","1350","5","10701","0","1","0"
"0","1380","5","10701","1","1","0"
"0","1410","5","10701","2","1","0"
"0","1440","5","10701","3","1","0"
"0","1470","5","10701","4","1","0"
"0","1500","5","10701","5","1","0"
"0","150","1","10702","0","3","0"
"0","180","1","10702","1","3","0"
"0","210","1","10702","2","3","0"
"0","240","1","10702","3","3","0"
"0","270","1","10702","4","3","0"
"0","300","1","10702","5","3","0"
"0","450","2","10702","0","3","0"
"0","480","2","10702","1","3","0"
"0","510","2","10702","2","3","0"
"0","540","2","10702","3","3","0"
"0","570","2","10702","4","3","0"
"0","600","2","10702","5","3","0"
"0","750","3","10702","0","3","0"
"0","780","3","10702","1","3","0"
"0","810","3","10702","2","3","0"
