f40fa7a9fbf277e904b28a23bfa9e5311f76092d41c0d7f3c167113334ff92a4,f03125c9096d25f89dc064951f58222f06160f1fe584ec01ed50945049f6ec39,ba6fe1c31c3b5a8c7c9ab6b9768ff209d800e6c7a50cff222b8d9b7df2ae62f2,7b048e2100a19086f68feaa23942801a3c5a40f1c403f441d8ed1cc5b527bcb6,5b397a2c0b07b36baee4f87eb1091a471be7fa7e6d1e6f27666a01f262bb5c5f,73aaf810f28f4d14b5e953e9590b1569a095e257dc76cb8afd0d335bb6fabdcc,6aade3e31f1c13b76deca3d9ec901b7219c351dc37630a0d7c61b2d6feceb9a4,2b0f307894df4124d71e2f26ea419063050d9d9a35faad6523e596d7837d1525,6da6850e79c17f10101fda2374b13c066ea1482801f4ae4db9ed8ce35064cd55,b0fba27c1f9e0cdfdefa509b7d222e27e23f225bfda1033975529196898984bc,450a4f8143e0306df557368ff1d0aa73834700b1d6cb559865043bda424e9c81,a315f0e73a3e73864f20ad47bfac254bed52622aa31b398293cb758d7689f816
"2030/08/01 14:59:59","21005","珠希（工作服）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","珠希（工作服）專用水晶球 / Lv180","21","999","0","2021/05/31 12:00:00","6","1","0","0"
"2030/08/01 14:59:59","21006","紡希（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","紡希（夏日）專用水晶球 / Lv180","21","999","0","2021/07/31 12:00:00","7","1","0","0"
"2030/08/01 14:59:59","21007","妮諾（萬聖節）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","妮諾（萬聖節）專用水晶球 / Lv180","21","999","0","2021/09/30 12:00:00","8","1","0","0"
"2030/08/01 14:59:59","21008","真陽（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","真陽（聖誕節）專用水晶球 / Lv215","21","999","0","2022/04/01 16:00:00","9","1","0","0"
"2030/08/01 14:59:59","21009","流夏（新年）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","流夏（新年）專用水晶球 / Lv215","21","999","0","2022/05/02 16:00:00","10","1","0","0"
"2030/08/01 14:59:59","21010","拉比林斯達（超載）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","拉比林斯達（超載）專用水晶球 / Lv215","21","999","0","2022/06/08 16:00:00","12","1","0","0"
"2030/08/01 14:59:59","21011","碧（露營）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","碧（露營）專用水晶球 / Lv215","21","999","0","2022/10/02 16:00:00","13","1","0","0"
"2030/08/01 14:59:59","21012","日和（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","日和（夏日）專用水晶球 / Lv215","21","999","0","2022/11/01 16:00:00","14","1","0","0"
"2030/08/01 14:59:59","21013","禊（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","禊（夏日）專用水晶球 / Lv215","21","999","0","2022/12/01 16:00:00","15","1","0","0"
"2030/08/01 14:59:59","21014","鈴（萬聖節）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","鈴（萬聖節）專用水晶球 / Lv215","21","999","0","2023/02/01 16:00:00","16","1","0","0"
"2030/08/01 14:59:59","21015","依里（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","依里（聖誕節）專用水晶球 / Lv250","21","999","0","2023/04/01 16:00:00","17","1","0","0"
"2030/08/01 14:59:59","21016","深月（新年）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","深月（新年）專用水晶球 / Lv250","21","999","0","2023/05/01 16:00:00","20","1","0","0"
"2030/08/01 14:59:59","21017","嘉夜（解放者）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","嘉夜（解放者）專用水晶球 / Lv250","21","999","0","2023/01/31 12:00:00","21","1","0","0"
"2030/08/01 14:59:59","21018","花凜（煉金術士）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","花凜（煉金術士）專用水晶球 / Lv250","21","999","0","2023/09/01 16:00:00","22","1","0","0"
"2030/08/01 14:59:59","21019","秋乃（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","秋乃（夏日）專用水晶球 / Lv250","21","999","0","2023/11/01 16:00:00","24","1","0","0"
"2030/08/01 14:59:59","21020","空花（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","空花（夏日）專用水晶球 / Lv250","21","999","0","2023/12/01 16:00:00","25","1","0","0"
"2030/08/01 14:59:59","21021","祈梨（新年）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","祈梨（新年）專用水晶球 / Lv280","21","999","0","2024/05/01 16:00:00","27","1","0","0"
"2030/08/01 14:59:59","21022","怜（星素）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","怜（星素）專用水晶球 / Lv280","21","999","0","2024/06/01 16:00:00","28","1","0","0"
"2030/08/01 14:59:59","21023","貪吃佩可專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","貪吃佩可專用水晶球 / Lv280","21","999","0","2025/12/15 16:00:00","29","1","0","0"
"2030/08/01 14:59:59","21024","可可蘿專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","可可蘿專用水晶球 / Lv280","21","999","0","2025/12/15 16:00:00","30","1","0","0"
"2030/08/01 14:59:59","21025","凱留專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","凱留專用水晶球 / Lv280","21","999","0","2025/12/15 16:00:00","31","1","0","0"
"2030/08/01 14:59:59","21026","雪菲專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","雪菲專用水晶球 / Lv280","21","999","0","2025/12/15 16:00:00","32","1","0","0"
"2030/08/01 14:59:59","21900","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv180/RANK19。","輝光水晶球 / Lv180","21","999","0","2021/08/02 16:00:00","4","1","0","0"
"2030/08/01 14:59:59","21901","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv215/RANK23。","輝光水晶球 / Lv215","21","999","0","2022/06/01 16:00:00","11","1","0","0"
"2030/08/01 14:59:59","21902","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv250/RANK26。","輝光水晶球 / Lv250","21","999","0","2023/04/01 16:00:00","18","1","0","0"
"2030/08/01 14:59:59","21903","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv100/RANK12。","輝光水晶球 / Lv100","21","999","0","2022/12/15 12:00:00","19","1","0","0"
"2030/08/01 14:59:59","21904","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv260/RANK28。","輝光水晶球 / Lv260","21","999","0","2023/09/01 16:00:00","23","1","0","0"
"2030/08/01 14:59:59","21905","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv280/RANK29。","輝光水晶球 / Lv280","21","999","0","2024/03/01 16:00:00","26","1","0","0"
"2030/08/01 14:59:59","21951","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv240。","專用裝備1輝光水晶球 / Lv240","23","999","0","2022/10/14 16:00:00","10001","1","0","0"
"2030/08/01 14:59:59","21952","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv270。","專用裝備1輝光水晶球 / Lv270","23","999","0","2023/09/16 16:00:00","10002","1","0","0"
"2030/08/01 14:59:59","21953","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv290。","專用裝備1輝光水晶球 / Lv290","23","999","0","2024/07/15 16:00:00","10003","1","0","0"
"2030/08/01 14:59:59","21954","所有角色皆可使用的專用裝備１輝光水晶球。可製作專用裝備１並強化至Lv340。","專用裝備１輝光水晶球 / Lv340","23","999","0","2026/02/01 00:00:00","10004","1","0","0"
"2030/08/01 14:59:59","22001","用來強化角色裝備，使用後增加 10 點裝備強化值。","精煉石","3","999999","120","2015/12/17 15:00:00","10","1","0","0"
"2030/08/01 14:59:59","22002","用來強化角色裝備，使用後增加 60 點裝備強化值。","上級精煉石","3","999999","720","2015/12/17 15:00:00","60","2","0","0"
"2030/08/01 14:59:59","22003","用來強化角色裝備，使用後增加 200 點裝備強化值。","精練結晶","3","999999","2400","2015/12/17 15:00:00","200","3","0","0"
"2030/08/01 14:59:59","23001","使用於已獲得通關 Rank★3 的冒險時，能夠直接略過戰鬥時間的票券。","掃蕩券","5","999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","23002","可縮短探險的冒險之所需時間的票券。","縮時券","5","999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","23003","可以玩 1 次專精轉蛋的票券。","專精券","5","999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","24001","可以玩 1 次白金轉蛋或精選轉蛋的轉蛋券。","白金轉蛋券","8","999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","24003","可使共鬥通關的獎勵變得豪華的票券。","共鬥券","10","999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","24004","可以玩 10 次白金轉蛋或精選轉蛋的轉蛋券。","白金10連轉蛋券","8","999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","24009","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中3周年轉蛋券","17","999","0","2021/02/21 12:00:00","0","1","0","0"
"2030/08/01 14:59:59","24010","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中4周年轉蛋券","17","999","0","2022/02/14 12:00:00","0","1","0","0"
"2030/08/01 14:59:59","24014","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 公主連結慶典2023紀念轉蛋券","17","999","0","2023/09/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24015","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 5周年紀念轉蛋券","17","999","0","2023/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24016","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 新手衝刺轉蛋券","17","999","0","2023/08/01 05:00:00","0","1","0","0"
"2030/08/01 14:59:59","24017","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 公主連結慶典2024紀念轉蛋券","17","999","0","2024/08/23 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24018","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 公主連結慶典2025紀念轉蛋券","17","999","0","2025/02/09 12:00:00","0","1","0","0"
"2030/08/01 14:59:59","24019","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","支援轉蛋券（火）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24020","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","精選支援轉蛋券（火）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24021","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","支援轉蛋券（闇）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24022","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","精選支援轉蛋券（闇）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24023","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","支援轉蛋券（水）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24024","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","精選支援轉蛋券（水）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24025","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","支援轉蛋券（風）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24026","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","精選支援轉蛋券（風）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24027","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","★3必中 新手衝刺任務轉蛋券","17","999","0","2025/08/15 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","24028","可以10連抽專用轉蛋的轉蛋券。第10名角色必中★3角色。","回歸10連轉蛋券","17","999","0","2026/02/01 05:00:00","0","1","0","0"
"2030/08/01 14:59:59","24029","可以10連抽專用轉蛋的轉蛋券。第10名角色必中★3角色。","回歸SP10連轉蛋券","17","999","0","2026/02/01 05:00:00","0","1","0","0"
"2026/03/04 15:59:59","24030","可以10連抽專用轉蛋的轉蛋券。","佐賀偶像是傳奇合作紀念 10連轉蛋券","17","999","0","2026/02/22 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24031","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","2026 七夕紀念★3必中轉蛋券","17","999","0","2026/08/19 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24032","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","支援轉蛋券（光）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24033","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","精選支援轉蛋券（光）2026","17","999","0","2026/09/14 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","24034","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","8th Anniv. 線下活動★3必中轉蛋券","17","999","0","2026/08/22 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","25001","喚醒角色所潛藏極大力量的道具。","公主寶珠","20","99999","0","2020/01/02 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","25011","由構成世界的屬性之力，星素中的火屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（火）","29","999999999","0","2015/12/17 15:00:00","0","1","30","0"
"2030/08/01 14:59:59","25012","由構成世界的屬性之力，星素中的水屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（水）","29","999999999","0","2015/12/17 15:00:00","0","1","50","0"
"2030/08/01 14:59:59","25013","由構成世界的屬性之力，星素中的風屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（風）","29","999999999","0","2015/12/17 15:00:00","0","1","20","0"
"2030/08/01 14:59:59","25014","由構成世界的屬性之力，星素中的光屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（光）","29","999999999","0","2015/12/17 15:00:00","0","1","40","0"
"2030/08/01 14:59:59","25015","由構成世界的屬性之力，星素中的闇屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","星素水晶球（闇）","29","999999999","0","2015/12/17 15:00:00","0","1","60","0"
"2030/08/01 14:59:59","25021","由構成世界的屬性之力，星素形成的結晶。因其內蘊含的屬性還尚未被分化，因此相當不穩定，可透過激發的方式使其釋出龐大的屬性之力。","星素碎片","29","999999999","0","2015/12/17 15:00:00","0","1","10","0"
"2030/08/01 14:59:59","25101","伴隨著星素顯現而出現的寶珠。以不明物質所組成，不知道為何使用後能夠提升公主騎士的權能。","大師碎片","29","9999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","25102","大師碎片的碎片。","大師碎片（碎片）","29","99999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","25201","能夠喚醒角色體內沉睡的才氣之力，讓技術更加純熟的小魔珠。使用後可強化連結RANK。","連結魔珠‧技藝","38","9999999","0","2015/12/17 15:00:00","0","1","100","0"
"2030/08/01 14:59:59","25202","古代王所遺留的女神聖像。因其內蘊的祈禱而點燃微弱的恩惠之光。為解放連結RANK強化上限所必需的道具。","青銅冠冕","38","9999999","0","2015/12/17 15:00:00","0","1","200","0"
"2030/08/01 14:59:59","25203","能夠喚醒角色體內沉睡的鬥志之力，讓其湧出迎難而上的勇氣的小魔珠。使用後可強化連結RANK。","連結魔珠‧靈魂","38","9999999","0","2015/12/17 15:00:00","0","1","110","0"
"2030/08/01 14:59:59","25204","古代王所遺留，閃耀銀色光芒的女神聖像。能夠澄澈心靈的白色光輝中，寄宿著純潔的祝福。為解放連結RANK強化上限所必需的道具。","白銀冠冕","38","9999999","0","2015/12/17 15:00:00","0","1","210","0"
"2030/08/01 14:59:59","25205","能夠喚醒角色體內沉睡的庇護之力，讓防禦更加強化的小魔珠。使用後可強化連結RANK。","連結魔珠‧防禦","38","9999999","0","2015/12/17 15:00:00","0","1","120","0"
"2030/08/01 14:59:59","25206","古代王所遺留，閃耀金色光芒的女神聖像。閃耀星辰的恩寵指引著應行的道路。為解放連結RANK強化上限所必需的道具。","黃金冠冕","38","9999999","0","2015/12/17 15:00:00","0","1","220","0"
"2030/08/01 14:59:59","26101","只有挑戰過露娜之塔的人可以獲得，阿斯特朗的商店內並不流通的珍稀錢幣。","露娜幣","9","999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","26201","用來強化EX裝備，使用後增加 1 點強化值。","EX裝備強化Pt","25","999999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","26202","能用來鍊成EX裝備。","EX裝備鍊成Pt","25","999999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","26203","阿爾克絲鍊金堂最厲害的秘術，究極鍊成所使用的寶玉。將裝備效果實體化，並可施加在特殊的武具上。","鍊成水晶球","33","999999999","0","2015/12/17 15:00:00","0","1","0","0"
"2030/08/01 14:59:59","27001","可以交換特定角色的券。","特別交換券","17","999","0","2020/06/22 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27002","可以交換特定角色的券。","特別交換券","17","999","0","2020/08/03 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27003","可以交換特定角色的券。","特別交換券","17","999","0","2021/08/02 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27004","可以交換特定角色的券。","特別交換券","17","999","0","2022/02/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27005","可以交換特定角色的券。","特別交換券","17","999","0","2022/05/02 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27006","可以交換特定角色的券。","4th Anniv. 特別交換券","17","999","0","2022/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27007","可以交換特定角色的券。","特別交換券","17","999","0","2023/01/20 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27008","可以交換特定角色的券。","特別交換券","17","999","0","2023/05/11 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27009","可以交換特定角色的券。","5th Anniv. 特別交換券","17","999","0","2023/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27010","可以交換特定角色的券。","合作紀念 特別交換券","17","999","0","2023/09/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27011","可以交換特定角色的券。","特別交換券","17","999","0","2024/02/07 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27012","可以交換特定角色的券。","新手衝刺 特別交換券","17","999","0","2024/02/07 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27013","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2024/05/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27014","可以交換特定角色的券。","6th Anniv. 特別交換券","17","999","0","2024/08/15 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27015","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2024/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27016","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2025/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27017","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2026/07/06 11:00:00","0","1","0","0"
"2030/08/01 14:59:59","27018","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2025/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27019","可以交換特定角色的券。","特別交換券（祭典限定+）","17","999","0","2025/08/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27020","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2025/08/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27021","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2025/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27022","可以交換特定角色的券。","新手衝刺角色交換券","17","999","0","2025/12/15 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27023","可以交換特定角色的券。","新手衝刺公主角色交換券","17","999","0","2025/12/15 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27024","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2026/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27026","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2026/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","27027","可以交換特定角色的券。","新手衝刺限定角色交換券","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27028","可以交換特定角色的券。","新手衝刺公主角色交換券＋","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27029","可以交換特定角色的券。","特別交換券（祭典限定+）","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","27030","可以交換特定角色的券。","特別交換券（限定+）","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","28016","能夠交換特定角色記憶碎片的交換券。","千歌的記憶碎片交換券","17","999","0","2022/04/18 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28017","能夠交換特定角色記憶碎片的交換券。","霞的記憶碎片交換券","17","999","0","2022/04/18 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28018","能夠交換特定角色記憶碎片的交換券。","莫妮卡的記憶碎片交換券","17","999","0","2022/04/18 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28025","能夠交換特定角色記憶碎片的交換券。","秋季特賣 記憶碎片交換券2024","17","999","0","2024/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28026","能夠交換特定角色純淨記憶碎片的交換券。","秋季特賣 純淨記憶碎片交換券2024","17","999","0","2024/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28027","能夠交換特定角色記憶碎片的交換券。","6.5周年記憶碎片交換券","17","999","0","2025/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28028","能夠交換特定角色純淨記憶碎片的交換券。","6.5周年純淨記憶碎片交換券","17","999","0","2025/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28029","能夠交換特定角色記憶碎片的交換券。","春夏特賣記憶碎片交換券","17","999","0","2025/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28030","能夠交換特定角色純淨記憶碎片的交換券。","春夏特賣純淨記憶碎片交換券","17","999","0","2025/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28031","能夠交換特定角色記憶碎片的交換券。","7周年記憶碎片交換券","17","999","0","2025/08/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28032","能夠交換特定角色純淨記憶碎片的交換券。","7周年純淨記憶碎片交換券","17","999","0","2025/08/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28033","能夠交換特定角色記憶碎片的交換券。","秋冬特賣 記憶碎片交換券2025","17","999","0","2025/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28034","能夠交換特定角色純淨記憶碎片的交換券。","秋冬特賣 純淨記憶碎片交換券2025","17","999","0","2025/10/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28035","能夠交換特定角色純淨記憶碎片的交換券。","回歸純淨記憶碎片交換券","17","999","0","2026/02/01 05:00:00","0","1","0","0"
"2030/08/01 14:59:59","28036","能夠交換特定角色記憶碎片的交換券。","7.5th Anniv. 記憶碎片交換券","17","999","0","2026/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28037","能夠交換特定角色純淨記憶碎片的交換券。","7.5th Anniv. 純淨記憶碎片交換券","17","999","0","2026/02/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28038","能夠交換特定角色記憶碎片的交換券。","春夏特賣 記憶碎片交換券","17","999","0","2026/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28039","能夠交換特定角色純淨記憶碎片的交換券。","春夏特賣 純淨記憶碎片交換券","17","999","0","2026/05/01 00:00:00","0","1","0","0"
"2030/08/01 14:59:59","28040","能夠交換特定角色記憶碎片的交換券。","2026年記憶碎片交換券","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","28041","能夠交換特定角色純淨記憶碎片的交換券。","2026年純淨記憶碎片交換券","17","999","0","2026/08/01 16:00:00","0","1","0","0"
"2030/08/01 14:59:59","28501","能夠交換特定EX★5武器的交換券。","EX★5武器交換券","17","999","0","2025/02/15 16:00:00","0","1","0","0"
