ee2c5387d584c1794e8f82cfbb53c65171343f7e35efd82690c99552aa68ebff,e660fe7a607565d3fb1dfa924ce41cb1e54294cfcbfaf6563289ae2f8f3643f6,f6a760f60b76ae5497589ddcd5989499c8c618d9e9ca7b9053debfde6fae9a44,c12b7b8379ff23a5763119ffc617df04364d29155cff49c074c530561e591a29,fe290822c33afb551f7532276e9a52b982251b1057364bc131454621bd006e11,4fc364fea09612f15caa1969b59170a4795ca3735810a83c34b231e85a8fbc8d,8be5090cd675aa041b4e373db4c561c91b2e0832af507db0610e8d29ecf75dc6,c3850bf79252befee2a112937ae2bb3fd3bc965f6d1af5c2d670a9c8a85e4a96,4fefab44fd6d77f6605427e5707d2f582cd117c56d25a84653b293e95216a23e,7db4459074ace4fcfba94cf91e6cce43c421fcb5bd1a22de87a8b6e1069bed9d,7df9071e2dda3c4cdd153c42887dac38c2abd95473114fac07543a37fbc19648,684881452db6f9ff280c9028e8af96f5ee821cc21bfd4cb84c4b5e39ed5b279e,a4d8977d7b5939d887c5088e39ece3da8ad90349fd6f0b792739ec528566a038,33d92a6b6befcc8ac902380b187fb6c750c509486e8793da849e7d47b8cee47c,0dae578cdced0c5b0990474149fdfd396a4e72f5b46673a99ea760494df97d50,61a8d629baf1e59b9ff3147330cfc5c1e758955cdbed72d25907b1a29e3d12cc
"0","0","0","102014","0","102101","0","4","1","0","0","1","4","110030061","0","0"
"0","0","0","102041","0","122282","0","4","1","0","0","1","4","110030071","0","0"
"0","0","0","122312","0","122342","0","4","1","0","0","1","4","110030081","0","0"
"0","0","0","122372","0","122401","0","4","1","0","0","1","4","110030091","0","0"
"0","0","0","122432","0","122521","0","4","1","0","0","1","4","110030101","0","0"
"0","0","0","102552","0","102582","0","4","1","0","0","1","4","110030111","0","0"
"0","0","0","122614","0","122613","0","4","1","0","0","1","4","110030121","0","0"
"0","0","0","102101","0","102252","0","4","1","0","0","1","4","110040011","0","0"
"0","0","0","102014","0","102192","0","4","1","0","0","1","4","110040021","0","0"
"0","0","0","113071","0","102013","0","4","1","0","0","1","4","110040031","0","0"
"0","0","0","113011","0","102163","0","4","1","0","0","1","4","110040041","0","0"
"0","0","0","123161","0","123251","0","4","1","0","0","1","4","110040051","0","0"
"0","0","0","113221","0","113191","0","4","1","0","0","1","4","110040061","0","0"
"0","0","0","123281","0","102552","0","4","1","0","0","1","4","110040071","0","0"
"0","0","0","123311","0","102582","0","4","1","0","0","1","4","110040081","0","0"
"0","0","0","123341","0","122614","0","4","1","0","0","1","4","110040091","0","0"
"0","0","0","113431","0","113521","0","4","1","0","0","1","4","110040101","0","0"
"0","0","0","113551","0","113581","0","4","1","0","0","1","4","110040111","0","0"
"0","0","0","113611","0","123612","0","4","1","0","0","1","4","110040121","0","0"
"0","0","0","123192","0","113252","0","4","1","0","0","1","4","110040131","0","0"
"0","0","0","123161","0","113191","0","4","1","0","0","1","4","110050011","0","0"
"0","0","0","113221","0","113071","0","4","1","0","0","1","4","110050021","0","0"
"0","0","0","123192","0","123251","0","4","1","0","0","1","4","110050031","0","0"
"0","0","0","113012","0","113101","0","4","1","0","0","1","4","110050041","0","0"
"0","0","0","113162","0","113252","0","4","1","0","0","1","4","110050051","0","0"
"0","0","0","123041","0","113131","0","4","1","0","0","1","4","110050061","0","0"
"0","0","0","113342","0","113522","0","4","1","0","0","1","4","110050071","0","0"
"0","0","0","123371","0","123432","0","4","1","0","0","1","4","110050081","0","0"
"0","0","0","123282","0","123461","0","4","1","0","0","1","4","110050091","0","0"
"0","0","0","113401","0","123491","0","4","1","0","0","1","4","110050101","0","0"
"0","0","0","113552","0","113162","0","4","1","0","0","1","4","110050111","0","0"
"0","0","0","123582","0","113012","0","4","1","0","0","1","4","110050121","0","0"
"0","0","0","123072","0","113222","0","4","1","0","0","1","4","110050131","0","0"
"0","0","0","113101","0","113131","0","4","1","0","0","1","4","110060011","0","0"
"0","0","0","113162","0","123192","0","4","1","0","0","1","4","110060021","0","0"
"0","0","0","123193","0","113252","0","4","1","0","0","1","4","110060031","0","0"
"0","0","0","123132","0","113012","0","4","1","0","0","1","4","110060041","0","0"
"0","0","0","113013","0","123072","0","4","1","0","0","1","4","110060051","0","0"
"0","0","0","123042","0","113222","0","4","1","0","0","1","4","110060061","0","0"
"0","0","0","113283","0","123041","0","4","1","0","0","1","4","110060071","0","0"
"0","0","0","123343","0","113522","0","4","1","0","0","1","4","110060081","0","0"
"0","0","0","113372","0","113552","0","4","1","0","0","1","4","110060091","0","0"
"0","0","0","113553","0","123582","0","4","1","0","0","1","4","110060101","0","0"
"0","0","0","113614","0","113013","0","4","1","0","0","1","4","110060111","0","0"
"0","0","0","123583","0","123193","0","4","1","0","0","1","4","110060121","0","0"
"0","0","0","124131","0","123042","0","4","1","0","0","1","4","110060131","0","0"
"0","0","0","124101","0","124251","0","4","1","0","0","1","4","110060141","0","0"
"0","0","0","113222","0","123432","0","4","1","0","0","1","4","110070011","0","0"
"0","0","0","113013","0","123072","0","4","1","0","0","1","4","110070021","0","0"
"0","0","0","124251","0","123132","0","4","1","0","0","1","4","110070031","0","0"
"0","0","0","114011","0","124131","0","4","1","0","0","1","4","110070041","0","0"
"0","0","0","124101","0","114191","0","4","1","0","0","1","4","110070051","0","0"
"0","0","0","124161","0","124071","0","4","1","0","0","1","4","110070061","0","0"
"0","0","0","114041","0","114221","0","4","1","0","0","1","4","110070071","0","0"
"0","0","0","114011","0","124251","0","4","1","0","0","1","4","110070081","0","0"
"0","0","0","114281","0","124101","0","4","1","0","0","1","4","110070091","0","0"
"0","0","0","114221","0","124161","0","4","1","0","0","1","4","110070101","0","0"
"0","0","0","124311","0","114041","0","4","1","0","0","1","4","110070111","0","0"
"0","0","0","114341","0","124071","0","4","1","0","0","1","4","110070121","0","0"
"0","0","0","114371","0","114191","0","4","1","0","0","1","4","110070131","0","0"
"0","0","0","124401","0","124131","0","4","1","0","0","1","4","110070141","0","0"
"0","0","0","114041","0","114011","0","4","1","0","0","1","4","110080011","0","0"
"0","0","0","124131","0","124161","0","4","1","0","0","1","4","110080021","0","0"
"0","0","0","124101","0","124071","0","4","1","0","0","1","4","110080031","0","0"
"0","0","0","114191","0","114221","0","4","1","0","0","1","4","110080041","0","0"
"0","0","0","114281","0","114011","0","4","1","0","0","1","4","110080051","0","0"
"0","0","0","124311","0","114041","0","4","1","0","0","1","4","110080061","0","0"
"0","0","0","114341","0","114221","0","4","1","0","0","1","4","110080071","0","0"
"0","0","0","124431","0","114191","0","4","1","0","0","1","4","110080081","0","0"
"0","0","0","124521","0","124131","0","4","1","0","0","1","4","110080091","0","0"
"0","0","0","124401","0","114011","0","4","1","0","0","1","4","110080101","0","0"
"0","0","0","114371","0","124101","0","4","1","0","0","1","4","110080111","0","0"
"0","0","0","114341","0","124251","0","4","1","0","0","1","4","110080121","0","0"
"0","0","0","124491","0","124071","0","4","1","0","0","1","4","110080131","0","0"
"0","0","0","114461","0","114221","0","4","1","0","0","1","4","110080141","0","0"
"0","0","0","114371","0","124161","0","4","1","0","0","1","4","110080151","0","0"
"0","0","0","124251","0","124071","0","4","1","0","0","1","4","110090011","0","0"
"0","0","0","114011","0","114221","0","4","1","0","0","1","4","110090021","0","0"
"0","0","0","114191","0","124161","0","4","1","0","0","1","4","110090031","0","0"
"0","0","0","114162","0","124311","0","4","1","0","0","1","4","110090041","0","0"
"0","0","0","114012","0","114072","0","4","1","0","0","1","4","110090051","0","0"
"0","0","0","124192","0","114102","0","4","1","0","0","1","4","110090061","0","0"
"0","0","0","114132","0","114252","0","4","1","0","0","1","4","110090071","0","0"
"0","0","0","114222","0","124042","0","4","1","0","0","1","4","110090081","0","0"
"0","0","0","114072","0","114461","0","4","1","0","0","1","4","110090091","0","0"
"0","0","0","114162","0","114132","0","4","1","0","0","1","4","110090101","0","0"
"0","0","0","114012","0","124431","0","4","1","0","0","1","4","110090111","0","0"
"0","0","0","114102","0","124192","0","4","1","0","0","1","4","110090121","0","0"
"0","0","0","114252","0","124491","0","4","1","0","0","1","4","110090131","0","0"
"0","0","0","124042","0","114222","0","4","1","0","0","1","4","110090141","0","0"
"0","0","0","114012","0","114252","0","4","1","0","0","1","4","110090151","0","0"
"0","0","0","124192","0","114012","0","4","1","0","0","1","4","110100011","0","0"
"0","0","0","114222","0","114162","0","4","1","0","0","1","4","110100021","0","0"
"0","0","0","114252","0","114132","0","4","1","0","0","1","4","110100031","0","0"
"0","0","0","124282","0","114072","0","4","1","0","0","1","4","110100041","0","0"
"0","0","0","124372","0","124342","0","4","1","0","0","1","4","110100051","0","0"
"0","0","0","124312","0","114611","0","4","1","0","0","1","4","110100061","0","0"
"0","0","0","124522","0","114581","0","4","1","0","0","1","4","110100071","0","0"
"0","0","0","124432","0","114551","0","4","1","0","0","1","4","110100081","0","0"
"0","0","0","124342","0","114581","0","4","1","0","0","1","4","110100091","0","0"
"0","0","0","124372","0","114611","0","4","1","0","0","1","4","110100101","0","0"
"0","0","0","124312","0","114551","0","4","1","0","0","1","4","110100111","0","0"
"0","0","0","124342","0","114581","0","4","1","0","0","1","4","110100121","0","0"
"0","0","0","124522","0","114551","0","4","1","0","0","1","4","110100131","0","0"
"0","0","0","124432","0","114611","0","4","1","0","0","1","4","110100141","0","0"
"0","0","0","124282","0","114551","0","4","1","0","0","1","4","110100151","0","0"
"0","0","0","124342","0","124432","0","4","1","0","0","1","4","110100161","0","0"
"0","0","0","124312","0","124282","0","4","1","0","0","1","4","110100171","0","0"
"0","0","0","124282","0","124312","0","4","1","0","0","1","4","110110011","0","0"
"0","0","0","124372","0","124522","0","4","1","0","0","1","4","110110021","0","0"
"0","0","0","124342","0","124432","0","4","1","0","0","1","4","110110031","0","0"
"0","0","0","114073","0","124312","0","4","1","0","0","1","4","110110041","0","0"
"0","0","0","124163","0","124253","0","4","1","0","0","1","4","110110051","0","0"
"0","0","0","114013","0","114193","0","4","1","0","0","1","4","110110061","0","0"
"0","0","0","114223","0","124103","0","4","1","0","0","1","4","110110071","0","0"
"0","0","0","114133","0","114043","0","4","1","0","0","1","4","110110081","0","0"
"0","0","0","114073","0","124282","0","4","1","0","0","1","4","110110091","0","0"
"0","0","0","124163","0","124522","0","4","1","0","0","1","4","110110101","0","0"
"0","0","0","124253","0","124372","0","4","1","0","0","1","4","110110111","0","0"
"0","0","0","114013","0","114551","0","4","1","0","0","1","4","110110121","0","0"
"0","0","0","114193","0","124432","0","4","1","0","0","1","4","110110131","0","0"
"0","0","0","114223","0","114611","0","4","1","0","0","1","4","110110141","0","0"
"0","0","0","124103","0","124342","0","4","1","0","0","1","4","110110151","0","0"
"0","0","0","114133","0","114581","0","4","1","0","0","1","4","110110161","0","0"
"0","0","0","114043","0","114611","0","4","1","0","0","1","4","110110171","0","0"
"0","0","0","114193","0","114013","0","4","1","0","0","1","4","110120011","0","0"
"0","0","0","114223","0","124163","0","4","1","0","0","1","4","110120021","0","0"
"0","0","0","124253","0","114133","0","4","1","0","0","1","4","110120031","0","0"
"0","0","0","124313","0","114073","0","4","1","0","0","1","4","110120041","0","0"
"0","0","0","124462","0","124343","0","4","1","0","0","1","4","110120051","0","0"
"0","0","0","124283","0","124402","0","4","1","0","0","1","4","110120061","0","0"
"0","0","0","124523","0","124313","0","4","1","0","0","1","4","110120071","0","0"
"0","0","0","124402","0","124462","0","4","1","0","0","1","4","110120081","0","0"
"0","0","0","124343","0","124523","0","4","1","0","0","1","4","110120091","0","0"
"0","0","0","124462","0","114612","0","4","1","0","0","1","4","110120101","0","0"
"0","0","0","124283","0","114552","0","4","1","0","0","1","4","110120111","0","0"
"0","0","0","124343","0","114582","0","4","1","0","0","1","4","110120121","0","0"
"0","0","0","124523","0","114552","0","4","1","0","0","1","4","110120131","0","0"
"0","0","0","124402","0","114612","0","4","1","0","0","1","4","110120141","0","0"
"0","0","0","124313","0","114552","0","4","1","0","0","1","4","110120151","0","0"
"0","0","0","124343","0","114582","0","4","1","0","0","1","4","110120161","0","0"
"0","0","0","124283","0","114612","0","4","1","0","0","1","4","110120171","0","0"
"0","0","0","124283","0","124462","0","4","1","0","0","1","4","110130011","0","0"
"0","0","0","124523","0","124343","0","4","1","0","0","1","4","110130021","0","0"
"0","0","0","124402","0","124313","0","4","1","0","0","1","4","110130031","0","0"
"0","0","0","124074","0","124462","0","4","1","0","0","1","4","110130041","0","0"
"0","0","0","114164","0","114254","0","4","1","0","0","1","4","110130051","0","0"
"0","0","0","114014","0","114194","0","4","1","0","0","1","4","110130061","0","0"
"0","0","0","124224","0","114104","0","4","1","0","0","1","4","110130071","0","0"
"0","0","0","114134","0","124044","0","4","1","0","0","1","4","110130081","0","0"
"0","0","0","124074","0","124283","0","4","1","0","0","1","4","110130091","0","0"
"0","0","0","114164","0","124343","0","4","1","0","0","1","4","110130101","0","0"
"0","0","0","114254","0","124523","0","4","1","0","0","1","4","110130111","0","0"
"0","0","0","114014","0","114552","0","4","1","0","0","1","4","110130121","0","0"
"0","0","0","114194","0","124313","0","4","1","0","0","1","4","110130131","0","0"
"0","0","0","124224","0","114612","0","4","1","0","0","1","4","110130141","0","0"
"0","0","0","114104","0","124402","0","4","1","0","0","1","4","110130151","0","0"
"0","0","0","114134","0","114582","0","4","1","0","0","1","4","110130161","0","0"
"0","0","0","124044","0","114612","0","4","1","0","0","1","4","110130171","0","0"
"0","0","0","114014","0","114254","0","4","1","0","0","1","4","110140011","0","0"
"0","0","0","114134","0","114104","0","4","1","0","0","1","4","110140021","0","0"
"0","0","0","124224","0","124074","0","4","1","0","0","1","4","110140031","0","0"
"0","0","0","114553","0","124044","0","4","1","0","0","1","4","110140041","0","0"
"0","0","0","114613","0","124224","0","4","1","0","0","1","4","110140051","0","0"
"0","0","0","114583","0","114164","0","4","1","0","0","1","4","110140061","0","0"
"0","0","0","114554","0","114134","0","4","1","0","0","1","4","110140071","0","0"
"0","0","0","114553","0","114104","0","4","1","0","0","1","4","110140081","0","0"
"0","0","0","114613","0","114254","0","4","1","0","0","1","4","110140091","0","0"
"0","0","0","114583","0","114194","0","4","1","0","0","1","4","110140101","0","0"
"0","0","0","114554","0","124074","0","4","1","0","0","1","4","110140111","0","0"
"0","0","0","114583","0","114613","0","4","1","0","0","1","4","110140121","0","0"
"0","0","0","114554","0","114583","0","4","1","0","0","1","4","110140131","0","0"
"0","0","0","114553","0","114554","0","4","1","0","0","1","4","110140141","0","0"
"0","0","0","114583","0","124044","0","4","1","0","0","1","4","110150011","0","0"
"0","0","0","114613","0","114104","0","4","1","0","0","1","4","110150021","0","0"
"0","0","0","114553","0","114194","0","4","1","0","0","1","4","110150031","0","0"
"0","0","0","124284","0","114554","0","4","1","0","0","1","4","110150041","0","0"
"0","0","0","124433","0","114583","0","4","1","0","0","1","4","110150051","0","0"
"0","0","0","124373","0","114613","0","4","1","0","0","1","4","110150061","0","0"
"0","0","0","124314","0","114553","0","4","1","0","0","1","4","110150071","0","0"
"0","0","0","124344","0","114554","0","4","1","0","0","1","4","110150081","0","0"
"0","0","0","124463","0","114613","0","4","1","0","0","1","4","110150091","0","0"
"0","0","0","124344","0","124373","0","4","1","0","0","1","4","110150101","0","0"
"0","0","0","124284","0","124433","0","4","1","0","0","1","4","110150111","0","0"
"0","0","0","124373","0","124463","0","4","1","0","0","1","4","110150121","0","0"
"0","0","0","124314","0","124284","0","4","1","0","0","1","4","110150131","0","0"
"0","0","0","124433","0","124344","0","4","1","0","0","1","4","110150141","0","0"
"0","0","0","124314","0","124463","0","4","1","0","0","1","4","110160011","0","0"
"0","0","0","124373","0","124344","0","4","1","0","0","1","4","110160021","0","0"
"0","0","0","124433","0","124314","0","4","1","0","0","1","4","110160031","0","0"
"0","0","0","115071","0","124463","0","4","1","0","0","1","4","110160041","0","0"
"0","0","0","115161","0","115251","0","4","1","0","0","1","4","110160051","0","0"
"0","0","0","115011","0","125191","0","4","1","0","0","1","4","110160061","0","0"
"0","0","0","115221","0","125101","0","4","1","0","0","1","4","110160071","0","0"
"0","0","0","115041","0","125131","0","4","1","0","0","1","4","110160081","0","0"
"0","0","0","115071","0","124284","0","4","1","0","0","1","4","110160091","0","0"
"0","0","0","125101","0","124344","0","4","1","0","0","1","4","110160101","0","0"
"0","0","0","115251","0","124373","0","4","1","0","0","1","4","110160111","0","0"
"0","0","0","115011","0","114553","0","4","1","0","0","1","4","110160121","0","0"
"0","0","0","125131","0","124314","0","4","1","0","0","1","4","110160131","0","0"
"0","0","0","115221","0","114613","0","4","1","0","0","1","4","110160141","0","0"
"0","0","0","115161","0","115071","0","4","1","0","0","1","4","110170011","0","0"
"0","0","0","125191","0","115251","0","4","1","0","0","1","4","110170021","0","0"
"0","0","0","115041","0","115221","0","4","1","0","0","1","4","110170031","0","0"
"0","0","0","115581","0","115011","0","4","1","0","0","1","4","110170041","0","0"
"0","0","0","115611","0","125101","0","4","1","0","0","1","4","110170051","0","0"
"0","0","0","115551","0","125131","0","4","1","0","0","1","4","110170061","0","0"
"0","0","0","115581","0","115161","0","4","1","0","0","1","4","110170071","0","0"
"0","0","0","115611","0","115041","0","4","1","0","0","1","4","110170081","0","0"
"0","0","0","115551","0","125191","0","4","1","0","0","1","4","110170091","0","0"
"0","0","0","115581","0","125101","0","4","1","0","0","1","4","110170101","0","0"
"0","0","0","115611","0","115071","0","4","1","0","0","1","4","110170111","0","0"
"0","0","0","115551","0","115581","0","4","1","0","0","1","4","110170121","0","0"
"0","0","0","115581","0","115611","0","4","1","0","0","1","4","110170131","0","0"
"0","0","0","115611","0","115551","0","4","1","0","0","1","4","110170141","0","0"
"0","0","0","115551","0","115581","0","4","1","0","0","1","4","110180011","0","0"
"0","0","0","115581","0","115611","0","4","1","0","0","1","4","110180021","0","0"
"0","0","0","115611","0","115551","0","4","1","0","0","1","4","110180031","0","0"
"0","0","0","125401","0","115551","0","4","1","0","0","1","4","110180041","0","0"
"0","0","0","125341","0","115581","0","4","1","0","0","1","4","110180051","0","0"
"0","0","0","125521","0","115611","0","4","1","0","0","1","4","110180061","0","0"
"0","0","0","125281","0","115551","0","4","1","0","0","1","4","110180071","0","0"
"0","0","0","125311","0","115581","0","4","1","0","0","1","4","110180081","0","0"
"0","0","0","125371","0","115611","0","4","1","0","0","1","4","110180091","0","0"
"0","0","0","125341","0","115551","0","4","1","0","0","1","4","110180101","0","0"
"0","0","0","125521","0","115581","0","4","1","0","0","1","4","110180111","0","0"
"0","0","0","125311","0","125401","0","4","1","0","0","1","4","110180121","0","0"
"0","0","0","125371","0","125521","0","4","1","0","0","1","4","110180131","0","0"
"0","0","0","125281","0","125341","0","4","1","0","0","1","4","110180141","0","0"
"0","0","0","125371","0","125401","0","4","1","0","0","1","4","110190011","0","0"
"0","0","0","125311","0","125281","0","4","1","0","0","1","4","110190021","0","0"
"0","0","0","125521","0","125341","0","4","1","0","0","1","4","110190031","0","0"
"0","0","0","125072","0","125371","0","4","1","0","0","1","4","110190041","0","0"
"0","0","0","125012","0","115192","0","4","1","0","0","1","4","110190051","0","0"
"0","0","0","115222","0","115102","0","4","1","0","0","1","4","110190061","0","0"
"0","0","0","115042","0","115132","0","4","1","0","0","1","4","110190071","0","0"
"0","0","0","125252","0","125162","0","4","1","0","0","1","4","110190081","0","0"
"0","0","0","125072","0","125281","0","4","1","0","0","1","4","110190091","0","0"
"0","0","0","115042","0","125401","0","4","1","0","0","1","4","110190101","0","0"
"0","0","0","125252","0","125371","0","4","1","0","0","1","4","110190111","0","0"
"0","0","0","125012","0","125311","0","4","1","0","0","1","4","110190121","0","0"
"0","0","0","115132","0","125341","0","4","1","0","0","1","4","110190131","0","0"
"0","0","0","115222","0","125521","0","4","1","0","0","1","4","110190141","0","0"
"0","0","0","115102","0","125162","0","4","1","0","0","1","4","110200011","0","0"
"0","0","0","115192","0","125252","0","4","1","0","0","1","4","110200021","0","0"
"0","0","0","115042","0","115222","0","4","1","0","0","1","4","110200031","0","0"
"0","0","0","115582","0","115132","0","4","1","0","0","1","4","110200041","0","0"
"0","0","0","115612","0","125012","0","4","1","0","0","1","4","110200051","0","0"
"0","0","0","115552","0","115102","0","4","1","0","0","1","4","110200061","0","0"
"0","0","0","115582","0","125072","0","4","1","0","0","1","4","110200071","0","0"
"0","0","0","115612","0","115042","0","4","1","0","0","1","4","110200081","0","0"
"0","0","0","115552","0","115192","0","4","1","0","0","1","4","110200091","0","0"
"0","0","0","115582","0","125012","0","4","1","0","0","1","4","110200101","0","0"
"0","0","0","115612","0","115222","0","4","1","0","0","1","4","110200111","0","0"
"0","0","0","115552","0","115582","0","4","1","0","0","1","4","110200121","0","0"
"0","0","0","115582","0","115612","0","4","1","0","0","1","4","110200131","0","0"
"0","0","0","115612","0","115552","0","4","1","0","0","1","4","110200141","0","0"
"0","0","0","115552","0","115582","0","4","1","0","0","1","4","110210011","0","0"
"0","0","0","115582","0","115612","0","4","1","0","0","1","4","110210021","0","0"
"0","0","0","115612","0","115552","0","4","1","0","0","1","4","110210031","0","0"
"0","0","0","125431","0","115552","0","4","1","0","0","1","4","110210041","0","0"
"0","0","0","125342","0","115582","0","4","1","0","0","1","4","110210051","0","0"
"0","0","0","125522","0","115612","0","4","1","0","0","1","4","110210061","0","0"
"0","0","0","125282","0","115552","0","4","1","0","0","1","4","110210071","0","0"
"0","0","0","125312","0","115582","0","4","1","0","0","1","4","110210081","0","0"
"0","0","0","125372","0","115612","0","4","1","0","0","1","4","110210091","0","0"
"0","0","0","125342","0","115552","0","4","1","0","0","1","4","110210101","0","0"
"0","0","0","125522","0","115582","0","4","1","0","0","1","4","110210111","0","0"
"0","0","0","125312","0","125431","0","4","1","0","0","1","4","110210121","0","0"
"0","0","0","125372","0","125522","0","4","1","0","0","1","4","110210131","0","0"
"0","0","0","125282","0","125342","0","4","1","0","0","1","4","110210141","0","0"
"0","0","0","125431","0","125282","0","4","1","0","0","1","4","110220011","0","0"
"0","0","0","125342","0","125312","0","4","1","0","0","1","4","110220021","0","0"
"0","0","0","125522","0","125431","0","4","1","0","0","1","4","110220031","0","0"
"0","0","0","115073","0","125372","0","4","1","0","0","1","4","110220041","0","0"
"0","0","0","125013","0","125193","0","4","1","0","0","1","4","110220051","0","0"
"0","0","0","125223","0","125103","0","4","1","0","0","1","4","110220061","0","0"
"0","0","0","125043","0","115133","0","4","1","0","0","1","4","110220071","0","0"
"0","0","0","125253","0","115163","0","4","1","0","0","1","4","110220081","0","0"
"0","0","0","115073","0","125312","0","4","1","0","0","1","4","110220091","0","0"
"0","0","0","125043","0","125282","0","4","1","0","0","1","4","110220101","0","0"
"0","0","0","125253","0","125522","0","4","1","0","0","1","4","110220111","0","0"
"0","0","0","125013","0","125342","0","4","1","0","0","1","4","110220121","0","0"
"0","0","0","115133","0","125431","0","4","1","0","0","1","4","110220131","0","0"
"0","0","0","125223","0","125372","0","4","1","0","0","1","4","110220141","0","0"
"0","0","0","125103","0","125043","0","4","1","0","0","1","4","110230011","0","0"
"0","0","0","125223","0","115073","0","4","1","0","0","1","4","110230021","0","0"
"0","0","0","125253","0","125013","0","4","1","0","0","1","4","110230031","0","0"
"0","0","0","115583","0","115133","0","4","1","0","0","1","4","110230041","0","0"
"0","0","0","115613","0","115163","0","4","1","0","0","1","4","110230051","0","0"
"0","0","0","115553","0","125193","0","4","1","0","0","1","4","110230061","0","0"
"0","0","0","115583","0","125103","0","4","1","0","0","1","4","110230071","0","0"
"0","0","0","115613","0","115073","0","4","1","0","0","1","4","110230081","0","0"
"0","0","0","115553","0","125223","0","4","1","0","0","1","4","110230091","0","0"
"0","0","0","115583","0","125043","0","4","1","0","0","1","4","110230101","0","0"
"0","0","0","115613","0","125013","0","4","1","0","0","1","4","110230111","0","0"
"0","0","0","115583","0","115553","0","4","1","0","0","1","4","110230121","0","0"
"0","0","0","115613","0","115583","0","4","1","0","0","1","4","110230131","0","0"
"0","0","0","115553","0","115613","0","4","1","0","0","1","4","110230141","0","0"
"0","0","0","115553","0","125223","0","4","1","0","0","1","4","110240011","0","0"
"0","0","0","115613","0","115163","0","4","1","0","0","1","4","110240021","0","0"
"0","0","0","115583","0","125253","0","4","1","0","0","1","4","110240031","0","0"
"0","0","0","125491","0","115553","0","4","1","0","0","1","4","110240041","0","0"
"0","0","0","125343","0","115613","0","4","1","0","0","1","4","110240051","0","0"
"0","0","0","125373","0","115583","0","4","1","0","0","1","4","110240061","0","0"
"0","0","0","125283","0","115553","0","4","1","0","0","1","4","110240071","0","0"
