fb644af768ce11467672f035d0b79c6b34024e454fe81fbb2c1e330f32a387b2,11521c55d1077ed5367bc55e51c920edbe048949532f54fd82d0243ab3c4be77,86f58e62ac6800a441731d8913266f7cfc4e2a5e1386cec4109e2e2f36c752ba,c2588a5a31d9a8ffcd93d661b752ce2abf4214c6b3a3566bec1d98ca4d93df34,f337b3f690538beb0552cdead6e2aacce85c6335720309cf6e0ed9a34c1d663f,711071bfbd613d33003d5435e2feab32b1019e356855195b8087c66c45e8214d,a868d323156302dca4c190ae7d6b03ebf96c539dc644ceb61b0ea6271da7b065,c5d4803bb1176766cb5ed49c9e9024401708d52e91cfc521a9c94dcd5130cbaf,6fc78290e70b800b7f7c2b6ac6908519b2e4c9f81d4d6310bbccf9e0a02e6078,96f06267013dc022ed1b8e4cbd4a938c8fa17023fb4ef8223bf2bb94ac6f54db
"0","不勞而獲","0","功虧一簣","0","2110035","1","勞而無功","0","前功盡棄"
"0","忍無可忍","0","愛不忍釋","0","2110036","1","隱忍不發","0","慘不忍睹"
"0","開除","0","煮菜","0","2110037","1","攪和","0","捕魷魚"
"0","實力相當","0","喜歡下棋","0","2110038","1","棋藝很高","0","遇到敵人"
"0","百合","0","水仙","0","2110039","1","茉莉花","0","牽牛花"
"0","Keen","0","Afraid","0","2110040","1","Nervous","0","Aware"
"0","Parrot","0","Papaya","0","2110041","1","Pineapple","0","Pitaya"
"0","氵","0","川","0","2110042","1","二","0","六"
"0","冷","0","羊","0","2110043","1","次","0","水"
"0","朝","0","盟","0","2110044","1","明","0","期"
"0","榴蓮","0","火龍果","0","2110045","1","釋迦","0","石榴"
"0","宣誓","0","宣示","0","2110046","1","諠示","0","諠誓"
"0","起床","0","起牀","0","2110047","1","超床","0","請床"
"0","不","0","非","0","2110049","1","無","0","未"
"0","非","0","不","0","2110050","1","無","0","未"
"0","無","0","不","0","2110051","1","非","0","未"
"0","未","0","不","0","2110052","1","非","0","無"
"0","三分鐘熱度","0","一頭栽進去","0","2110053","1","照三餐問候","0","有名無實"
"0","可溶解的","0","可拆解的","0","2110054","1","單一的","0","孤獨的"
"0","春秋無義戰","0","久旱逢甘霖","0","2110056","1","他鄉遇故知","0","金榜題名時"
"0","百","0","十","0","2110058","1","千","0","萬 "
"0","十","0","九","0","2110060","1","八","0","七"
"0","神奇真步魔法靈咕嚕靈波～","0","咕嚕靈波～","0","2111001","1","常保童話之心的公主","0","與真步的羈絆"
"0","嘟嚕嚕嚕嚕～★","0","切嚕～☆","0","2111002","1","太讚了吧☆","0","夢想成為超級巨星☆☆★"
"0","尖尖的長耳","0","有獸耳及獸尾","0","2111003","1","人口最多","0","頭部有雙角"
"0","哞哞","0","咕咕","0","2111004","1","嗡嗡","0","哇哇"
"0","綜合莓果蛋糕","0","心型吉拿棒","0","2111005","1","蘋果派","0","大天使之淚"
"0","Pillar","0","Hammer","0","2120002","1","Screwdriver","0","Pliers"
"0","Balustrate","0","House","0","2120004","1","Building","0","Cottage"
"0","PTSD","0","AIDS","0","2120005","1","ADSL","0","SARS"
"0","TD","0","TS","0","2120006","1","STS","0","TY"
"0","醜","0","愧","0","2120009","1","酒","0","酉"
"0","不知變通","0","因時制宜","0","2120011","1","委曲求全","0","無可奈何"
"0","電報","0","電車","0","2120012","1","電源","0","電燈"
"0","味醂","0","醬油","0","2120013","1","醋","0","味噌"
"0","itinerary","0","refrigerator","0","2120014","1","bankrupt","0","harmonious"
"0","勤奮求學","0","節儉","0","2120016","1","風景秀麗","0","四季分明"
"0","老年人精神煥發","0","老人顏貌俊美","0","2120017","1","老但樣貌年輕","0","老人生氣的樣子"
"0","Freeway","0","Long Way","0","2120018","1","Fly Away","0","Railway"
"0","吹糠見米","0","徒勞無功","0","2120021","1","無濟於事","0","枉費心機"
"0","地不愛寶","0","瘠人肥己","0","2120022","1","葛屨履霜","0","錙銖必較"
"0","口若懸河","0","對牛彈琴","0","2120023","1","雞同鴨講","0","白費口舌"
"0","魑魅魍魎","0","海底撈月","0","2120025","1","鐵樹開花","0","天方夜譚"
"0","恆河沙數","0","屈指可數","0","2120026","1","寥寥無幾","0","微乎其微"
"0","一朝一夕","0","一鳥一石","0","2120027","1","一長一短","0","一兆一億"
"0","４個","0","２個","0","2120028","1","６個","0","８個"
"0","Hello","0","Hallo","0","2120029","1","Herro","0","Harro"
"0","優柔寡斷","0","埋頭苦幹","0","2120031","1","一進一退","0","日新月異"
"0","星期五","0","星期四","0","2120033","1","星期日","0","星期一"
"0","星期三","0","星期五","0","2120034","1","星期四","0","星期二"
"0","Dying Message","0","Dubbing Message","0","2120035","1","Dancing Message","0","Diving Message"
"0","馬","0","牛","0","2120036","1","狗","0","虎"
"0","廁所","0","河川","0","2120037","1","衣櫃","0","廚房"
"0","奔","0","牛","0","2120038","1","烘","0","工"
"0","暄","0","喧","0","2120039","1","渲","0","宣"
"0","喧","0","暄","0","2120042","1","渲","0","宣"
"0","「朝」三暮四","0","「朝」天闕","0","2120045","1","「朝」向","0","「朝」野"
"0","「難」民","0","「難」過","0","2120046","1","「難」受","0","艱「難」"
"0","弊","0","鈔","0","2120047","1","兌","0","硬"
"0","九死一生","0","八面六臂","0","2120048","1","四分五裂","0","五顏六色"
"0","千載一遇","0","百發百中","0","2120049","1","八方受敵","0","一網打盡"
"0","謀求","0","陰謀","0","2120050","1","計劃","0","測量"
"0","從事","0","抵達","0","2120051","1","靠近","0","依附"
"0","青色","0","紅色","0","2120053","1","黑色","0","白色"
"0","不知死活","0","祭天拜地","0","2120054","1","中飽私囊","0","神仙難救"
"0","敵人","0","家人","0","2120055","1","情侶","0","師徒"
"0","竹筍","0","松茸","0","2120056","1","香菇","0","蘆筍"
"0","無法無天","0","阿彌陀佛","0","2120057","1","天女散花","0","頂上無光"
"0","高明","0","一步登天","0","2120058","1","登高望遠","0","言不及義"
"0","一場空","0","足不出戶","0","2120059","1","覆水難收","0","緊攔慢擋"
"0","龜","0","鶴","0","2120060","1","狗","0","貓"
"0","狐","0","狸","0","2120061","1","貓","0","兔"
"0","邊緣人掰掰團","0","跌倒冒險團","0","2121001","1","我們的防衛團","0","一直打工團"
"0","沉醉麥酒的快樂女孩","0","最棒的一杯","0","2121002","1","麥酒最棒啦！","0","麥酒的想像訓練"
"0","絕對妻君","0","誓約女君","0","2121003","1","聖夜女君","0","兇猛女君"
"0","暝","0","風","0","2121004","1","疾","0","姬"
"0","1000000","0","10000000","0","2121005","1","1000","0","100000000"
"0","Sophisticated","0","Outdated","0","2130004","1","Aged","0","Senior"
"0","Ostracize","0","Exempt","0","2130005","1","Outside","0","Exonerate"
"0","故國的哀思 ","0","運蹇的無奈","0","2130006","1","喪子的悲痛","0","飢荒的悲嘆"
"0","地「氈」／「饘」粥糊口","0","「佚」名／瓜「瓞」綿綿","0","2130007","1","「岈」然／驚「訝」不已","0","「鵪」鶉／「閹」然媚世"
"0","水果刀","0","牛肉麵","0","2130008","1","老爺車","0","鵝蛋臉"
"0","床","0","病","0","2130009","1","原","0","尾"
"0","南","0","東","0","2130011","1","西","0","北"
"0","廚房","0","廁所","0","2130014","1","客廳","0","儲物間"
"0","九","0","七","0","2130015","1","六","0","八"
"0","花生醬恐懼症","0","香蕉恐懼症","0","2130016","1","衣服恐懼症","0","廁所恐懼症"
"0","天衣無逢","0","三番五次","0","2130018","1","千變萬化","0","馬耳東風"
"0","詠絮之才／不櫛進士 ","0","絕妙好辭／鉤章棘句","0","2130019","1","虛與委蛇／緣木求魚","0","折節下士／櫛風沐雨"
"0","秋荼春「薺」／光風「霽」月","0","狼「嗥」鬼叫／「皋」魚之泣","0","2130020","1","不「悱」不發／「蜚」短流長","0","修「葺」補漏／擊「楫」中流"
"0","羊頭苦肉","0","泛而不精","0","2130021","1","光吃不做","0","洗刷汙名"
"0","Accent","0","Consent","0","2130022","1","Overlook","0","Overwhelm"
"0","Mediocre","0","Superb","0","2130023","1","Occasion","0","Extreme"
"0","Conference","0","Conservation","0","2130024","1","Contention","0","Consumption"
"0","Desirable","0","Addiction","0","2130025","1","Obsession","0","Attempt"
"0","木乃伊","0","伊乃木","0","2130026","1","木伊乃","0","乃伊木"
"0","Confine","0","Stern","0","2130027","1","Precise","0","Austere"
"0","啟發","0","讓其發亮","0","2130028","1","讓其減輕","0","讓其迎向光明"
"0","嬌小的","0","漂亮的","0","2130029","1","舒服的","0","可憎的"
"0","過於謹慎","0","大膽","0","2130030","1","疏失","0","平凡"
"0","圍棋","0","將棋","0","2130031","1","麻將","0","雙六棋"
"0","釣魚","0","賭博","0","2130033","1","飲食","0","女性"
"0","寬敞的","0","太空的","0","2130034","1","有嫌疑的","0","特別的"
"0","Straight","0","Strength","0","2130035","1","Strict","0","Stretch"
"0","蓮","0","菊花","0","2130036","1","薔薇","0","百合"
"0","Descent","0","Descant","0","2130037","1","Descend","0","Desiccant"
"0","Lessen","0","Listen","0","2130039","1","Lesion","0","Lissen"
"0","Waste","0","Wrist","0","2130041","1","Write","0","Wreck"
"0","Vain","0","Van","0","2130044","1","Vine","0","Vent"
"0","使頭髮蓬鬆","0","使髒亂","0","2130045","1","使分散","0","修剪"
"0","心如木石","0","欺霜傲雪","0","2130046","1","心如鐵石","0","堅定不移"
"0","標新立異","0","自我作古","0","2130047","1","破舊立新","0","滌故更新"
"0","苔","0","黴","0","2130048","1","草","0","芽"
"0","明哲保身","0","落井下石","0","2130049","1","暗箭傷人","0","趁人之危"
"0","翼","0","刀","0","2130050","1","車","0","獅"
"0","全身遠害","0","如履薄冰","0","2130052","1","如臨深淵","0","謹言慎行"
"0","火山矽肺症","0","非典型肺炎","0","2130053","1","嚴重特殊傳染性肺炎","0","嚴重急性呼吸道症候群"
"0","青陽","0","朱明","0","2130054","1","素節","0","玄英"
"0","詩人","0","詩集","0","2130055","1","詩","0","寫詩"
"0","高商","0","昊天","0","2130058","1","安寧","0","陽中"
"0","孫","0","子","0","2130059","1","兄","0","父"
"0","指鹿為馬","0","指天畫地","0","2130061","1","指手畫腳","0","張牙舞爪"
"0","藍","0","紅","0","2131001","1","黃","0","灰"
"0","666","0","777","0","2131002","1","888","0","999"
"0","公雞報喜","0","互不來往","0","2131003","1","氣數已盡","0","百人一首"
"0","本命任務","0","絢爛煙火","0","2131004","1","勞動工作","0","訴說愛意"
"0","露營","0","巡遊","0","2131005","1","戰鬥","0","賽跑"
"0","蝌蚪","0","日本錦蛇","0","2210001","1","水蠆","0","日本大龍蝨"
"0","角","0","翼","0","2210003","1","尾巴","0","耳"
"0","蚱蜢","0","蟋蟀","0","2210004","1","蜻蜓","0","蟬"
"0","烏鴉","0","鵜鶘","0","2210005","1","東方白鸛","0","鸚鵡"
"0","薑汁","0","大蒜","0","2210006","1","洋蔥","0","薑黃"
"0","酪梨","0","芒果","0","2210007","1","榴槤","0","紅毛丹"
"0","香菜","0","三色堇","0","2210008","1","珍珠","0","派西"
"0","紅蘿蔔","0","青椒","0","2210009","1","大白菜","0","黃瓜"
"0","魚類","0","哺乳類","0","2210011","1","鳥類","0","爬蟲類"
"0","免疫","0","罷免","0","2210012","1","習慣","0","自我防衛"
"0","耳朵","0","鼻子","0","2210013","1","嘴","0","眼睛"
"0","鼬科","0","松鼠科","0","2210015","1","犬科","0","貓科"
"0","媽媽","0","爸爸","0","2210016","1","爺爺","0","奶奶"
"0","鼻子","0","嘴","0","2210018","1","耳朵","0","眼睛"
"0","大馬哈魚","0","鯖魚","0","2210019","1","香魚","0","鯉魚"
"0","駱駝","0","貓熊","0","2210020","1","綿羊","0","猩猩"
"0","獵豹","0","鴕鳥","0","2210021","1","獅子","0","老虎"
"0","鸚鵡","0","大杜鵑","0","2210022","1","啄木鳥","0","貓頭鷹"
"0","智齒","0","不懂感情","0","2210024","1","不知世事","0","虎牙"
"0","孔雀","0","紅鸛","0","2210025","1","東方白鸛","0","雷鳥"
"0","鱈場蟹","0","松葉蟹","0","2210026","1","高腳蟹","0","日本絨螯蟹"
"0","葡萄糖","0","橘子糖","0","2210027","1","檸檬糖","0","草莓糖"
"0","袖長","0","松茸","0","2210029","1","香菇","0","舞菇"
"0","松露","0","肥肝","0","2210030","1","魚子醬","0","肉豆蔻"
"0","軟體動物","0","剛體動物","0","2210032","1","解體動物","0","變體動物"
"0","青椒","0","豆芽菜","0","2210034","1","萵苣","0","高麗菜"
"0","蠶豆","0","豌豆","0","2210035","1","刀豆","0","黑豆"
"0","上臂二頭肌","0","上臂一頭肌","0","2210037","1","比目魚肌","0","上臂五頭肌"
"0","紅色","0","藍色","0","2210040","1","黃色","0","綠色"
"0","一隻","0","二十隻","0","2210041","1","五隻","0","十隻"
"0","耳朵","0","鼻子","0","2210042","1","前線","0","尾巴"
"0","海","0","河川","0","2210045","1","湖","0","池塘"
"0","喙會膨脹","0","在地表高速奔跑","0","2210046","1","頭會360度旋轉","0","啄樹木來挖洞"
"0","貝殼","0","珊瑚","0","2210047","1","民宿","0","小石子"
"0","櫻花","0","牽牛花","0","2210048","1","茶梅","0","菊花"
"0","打呼","0","打嗝","0","2210049","1","打噴嚏","0","打哈欠"
"0","頭蓋骨","0","頭頭骨","0","2210050","1","頭挨骨","0","頭空骨"
"0","36℃左右","0","26℃左右","0","2210051","1","46℃左右","0","56℃左右"
"0","變色龍","0","螽斯","0","2210052","1","灶馬","0","日本虎甲蟲"
"0","山椒魚","0","胡椒魚","0","2210054","1","塔巴斯科辣椒魚","0","七味辣椒魚"
"0","黑啄木鳥","0","北極熊","0","2210056","1","亞洲黑熊","0","棕熊"
"0","燙","0","苦","0","2210057","1","鹹","0","甜"
"0","螢火蟲","0","蟬","0","2210058","1","蜻蜓","0","蜜蜂"
"0","Bulldog","0","Salty Dog","0","2210059","1","Hot Dog","0","Corn Dog"
"0","銀杏","0","日本紅楓","0","2210060","1","杜鵑花","0","野漆"
"0","優妮","0","禊","0","2211001","1","鏡華","0","美美"
"0","二","0","四","0","2211002","1","三","0","一"
"0","凱留","0","貪吃佩可","0","2211003","1","可可蘿","0","雪菲"
"0","小伊緒","0","伊緒寶","0","2211004","1","伊緒老師","0","伊緒大人"
"0","美空","0","莉莉","0","2211005","1","可璃亞","0","普蕾西亞"
"0","小丑魚","0","木魚","0","2220001","1","儒艮","0","墨魚"
"0","茶梅","0","蒲公英","0","2220002","1","繡球花","0","牽牛花"
"0","８隻","0","10隻","0","2220005","1","６隻","0","12隻"
"0","茄科","0","薔薇科","0","2220006","1","芸香科","0","瓜科"
"0","棱皮龜","0","爺爺龜","0","2220007","1","殿下龜","0","婆婆龜"
"0","奇異","0","木瓜","0","2220008","1","鳳梨","0","芒果"
"0","蘆葦","0","蘆薈","0","2220009","1","龍舌蘭","0","鼠尾草"
"0","沒有功用","0","消化食物","0","2220010","1","製造血液","0","解毒"
"0","日本獼猴","0","猩猩","0","2220012","1","黑猩猩","0","紅毛猩猩"
"0","鯡魚","0","鮭魚","0","2220015","1","鯖魚","0","鱸魚"
"0","赫克力士大兜蟲","0","阿基里斯大兜蟲","0","2220016","1","亞馬遜大兜蟲","0","柏修斯大兜蟲"
"0","４個","0","２個","0","2220017","1","３個","0","沒有區分"
"0","北極熊","0","亞洲黑熊","0","2220018","1","棕熊","0","美洲黑熊"
"0","螳螂","0","鍬形蟲","0","2220019","1","瓢蟲","0","蟬"
"0","頰囊","0","肌頰","0","2220020","1","儲頰","0","頰冠"
"0","蝴蝶蘭","0","紅龍吐珠","0","2220021","1","鹿子百合","0","牡丹金梅草"
"0","細胞","0","脂肪","0","2220022","1","心房","0","棍棒"
"0","蟋蟀","0","螽斯","0","2220023","1","蝗蟲","0","螞蟻"
"0","河豚","0","鮟鱇","0","2220024","1","鯊魚","0","虎鯨"
"0","疣","0","手","0","2220025","1","眼","0","耳"
"0","水母","0","海膽","0","2220026","1","烏賊","0","章魚"
"0","海膽","0","水母","0","2220027","1","烏賊","0","章魚"
"0","牛","0","狗","0","2220028","1","羊","0","駱駝"
"0","蛹","0","卵","0","2220030","1","腐木","0","樹葉"
"0","鱷魚","0","蛇","0","2220031","1","變色龍","0","河馬"
"0","阿拉伯狒狒","0","猩猩","0","2220033","1","黑猩猩","0","紅毛猩猩"
"0","鍬形蟲","0","獨角仙","0","2220034","1","金龜子","0","螳螂"
"0","七年後","0","七個月後","0","2220038","1","七週後","0","七天後"
"0","梅","0","向日葵","0","2220040","1","繡球花","0","波斯菊"
"0","腳","0","手","0","2220042","1","頭部","0","腰"
"0","學名","0","本名","0","2220043","1","俗名","0","實名"
"0","智人","0","猿人","0","2220044","1","巧人","0","直立人"
"0","蜻蜓","0","蟬","0","2220046","1","獨角仙","0","鈴蟲"
"0","種子植物","0","玻璃植物","0","2220047","1","束子植物","0","芥子植物"
"0","毛細血管","0","毛樣血管","0","2220048","1","毛頭血管","0","毛深血管"
"0","貝殼類","0","鳥類","0","2220049","1","兩生類","0","魚類"
"0","水母","0","蝦子","0","2220050","1","螃蟹","0","藤壺"
"0","犰狳","0","刺蝟","0","2220051","1","豪豬","0","大食蟻獸"
"0","水","0","蛋白質","0","2220052","1","脂質","0","碳水化合物"
"0","台灣野豬","0","石虎","0","2220054","1","黑面琵鷺","0","鴛鴦"
"0","皮膚","0","毛","0","2220056","1","骨頭","0","脂肪"
"0","呼吸系統","0","循環系統","0","2220057","1","泌尿系統","0","消化系統"
"0","海膽","0","章魚","0","2220058","1","烏賊","0","蝦子"
"0","孢子","0","莢子","0","2220059","1","種子","0","豆子"
"0","木質部","0","韌皮部","0","2220060","1","綠皮層","0","木栓層"
"0","美美","0","鏡華","0","2221001","1","莉莉","0","祈梨"
"0","虎虎","0","鱈虎","0","2221002","1","三重岩","0","虎獅"
"0","怪奇怪靈","0","怪奇怪零","0","2221003","1","怪奇怪鈴","0","怪其怪靈"
"0","宮子","0","智","0","2221004","1","美咲","0","胡桃"
"0","泥巴鱷","0","鱷魚龍","0","2221005","1","鱷魚泥巴巴","0","奉鱷"
"0","碳酸鈣粉","0","硫酸鈣粉","0","2230001","1","磷酸鈣粉","0","矽酸鈣粉"
"0","Shivering","0","Idling","0","2230003","1","Traveling","0","Shirring"
"0","胰臟","0","肝臟","0","2230005","1","腎臟","0","心臟"
"0","Peahen","0","Peeler","0","2230007","1","Peanut","0","Peach"
"0","紅血球","0","白血球","0","2230008","1","T細胞","0","巨噬细胞"
"0","鼠鯊科","0","虎鯊目","0","2230010","1","狗鯊科","0","真鯊科"
"0","迷迭香","0","謎迭香","0","2230012","1","彌迭香","0","迷蝶香"
"0","頰囊","0","眉骨","0","2230013","1","顴骨","0","硬頰"
"0","繡球花","0","菫","0","2230014","1","藤花","0","枝垂櫻"
"0","果實","0","葉子","0","2230015","1","根","0","莖"
"0","火龍果","0","奇異果","0","2230016","1","鳳梨","0","山竹"
"0","細胞壁","0","細胞核","0","2230017","1","細胞膜","0","細胞質"
"0","鱗片大","0","體側扁","0","2230018","1","橢圓形","0","尾鰭深分叉"
"0","一樣多","0","長頸鹿較多","0","2230019","1","人類較多","0","個體間有所差距"
"0","靈貓科","0","靈犬科","0","2230021","1","靈熊科","0","靈馬科"
"0","唇形科","0","菊科","0","2230022","1","繖形科","0","禾本科"
"0","白色","0","黑色","0","2230023","1","棕色","0","紅色"
"0","水豚","0","河狸","0","2230024","1","海狸鼠","0","絨毛絲鼠"
"0","皇帶魚","0","鰻魚","0","2230026","1","大西洋鯡魚","0","鮪魚"
"0","麝香貓","0","水獺","0","2230027","1","石虎","0","台灣黑熊"
"0","家蠶","0","蜻蜓","0","2230028","1","獨角仙","0","鍬形"
"0","鰻魚","0","櫻鱒","0","2230029","1","鰆魚","0","鮪魚"
"0","３顆","0","２顆","0","2230030","1","１顆","0","５顆"
"0","腔棘魚","0","魔鬼魚","0","2230031","1","大白鯊","0","擬態章魚"
"0","斜方肌","0","斜圓肌","0","2230032","1","正方肌","0","正圓肌"
"0","鱗片","0","眼睛","0","2230033","1","尾鰭","0","嘴"
"0","XY","0","XX","0","2230034","1","YY","0","XZ"
"0","０根","0","15根","0","2230036","1","７根","0","23根"
"0","象魚","0","鯊魚","0","2230037","1","鯨魚","0","鯉魚"
"0","鼬科","0","松鼠科","0","2230038","1","犬科","0","貓科"
"0","犬科","0","貓科","0","2230040","1","豬科","0","靈貓科"
"0","孑孓","0","毛毛蟲","0","2230043","1","水蠆","0","蟻蛉"
"0","螳螂","0","蜘蛛","0","2230044","1","獨角仙","0","鍬形蟲"
"0","抽筋","0","拉筋","0","2230045","1","增肌","0","縮肌"
"0","禾本科","0","杜鵑花科","0","2230046","1","堇菜科","0","百合科"
"0","落葉樹","0","針葉樹","0","2230048","1","闊葉樹","0","常綠樹"
"0","Chlorophyll","0","Lutein","0","2230049","1","Anthocyanidin","0","Lycopene"
"0","貓頭鷹","0","大杜鵑","0","2230050","1","公雞","0","鴿子"
"0","月見草","0","月夜草","0","2230051","1","星見草","0","星夜草"
"0","鸚鵡螺","0","烏鴉螺","0","2230052","1","樹鶯螺","0","麻雀螺"
"0","電鈴","0","動漫","0","2230053","1","電影","0","煙火"
"0","比目魚肌","0","蝗蟲肌","0","2230055","1","鰹魚肌","0","鮪魚肌"
"0","脂肪","0","水","0","2230058","1","石油","0","夢"
"0","貓","0","狗","0","2230059","1","狸貓","0","狐狸"
"0","刺山柑","0","椪柑","0","2230061","1","過山貓","0","山蘇"
"0","聖女假面","0","面具‧D‧純","0","2231001","1","聖誕淑女","0","白銀面具"
"0","碧","0","綾音","0","2231002","1","可可蘿","0","伊莉亞"
"0","鈴鼓","0","太鼓","0","2231003","1","響板","0","沙鈴"
"0","優妮","0","琪愛兒","0","2231004","1","克蘿依","0","碧"
"0","鈴奈","0","惠理子","0","2231005","1","妮諾","0","凱留"
"0","１","0","０","0","2310002","1","２","0","0.5"
"0","月球","0","太陽","0","2310003","1","火星","0","水星"
"0","土星","0","水星","0","2310005","1","火星","0","金星"
"0","紅寶石","0","綠寶石","0","2310006","1","綠松石","0","珍珠"
"0","熱帶低氣壓","0","溫帶低氣壓","0","2310009","1","寒帶低氣壓","0","乾燥帶低氣壓"
"0","分貝","0","百帕斯卡","0","2310010","1","毫巴","0","公斤"
"0","卡路里","0","公尺","0","2310011","1","公斤","0","公升"
"0","6","0","12","0","2310012","1","24","0","9"
"0","24小時","0","12小時","0","2310014","1","36小時","0","48小時"
"0","一樣重","0","1公斤的鐵","0","2310015","1","1公斤的沙子","0","1公斤的棉花"
"0","1440分鐘","0","1360分鐘","0","2310016","1","1520分鐘","0","1600分鐘"
"0","M","0","N","0","2310017","1","E","0","W"
"0","白晝","0","黑晝","0","2310018","1","黃晝","0","紅晝"
"0","黑色","0","紅色","0","2310019","1","白色","0","粉紅色"
"0","45度","0","30度","0","2310020","1","60度","0","90度"
"0","黑洞","0","紅洞","0","2310021","1","藍洞","0","白洞"
"0","720度","0","180度","0","2310023","1","360度","0","540度"
"0","21","0","20","0","2310024","1","22","0","23"
"0","天河","0","熱河","0","2310025","1","泥河","0","運河"
"0","樸素","0","氮","0","2310026","1","氫","0","碳"
"0","0.01公尺","0","0.1公尺","0","2310027","1","10公尺","0","100公尺"
"0","赫茲","0","瓦茲","0","2310028","1","帕茲","0","哇茲"
"0","颮","0","颶風","0","2310030","1","豪大雨","0","颱風"
"0","與隕石相撞","0","與火箭相撞","0","2310031","1","與人工衛星相撞","0","在地表發生的爆炸"
"0","365.24天","0","265.24天","0","2310032","1","165.24天","0","465.24天"
"0","約29.5天","0","約39.5天","0","2310034","1","約49.5天","0","約59.5天"
"0","斷層","0","切層","0","2310035","1","割層","0","高層"
"0","沸騰","0","爆炸","0","2310036","1","氧化","0","液化"
"0","冰點","0","固點","0","2310037","1","寒點","0","冷點"
"0","２公斤","0","４公斤","0","2310038","1","６公斤","0","８公斤"
"0","0","0","50","0","2310039","1","5050","0","-500"
"0","日全食","0","日偏食","0","2310041","1","日環食","0","全日食"
"0","電阻","0","反抗","0","2310042","1","反推","0","對立"
"0","線圈","0","金屬箔","0","2310043","1","英里","0","美甲"
"0","公釐","0","毫升","0","2310044","1","分升","0","公秉"
"0","200","0","160","0","2310045","1","150","0","155"
"0","３×２","0","３＋２","0","2310047","1","３÷２","0","２＋３"
"0","滿月","0","半月","0","2310049","1","娥眉月","0","新月"
"0","錢","0","銀","0","2310051","1","銅","0","鐵"
"0","半導體","0","不導體","0","2310052","1","未絕體","0","中緣體"
"0","P波","0","Q波","0","2310053","1","R波","0","S波"
"0","１公升的水","0","１日元硬幣100枚","0","2310054","1","１合的米","0","100萬日圓份量的１萬日圓鈔票"
"0","乾潮","0","赤潮","0","2310056","1","黑潮","0","滿潮"
"0","圓周率","0","底邊","0","2310059","1","高度","0","２"
"0","霜","0","雷","0","2310060","1","霰","0","冰雹"
"0","1200","0","1480","0","2311001","1","1100","0","1000"
"0","630","0","460","0","2311002","1","700","0","540"
"0","6400","0","1600","0","2311003","1","5400","0","7980"
"0","蘭德索爾","0","大間","0","2311004","1","東國","0","珊托魯斯"
"0","1100盧幣","0","1000盧幣","0","2311005","1","1150盧幣","0","950盧幣"
"0","90度","0","０度","0","2320001","1","180度","0","360度"
"0","５根","0","２根","0","2320004","1","７根","0","９根"
"0","心宿二","0","畢宿五","0","2320005","1","南河三","0","軒轅十四"
"0","魯米諾","0","壬烯醛","0","2320006","1","石蕊","0","二苯蒽"
"0","6000℃","0","60℃","0","2320008","1","600℃","0","60000℃"
