20b8223f1d5c68356a5731e6fbccf206542323e52e0710424cec22ae463db94f,f0fb5937f1c904e4243459840b6c93bae385a30ffeab99780d9ad8b380efd731,88f0c786d804d9ca9b385669d3391595c205682437fd5647b27f0342183625bc,3394726b45c9a4ecfb906bfb2946e3ebef47b46dfdd1eb7355e9fa22b66fc88e,cf1fbef0499de19a7a212ec4bdc155457d378e1bcf0e77be96677cacd995a043,641f52a2e6d45d63d2228d764c41abc08dc320e12c58194be30ad61048870dcc,42a00b8d8d820252b76cff13cd7d84458b2dd153164e79d2fb37a953bf7c63b0,c66d00007ebd0a202c8dbaf4b609e356843c93187eed778f21c1150fefe7b690,c0cb81b105ae60d4bc29c428538ce801dc7328c72c4b6920714bcedbb646c77f,a1332d440f2c63ff8b6f97e9591833fecc22bbf0817aae4a78b1c4ff60f15ec4
"0","302","10228","0","0","0","1","2023/10/02 16:00:00","2023/10/11 15:59:59","1"
"0","302","10229","0","0","0","1","2023/10/11 16:00:00","2023/10/17 15:59:59","1"
"0","302","10230","0","0","0","1","2023/10/17 16:00:00","2023/10/25 15:59:59","1"
"0","302","10231","0","90057","0","1","2023/10/25 16:00:00","2023/11/01 15:59:59","1"
"0","302","10232","0","0","0","1","2023/11/04 16:00:00","2023/11/13 15:59:59","1"
"0","302","10233","0","0","0","1","2023/11/13 16:00:00","2023/11/16 15:59:59","1"
"0","302","10234","0","0","0","1","2023/11/16 16:00:00","2023/11/26 15:59:59","1"
"0","302","10235","0","0","0","1","2023/11/26 16:00:00","2023/12/01 15:59:59","1"
"0","302","10236","0","0","0","1","2023/12/01 16:00:00","2023/12/10 15:59:59","1"
"0","302","10237","0","0","0","1","2023/12/10 16:00:00","2023/12/13 15:59:59","1"
"0","302","10238","0","90058","0","1","2023/12/13 16:00:00","2023/12/16 15:59:59","1"
"40010","302","10239","0","0","0","1","2023/12/16 16:00:00","2023/12/23 15:59:59","1"
"0","302","10240","0","0","0","1","2023/12/23 16:00:00","2023/12/27 15:59:59","1"
"0","302","10241","0","0","0","1","2023/12/27 16:00:00","2024/01/01 15:59:59","1"
"0","302","10242","0","0","0","1","2024/01/04 16:00:00","2024/01/14 15:59:59","1"
"0","302","10243","0","90059","0","1","2024/01/14 16:00:00","2024/01/17 15:59:59","1"
"0","302","10244","0","0","0","1","2024/01/17 16:00:00","2024/01/27 15:59:59","1"
"0","302","10245","0","0","0","1","2024/01/27 16:00:00","2024/02/01 15:59:59","1"
"0","302","10246","0","0","0","1","2024/02/01 16:00:00","2024/02/10 15:59:59","1"
"0","302","10247","0","0","0","1","2024/02/21 16:00:00","2024/02/26 15:59:59","1"
"0","302","10248","0","0","0","1","2024/02/13 16:00:00","2024/02/21 15:59:59","1"
"0","302","10249","0","0","0","1","2024/02/26 16:00:00","2024/02/29 15:59:59","1"
"0","302","10250","0","0","0","1","2024/02/29 16:00:00","2024/03/05 15:59:59","1"
"0","302","10251","0","0","0","1","2024/03/05 16:00:00","2024/03/15 15:59:59","1"
"0","302","10252","0","0","0","1","2024/03/15 16:00:00","2024/03/20 15:59:59","1"
"0","302","10253","0","0","0","1","2024/03/20 16:00:00","2024/03/29 15:59:59","1"
"0","302","10254","0","90060","0","1","2024/03/29 16:00:00","2024/04/01 15:59:59","1"
"0","302","10255","0","0","0","1","2024/04/01 16:00:00","2024/04/12 15:59:59","1"
"0","302","10256","0","0","0","1","2024/04/12 16:00:00","2024/04/16 15:59:59","1"
"0","302","10257","0","0","0","1","2024/04/16 16:00:00","2024/04/23 15:59:59","1"
"0","302","10258","0","0","0","1","2024/04/23 16:00:00","2024/04/28 15:59:59","1"
"0","302","10259","0","0","0","1","2024/04/28 16:00:00","2024/05/02 15:59:59","1"
"0","302","10260","0","0","0","1","2024/05/05 16:00:00","2024/05/14 15:59:59","1"
"0","302","10261","0","90061","0","1","2024/05/14 16:00:00","2024/05/17 15:59:59","1"
"0","302","10262","0","0","0","1","2024/05/17 16:00:00","2024/05/24 15:59:59","1"
"0","302","10263","0","90062","0","1","2024/05/24 16:00:00","2024/05/28 15:59:59","1"
"0","302","10264","0","0","0","1","2024/05/28 16:00:00","2024/06/02 15:59:59","1"
"0","302","10265","0","0","0","1","2024/06/02 16:00:00","2024/06/15 15:59:59","1"
"30306","302","10266","0","0","0","1","2024/06/15 16:00:00","2024/06/17 15:59:59","1"
"30305","302","10267","0","90063","0","1","2024/06/15 16:00:00","2024/06/17 15:59:59","1"
"0","302","10268","0","0","0","1","2024/06/17 16:00:00","2024/06/24 15:59:59","1"
"0","302","10269","0","90064","0","1","2024/06/24 16:00:00","2024/07/01 15:59:59","1"
"0","302","10270","0","0","0","1","2024/07/04 16:00:00","2024/07/12 15:59:59","1"
"0","302","10271","0","0","0","1","2024/07/12 16:00:00","2024/07/19 15:59:59","1"
"30313","302","10272","0","0","0","1","2024/07/19 16:00:00","2024/07/29 15:59:59","1"
"30312","302","10273","0","90065","0","1","2024/07/19 16:00:00","2024/07/23 15:59:59","1"
"30314","302","10274","0","0","0","1","2024/07/23 16:00:00","2024/07/29 15:59:59","1"
"0","302","10275","0","0","0","1","2024/07/29 16:00:00","2024/08/01 15:59:59","1"
"0","302","10276","0","0","0","1","2024/08/01 16:00:00","2024/08/13 15:59:59","1"
"30318","302","10277","0","0","0","1","2024/08/13 16:00:00","2024/08/16 15:59:59","1"
"30317","302","10278","0","0","0","1","2024/08/13 16:00:00","2024/08/16 15:59:59","1"
"0","302","10279","0","0","0","1","2024/08/16 16:00:00","2024/08/28 15:59:59","1"
"0","302","10280","0","0","0","1","2024/08/28 16:00:00","2024/09/01 15:59:59","1"
"30322","302","10281","0","0","0","1","2024/09/04 16:00:00","2024/09/16 15:59:59","1"
"30323","302","10282","0","90066","0","1","2024/09/11 16:00:00","2024/09/16 15:59:59","1"
"0","302","10283","0","0","0","1","2024/09/16 16:00:00","2024/09/28 15:59:59","1"
"0","302","10284","0","0","0","1","2024/09/28 16:00:00","2024/10/01 15:59:59","1"
"0","302","10285","0","0","0","1","2024/10/01 16:00:00","2024/10/11 15:59:59","1"
"0","302","10286","0","0","0","1","2024/10/11 16:00:00","2024/10/16 15:59:59","1"
"0","302","10287","0","0","0","1","2024/10/16 16:00:00","2024/10/27 15:59:59","1"
"0","302","10288","0","0","0","1","2024/10/22 16:00:00","2024/10/27 15:59:59","1"
"0","302","10289","0","90067","0","1","2024/10/27 16:00:00","2024/11/01 15:59:59","1"
