2178e50b89a77e66be0cebc4c83373a3d0811552affd82748cc30c631148829b,9956e28d264738dade8ba9aae9c25872e047310c815da32b17fca20ef6e1f4d5,f774a5a374a7d497e0ff3878ffdd330873fd7a5b8a83fc0ecba5413b6f6ee930,5b98a3a610dc970c95958afd33d92d9b1533f8da32a66372a2b3c7420b74a6af,c131e2998d4d1df13c4d8336ec7691fc775f076191ea1d8e2114176001253c23,0ad81c30f62d1954f9467fad210de284dbc61ee635574a10d94f7a35812c7e26,7fb06999b1456496a96e34e78c9442acae886e3cf5e15a290590007d6f22ed2d,445b3e2ef6f5dd44d0c14b6b9ddaa625aca5b76d4e1219efe0b55927a25cb7a9,586945aa217a2a84bd9cf7830fe908000687077a63e9d55dfd960d84c2ad26e2,dc6d67e243fb9835d8e9311bfb4c1d86533d86745907e7b90d99f5bd981555e6,6283fe5f4b48c8470af730ea97c2027d20c82d5dfeed7936316b875ec601f1f8,674e41af866a608b928823467870a58b027ecb12fb24a44764a6b5f03abcf7fd,e619375119c58078c903322dc9ed49dd106efd12fa4d122908cc4d07728aafc4,8e5c1ac37acee067ddfe2c2fb1bbc52195d4e447894845ab812914fa97869dcb,850f0cc404e41db41bfce9754c14125a434d33cca38828b51a7509add486b94e,a6c36ef495c87e195c074d275a8d5370f2d499538bee2aaeef9915ed14eb4735,9f318a880a5884eb934270a11743cb1bf37aa35e419d43f047c5e158521dde7b,1fdee43bbb4a5ad849458faed813a63b8e44d6be9a2cc99376aef63490aa8fec,639b1a622f3490554d8f5686326cab52fe0cbf6ee2f8a4df9b87bad9ab83008b,bddda1eadba097776936b6b03ff2f009862c335d6d98f710c47f0bdba91c84b6,00fb813ebb5ced2cd77a45fcc3ea603dd6e534ac87c82f3f42b0f8c51f63f5f2,3515c688659dc587de353de7ed4741d6717714feb0c45d8c9c661d2625281515,da76a8bd2e87b2dee7fb18e68665215c4a267d3ed118ec608ac6922f21849092,c2c002f6594e7990c27149a7f49eac933d4f2f22a91da1494732b03e01d3491f,962641886140bba3f5ddfbe8afd895be7237deac52cf1476727c2f794bda868b,67a1722ccf9ecaaae291b5ca39e8f9eddd3a4117f5c68c1ca9e2a59cea89c61a,85680c0af510debbdb20ba7788db90a2ef4b3e726ffe3e9d47ab64aaf27c8913,741d1440fa9805c833643f0daf45f905a2afa8280d3d28ddc526849b9227d26e,76a28f4267ce0fbc0d6e793581d69e5373172bcaa166aef0f0fed521b792a0fb,17c3d70b027b34fcaa6cf230ffe022e6e2461ae76aa5ddf090f975eccdc1949f,00f5f32607eb0a7fe8790735c3915b130f8c2dd1310b0037cc77a63a7979f2bc,aa44b75e6fe76bf08e2e29060b550ffacd32b7bb9af248b3194fcab8bcfe6296,b0ddac4316a89db12c10601281f57e06f915b211219a735469c1316f9313aa34,a3305ceda4363110834e333c41f4b909479c7cf7543a298bbd7ad7df831cdb5f,5d2c765bc960fd6e7199592bbc602c0c7e97ea4070401e0c8f60f1bc3dff4b15,6b4c5e3f7c61dae2811f7c49f8ca232f21596c466358a29f376d1d0357dd7dfd,7b610829d9dac014ce2164893985a3e7e39f76a248b9361788c161c9beba7bd2,73ff4bfc6a75df0d4762cb7cfa72e87f119c47a9f1e9f80c2f8060d84eb43b7a,aa223b4dd680060ff56df0d1d6dc06e74931e658088db43cd3d86170d45b4145,526f048a956ac2de7eb51dbfe18cd8452df2141b9f4ae7c83572c0ff251b71f1,e8a870b97074cde00ce81c95cf3ec9e282c5f2ba6ee22187616214afe1588670,bb93c5a9e0f14b37a62c54d52fb537bdcfcd184982b7b1350a7f9651a3fdc0eb,71649eb625fbcbddd2606a418d3941fc9ae3dd351b2b06c73a8a98f935a576b6,a1c77256ee3c3af4d1ad752713f9210bb9eeb3e00ab964f710f2a86740a11a4f
"0","0.06","10190101","10190105","0","0","1004111","401042421","1000000","0","2","0","1004115","4","710071","401042411","1","0","401042431","0","3","0","0","1004112","1.8","58","401042441","401042451","0","0","10190103","1019","1.4","0","10190104","10190102","1004113","5","4","1.8","0","1.4","1004114","2"
"0","0.06","10190101","10190105","0","0","1004116","401042421","1000000","0","2","0","1004116","-1","710071","401042411","1","0","401042431","0","3","0","0","1004116","2.5","59","401042441","401042451","0","0","10190103","1019","2","0","10190104","10190102","1004116","5","5","2.5","0","2","1004116","3"
"0","0.03","10200101","10200105","0","0","1005101","401042621","1000000","0","1","0","1005105","1","710081","401042611","1","0","401042631","0","1","0","0","1005102","1.3","60","401042641","401042651","0","0","10200103","1020","1","0","10200104","10200102","1005103","2","1","1.3","0","1","1005104","1.5"
"0","0.06","10200101","10200105","0","0","1005106","401042671","1000000","0","2","0","1005110","3","710081","401042661","1","0","401042681","0","2","0","0","1005107","1.8","61","401042691","401042701","0","0","10200103","1020","1.4","0","10200104","10200102","1005108","3","2","1.8","0","1.4","1005109","2"
"0","0.06","10200101","10200105","0","0","1005111","401042721","1000000","0","2","0","1005115","4","710081","401042711","1","0","401042731","0","3","0","0","1005112","1.8","62","401042741","401042751","0","0","10200103","1020","1.4","0","10200104","10200102","1005113","5","4","1.8","0","1.4","1005114","2"
"0","0.06","10200101","10200105","0","0","1005116","401042721","1000000","0","2","0","1005116","-1","710081","401042711","1","0","401042731","0","3","0","0","1005116","2.5","63","401042741","401042751","0","0","10200103","1020","2","0","10200104","10200102","1005116","5","5","2.5","0","2","1005116","3"
"0","0.03","10210101","10210105","0","0","1006101","401042921","1000000","0","1","0","1006105","1","710091","401042911","1","0","401042931","0","1","0","0","1006102","1.3","64","401042941","401042951","0","0","10210103","1021","1","0","10210104","10210102","1006103","2","1","1.3","0","1","1006104","1.5"
"0","0.06","10210101","10210105","0","0","1006106","401042971","1000000","0","2","0","1006110","3","710091","401042961","1","0","401042981","0","2","0","0","1006107","1.8","65","401042991","401043001","0","0","10210103","1021","1.4","0","10210104","10210102","1006108","3","2","1.8","0","1.4","1006109","2"
"0","0.06","10210101","10210105","0","0","1006111","401043021","1000000","0","2","0","1006115","4","710091","401043011","1","0","401043031","0","3","0","0","1006112","1.8","66","401043041","401043051","0","0","10210103","1021","1.4","0","10210104","10210102","1006113","5","4","1.8","0","1.4","1006114","2"
"0","0.06","10210101","10210105","0","0","1006116","401043021","1000000","0","2","0","1006116","-1","710091","401043011","1","0","401043031","0","3","0","0","1006116","2.5","67","401043041","401043051","0","0","10210103","1021","2","0","10210104","10210102","1006116","5","5","2.5","0","2","1006116","3"
"0","0.03","10220101","10220105","0","0","1007101","401043271","1000000","0","1","0","1007105","1","710101","401043261","1","0","401043281","0","1","0","0","1007102","1.3","68","401043291","401043301","0","0","10220103","1022","1.2","0","10220104","10220102","1007103","2","1","1.4","0","1.2","1007104","1.5"
"0","0.06","10220101","10220105","0","0","1007106","401043321","1000000","0","2","0","1007110","3","710101","401043311","1","0","401043331","0","2","0","0","1007107","1.8","69","401043341","401043351","0","0","10220103","1022","1.6","0","10220104","10220102","1007108","3","2","1.9","0","1.6","1007109","2"
"0","0.06","10220101","10220105","0","0","1007111","401043371","1000000","0","2","0","1007115","4","710101","401043361","1","0","401043381","0","3","0","0","1007112","2.4","70","401043391","401043401","0","0","10220103","1022","2","0","10220104","10220102","1007113","5","4","2.4","0","2","1007114","2.6"
"0","0.06","10220101","10220105","0","0","1007116","401043371","1000000","0","2","0","1007116","-1","710101","401043361","1","0","401043381","0","3","0","0","1007116","2.4","71","401043391","401043401","0","0","10220103","1022","2","0","10220104","10220102","1007116","5","5","2.4","0","2","1007116","2.6"
"0","0.03","10230101","10230105","0","0","1008101","401043621","1000000","0","1","0","1008105","1","710111","401043611","1","0","401043631","0","1","0","0","1008102","1.3","72","401043641","401043651","0","0","10230103","1023","1.2","0","10230104","10230102","1008103","2","1","1.4","0","1.2","1008104","1.5"
"0","0.06","10230101","10230105","0","0","1008106","401043671","1000000","0","2","0","1008110","3","710111","401043661","1","0","401043681","0","2","0","0","1008107","1.8","73","401043691","401043701","0","0","10230103","1023","1.6","0","10230104","10230102","1008108","3","2","1.9","0","1.6","1008109","2"
"0","0.06","10230101","10230105","0","0","1008111","401043721","1000000","0","2","0","1008115","4","710111","401043711","1","0","401043731","0","3","0","0","1008112","2.4","74","401043741","401043751","0","0","10230103","1023","2","0","10230104","10230102","1008113","5","4","2.4","0","2","1008114","2.6"
"0","0.06","10230101","10230105","0","0","1008116","401043721","1000000","0","2","0","1008116","-1","710111","401043711","1","0","401043731","0","3","0","0","1008116","2.4","75","401043741","401043751","0","0","10230103","1023","2","0","10230104","10230102","1008116","5","5","2.4","0","2","1008116","2.6"
"0","0.03","10240101","10240105","0","0","1009101","401043971","1000000","0","1","0","1009105","1","710121","401043961","1","0","401043981","0","1","0","0","1009102","1.3","76","401043991","401044001","0","0","10240103","1024","1.2","0","10240104","10240102","1009103","1","1","1.4","0","1.2","1009104","1.5"
"0","0.06","10240101","10240105","0","0","1009106","401044021","1000000","0","2","0","1009110","3","710121","401044011","1","0","401044031","0","2","0","0","1009107","1.3","77","401044041","401044051","0","0","10240103","1024","1.2","0","10240104","10240102","1009108","2","2","1.4","0","1.2","1009109","1.5"
"0","0.06","10240101","10240105","0","0","1009111","401044071","1000000","0","2","0","1009115","4","710121","401044061","1","0","401044081","0","3","0","0","1009112","1.8","78","401044091","401044101","0","0","10240103","1024","1.6","0","10240104","10240102","1009113","4","4","1.9","0","1.6","1009114","2"
