1bfab7d3fe7e9aa72076abee64238e88f14fc418bde9b5295e45fb3b7f2e8570,611fb033711edef170390f03208ec2ba14acf316e78e4841b9ffaf6bfa7c2e12,3e0364d84c4a3fb1c015961d211cb7e3795540babeab1ea46221cc5942051d51,5260027aec6045ea289fd1910fa62fa9e72dc05587d3c5dead0322a135fea37e,1858732752a0c9816b74903de99dc44f4ff5b6c0c209e7b8a2aaa88102c78015,ea14fc8bc2ecb04597b8e9c31225dc264c6eca3aadeb577d1ae8f64ca12ac3e1,42621f3906e26789a30486720dc43b2fa2f6116f63353bc96295971c8cce999b,4bf2d377b56b43a1c2b94f4bcdbd4b8564b525c9371bca2ad96d962682bd4ff5,d541e1b6a736e0a2a41e60ca7f36301ecaefa3f790b17baff47df0b7516fc9ae,03356f888adedd0c75cce80d7c60785a4307d829ee652ab8f8eb491a7643cae3,4e6b7bdfed76f617d68c57840c4ded4f772cf42e9b8f031c257cbaa1bbfafca9,39e69bb2ed851f862276342405e72fe53b0fb1605650437b47db42a307ba1ec1,87f11ce8d8d3718662fff826a9d915112336c1eb1dedee6577a13fa2563ac948,f08ba4f46a1810a8382e40b15fa9434ffc1fb56a871be7eb4886b34bd97d625b,d4c3776a549a91998bec7558f9ca6fe74ba18b7a466f659c39a29ca60f5a0d9f
"0","1","105901","15001","-470","1","0","可可蘿","0","2099/12/17 14:59:59","15","主人，做好行前準備\n一起完成充實的冒險吧。","2015/12/17 15:00:00","1","0"
"0","2","106401","16001","-363","1","0","雪菲","2104010","2099/12/17 14:59:59","16","欸……要不要加入戰隊？\n一個人是很開心，但跟大家\n一起很熱鬧，我覺得很棒","2015/12/17 15:00:00","1","0"
"0","1","105801","16002","-363","1","0","貪吃佩可","0","2099/12/17 14:59:59","16","要加入戰隊看看嗎？\n和大家一起冒險\n非常開心哦！","2015/12/17 15:00:00","1","0"
"0","1","106001","16003","-363","1","0","凱留","0","2099/12/17 14:59:59","16","似乎可以加入戰隊哦\n機會難得，加入看看吧？\n好像挺好玩的哦♪","2015/12/17 15:00:00","1","0"
"0","1","105901","16004","-363","1","0","可可蘿","0","2099/12/17 14:59:59","16","在這裡可以加入戰隊，\n有很多厲害的戰隊，\n真令人目不暇給。","2015/12/17 15:00:00","1","0"
"0","1","105901","17002","-363","1","0","可可蘿","0","2099/12/17 14:59:59","17"," 在這邊可以回顧\n與同伴一同參加戰隊競賽時\n大顯身手的樣子。","2015/12/17 15:00:00","1","0"
"0","1","106001","17004","-363","1","0","凱留","0","2030/12/17 14:59:59","25","模擬戰的戰績裡如果有你\n喜歡的內容在裡面的話，\n可以存檔喔","2015/12/17 15:00:00","1","0"
"0","1","105901","17005","-363","1","0","可可蘿","0","2030/12/17 14:59:59","25","主人，您這次在戰隊競賽的\n活躍表現已存檔\n請用來作為未來戰鬥時的參考吧","2015/12/17 15:00:00","1","0"
"0","2","106401","17006","-363","1","0","雪菲","2104010","2030/12/17 14:59:59","25","這次的戰隊競賽\n戰況如何？\n看戰績，或許能活用到\n下次的戰鬥上","2015/12/17 15:00:00","1","0"
"0","1","105801","17007","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","25","可以複習一下這次戰隊競賽\n的戰績喔！\n也讓我看看吧☆","2015/12/17 15:00:00","1","0"
"0","1","190801","18001","-363","1","0","花凜","0","2030/12/17 14:59:59","18","歡迎！\n在這裡提供主頁或\n公會小屋播放音樂的\n變更與購買服務喔。","2019/03/06 16:00:00","1","0"
"0","1","190801","18002","-363","2","0","花凜","0","2030/12/17 14:59:59","18","BGM的變更與購買\n都可以在這裡進行喔\n我們為您準備了，\n很多動人的樂曲喔！","2019/03/06 16:00:00","1","0"
"0","1","190801","19001","-470","3","0","花凜","0","2030/12/17 14:59:59","19","主頁或公會小屋的BGM\n都可以更改喔\n您喜歡的樂曲，\n也請讓我聽聽看吧。","2019/03/06 16:00:00","1","0"
"0","1","190801","19002","-470","4","0","花凜","0","2030/12/17 14:59:59","19","在這裡，\n可以將BGM更改喔\n您要更改為什麼樂曲呢？\n呵呵呵，我也很期待呢♪","2019/03/06 16:00:00","1","0"
"0","1","190801","20001","-470","5","0","花凜","0","2030/12/17 14:59:59","20","在這裡，\n可以讓您購買BGM喔，\n也可以讓您試聽，\n請仔細挑選吧。","2019/03/06 16:00:00","1","0"
"0","1","190801","20002","-470","6","0","花凜","0","2030/12/17 14:59:59","20","歡迎光臨！\n請到這裡購買BGM\n有很多優秀的樂曲，\n讓人挑得目不暇給呢。","2019/03/06 16:00:00","1","0"
"0","1","106001","21001","-363","1","0","凱留","0","2030/12/17 14:59:59","21","在這裡好像可以用取得的道具\n來製作專用裝備呢\n如果收集到了道具\n就立刻來試做吧！","2019/03/06 16:00:00","1","0"
"0","1","105901","21002","-363","1","0","可可蘿","0","2030/12/17 14:59:59","21","攻略時有可能\n獲得稀有的道具喔\n有了這類道具\n好像可以用來製作專用裝備。","2019/03/06 16:00:00","1","0"
"0","2","106401","21003","-363","1","0","雪菲","2104010","2030/12/17 14:59:59","21","想要專用裝備的話\n就挑戰這個冒險吧\n靠著收集到的素材\n變得更強更強吧","2015/12/17 15:00:00","1","0"
"0","1","105801","21004","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","21","好像可以獲得\n製作專用裝備的必要道具\n多多收集、\n越裝就會越強大！","2019/03/06 16:00:00","1","0"
"0","1","190801","22001","-430","1","0","花凜","0","2030/12/17 14:59:59","22","投票請到這邊。\n請為你支持的女孩\n投下你心意滿滿的\n一票吧！","2019/07/24 16:00:00","1","0"
"0","1","190801","22002","-430","2","0","花凜","0","2030/12/17 14:59:59","22","歡迎！\n你喜愛的女孩\n是哪一位呢？\n請幫她加油吧！","2019/07/24 16:00:00","1","0"
"0","1","190801","23001","-430","3","0","花凜","0","2030/12/17 14:59:59","23","謝謝你們\n踴躍的投票。\n請大家耐心等候，\n敬請期待結果發表喔！","2019/07/24 16:00:00","1","0"
"0","1","190801","23002","-430","4","0","花凜","0","2030/12/17 14:59:59","23","目前正在統計\n人氣投票結果。\n在結果統計完畢之前\n請再稍候一下喔。","2019/07/24 16:00:00","1","0"
"10011","1","109001","24001","-385","1","4.08","惠理子（情人節）","0","2030/12/17 14:59:59","24","有大人您幫忙製作的\n巧克力蛋糕。\n一定會很美味的。","2019/07/01 16:00:00","2","8"
"10011","1","109001","24002","-385","2","5","惠理子（情人節）","0","2030/12/17 14:59:59","24","這種失誤絕對不是\n大人您會犯的。\n再挑戰一次看看吧。","2019/07/01 16:00:00","2","8"
"10011","1","109001","24003","-385","3","10.11","惠理子（情人節）","0","2030/12/17 14:59:59","24","原本要為了大人您而製作的蛋糕，\n結果卻讓您來幫忙……。\n事情竟然變成這樣……嘻嘻嘻嘻。","2019/07/01 16:00:00","2","8"
"10011","1","109001","24004","-385","4","4","惠理子（情人節）","0","2030/12/17 14:59:59","24","您不需要太過煩惱。\n今後我會花費許多時間\n來教導您的。","2019/07/01 16:00:00","2","8"
"10011","1","109001","24005","-385","5","6","惠理子（情人節）","0","2030/12/17 14:59:59","24","您這次的狀態不太好……嗎？\n如果是大人您幫忙做的話，\n不論是什麼我都……嘻嘻嘻嘻。","2019/07/01 16:00:00","2","8"
"10011","1","109002","24006","0","6","0","惠理子（情人節）","0","2030/12/17 14:59:59","24","大人您親自製作的巧克力蛋糕\n對我來說是寶物……\n膽敢取笑你的人是不會有活路的。","2019/07/01 16:00:00","1","0"
"10011","1","109002","24007","0","7","0","惠理子（情人節）","0","2030/12/17 14:59:59","24","這賣相做得實在太完美了！\n做出了非常符合\n大人您氣質的巧克力蛋糕。","2019/07/01 16:00:00","1","0"
"10011","1","109002","24008","0","8","0","惠理子（情人節）","0","2030/12/17 14:59:59","24","幫忙了我的大人您\n已然是我的俘虜了……\n讓我來邀請您蒞臨這甜蜜的世界。","2019/07/01 16:00:00","1","0"
"10011","1","109002","24009","0","9","0","惠理子（情人節）","0","2030/12/17 14:59:59","24","您的愛情我確實地收下了。\n這是……我們第一次的\n共同作業呢……嘻嘻嘻嘻。","2019/07/01 16:00:00","1","0"
"10011","1","109002","24010","0","10","0","惠理子（情人節）","0","2030/12/17 14:59:59","24","這是世界第一的巧克力蛋糕。\n因為這是大人您\n拿出看家本領製作的嘛。","2019/07/01 16:00:00","1","0"
"10011","1","109101","24011","-385","1","2.12","靜流（情人節）","0","2030/12/17 14:59:59","24","做得不太好覺得很可惜嗎？\n不過，弟弟的心意讓我很開心呢。\n姐姐會一直陪在你身邊的♪","2019/07/01 16:00:00","2","8"
"10011","5","109101","24012","-385","2","4.19","靜流（情人節）","0","2030/12/17 14:59:59","24","嗯，弟弟難得的\n緊張了吧？\n要再挑戰一次看看嗎？","2019/07/01 16:00:00","2","8"
"10011","2","109101","24013","-385","3","2.3","靜流（情人節）","0","2030/12/17 14:59:59","24","你幫了姐姐的忙，\n做得很棒喔！\n啊，還不可以偷吃啦！","2019/07/01 16:00:00","4","8"
"10011","1","109102","24014","0","4","0","靜流（情人節）","0","2030/12/17 14:59:59","24","你看你看！\n海綿蛋糕的顏色烤得很美喔。\n不愧是弟弟呢！","2019/07/01 16:00:00","1","0"
"10011","5","109101","24015","-385","5","5.23","靜流（情人節）","0","2030/12/17 14:59:59","24","好啦好啦，不要沮喪了。\n外觀上……是蠻有個性的，\n不過味道絕對會好吃的！","2019/07/01 16:00:00","2","8"
"10011","1","109102","24016","0","6","0","靜流（情人節）","0","2030/12/17 14:59:59","24","像弟弟一樣可愛\n的蛋糕出爐囉！\n很想快點吃看看吧♪","2019/07/01 16:00:00","1","0"
"10011","1","109101","24017","-385","7","5.01","靜流（情人節）","0","2030/12/17 14:59:59","24","哎呀呀？弟弟，你的手指上\n沾到巧克力囉？\n姐姐來幫你舔乾淨唷，啊呣！","2019/07/01 16:00:00","2","8"
"10011","1","109102","24018","0","8","0","靜流（情人節）","0","2030/12/17 14:59:59","24","做得還挺不錯的嘛？\n不過弟弟還能做得更好！\n姐姐很相信你唷。","2019/07/01 16:00:00","1","0"
"10011","1","109102","24019","0","9","0","靜流（情人節）","0","2030/12/17 14:59:59","24","哇～做得好像非常的美味呢！\n因為弟弟做的很熟練了，\n姐姐能放心交給你製作了呢！","2019/07/01 16:00:00","1","0"
"10011","1","109102","24020","0","10","0","靜流（情人節）","0","2030/12/17 14:59:59","24","呀～是弟弟幫忙做的\n巧克力蛋糕！\n做的看起來非常美味呢♪","2019/07/01 16:00:00","1","0"
"0","2","106401","26001","-363","1","0","雪菲","2104010","2030/12/17 14:59:59","26","往前面走好像是個神聖的地方\n那裡究竟沉睡著怎麼樣的寶藏，\n真期待接下來的探索♪","2015/12/17 15:00:00","1","0"
"0","1","105801","26002","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","26","往前面走\n好像是個神聖的地方。\n究竟能獲得怎樣的寶藏， \n真令人期待呢！","2015/12/17 15:00:00","1","0"
"0","1","106001","26003","-363","1","0","凱留","0","2030/12/17 14:59:59","26","前面好像是個神聖的地方。\n雖然能獲得稀有的寶物，\n不過要是不小心一點，\n可能會受到慘痛的教訓喔。","2015/12/17 15:00:00","1","0"
"0","1","105901","26004","-363","1","0","可可蘿","0","2030/12/17 14:59:59","26","往前面走\n是個神聖的地方。\n繃緊神經\n調查寶藏進行探索吧！","2015/12/17 15:00:00","1","0"
"0","2","106401","27001","-363","1","0","雪菲","2104010","2030/12/17 14:59:59","27","在這裡好像沉睡著道具，\n能夠讓人得到更強大的力量……\n大家是這麼說的。呵呵，\n那就來挑戰看看吧","2015/12/17 15:00:00","1","0"
"0","1","105801","27002","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","27","在這裡好像沉睡著道具，\n能夠讓人得到\n更強大的力量！　要從哪裡開始挑戰，\n真令人苦惱呢！","2015/12/17 15:00:00","1","0"
"0","1","106001","27003","-363","1","0","凱留","0","2030/12/17 14:59:59","27","在這裡好像沉睡著道具，\n能夠讓人得到更強大的力量！\n不斷地去挑戰，\n一起變強大吧！","2015/12/17 15:00:00","1","0"
"0","1","105901","27004","-363","1","0","可可蘿","0","2030/12/17 14:59:59","27","在這裡好像沉睡著道具，\n似乎能夠讓人得到\n更強大的力量。主人，您要從哪裡\n開始挑戰呢？","2015/12/17 15:00:00","1","0"
"0","1","190801","28001","-363","1","0","花凜","0","2030/12/17 14:59:59","28","歡迎！\n公會管理協會\n會幫助大家\n讓大家有美好的邂逅！","2019/12/12 16:00:00","1","0"
"0","1","190801","28002","-363","2","0","花凜","0","2030/12/17 14:59:59","28","這裡是公會管理協會。\n關於朋友，\n請從這裡確認。","2019/12/12 16:00:00","1","0"
"0","1","190801","29001","-409","3","0","花凜","0","2030/12/17 14:59:59","29","這裡是\n您的朋友。\n請和他們\n建立美好的關係吧！","2019/12/12 16:00:00","1","0"
"0","1","190801","29002","-409","4","0","花凜","0","2030/12/17 14:59:59","29","這裡的一覽表\n可以確認\n朋友的個人頁面喔。","2019/12/12 16:00:00","1","0"
"0","1","190801","30001","-409","5","0","花凜","0","2030/12/17 14:59:59","30","朋友管理\n請至這裡查看。\n敬請期待\n和新朋友的邂逅吧！","2019/12/12 16:00:00","1","0"
"0","1","190801","30002","-409","6","0","花凜","0","2030/12/17 14:59:59","30","可以進行朋友申請\n和接受朋友申請囉。\n希望您能獲得不錯的交流！","2019/12/12 16:00:00","1","0"
"0","1","190801","31001","-409","7","0","花凜","0","2030/12/17 14:59:59","31","進行好友對戰，\n來比一比戰力吧\n，可以測試一下實力呢，\n請多加油！","2020/02/18 16:00:00","1","0"
"0","1","190801","31002","-409","8","0","花凜","0","2030/12/17 14:59:59","31","和你所關注的好友隊伍\n對戰看看吧！\n究竟誰會獲得勝利，\n我也很期待呢。","2020/02/18 16:00:00","1","0"
"0","1","190801","32001","-409","1","0","花凜","0","2020/05/15 04:59:59","32","我們特別為各位\n新手朋友準備了\n特別的任務！\n請務必挑戰看看！","2020/04/22 05:00:00","1","0"
"0","1","190801","32002","-409","2","0","花凜","0","2020/05/15 04:59:59","32","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","2020/04/22 05:00:00","1","0"
"0","1","190801","33001","-409","3","0","花凜","0","2020/05/15 04:59:59","33","成為好友，\n一起支援新手吧！\n有很厲害的獎勵等著你哦！","2020/04/22 05:00:00","1","0"
"0","1","190801","33002","-409","4","0","花凜","0","2020/05/15 04:59:59","33","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","2020/04/22 05:00:00","1","0"
"0","1","190801","34001","-409","5","0","花凜","0","2020/05/21 04:59:59","34","辛苦了！\n可以從這裡\n領取任務獎勵哦！","2020/04/22 05:00:00","1","0"
"0","1","190801","34002","-409","6","0","花凜","0","2020/05/21 04:59:59","34","從這裡領取\n任務獎勵！\n領取獎勵時，\n請注意不要遺漏了！","2020/04/22 05:00:00","1","0"
"0","1","105801","38001","-458","1","5.3","貪吃佩可","0","2030/12/17 14:59:59","38","享受過去的\n劇情活動吧！\n如果有尚未遊玩過的活動，\n就一起玩玩看吧♪","2020/06/18 16:00:00","2","0"
"0","1","105801","38002","-458","2","6.5","貪吃佩可","0","2030/12/17 14:59:59","38","好像還能獲得\n能讓至今活動中登場的\n限定角色成為夥伴的\n記憶碎片哦。太讚了吧☆","2020/06/18 16:00:00","2","0"
"0","3","105801","39005","9999","0","0","貪吃佩可","0","2023/04/08 23:59:59","39","","2023/04/01","3","9999"
"0","1","190801","40001","-430","2","0","花凜","0","2030/12/17 14:59:59","40","可以回顧到目前為止\n出現過的問題。\n複習很重要喔♪","2015/12/17 15:00:00","1","0"
"0","1","106401","41001","-363","1","0","雪菲","2104010","2030/12/17 14:59:59","41","聽說可以在這裡\n試試身手哦。\n正好可以用來\n測試自己的實力呢。","2015/12/17 15:00:00","1","0"
"0","1","105801","41002","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","41","在這裡試試身手吧！\n火力全開，\n好好加油喔～！","2015/12/17 15:00:00","1","0"
"0","1","106001","41003","-363","1","0","凱留","0","2030/12/17 14:59:59","41","可以在這裡\n試試身手的樣子呢。\n試一下也無妨吧。","2015/12/17 15:00:00","1","0"
"0","1","105901","41004","-363","1","0","可可蘿","0","2030/12/17 14:59:59","41","好像可以試試身手。\n在這裡反覆練習，\n在實戰中靈活運用吧。","2015/12/17 15:00:00","1","0"
"0","1","105901","42001","-416.5","1","0","可可蘿","0","2030/12/17 14:59:59","42","據說根據訓練的成果，\n可以獲得對應的獎勵。\n我們一起努力吧。","2015/12/17 15:00:00","1","0"
"0","1","106401","42002","-416.5","1","0","雪菲","2104010","2030/12/17 14:59:59","42","只要達成目標，\n就能獲得獎勵的樣子。\n值得努力挑戰看看呢。","2015/12/17 15:00:00","1","0"
"0","1","105801","42003","-416.5","1","0","貪吃佩可","0","2030/12/17 14:59:59","42","努力通過測試的話，\n可以獲得獎勵喔！\n快來挑戰看看吧☆","2015/12/17 15:00:00","1","0"
"0","1","106001","42004","-416.5","1","0","凱留","0","2030/12/17 14:59:59","42","聽說完成任務的話，\n會有獎勵的樣子喔。\n我們一起試試看吧！","2015/12/17 15:00:00","1","0"
"0","1","105801","43001","-363","1","0","貪吃佩可","0","2030/12/17 14:59:59","43","接下來可以\n挑戰競技場喔！\n仔細編組隊伍，\n挑戰敵人吧！","2015/12/17 15:00:00","1","0"
"0","1","105901","43002","-363","1","0","可可蘿","0","2030/12/17 14:59:59","43","接下來可以\n挑戰競技場。\n編組出有主人風格的隊伍，\n挑戰敵人吧。","2015/12/17 15:00:00","1","0"
"0","1","106001","43003","-363","1","0","凱留","0","2030/12/17 14:59:59","43","接下來可以\n挑戰競技場哦！\n好好思考如何編組隊伍，\n挑戰敵人吧！","2015/12/17 15:00:00","1","0"
"0","1","123001","43004","-416.5","1","0","愛梅斯","0","2030/12/17 14:59:59","44","完成任務就可以獲得獎勵喔。\n請盡情完成任務，\n賣力進行強化♪","2015/12/17 15:00:00","1","0"
"0","1","123001","43005","-416.5","2","0","愛梅斯","0","2030/12/17 14:59:59","44","現在可不是發呆的時候啊。\n請快點去完成任務，\n領取獎勵！","2015/12/17 15:00:00","1","0"
"0","1","123001","43006","-416.5","3","5.79","愛梅斯","0","2030/12/17 14:59:59","45","你等一下，不是有獎勵\n可以領取嗎！\n別忘了確認啊。\n這可是與愛梅斯大人的約定喔？","2015/12/17 15:00:00","2","0"
"0","1","123001","46001","-371.5","1","0","愛梅斯","0","2030/12/17 14:59:59","46","好了，辛苦了。\n在這裡可以使用\n專精券，取得\n專精強化素材。","2015/12/17 15:00:00","1","0"
"0","2","104901","47001","-416.5","1","0","靜流","0","2030/12/17 14:59:59","47","我是有人喊我就會飛奔而來的姐姐喔♪\n無論是在火中、水中、迷宮中，\n我都會支持弟弟\n攻略這座地下城♪","2015/12/17 15:00:00","2","0"
"0","1","101101","47002","-416.5","1","9.32","璃乃","0","2030/12/17 14:59:59","47","真的是好不可思議的地方呢～\n我來幫哥哥施魔法，\n讓哥哥能努力去冒險。\n加油加油，大、哥、哥♪","2015/12/17 15:00:00","2","0"
"0","2","104901","48001","-470","0","0","靜流","0","2030/12/17 14:59:59","48","","2015/12/17 15:00:00","2","0"
"0","2","101101","48002","-470","0","0","璃乃","0","2030/12/17 14:59:59","48","","2015/12/17 15:00:00","2","0"
