f7cdbd437f385b1c9c159c0661a447dd85381b3fbd85554179da112f11e47705,cbec2235ef0dc68f792967c156aae125094b3ee56b2e814ed34cd048b59969ba,e9292b19da4ccce83bfad701ab3319ad66d9e730d6a764e09737bab6e0b9aae9,00f304a773a65c8aa193c597c30bc29564519bead8eb0baf42a5db79141186fa,a79181c33e4831a1da712633f120e21f772b6fd71fb0e6686904ebdd584c8e0f,83c1100f2e1305330ace959730ddad0ce0d8aad7e3e2b7bd814c67d03800780e,241077a41d2f069e56d4753884feb19a77254e3bb054f10b0225c14df3dad020,ffcfbf006cedcd00ef6b10bedbc776890bab8cbd5adf4d3545cbdb6fe25fc27f,090889d88d6a41082f37b98fa0abbf3a99378840a21bb30692e16bd226673507,db4231db4724b8d67f3b4c9fedd059d54ad947b2fe10e4ab332336a0538ec5ab,8fc9d9ff1cb606c6629b2f8128f6a95442e3812f2c58d2bf1ab063847e2b2b8c,c7382663be80c1dbc70888d80873fd29908c21b5e48f29dff48ddbdc10193053,6ddba1ab51fe2e655e649fb629a3dc0873608913b8e1d9761d7e433ac50b0d88,e2cdea5fd3cb3a51e6e9d5de4c60d1a980a669199efc10fa892dea4ff0834f22,12d082478403f151cfed447290f7ce84b2406beaf497ef64d0f345c685021fec,d7b972292525ff0989a330aca352eefaca5053cce1e09be74875ffb017521380,ab57f91f7596d1890be3a4041439a51809dc665030f0b544a470d7367018c60f,520817111dd145b7f3fd4cd777ead746b26dcf374db4e520a57f48e43404d400
"0","5100","0","0","0","0","0","5100","50","0","8","19","0","0","91002","0","0","0"
"0","5200","0","0","0","0","0","5200","50","0","8","20","0","0","91002","0","0","0"
"0","5300","0","0","0","0","0","5300","50","0","8","21","0","0","91002","0","0","0"
"0","5400","0","0","0","0","0","5400","50","0","8","22","0","0","91002","0","0","0"
"0","5500","0","0","0","0","0","5500","50","0","8","23","0","0","91002","0","0","0"
"0","5600","0","0","0","0","0","5600","50","0","8","24","0","0","91002","0","0","0"
"0","5700","0","0","0","0","0","5700","50","0","8","25","0","0","91002","0","0","0"
"0","5800","0","0","0","0","0","5800","50","0","8","26","0","0","91002","0","0","0"
"0","5900","0","0","0","0","0","5900","50","0","8","27","0","0","91002","0","0","0"
"0","6000","0","0","0","0","0","6000","50","0","8","28","0","0","91002","0","0","0"
"0","6100","0","0","0","0","0","6100","50","0","8","29","0","0","91002","0","0","0"
"0","6200","0","0","0","0","0","6200","50","0","8","30","0","0","91002","0","0","0"
"0","6300","0","0","0","0","0","6300","50","0","8","31","0","0","91002","0","0","0"
"0","6400","0","0","0","0","0","6400","50","0","8","32","0","0","91002","0","0","0"
"0","6500","0","0","0","0","0","6500","50","0","8","33","0","0","91002","0","0","0"
"0","6600","0","0","0","0","0","6600","50","0","8","34","0","0","91002","0","0","0"
"0","6700","0","0","0","0","0","6700","50","0","8","35","0","0","91002","0","0","0"
"0","6800","0","0","0","0","0","6800","50","0","8","36","0","0","91002","0","0","0"
"0","6900","0","0","0","0","0","6900","50","0","8","37","0","0","91002","0","0","0"
"0","7000","0","0","0","0","0","7000","50","0","8","38","0","0","91002","0","0","0"
"0","7100","0","0","0","0","0","7100","50","0","8","39","0","0","91002","0","0","0"
"0","7200","0","0","0","0","0","7200","50","0","8","40","0","0","91002","0","0","0"
"0","7300","0","0","0","0","0","7300","50","0","8","41","0","0","91002","0","0","0"
"0","7400","0","0","0","0","0","7400","50","0","8","42","0","0","91002","0","0","0"
"0","7500","0","0","0","0","0","7500","50","0","8","43","0","0","91002","0","0","0"
"0","7600","0","0","0","0","0","7600","50","0","8","44","0","0","91002","0","0","0"
"0","7700","0","0","0","0","0","7700","50","0","8","45","0","0","91002","0","0","0"
"0","7800","0","0","0","0","0","7800","50","0","8","46","0","0","91002","0","0","0"
"0","7900","0","0","0","0","0","7900","50","0","8","47","0","0","91002","0","0","0"
"0","8000","0","0","0","0","0","8000","50","0","8","48","0","0","91002","0","0","0"
"0","8100","0","0","0","0","0","8100","15","0","8","49","0","0","91002","0","0","0"
"0","8200","0","0","0","0","0","8200","15","0","8","50","0","0","91002","0","0","0"
"0","8300","0","0","0","0","0","8300","15","0","8","51","0","0","91002","0","0","0"
"0","8400","0","0","0","0","0","8400","15","0","8","52","0","0","91002","0","0","0"
"0","8500","0","0","0","0","0","8500","15","0","8","53","0","0","91002","0","0","0"
"0","8600","0","0","0","0","0","8600","15","0","8","54","0","0","91002","0","0","0"
"0","8700","0","0","0","0","0","8700","15","0","8","55","0","0","91002","0","0","0"
"0","8800","0","0","0","0","0","8800","15","0","8","56","0","0","91002","0","0","0"
"0","8900","0","0","0","0","0","8900","15","0","8","57","0","0","91002","0","0","0"
"0","9000","0","0","0","0","0","9000","15","0","8","58","0","0","91002","0","0","0"
"0","9100","0","0","0","0","0","9100","15","0","8","59","0","0","91002","0","0","0"
"0","9200","0","0","0","0","0","9200","15","0","8","60","0","0","91002","0","0","0"
"0","9300","0","0","0","0","0","9300","15","0","8","61","0","0","91002","0","0","0"
"0","9400","0","0","0","0","0","9400","15","0","8","62","0","0","91002","0","0","0"
"0","9500","0","0","0","0","0","9500","15","0","8","63","0","0","91002","0","0","0"
"0","9600","0","0","0","0","0","9600","15","0","8","64","0","0","91002","0","0","0"
"0","9700","0","0","0","0","0","9700","15","0","8","65","0","0","91002","0","0","0"
"0","9800","0","0","0","0","0","9800","15","0","8","66","0","0","91002","0","0","0"
"0","9900","0","0","0","0","0","9900","15","0","8","67","0","0","91002","0","0","0"
"0","10000","0","0","0","0","0","10000","15","0","8","68","0","0","91002","0","0","0"
"0","10100","0","0","0","0","0","10100","15","0","8","69","0","0","91002","0","0","0"
"0","10200","0","0","0","0","0","10200","15","0","8","70","0","0","91002","0","0","0"
"0","10300","0","0","0","0","0","10300","15","0","8","71","0","0","91002","0","0","0"
"0","10400","0","0","0","0","0","10400","15","0","8","72","0","0","91002","0","0","0"
"0","10500","0","0","0","0","0","10500","15","0","8","73","0","0","91002","0","0","0"
"0","10600","0","0","0","0","0","10600","15","0","8","74","0","0","91002","0","0","0"
"0","10700","0","0","0","0","0","10700","15","0","8","75","0","0","91002","0","0","0"
"0","10800","0","0","0","0","0","10800","15","0","8","76","0","0","91002","0","0","0"
"0","10900","0","0","0","0","0","10900","15","0","8","77","0","0","91002","0","0","0"
"0","11000","0","0","0","0","0","11000","15","0","8","78","0","0","91002","0","0","0"
"0","11100","0","0","0","0","0","11100","15","0","8","79","0","0","91002","0","0","0"
"0","11200","0","0","0","0","0","11200","15","0","8","80","0","0","91002","0","0","0"
"0","11300","0","0","0","0","0","11300","15","0","8","81","0","0","91002","0","0","0"
"0","11400","0","0","0","0","0","11400","15","0","8","82","0","0","91002","0","0","0"
"0","11500","0","0","0","0","0","11500","15","0","8","83","0","0","91002","0","0","0"
"0","11600","0","0","0","0","0","11600","15","0","8","84","0","0","91002","0","0","0"
"0","11700","0","0","0","0","0","11700","15","0","8","85","0","0","91002","0","0","0"
"0","11800","0","0","0","0","0","11800","15","0","8","86","0","0","91002","0","0","0"
"0","11900","0","0","0","0","0","11900","15","0","8","87","0","0","91002","0","0","0"
"0","12000","0","0","0","0","0","12000","15","0","8","88","0","0","91002","0","0","0"
"0","12100","0","0","0","0","0","12100","15","0","8","89","0","0","91002","0","0","0"
"0","12200","0","0","0","0","0","12200","15","0","8","90","0","0","91002","0","0","0"
"0","12300","0","0","0","0","0","12300","15","0","8","91","0","0","91002","0","0","0"
"0","12400","0","0","0","0","0","12400","15","0","8","92","0","0","91002","0","0","0"
"0","12500","0","0","0","0","0","12500","15","0","8","93","0","0","91002","0","0","0"
"0","12600","0","0","0","0","0","12600","15","0","8","94","0","0","91002","0","0","0"
"0","12700","0","0","0","0","0","12700","15","0","8","95","0","0","91002","0","0","0"
"0","12800","0","0","0","0","0","12800","15","0","8","96","0","0","91002","0","0","0"
"0","12900","0","0","0","0","0","12900","15","0","8","97","0","0","91002","0","0","0"
"0","13000","0","0","0","0","0","13000","15","0","8","98","0","0","91002","0","0","0"
"0","13100","0","0","0","0","0","13100","15","0","8","99","0","0","91002","0","0","0"
"0","13200","0","0","0","0","0","13200","15","0","8","100","0","0","91002","0","0","0"
"0","13300","0","0","0","0","0","13300","15","0","8","101","0","0","91002","0","0","0"
"0","13400","0","0","0","0","0","13400","15","0","8","102","0","0","91002","0","0","0"
"0","13500","0","0","0","0","0","13500","15","0","8","103","0","0","91002","0","0","0"
"0","13600","0","0","0","0","0","13600","15","0","8","104","0","0","91002","0","0","0"
"0","13700","0","0","0","0","0","13700","15","0","8","105","0","0","91002","0","0","0"
"0","13800","0","0","0","0","0","13800","15","0","8","106","0","0","91002","0","0","0"
"0","13900","0","0","0","0","0","13900","15","0","8","107","0","0","91002","0","0","0"
"0","14000","0","0","0","0","0","14000","15","0","8","108","0","0","91002","0","0","0"
"0","14100","0","0","0","0","0","14100","15","0","8","109","0","0","91002","0","0","0"
"0","14200","0","0","0","0","0","14200","15","0","8","110","0","0","91002","0","0","0"
"0","14300","0","0","0","0","0","14300","15","0","8","111","0","0","91002","0","0","0"
"0","14400","0","0","0","0","0","14400","15","0","8","112","0","0","91002","0","0","0"
"0","14500","0","0","0","0","0","14500","15","0","8","113","0","0","91002","0","0","0"
"0","14600","0","0","0","0","0","14600","15","0","8","114","0","0","91002","0","0","0"
"0","14700","0","0","0","0","0","14700","15","0","8","115","0","0","91002","0","0","0"
"0","14800","0","0","0","0","0","14800","15","0","8","116","0","0","91002","0","0","0"
"0","14900","0","0","0","0","0","14900","15","0","8","117","0","0","91002","0","0","0"
"0","15000","0","0","0","0","0","15000","15","0","8","118","0","0","91002","0","0","0"
