701b04aa44b878d3420978423022f9dec66102be79743bd6a860fc5a20b6bf4c,359dc1b70166a16265fc94e469aff1c6df73f534cadf472f82aac829f06e43e8,1fbec14c942b573ea96c0747abe47fb176e497d6bd1ed908a9958293fb398501,b9da56e558e44a86d35d0d13478cd09bd4a7e2e9c30e60fbaf8f6b092e87a0c7,04df39fb92dd1264b1827695b430ade6a6b1a4efb7fe342f20ac8da829538332,0d46539e75fff811c9da8d0ce472b4ae814b94d0b3445b13dc99d2d29c646819,8a581b5aad96090c572ce5bfb1834139d78d33e9cb1a05803b6f864c9d107458,25e329725190dc553b9438e08c21e3450789a88fe7283c6fa9da9a2d6fae139e,8f6fe074a1687777e0f53161c2bacbeb5f6a513d251630efcf0df042fc9b307c,8686b3125d7db8f2f44de80369e3f00b4b519ec87d6902e20e8ccd9b57616cc0,a9ef7a5fd34c8b2b8fda765e428b56ba2cf633095492af7602830608713809d8,5f56b86e6ccbf4dc0f468760b904dab7092bf3bf7f87e98928cbf5de12250b8d,5bdadc14185571632e3e66eb167891ac9e752916761832237cf28f948dcd9548,818dc5ea481a292466f22a50285a426bc884b9cca0ad197b1a94e68104a4e4bf,fb293c4a7f789aa90d22930a89649772f0807b7287eb0914d5d058a6d64a903f,99332459d0b70115040b32d381796bf7b6e2f09bc02a063774040814c27e64ca,49026a93c932ecd0e79d01a5429122b58a7206189e3934243f2214deace090fa,9eeb8b3e719433c65b3bba328ddab6fbfd44968a4b5ad96bbbce9e34f5b1c923,9ca42c03a10d1fa754b0e98a0e303b5ec9aac54d2696393630843e0e42c33e82,a2224edd0ee8a6af95abab9fe4d0347fa402e3d6104d87fbb68d986edd4a6c5e
"0","0","0","101020101","11999091","0","0","0","0","0","0","101000031","296","101020102","0","110020011","101020102","11002011","100","0"
"0","0","0","101020103","11999092","0","0","0","0","0","0","101000032","296","101020104","0","110020012","0","11002012","100","0"
"0","0","11999102","101020105","11999093","0","0","0","0","0","0","101000033","296","101020101","0","110020013","101020106","11002013","100","0"
"0","0","0","101020201","11999091","0","0","0","0","0","0","101000034","300","101020202","0","110020021","0","11002021","100","0"
"0","0","0","101020203","11999092","0","0","0","0","0","0","101000035","300","101020203","0","110020022","101020204","11002022","100","0"
"0","0","11999103","101020202","11999093","0","0","0","0","0","0","101000036","300","101020205","0","110020023","101020206","11002023","100","0"
"0","0","0","101020301","11999091","0","0","0","0","0","0","101000037","306","101020303","0","110020031","0","11002031","100","0"
"0","0","0","101020304","11999092","0","0","0","0","0","0","101000038","306","101020305","0","110020032","101020302","11002032","100","0"
"0","0","11999101","101020305","11999093","0","101020303","0","0","0","0","101000039","306","101020304","0","110020033","101020304","11002033","100","0"
"0","0","0","101020401","11999091","0","0","0","0","0","0","101000040","311","101020402","0","110020041","0","11002041","100","0"
"0","0","0","101020403","11999092","0","0","0","0","0","0","101000041","311","101020403","0","110020042","101020404","11002042","100","0"
"0","0","11999102","101020404","11999093","0","0","0","0","0","0","101000042","311","101020404","0","110020043","101020405","11002043","100","0"
"0","0","0","101020501","11999091","0","0","0","0","0","0","101000043","311","101020502","0","110020051","101020503","11002051","100","0"
"0","0","0","101020504","11999092","0","0","0","0","0","0","101000044","311","101020505","0","110020052","101020503","11002052","100","0"
"0","0","11999103","101020506","11999093","0","0","0","0","0","0","101000045","311","101020502","0","110020053","101020501","11002053","100","0"
"0","0","0","101020601","11999091","0","0","0","0","0","0","101000046","315","101020601","0","110020061","101020602","11002061","100","0"
"0","0","0","101020603","11999092","0","0","0","0","0","0","101000047","315","101020604","0","110020062","101020602","11002062","100","0"
"0","0","11999101","101020603","11999093","0","101020606","0","0","0","0","101000048","315","101020604","0","110020063","101020604","11002063","100","0"
"0","0","0","101020701","11999091","0","0","0","0","0","0","101000049","321","101020702","0","110020071","101020702","11002071","100","0"
"0","0","0","101020703","11999092","0","0","0","0","0","0","101000050","321","101020703","0","110020072","101020704","11002072","100","0"
"0","0","11999102","101020705","11999093","0","0","0","0","0","0","101000051","321","101020704","0","110020073","101020706","11002073","100","0"
"0","0","11002084","101020801","11999091","0","0","0","0","0","0","101000052","326","101020801","0","110020081","101020802","11002081","100","0"
"0","0","0","101020803","11999092","0","101020802","0","0","0","0","101000053","326","101020804","0","110020082","101020804","11002082","100","0"
"0","0","11999103","101020805","11999093","0","101020807","0","0","0","0","101000054","326","101020806","0","110020083","101020807","11002083","100","0"
"0","0","11002094","101020901","11999091","0","0","0","0","0","0","101000055","330","101020902","0","110020091","101020905","11002091","100","0"
"0","0","0","101020903","11999092","0","0","0","0","0","0","101000056","330","101020903","0","110020092","101020904","11002092","100","0"
"0","0","11999101","101020901","11999093","0","101020905","0","0","0","0","101000057","330","101020902","0","110020093","101020904","11002093","100","0"
"0","0","11002104","101021001","11999091","0","0","0","0","0","0","101000058","336","101021001","0","110020101","101021002","11002101","100","0"
"0","0","0","101021003","11999092","0","0","0","0","0","0","101000059","336","101021003","0","110020102","101021004","11002102","100","0"
"0","0","11999102","101021007","11999093","0","101021005","0","0","0","0","101000060","336","101021003","0","110020103","101021002","11002103","100","0"
"0","0","11002114","101021101","11999091","0","0","0","0","0","0","101000061","341","101021102","0","110020111","101021104","11002111","100","0"
"0","0","0","101021102","11999092","0","0","0","0","0","0","101000062","341","101021104","0","110020112","101021108","11002112","100","0"
"0","0","11999103","101021101","11999093","0","101021104","0","0","0","0","101000063","341","101021102","0","110020113","101021103","11002113","100","0"
"0","0","0","101021201","11999091","0","0","0","0","0","0","101000064","345","101021203","0","110020121","0","11002121","100","0"
"0","0","11999101","101021201","11990093","0","0","0","0","0","0","101000065","345","101021201","0","110020122","101021202","11002122","100","0"
"0","0","0","101021206","0","0","0","0","0","0","0","101000066","345","0","0","110020123","0","11002123","100","0"
"0","0","0","101030101","11999091","0","0","0","0","0","0","101000067","351","101030102","0","110030011","0","11003011","100","0"
"0","0","0","101030101","11999092","0","0","0","0","0","0","101000068","351","101030103","0","110030012","101030105","11003012","100","0"
"0","0","11999102","101030102","11999093","0","101030105","0","0","0","0","101000069","351","101030104","0","110030013","101030103","11003013","100","0"
"0","0","0","101030201","11999091","0","0","0","0","0","0","101000070","356","101030202","0","110030021","0","11003021","100","0"
"0","0","0","101030203","11999092","0","0","0","0","0","0","101000071","356","101030203","0","110030022","101030204","11003022","100","0"
"0","0","11999103","101030201","11999093","0","101030204","0","0","0","0","101000072","356","101030203","0","110030023","101030205","11003023","100","0"
"0","0","0","101030301","11999091","0","0","0","0","0","0","101000073","360","101030301","0","110030031","101030302","11003031","100","0"
"0","0","0","101030303","11999092","0","0","0","0","0","0","101000074","360","101030301","0","110030032","101030304","11003032","100","0"
"0","0","11999101","101030306","11999093","0","101030305","0","0","0","0","101000075","360","101030307","0","110030033","101030308","11003033","100","0"
"0","0","0","101030401","11999091","0","0","0","0","0","0","101000076","366","101030401","0","110030041","101030405","11003041","100","0"
"0","0","0","101030402","11999092","0","101030405","0","0","0","0","101000077","366","101030403","0","110030042","101030404","11003042","100","0"
"0","0","11999102","101030402","11999093","0","101030405","0","0","0","0","101000078","366","101030404","0","110030043","101030401","11003043","100","0"
"0","0","0","101030501","11999091","0","0","0","0","0","0","101000079","371","101030502","0","110030051","101030503","11003051","100","0"
"0","0","0","101030501","11999092","0","101030506","0","0","0","0","101000080","371","101030504","0","110030052","101030505","11003052","100","0"
"0","0","11999103","101030508","11999093","0","101030507","0","0","0","0","101000081","371","101030501","0","110030053","101030502","11003053","100","0"
"0","0","0","101030601","11999091","0","0","0","0","0","0","101000082","375","101030601","0","110030061","101030603","11003061","100","0"
"0","0","0","101030603","11999092","0","101030602","0","0","0","0","101000083","375","101030601","0","110030062","101030604","11003062","100","0"
"0","0","11999101","101030605","11999093","0","101030606","0","0","0","0","101000084","375","101030601","0","110030063","101030601","11003063","100","0"
"0","0","0","101030701","11999091","0","0","0","0","0","0","101000085","381","101030703","0","110030071","101030702","11003071","100","0"
"0","0","0","101030707","11999092","0","101030705","0","0","0","0","101000086","381","101030703","0","110030072","101030702","11003072","100","0"
"0","0","11999102","101030701","11999093","0","101030705","0","0","0","0","101000087","381","101030706","0","110030073","101030706","11003073","100","0"
"0","0","11003084","101030801","11999091","0","0","0","0","0","0","101000088","386","101030802","0","110030081","101030803","11003081","100","0"
"0","0","0","101030804","11999092","0","101030806","0","0","0","0","101000089","386","101030804","0","110030082","101030805","11003082","100","0"
"0","0","11999103","101030807","11999093","0","101030810","0","0","0","0","101000090","386","101030808","0","110030083","101030809","11003083","100","0"
"0","0","11003094","101030901","11999091","0","0","0","0","0","0","101000091","390","101030901","0","110030091","101030902","11003091","100","0"
"0","0","0","101030901","11999092","0","101030905","0","0","0","0","101000092","390","101030903","0","110030092","101030904","11003092","100","0"
"0","0","11999101","101030905","11999093","0","0","0","0","0","0","101000093","390","101030906","0","110030093","101030906","11003093","100","0"
"0","0","11003104","101031001","11999091","0","0","0","0","0","0","101000094","396","101031004","0","110030101","101031002","11003101","100","0"
"0","0","0","101031007","11999092","0","101031008","0","0","0","0","101000095","396","101031001","0","110030102","101031004","11003102","100","0"
"0","0","11999102","101031007","11999093","0","101031005","0","101031002","0","0","101000096","396","101031004","0","110030103","101031006","11003103","100","0"
"0","0","11003114","101031101","11999091","0","101031102","0","0","0","0","101000097","401","101031101","0","110030111","101031102","11003111","100","0"
"0","0","0","101031103","11999092","0","101031105","0","0","0","0","101000098","401","101031103","0","110030112","101031104","11003112","100","0"
"0","0","11999103","101031106","11999093","0","101031108","0","101031104","0","0","101000099","401","101031107","0","110030113","101031101","11003113","100","0"
"0","0","11999101","101031201","11999091","0","0","0","0","0","0","101000100","405","101031205","0","110030121","101031202","11003121","100","0"
"0","0","11990093","101031203","11999092","0","0","0","0","0","0","101000101","405","101031204","0","110030122","101031205","11003122","100","0"
"0","0","0","101031206","0","0","0","0","0","0","0","101000102","405","0","0","110030123","0","11003123","100","0"
"0","0","0","101040101","11999191","0","0","0","0","0","0","101000103","411","101040101","0","110040011","101040103","11004011","100","0"
"0","0","0","101040101","11999192","0","0","0","0","0","0","101000104","411","101040104","0","110040012","101040106","11004012","100","0"
"0","0","11999102","101040106","11999193","0","0","0","0","0","0","101000105","411","101040106","0","110040013","101040104","11004013","100","0"
"0","0","0","101040201","11999191","0","0","0","0","0","0","101000106","420","101040202","0","110040021","101040203","11004021","100","0"
"0","0","0","101040202","11999292","0","0","0","0","0","0","101000107","420","101040204","0","110040022","101040205","11004022","100","0"
"0","0","11999103","101040201","11999193","0","101040204","0","0","0","0","101000108","420","101040206","0","110040023","101040205","11004023","100","0"
"0","0","0","101040301","11999191","0","0","0","0","0","0","101000109","426","101040303","0","110040031","101040302","11004031","100","0"
"0","0","0","101040301","11999192","0","101040302","0","101040302","0","0","101000110","426","101040301","0","110040032","101040301","11004032","100","0"
"0","0","11999101","101040305","11999193","0","101040304","0","0","0","0","101000111","426","101040306","0","110040033","101040306","11004033","100","0"
"0","0","0","101040401","11999191","0","0","0","0","0","0","101000112","431","101040401","0","110040041","101040402","11004041","100","0"
"0","0","0","101040404","11999192","0","101040408","0","0","0","0","101000113","431","101040405","0","110040042","101040406","11004042","100","0"
"0","0","11999102","101040407","11999193","0","101040405","0","0","0","0","101000114","431","101040402","0","110040043","101040406","11004043","100","0"
"0","0","0","101040501","11999191","0","0","0","0","0","0","101000115","435","101040503","0","110040051","101040502","11004051","100","0"
"0","0","0","101040501","11999192","0","101040504","0","0","0","0","101000116","435","101040503","0","110040052","101040504","11004052","100","0"
"0","0","11999103","101040505","11999193","0","101040502","0","101040507","0","0","101000117","435","101040503","0","110040053","101040503","11004053","100","0"
"0","0","0","101040601","11999191","0","101040607","0","0","0","0","101000118","441","101040602","0","110040061","101040602","11004061","100","0"
"0","0","0","101040603","11999192","0","101040605","0","0","0","0","101000119","441","101040604","0","110040062","101040605","11004062","100","0"
"0","0","11999101","101040603","11999193","0","101040607","0","0","0","0","101000120","441","101040603","0","110040063","101040607","11004063","100","0"
"0","0","0","101040701","11999191","0","0","0","0","0","0","101000121","446","101040701","0","110040071","101040702","11004071","100","0"
"0","0","0","101040703","11999192","0","0","0","0","0","0","101000122","446","101040705","0","110040072","101040706","11004072","100","0"
"0","0","11999102","101040707","11999193","0","101040705","0","0","0","0","101000123","446","101040701","0","110040073","101040706","11004073","100","0"
"0","0","0","101040801","11999191","0","0","0","0","0","0","101000124","450","101040801","0","110040081","101040803","11004081","100","0"
"0","0","0","101040801","11999192","0","101040807","0","0","0","0","101000125","450","101040806","0","110040082","101040804","11004082","100","0"
"0","0","11999103","101040805","11999193","0","101040808","0","0","0","0","101000126","450","101040806","0","110040083","101040807","11004083","100","0"
"0","0","11004094","101040901","11999191","0","0","0","0","0","0","101000127","456","101040901","0","110040091","101040902","11004091","100","0"
"0","0","0","101040903","11999192","0","101040902","0","0","0","0","101000128","456","101040903","0","110040092","101040904","11004092","100","0"
"0","0","11999101","101040907","11999193","0","101040905","0","0","0","0","101000129","456","101040906","0","110040093","101040901","11004093","100","0"
"0","0","11004104","101041001","11999191","0","0","0","0","0","0","101000130","461","101041005","0","110040101","101041002","11004101","100","0"
"0","0","0","101041001","11999192","0","101041002","0","0","0","0","101000131","461","101041003","0","110040102","101041003","11004102","100","0"
"0","0","11999102","101041005","11999193","0","101041004","0","0","0","0","101000132","461","101041005","0","110040103","101041002","11004103","100","0"
"0","0","11004114","101041104","11999191","0","0","0","0","0","0","101000133","465","101041102","0","110040111","101041103","11004111","100","0"
"0","0","0","101041101","11999192","0","101041104","0","0","0","0","101000134","465","101041104","0","110040112","101041105","11004112","100","0"
"0","0","11999103","101041106","11999193","0","101041105","0","0","0","0","101000135","465","101041102","0","110040113","101041102","11004113","100","0"
"0","0","11004124","101041201","11999191","0","0","0","0","0","0","101000136","471","101041202","0","110040121","101041203","11004121","100","0"
"0","0","0","101041205","11999192","0","101041204","0","0","0","0","101000137","471","101041201","0","110040122","101041204","11004122","100","0"
"0","0","11999101","101041205","11999193","0","101041201","0","101041201","0","0","101000138","471","101041203","0","110040123","101041204","11004123","100","0"
"0","0","0","101041301","11999191","0","0","0","0","0","0","101000139","476","101041301","0","110040131","0","11004131","100","0"
"0","0","11990193","101041303","11999102","0","0","0","0","0","0","101000140","476","101041301","0","110040132","101041305","11004132","100","0"
"0","0","0","101041306","0","0","0","0","0","0","0","101000141","476","0","0","110040133","0","11004133","100","0"
"0","0","0","101050103","11999191","0","0","0","0","0","0","101000142","480","101050101","0","110050011","101050102","11005011","100","0"
"0","0","0","101050101","11999192","0","0","0","0","0","0","101000143","480","101050105","0","110050012","101050102","11005012","100","0"
"0","0","11999201","101050105","11999193","0","0","0","0","0","0","101000144","480","101050101","0","110050013","101050107","11005013","100","0"
"0","0","0","101050201","11999191","0","0","0","0","0","0","101000145","486","101050202","0","110050021","101050202","11005021","100","0"
"0","0","0","101050201","11999292","0","0","0","0","0","0","101000146","486","101050204","0","110050022","101050202","11005022","100","0"
"0","0","11999202","101050206","11999193","0","101050209","0","0","0","0","101000147","486","101050207","0","110050023","101050208","11005023","100","0"
"0","0","0","101050301","11999191","0","0","0","0","0","0","101000148","491","101050302","0","110050031","101050307","11005031","100","0"
"0","0","0","101050303","11999192","0","101050307","0","0","0","0","101000149","491","101050301","0","110050032","101050304","11005032","100","0"
"0","0","11999203","101050302","11999193","0","0","0","0","0","0","101000150","491","101050305","0","110050033","101050306","11005033","100","0"
"0","0","0","101050401","11999191","0","0","0","0","0","0","101000151","495","101050401","0","110050041","101050402","11005041","100","0"
"0","0","0","101050401","11999192","0","0","0","0","0","0","101000152","495","101050403","0","110050042","101050404","11005042","100","0"
"0","0","11999201","101050405","11999193","0","101050402","0","0","0","0","101000153","495","101050406","0","110050043","101050404","11005043","100","0"
"0","0","0","101050501","11999191","0","0","0","0","0","0","101000154","501","101050502","0","110050051","101050504","11005051","100","0"
"0","0","0","101050503","11999192","0","0","0","0","0","0","101000155","501","101050503","0","110050052","101050504","11005052","100","0"
"0","0","11999202","101050507","11999193","0","101050506","0","0","0","0","101000156","501","101050505","0","110050053","101050506","11005053","100","0"
"0","0","0","101050603","11999191","0","0","0","0","0","0","101000157","506","101050601","0","110050061","101050602","11005061","100","0"
"0","0","0","101050604","11999192","0","101050602","0","0","0","0","101000158","506","101050604","0","110050062","101050605","11005062","100","0"
"0","0","11999203","101050604","11999193","0","101050606","0","101050607","0","0","101000159","506","101050604","0","110050063","101050601","11005063","100","0"
"0","0","0","101050701","11999191","0","0","0","0","0","0","101000160","510","101050702","0","110050071","101050703","11005071","100","0"
"0","0","0","101050704","11999192","0","101050703","0","101050706","0","0","101000161","510","101050705","0","110050072","101050702","11005072","100","0"
"0","0","11999201","101050708","11999193","0","101050709","0","0","0","0","101000162","510","101050702","0","110050073","101050703","11005073","100","0"
"0","0","0","101050801","11999191","0","101050805","0","0","0","0","101000163","516","101050801","0","110050081","101050804","11005081","100","0"
"0","0","0","101050801","11999192","0","101050803","0","0","0","0","101000164","516","101050807","0","110050082","101050802","11005082","100","0"
"0","0","11999202","101050806","11999193","0","101050805","0","0","0","0","101000165","516","101050807","0","110050083","101050808","11005083","100","0"
"0","0","11005094","101050901","11999191","0","0","0","0","0","0","101000166","521","101050902","0","110050091","101050904","11005091","100","0"
"0","0","0","101050901","11999192","0","0","0","0","0","0","101000167","521","101050903","0","110050092","101050901","11005092","100","0"
"0","0","11999203","101050902","11999193","0","101050904","0","0","0","0","101000168","521","101050901","0","110050093","101050903","11005093","100","0"
"0","0","11005104","101051001","11999191","0","101051002","0","0","0","0","101000169","525","101051003","0","110050101","101051002","11005101","100","0"
"0","0","0","101051003","11999192","0","101051005","0","0","0","0","101000170","525","101051001","0","110050102","101051004","11005102","100","0"
"0","0","11999201","101051006","11999193","0","101051007","0","101051007","0","0","101000171","525","101051001","0","110050103","101051001","11005103","100","0"
"0","0","11005114","101051101","11999191","0","0","0","0","0","0","101000172","531","101051102","0","110050111","101051103","11005111","100","0"
"0","0","0","101051102","11999192","0","101051105","0","0","0","0","101000173","531","101051104","0","110050112","101051107","11005112","100","0"
"0","0","11999202","101051101","11999193","0","101051105","0","101051105","0","0","101000174","531","101051101","0","110050113","101051106","11005113","100","0"
"0","0","11005124","101051202","11999191","0","0","0","0","0","0","101000175","536","101051203","0","110050121","101051203","11005121","100","0"
"0","0","0","101051201","11999192","0","101051203","0","0","0","0","101000176","536","101051201","0","110050122","101051205","11005122","100","0"
"0","0","11999203","101051202","11999193","0","101051201","0","101051205","0","0","101000177","536","101051202","0","110050123","101051207","11005123","100","0"
"0","0","11990193","101051301","11999191","0","0","0","0","0","0","101000178","540","101051307","0","110050131","101051303","11005131","100","0"
"0","0","11999201","101051304","11999192","0","0","0","0","0","0","101000179","540","101051301","0","110050132","101051307","11005132","100","0"
"0","0","0","101051309","0","0","0","0","0","0","0","101000180","540","0","0","110050133","0","11005133","100","0"
"0","0","0","101060101","11999191","0","0","0","0","0","0","101000181","546","101060102","0","110060011","101060104","11006011","100","0"
"0","0","0","101060103","11999192","0","0","0","0","0","0","101000182","546","101060104","0","110060012","101060105","11006012","100","0"
"0","0","11999202","101060104","11999193","0","101060108","0","0","0","0","101000183","546","101060106","0","110060013","101060107","11006013","100","0"
"0","0","0","101060201","11999191","0","0","0","0","0","0","101000184","551","101060202","0","110060021","101060203","11006021","100","0"
"0","0","0","101060204","11999292","0","101060206","0","0","0","0","101000185","551","101060202","0","110060022","101060205","11006022","100","0"
"0","0","11999203","101060204","11999193","0","101060205","0","0","0","0","101000186","551","101060207","0","110060023","101060208","11006023","100","0"
"0","0","0","101060306","11999191","0","0","0","0","0","0","101000187","555","101060302","0","110060031","101060302","11006031","100","0"
"0","0","0","101060304","11999192","0","101060301","0","101060303","0","0","101000188","555","101060304","0","110060032","101060302","11006032","100","0"
"0","0","11999201","101060305","11999193","0","101060302","0","0","0","0","101000189","555","101060304","0","110060033","101060306","11006033","100","0"
"0","0","0","101060401","11999191","0","0","0","0","0","0","101000190","561","101060402","0","110060041","101060405","11006041","100","0"
"0","0","0","101060404","11999192","0","101060406","0","0","0","0","101000191","561","101060408","0","110060042","101060403","11006042","100","0"
"0","0","11999202","101060407","11999193","0","101060409","0","0","0","0","101000192","561","101060408","0","110060043","101060405","11006043","100","0"
"0","0","0","101060501","11999191","0","0","0","0","0","0","101000193","566","101060502","0","110060051","101060504","11006051","100","0"
"0","0","0","101060505","11999192","0","101060504","0","0","0","0","101000194","566","101060505","0","110060052","101060506","11006052","100","0"
"0","0","11999203","101060501","11999193","0","101060507","0","0","0","0","101000195","566","101060508","0","110060053","101060504","11006053","100","0"
"0","0","0","101060601","11999191","0","0","0","0","0","0","101000196","570","101060604","0","110060061","101060605","11006061","100","0"
"0","0","0","101060601","11999192","0","101060604","0","0","0","0","101000197","570","101060602","0","110060062","101060605","11006062","100","0"
"0","0","11999201","101060606","11999193","0","101060605","0","101060607","0","0","101000198","570","101060606","0","110060063","101060601","11006063","100","0"
"0","0","0","101060701","11999191","0","0","0","0","0","0","101000199","576","101060702","0","110060071","101060702","11006071","100","0"
"0","0","0","101060701","11999192","0","101060703","0","0","0","0","101000200","576","101060704","0","110060072","101060704","11006072","100","0"
"0","0","11999202","101060705","11999193","0","101060703","0","0","0","0","101000201","576","101060704","0","110060073","101060704","11006073","100","0"
"0","0","0","101060801","11999191","0","0","0","0","0","0","101000202","581","101060802","0","110060081","101060805","11006081","100","0"
"0","0","0","101060804","11999192","0","101060806","0","0","0","0","101000203","581","101060805","0","110060082","101060801","11006082","100","0"
"0","0","11999203","101060804","11999193","0","101060809","0","0","0","0","101000204","581","101060804","0","110060083","101060802","11006083","100","0"
"0","0","0","101060901","11999191","0","101060907","0","0","0","0","101000205","585","101060903","0","110060091","101060904","11006091","100","0"
"0","0","0","101060903","11999192","0","101060902","0","0","0","0","101000206","585","101060904","0","110060092","101060904","11006092","100","0"
"0","0","11999201","101060905","11999193","0","101060907","0","0","0","0","101000207","585","101060906","0","110060093","101060902","11006093","100","0"
"0","0","11006104","101061001","11999191","0","101061007","0","0","0","0","101000208","591","101061001","0","110060101","101061002","11006101","100","0"
"0","0","0","101061006","11999192","0","0","0","0","0","0","101000209","591","101061004","0","110060102","101061005","11006102","100","0"
"0","0","11999202","101061003","11999193","0","101061007","0","0","0","0","101000210","591","101061006","0","110060103","101061006","11006103","100","0"
"0","0","11006114","101061101","11999191","0","0","0","0","0","0","101000211","596","101061101","0","110060111","101061106","11006111","100","0"
"0","0","0","101061101","11999192","0","101061106","0","0","0","0","101000212","596","101061103","0","110060112","101061104","11006112","100","0"
