527d4a71d2594b16d11ec01ca272469737971a0fb6de8429c7464bf48e11e55d,82faab7849d604a2a951219731c459f11483d9d45c034a0aaa6eeb628ca7b3b6,40815d8be39f8be25581c62f8ba573f44b33db298fa4e5f9042f3563b4df6979,563b7840c897f5069947c428cbd90def2997a189f9baa6b064896c0bdf12aa4d,bcc49601575df9b1058095f720645c3b9aefdc752ef6bf468da1d823f734c9e6,810aa1ccb8439267132642a0f8ae9c116b3a6181d48807529bd2fc27101e41ad,cc6a44aac651c0a0e67afa60a18680cc9630cd6d84e009e16fdff30a82e3c7ce,903df1a241714777d35b1809744d4e5912a9572669e11bdd20f33eb21b9472c6,c1b8164cefbeb0b87f0c7513781119190b3e0693fd37926be4f33eefa3d45e34,25edef65845fda6aafea4c55e8830b21deb2f8fead0d43975a66fede4b71b050,d3f2efbfcba9e0ab60085ddc05b6e7256fb2ff24799743a855edbb2c9be56cb5,231ae139b644409deabe646b08f470052a6c95efde2660cc2fa7edd85ff1cdff,26b5fc67fca9a655be9340d6ca6f3fbf3b88ecbc4a9a41b5c8a89191552edf64,2699dd3834ccbdfa0f017dcc1f95ec8110b6cbed9a47f726e3fa2ae87c1d0a4f,2087b25b6ae936e861e8b481d2257b142542e7707125a196ef698d5077bb54d8,80471282a6cce5c47691c9feb905b22f1e6f7500cc6c200bd760dbc1528cecc8,024d7c493166814c34e1e8fdf8eee93c57479dc5b5d284005717682514f3d00d,74b537c61c796a0190fe1dbb2a720bcb9cc50c436cf407f0c644b7ed1f8a17de,0172c24ca303249924cfc080fb68db47da32648e6cd1a457f0f5a10c781129ca,76df1f6f7daf062ac984f0d4cd2e73380da53750bdb33b6c74562b21faabf441,87a303c40696b9a2f062bb66f7be77c08e9b9894b9703e80cfc0ad243307955f,801330a6668014dd500b70d80930b1f9440481c979c1ea645ec8f98b9101b2bc,08155e499e087c042ef708ade5f13c37bc4a3733a64ce32a09a52145c33c3484,3b626842aff74758f307fb5621a6fb3c89fa70f4eb1b2e50a92de97c06f7254e,0f2fa3d8b198508ecf508011351cbaa87c3c8fb10fe6a84df555ee7d17d63cf1,5de2b745da6589da3f1e4081cb7711eb4f5080e37bb2d44ef7686e3592032ea9,bb9f24dec3981a851c4c57ea327c63d872b9dd4db6214668f416b8e8d2715405,7d29073fecc3844417ae3a0ae549e51d306661f393b68c32860533d47a31dddb
"2024/11/02 16:00:00","100305","100003","105501","101402","100303","1001014","13","50","12","101406","101406","7","100203","101402","101401","123001","105301","0","90","14","2","0","101402","126101","1001","126101","103401"
"2024/11/02 16:00:00","100101","100003","123001","101502","100205","1001015","14","50","9","101506","101504","2","100203","101506","101501","108301","103401","0","90","15","2","0","101502","108301","1001","106901","100501"
"2024/11/03 16:00:00","100101","100003","118501","101602","100303","1001016","13","50","17","101606","101606","14","100203","101606","101601","129001","112201","18","90","16","3","0","101605","101401","1001","123001","101401"
"2024/11/03 16:00:00","100101","100003","123001","101702","100303","1001017","13","50","15","101702","101706","14","100203","101706","101701","129001","100501","16","90","17","3","0","101702","129001","1001","101401","108901"
"2024/11/03 16:00:00","100101","100003","105501","101805","100303","1001018","13","50","19","101802","101806","14","100203","101802","101801","129001","123301","0","90","18","3","0","101805","120001","1001","103401","120001"
"2024/12/01 16:00:00","100305","100003","107501","100101","100303","1002001","14","50","0","100101","100101","0","100203","100101","100101","111801","180401","0","90","1","1","0","100101","105801","1002","121001","105801"
"2024/12/01 16:00:00","100101","100003","106001","100201","100205","1002002","13","50","0","100201","100201","0","100203","100201","100201","127201","112001","0","90","2","1","0","100201","106001","1002","180601","121101"
"2024/12/01 16:00:00","100102","100003","180501","100301","100101","1002003","20","50","0","100301","100301","0","100304","100301","100301","125301","105901","0","90","3","1","0","100301","105901","1002","107601","111901"
"2024/12/01 16:00:00","100304","100003","101201","100401","100302","1002004","14","50","0","100401","100401","0","100202","100401","100401","111401","103401","0","90","4","1","0","100401","111401","1002","110301","104601"
"2024/12/01 16:00:00","100102","100003","129001","100501","100101","1002005","13","50","0","100501","100501","0","100303","100502","100501","100801","103401","0","90","5","1","0","100501","105401","1002","106001","105401"
"2024/12/01 16:00:00","100304","100003","129001","100601","100302","1002006","14","50","0","100601","100601","0","100202","100602","100601","100801","101101","0","90","6","1","0","100601","106601","1002","112201","106601"
"2024/12/01 16:00:00","100101","100003","103401","100701","100205","1002007","13","50","0","100701","100702","1","100202","100701","100701","123001","108901","0","90","7","1","0","100701","104501","1002","100501","104501"
"2024/12/01 16:00:00","100102","100003","123001","100801","100101","1002008","14","50","0","100801","100801","2","100303","100802","100801","108301","105501","0","90","8","1","0","100801","103401","1002","101401","103401"
"2024/12/01 16:00:00","100303","100003","100901","100901","100302","1002009","20","50","0","100902","100902","3","100202","100902","100901","129001","128801","0","90","9","1","0","100902","100901","1002","103401","108901"
"2024/12/01 16:00:00","100102","100003","123001","101002","100101","1002010","13","50","0","101006","101006","6","100302","101006","101001","129001","128801","0","90","10","2","0","101006","128801","1002","126101","100701"
"2024/12/01 16:00:00","100303","100003","102201","101102","100302","1002011","14","50","0","101102","101105","7","100202","101102","101101","112201","106601","0","90","11","2","0","101102","102201","1002","103401","105201"
"2024/12/01 16:00:00","100101","100003","129001","101206","100205","1002012","20","50","1","101206","101202","8","100202","101206","101201","100801","112201","0","90","12","2","0","101205","112201","1002","123001","129601"
"2024/12/02 16:00:00","100102","100003","101101","101302","100101","1002013","14","50","2","101305","101304","9","100302","101301","101301","108301","123301","0","90","13","2","0","101305","123301","1002","123501","100501"
"2024/12/02 16:00:00","100303","100003","118501","101402","100301","1002014","13","50","3","101401","101406","10","100203","101406","101401","129001","123001","0","90","14","2","0","101406","123001","1002","106001","101401"
"2024/12/02 16:00:00","100101","100003","130801","101505","100205","1002015","14","50","0","101502","101506","19","100202","101506","101501","129001","103401","0","90","15","2","0","101502","129001","1002","105501","120001"
"2024/12/03 16:00:00","100101","100003","105501","111602","100302","1002016","13","50","0","111606","111606","15","100305","111602","111601","123001","105301","0","90","16","3","0","111602","126101","1002","126101","103401"
"2024/12/03 16:00:00","100101","100003","110301","111705","100303","1002017","14","50","0","111706","111706","16","100203","111704","111701","129001","104901","0","90","17","3","0","111701","129601","1002","129601","120001"
"2024/12/03 16:00:00","100101","100003","129001","111802","100302","1002018","13","50","19","111806","111802","17","100203","111806","111801","100801","130901","0","90","18","3","0","111806","108901","1002","126101","108901"
"2025/01/01 16:00:00","100305","100003","106001","100101","100303","1003001","13","50","0","100101","100101","0","100203","100101","100101","127201","106401","0","90","1","1","0","100101","105801","1003","105901","105801"
"2025/01/01 16:00:00","100101","100003","122401","100201","100205","1003002","14","50","0","100201","100201","0","100203","100201","100201","100201","100301","0","90","2","1","0","100201","100101","1003","122501","100101"
"2025/01/01 16:00:00","100102","100003","100601","100301","100101","1003003","13","50","0","100301","100301","0","100304","100301","100301","102201","103101","0","90","3","1","0","100301","104401","1003","104401","100701"
"2025/01/01 16:00:00","100304","100003","105101","100401","100302","1003004","14","50","0","100401","100401","0","100202","100401","100401","101301","102701","0","90","4","1","0","100401","105601","1003","100901","105601"
"2025/01/01 16:00:00","100102","100003","105501","100501","100101","1003005","13","50","0","100501","100501","0","100303","100501","100501","100801","105301","0","90","5","1","0","100501","105301","1003","103001","104501"
"2025/01/01 16:00:00","100304","100003","131201","100601","100302","1003006","14","50","0","100602","100602","0","100202","100602","100601","118101","126901","0","90","6","1","0","100602","118201","1003","118201","123301"
"2025/01/01 16:00:00","100101","100003","102201","100701","100205","1003007","13","50","0","100701","100701","14","100202","100701","100701","112201","106601","0","90","7","1","0","100701","105201","1003","103401","105201"
"2025/01/01 16:00:00","100102","100003","123001","100801","100101","1003008","13","50","0","100801","100801","14","100303","100802","100801","180601","115001","0","90","8","1","0","100801","103401","1003","112201","103401"
"2025/01/01 16:00:00","100303","100003","105501","100901","100302","1003009","13","50","20","100901","100901","14","100202","100901","100901","101601","119201","0","90","9","1","0","100901","120001","1003","103401","120001"
"2025/01/01 16:00:00","100102","100003","105501","101002","100101","1003010","8","50","0","101006","101006","1","100302","101002","101001","123001","105301","0","90","10","2","0","101002","126101","1003","126101","103401"
"2025/01/01 16:00:00","100303","100003","123001","101102","100302","1003011","9","50","0","101106","101106","2","100202","101106","101101","129001","105501","0","90","11","2","0","101102","123001","1003","129601","108901"
"2025/01/01 16:00:00","100101","100003","131001","101202","100205","1003012","10","50","0","101204","101204","3","100202","101206","101201","108301","127901","0","90","12","2","0","101206","108301","1003","110301","100501"
"2025/01/02 16:00:00","100102","100003","101101","101305","100101","1003013","4","50","6","101306","101306","5","100302","101301","101301","129001","103401","0","90","13","2","0","101302","101101","1003","129701","120001"
"2025/01/02 16:00:00","100303","100003","110301","101406","100301","1003014","6","50","11","101405","101401","7","100203","101404","101401","106001","105401","0","90","14","2","0","101402","128801","1003","180301","128801"
"2025/01/02 16:00:00","100101","100003","126101","101502","100205","1003015","11","50","4","101506","101506","12","100202","101506","101501","129001","106601","0","90","15","2","0","101502","129001","1003","130901","105601"
"2025/01/03 16:00:00","100101","100003","110301","111602","100305","1003016","13","50","0","111606","111606","17","100302","111604","111601","129001","120001","0","90","16","3","0","111605","129601","1003","129601","108901"
"2025/01/03 16:00:00","100101","100003","100901","111706","100303","1003017","14","50","0","111702","111706","18","100203","111702","111701","123001","120001","0","90","17","3","0","111705","131101","1003","103401","131101"
"2025/01/03 16:00:00","100101","100003","105501","111802","100302","1003018","19","50","0","111802","111806","0","100203","111802","111801","129701","100501","0","90","18","3","0","111802","129701","1003","103401","108901"
"2025/02/01 16:00:00","100305","100003","180601","100101","100303","1004001","13","50","0","100101","100101","0","100203","100101","100101","118601","181201","0","90","1","1","0","100101","180401","1004","180501","180401"
"2025/02/01 16:00:00","100101","100003","180201","100201","100205","1004002","14","50","0","100201","100201","0","100203","100201","100201","129001","180301","0","90","2","1","0","100201","180101","1004","123001","180101"
"2025/02/01 16:00:00","100102","100003","181001","100301","100101","1004003","13","50","0","100301","100301","0","100304","100301","100301","180701","180801","0","90","3","1","0","100301","180901","1004","181101","180901"
"2025/02/01 16:00:00","100304","100003","101601","100401","100302","1004004","14","50","0","100401","100401","0","100202","100401","100401","112201","110301","0","90","4","1","0","100401","110301","1004","121101","103301"
"2025/02/01 16:00:00","100102","100003","106901","100501","100101","1004005","13","50","0","100501","100501","0","100303","100502","100501","104001","117301","0","90","5","1","0","100501","117301","1004","110301","105401"
"2025/02/01 16:00:00","100304","100003","123001","100601","100302","1004006","14","50","0","100601","100602","0","100202","100602","100601","129001","101801","0","90","6","1","0","100601","101401","1004","101401","103401"
"2025/02/01 16:00:00","100101","100003","102601","100701","100205","1004007","13","50","0","100701","100701","14","100202","100701","100701","111001","103001","0","90","7","1","0","100701","104901","1004","102801","104901"
"2025/02/01 16:00:00","100102","100003","102201","100801","100101","1004008","13","50","0","100801","100801","14","100303","100801","100801","112201","106601","0","90","8","1","0","100801","105201","1004","103401","105201"
"2025/02/01 16:00:00","100303","100003","123001","100901","100302","1004009","13","50","20","100901","100901","14","100202","100902","100901","180601","115001","0","90","9","1","0","100901","115001","1004","112201","103401"
"2025/02/01 16:00:00","100102","100003","105501","101005","100101","1004010","8","50","26","101002","101001","1","100302","101002","101001","101601","119201","0","90","10","2","0","101005","103401","1004","103401","120001"
"2025/02/01 16:00:00","100303","100003","126101","101102","100302","1004011","9","50","27","101106","101106","2","100202","101106","101101","129001","106601","0","90","11","2","0","101102","126101","1004","130901","105601"
"2025/02/01 16:00:00","100101","100003","110301","101202","100205","1004012","10","50","28","101206","101206","3","100202","101204","101201","129001","120001","0","90","12","2","0","101205","129601","1004","129601","108901"
"2025/02/02 16:00:00","100102","100003","105501","101306","100101","1004013","11","50","0","101302","101306","29","100302","101302","101301","123001","120001","0","90","13","2","0","101305","105501","1004","103401","131101"
"2025/02/02 16:00:00","100303","100003","105501","101402","100301","1004014","12","50","0","101402","101406","30","100203","101402","101401","129701","100501","0","90","14","2","0","101402","108901","1004","103401","108901"
"2025/02/02 16:00:00","100101","100003","123001","101505","100205","1004015","4","50","0","101502","101506","22","100202","101506","101501","118601","103401","0","90","15","2","0","101502","123001","1004","105501","120001"
"2025/02/03 16:00:00","100101","100003","129001","111602","100305","1004016","6","50","0","111606","111602","24","100302","111606","111601","100801","130901","0","90","16","3","0","111606","129001","1004","126101","100501"
"2025/02/03 16:00:00","100101","100003","123001","111702","100303","1004017","7","50","0","111706","111705","25","100203","111706","111701","180601","104901","0","90","17","3","0","111701","131701","1004","131701","108901"
"2025/02/03 16:00:00","100101","100003","129001","111802","100302","1004018","19","50","0","111806","111806","0","100203","111806","111801","118601","103401","0","90","18","3","0","111802","118601","1004","123001","100701"
"2025/03/01 16:00:00","100305","100003","126501","100101","100303","1005001","13","50","0","100101","100101","0","100203","100101","100101","111401","102001","0","90","1","1","0","100101","102101","1005","118201","102101"
"2025/03/01 16:00:00","100101","100003","107001","100201","100205","1005002","14","50","0","100201","100201","0","100203","100201","100201","118501","123301","0","90","2","1","0","100201","102301","1005","129601","102301"
"2025/03/01 16:00:00","100102","100003","101401","100301","100101","1005003","13","50","0","100301","100301","0","100304","100301","100301","105001","103701","0","90","3","1","0","100301","104301","1005","105301","104301"
"2025/03/01 16:00:00","100304","100003","102601","100401","100302","1005004","14","50","0","100401","100401","0","100202","100401","100401","111001","103001","0","90","4","1","0","100401","104901","1005","102801","104901"
"2025/03/01 16:00:00","100102","100003","102201","100501","100101","1005005","13","50","0","100501","100501","0","100303","100501","100501","112201","106601","0","90","5","1","0","100501","105201","1005","103401","105201"
"2025/03/01 16:00:00","100304","100003","123001","100601","100302","1005006","14","50","0","100601","100601","0","100202","100602","100601","180601","115001","0","90","6","1","0","100601","115001","1005","112201","103401"
"2025/03/01 16:00:00","100101","100003","105501","100701","100205","1005007","13","50","0","100701","100701","14","100202","100701","100701","101601","119201","0","90","7","1","0","100701","103401","1005","103401","120001"
"2025/03/01 16:00:00","100102","100003","126101","100801","100101","1005008","13","50","0","100802","100802","14","100303","100802","100801","129001","106601","0","90","8","1","0","100801","126101","1005","130901","105601"
"2025/03/01 16:00:00","100303","100003","110301","100901","100302","1005009","13","50","20","100902","100902","14","100202","100901","100901","129001","120001","0","90","9","1","0","100901","110301","1005","129601","108901"
"2025/03/01 16:00:00","100102","100003","105501","101006","100101","1005010","8","50","26","101002","101006","1","100302","101002","101001","123001","120001","0","90","10","2","0","101005","105501","1005","103401","131101"
"2025/03/01 16:00:00","100303","100003","105501","101102","100302","1005011","9","50","27","101102","101106","2","100202","101102","101101","129701","100501","0","90","11","2","0","101102","108901","1005","103401","108901"
"2025/03/01 16:00:00","100101","100003","123001","101205","100205","1005012","10","50","28","101202","101206","3","100202","101206","101201","118601","103401","0","90","12","2","0","101202","123001","1005","105501","120001"
"2025/03/02 16:00:00","100102","100003","129001","101302","100101","1005013","11","50","0","101306","101302","29","100302","101306","101301","100801","130901","0","90","13","2","0","101306","129001","1005","126101","100501"
"2025/03/02 16:00:00","100303","100003","123001","101402","100307","1005014","12","50","0","101406","101405","30","100203","101406","101401","180601","104901","0","90","14","2","0","101401","131701","1005","131701","108901"
"2025/03/02 16:00:00","100101","100003","129001","101502","100205","1005015","4","50","0","101506","101506","22","100202","101506","101501","118601","103401","0","90","15","2","0","101502","100701","1005","123001","100701"
"2025/03/03 16:00:00","100101","100003","104801","111602","100305","1005016","6","50","0","111602","111606","24","100302","111602","111601","129001","120001","0","90","16","3","0","111605","100501","1005","103401","100501"
"2025/03/03 16:00:00","100101","100003","129601","111702","100303","1005017","7","50","0","111702","111706","25","100203","111706","111701","129001","104901","0","90","17","3","0","111701","129601","1005","105501","108901"
"2025/03/03 16:00:00","100101","100003","123001","111802","100302","1005018","19","50","0","111802","111806","0","100203","111806","111801","118601","130901","0","90","18","3","0","111806","118601","1005","105501","100701"
"2025/04/01 16:00:00","100305","100003","104001","100101","100303","1006001","13","50","0","100101","100101","0","100203","100101","100101","100801","105901","0","90","1","1","0","100101","180801","1006","127701","180801"
"2025/04/01 16:00:00","100101","100003","100201","100201","100205","1006002","14","50","0","100201","100201","0","100203","100201","100201","111001","102501","0","90","2","1","0","100201","105401","1006","101001","105401"
"2025/04/01 16:00:00","100102","100003","105101","100301","100101","1006003","13","50","0","100301","100301","0","100304","100301","100301","106901","103401","0","90","3","1","0","100301","103301","1006","106801","103301"
"2025/04/01 16:00:00","100304","100003","105501","100401","100302","1006004","14","50","0","100401","100401","0","100202","100401","100401","101601","119201","0","90","4","1","0","100401","103401","1006","103401","120001"
"2025/04/01 16:00:00","100102","100003","126101","100501","100101","1006005","13","50","0","100502","100502","0","100303","100502","100501","129001","106601","0","90","5","1","0","100501","130901","1006","130901","105601"
"2025/04/01 16:00:00","100304","100003","110301","100601","100302","1006006","14","50","0","100602","100602","0","100202","100601","100601","129001","120001","0","90","6","1","0","100601","110301","1006","129601","108901"
"2025/04/01 16:00:00","100101","100003","105501","100702","100205","1006007","13","50","0","100701","100702","14","100202","100701","100701","123001","120001","0","90","7","1","0","100701","131101","1006","103401","131101"
"2025/04/01 16:00:00","100102","100003","105501","100801","100101","1006008","13","50","0","100801","100802","14","100303","100801","100801","129701","100501","0","90","8","1","0","100801","108901","1006","103401","108901"
"2025/04/01 16:00:00","100303","100003","123001","100901","100302","1006009","13","50","20","100901","100902","14","100202","100902","100901","118601","103401","0","90","9","1","0","100901","105501","1006","105501","120001"
"2025/04/01 16:00:00","100102","100003","129001","101002","100101","1006010","8","50","26","101006","101002","1","100302","101006","101001","100801","130901","0","90","10","2","0","101006","126101","1006","126101","100501"
"2025/04/01 16:00:00","100303","100003","123001","101102","100302","1006011","9","50","27","101106","101105","2","100202","101106","101101","180601","104901","0","90","11","2","0","101101","131701","1006","131701","108901"
"2025/04/01 16:00:00","100101","100003","129001","101202","100205","1006012","10","50","28","101206","101206","3","100202","101206","101201","118601","103401","0","90","12","2","0","101202","100701","1006","123001","100701"
"2025/04/02 16:00:00","100102","100003","104801","101302","100101","1006013","11","50","0","101302","101306","29","100302","101302","101301","129001","120001","0","90","13","2","0","101305","129001","1006","103401","100501"
"2025/04/02 16:00:00","100303","100003","129601","101402","100307","1006014","12","50","0","101402","101406","30","100203","101406","101401","129001","104901","0","90","14","2","0","101401","129601","1006","105501","108901"
"2025/04/02 16:00:00","100101","100003","123001","101502","100205","1006015","4","50","0","101502","101506","22","100202","101506","101501","118601","130901","0","90","15","2","0","101506","123001","1006","105501","100701"
"2025/04/03 16:00:00","100101","100003","102201","111602","100305","1006016","6","50","0","111602","111605","24","100302","111602","111601","112201","106601","0","90","16","3","0","111602","105201","1006","103401","105201"
"2025/04/03 16:00:00","100101","100003","118501","111702","100303","1006017","7","50","0","111701","111706","25","100203","111706","111701","129001","123001","0","90","17","3","0","111706","118501","1006","106001","101401"
"2025/04/03 16:00:00","100101","100003","129001","111805","100302","1006018","19","50","0","111802","111806","0","100203","111806","111801","118601","103401","0","90","18","3","0","111802","118601","1006","105501","120001"
"2025/06/01 16:00:00","100305","100003","115001","100101","100303","1007001","13","50","0","100101","100101","0","100203","100101","100101","108801","108901","0","90","1","1","0","100101","114701","1007","108701","114701"
"2025/06/01 16:00:00","100101","100003","112001","100201","100205","1007002","14","50","0","100201","100201","0","100203","100201","100201","112101","111801","0","90","2","1","0","100201","111901","1007","120701","111901"
"2025/06/01 16:00:00","100102","100003","124601","100301","100101","1007003","13","50","0","100301","100301","0","100304","100301","100301","124501","120901","0","90","3","1","0","100301","120801","1007","124701","120801"
"2025/06/01 16:00:00","100304","100003","102201","100401","100302","1007004","14","50","0","100401","100401","0","100202","100401","100401","112201","106601","0","90","4","1","0","100401","105201","1007","103401","105201"
"2025/06/01 16:00:00","100102","100003","123701","100501","100101","1007005","13","50","0","100501","100501","0","100303","100501","100501","106001","124501","0","90","5","1","0","100501","123701","1007","101801","110301"
"2025/06/01 16:00:00","100304","100003","105501","100601","100302","1007006","14","50","0","100601","100602","0","100202","100601","100601","129701","100501","0","90","6","1","0","100601","100501","1007","103401","108901"
"2025/06/01 16:00:00","100101","100003","101201","100701","100205","1007007","13","50","0","100701","100701","14","100202","100701","100701","111401","103401","0","90","7","1","0","100701","111401","1007","110301","104601"
"2025/06/01 16:00:00","100102","100003","110301","100802","100101","1007008","13","50","0","100801","100801","14","100303","100801","100801","106001","105401","0","90","8","1","0","100801","180301","1007","180301","128801"
"2025/06/01 16:00:00","100303","100003","123001","100901","100302","1007009","13","50","20","100902","100901","14","100202","100902","100901","180601","104901","0","90","9","1","0","100901","131701","1007","131701","108901"
"2025/06/01 16:00:00","100102","100003","129001","101002","100101","1007010","8","50","26","101005","101002","1","100302","101006","101001","100801","130901","0","90","10","2","0","101006","126101","1007","126101","100501"
"2025/06/01 16:00:00","100303","100003","106901","101102","100302","1007011","9","50","27","101104","101102","2","100202","101106","101101","104001","117301","0","90","11","2","0","101105","104001","1007","110301","105401"
"2025/06/01 16:00:00","100101","100003","105501","101205","100205","1007012","10","50","28","101202","101201","3","100202","101202","101201","101601","119201","0","90","12","2","0","101205","103401","1007","103401","120001"
"2025/06/02 16:00:00","100102","100003","104801","101302","100101","1007013","11","50","0","101302","101306","29","100302","101302","101301","129001","120001","0","90","13","2","0","101305","129001","1007","103401","100501"
"2025/06/02 16:00:00","100303","100003","129601","101402","100307","1007014","12","50","0","101402","101406","30","100203","101406","101401","129001","104901","0","90","14","2","0","101401","129601","1007","105501","108901"
"2025/06/02 16:00:00","100101","100003","129001","101502","100205","1007015","4","50","0","101506","101506","22","100202","101506","101501","118601","103401","0","90","15","2","0","101502","100701","1007","123001","100701"
"2025/06/03 16:00:00","100101","100003","110301","111602","100305","1007016","6","50","0","111605","111606","24","100302","111604","121601","123001","120001","0","90","16","3","0","111605","108901","1007","126101","108901"
"2025/06/03 16:00:00","100101","100003","101101","111702","100303","1007017","7","50","0","111705","111702","25","100203","111701","121701","100801","100501","0","90","17","3","0","111702","101101","1007","126101","100701"
"2025/06/03 16:00:00","100101","100003","101101","111802","100302","1007018","19","50","0","111804","111806","0","100203","111801","121801","118601","120001","0","90","18","3","0","111805","118601","1007","110301","108901"
"2025/07/01 16:00:00","100305","100003","101301","100101","100303","1008001","13","50","0","100101","100101","0","100203","100101","100101","118001","100301","0","90","1","1","0","100101","105801","1008","104401","105801"
"2025/07/01 16:00:00","100101","100003","130901","100201","100205","1008002","14","50","0","100201","100201","0","100203","100201","100201","106901","106401","0","90","2","1","0","100201","102701","1008","102801","102701"
"2025/07/01 16:00:00","100102","100003","104201","100301","100101","1008003","13","50","0","100301","100301","0","100304","100301","100301","125101","123301","0","90","3","1","0","100301","109601","1008","117001","109601"
"2025/07/01 16:00:00","100304","100003","101001","100401","100302","1008004","14","50","0","100402","100401","0","100202","100401","100401","108301","101401","0","90","4","1","0","100401","101001","1008","118501","126101"
"2025/07/01 16:00:00","100102","100003","101201","100501","100101","1008005","13","50","0","100501","100501","0","100303","100501","100501","100201","127901","0","90","5","1","0","100501","101201","1008","101101","108901"
"2025/07/01 16:00:00","100304","100003","127201","100601","100302","1008006","14","50","0","100601","100601","0","100202","100601","100601","100801","128501","0","90","6","1","0","100601","127201","1008","123701","101401"
