e6d8601b5404194a7dd771d359fed2efa9745b09ee30a5238e561614914477be,d9ea7844b92bc8d5fdb897cbcffffb57afbfe3aa34572099e71210327643721c,68edb7e094f71bc7d49b4085ae7e91d18103e7b3c1ff70d48a9153bea7f6a3bf,afa90d0d7a3587e3e8bf79c144bcfb8f47ba123957e77cd83767eca080b2fcbf,ef99fc9a0dd09d94c797ad98c8e0ce96f8a28b47c65e6a0a993097fd847d0abd,6454b6e04b84d678fd19c83e150d1122d61e54be21fc5c6c2d67c593c126c544,3f35ad23a5c417a82ab29d341b097a61dd4cab2bc9d94f54eee73710e976e43c,98682417c32936a7fed5aad77d9eeb1d4a2193851c70275147508f4b4af12626,d37e93e8d3c9febd3485f7fcad62c34858671f8790cdcc35c7061a5f036fe6fd,f097460ac00376ebb9157511fcc673d59d967dd4dfd894f28149770407c24ce9,084b9ffae6b0aa0b5a1873bc44c1b80acc5908a2504a07e08f4f5f893efce965,493357132ad041bbe2ffdd8450226fc4faf9ddafcbfc752a21fe7811747d705f,96736b0f12604a618330be05840a30916375e18d5d372abe121910d9fa2e0c3c,b59cf9bdc38f3cb8b957192044d2f97ed7ff456bb4e032ffcbe6e1175bdceb96,bcb3110f5e08d77025e2f45a4ee125ec9464a091835158239feae5f6ba2d87b1,41887ff939a5674ebdb3ef4804470df3bee7f14198c23773f2661e680eb2c540
"0","0","0","0","0","0","0","0","0","102282","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102312","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102461","0","0","0","11002011","0","0"
"0","0","0","0","0","0","0","0","0","102491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102493","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102521","0","0","0","0","0","0"
"12002001","0","0","0","11003001","0","0","0","0","102551","0","0","0","11002011","0","0"
"12003003","12004001","0","0","11004007","0","0","0","0","102552","0","0","0","11003011","0","0"
"12001003","0","0","0","11003012","0","0","0","0","102581","0","0","0","11002010","0","0"
"12002003","12003002","0","0","11004008","0","0","0","0","102582","0","0","0","11003011","0","0"
"12002002","0","0","0","11002009","0","0","0","0","102611","0","0","0","11001010","0","0"
"0","0","0","0","11003002","0","0","0","0","102612","0","0","0","11002012","0","0"
"0","0","0","0","0","0","0","0","0","102613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","102614","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103013","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103193","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103282","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103283","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103343","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103461","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103522","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103552","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103553","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103582","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103583","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103611","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103612","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","103614","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104013","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104014","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104043","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104044","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104073","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104074","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104102","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104103","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104104","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104133","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104134","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104163","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104164","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104193","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104194","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104223","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104224","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104253","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104254","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104282","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104283","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104284","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104312","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104313","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104314","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104342","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104343","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104344","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104372","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104373","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104402","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104431","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104432","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104433","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104461","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104462","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104463","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104491","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104522","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104523","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104552","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104553","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104554","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104582","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104583","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104611","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104612","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","104613","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105011","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105041","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105042","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105071","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105072","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105101","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105102","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105131","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105132","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105161","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105162","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105191","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105192","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105221","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105222","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105251","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105252","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105281","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105311","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105341","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105371","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105401","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105521","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105551","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105581","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","105611","0","0","0","0","0","0"
"0","0","0","0","11004012","0","0","0","0","113011","0","0","0","11004004","0","0"
"11006004","12007001","0","0","11005012","0","0","0","0","113012","0","0","0","11005004","0","0"
"11007002","12006003","0","0","11006011","0","0","0","0","113013","0","0","0","11006005","0","0"
"11005002","0","0","0","11005001","0","0","0","0","113071","0","0","0","11004003","0","0"
"11006001","0","0","0","11005011","0","0","0","0","113101","0","0","0","11005004","0","0"
"11006001","12005003","0","0","11005012","0","0","0","0","113131","0","0","0","11005006","0","0"
"11006002","0","0","0","11005011","0","0","0","0","113162","0","0","0","11005005","0","0"
"12003003","0","0","0","11005001","0","0","0","0","113191","0","0","0","11004006","0","0"
"11005002","0","0","0","11004013","0","0","0","0","113221","0","0","0","11004006","0","0"
"11007001","12006001","0","0","11006006","0","0","0","0","113222","0","0","0","11005013","0","0"
"11006003","12004002","0","0","11005005","0","0","0","0","113252","0","0","0","11004013","0","0"
"11008001","11008009","0","0","11007008","0","0","0","0","113283","11009013","0","12006003","11006007","0","0"
"0","0","0","0","11006002","0","0","0","0","113342","0","0","0","11005007","0","0"
"11008005","11008008","0","0","11007012","0","0","0","0","113372","11008015","0","11009011","11006009","0","0"
"11007001","12004003","0","0","11006006","0","0","0","0","113401","12007003","0","12008003","11005010","0","0"
"12005002","0","0","0","11005006","0","0","0","0","113431","0","0","0","11004010","0","0"
"0","0","0","0","11005003","0","0","0","0","113521","0","0","0","11004010","0","0"
"11007005","12004002","0","0","11006008","0","0","0","0","113522","0","0","0","11005007","0","0"
"11006007","12005003","0","0","11005008","0","0","0","0","113551","0","0","0","11004011","0","0"
"11007007","12006003","0","0","11006009","0","0","0","0","113552","12007002","0","0","11005011","0","0"
"11008002","11008007","0","11009006","11007013","0","0","11009012","12009001","113553","11008010","0","11008013","11006010","0","12008003"
"11006009","12005001","0","0","11005007","0","0","0","0","113581","12006002","0","12007001","11004011","0","0"
"11006005","11006014","0","0","11005009","0","0","0","0","113611","0","0","0","11004012","0","0"
"11008006","11008012","0","12008002","11007011","0","0","12009003","0","113614","11009008","0","11009014","11006011","0","0"
"11008001","11008005","0","12008001","11007008","0","0","12008003","0","114011","11008010","0","11009002","11007004","0","0"
"11009015","11010001","0","0","11009011","0","0","0","0","114012","11010008","0","12009003","11009005","0","0"
"11012001","11012010","0","12013003","11011012","0","0","0","0","114013","12011003","0","12012003","11011006","0","0"
"11014001","11014014","0","12013003","11013012","0","0","12014003","0","114014","11015003","0","11015007","11013006","0","0"
"11008001","11008006","0","0","11007011","0","0","0","0","114041","11009001","0","12007003","11007007","0","0"
"11012009","0","0","0","11011017","0","0","0","0","114043","0","0","0","11011008","0","0"
"11010004","11010014","0","0","11009009","0","0","0","0","114072","0","0","0","11009005","0","0"
"11012004","11012016","0","0","11011009","0","0","0","0","114073","0","0","0","11011004","0","0"
"11010002","11010015","0","0","11009012","0","0","0","0","114102","0","0","0","11009006","0","0"
"11014002","11014008","0","0","11013015","0","0","0","0","114104","11015002","0","0","11013007","0","0"
"11010003","11010013","0","0","11009010","0","0","0","0","114132","12009001","0","0","11009007","0","0"
"11012003","11012015","0","0","11011016","0","0","0","0","114133","12012002","0","0","11011008","0","0"
"11014002","11014007","0","12015003","11013016","0","0","12016001","0","114134","11014013","0","11015008","11013008","0","0"
"11010002","11010011","0","0","11009010","0","0","0","0","114162","0","0","0","11009004","0","0"
"11014001","11014006","0","12013001","11013010","0","0","0","0","114164","11015001","0","11015004","11013005","0","0"
"11008004","11008008","0","0","11007013","0","0","0","0","114191","11009003","0","12007002","11007005","0","0"
"11012001","11012014","0","0","11011013","0","0","0","0","114193","12011002","0","0","11011006","0","0"
"11014002","11014010","0","12015002","11013013","0","0","0","0","114194","11015003","0","12014001","11013006","0","0"
"11008004","11008007","0","0","11007010","0","0","0","0","114221","11008014","0","11009002","11007007","0","0"
"11010002","11010010","0","0","11009014","0","0","0","0","114222","12010001","0","0","11009008","0","0"
"11012002","11012012","0","0","11011014","0","0","0","0","114223","0","0","0","11011007","0","0"
"11009015","11010003","0","0","11009013","0","0","0","0","114252","11010009","0","0","11009007","0","0"
"11014001","11014009","0","12015001","11013011","0","0","0","0","114254","11015006","0","12013002","11013005","0","0"
"11009007","0","0","0","11008005","0","0","0","0","114281","0","0","0","11007009","0","0"
"11008012","0","0","0","11008007","0","0","0","0","114341","0","0","0","11007012","0","0"
"11008015","12008002","0","0","11008011","0","0","0","0","114371","0","0","0","11007013","0","0"
"11010004","0","0","0","11009009","0","0","0","0","114461","0","0","0","11008014","0","0"
"11010013","11010015","0","11011007","11010011","0","0","11011012","11012005","114551","11010017","0","11011001","11010008","0","11011015"
"11012015","11013001","0","11013015","11012013","0","0","11014008","12012002","114552","11013007","0","11013012","11012011","0","11014011"
"11014014","11015003","0","11015013","11014008","0","0","11016001","11016012","114553","11015007","0","11015011","11014004","0","11016007"
"11014013","11014014","0","11015014","11014011","0","0","12014002","0","114554","11015004","0","11015008","11014007","0","12015003"
"11010012","11010016","0","11011016","11010009","0","0","11012006","12011001","114581","11011003","0","11011011","11010007","0","12010002"
"11013003","11013011","0","12012001","11012016","0","0","12012003","12014001","114582","11013016","0","11014010","11012012","0","12013001"
"11014012","11014013","0","11015010","11014010","0","0","11016003","12014001","114583","11015001","0","11015005","11014006","0","11016011"
"11010014","11011002","0","11011017","11010010","0","0","11012007","0","114611","11011009","0","11011014","11010006","0","12010001"
"11012017","11013002","0","11013017","11012014","0","0","11014009","0","114612","11013009","0","11013014","11012010","0","12013002"
"11014012","11015002","0","11015012","11014009","0","0","11016002","11016014","114613","11015006","0","11015009","11014005","0","11016009"
"11017004","11017012","0","0","11016012","0","0","0","0","115011","12017001","0","0","11016006","0","0"
"11017008","0","0","0","11017003","0","0","0","0","115041","0","0","0","11016008","0","0"
"0","0","0","0","11019010","0","0","0","0","115042","0","0","0","11019007","0","0"
"11017001","11017011","0","0","11016009","0","0","0","0","115071","0","0","0","11016004","0","0"
"0","0","0","0","0","0","0","0","0","115102","0","0","0","11019006","0","0"
"0","0","0","0","11019013","0","0","0","0","115132","0","0","0","11019007","0","0"
"11017007","12016002","0","0","11017001","0","0","0","0","115161","0","0","0","11016005","0","0"
"0","0","0","0","0","0","0","0","0","115192","0","0","0","11019005","0","0"
