e3f963ed2e6a3bb81c2f6e99110675299c8550c749d82f86d123467e81852ea4,63678b4181c383a45f55b8149199202cf297cf16fa8bbba51dd4e5bb91e2c0b4,2e392944bd337ac3a691a60b2053b4a8ee967b3a86ee2ad6a5b86eb7b595d274,9514d46274fa6df34fabff2f96ebb3ff17f179342f9687f2bbfb88e906fe2345,a30f409042dd64325eddf42016a4b043726e10cec892a71425fc90309b05fd4a,cf297514792ddc1eaffcb2a57e9fc2c2a1bbfa116741481c9778c4e3dfa22dde,59f51463e3f0f615f6593c06d09fd213a0cc307b79fe0add44a1325c48a2cffa,363c395307c9c7020b82734b39229120e2edababdc5494a37c017ea72988ef92,2ec647d8bfaa78b6eabb0f039cde524ce902a21253cff2ab9c195b465afc669e,39f2d6346f549ea7f681f284b8d6d2d7558b31a6b1d92b425f0b0ace76de90d6,3280da3b20a9aed8429fe0db17edb05ae4a2c1a5fd9f434ef5556aa22c7d1147,e5ea490cb5cf3ecccf2af9b13c303cd688d74303d8c413faed3942946c92defc,07c7ded66983b4668850f6f4e7d94321ca658f50b1e1db99ed7b118635222632,d3aac5f24d7b9b9a982a400f0745d771ab30616e901a125a732bb75f8eb0d70f,4ce41a28c21eb8eca3856daf7df733d77d7cb707e082320f2ec683589e881bfd,95b2edcbefa5837f1be3164ec3237e6e2ce244beb738040440c70706c3dd50b2,e37908113a5537b00cf73ef392ab29e4c6b24c192d2ad47a3cd93ddf2fe9424f,5a593da412e199211d81525bb4b1aa5366e3e933f548410306e7feefb4ff8a05,647c3a3680f888a396c45e48968a77c6a5c3a1974427ec5aa22b871682acc5b0,55176a57fa11d7e8a10b3baa534a4a761e43002880a15258d4a8993fc03c6368,913c5d4f55f58bf87d5727cd3239d08525066d654a62fd21e876df5cd208a81c,0a1aefb8fa453cbe0aa4dd8eec457134a43f0a0fb59b775360d7ec836f02d9d0
"0","1","123041","103041","0","0","0","0","0","103071","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","1","123042","103042","0","0","0","0","0","103012","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","0","113071","103071","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","1","123072","103072","0","0","0","0","0","103552","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","0","113101","103101","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","0","113131","103131","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","1","123132","103132","0","0","0","0","0","103131","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","1","123161","103161","0","0","0","0","0","102162","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","0","113162","103162","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","0","113191","103191","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","1","123192","103192","0","102013","0","1","0","103191","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","1","123193","103193","0","0","0","0","0","103192","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","0","113221","103221","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","0","113222","103222","0","0","0","0","0","0","0","0","0","0","10000","0","0","2","0","0","0","0"
"0","1","123251","103251","0","0","0","0","0","102251","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","0","113252","103252","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","1","123281","103281","0","0","0","0","0","102282","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","1","123282","103282","0","102312","0","1","0","102282","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","0","113283","103283","0","0","0","0","0","0","0","0","0","0","10000","0","0","2","0","0","0","0"
"0","1","123311","103311","0","0","0","0","0","102312","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","1","123341","103341","0","0","0","0","0","102342","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","0","113342","103342","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","1","123343","103343","0","103611","0","1","0","103341","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","1","123371","103371","0","0","0","0","0","102372","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","0","113372","103372","0","0","0","0","0","0","0","0","0","0","10000","0","0","2","0","0","0","0"
"0","0","113401","103401","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","0","113431","103431","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","1","123432","103432","0","0","0","0","0","103431","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","1","123461","103461","0","102432","0","1","0","102614","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","1","123491","103491","0","102493","0","1","0","102312","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","0","113521","103521","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","0","113522","103522","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","0","113551","103551","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","0","113552","103552","0","0","0","0","0","0","0","0","0","0","7000","0","0","2","0","0","0","0"
"0","0","113553","103553","0","0","0","0","0","0","0","0","0","0","10000","0","0","2","0","0","0","0"
"0","0","113581","103581","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","1","123582","103582","0","0","0","0","0","102582","0","0","0","0","7000","0","0","3","0","0","0","0"
"0","1","123583","103583","0","0","0","0","0","103581","0","0","0","0","10000","0","0","3","0","0","0","0"
"0","0","113611","103611","0","0","0","0","0","0","0","0","0","0","5000","0","0","2","0","0","0","0"
"0","1","123612","103612","0","0","0","0","0","102614","0","0","0","0","5000","0","0","3","0","0","0","0"
"0","1","103611","103613","0","0","0","0","0","102614","0","0","0","0","7000","0","0","1","0","0","0","0"
"0","0","113614","103614","0","0","0","0","0","0","0","0","0","0","10000","0","0","2","0","0","0","0"
"0","0","114011","104011","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114012","104012","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114013","104013","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","1","114014","104014","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114041","104041","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124042","104042","0","0","0","0","0","103013","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114043","104043","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","1","124044","104044","0","0","0","0","0","104041","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124071","104071","0","0","0","0","0","103013","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114072","104072","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114073","104073","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","1","124074","104074","0","0","0","0","0","104072","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124101","104101","0","103552","0","1","0","103101","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114102","104102","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","1","124103","104103","0","103611","0","1","0","104101","0","0","0","0","30000","0","0","5","0","0","0","0"
"0","1","114104","104104","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","1","124131","104131","0","103132","0","1","0","103611","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114132","104132","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114133","104133","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","1","114134","104134","0","0","0","1","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","1","124161","104161","0","103551","0","1","0","103162","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114162","104162","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","1","124163","104163","0","0","0","0","0","104161","0","0","0","0","30000","0","0","5","0","0","0","0"
"1","1","114164","104164","0","0","0","1","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114191","104191","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124192","104192","0","0","0","0","0","103553","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114193","104193","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","0","114194","104194","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114221","104221","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114222","104222","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114223","104223","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","1","124224","104224","0","104611","0","1","0","104221","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124251","104251","0","0","0","0","0","103222","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","0","114252","104252","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"1","1","124253","104253","0","103614","0","1","0","104251","0","103553","0","0","30000","0","0","5","0","0","0","0"
"0","0","114254","104254","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114281","104281","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"1","1","124282","104282","0","103401","0","1","0","103282","0","103552","0","0","25000","0","0","3","0","0","0","0"
"0","1","124283","104283","0","0","0","0","0","104281","0","0","0","0","30000","0","0","5","0","0","0","0"
"0","1","124284","104284","0","104551","0","1","0","104281","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124311","104311","0","103311","0","1","0","103583","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124312","104312","0","103162","0","1","0","103283","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","1","124313","104313","0","0","0","0","0","104282","0","0","0","0","30000","0","0","5","0","0","0","0"
"0","1","124314","104314","0","104161","0","1","0","104312","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","0","114341","104341","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124342","104342","0","103551","0","1","0","103072","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","1","124343","104343","0","0","0","0","0","104341","0","0","0","0","30000","0","0","5","0","0","0","0"
"0","1","124344","104344","0","104191","0","1","0","104342","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","0","114371","104371","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124372","104372","0","103612","0","1","0","103614","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","1","124373","104373","0","104251","0","1","0","104372","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124401","104401","0","103613","0","1","0","103583","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124402","104402","0","0","0","0","0","104401","0","0","0","0","30000","0","0","5","0","0","0","0"
"1","1","124431","104431","0","103551","0","1","0","103431","0","103581","0","0","20000","0","0","3","0","0","0","0"
"0","1","124432","104432","0","103013","0","1","0","103582","0","0","0","0","25000","0","0","3","0","0","0","0"
"1","1","124433","104433","0","103614","0","1","0","104432","0","103583","0","0","35000","0","0","5","0","0","0","0"
"0","0","114461","104461","0","0","0","0","0","0","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124462","104462","0","103222","0","1","0","104461","0","0","0","0","30000","0","0","5","0","0","0","0"
"0","1","124463","104463","0","104581","0","1","0","104461","0","0","0","0","35000","0","0","5","0","0","0","0"
"0","1","124491","104491","0","102493","0","1","0","103583","0","0","0","0","20000","0","0","3","0","0","0","0"
"0","1","124521","104521","0","0","0","0","0","103614","0","0","0","0","20000","0","0","3","0","0","0","0"
"1","1","124522","104522","0","103522","0","1","0","103583","0","103371","0","0","25000","0","0","3","0","0","0","0"
"1","1","124523","104523","0","103614","0","1","0","104521","0","103612","0","0","30000","0","0","5","0","0","0","0"
"0","0","114551","104551","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114552","104552","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","0","114553","104553","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114554","104554","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114581","104581","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114582","104582","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","0","114583","104583","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","114611","104611","0","0","0","0","0","0","0","0","0","0","25000","0","0","3","0","0","0","0"
"0","0","114612","104612","0","0","0","0","0","0","0","0","0","0","30000","0","0","7","0","0","0","0"
"0","0","114613","104613","0","0","0","0","0","0","0","0","0","0","35000","0","0","10","0","0","0","0"
"0","0","115011","105011","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","1","125012","105012","0","104011","0","1","0","104012","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125013","105013","0","103013","0","1","0","104431","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125014","105014","0","104013","0","1","0","104194","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125015","105015","0","104312","0","1","0","104164","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125016","105016","0","103012","0","1","0","104312","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125017","105017","0","103011","0","1","0","104071","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","0","115041","105041","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","0","115042","105042","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","1","125043","105043","0","104042","0","1","0","104191","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125044","105044","0","104043","0","1","0","104553","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125045","105045","0","104041","0","1","0","104373","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125046","105046","0","103041","0","1","0","104042","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115047","105047","0","0","0","0","0","104072","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","0","115071","105071","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"1","1","125072","105072","0","104551","0","1","0","104071","0","103553","0","0","45000","0","0","5","0","0","0","0"
"0","0","115073","105073","0","0","0","0","0","0","0","0","0","0","50000","0","0","10","0","0","0","0"
"0","1","125074","105074","0","104073","0","1","0","104104","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125075","105075","0","104551","0","1","0","104014","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125076","105076","0","103491","0","1","0","104012","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115077","105077","0","0","0","0","0","104551","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125101","105101","0","104582","0","1","0","104102","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","0","115102","105102","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","1","125103","105103","0","104013","0","1","0","103101","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115104","105104","0","0","0","0","0","104101","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115105","105105","0","0","0","0","0","104104","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115106","105106","0","0","0","0","0","104101","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125107","105107","0","103551","0","1","0","104102","0","0","0","0","55000","0","0","5","0","0","0","0"
"1","1","125131","105131","0","103131","0","1","0","104133","0","103552","0","0","40000","0","0","5","0","0","0","0"
"0","0","115132","105132","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","0","115133","105133","0","0","0","0","0","0","0","0","0","0","50000","0","0","10","0","0","0","0"
"0","1","125134","105134","0","104133","0","1","0","104134","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115135","105135","0","0","0","0","0","104013","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115136","105136","0","0","0","0","0","104133","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115137","105137","0","0","0","0","0","104342","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","0","115161","105161","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","1","125162","105162","0","103552","0","1","0","104162","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","0","115163","105163","0","0","0","0","0","0","0","0","0","0","50000","0","0","10","0","0","0","0"
"0","1","125164","105164","0","104313","0","1","0","104164","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115165","105165","0","0","0","0","0","104553","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115166","105166","0","0","0","0","0","104162","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125167","105167","0","103161","0","1","0","104222","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125191","105191","0","104462","0","1","0","104191","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","0","115192","105192","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","1","125193","105193","0","103614","0","1","0","104192","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115194","105194","0","0","0","0","0","104192","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125195","105195","0","103191","0","1","0","104193","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115196","105196","0","0","0","0","0","104191","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115197","105197","0","0","0","0","0","104192","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","0","115221","105221","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","0","115222","105222","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","1","125223","105223","0","104131","0","1","0","104222","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125224","105224","0","104223","0","1","0","104314","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115225","105225","0","0","0","0","0","104224","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125226","105226","0","103222","0","1","0","104041","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125227","105227","0","103221","0","1","0","104131","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","0","115251","105251","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","1","125252","105252","0","103252","0","1","0","104252","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125253","105253","0","104611","0","1","0","104252","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115254","105254","0","0","0","0","0","104251","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125255","105255","0","104253","0","1","0","104433","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125256","105256","0","103553","0","1","0","104252","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125257","105257","0","103251","0","1","0","104522","0","0","0","0","55000","0","0","5","0","0","0","0"
"1","1","125281","105281","0","103072","0","1","0","104283","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","1","125282","105282","0","103013","0","1","0","104282","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125283","105283","0","103282","0","1","0","104134","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115284","105284","0","0","0","0","0","104072","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125285","105285","0","103583","0","1","0","104343","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125286","105286","0","103281","0","1","0","104011","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125287","105287","0","103612","0","1","0","104311","0","0","0","0","55000","0","0","5","0","0","0","0"
"1","1","125311","105311","0","104431","0","1","0","104313","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","1","125312","105312","0","103192","0","1","0","104311","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125313","105313","0","104491","0","1","0","104313","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125314","105314","0","104312","0","1","0","104193","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115315","105315","0","0","0","0","0","104282","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115316","105316","0","0","0","0","0","104161","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115317","105317","0","0","0","0","0","104191","0","0","0","0","55000","0","0","10","0","0","0","0"
"1","1","125341","105341","0","104491","0","1","0","104343","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","1","125342","105342","0","103343","0","1","0","104611","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125343","105343","0","103342","0","1","0","104044","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115344","105344","0","0","0","0","0","104043","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125345","105345","0","104342","0","1","0","104463","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115346","105346","0","0","0","0","0","103252","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125347","105347","0","103192","0","1","0","104521","0","0","0","0","55000","0","0","5","0","0","0","0"
"1","1","125371","105371","0","104372","0","1","0","104552","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","1","125372","105372","0","103222","0","1","0","104342","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125373","105373","0","104371","0","1","0","104613","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125374","105374","0","104372","0","1","0","104373","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","115375","105375","0","0","0","0","0","104222","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125376","105376","0","103461","0","1","0","104372","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125377","105377","0","103341","0","1","0","104252","0","0","0","0","55000","0","0","5","0","0","0","0"
"1","1","125401","105401","0","103401","0","1","0","104402","0","103343","0","0","40000","0","0","5","0","0","0","0"
"0","1","115402","105402","0","0","0","0","0","104402","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","1","115403","105403","0","0","0","0","0","104162","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125431","105431","0","103132","0","1","0","104432","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","115432","105432","0","0","0","0","0","104132","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","115433","105433","0","0","0","0","0","104432","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125462","105462","0","103371","0","1","0","104463","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","125463","105463","0","104431","0","1","0","104523","0","0","0","0","50000","0","0","5","0","0","0","0"
"0","1","115464","105464","0","0","0","0","0","104041","0","0","0","0","55000","0","0","10","0","0","0","0"
"0","1","125491","105491","0","103522","0","1","0","104072","0","0","0","0","50000","0","0","5","0","0","0","0"
"1","1","125521","105521","0","103222","0","1","0","104523","0","0","0","0","40000","0","0","5","0","0","0","0"
"0","1","125522","105522","0","103583","0","1","0","104522","0","0","0","0","45000","0","0","5","0","0","0","0"
"0","1","125523","105523","0","104522","0","1","0","104344","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","1","125524","105524","0","103522","0","1","0","104132","0","0","0","0","55000","0","0","5","0","0","0","0"
"0","0","115551","105551","0","0","0","0","0","0","0","0","0","0","40000","0","0","10","0","0","0","0"
"0","0","115552","105552","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
"0","0","115553","105553","0","0","0","0","0","0","0","0","0","0","45000","0","0","10","0","0","0","0"
