1db52c843ca034b4ae4cc4a50ec1c4219aa619530770143fd57013e633330f6e,c0cbe1b7b0a88c39f0f72986e82a1ab323cd299626be37077002bdc25b5d22de
"3000007","401711605"
"3000000","401711606"
"3000004","401711607"
"3000009","401711608"
"3000009","401711609"
"3000009","401711610"
"3000003","401711701"
"3000003","401711702"
"3000003","401711703"
"3000003","401711704"
"3000007","401711705"
"3000000","401711706"
"3000004","401711707"
"3000009","401711708"
"3000009","401711709"
"3000009","401711710"
"3000010","501011001"
"3000016","501011002"
"3000011","501011003"
"3000017","501011004"
"3000013","501011012"
"3000016","501011013"
"3000011","501011014"
"3000017","501011019"
"3000005","550105111"
"3000005","550105112"
"3000005","550105113"
"3000005","550105114"
"2000000","550105116"
"3000008","550105118"
"3000005","550105213"
"3000005","550105214"
"3000005","550105215"
"3000005","550105216"
"2000000","550105220"
"3000008","550105224"
"3000005","550105315"
"3000005","550105316"
"3000005","550105317"
"3000005","550105318"
"2000000","550105322"
"3000008","550105326"
"3000005","550105416"
"3000005","550105417"
"3000005","550105418"
"3000005","550105419"
"2000000","550105424"
"3000008","550105429"
"3000005","550105516"
"3000005","550105517"
"3000005","550105518"
"3000005","550105519"
"2000000","550105524"
"3000008","550105529"
"2000005","924071101"
"2000005","924071201"
"2000005","924071301"
"2000005","924071401"
"2000005","924072101"
"2000005","924072102"
"2000005","924072103"
"2000005","924072104"
"2000005","924072201"
"2000005","924072202"
"2000005","924072203"
"2000005","924072204"
"2000005","924072301"
"2000005","924072302"
"2000005","924072303"
"2000005","924072304"
"2000005","924072401"
"2000005","924072402"
"2000005","924072403"
"2000005","924072404"
"2000005","924073101"
"2000005","924073201"
"2000005","924073301"
"2000005","924073401"
"2000006","924081101"
"2000006","924081201"
"2000006","924081301"
"2000006","924081401"
"2000006","924082101"
"2000006","924082102"
"2000006","924082103"
"2000006","924082104"
"2000006","924082201"
"2000006","924082202"
"2000006","924082203"
"2000006","924082204"
"2000006","924082301"
"2000006","924082302"
"2000006","924082303"
"2000006","924082304"
"2000006","924082401"
"2000006","924082402"
"2000006","924082403"
"2000006","924082404"
"2000006","924083101"
"2000006","924083201"
"2000006","924083301"
"2000006","924083401"
"2000009","924091101"
"2000009","924091201"
"2000009","924091301"
"2000009","924091401"
"2000009","924092101"
"2000009","924092102"
"2000009","924092103"
"2000009","924092104"
"2000009","924092201"
"2000009","924092202"
"2000009","924092203"
"2000009","924092204"
"2000009","924092301"
"2000009","924092302"
"2000009","924092303"
"2000009","924092304"
"2000009","924092401"
"2000009","924092402"
"2000009","924092403"
"2000009","924092404"
"2000009","924093101"
"2000009","924093201"
"2000009","924093301"
"2000009","924093401"
"2000008","924101101"
"2000008","924101201"
"2000008","924101301"
"2000008","924101401"
"2000008","924102101"
"2000008","924102102"
"2000008","924102103"
"2000008","924102104"
"2000008","924102201"
"2000008","924102202"
"2000008","924102203"
"2000008","924102204"
"2000008","924102301"
"2000008","924102302"
"2000008","924102303"
"2000008","924102304"
"2000008","924102401"
"2000008","924102402"
"2000008","924102403"
"2000008","924102404"
"2000008","924103101"
"2000008","924103201"
"2000008","924103301"
"2000008","924103401"
"2000005","924111101"
"2000005","924111201"
"2000005","924111301"
"2000005","924111401"
"2000005","924112101"
"2000005","924112102"
"2000005","924112103"
"2000005","924112104"
"2000005","924112201"
"2000005","924112202"
"2000005","924112203"
"2000005","924112204"
"2000005","924112301"
"2000005","924112302"
"2000005","924112303"
"2000005","924112304"
"2000005","924112401"
"2000005","924112402"
"2000005","924112403"
"2000005","924112404"
"2000005","924113101"
"2000005","924113201"
"2000005","924113301"
"2000005","924113401"
"2000007","924121101"
"2000007","924121201"
"2000007","924121301"
"2000007","924121401"
"2000007","924122101"
"2000007","924122102"
"2000007","924122103"
"2000007","924122104"
"2000007","924122201"
"2000007","924122202"
"2000007","924122203"
"2000007","924122204"
"2000007","924122301"
"2000007","924122302"
"2000007","924122303"
"2000007","924122304"
"2000007","924122401"
"2000007","924122402"
"2000007","924122403"
"2000007","924122404"
"2000007","924123101"
"2000007","924123201"
"2000007","924123301"
"2000007","924123401"
"2000009","925011101"
"2000009","925011201"
"2000009","925011301"
"2000009","925011401"
"2000009","925012101"
"2000009","925012102"
"2000009","925012103"
"2000009","925012201"
"2000009","925012202"
"2000009","925012203"
"2000009","925012301"
"2000009","925012302"
"2000009","925012303"
"2000009","925012401"
"2000009","925012402"
"2000009","925012403"
"2000009","925013101"
"2000009","925013201"
"2000009","925013301"
"2000009","925013401"
