1e829b2e3b50704642d48a78c85a83a9aa212aed689ebabc4253002beb300e13,efdf189124e295999b0b27f0e7f3745c8bac1a9ba0b76ea3fd87c111c756768e,22d5bba2719e10071fb6a824cdc52b362b1cf71e3b614e8c3bdce1bdd00f2e50,53e01f20df23d52968f35592f06ce79d1ade540da4897d927630061d929e0ec0,426e7d6fb24bd57bda422cfe9c2c705a473b22ac56d4428667f7d33b04f438d4,f6f6d6bf8eb17c6d8ec782548178b9cef07d5730bc70f3058daa311e1018ca37,f9aeadec68df033b1ef72a35bffd8dad314777847ddfcac13a1b7988cfeebba1,7d3c782dab58eb1465584d0d31334d124318be5943116f59969f471c73f667a0,047ad9b5e27f852ffbd8aad2c2115d333a8c5ec106c02b1b109fcb2d8ad4c68e,30d74e05e36cd8b6ee0cdce10f63a48fa67bd7807223f17f26c7ff0c84c7800c,8b32bd3fa4ba78afca9d78a488c61f8dc07e0dbfe1eebbb09ec4b55355ba03d7,601a13145b3ad7d45d3a606abe93a043e56ab2014ae1c2200fffd242c3a17edc,02966195d4aa19bd2ef7443945e8a3ec3cc953c2e73438f7e90cb9e26a9c8a95,3c9dd78b4836b185e7d2c3b8cad5e391092933ba4f549d5ab007f5798172fc8d
"129901","110","惠理子","10142","110","0","0","24","2","8.83","2024/08/01 16:00:00","2030/12/17 14:59:59","能夠一路挺進到此地，你們及格了。\n不過要是想以更高的境界為目標……\n我就陪你們進行\n更進一步的訓練吧。","1"
"129901","111","惠理子","10142","111","0","0","24","1","6.68","2024/08/01 16:00:00","2030/12/17 14:59:59","曾不成氣候又不靠譜的你們，\n已經有了令人刮目相看的成長。\n原來如此……這份心情，\n就是身為教官的榮幸吧。","2"
"129901","112","惠理子","10142","112","0","0","24","6","8.8","2024/08/01 16:00:00","2030/12/17 14:59:59","沒想到你們能發揮出\n遠超我所預期的力量……真令人吃驚。\n你們已經不是垃圾蟲了，\n作為獨當一面的騎士，引以為傲吧。","2"
"129901","113","惠理子","10142","113","0","0","24","2","8.9","2024/08/01 16:00:00","2030/12/17 14:59:59","嘻嘻，你們表現得很出色。\n我一直深信各位肯定辦得到。\n因為你們是接受我的指導，\n惠理子班優秀的新兵呀。","1"
"129901","114","惠理子","10142","114","0","0","24","2","3.7","2024/08/01 16:00:00","2030/12/17 14:59:59","如此出色的成績……！\n今天這天就作為「為那位大人著想的\n惠理子超越極限紀念日」\n寫入歷史吧……！","5"
"129801","200","真琴","10142","200","0","0","24","1","7.6","2024/08/01 16:00:00","2030/12/17 14:59:59","好，這是一場不錯的訓練呢。\n你們的動作也很靈敏，\n我認為你們確實已經有所成長。\n保持這個狀態，繼續加油吧。","2"
"129801","201","真琴","10142","201","0","0","24","2","2.25","2024/08/01 16:00:00","2030/12/17 14:59:59","總之，恭喜你們抵達終點！\n不過，努力這件事貴在堅持不懈啊。\n如果你們有幹勁繼續加油，\n無論多少次，我都很樂意奉陪喔。","1"
"129801","202","真琴","10142","202","0","0","24","2","3.28","2024/08/01 16:00:00","2030/12/17 14:59:59","這樣行軍訓練就結束了！\n……你們該不會有這種想法吧？\n直到身體牢牢記住學習成果前，\n要腳踏實地反覆去做才算練習啊。","1"
"129801","203","真琴","10142","203","0","0","24","4","2.98","2024/08/01 16:00:00","2030/12/17 14:59:59","我讓大家太勉強自己了嗎……\n不過，不能這樣就放棄啊。\n下次肯定會順利。只要相信這件事，\n持續努力鍛鍊，肯定能開闢出一條路！","1"
"129801","204","真琴","10142","204","0","0","24","4","3","2024/08/01 16:00:00","2030/12/17 14:59:59","這結果真讓人不甘心啊……\n總之，有很多該反省的地方，\n一件一件克服吧。\n我們齊心協力一起面對，來！","1"
"129801","205","真琴","10142","205","0","0","24","1","10.3","2024/08/01 16:00:00","2030/12/17 14:59:59","你們還是不成氣候的訓練兵，\n不必對失敗耿耿於懷。\n不過面臨實戰可就不能這樣了呢。\n下次要重新打起精神挑戰喔！","2"
"129801","206","真琴","10142","206","0","0","24","6","2.93","2024/08/01 16:00:00","2030/12/17 14:59:59","這就是你們的全力？\n不不不，不該是這樣吧。\n你們肯定能變得更強！\n我都這麼說了，肯定不會錯！","1"
"129801","207","真琴","10142","207","0","0","24","3","9.3","2024/08/01 16:00:00","2030/12/17 14:59:59","考慮到你們的實力，\n這個成績算不上是竭盡全力。\n那麼，接下來該做的事情已經決定了。\n轉換心情，重新鍛鍊！","1"
"129801","208","真琴","10142","208","0","0","24","4","6.9","2024/08/01 16:00:00","2030/12/17 14:59:59","還有很多課題尚待改善呢～\n拖沓的動作，慢半拍的判斷……\n只要好好改進這些部分，\n紀錄肯定也能更進一步提升。","1"
"129801","209","真琴","10142","209","0","0","24","2","0","2024/08/01 16:00:00","2030/12/17 14:59:59","能夠一路來到這個地方，你們及格了！\n不如說，回想起一開始不靠譜的樣子，\n你們已經有了驚人的成長吧？\n我認為這是值得自豪的結果啊！","2"
"129801","210","真琴","10142","210","0","0","24","1","5.95","2024/08/01 16:00:00","2030/12/17 14:59:59","雖然這次的訓練挺艱辛的，\n但大家都能確實地跟上呢。\n你們展現了腳踏實地持續進行\n基礎訓練的成果，這就是證據。","2"
"129801","211","真琴","10142","211","0","0","24","2","6.73","2024/08/01 16:00:00","2030/12/17 14:59:59","你們這次訓練也很努力呢！\n好好休息，為下次做好準備喔！\n該怎麼說，看著學生持續在成長，\n我覺得很開心呢……","1"
"129801","212","真琴","10142","212","0","0","24","2","0","2024/08/01 16:00:00","2030/12/17 14:59:59","你們幾個，太厲害了！\n我看這下啊，已經不能說你們是\n菜鳥新兵了呢。就算是在騎士團，\n你們肯定也能大為活躍喔！","2"
"129801","213","真琴","10142","213","0","0","24","1","6.65","2024/08/01 16:00:00","2030/12/17 14:59:59","與敵人的戰鬥方式，正確的狀況判斷，\n最重要的毅力……全都棒極了！\n要是一不留神，連身為教官的我\n都可能會被你們超越呢……嘿嘿。","2"
"129801","214","真琴","10142","214","0","0","24","6","3.05","2024/08/01 16:00:00","2030/12/17 14:59:59","我的指導很出色？\n不不不，能夠變強到這個地步，\n全是因為你們自己的努力。\n我重新再說一次……恭喜你們！","1"
