7c42860b83fdf00c3e01f596841df16e5cc316243669a218f56d1d35430685a1,2b476d47bd00d9a7494e1bb30cb950a964a50e5b55f26df6bb676b0adc309ee3,eebf202d86d4a75e9be5747a58b54ccfae2f28bd1118e961c45384b8a5ce90fe,e30bc19c9ae30e3f1ca764144a6b01bd6ee4af9b315715a085536f5c7c5b2f6b,04db6edf24d81c409dfcae3a81ccdc5e6dca51b2908fb1c933bac4d434ae5d8d
"1","90","811","770114701","770114703"
"1","90","911","770114701","770114704"
"1","85","1011","770114701","770114705"
"1","90","611","770114801","770114801"
"1","90","711","770114801","770114802"
"1","90","811","770114801","770114803"
"1","90","911","770114801","770114804"
"1","85","1011","770114801","770114805"
"1","90","611","770114901","770114901"
"1","90","711","770114901","770114902"
"1","90","811","770114901","770114903"
"1","90","911","770114901","770114904"
"1","85","1011","770114901","770114905"
"1","90","611","770115001","770115001"
"1","90","711","770115001","770115002"
"1","90","811","770115001","770115003"
"1","90","911","770115001","770115004"
"1","85","1011","770115001","770115005"
"1","90","611","770115101","770115101"
"1","90","711","770115101","770115102"
"1","90","811","770115101","770115103"
"1","90","911","770115101","770115104"
"1","85","1011","770115101","770115105"
"1","90","611","770115201","770115201"
"1","90","711","770115201","770115202"
"1","90","811","770115201","770115203"
"1","90","911","770115201","770115204"
"1","85","1011","770115201","770115205"
"1","90","611","770115301","770115301"
"1","90","711","770115301","770115302"
"1","90","811","770115301","770115303"
"1","90","911","770115301","770115304"
"1","85","1011","770115301","770115305"
"1","90","611","770115401","770115401"
"1","90","711","770115401","770115402"
"1","90","811","770115401","770115403"
"1","90","911","770115401","770115404"
"1","85","1011","770115401","770115405"
"1","90","611","770115501","770115501"
"1","90","711","770115501","770115502"
"1","90","811","770115501","770115503"
"1","90","911","770115501","770115504"
"1","85","1011","770115501","770115505"
"1","90","611","770115601","770115601"
"1","90","711","770115601","770115602"
"1","90","811","770115601","770115603"
"1","90","911","770115601","770115604"
"1","85","1011","770115601","770115605"
"1","90","611","770115701","770115701"
"1","90","711","770115701","770115702"
"1","90","811","770115701","770115703"
"1","90","911","770115701","770115704"
"1","85","1011","770115701","770115705"
"1","90","611","770115801","770115801"
"1","90","711","770115801","770115802"
"1","90","811","770115801","770115803"
"1","90","911","770115801","770115804"
"1","85","1011","770115801","770115805"
"1","90","611","770115901","770115901"
"1","90","711","770115901","770115902"
"1","90","811","770115901","770115903"
"1","90","911","770115901","770115904"
"1","85","1011","770115901","770115905"
"1","90","611","770116001","770116001"
"1","90","711","770116001","770116002"
"1","90","811","770116001","770116003"
"1","90","911","770116001","770116004"
"1","85","1011","770116001","770116005"
"1","90","611","770116101","770116101"
"1","90","711","770116101","770116102"
"1","90","811","770116101","770116103"
"1","90","911","770116101","770116104"
"1","85","1011","770116101","770116105"
"1","90","611","770116201","770116201"
"1","90","711","770116201","770116202"
"1","90","811","770116201","770116203"
"1","90","911","770116201","770116204"
"1","85","1011","770116201","770116205"
"1","90","611","770116301","770116301"
"1","90","711","770116301","770116302"
"1","90","811","770116301","770116303"
"1","90","911","770116301","770116304"
"1","85","1011","770116301","770116305"
"1","90","611","770116401","770116401"
"1","90","711","770116401","770116402"
"1","90","811","770116401","770116403"
"1","90","911","770116401","770116404"
"1","85","1011","770116401","770116405"
"1","90","611","770116501","770116501"
"1","90","711","770116501","770116502"
"1","90","811","770116501","770116503"
"1","90","911","770116501","770116504"
"1","85","1011","770116501","770116505"
"1","90","611","770116601","770116601"
"1","90","711","770116601","770116602"
"1","90","811","770116601","770116603"
"1","90","911","770116601","770116604"
"1","85","1011","770116601","770116605"
"1","90","611","770116701","770116701"
"1","90","711","770116701","770116702"
"1","90","811","770116701","770116703"
"1","90","911","770116701","770116704"
"1","85","1011","770116701","770116705"
"1","90","611","770116801","770116801"
"1","90","711","770116801","770116802"
"1","90","811","770116801","770116803"
"1","90","911","770116801","770116804"
"1","85","1011","770116801","770116805"
"1","90","611","770116901","770116901"
"1","90","711","770116901","770116902"
"1","90","811","770116901","770116903"
"1","90","911","770116901","770116904"
"1","85","1011","770116901","770116905"
"1","90","611","770117001","770117001"
"1","90","711","770117001","770117002"
"1","90","811","770117001","770117003"
"1","90","911","770117001","770117004"
"1","85","1011","770117001","770117005"
"1","90","611","770117101","770117101"
"1","90","711","770117101","770117102"
"1","90","811","770117101","770117103"
"1","90","911","770117101","770117104"
"1","85","1011","770117101","770117105"
"1","90","611","770117201","770117201"
"1","90","711","770117201","770117202"
"1","90","811","770117201","770117203"
"1","90","911","770117201","770117204"
"1","85","1011","770117201","770117205"
"2","90","112","770120101","770120101"
"2","90","112","770120201","770120201"
"2","90","112","770120301","770120301"
"2","90","112","770120401","770120401"
"2","90","112","770120501","770120501"
"2","90","112","770120601","770120601"
"2","90","112","770120701","770120701"
"2","90","112","770120801","770120801"
"2","90","112","770120901","770120901"
"2","90","112","770121001","770121001"
"2","90","112","770121101","770121101"
"2","90","112","770121201","770121201"
"2","90","612","770121301","770121301"
"2","90","712","770121301","770121302"
"2","90","812","770121301","770121303"
"2","90","912","770121301","770121304"
"2","85","1012","770121301","770121305"
"2","90","612","770121401","770121401"
"2","90","712","770121401","770121402"
"2","90","812","770121401","770121403"
"2","90","912","770121401","770121404"
"2","85","1012","770121401","770121405"
"2","90","612","770121501","770121501"
"2","90","712","770121501","770121502"
"2","90","812","770121501","770121503"
"2","90","912","770121501","770121504"
"2","85","1012","770121501","770121505"
"2","90","612","770121601","770121601"
"2","90","712","770121601","770121602"
"2","90","812","770121601","770121603"
"2","90","912","770121601","770121604"
"2","85","1012","770121601","770121605"
"2","90","612","770121701","770121701"
"2","90","712","770121701","770121702"
"2","90","812","770121701","770121703"
"2","90","912","770121701","770121704"
"2","85","1012","770121701","770121705"
"2","90","612","770121801","770121801"
"2","90","712","770121801","770121802"
"2","90","812","770121801","770121803"
"2","90","912","770121801","770121804"
"2","85","1012","770121801","770121805"
"2","90","612","770121901","770121901"
"2","90","712","770121901","770121902"
"2","90","812","770121901","770121903"
"2","90","912","770121901","770121904"
"2","85","1012","770121901","770121905"
"2","90","612","770122001","770122001"
"2","90","712","770122001","770122002"
"2","90","812","770122001","770122003"
"2","90","912","770122001","770122004"
"2","85","1012","770122001","770122005"
"2","90","612","770122101","770122101"
"2","90","712","770122101","770122102"
"2","90","812","770122101","770122103"
"2","90","912","770122101","770122104"
"2","85","1012","770122101","770122105"
"2","90","612","770122201","770122201"
"2","90","712","770122201","770122202"
"2","90","812","770122201","770122203"
"2","90","912","770122201","770122204"
"2","85","1012","770122201","770122205"
"2","90","612","770122301","770122301"
"2","90","712","770122301","770122302"
"2","90","812","770122301","770122303"
"2","90","912","770122301","770122304"
"2","85","1012","770122301","770122305"
"2","90","612","770122401","770122401"
"2","90","712","770122401","770122402"
"2","90","812","770122401","770122403"
"2","90","912","770122401","770122404"
"2","85","1012","770122401","770122405"
"1","90","121","770210101","770210101"
"1","90","121","770210201","770210201"
"1","90","121","770210301","770210301"
"1","90","121","770210401","770210401"
"1","90","121","770210501","770210501"
"1","90","121","770210601","770210601"
"1","90","121","770210701","770210701"
"1","90","121","770210801","770210801"
"1","90","121","770210901","770210901"
"1","90","121","770211001","770211001"
"1","90","121","770211101","770211101"
"1","90","121","770211201","770211201"
"1","90","121","770211301","770211301"
"1","90","121","770211401","770211401"
"1","90","121","770211501","770211501"
"1","90","121","770211601","770211601"
"1","90","121","770211701","770211701"
"1","90","121","770211801","770211801"
"1","90","121","770211901","770211901"
"1","90","121","770212001","770212001"
"1","90","121","770212101","770212101"
"1","90","121","770212201","770212201"
"1","90","121","770212301","770212301"
"1","90","121","770212401","770212401"
"1","90","121","770212501","770212501"
"1","90","121","770212601","770212601"
"1","90","121","770212701","770212701"
"1","90","121","770212801","770212801"
"1","90","121","770212901","770212901"
"1","90","121","770213001","770213001"
"1","90","121","770213101","770213101"
"1","90","121","770213201","770213201"
"1","90","121","770213301","770213301"
"1","90","121","770213401","770213401"
"1","90","121","770213501","770213501"
"1","90","121","770213601","770213601"
"1","90","621","770213701","770213701"
"1","90","721","770213701","770213702"
"1","90","821","770213701","770213703"
"1","90","921","770213701","770213704"
"1","85","1021","770213701","770213705"
"1","90","621","770213801","770213801"
"1","90","721","770213801","770213802"
"1","90","821","770213801","770213803"
"1","90","921","770213801","770213804"
"1","85","1021","770213801","770213805"
"1","90","621","770213901","770213901"
"1","90","721","770213901","770213902"
"1","90","821","770213901","770213903"
"1","90","921","770213901","770213904"
"1","85","1021","770213901","770213905"
"1","90","621","770214001","770214001"
"1","90","721","770214001","770214002"
"1","90","821","770214001","770214003"
"1","90","921","770214001","770214004"
"1","85","1021","770214001","770214005"
"1","90","621","770214101","770214101"
"1","90","721","770214101","770214102"
"1","90","821","770214101","770214103"
"1","90","921","770214101","770214104"
"1","85","1021","770214101","770214105"
"1","90","621","770214201","770214201"
"1","90","721","770214201","770214202"
"1","90","821","770214201","770214203"
"1","90","921","770214201","770214204"
"1","85","1021","770214201","770214205"
"1","90","621","770214301","770214301"
"1","90","721","770214301","770214302"
"1","90","821","770214301","770214303"
"1","90","921","770214301","770214304"
"1","85","1021","770214301","770214305"
"1","90","621","770214401","770214401"
"1","90","721","770214401","770214402"
"1","90","821","770214401","770214403"
"1","90","921","770214401","770214404"
"1","85","1021","770214401","770214405"
"1","90","621","770214501","770214501"
"1","90","721","770214501","770214502"
"1","90","821","770214501","770214503"
"1","90","921","770214501","770214504"
"1","85","1021","770214501","770214505"
"1","90","621","770214601","770214601"
"1","90","721","770214601","770214602"
"1","90","821","770214601","770214603"
"1","90","921","770214601","770214604"
"1","85","1021","770214601","770214605"
"1","90","621","770214701","770214701"
"1","90","721","770214701","770214702"
"1","90","821","770214701","770214703"
"1","90","921","770214701","770214704"
"1","85","1021","770214701","770214705"
"1","90","621","770214801","770214801"
"1","90","721","770214801","770214802"
"1","90","821","770214801","770214803"
"1","90","921","770214801","770214804"
"1","85","1021","770214801","770214805"
"1","90","621","770214901","770214901"
"1","90","721","770214901","770214902"
"1","90","821","770214901","770214903"
"1","90","921","770214901","770214904"
"1","85","1021","770214901","770214905"
"1","90","621","770215001","770215001"
"1","90","721","770215001","770215002"
"1","90","821","770215001","770215003"
"1","90","921","770215001","770215004"
"1","85","1021","770215001","770215005"
"1","90","621","770215101","770215101"
"1","90","721","770215101","770215102"
"1","90","821","770215101","770215103"
"1","90","921","770215101","770215104"
"1","85","1021","770215101","770215105"
"1","90","621","770215201","770215201"
"1","90","721","770215201","770215202"
"1","90","821","770215201","770215203"
"1","90","921","770215201","770215204"
"1","85","1021","770215201","770215205"
"1","90","621","770215301","770215301"
"1","90","721","770215301","770215302"
"1","90","821","770215301","770215303"
"1","90","921","770215301","770215304"
"1","85","1021","770215301","770215305"
"1","90","621","770215401","770215401"
"1","90","721","770215401","770215402"
"1","90","821","770215401","770215403"
"1","90","921","770215401","770215404"
"1","85","1021","770215401","770215405"
"1","90","621","770215501","770215501"
"1","90","721","770215501","770215502"
"1","90","821","770215501","770215503"
"1","90","921","770215501","770215504"
"1","85","1021","770215501","770215505"
"1","90","621","770215601","770215601"
"1","90","721","770215601","770215602"
"1","90","821","770215601","770215603"
"1","90","921","770215601","770215604"
"1","85","1021","770215601","770215605"
"1","90","621","770215701","770215701"
"1","90","721","770215701","770215702"
"1","90","821","770215701","770215703"
"1","90","921","770215701","770215704"
"1","85","1021","770215701","770215705"
"1","90","621","770215801","770215801"
"1","90","721","770215801","770215802"
"1","90","821","770215801","770215803"
"1","90","921","770215801","770215804"
"1","85","1021","770215801","770215805"
"1","90","621","770215901","770215901"
"1","90","721","770215901","770215902"
"1","90","821","770215901","770215903"
"1","90","921","770215901","770215904"
"1","85","1021","770215901","770215905"
"1","90","621","770216001","770216001"
"1","90","721","770216001","770216002"
"1","90","821","770216001","770216003"
"1","90","921","770216001","770216004"
"1","85","1021","770216001","770216005"
"1","90","621","770216101","770216101"
"1","90","721","770216101","770216102"
"1","90","821","770216101","770216103"
"1","90","921","770216101","770216104"
"1","85","1021","770216101","770216105"
"1","90","621","770216201","770216201"
"1","90","721","770216201","770216202"
"1","90","821","770216201","770216203"
"1","90","921","770216201","770216204"
"1","85","1021","770216201","770216205"
"1","90","621","770216301","770216301"
"1","90","721","770216301","770216302"
"1","90","821","770216301","770216303"
"1","90","921","770216301","770216304"
"1","85","1021","770216301","770216305"
"1","90","621","770216401","770216401"
"1","90","721","770216401","770216402"
"1","90","821","770216401","770216403"
"1","90","921","770216401","770216404"
"1","85","1021","770216401","770216405"
"1","90","621","770216501","770216501"
"1","90","721","770216501","770216502"
"1","90","821","770216501","770216503"
"1","90","921","770216501","770216504"
"1","85","1021","770216501","770216505"
"1","90","621","770216601","770216601"
"1","90","721","770216601","770216602"
"1","90","821","770216601","770216603"
"1","90","921","770216601","770216604"
"1","85","1021","770216601","770216605"
"1","90","621","770216701","770216701"
"1","90","721","770216701","770216702"
"1","90","821","770216701","770216703"
"1","90","921","770216701","770216704"
"1","85","1021","770216701","770216705"
"1","90","621","770216801","770216801"
"1","90","721","770216801","770216802"
"1","90","821","770216801","770216803"
"1","90","921","770216801","770216804"
"1","85","1021","770216801","770216805"
"1","90","621","770216901","770216901"
"1","90","721","770216901","770216902"
"1","90","821","770216901","770216903"
"1","90","921","770216901","770216904"
"1","85","1021","770216901","770216905"
"1","90","621","770217001","770217001"
"1","90","721","770217001","770217002"
"1","90","821","770217001","770217003"
"1","90","921","770217001","770217004"
"1","85","1021","770217001","770217005"
"1","90","621","770217101","770217101"
"1","90","721","770217101","770217102"
"1","90","821","770217101","770217103"
"1","90","921","770217101","770217104"
"1","85","1021","770217101","770217105"
"1","90","621","770217201","770217201"
"1","90","721","770217201","770217202"
"1","90","821","770217201","770217203"
"1","90","921","770217201","770217204"
"1","85","1021","770217201","770217205"
"2","90","122","770220101","770220101"
"2","90","122","770220201","770220201"
"2","90","122","770220301","770220301"
"2","90","122","770220401","770220401"
"2","90","122","770220501","770220501"
"2","90","122","770220601","770220601"
"2","90","122","770220701","770220701"
"2","90","122","770220801","770220801"
"2","90","122","770220901","770220901"
"2","90","122","770221001","770221001"
"2","90","122","770221101","770221101"
"2","90","122","770221201","770221201"
"2","90","622","770221301","770221301"
"2","90","722","770221301","770221302"
"2","90","822","770221301","770221303"
"2","90","922","770221301","770221304"
"2","85","1022","770221301","770221305"
"2","90","622","770221401","770221401"
"2","90","722","770221401","770221402"
"2","90","822","770221401","770221403"
"2","90","922","770221401","770221404"
"2","85","1022","770221401","770221405"
"2","90","622","770221501","770221501"
"2","90","722","770221501","770221502"
"2","90","822","770221501","770221503"
"2","90","922","770221501","770221504"
"2","85","1022","770221501","770221505"
"2","90","622","770221601","770221601"
"2","90","722","770221601","770221602"
"2","90","822","770221601","770221603"
"2","90","922","770221601","770221604"
"2","85","1022","770221601","770221605"
"2","90","622","770221701","770221701"
"2","90","722","770221701","770221702"
"2","90","822","770221701","770221703"
"2","90","922","770221701","770221704"
"2","85","1022","770221701","770221705"
"2","90","622","770221801","770221801"
"2","90","722","770221801","770221802"
"2","90","822","770221801","770221803"
"2","90","922","770221801","770221804"
"2","85","1022","770221801","770221805"
"2","90","622","770221901","770221901"
"2","90","722","770221901","770221902"
"2","90","822","770221901","770221903"
"2","90","922","770221901","770221904"
"2","85","1022","770221901","770221905"
"2","90","622","770222001","770222001"
"2","90","722","770222001","770222002"
"2","90","822","770222001","770222003"
"2","90","922","770222001","770222004"
"2","85","1022","770222001","770222005"
"2","90","622","770222101","770222101"
"2","90","722","770222101","770222102"
"2","90","822","770222101","770222103"
"2","90","922","770222101","770222104"
"2","85","1022","770222101","770222105"
"2","90","622","770222201","770222201"
"2","90","722","770222201","770222202"
"2","90","822","770222201","770222203"
"2","90","922","770222201","770222204"
"2","85","1022","770222201","770222205"
"2","90","622","770222301","770222301"
"2","90","722","770222301","770222302"
"2","90","822","770222301","770222303"
"2","90","922","770222301","770222304"
"2","85","1022","770222301","770222305"
"2","90","622","770222401","770222401"
"2","90","722","770222401","770222402"
"2","90","822","770222401","770222403"
"2","90","922","770222401","770222404"
"2","85","1022","770222401","770222405"
"1","90","131","770310101","770310101"
"1","90","131","770310201","770310201"
"1","90","131","770310301","770310301"
"1","90","131","770310401","770310401"
"1","90","131","770310501","770310501"
"1","90","131","770310601","770310601"
"1","90","131","770310701","770310701"
"1","90","131","770310801","770310801"
"1","90","131","770310901","770310901"
"1","90","131","770311001","770311001"
"1","90","131","770311101","770311101"
"1","90","131","770311201","770311201"
"1","90","131","770311301","770311301"
"1","90","131","770311401","770311401"
"1","90","131","770311501","770311501"
"1","90","131","770311601","770311601"
"1","90","131","770311701","770311701"
"1","90","131","770311801","770311801"
"1","90","131","770311901","770311901"
"1","90","131","770312001","770312001"
"1","90","131","770312101","770312101"
"1","90","131","770312201","770312201"
"1","90","131","770312301","770312301"
"1","90","131","770312401","770312401"
"1","90","131","770312501","770312501"
"1","90","131","770312601","770312601"
"1","90","131","770312701","770312701"
"1","90","131","770312801","770312801"
"1","90","131","770312901","770312901"
"1","90","131","770313001","770313001"
"1","90","131","770313101","770313101"
"1","90","131","770313201","770313201"
"1","90","131","770313301","770313301"
"1","90","131","770313401","770313401"
"1","90","131","770313501","770313501"
"1","90","131","770313601","770313601"
"1","90","631","770313701","770313701"
"1","90","731","770313701","770313702"
"1","90","831","770313701","770313703"
"1","90","931","770313701","770313704"
"1","85","1031","770313701","770313705"
"1","90","631","770313801","770313801"
"1","90","731","770313801","770313802"
"1","90","831","770313801","770313803"
"1","90","931","770313801","770313804"
"1","85","1031","770313801","770313805"
"1","90","631","770313901","770313901"
"1","90","731","770313901","770313902"
"1","90","831","770313901","770313903"
"1","90","931","770313901","770313904"
"1","85","1031","770313901","770313905"
"1","90","631","770314001","770314001"
"1","90","731","770314001","770314002"
"1","90","831","770314001","770314003"
"1","90","931","770314001","770314004"
"1","85","1031","770314001","770314005"
"1","90","631","770314101","770314101"
"1","90","731","770314101","770314102"
"1","90","831","770314101","770314103"
"1","90","931","770314101","770314104"
"1","85","1031","770314101","770314105"
"1","90","631","770314201","770314201"
"1","90","731","770314201","770314202"
"1","90","831","770314201","770314203"
"1","90","931","770314201","770314204"
"1","85","1031","770314201","770314205"
"1","90","631","770314301","770314301"
"1","90","731","770314301","770314302"
"1","90","831","770314301","770314303"
"1","90","931","770314301","770314304"
"1","85","1031","770314301","770314305"
"1","90","631","770314401","770314401"
"1","90","731","770314401","770314402"
"1","90","831","770314401","770314403"
"1","90","931","770314401","770314404"
"1","85","1031","770314401","770314405"
"1","90","631","770314501","770314501"
"1","90","731","770314501","770314502"
"1","90","831","770314501","770314503"
"1","90","931","770314501","770314504"
"1","85","1031","770314501","770314505"
"1","90","631","770314601","770314601"
"1","90","731","770314601","770314602"
"1","90","831","770314601","770314603"
"1","90","931","770314601","770314604"
"1","85","1031","770314601","770314605"
"1","90","631","770314701","770314701"
"1","90","731","770314701","770314702"
"1","90","831","770314701","770314703"
"1","90","931","770314701","770314704"
"1","85","1031","770314701","770314705"
"1","90","631","770314801","770314801"
"1","90","731","770314801","770314802"
"1","90","831","770314801","770314803"
"1","90","931","770314801","770314804"
"1","85","1031","770314801","770314805"
"1","90","631","770314901","770314901"
"1","90","731","770314901","770314902"
"1","90","831","770314901","770314903"
"1","90","931","770314901","770314904"
"1","85","1031","770314901","770314905"
"1","90","631","770315001","770315001"
"1","90","731","770315001","770315002"
"1","90","831","770315001","770315003"
"1","90","931","770315001","770315004"
"1","85","1031","770315001","770315005"
"1","90","631","770315101","770315101"
"1","90","731","770315101","770315102"
"1","90","831","770315101","770315103"
"1","90","931","770315101","770315104"
"1","85","1031","770315101","770315105"
"1","90","631","770315201","770315201"
"1","90","731","770315201","770315202"
"1","90","831","770315201","770315203"
"1","90","931","770315201","770315204"
"1","85","1031","770315201","770315205"
"1","90","631","770315301","770315301"
"1","90","731","770315301","770315302"
"1","90","831","770315301","770315303"
"1","90","931","770315301","770315304"
"1","85","1031","770315301","770315305"
"1","90","631","770315401","770315401"
"1","90","731","770315401","770315402"
"1","90","831","770315401","770315403"
"1","90","931","770315401","770315404"
"1","85","1031","770315401","770315405"
"1","90","631","770315501","770315501"
"1","90","731","770315501","770315502"
"1","90","831","770315501","770315503"
"1","90","931","770315501","770315504"
"1","85","1031","770315501","770315505"
"1","90","631","770315601","770315601"
"1","90","731","770315601","770315602"
"1","90","831","770315601","770315603"
"1","90","931","770315601","770315604"
"1","85","1031","770315601","770315605"
"1","90","631","770315701","770315701"
"1","90","731","770315701","770315702"
"1","90","831","770315701","770315703"
"1","90","931","770315701","770315704"
"1","85","1031","770315701","770315705"
"1","90","631","770315801","770315801"
"1","90","731","770315801","770315802"
"1","90","831","770315801","770315803"
"1","90","931","770315801","770315804"
"1","85","1031","770315801","770315805"
"1","90","631","770315901","770315901"
"1","90","731","770315901","770315902"
"1","90","831","770315901","770315903"
"1","90","931","770315901","770315904"
"1","85","1031","770315901","770315905"
"1","90","631","770316001","770316001"
"1","90","731","770316001","770316002"
"1","90","831","770316001","770316003"
"1","90","931","770316001","770316004"
"1","85","1031","770316001","770316005"
"1","90","631","770316101","770316101"
"1","90","731","770316101","770316102"
"1","90","831","770316101","770316103"
"1","90","931","770316101","770316104"
"1","85","1031","770316101","770316105"
"1","90","631","770316201","770316201"
"1","90","731","770316201","770316202"
"1","90","831","770316201","770316203"
"1","90","931","770316201","770316204"
"1","85","1031","770316201","770316205"
"1","90","631","770316301","770316301"
"1","90","731","770316301","770316302"
"1","90","831","770316301","770316303"
"1","90","931","770316301","770316304"
"1","85","1031","770316301","770316305"
"1","90","631","770316401","770316401"
"1","90","731","770316401","770316402"
"1","90","831","770316401","770316403"
"1","90","931","770316401","770316404"
"1","85","1031","770316401","770316405"
"1","90","631","770316501","770316501"
"1","90","731","770316501","770316502"
"1","90","831","770316501","770316503"
"1","90","931","770316501","770316504"
"1","85","1031","770316501","770316505"
"1","90","631","770316601","770316601"
"1","90","731","770316601","770316602"
"1","90","831","770316601","770316603"
"1","90","931","770316601","770316604"
"1","85","1031","770316601","770316605"
"1","90","631","770316701","770316701"
"1","90","731","770316701","770316702"
"1","90","831","770316701","770316703"
"1","90","931","770316701","770316704"
"1","85","1031","770316701","770316705"
"1","90","631","770316801","770316801"
"1","90","731","770316801","770316802"
"1","90","831","770316801","770316803"
"1","90","931","770316801","770316804"
"1","85","1031","770316801","770316805"
"1","90","631","770316901","770316901"
"1","90","731","770316901","770316902"
"1","90","831","770316901","770316903"
"1","90","931","770316901","770316904"
"1","85","1031","770316901","770316905"
"1","90","631","770317001","770317001"
"1","90","731","770317001","770317002"
"1","90","831","770317001","770317003"
"1","90","931","770317001","770317004"
"1","85","1031","770317001","770317005"
"1","90","631","770317101","770317101"
"1","90","731","770317101","770317102"
"1","90","831","770317101","770317103"
"1","90","931","770317101","770317104"
"1","85","1031","770317101","770317105"
"1","90","631","770317201","770317201"
"1","90","731","770317201","770317202"
"1","90","831","770317201","770317203"
"1","90","931","770317201","770317204"
"1","85","1031","770317201","770317205"
"2","90","132","770320101","770320101"
"2","90","132","770320201","770320201"
"2","90","132","770320301","770320301"
"2","90","132","770320401","770320401"
"2","90","132","770320501","770320501"
"2","90","132","770320601","770320601"
"2","90","132","770320701","770320701"
"2","90","132","770320801","770320801"
"2","90","132","770320901","770320901"
"2","90","132","770321001","770321001"
"2","90","132","770321101","770321101"
"2","90","132","770321201","770321201"
"2","90","632","770321301","770321301"
"2","90","732","770321301","770321302"
"2","90","832","770321301","770321303"
"2","90","932","770321301","770321304"
"2","85","1032","770321301","770321305"
"2","90","632","770321401","770321401"
"2","90","732","770321401","770321402"
"2","90","832","770321401","770321403"
"2","90","932","770321401","770321404"
"2","85","1032","770321401","770321405"
"2","90","632","770321501","770321501"
"2","90","732","770321501","770321502"
"2","90","832","770321501","770321503"
"2","90","932","770321501","770321504"
"2","85","1032","770321501","770321505"
"2","90","632","770321601","770321601"
"2","90","732","770321601","770321602"
"2","90","832","770321601","770321603"
"2","90","932","770321601","770321604"
"2","85","1032","770321601","770321605"
"2","90","632","770321701","770321701"
"2","90","732","770321701","770321702"
"2","90","832","770321701","770321703"
"2","90","932","770321701","770321704"
"2","85","1032","770321701","770321705"
"2","90","632","770321801","770321801"
"2","90","732","770321801","770321802"
"2","90","832","770321801","770321803"
"2","90","932","770321801","770321804"
"2","85","1032","770321801","770321805"
"2","90","632","770321901","770321901"
"2","90","732","770321901","770321902"
"2","90","832","770321901","770321903"
"2","90","932","770321901","770321904"
