927f801098e4a4777c03cee36aca153e165046dffba314848b3a7c1e4b3b4d61,c07503fc8e123fe7cfaf9dcd756437cc1181edfd5668000aa78e090823332bcc,27c6b1889faf502c026c1dbda63f1e606daff26abd46bcbbca70c2ca20532c04,3eb4b9a3fcd559bf1e76ddfc2adc268089d1916ac1040d62bc26944af0c89557,9d91436de11aab26bd5df14626e708b2429721d12291ab2e42e795f9e3f21c0e,611fd8bb1b7f1ed0754ec3838e09a44b7d02c3d9e8a82419579746316b59694a,e7e7019f255544347fef13ba083067bee736bdf2300d3794225ef63b92b50e62,6ad4200823c4c352c2fde808d0c93665d1a3987e067160075521f6c56f2287bb,9df199b6b34fe0f53c8e02b16e0eb3bfba3b517d0018b8364b37b58b3fc31a13,bbf2604fba3abdacb59b60fec03f713cd46dabc2d426bc32e4b801bbc0eca8f7,bd14f1ac9fe1b87fe6376eb2e6d877f4a773f9f1e8fedbf06ab7cf9695be7f3c,7d62e6a6826eec746fcdb9b4f50f6287dd9f99bd201d8150ffcd3ccc7e52420e,c01cac703b976790e079a36157d5d95f5875ba83aa1c67010e7dc2ec74fb3e5d,f47dd3fcb3f275ae6e43911883465b00f5ad434a1c88ef75de102802f934c430
"0","61038001","2020/07/02 16:00:00","0","601","9012","61038001","0","10038","10038101","6008","1","2020/07/19 15:59:59","挑戰 1 次好朋友X吧（全難易度共通） "
"0","61038002","2020/07/02 16:00:00","0","601","9004","61038002","0","10038","10038102","6004","10","2020/07/19 15:59:59","完成10次活動冒險"
"0","61039001","2020/07/16 16:00:00","0","601","9012","61039001","0","10039","10039101","6008","1","2020/07/26 15:59:59","挑戰 1 次元核‧巨靈吧（全難易度皆可） "
"0","61039002","2020/07/16 16:00:00","0","601","9004","61039002","0","10039","10039102","6004","10","2020/07/26 15:59:59","完成10次活動冒險"
"0","61040001","2020/08/03 16:00:00","0","601","9012","61040001","0","10040","101","6008","1","2020/08/21 15:59:59","挑戰 1 次忍者首領半藏吧（全難易度共通） "
"0","61040002","2020/08/03 16:00:00","0","601","9004","61040002","0","10040","102","6004","10","2020/08/21 15:59:59","完成10次活動冒險"
"0","61041001","2020/09/18 16:00:00","0","601","9012","61041001","0","10041","10041101","6008","1","2020/09/28 15:59:59","挑戰 1 次惡代官吧（全難易度皆可） "
"0","61041002","2020/09/18 16:00:00","0","601","9004","61041002","0","10041","10041102","6004","10","2020/09/28 15:59:59","完成10次活動冒險"
"0","61042001","2020/09/04 16:00:00","0","601","9012","61042001","0","10042","10042101","6008","1","2020/09/18 15:59:59","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） "
"0","61042002","2020/09/04 16:00:00","0","601","9004","61042002","0","10042","10042102","6004","10","2020/09/18 15:59:59","完成10次活動冒險"
"0","61043001","2020/10/19 16:00:00","0","601","9012","61043001","0","10043","10043101","6008","1","2020/10/28 15:59:59","挑戰 1 次雨神大人吧（全難易度共通） "
"0","61043002","2020/10/19 16:00:00","0","601","9004","61043002","0","10043","10043102","6004","10","2020/10/28 15:59:59","完成10次活動冒險"
"0","61044001","2020/11/02 16:00:00","0","601","9012","61044001","0","10044","10044101","6008","1","2020/11/20 15:59:59","挑戰 1 次覺醒‧覺醒‧花心星吧（全難易度共通） "
"0","61044002","2020/11/02 16:00:00","0","601","9004","61044002","0","10044","10044102","6004","10","2020/11/20 15:59:59","完成10次活動冒險"
"0","61045001","2020/11/17 16:00:00","0","601","9012","61045001","0","10045","10045101","6008","1","2020/11/27 15:59:59","挑戰 1 次奄美魔物吧（全難易度共通） "
"0","61045002","2020/11/17 16:00:00","0","601","9004","61045002","0","10045","10045102","6004","10","2020/11/27 15:59:59","完成10次活動冒險"
"0","61046001","2020/12/04 16:00:00","0","601","9012","61046001","0","10046","10046101","6008","1","2020/12/22 15:59:59","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） "
"0","61046002","2020/12/04 16:00:00","0","601","9004","61046002","0","10046","10046102","6004","10","2020/12/22 15:59:59","完成10次活動冒險"
"0","61047001","2020/12/18 16:00:00","0","601","9012","61047001","0","10047","101","6008","1","2020/12/27 15:59:59","挑戰 1 次劇毒曼德拉草吧（全難易度共通） "
"0","61047002","2020/12/18 16:00:00","0","601","9004","61047002","0","10047","102","6004","10","2020/12/27 15:59:59","完成10次活動冒險"
"0","61048001","2020/12/31 16:00:00","0","601","9012","61048001","0","10048","10048101","6008","1","2021/01/18 15:59:59","挑戰 1 次失控的純潔之弓吧（全難易度共通） "
"0","61048002","2020/12/31 16:00:00","0","601","9004","61048002","0","10048","10048102","6004","10","2021/01/18 15:59:59","完成10次活動冒險"
"0","61049001","2021/01/18 16:00:00","0","601","9012","61049001","0","10049","10049101","6008","1","2021/01/27 15:59:59","挑戰 1 次幻影男爵吧（全難易度共通） "
"0","61049002","2021/01/18 16:00:00","0","601","9004","61049002","0","10049","10049102","6004","10","2021/01/27 15:59:59","完成10次活動冒險"
"0","61050001","2021/02/01 16:00:00","0","601","9012","61050001","0","10050","10050101","6008","1","2021/02/19 15:59:59","挑戰1次驚叫鬼魂教父吧（全難易度共通） "
"0","61050002","2021/02/01 16:00:00","0","601","9004","61050002","0","10050","10050102","6004","10","2021/02/19 15:59:59","完成10次活動冒險"
"0","61051001","2021/02/19 16:00:00","0","601","9012","61051001","0","10051","10051101","6008","1","2021/02/28 15:59:59","挑戰 1 次似龍生物吧（全難易度共通） "
"0","61051002","2021/02/19 16:00:00","0","601","9004","61051002","0","10051","10051102","6004","10","2021/02/28 15:59:59","完成10次活動冒險"
"0","61052001","2021/03/02 16:00:00","0","601","9012","61052001","0","10052","10052101","6008","1","2021/03/20 15:59:59","挑戰1次反逆獸 de M吧（全難易度共通） "
"0","61052002","2021/03/02 16:00:00","0","601","9004","61052002","0","10052","10052102","6004","10","2021/03/20 15:59:59","完成10次活動冒險"
"0","61053001","2021/04/16 16:00:00","0","601","9012","61053001","0","10053","10053101","6008","1","2021/04/30 15:59:59","挑戰 1 次貝特魯吉烏斯吧（全難易度皆可） "
"0","61053002","2021/04/16 16:00:00","0","601","9004","61053002","0","10053","10053102","6004","10","2021/04/30 15:59:59","完成10次活動冒險"
"0","61054001","2021/04/01 16:00:00","0","601","9012","61054001","0","10054","10054101","6008","1","2021/04/19 15:59:59","挑戰1次被操控的雪人（全難易度共通） "
"0","61054002","2021/04/01 16:00:00","0","601","9004","61054002","0","10054","10054102","6004","10","2021/04/19 15:59:59","完成10次活動冒險"
"0","61055001","2021/03/17 16:00:00","0","601","9012","61055001","0","10055","10055101","6008","1","2021/03/26 15:59:59","挑戰 1 次復仇者馴鹿吧（全難易度共通） "
"0","61055002","2021/03/17 16:00:00","0","601","9004","61055002","0","10055","10055102","6004","10","2021/03/26 15:59:59","完成10次活動冒險"
"0","61056001","2021/05/04 16:00:00","0","601","9012","61056001","0","10056","10056101","6008","1","2021/05/22 15:59:59","挑戰1次究極金槍鮪（全難易度共通） "
"0","61056002","2021/05/04 16:00:00","0","601","9004","61056002","0","10056","10056102","6004","10","2021/05/22 15:59:59","完成10次活動冒險"
"0","61057001","2021/05/19 16:00:00","0","601","9012","61057001","0","10057","10057101","6008","1","2021/05/28 14:59:59","挑戰 1 次山神大人吧（全難易度共通） "
"0","61057002","2021/05/19 16:00:00","0","601","9004","61057002","0","10057","10057102","6004","10","2021/05/28 14:59:59","完成10次活動冒險"
"0","61058001","2021/06/02 16:00:00","0","601","9012","61058001","0","10058","10058101","6008","1","2021/06/26 15:59:59","挑戰 1 次Boss吧（前後篇的全難易度共通）"
"0","61058002","2021/06/02 16:00:00","0","601","9004","61058002","0","10058","10058102","6004","10","2021/06/26 15:59:59","完成10次活動冒險（前後篇共通）"
"0","61060001","2021/06/18 16:00:00","0","601","9012","61060001","0","10060","10060101","6008","1","2021/06/27 15:59:59","挑戰 1 次反逆獸吧（全難易度共通） "
"0","61060002","2021/06/18 16:00:00","0","601","9004","61060002","0","10060","10060102","6004","10","2021/06/27 15:59:59","完成10次活動冒險"
"0","61061001","2021/07/05 16:00:00","0","601","9012","61061001","0","10061","10061101","6008","1","2021/07/23 15:59:59","挑戰 1 次魔物的公主吧（全難易度共通） "
"0","61061002","2021/07/05 16:00:00","0","601","9004","61061002","0","10061","10061102","6004","10","2021/07/23 15:59:59","完成10次活動冒險"
"0","61062001","2021/08/09 16:00:00","0","601","9012","61062001","0","10062","10062101","6008","1","2021/08/27 15:59:59","挑戰 1 次Boss吧（前後篇的全難易度共通）"
"0","61062002","2021/08/09 16:00:00","0","601","9004","61062002","0","10062","10062102","6004","10","2021/08/27 15:59:59","完成10次活動冒險（前後篇共通）"
"0","61064001","2021/08/02 16:00:00","0","601","9012","61064001","0","10064","10064101","6008","1","2021/08/20 15:59:59","挑戰 1 次無名的藝術吧（全難易度共通）"
"0","61064002","2021/08/02 16:00:00","0","601","9004","61064002","0","10064","10064102","6004","10","2021/08/20 15:59:59","完成10次活動冒險"
"0","61065001","2021/07/19 16:00:00","0","601","9012","61065001","0","10065","10065101","6008","1","2021/07/28 15:59:59","挑戰 1 次好朋友X吧（全難易度共通） "
"0","61065002","2021/07/19 16:00:00","0","601","9004","61065002","0","10065","10065102","6004","10","2021/07/28 15:59:59","完成10次活動冒險"
"0","61066001","2021/09/01 16:00:00","0","601","9012","61066001","0","10066","10066101","6008","1","2021/09/19 15:59:59","挑戰 1 次爆裂‧時間儀吧（全難易度共通） "
"0","61066002","2021/09/01 16:00:00","0","601","9004","61066002","0","10066","10066102","6004","10","2021/09/19 15:59:59","完成10次活動冒險"
"0","61067001","2021/09/17 16:00:00","0","601","9012","61067001","0","10067","10067101","6008","1","2021/09/26 15:59:59","挑戰 1 次忍者首領半藏吧（全難易度共通） "
"0","61067002","2021/09/17 16:00:00","0","601","9004","61067002","0","10067","10067102","6004","10","2021/09/26 15:59:59","完成10次活動冒險"
"0","61068001","2021/10/01 16:00:00","0","601","9012","61068001","0","10068","10068101","6008","1","2021/10/19 15:59:59","挑戰 1 次究極機械玩具王吧（全難易度共通） "
"0","61068002","2021/10/01 16:00:00","0","601","9004","61068002","0","10068","10068102","6004","10","2021/10/19 15:59:59","完成10次活動冒險"
"0","61069001","2021/10/18 16:00:00","0","601","9012","61069001","0","10069","10069101","6008","1","2021/10/27 15:59:59","挑戰 1 次黑之王賈巴沃克吧（全難易度共通） "
"0","61069002","2021/10/18 16:00:00","0","601","9004","61069002","0","10069","10069102","6004","10","2021/10/27 15:59:59","完成10次活動冒險"
"0","61070001","2021/11/01 16:00:00","0","601","9012","61070001","0","10070","10070101","6008","1","2021/11/19 15:59:59","挑戰 1 次作業吧（全難易度皆可） "
"0","61070002","2021/11/01 16:00:00","0","601","9004","61070002","0","10070","10070102","6004","10","2021/11/19 15:59:59","完成10次活動冒險"
"0","61071001","2021/11/18 16:00:00","0","601","9012","61071001","0","10071","10071101","6008","1","2021/11/27 15:59:59","挑戰 1 次覺醒‧花心星吧（全難易度共通） "
"0","61071002","2021/11/18 16:00:00","0","601","9004","61071002","0","10071","10071102","6004","10","2021/11/27 15:59:59","完成10次活動冒險"
"0","61072001","2021/12/02 16:00:00","0","601","9012","61072001","0","10072","10072101","6008","1","2021/12/20 15:59:59","挑戰 1 次女王歌唱水母吧（全難易度共通） "
"0","61072002","2021/12/02 16:00:00","0","601","9004","61072002","0","10072","10072102","6004","10","2021/12/20 15:59:59","完成10次活動冒險"
"0","61073001","2021/12/17 16:00:00","0","601","9012","61073001","0","10073","10073101","6008","1","2021/12/26 15:59:59","挑戰 1 次海岸暴君‧鮫吉吧（全難易度共通） "
"0","61073002","2021/12/17 16:00:00","0","601","9004","61073002","0","10073","10073102","6004","10","2021/12/26 15:59:59","完成10次活動冒險"
"0","61074001","2022/01/03 16:00:00","0","601","9012","61074001","0","10074","10074101","6008","1","2022/01/21 15:59:59","挑戰 1 次基古魯博士吧（全難易度共通） "
"0","61074002","2022/01/03 16:00:00","0","601","9004","61074002","0","10074","10074102","6004","10","2022/01/21 15:59:59","完成10次活動冒險"
"0","61075001","2022/01/19 16:00:00","0","601","9012","61075001","0","10075","10075101","6008","1","2022/01/28 15:59:59","挑戰 1 次失控的純潔之弓吧（全難易度共通） "
"0","61075002","2022/01/19 16:00:00","0","601","9004","61075002","0","10075","10075102","6004","10","2022/01/28 15:59:59","完成10次活動冒險"
"0","61076001","2022/02/01 16:00:00","0","601","9012","61076001","0","10076","10076101","6008","1","2022/02/19 15:59:59","挑戰 1 次哀暴小棉花糖吧（全難易度共通） "
"0","61076002","2022/02/01 16:00:00","0","601","9004","61076002","0","10076","10076102","6004","10","2022/02/19 15:59:59","完成10次活動冒險"
"0","61077001","2022/02/16 16:00:00","0","601","9012","61077001","0","10077","10077101","6008","1","2022/02/25 15:59:59","挑戰1次驚叫鬼魂教父吧（全難易度共通） "
"0","61077002","2022/02/16 16:00:00","0","601","9004","61077002","0","10077","10077102","6004","10","2022/02/25 15:59:59","完成10次活動冒險"
"0","61078001","2022/03/01 16:00:00","0","601","9012","61078001","0","10078","10078101","6008","1","2022/03/19 15:59:59","挑戰 1 次反逆獸‧三重吧（全難易度共通） "
"0","61078002","2022/03/01 16:00:00","0","601","9004","61078002","0","10078","10078102","6004","10","2022/03/19 15:59:59","完成10次活動冒險"
"0","61079001","2022/03/18 16:00:00","0","601","9012","61079001","0","10079","10079101","6008","1","2022/03/27 15:59:59","挑戰1次反逆獸 de M吧（全難易度共通） "
"0","61079002","2022/03/18 16:00:00","0","601","9004","61079002","0","10079","10079102","6004","10","2022/03/27 15:59:59","完成10次活動冒險"
"0","61080001","2022/04/01 16:00:00","0","601","9012","61080001","0","10080","10080101","6008","1","2022/04/19 15:59:59","挑戰 1 次孤伶伶的聖誕夜妖精吧（全難易度皆可） "
"0","61080002","2022/04/01 16:00:00","0","601","9004","61080002","0","10080","10080102","6004","10","2022/04/19 15:59:59","完成10次活動冒險"
"0","61081001","2022/04/18 16:00:00","0","601","9012","61081001","0","10081","10081101","6008","1","2022/04/27 15:59:59","挑戰1次被操控的雪人（全難易度共通） "
"0","61081002","2022/04/18 16:00:00","0","601","9004","61081002","0","10081","10081102","6004","10","2022/04/27 15:59:59","完成10次活動冒險"
"0","61082001","2022/05/02 16:00:00","0","601","9012","61082001","0","10082","10082101","6008","1","2022/05/20 15:59:59","挑戰 1 次邪牛神哞猛吧（全難易度皆可） "
"0","61082002","2022/05/02 16:00:00","0","601","9004","61082002","0","10082","10082102","6004","10","2022/05/20 15:59:59","完成10次活動冒險"
"0","61083001","2022/05/19 16:00:00","0","601","9012","61083001","0","10083","10083101","6008","1","2022/05/28 15:59:59","挑戰1次究極金槍鮪（全難易度共通） "
"0","61083002","2022/05/19 16:00:00","0","601","9004","61083002","0","10083","10083102","6004","10","2022/05/28 15:59:59","完成10次活動冒險"
"0","61084001","2022/06/01 16:00:00","0","601","9012","61084001","0","10084","10084101","6008","1","2022/06/25 15:59:59","【前篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61084002","2022/06/01 16:00:00","0","601","9004","61084002","0","10084","10084102","6004","10","2022/06/25 15:59:59","【前篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61085001","2022/06/08 16:00:00","0","601","9012","61085001","0","10084","10085101","6008","1","2022/06/25 15:59:59","【後篇】挑戰 1 次Boss吧（前後篇的全難易度皆可）"
"0","61085002","2022/06/08 16:00:00","0","601","9004","61085002","0","10084","10085102","6004","10","2022/06/25 15:59:59","【後篇】完成 10 次活動冒險吧（前後篇皆可）"
"0","61086001","2022/06/13 16:00:00","0","601","9012","61086001","0","10086","10086101","6008","1","2022/06/29 15:59:59","挑戰 1 次Boss吧（前後篇的全難易度共通）"
