2b904217df9ef786ec95188f7b91d20323db14e943f4c99193f2ce7e611add9b,c4f412b6ef1dde8d690353accadf0de03ca78507382823105559d5ab4a4874a2,82038121e04dda1043ccc7ebf96b5954d8be0146468d4dc805f62fa247c8122b,1120461c0ba2c43f18cb186dbd1883295215d36035b4f6eeeeaeac0018918f1a,12920d87e1586139e35f1347dc3a3167063f1e60d90e19ec9d2b8421117be290,1e9cf3631798f7d86030a1cbf5135d55dc256c803adbb944dec5dcc0a7e6f35e,5ef33a18678b38f3fd70b116d62718d409789b0269a439764868e46138e67706,91e3ee359b93afb42eb9b8c6e9731caa576b44a364f3b672f4158af3d3a619e0,d86c54214295cfe91175d54f3e2b1b3457df9f7defaa997143fff0ccf3f4e065,a8efac7b5aa8195cb5a1cdd3854894b6b7e0af6f9eb4e7d0ecdee1284357cbe7,7bdc4237264d8757a9c539ed59a5c758f7e776effee9ab1892a5766432712ac2,12a62e7b340877865da46e3bd2fe89258ebb165ee291455d08fc3ee7d501602a,4efb0c883ff6c5a3cfe7ac109af4152e2c40021e17094f23cd43ae02b311044a,a4904a23539b8a85157168e04b9e4370716796276b892840aab3fc9ebc293c77,a8b03c6860b3550d835f894cf1cadb8a1deb63d3d476ac2ae123fef6cea22ac7,9cae85da4d45c68355a5b815c9ce86b300074885ab38139aa21fcabc010c4c62,74158897c9115fcb82663d5db725819c4dc4041f176ce86e679c4f44285421d4,397b95a0db3c965acdb832b2d17435f511f7b5c157c7a97d526705cd5b147cc7
"0","9400","0","0","23","9400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","9500","0","0","24","9500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","9600","0","0","25","9600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","9700","0","0","26","9700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","9800","0","0","27","9800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","9900","0","0","28","9900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10000","0","0","29","10000","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10100","0","0","30","10100","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10200","0","0","31","10200","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10300","0","0","32","10300","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10400","0","0","33","10400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10500","0","0","34","10500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10600","0","0","35","10600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10700","0","0","36","10700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10800","0","0","37","10800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","10900","0","0","38","10900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11000","0","0","39","11000","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11100","0","0","40","11100","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11200","0","0","41","11200","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11300","0","0","42","11300","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11400","0","0","43","11400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11500","0","0","44","11500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11600","0","0","45","11600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11700","0","0","46","11700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11800","0","0","47","11800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","11900","0","0","48","11900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12000","0","0","49","12000","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12100","0","0","50","12100","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12200","0","0","51","12200","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12300","0","0","52","12300","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12400","0","0","53","12400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12500","0","0","54","12500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12600","0","0","55","12600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12700","0","0","56","12700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12800","0","0","57","12800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","12900","0","0","58","12900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13000","0","0","59","13000","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13100","0","0","60","13100","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13200","0","0","61","13200","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13300","0","0","62","13300","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13400","0","0","63","13400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13500","0","0","64","13500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13600","0","0","65","13600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13700","0","0","66","13700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13800","0","0","67","13800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","13900","0","0","68","13900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14000","0","0","69","14000","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14100","0","0","70","14100","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14200","0","0","71","14200","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14300","0","0","72","14300","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14400","0","0","73","14400","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14500","0","0","74","14500","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14600","0","0","75","14600","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14700","0","0","76","14700","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14800","0","0","77","14800","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","14900","0","0","78","14900","0","0","30","0","8","0","0","91002","0","0","0","0"
"0","15000","0","0","79","15000","0","0","30","0","8","0","0","91002","0","0","0","0"
