2f50a0d10427f5872c6c6440c22b1ac6c983e2c955c01f659730558a6a1f0a5d,175a08b2ebff051849acb79d760651f2f4af5a568468e523921f5fbd9ad20c76,a67074432265a78721024dbd33d84b169562fa9ce6364cce1ef10593b57e572a,d32292ddc484b53f4f63729c73d20966bda6883f62e58e19978ba0ba32fed15e,0efcdaf5767d2e4ee8ad4f624c29c220a2b8c7027bcfa7c84f5d790a2ee8e79b,ac46dd65f6da1c304c1b09baab5dc6fe0c2dfc94abf28946e980554a0bd0b812,2f22d0cdfc811dd50e68439fbb8fe7b9b190199ed85cb8c85b5a2079fb3028fa,a12e137929f7a241bbb08bd0847054e56098bedcd8d34a930b9cf78c2821d7ab,737920155bbdca5c56517884bc054a3fc301f1bdca96a9d03d0b8f07b7d2f2b4,a0c91c261562079cbd03942a398eed54ad2d76c81534a99d5694981e2dc8ab30,b0d3032e1de5897164870f00613aff5269a73bab996f4bccc1767e150cc5028a,a06266c4de5430127e13750d9fd6aa201a8c845cd51795e3ed2cf11589bdcbfd,50a6e1d7f8bfbf2774cc82ebc05da1cf2588686f0e6b7cb41df9fa1261fd7141,0c99bd5c4bc8996b18242b502fbff14dba98d1e05fe435cdf137e3183e07a9c3,f918ab321b9d493ad4b5cb924c1693436e8bc8bab2eb4efe866af98e37e79b5d,9987a82498b93ef1a2c400ecf28bff7698e1cbbd690fbe91eb1e7a51c6b530f0,8b90c52059e3b4e79d2447dd907a6bbac73b40784a51871ef74a33a67f6f6057,b6ec39eec0864fe9c603b3ddd6f16de5a877bb1916d4a678fe974c6f91f9bff3,2410b29ebbaff34271b10250a1a7746c5d38ea2aaad04610db698c8d686576c6,e54b516ea45ac29d8178a691c1337f9bd6744f38ffc5a95a64ff4bf8093652d5,8c2169c466a398ca602418fa44e58a3a11a917499214e4539c8f71abe19c6502,f20d250b8cbb7bfe39150ef92a6a4085113960d22f8e10f820d34e8700554fb1,408bef88a03d7a03a627ff9ea5c068b715f6f894799260427238397c5de86af4,911a2e305f752853370e41de060e1cbc8504c5738702294dc04efbbb28d85b74,62435d85cfee6e9d89cdc0d660da296bb7807038cc3723035a2b6e701467ed96,a96622063af0fb9b58b4fd1a790e4c83bb28dcfad05a39c4701b4d4eb29c7980,952d7c149967ab3e8196c9a321ad7b289d3b118a5b5f5488e40e3bfddd48c954,2b0327dab5826432c1888fd0a4d99314d761a007f5c4a9f5d7d62ec902684b5e,cc96b3b1f63baee326fbfa27be0bfe713626c2e477f866f6607e4f0754406a68,785a42ce96b7d2205779bb46e3352a9dcbeca02ff0fa2291e9e15740650d8cb1,f160075972fdc4ed3f741998da9596628d9552af203b10522be8ee0da2e28482,19a63381b56c19c39c4752d77d752ea12af54c4737d0f6666806c1507dd87c10,f25fab70dbb4ac98bee2c213432f301cecc59754cfbcad715b87f7c50096eb0e,e111547df66c871e87687db6b4c385cd8ee7be478ac21ce33acf592ea8be936b,908551025fb2ad6bd7787facb4ba9d4f29e6e9add43b99dc985b4a311b10a51a,0fe9e2897c4d6510dcddb9cc4307c07d89fb05cb9dfa8bcc71026aec1ca3b93c,b123b01cf30999092a306e3af81210cdfb7c5a964567b3515f54e28a5239e365,3d1619981bb65b2296b9a63ca8a52f9a505f63dfd3a0436398168f05bd130105,e55c29dacf3bc43987e96c22f7059c0938e76c4e43aca72ffde409297c7351fc,447ae37b5a617443283ec172f3e5023be73c835ea98fd0a9441099eef60939ec,a34e75d7b4f33e7369aee254a764342e4c1f7925d9b9e9bc957bb66881415668
"4","4","1","0","2100120","0","0","50001","123311","0","1","2","0","0","13900","5","0","1","0","20001","91002","4","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","1","0"
"8","12","30","0","2100121","0","0","0","94002","0","1","2","0","0","4","14000","0","1","0","50001","123341","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100122","0","0","0","94002","0","1","2","0","0","4","14100","0","1","0","50001","113342","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100123","0","0","0","94002","0","1","2","0","0","4","14200","0","1","0","50001","123343","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100124","0","0","0","94002","0","1","2","0","0","4","14300","0","1","0","50001","123371","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100125","0","0","0","94002","0","1","2","0","0","4","14400","0","1","0","50001","113372","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100126","0","0","0","94002","0","1","2","0","0","4","14500","0","1","0","50001","113401","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100127","0","0","0","94002","0","1","2","0","0","4","14600","0","1","0","50001","113431","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100128","0","0","0","94002","0","1","2","0","0","4","14700","0","1","0","50001","123432","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100129","0","0","0","94002","0","1","2","0","0","4","14800","0","1","0","50001","123461","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100130","0","0","50001","31032","0","1","2","0","0","14900","2","0","1","0","20001","91002","4","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","1","0"
"8","12","30","0","2100131","0","0","0","94002","0","1","2","0","0","5","15000","0","1","0","50001","123491","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100132","0","0","0","94002","0","1","2","0","0","5","15100","0","1","0","50001","113521","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100133","0","0","0","94002","0","1","2","0","0","5","15200","0","1","0","50001","113522","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100134","0","0","0","94002","0","1","2","0","0","5","15300","0","1","0","50001","113551","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100135","0","0","0","94002","0","1","2","0","0","5","15400","0","1","0","50001","113552","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100136","0","0","0","94002","0","1","2","0","0","5","15500","0","1","0","50001","113553","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100137","0","0","0","94002","0","1","2","0","0","5","15600","0","1","0","50001","113581","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100138","0","0","0","94002","0","1","2","0","0","5","15700","0","1","0","50001","123582","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100139","0","0","0","94002","0","1","2","0","0","5","15800","0","1","0","50001","113611","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100140","0","0","50001","31023","0","1","2","0","0","15900","2","0","1","0","20001","91002","5","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","1","0"
"8","12","30","0","2100141","0","0","0","94002","0","1","2","0","0","5","16000","0","1","0","50001","123583","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100142","0","0","0","94002","0","1","2","0","0","5","16100","0","1","0","50001","123612","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100143","0","0","0","94002","0","1","2","0","0","5","16200","0","1","0","50001","113614","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100144","0","0","0","94002","0","1","2","0","0","5","16300","0","1","0","50001","114222","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100145","0","0","0","94002","0","1","2","0","0","5","16400","0","1","0","50001","124251","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100146","0","0","0","94002","0","1","2","0","0","5","16500","0","1","0","50001","114252","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100147","0","0","0","94002","0","1","2","0","0","5","16600","0","1","0","50001","114281","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100148","0","0","0","94002","0","1","2","0","0","5","16700","0","1","0","50001","124311","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100149","0","0","0","94002","0","1","2","0","0","5","16800","0","1","0","50001","114341","1","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100150","0","0","50001","31049","0","1","2","0","0","16900","3","0","1","0","20001","91002","5","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","1","0"
"8","12","30","0","2100151","0","0","0","94002","0","1","2","0","0","8","17000","0","1","0","50001","124101","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100152","0","0","0","94002","0","1","2","0","0","8","17100","0","1","0","50001","114102","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100153","0","0","0","94002","0","1","2","0","0","8","17200","0","1","0","50001","124131","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100154","0","0","0","94002","0","1","2","0","0","8","17300","0","1","0","50001","114132","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100155","0","0","0","94002","0","1","2","0","0","8","17400","0","1","0","50001","124161","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100156","0","0","0","94002","0","1","2","0","0","8","17500","0","1","0","50001","114162","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100157","0","0","0","94002","0","1","2","0","0","8","17600","0","1","0","50001","114191","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100158","0","0","0","94002","0","1","2","0","0","8","17700","0","1","0","50001","124192","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100159","0","0","0","94002","0","1","2","0","0","8","17800","0","1","0","50001","114221","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100160","0","0","50001","31053","0","1","2","0","0","17900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100161","0","0","0","94002","0","1","2","0","0","8","18000","0","1","0","50001","124101","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100162","0","0","0","94002","0","1","2","0","0","8","18100","0","1","0","50001","114102","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100163","0","0","0","94002","0","1","2","0","0","8","18200","0","1","0","50001","124131","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100164","0","0","0","94002","0","1","2","0","0","8","18300","0","1","0","50001","124071","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100165","0","0","0","94002","0","1","2","0","0","8","18400","0","1","0","50001","114011","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100166","0","0","0","94002","0","1","2","0","0","8","18500","0","1","0","50001","114072","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100167","0","0","0","94002","0","1","2","0","0","8","18600","0","1","0","50001","114041","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100168","0","0","0","94002","0","1","2","0","0","8","18700","0","1","0","50001","124042","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100169","0","0","0","94002","0","1","2","0","0","8","18800","0","1","0","50001","114012","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100170","0","0","50001","31011","0","1","2","0","0","18900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100171","0","0","0","94002","0","1","2","0","0","8","19000","0","1","0","50001","124282","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100172","0","0","0","94002","0","1","2","0","0","8","19100","0","1","0","50001","114222","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100173","0","0","0","94002","0","1","2","0","0","8","19200","0","1","0","50001","124312","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100174","0","0","0","94002","0","1","2","0","0","8","19300","0","1","0","50001","124342","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100175","0","0","0","94002","0","1","2","0","0","8","19400","0","1","0","50001","114252","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100176","0","0","0","94002","0","1","2","0","0","8","19500","0","1","0","50001","124372","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100177","0","0","0","94002","0","1","2","0","0","8","19600","0","1","0","50001","114132","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100178","0","0","0","94002","0","1","2","0","0","8","19700","0","1","0","50001","124432","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100179","0","0","0","94002","0","1","2","0","0","8","19800","0","1","0","50001","124522","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100180","0","0","50001","31036","0","1","2","0","0","19900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100181","0","0","0","94002","0","1","2","0","0","8","20000","0","1","0","50001","114162","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100182","0","0","0","94002","0","1","2","0","0","8","20100","0","1","0","50001","124042","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100183","0","0","0","94002","0","1","2","0","0","8","20200","0","1","0","50001","114102","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100184","0","0","0","94002","0","1","2","0","0","8","20300","0","1","0","50001","114072","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100185","0","0","0","94002","0","1","2","0","0","8","20400","0","1","0","50001","124192","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100186","0","0","0","94002","0","1","2","0","0","8","20500","0","1","0","50001","114012","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100187","0","0","0","94002","0","1","2","0","0","8","20600","0","1","0","50001","124282","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100188","0","0","0","94002","0","1","2","0","0","8","20700","0","1","0","50001","114222","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100189","0","0","0","94002","0","1","2","0","0","8","20800","0","1","0","50001","124312","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100190","0","0","50001","31044","0","1","2","0","0","20900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100191","0","0","0","94002","0","1","2","0","0","8","21000","0","1","0","50001","124342","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100192","0","0","0","94002","0","1","2","0","0","8","21100","0","1","0","50001","114252","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100193","0","0","0","94002","0","1","2","0","0","8","21200","0","1","0","50001","124372","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100194","0","0","0","94002","0","1","2","0","0","8","21300","0","1","0","50001","114132","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100195","0","0","0","94002","0","1","2","0","0","8","21400","0","1","0","50001","124432","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100196","0","0","0","94002","0","1","2","0","0","8","21500","0","1","0","50001","124522","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100197","0","0","0","94002","0","1","2","0","0","8","21600","0","1","0","50001","114162","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100198","0","0","0","94002","0","1","2","0","0","8","21700","0","1","0","50001","124042","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100199","0","0","0","94002","0","1","2","0","0","8","21800","0","1","0","50001","114102","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100200","0","0","50001","31023","0","1","2","0","0","21900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100201","0","0","0","94002","0","1","2","0","0","8","22000","0","1","0","50001","114072","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100202","0","0","0","94002","0","1","2","0","0","8","22100","0","1","0","50001","124192","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100203","0","0","0","94002","0","1","2","0","0","8","22200","0","1","0","50001","114012","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100204","0","0","0","94002","0","1","2","0","0","8","22300","0","1","0","50001","124282","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100205","0","0","0","94002","0","1","2","0","0","8","22400","0","1","0","50001","114222","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100206","0","0","0","94002","0","1","2","0","0","8","22500","0","1","0","50001","124312","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100207","0","0","0","94002","0","1","2","0","0","8","22600","0","1","0","50001","124342","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100208","0","0","0","94002","0","1","2","0","0","8","22700","0","1","0","50001","114252","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100209","0","0","0","94002","0","1","2","0","0","8","22800","0","1","0","50001","124372","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"4","2","1","0","2100210","0","0","50001","31037","0","1","2","0","0","22900","3","0","1","0","20001","91002","8","0","6","0","94002","0","2","0","1","1","1","0","100","140000","8","0","12","0","2","0"
"8","12","30","0","2100211","0","0","0","94002","0","1","2","0","0","8","23000","0","1","0","50001","114132","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100212","0","0","0","94002","0","1","2","0","0","8","23100","0","1","0","50001","124432","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
"8","12","30","0","2100213","0","0","0","94002","0","1","2","0","0","8","23200","0","1","0","50001","124522","2","0","1","0","20001","0","0","0","1","1","0","0","5","91002","4","0","2","0","0","0"
