1dbb16e17330c4c4cdcfec33b7517250390a2f9721cbc5fae52d76ad80999b8e,f4ec8fa6e6ad8b6b65270c3fa30ba74efa3bb15d03f48ed37e864a810de6298b,71185e5292f4907fbddc9c02f4c14da124e904df570ef4bd3c11e785c78c7e0f,dd7aff0107e25e90e0aef3f7e67e4856d7eead4b43dc4860a9bb168062814566,9370fbe64f492c9f9d5639c3bab6ca261cd58c01a7abafbc2445bfd5ecd4c546,b69b87931cfaf5271195be8f7d171e1d7854a05f927319dcaf10a626fd72a815,9c151cbe5fc188c985f3469d44c8a6e606cb2cd36f8e74c94b0bb910432e3eed,995b465df587e3a51ac30857f688910e16aed5f631e1b59630e49ee5d66c442b,53244548b77d8c3d08c96491afd63e8d44bfafd8017e160bfe3080774b95c039,088f65b4bb810be6def628f331c9e2861fa0a8f0c2b800180488bc1386db40fc,b7ffc6251785695945292fa7dd0060600b2bb2bf75c0e7b901c22107165ddea0,87635b45d52d8bf170e9668f52322030a8305661c335844e927f471ee4412ee3,5eb46bd5983b9addc28c9c44ec0b0f84c1d6751d903cd278f60b0d8ad803b9c0,ecfa9705719261b5bca96f07a79b712abe7ad064c5584d7c8b06b7cc257d60cd,c0baea945567dbb90b1be75c7ffa60857c918e41ea20ffa841af86d64443512d,4d6d802a6e1f42872df9f44be5a1bbf42c9de36132da0ff8af374934ffd78192,702777ed47c0aaf9a405c357b38815567e58cdaf7a368263794d2cb8b83b5c39,14cde5de12bd666085a8e197a2c24e43a01dccf230837e704151b146030d1e3a,45deae2e3ce37f082ce23f00791f6adc2ffab35aa6894a52ad2e2ed13ba8c60f,08a9152639f6835e8c8b522a359b99d080be17e62fe87b29ed7c60cf37f07ff3,23c2ffc3dbb7c559be73287574fc36b63f5e3fbd19cb8ad637f6004d244c0a3f,2a38a72ecd4f0126bdb1abd1664993870fb23243d15caa307e7f02fd4ef113b1,224e4bc68c4b1193ab81e857f71ba3a60b6d514f08afd98d0ce153573a565122,6f478bfb589cad114f50d0db1757a4405d9b210eaf260e349ea5d8ddf2534e50,9581596e89112a6101d2cb75a379cbbfb4f3468f7ede6bf16dacbdde66d4937b,3f57824400e0d49c412868e907564a9ae5ce39f5ea52dc74221a4b3f2284be1b,5fd7c8c792244cfca28ddf6dc3a4ffc25b52e982ae4e7e8f6ee99eeec5bca534,3cc62c7d0ec416fc067e5cd2b2e68c667bc2229ad65a6f3a62a53d27a4b9a585,6f862b21823d0ea084505cd2a2cc5944262ed64c76afc319bfec7960607be6e3,5cc36ff4406841580fd4c8652471609190b51f85bbbc76295df6c3d117d86faf,d05866ad9738ebd16537b4e57550244ebb3ff44f17b55eaa386ebdfdfebf1e5a,7fe6d6fc154c296a74428d6a853da17aa0383ff3efdf4ea03ceb5e14e59a3f77,875856e87d60a986cb6cffe2e14bfb52dd96912cbdddf00fcbf287fa6546b448,0e602178ec8e1d391a2268c272ad10cf1feace33a4f837855fedfd63b14876fa,7f4ac54a6b8a23b64ebb85c17f46bef399f55dec1565fc94de9fb3a42d3d9d33,d29e9a06e5dcf81a0124eab037d7724b4875930ea11b402da8538c11412e0e81,fa3dc77d1b5efe80412c671c182c874b6e63dd89575d0e3aaacb5d8d455f0dd6,53b01016464076c22878a338fb10c3820d2f7254ab8024df1146940494ff4d85,1b0a8beb7d6624da5e514c26b27ee2839a809683b81fc827b23b2edeba29aeeb,c86b896d14f5ae7bcb83c143fd845c811cab828956e9025574ea265d2534dfe4,90819062e81262a69eec35e868f668ac667f3548ec099b5f7d7caf5693204648,e1e6d88d16c7ac4743540a8067e797bbeb8b27f9f9dfb99b577af8d569c7cc6a,5ff6c878f03681feebe381eb644e5d3805fb067e80ca0e0d6ce6d510be37c024
"bgm_M41","90","100010","1","10","0","10","bgm_M41","1","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100061","bgm_M41","0","610001112","610001121","0","100062","-130","100063","380","塔爾格姆地區 1-12","100061","0","10","10001101","bgm_M41","0","10001112","0","0","150","0","10001","2018/08/28 16:00:00","0","12","0","0","0","0"
"bgm_M41","90","100040","1","10","0","10","bgm_M41","1","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100041","bgm_M41","0","610001113","610001121","0","100042","20","100043","470","塔爾格姆地區 1-13","100041","0","10","10001101","bgm_M41","0","10001113","0","0","150","0","10001","2018/08/28 16:00:00","0","13","0","0","0","0"
"bgm_M41","90","100030","1","10","0","10","bgm_M41","1","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100091","bgm_M41","0","610001114","610001121","0","100092","-120","100093","570","塔爾格姆地區 1-14","100091","0","10","10001101","bgm_M41","0","10001114","0","0","150","0","10001","2018/08/28 16:00:00","0","14","0","0","0","0"
"bgm_M41","90","100030","1","10","0","10","bgm_M41","1","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100091","bgm_M41","0","610001115","610001123","0","100092","-10","100093","680","塔爾格姆地區 1-15","100091","0","10","10001101","bgm_M41","0","10001115","0","0","150","0","10001","2018/08/28 16:00:00","0","15","0","0","0","0"
"bgm_M41","90","100020","1","16","31012","16","bgm_M41","2","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100367","bgm_M41","28","610001116","610001121","0","100368","-40","100369","-450","塔爾格姆地區 1-1","100367","0","16","10001201","bgm_M41","0","10001201","0","0","240","0","10001","2018/08/28 16:00:00","3","16","0","2","1","0"
"bgm_M41","90","100060","1","16","31038","16","bgm_M41","2","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100771","bgm_M41","28","610001117","610001121","0","100772","-120","100773","-250","塔爾格姆地區 1-2","100771","0","16","10001201","bgm_M41","0","10001202","0","0","240","0","10001","2018/08/28 16:00:00","3","17","0","2","1","0"
"bgm_M41","90","100090","1","18","31012","18","bgm_M41","2","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100451","bgm_M41","29","610001118","610001121","0","100452","-20","100453","-50","塔爾格姆地區 1-3","100451","0","18","10001201","bgm_M41","0","10001203","0","0","270","0","10001","2018/08/28 16:00:00","3","18","0","2","1","0"
"bgm_M41","90","100070","1","18","31038","18","bgm_M41","2","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100731","bgm_M41","29","610001119","610001121","0","100732","70","100733","170","塔爾格姆地區 1-4","100731","0","18","10001201","bgm_M41","0","10001204","0","0","270","0","10001","2018/08/28 16:00:00","3","19","0","2","1","0"
"bgm_M41","90","100030","1","20","31012","20","bgm_M41","2","bgm_M41","2018/09/19 15:59:59","0","bgm_M41","100381","bgm_M41","30","610001120","610001121","0","100382","-120","100383","330","塔爾格姆地區 1-5","100381","0","20","10001201","bgm_M41","0","10001205","0","0","300","0","10001","2018/08/28 16:00:00","3","20","0","2","1","0"
"bgm_M41","90","100010","1","8","0","8","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100061","bgm_M41","0","610002101","610002121","0","100062","-120","100063","-820","馬席納地區 1-1","100061","0","8","10002101","bgm_M41","0","10002101","0","0","120","0","10002","2018/10/03 16:00:00","0","1","0","0","0","0"
"bgm_M41","90","100020","1","8","0","8","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100014","bgm_M41","0","610002102","610002121","0","100015","20","100016","-710","馬席納地區 1-2","100014","0","8","10002101","bgm_M41","0","10002102","0","0","120","0","10002","2018/10/03 16:00:00","0","2","0","0","0","0"
"bgm_M41","90","100010","1","8","0","8","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100061","bgm_M41","0","610002103","610002121","0","100062","-120","100063","-580","馬席納地區 1-3","100061","0","8","10002101","bgm_M41","0","10002103","0","0","120","0","10002","2018/10/03 16:00:00","0","3","0","0","0","0"
"bgm_M41","90","100020","1","8","0","8","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100014","bgm_M41","0","610002104","610002121","0","100015","50","100016","-510","馬席納地區 1-4","100014","0","8","10002101","bgm_M41","0","10002104","0","0","120","0","10002","2018/10/03 16:00:00","0","4","0","0","0","0"
"bgm_M41","90","100040","1","8","0","8","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100041","bgm_M41","0","610002105","610002121","0","100042","-60","100043","-430","馬席納地區 1-5","100041","0","8","10002101","bgm_M41","0","10002105","0","0","120","0","10002","2018/10/03 16:00:00","0","5","0","0","0","0"
"bgm_M41","90","100050","1","9","0","9","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100021","bgm_M41","0","610002106","610002121","0","100022","-150","100023","-340","馬席納地區 1-6","100021","0","9","10002101","bgm_M41","0","10002106","0","0","135","0","10002","2018/10/03 16:00:00","0","6","0","0","0","0"
"bgm_M41","90","100110","1","9","0","9","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100201","bgm_M41","0","610002107","610002122","0","100202","-80","100203","-215","馬席納地區 1-7","100201","0","9","10002101","bgm_M41","0","10002107","0","0","135","0","10002","2018/10/03 16:00:00","0","7","0","0","0","0"
"bgm_M41","90","100110","1","9","0","9","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100201","bgm_M41","0","610002108","610002121","0","100202","-110","100203","-75","馬席納地區 1-8","100201","0","9","10002101","bgm_M41","0","10002108","0","0","135","0","10002","2018/10/03 16:00:00","0","8","0","0","0","0"
"bgm_M41","90","100110","1","9","0","9","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100201","bgm_M41","0","610002109","610002121","0","100202","-50","100203","45","馬席納地區 1-9","100201","0","9","10002101","bgm_M41","0","10002109","0","0","135","0","10002","2018/10/03 16:00:00","0","9","0","0","0","0"
"bgm_M41","90","100010","1","9","0","9","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100061","bgm_M41","0","610002110","610002121","0","100062","40","100063","150","馬席納地區 1-10","100061","0","9","10002101","bgm_M41","0","10002110","0","0","135","0","10002","2018/10/03 16:00:00","0","10","0","0","0","0"
"bgm_M41","90","100070","1","10","0","10","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100171","bgm_M41","0","610002111","610002121","0","100172","-70","100173","260","馬席納地區 1-11","100171","0","10","10002101","bgm_M41","0","10002111","0","0","150","0","10002","2018/10/03 16:00:00","0","11","0","0","0","0"
"bgm_M41","90","100120","1","10","0","10","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100151","bgm_M41","0","610002112","610002121","0","100152","30","100153","380","馬席納地區 1-12","100151","0","10","10002101","bgm_M41","0","10002112","0","0","150","0","10002","2018/10/03 16:00:00","0","12","0","0","0","0"
"bgm_M41","90","100080","1","10","0","10","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","101141","bgm_M41","0","610002113","610002121","0","101142","-100","101143","470","馬席納地區 1-13","101141","0","10","10002101","bgm_M41","0","10002113","0","0","150","0","10002","2018/10/03 16:00:00","0","13","0","0","0","0"
"bgm_M41","90","100080","1","10","0","10","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","101141","bgm_M41","0","610002114","610002121","0","101142","40","101143","570","馬席納地區 1-14","101141","0","10","10002101","bgm_M41","0","10002114","0","0","150","0","10002","2018/10/03 16:00:00","0","14","0","0","0","0"
"bgm_M41","90","100080","1","10","0","10","bgm_M41","1","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","101141","bgm_M41","0","610002115","610002123","0","101142","-70","101143","680","馬席納地區 1-15","101141","0","10","10002101","bgm_M41","0","10002115","0","0","150","0","10002","2018/10/03 16:00:00","0","15","0","0","0","0"
"bgm_M41","90","100110","1","16","31020","16","bgm_M41","2","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100471","bgm_M41","28","610002116","610002121","0","100472","-10","100473","-450","馬席納地區 1-1","100471","0","16","10002201","bgm_M41","0","10002201","0","0","240","0","10002","2018/10/03 16:00:00","3","16","0","2","1","0"
"bgm_M41","90","100070","1","16","31004","16","bgm_M41","2","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100811","bgm_M41","28","610002117","610002121","0","100812","-100","100813","-250","馬席納地區 1-2","100811","0","16","10002201","bgm_M41","0","10002202","0","0","240","0","10002","2018/10/03 16:00:00","3","17","0","2","1","0"
"bgm_M41","90","100120","1","18","31020","18","bgm_M41","2","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","100791","bgm_M41","29","610002118","610002121","0","100792","20","100793","-50","馬席納地區 1-3","100791","0","18","10002201","bgm_M41","0","10002203","0","0","270","0","10002","2018/10/03 16:00:00","3","18","0","2","1","0"
"bgm_M41","90","100080","1","18","31004","18","bgm_M41","2","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","101151","bgm_M41","29","610002119","610002121","0","101152","-110","101153","120","馬席納地區 1-4","101151","0","18","10002201","bgm_M41","0","10002204","0","0","270","0","10002","2018/10/03 16:00:00","3","19","0","2","1","0"
"bgm_M41","90","100080","1","20","31020","20","bgm_M41","2","bgm_M41","2018/10/28 15:59:59","0","bgm_M41","101151","bgm_M41","30","610002120","610002121","0","101152","-10","101153","290","馬席納地區 1-5","101151","0","20","10002201","bgm_M41","0","10002205","0","0","300","0","10002","2018/10/03 16:00:00","3","20","0","2","1","0"
"bgm_M41","90","100010","1","8","0","8","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100064","bgm_M41","0","610003101","610003121","0","100065","-90","100066","-820","蘭德索爾郊外 1-1","100064","0","8","10003101","bgm_M41","0","10003101","0","0","120","0","10003","2018/11/01 15:59:59","0","1","0","0","0","0"
"bgm_M41","90","100020","1","8","0","8","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100021","bgm_M41","0","610003102","610003121","0","100022","20","100023","-700","蘭德索爾郊外 1-2","100021","0","8","10003101","bgm_M41","0","10003102","0","0","120","0","10003","2018/11/01 15:59:59","0","2","0","0","0","0"
"bgm_M41","90","100010","1","8","0","8","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100067","bgm_M41","0","610003103","610003121","0","100068","-120","100069","-600","蘭德索爾郊外 1-3","100067","0","8","10003101","bgm_M41","0","10003103","0","0","120","0","10003","2018/11/01 15:59:59","0","3","0","0","0","0"
"bgm_M41","90","100040","1","8","0","8","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100125","bgm_M41","0","610003104","610003121","0","100126","40","100127","-500","蘭德索爾郊外 1-4","100125","0","8","10003101","bgm_M41","0","10003104","0","0","120","0","10003","2018/11/01 15:59:59","0","4","0","0","0","0"
"bgm_M41","90","100050","1","8","0","8","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100081","bgm_M41","0","610003105","610003121","0","100082","-70","100083","-400","蘭德索爾郊外 1-5","100081","0","8","10003101","bgm_M41","0","10003105","0","0","120","0","10003","2018/11/01 15:59:59","0","5","0","0","0","0"
"bgm_M41","90","100010","1","9","0","9","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100074","bgm_M41","0","610003106","610003121","0","100075","-110","100076","-260","蘭德索爾郊外 1-6","100074","0","9","10003101","bgm_M41","0","10003106","0","0","135","0","10003","2018/11/01 15:59:59","0","6","0","0","0","0"
"bgm_M41","90","100040","1","9","0","9","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100111","bgm_M41","0","610003107","610003122","0","100112","25","100113","-180","蘭德索爾郊外 1-7","100111","0","9","10003101","bgm_M41","0","10003107","0","0","135","0","10003","2018/11/01 15:59:59","0","7","0","0","0","0"
"bgm_M41","90","100010","1","9","0","9","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100077","bgm_M41","0","610003108","610003121","0","100078","-110","100079","-75","蘭德索爾郊外 1-8","100077","0","9","10003101","bgm_M41","0","10003108","0","0","135","0","10003","2018/11/01 15:59:59","0","8","0","0","0","0"
"bgm_M41","90","100080","1","9","0","9","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100051","bgm_M41","0","610003109","610003121","0","100052","-50","100053","50","蘭德索爾郊外 1-9","100051","0","9","10003101","bgm_M41","0","10003109","0","0","135","0","10003","2018/11/01 15:59:59","0","9","0","0","0","0"
"bgm_M41","90","100080","1","9","0","9","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100051","bgm_M41","0","610003110","610003121","0","100052","20","100053","180","蘭德索爾郊外 1-10","100051","0","9","10003101","bgm_M41","0","10003110","0","0","135","0","10003","2018/11/01 15:59:59","0","10","0","0","0","0"
"bgm_M41","90","100050","1","10","0","10","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100031","bgm_M41","0","610003111","610003121","0","100032","-100","100033","270","蘭德索爾郊外 1-11","100031","0","10","10003101","bgm_M41","0","10003111","0","0","150","0","10003","2018/11/01 15:59:59","0","11","0","0","0","0"
"bgm_M41","90","100120","1","10","0","10","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100151","bgm_M41","0","610003112","610003121","0","100152","40","100153","390","蘭德索爾郊外 1-12","100151","0","10","10003101","bgm_M41","0","10003112","0","0","150","0","10003","2018/11/01 15:59:59","0","12","0","0","0","0"
"bgm_M41","90","100020","1","10","0","10","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100011","bgm_M41","0","610003113","610003121","0","100012","-110","100013","490","蘭德索爾郊外 1-13","100011","0","10","10003101","bgm_M41","0","10003113","0","0","150","0","10003","2018/11/01 15:59:59","0","13","0","0","0","0"
"bgm_M41","90","100020","1","10","0","10","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100014","bgm_M41","0","610003114","610003121","0","100015","40","100016","570","蘭德索爾郊外 1-14","100014","0","10","10003101","bgm_M41","0","10003114","0","0","150","0","10003","2018/11/01 15:59:59","0","14","0","0","0","0"
"bgm_M41","90","100020","1","10","0","10","bgm_M41","1","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100017","bgm_M41","0","610003115","610003123","0","100018","-80","100019","670","蘭德索爾郊外 1-15","100017","0","10","10003101","bgm_M41","0","10003115","0","0","150","0","10003","2018/11/01 15:59:59","0","15","0","0","0","0"
"bgm_M41","90","100120","1","16","31010","16","bgm_M41","2","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100791","bgm_M41","28","610003116","610003121","0","100792","-10","100793","-450","蘭德索爾郊外 1-1","100791","0","16","10003201","bgm_M41","0","10003201","0","0","240","0","10003","2018/11/01 15:59:59","3","16","0","2","1","0"
"bgm_M41","90","100040","1","16","31017","16","bgm_M41","2","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100771","bgm_M41","28","610003117","610003121","0","100772","-100","100773","-250","蘭德索爾郊外 1-2","100771","0","16","10003201","bgm_M41","0","10003202","0","0","240","0","10003","2018/11/01 15:59:59","3","17","0","2","1","0"
"bgm_M41","90","100050","1","18","31010","18","bgm_M41","2","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100757","bgm_M41","29","610003118","610003121","0","100758","20","100759","-50","蘭德索爾郊外 1-3","100757","0","18","10003201","bgm_M41","0","10003203","0","0","270","0","10003","2018/11/01 15:59:59","3","18","0","2","1","0"
"bgm_M41","90","100020","1","18","31017","18","bgm_M41","2","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100361","bgm_M41","29","610003119","610003121","0","100362","-110","100363","120","蘭德索爾郊外 1-4","100361","0","18","10003201","bgm_M41","0","10003204","0","0","270","0","10003","2018/11/01 15:59:59","3","19","0","2","1","0"
"bgm_M41","90","100020","1","20","31010","20","bgm_M41","2","bgm_M41","2018/11/25 15:59:59","0","bgm_M41","100364","bgm_M41","30","610003120","610003121","0","100365","-10","100366","290","蘭德索爾郊外 1-5","100364","0","20","10003201","bgm_M41","0","10003205","0","0","300","0","10003","2018/11/01 15:59:59","3","20","0","2","1","0"
"bgm_M41","90","100110","1","8","0","8","bgm_M41","1","bgm_M41","2018/12/24 15:59:59","0","bgm_M41","100201","bgm_M41","0","610004101","610004121","0","100202","-70","100203","-820","塔帕斯海灘 周邊 1-1","100201","0","8","10004101","bgm_M41","0","10004101","0","0","120","0","10004","2018/12/01 16:00:00","0","1","0","0","0","0"
